osmid,highway,oneway,reversed,length,geometry,bridge,name,ref,lanes
119887610,tertiary,False,False,215.627,"LINESTRING (131.4720114 34.1784734, 131.4714958 34.1791823, 131.4713382 34.1794109, 131.4712162 34.1796888, 131.471066 34.1800244, 131.471019 34.1801098, 131.4709493 34.1801931)",,,,
119888155,tertiary,False,True,173.048,"LINESTRING (131.4720114 34.1784734, 131.472222 34.1781876, 131.4724044 34.1779502, 131.4730401 34.1771708)",,,,
119888155,tertiary,False,True,7.12,"LINESTRING (131.4730401 34.1771708, 131.473083 34.1771175)",,,,
"[119878600, 325171648]","['unclassified', 'tertiary']",False,False,188.768,"LINESTRING (131.4730401 34.1771708, 131.4735271 34.177445, 131.4738836 34.1776457, 131.4739587 34.1776434, 131.4746199 34.1779755, 131.4747533 34.1780792)",,,,
119888155,tertiary,False,False,173.048,"LINESTRING (131.4730401 34.1771708, 131.4724044 34.1779502, 131.472222 34.1781876, 131.4720114 34.1784734)",,,,
119878533,secondary,False,False,11.435,"LINESTRING (131.4773906 34.1787432, 131.4772981 34.1786745)",yes,宮野大歳線,204,
119879261,unclassified,False,True,17.487,"LINESTRING (131.4773906 34.1787432, 131.4775153 34.1786245)",,,,
"[119878619, 119878533]",secondary,False,True,27.988,"LINESTRING (131.4773906 34.1787432, 131.4774818 34.178812, 131.477514 34.1788364, 131.4776226 34.1789057)",yes,宮野大歳線,204,
119878533,secondary,False,True,11.435,"LINESTRING (131.4772981 34.1786745, 131.4773906 34.1787432)",yes,宮野大歳線,204,
119878626,unclassified,False,False,109.089,"LINESTRING (131.4772981 34.1786745, 131.4775277 34.179637)",,,,
119878507,secondary,False,False,221.28900000000002,"LINESTRING (131.4772981 34.1786745, 131.4770822 34.1785346, 131.4754363 34.1774144)",,宮野大歳線,204,
1036697511,tertiary,False,True,12.514,"LINESTRING (131.470221 34.1818681, 131.4702667 34.1817621)",,,,
233809123,unclassified,False,True,64.019,"LINESTRING (131.4786795 34.1781376, 131.4781626 34.1785231)",,,,
233809123,unclassified,False,False,64.019,"LINESTRING (131.4781626 34.1785231, 131.4786795 34.1781376)",,,,
233809123,unclassified,False,True,65.403,"LINESTRING (131.4781626 34.1785231, 131.4776226 34.1789057)",,,,
233809122,unclassified,False,False,76.24000000000001,"LINESTRING (131.4781626 34.1785231, 131.4783485 34.1787267, 131.4786703 34.179065)",,,,
119878619,secondary,False,True,70.369,"LINESTRING (131.4776226 34.1789057, 131.4782107 34.1793104)",,宮野大歳線,204,
233809123,unclassified,False,False,65.403,"LINESTRING (131.4776226 34.1789057, 131.4781626 34.1785231)",,,,
"[119878619, 119878533]",secondary,False,False,27.988,"LINESTRING (131.4776226 34.1789057, 131.477514 34.1788364, 131.4774818 34.178812, 131.4773906 34.1787432)",yes,宮野大歳線,204,
119879070,unclassified,False,False,50.32,"LINESTRING (131.4786703 34.179065, 131.4782107 34.1793104)",,,,
233809122,unclassified,False,True,76.24000000000001,"LINESTRING (131.4786703 34.179065, 131.4783485 34.1787267, 131.4781626 34.1785231)",,,,
119886013,primary,False,False,28.388,"LINESTRING (131.4690894 34.1752223, 131.4688676 34.1753998)",,山口防府線,21,
678578702,residential,False,False,38.762,"LINESTRING (131.4690894 34.1752223, 131.468761 34.1750039)",,,,
119886013,primary,False,True,101.002,"LINESTRING (131.4690894 34.1752223, 131.4693748 34.1750171, 131.4699199 34.1746282)",,山口防府線,21,
"[119879121, 119878869]",unclassified,False,False,190.202,"LINESTRING (131.476495 34.1744781, 131.4764923 34.1745258, 131.4763401 34.1746718, 131.4763348 34.1747095, 131.4767089 34.1749947, 131.4768108 34.1751766, 131.4775399 34.1757182)",,,,
"[119878869, 119879174]",unclassified,False,"[False, True]",198.31199999999998,"LINESTRING (131.476495 34.1744781, 131.4768095 34.1742075, 131.4781032 34.1751224)",,,,
367075084,residential,False,False,60.888999999999996,"LINESTRING (131.476495 34.1744781, 131.476489 34.1744471, 131.4764085 34.1743639, 131.4763643 34.1742674, 131.4760875 34.1740638)",,,,
119886707,unclassified,False,False,98.889,"LINESTRING (131.4714036 34.1744821, 131.4707595 34.1751941)",,,,
"[119879250, 119878843]",residential,False,False,260.52299999999997,"LINESTRING (131.472584 34.1813345, 131.472504 34.181249, 131.4723341 34.1810471, 131.4722769 34.1809706, 131.472251 34.180896, 131.4722516 34.1806907, 131.472261 34.1805172, 131.4723225 34.180438, 131.4723856 34.1803815, 131.4724512 34.1803315, 131.472519 34.1802993, 131.4726524 34.1803193, 131.4727543 34.1803493, 131.4728938 34.1803748, 131.4730334 34.1803621, 131.4732787 34.1802184, 131.473335 34.1802062, 131.4733806 34.1802009, 131.4734754 34.1801692, 131.473555 34.1801451, 131.4736877 34.180144, 131.4737669 34.1801562, 131.4737866 34.1801822)",,,,
119878843,residential,False,True,79.33899999999998,"LINESTRING (131.472584 34.1813345, 131.4727087 34.1814687, 131.4729203 34.1817016, 131.472981 34.181796, 131.472977 34.1818348, 131.4729582 34.1818665, 131.4729051 34.1819232)",,,,
516532385,residential,False,True,61.858000000000004,"LINESTRING (131.472584 34.1813345, 131.4725465 34.1813411, 131.472521 34.1813267, 131.4724606 34.1812945, 131.4724056 34.1812535, 131.4723305 34.1811914, 131.4722796 34.1811514, 131.4722045 34.1811492, 131.4721575 34.1811636, 131.4720784 34.1811958, 131.4720132 34.1812104)",,,,
119878972,unclassified,False,False,9.155,"LINESTRING (131.4744588 34.1814971, 131.4745205 34.1815617)",,,,
517552886,secondary,True,False,128.691,"LINESTRING (131.4744588 34.1814971, 131.4742874 34.1816247, 131.474054 34.1818333, 131.473924 34.1820052, 131.4736504 34.182428)",,厳島早間田線,203,
119879268,unclassified,False,True,10.378,"LINESTRING (131.474949 34.1788134, 131.4750584 34.1787906)",,,,
119878686,unclassified,False,False,10.313,"LINESTRING (131.4736504 34.182428, 131.4737288 34.1824943)",,,,
119878686,unclassified,False,True,88.605,"LINESTRING (131.4736504 34.182428, 131.4729051 34.1819232)",,,,
119878549,secondary,True,False,159.231,"LINESTRING (131.4752346 34.1787756, 131.4751862 34.17858, 131.475133 34.1783405, 131.4751097 34.178177, 131.4751159 34.1780113, 131.4751678 34.1778283, 131.4752323 34.1777046, 131.4753371 34.1775598, 131.4754363 34.1774144)",,厳島早間田線,203,
119879268,unclassified,False,False,10.139,"LINESTRING (131.4752346 34.1787756, 131.4751723 34.1787783, 131.475125 34.1787842)",,,,
119879268,unclassified,False,True,156.002,"LINESTRING (131.4752346 34.1787756, 131.4761822 34.1786751, 131.4765765 34.1786318, 131.4769186 34.1786146)",,,,
119879268,unclassified,False,False,6.168,"LINESTRING (131.475125 34.1787842, 131.4750584 34.1787906)",,,,
119879268,unclassified,False,True,10.139,"LINESTRING (131.475125 34.1787842, 131.4751723 34.1787783, 131.4752346 34.1787756)",,,,
517552886,secondary,True,False,315.0810000000001,"LINESTRING (131.475125 34.1787842, 131.475143 34.1789443, 131.4751631 34.1792394, 131.4751658 34.1794546, 131.4751444 34.1796987, 131.4751068 34.1799117, 131.4750223 34.1802412, 131.4748695 34.1808847, 131.4747957 34.1810877, 131.4746991 34.1812408, 131.4746133 34.181344, 131.4744588 34.1814971)",,厳島早間田線,203,
119879268,unclassified,False,False,10.378,"LINESTRING (131.4750584 34.1787906, 131.474949 34.1788134)",,,,
119879268,unclassified,False,True,6.168,"LINESTRING (131.4750584 34.1787906, 131.475125 34.1787842)",,,,
517552887,tertiary,False,True,86.586,"LINESTRING (131.4750584 34.1787906, 131.4749674 34.1786724, 131.4748868 34.1782264, 131.4748198 34.1781232, 131.4747533 34.1780792)",,,,
517552886,secondary,True,False,122.79600000000002,"LINESTRING (131.4751206 34.1777076, 131.4750666 34.1777882, 131.4750278 34.1778725, 131.4750103 34.1779657, 131.4749968 34.1781011, 131.4750465 34.1784383, 131.4751095 34.1787357, 131.475125 34.1787842)",,厳島早間田線,203,
561681920,unclassified,True,False,54.68599999999999,"LINESTRING (131.4751206 34.1777076, 131.4750302 34.1777653, 131.4749779 34.1778901, 131.4749068 34.1779561, 131.4747533 34.1780792)",,,,
119879166,unclassified,False,False,5.249,"LINESTRING (131.47783 34.1807111, 131.4778365 34.180758)",,,,
119878579,unclassified,False,True,253.93,"LINESTRING (131.47783 34.1807111, 131.4776652 34.1806923, 131.4772427 34.1806471, 131.476988 34.1805981, 131.4755244 34.1803341, 131.4753535 34.1803033, 131.4751252 34.1802621)",,,,
119879166,unclassified,False,True,123.791,"LINESTRING (131.47783 34.1807111, 131.477817 34.1806639, 131.4776833 34.1803902, 131.477636 34.1802469, 131.477604 34.1801267, 131.477613 34.1799855, 131.4775869 34.1798095, 131.4775277 34.179637)",,,,
119878523,secondary,False,False,18.554000000000002,"LINESTRING (131.4761006 34.1769369, 131.4760733 34.1769555, 131.4759424 34.1770404)",,山口秋穂線,194;205,
119878523,secondary,False,True,176.772,"LINESTRING (131.4761006 34.1769369, 131.4768698 34.176415, 131.4774447 34.1758136)",,山口秋穂線,194;205,
119878684,unclassified,True,False,46.844,"LINESTRING (131.4764249 34.1772584, 131.4761768 34.1770453, 131.4761006 34.1769369)",,,,
"[561780576, 561780577, 561780578]",unclassified,False,True,18.531,"LINESTRING (131.4764249 34.1772584, 131.4763767 34.1772927, 131.4762989 34.1773459, 131.4762696 34.1773645)",yes,,,
119878470,unclassified,True,False,106.675,"LINESTRING (131.4762696 34.1773645, 131.4769417 34.1779842, 131.4770386 34.1780824)",,,,
"[561780576, 561780577, 561780578]",unclassified,False,False,18.531,"LINESTRING (131.4762696 34.1773645, 131.4762989 34.1773459, 131.4763767 34.1772927, 131.4764249 34.1772584)",yes,,,
119879268,unclassified,False,False,156.002,"LINESTRING (131.4769186 34.1786146, 131.4765765 34.1786318, 131.4761822 34.1786751, 131.4752346 34.1787756)",,,,
119886161,residential,False,True,199.177,"LINESTRING (131.4732056 34.179749, 131.4731179 34.1797418, 131.4728818 34.1796352, 131.472768 34.1795688, 131.4726619 34.1794555, 131.472509 34.1792536, 131.4724393 34.1790672, 131.4724312 34.1789496, 131.4724809 34.1787366, 131.4720114 34.1784734)",,,,
119885526,unclassified,False,False,47.364,"LINESTRING (131.4703603 34.1749251, 131.4707595 34.1751941)",,,,
119885526,unclassified,False,True,31.997,"LINESTRING (131.4703603 34.1749251, 131.4700907 34.1747433)",,,,
678578683,unclassified,False,False,74.223,"LINESTRING (131.4703603 34.1749251, 131.4698645 34.1754517)",,,,
119888094,unclassified,False,True,51.598,"LINESTRING (131.4704071 34.1755551, 131.4707595 34.1751941)",,,,
119885526,unclassified,False,False,31.997,"LINESTRING (131.4700907 34.1747433, 131.4703603 34.1749251)",,,,
119885526,unclassified,False,True,20.266,"LINESTRING (131.4700907 34.1747433, 131.4699199 34.1746282)",,,,
678578685,residential,False,True,128.057,"LINESTRING (131.4700907 34.1747433, 131.4691771 34.1756122)",,,,
119886959,unclassified,False,False,54.098,"LINESTRING (131.4694691 34.1743158, 131.4699199 34.1746282)",,,,
119886959,unclassified,False,True,48.172,"LINESTRING (131.4694691 34.1743158, 131.4690677 34.1740376)",,,,
119886959,unclassified,False,False,48.172,"LINESTRING (131.4690677 34.1740376, 131.4694691 34.1743158)",,,,
119886959,unclassified,False,True,5.578,"LINESTRING (131.4690677 34.1740376, 131.4690212 34.1740054)",,,,
678578700,residential,False,True,47.006,"LINESTRING (131.4690677 34.1740376, 131.4687355 34.1743588)",,,,
678578702,residential,False,True,38.762,"LINESTRING (131.468761 34.1750039, 131.4690894 34.1752223)",,,,
678578706,residential,False,False,51.794,"LINESTRING (131.4691677 34.1746573, 131.4687355 34.1743588)",,,,
678578700,residential,False,False,47.006,"LINESTRING (131.4687355 34.1743588, 131.4690677 34.1740376)",,,,
678578706,residential,False,True,51.794,"LINESTRING (131.4687355 34.1743588, 131.4691677 34.1746573)",,,,
701207190,residential,False,True,61.318999999999996,"LINESTRING (131.4736649 34.1750526, 131.4739425 34.1746864, 131.4740683 34.1747445)",,,,
"[724576552, 119878921, 119879040]",unclassified,False,"[False, True]",18.53,"LINESTRING (131.4776168 34.1817533, 131.4776453 34.1817608, 131.4777793 34.1818016, 131.4778065 34.1818093)",yes,鴻東橋,,
778433324,residential,False,False,5.974,"LINESTRING (131.4687119 34.1773584, 131.4687578 34.1773204)",,,,
778433324,residential,False,True,24.121,"LINESTRING (131.4687119 34.1773584, 131.4685265 34.1775118)",,,,
778433323,residential,False,True,26.230999999999998,"LINESTRING (131.4687119 34.1773584, 131.4685486 34.1772244, 131.4685124 34.1772588)",,,,
778433323,residential,False,False,26.230999999999998,"LINESTRING (131.4685124 34.1772588, 131.4685486 34.1772244, 131.4687119 34.1773584)",,,,
778433324,residential,False,True,5.974,"LINESTRING (131.4687578 34.1773204, 131.4687119 34.1773584)",,,,
778433324,residential,False,False,24.121,"LINESTRING (131.4685265 34.1775118, 131.4687119 34.1773584)",,,,
778433325,residential,False,True,37.80200000000001,"LINESTRING (131.4685265 34.1775118, 131.4686794 34.1776488, 131.4687886 34.1777729)",,,,
119886646,unclassified,False,False,61.682,"LINESTRING (131.4687886 34.1777729, 131.4687485 34.1777936, 131.468639 34.1778829, 131.4685875 34.1779723, 131.4685365 34.1780512, 131.4684426 34.1782354)",,,,
119886646,unclassified,False,True,73.407,"LINESTRING (131.4687886 34.1777729, 131.4688127 34.1777578, 131.4689035 34.1776867, 131.4693316 34.1772901)",,,,
778433325,residential,False,False,37.80200000000001,"LINESTRING (131.4687886 34.1777729, 131.4686794 34.1776488, 131.4685265 34.1775118)",,,,
119886646,unclassified,False,True,43.13,"LINESTRING (131.4693316 34.1772901, 131.4696439 34.1770008)",,,,
119886646,unclassified,False,False,73.40700000000001,"LINESTRING (131.4693316 34.1772901, 131.4689035 34.1776867, 131.4688127 34.1777578, 131.4687886 34.1777729)",,,,
