osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,tunnel,est_width
120483486,,,,unclassified,False,False,379.91700000000003,"LINESTRING (131.2085052 34.1641816, 131.2084358 34.1640843, 131.2083566 34.163982, 131.2082359 34.1638305, 131.2081438 34.1637581, 131.2080371 34.1637166, 131.2078745 34.1637149, 131.207788 34.1637331, 131.207698 34.1637854, 131.2074332 34.1640229, 131.2073846 34.1640264, 131.207281 34.1639794, 131.207143 34.1638939, 131.2065612 34.1636025, 131.2065008 34.163486, 131.206313 34.1633911, 131.2061401 34.163344, 131.2060931 34.1633728, 131.2060269 34.1633964, 131.2059503 34.1633838, 131.2057756 34.1633637, 131.2055903 34.1633333, 131.2054129 34.1633143, 131.2052467 34.1633124, 131.2051119 34.1633237)",,,
120483486,,,,unclassified,False,True,160.592,"LINESTRING (131.2085052 34.1641816, 131.2085679 34.1642229, 131.2087005 34.1642588, 131.2089524 34.1642748, 131.2092271 34.1642994, 131.2094117 34.1643262, 131.2095827 34.1643638, 131.2097208 34.164366, 131.2098632 34.1643607, 131.210032 34.1644004, 131.2102078 34.1644115)",,,
465545069,,,,unclassified,False,False,56.19200000000001,"LINESTRING (131.2085052 34.1641816, 131.2084612 34.1642953, 131.2084654 34.1643559, 131.2084883 34.1643904, 131.2085298 34.1644245, 131.2085642 34.1644632, 131.2085762 34.1644986, 131.2085831 34.1646512)",,,
120481682,2,316,国道316号,trunk,False,True,13.842,"LINESTRING (131.2092137 34.1697805, 131.2092191 34.1696561)",,,
120482933,,,,tertiary,False,True,225.60699999999997,"LINESTRING (131.2092137 34.1697805, 131.2082521 34.169756, 131.2079012 34.1697419, 131.2071811 34.169713, 131.206764 34.1696912)",,,
120485259,,,,unclassified,False,False,124.941,"LINESTRING (131.2092137 34.1697805, 131.2093666 34.1697911, 131.2094539 34.169807, 131.2095009 34.1698454, 131.209566 34.1699332, 131.2096189 34.1700085, 131.2097101 34.1700828, 131.2098179 34.1701422, 131.2099676 34.1702016, 131.2101592 34.1702546, 131.2103527 34.1702642)",,,
120484082,,33,下関美祢線,primary,False,False,49.499,"LINESTRING (131.2009722 34.1661703, 131.2014877 34.1662977)",,,5.5m〜13.0m
465545069,,,,unclassified,False,True,56.192,"LINESTRING (131.2085831 34.1646512, 131.2085762 34.1644986, 131.2085642 34.1644632, 131.2085298 34.1644245, 131.2084883 34.1643904, 131.2084654 34.1643559, 131.2084612 34.1642953, 131.2085052 34.1641816)",,,
465545070,,,,tertiary,False,True,153.24,"LINESTRING (131.2085831 34.1646512, 131.2083496 34.1646516, 131.208089 34.1646845, 131.2079089 34.1647276, 131.2077333 34.1647777, 131.2074758 34.1648662, 131.2070167 34.1650618)",,,
465545071,,,,tertiary,False,False,143.296,"LINESTRING (131.2085831 34.1646512, 131.2088329 34.1646633, 131.2092834 34.1647005, 131.2101342 34.1647662)",,,
465545070,,,,tertiary,False,False,153.24,"LINESTRING (131.2070167 34.1650618, 131.2074758 34.1648662, 131.2077333 34.1647777, 131.2079089 34.1647276, 131.208089 34.1646845, 131.2083496 34.1646516, 131.2085831 34.1646512)",,,
"[465545073, 465545074, 120484042]",,,,tertiary,False,True,122.727,"LINESTRING (131.2070167 34.1650618, 131.2071166 34.1653125, 131.2071405 34.1654357, 131.207149 34.1655537, 131.2071432 34.165732, 131.2071007 34.1661489)",yes,,
465554767,,,,tertiary,False,True,191.564,"LINESTRING (131.2070167 34.1650618, 131.2068047 34.1651331, 131.2066107 34.165176, 131.2064038 34.1652041, 131.2062471 34.1652117, 131.2060423 34.1652108, 131.2058539 34.1651876, 131.205668 34.165146, 131.2054682 34.165079, 131.2052817 34.1649975, 131.2050505 34.1648798)",,,
465553170,,,,tertiary,False,True,224.87900000000002,"LINESTRING (131.2037427 34.164219, 131.2032339 34.1640201, 131.202758 34.1638583, 131.2024105 34.163769, 131.2014377 34.1635667)",,,
465554765,,,,tertiary,False,False,141.09,"LINESTRING (131.2037427 34.164219, 131.2042832 34.164469, 131.2047355 34.1646988, 131.2050505 34.1648798)",,,
"[465554768, 465554769, 465554770]",,,,unclassified,False,True,98.184,"LINESTRING (131.2037427 34.164219, 131.2035202 34.164584, 131.2032889 34.1649479, 131.2032528 34.1650034)",yes,,
344262385,2,435,国道435号,trunk,False,False,77.298,"LINESTRING (131.2030633 34.1666816, 131.2038682 34.1668809)",,,
344262385,2,435,国道435号,trunk,False,True,151.12,"LINESTRING (131.2030633 34.1666816, 131.2021159 34.1664564, 131.2020365 34.1664359, 131.2014877 34.1662977)",,,
465554766,,,,unclassified,False,False,120.82,"LINESTRING (131.2030633 34.1666816, 131.2031139 34.1660171, 131.203146 34.1655972)",,,
543816045,,,,unclassified,False,True,102.99,"LINESTRING (131.2030633 34.1666816, 131.2029972 34.1667823, 131.2028537 34.1669487, 131.2027284 34.1670726, 131.2026456 34.1671291, 131.2024523 34.1671841, 131.2022807 34.1673069)",,,
465554772,,,,unclassified,False,True,32.187,"LINESTRING (131.203146 34.1655972, 131.202839 34.1654584)",,,
465554766,,,,unclassified,False,True,120.82,"LINESTRING (131.203146 34.1655972, 131.2031139 34.1660171, 131.2030633 34.1666816)",,,
465554771,,,,unclassified,False,False,67.803,"LINESTRING (131.203146 34.1655972, 131.2031549 34.1652175, 131.2031865 34.1651171, 131.2032528 34.1650034)",,,
465554772,,,,unclassified,False,False,32.187,"LINESTRING (131.202839 34.1654584, 131.203146 34.1655972)",,,
525590177,,,,unclassified,False,False,25.627,"LINESTRING (131.2034584 34.1672288, 131.2036644 34.1673138, 131.2037004 34.1673405)",,,
525590179,,,,unclassified,False,True,25.104,"LINESTRING (131.2042355 34.1678521, 131.2045032 34.1678084)",,,
525590177,,,,unclassified,False,True,78.849,"LINESTRING (131.2042355 34.1678521, 131.2040791 34.1675965, 131.2040169 34.1674989, 131.2039142 34.1674122, 131.2037004 34.1673405)",,,
543815844,,,,unclassified,True,False,63.498000000000005,"LINESTRING (131.2042355 34.1678521, 131.2039668 34.1679036, 131.203717 34.1679765, 131.2035841 34.1680331)",,,
525590179,,,,unclassified,False,False,25.104,"LINESTRING (131.2045032 34.1678084, 131.2042355 34.1678521)",,,
543815843,,,,unclassified,False,True,32.262,"LINESTRING (131.2045032 34.1678084, 131.2048516 34.1677755)",,,
525590178,,,,unclassified,False,False,103.357,"LINESTRING (131.2045032 34.1678084, 131.2041331 34.1672388, 131.2042224 34.1669658)",,,
120483309,,,,unclassified,False,False,41.304,"LINESTRING (131.2037591 34.1683636, 131.203715 34.1682839, 131.2036199 34.168142, 131.203572 34.16808, 131.2035841 34.1680331)",,,
120483309,,,,unclassified,False,True,85.665,"LINESTRING (131.2037591 34.1683636, 131.2037901 34.1684256, 131.2039157 34.1685353, 131.2040859 34.1686782, 131.2044002 34.1689148)",,,
525590180,,,,unclassified,False,False,108.261,"LINESTRING (131.2037591 34.1683636, 131.2042356 34.1684038, 131.2049316 34.1684448)",,,
120482447,,,,tertiary,False,False,13.315,"LINESTRING (131.2049316 34.1684448, 131.2049125 34.1685635)",,,5.5m〜13.0m
120482447,,,,tertiary,False,True,7.158,"LINESTRING (131.2049316 34.1684448, 131.204942 34.168381)",,,5.5m〜13.0m
525590180,,,,unclassified,False,True,108.261,"LINESTRING (131.2049316 34.1684448, 131.2042356 34.1684038, 131.2037591 34.1683636)",,,
120485639,,,,unclassified,False,True,70.056,"LINESTRING (131.2006058 34.1646631, 131.2013629 34.164596)",,,
525590181,,,,unclassified,False,False,88.16499999999999,"LINESTRING (131.2006058 34.1646631, 131.2006181 34.1647033, 131.2009932 34.1650711, 131.2012142 34.1650812, 131.2012601 34.1650846, 131.2013156 34.1651014)",,,
120481981,,,,unclassified,False,False,101.462,"LINESTRING (131.2013156 34.1651014, 131.2013003 34.1651814, 131.2012859 34.1655325, 131.2012804 34.1656539, 131.2012685 34.165919, 131.2012456 34.1659555, 131.2011973 34.1659892)",,,
120481981,,,,unclassified,False,True,56.467000000000006,"LINESTRING (131.2013156 34.1651014, 131.2013429 34.1649519, 131.2013665 34.1646284, 131.2013629 34.164596)",,,
525590181,,,,unclassified,False,True,88.165,"LINESTRING (131.2013156 34.1651014, 131.2012601 34.1650846, 131.2012142 34.1650812, 131.2009932 34.1650711, 131.2006181 34.1647033, 131.2006058 34.1646631)",,,
543814446,,,,tertiary,False,False,58.5,"LINESTRING (131.2008208 34.1634393, 131.2014377 34.1635667)",,,
543814447,,,,unclassified,False,True,49.41,"LINESTRING (131.2008208 34.1634393, 131.200951 34.1630082)",,,
543814447,,,,unclassified,False,False,49.41,"LINESTRING (131.200951 34.1630082, 131.2008208 34.1634393)",,,
120484242,,,,unclassified,False,True,60.025,"LINESTRING (131.2015615 34.168494, 131.2017049 34.1685608, 131.202142 34.1687401)",,,
543814778,,,,unclassified,False,True,190.20100000000002,"LINESTRING (131.2015615 34.168494, 131.201585 34.1684428, 131.2016578 34.1682797, 131.2016654 34.1682294, 131.2016561 34.1681854, 131.2016203 34.1681292, 131.2015052 34.1680262, 131.2014736 34.1679656, 131.2014304 34.167793, 131.2014012 34.1677328, 131.2012745 34.1675851, 131.2010813 34.1674277, 131.201001 34.1673277, 131.2009583 34.1673011, 131.2006744 34.1672296, 131.2006047 34.167212)",,,
543814779,,,,unclassified,False,False,138.723,"LINESTRING (131.2015615 34.168494, 131.201357 34.1684212, 131.2012701 34.1684031, 131.2010536 34.1684014, 131.2009951 34.1683916, 131.2009513 34.168369, 131.2008914 34.1682958, 131.2008333 34.1682614, 131.2006516 34.1681937, 131.2005644 34.1681756, 131.2004176 34.1681582, 131.2002124 34.1681493, 131.2001696 34.1681342)",,,
543814777,,,,unclassified,False,False,86.62599999999999,"LINESTRING (131.2006047 34.167212, 131.2005872 34.1672572, 131.2005336 34.1673987, 131.200458 34.1676877, 131.200431 34.1677116, 131.2003298 34.1677352, 131.2001385 34.1677912)",,,
543814778,,,,unclassified,False,False,190.20100000000002,"LINESTRING (131.2006047 34.167212, 131.2006744 34.1672296, 131.2009583 34.1673011, 131.201001 34.1673277, 131.2010813 34.1674277, 131.2012745 34.1675851, 131.2014012 34.1677328, 131.2014304 34.167793, 131.2014736 34.1679656, 131.2015052 34.1680262, 131.2016203 34.1681292, 131.2016561 34.1681854, 131.2016654 34.1682294, 131.2016578 34.1682797, 131.201585 34.1684428, 131.2015615 34.168494)",,,
120483714,,,,tertiary,False,True,107.214,"LINESTRING (131.2056915 34.1684146, 131.2068548 34.1684717)",,,
120483017,,,,unclassified,False,True,155.07799999999997,"LINESTRING (131.2056915 34.1684146, 131.2056895 34.1683008, 131.2056396 34.1681129, 131.2055419 34.1678046, 131.205438 34.1674738, 131.2053299 34.1670553)",,,
"[120483714, 120482340, 120482645]",,,,tertiary,False,False,69.05799999999999,"LINESTRING (131.2056915 34.1684146, 131.2056543 34.1684138, 131.2053164 34.1683985, 131.204942 34.168381)",yes,,
543816438,,,,unclassified,False,False,139.64499999999998,"LINESTRING (131.2056915 34.1684146, 131.2057673 34.1691872, 131.205796 34.1694134, 131.2058905 34.1696543)",,,
543818925,,,,unclassified,False,False,200.14700000000005,"LINESTRING (131.2107127 34.1685224, 131.2106817 34.1687169, 131.2106355 34.1689133, 131.2106194 34.1690032, 131.2105697 34.1690975, 131.2104665 34.169194, 131.2104407 34.1692598, 131.2104042 34.1694105, 131.210386 34.1696834, 131.2103649 34.1698214, 131.2103429 34.1698768, 131.2103527 34.1702642)",,,
543818925,,,,unclassified,False,True,38.964,"LINESTRING (131.2107127 34.1685224, 131.210734 34.1684274, 131.2107988 34.1683014, 131.2108539 34.1681938)",,,
929856639,,,,residential,False,False,141.644,"LINESTRING (131.2107127 34.1685224, 131.2105054 34.1685316, 131.2103914 34.1685305, 131.210335 34.168515, 131.2102425 34.1684905, 131.2101875 34.1684861, 131.2101366 34.1684939, 131.2100829 34.168515, 131.2099864 34.1685616, 131.209875 34.1685882, 131.2097651 34.1686126, 131.2096953 34.1686193, 131.2092121 34.1686192)",,,
543818918,,,,unclassified,False,True,53.41,"LINESTRING (131.2108539 34.1681938, 131.2108349 34.1681497, 131.2108232 34.1679424, 131.210838 34.1678614, 131.2108581 34.1677183)",,,
543818925,,,,unclassified,False,False,38.964,"LINESTRING (131.2108539 34.1681938, 131.2107988 34.1683014, 131.210734 34.1684274, 131.2107127 34.1685224)",,,
120483574,2,435,国道435号,trunk,False,True,11.213,"LINESTRING (131.2106319 34.1671094, 131.2105131 34.1671319)",,,
120484203,,,,unclassified,True,False,33.775999999999996,"LINESTRING (131.2102755 34.1673601, 131.2103641 34.1673027, 131.2105131 34.1671319)",,,
543818918,,,,unclassified,False,False,82.654,"LINESTRING (131.2102755 34.1673601, 131.2103215 34.1674092, 131.2103337 34.1674331, 131.2103619 34.1674431, 131.2104249 34.1674397, 131.2105268 34.1674198, 131.2105684 34.1674297, 131.2106059 34.1676683, 131.2108581 34.1677183)",,,
543818918,,,,unclassified,False,False,53.410000000000004,"LINESTRING (131.2108581 34.1677183, 131.210838 34.1678614, 131.2108232 34.1679424, 131.2108349 34.1681497, 131.2108539 34.1681938)",,,
543818918,,,,unclassified,False,True,82.65399999999998,"LINESTRING (131.2108581 34.1677183, 131.2106059 34.1676683, 131.2105684 34.1674297, 131.2105268 34.1674198, 131.2104249 34.1674397, 131.2103619 34.1674431, 131.2103337 34.1674331, 131.2103215 34.1674092, 131.2102755 34.1673601)",,,
929856639,,,,residential,False,True,43.078,"LINESTRING (131.2087472 34.1685738, 131.2090503 34.1685993, 131.2092121 34.1686192)",,,
120481682,2,316,国道316号,trunk,False,False,115.306,"LINESTRING (131.2092121 34.1686192, 131.2092099 34.1689644, 131.2092182 34.1693128, 131.2092191 34.1696561)",,,
120481682,2,316,国道316号,trunk,False,True,63.649,"LINESTRING (131.2092121 34.1686192, 131.2092151 34.1681379, 131.2092153 34.1680468)",,,
929856639,,,,residential,False,False,43.078,"LINESTRING (131.2092121 34.1686192, 131.2090503 34.1685993, 131.2087472 34.1685738)",,,
929856639,,,,residential,False,True,141.644,"LINESTRING (131.2092121 34.1686192, 131.2096953 34.1686193, 131.2097651 34.1686126, 131.209875 34.1685882, 131.2099864 34.1685616, 131.2100829 34.168515, 131.2101366 34.1684939, 131.2101875 34.1684861, 131.2102425 34.1684905, 131.210335 34.168515, 131.2103914 34.1685305, 131.2105054 34.1685316, 131.2107127 34.1685224)",,,
