osmid,oneway,highway,reversed,length,ref,name,maxspeed,geometry,lanes,bridge,access,tunnel
103645593,False,residential,True,69.439,,,,"LINESTRING (141.8845083 39.2746968, 141.8841442 39.2747538, 141.8839454 39.2747737, 141.8838481 39.2747654, 141.8837177 39.2747332)",,,,
53459330,False,tertiary,False,44.714,,,40,"LINESTRING (141.8847309 39.2754327, 141.8848456 39.2758249)",,,,
53459330,False,tertiary,True,34.166,,,40,"LINESTRING (141.8847309 39.2754327, 141.8846434 39.275133)",,,,
103645609,False,residential,True,57.005,,,,"LINESTRING (141.8847309 39.2754327, 141.8840928 39.2755699)",,,,
103641929,False,unclassified,False,22.167,,,,"LINESTRING (141.8843272 39.2740182, 141.8842891 39.2739366, 141.8842404 39.2738779, 141.8842071 39.2738437)",,,,
103641929,False,unclassified,True,32.262,,,,"LINESTRING (141.8843272 39.2740182, 141.8843668 39.2742362, 141.8843735 39.274306)",,,,
294654953,False,residential,True,90.102,,,,"LINESTRING (141.8843272 39.2740182, 141.8841007 39.2740134, 141.8832997 39.273877)",,,,
103641931,False,residential,False,49.666,,,,"LINESTRING (141.8837177 39.2747332, 141.8838234 39.2742941)",,,,
103641931,False,residential,True,50.922,,,,"LINESTRING (141.8837177 39.2747332, 141.8836093 39.2751834)",,,,
103645593,False,residential,False,69.439,,,,"LINESTRING (141.8837177 39.2747332, 141.8838481 39.2747654, 141.8839454 39.2747737, 141.8841442 39.2747538, 141.8845083 39.2746968)",,,,
103645593,False,residential,True,66.83,,,,"LINESTRING (141.8837177 39.2747332, 141.8833898 39.2746399, 141.8829695 39.2745814)",,,,
103641931,False,residential,False,56.161,,,,"LINESTRING (141.8834753 39.2756777, 141.8836093 39.2751834)",,,,
103641931,False,residential,True,56.398,,,,"LINESTRING (141.8834753 39.2756777, 141.8833408 39.2761741)",,,,
103645609,False,residential,False,54.488,,,,"LINESTRING (141.8834753 39.2756777, 141.8840928 39.2755699)",,,,
103645609,False,residential,True,96.067,,,,"LINESTRING (141.8834753 39.2756777, 141.8825646 39.2751783)",,,,
103641924,False,residential,False,37.198,,,,"LINESTRING (141.8832997 39.273877, 141.8834112 39.2735538)",,,,
103641924,False,residential,True,34.733,,,,"LINESTRING (141.8832997 39.273877, 141.8832205 39.2741101, 141.8831992 39.2741795)",,,,
294654953,False,residential,False,90.102,,,,"LINESTRING (141.8832997 39.273877, 141.8841007 39.2740134, 141.8843272 39.2740182)",,,,
"[294654953, 103645611]",False,residential,True,118.0,,,,"LINESTRING (141.8832997 39.273877, 141.8820369 39.2735478, 141.8819996 39.2735409)",,,,
103647892,False,residential,True,34.286,,,,"LINESTRING (141.8801415 39.2774982, 141.8805146 39.2776062)",,,,
103647892,False,residential,True,42.799,,,,"LINESTRING (141.8801415 39.2774982, 141.8802943 39.2772167, 141.8803483 39.277149)",,,,
103647864,False,residential,False,37.479,,,,"LINESTRING (141.8815974 39.2765105, 141.8819912 39.2766543)",,,,
103647864,False,residential,True,15.259,,,,"LINESTRING (141.8815974 39.2765105, 141.8814309 39.2764634)",,,,
103647887,False,residential,False,92.95799999999998,,,,"LINESTRING (141.8815974 39.2765105, 141.8817408 39.2762963, 141.8817921 39.2761773, 141.881874 39.2760603, 141.881956 39.2759453, 141.8820965 39.2757717)",,,,
103647892,False,residential,False,34.286,,,,"LINESTRING (141.8805146 39.2776062, 141.8801415 39.2774982)",,,,
103647892,False,residential,True,62.80800000000001,,,,"LINESTRING (141.8805146 39.2776062, 141.8804864 39.2776637, 141.8804659 39.2777866, 141.88043 39.2779195, 141.8803583 39.2780365, 141.8803149 39.2781456)",,,,
103647906,False,residential,False,79.854,,,,"LINESTRING (141.8805146 39.2776062, 141.8806841 39.277424, 141.8807476 39.2773193, 141.8808275 39.2772305, 141.8809608 39.2770639, 141.8810082 39.2769999)",,,,
103815629,False,tertiary,False,52.363,,,30,"LINESTRING (141.8826482 39.2759701, 141.8820965 39.2757717)",,,,
103647894,False,residential,True,91.30199999999999,,,,"LINESTRING (141.8826482 39.2759701, 141.8826067 39.2760484, 141.8825555 39.2761515, 141.8824428 39.2763023, 141.8823428 39.2764272, 141.8821642 39.2766989)",,,,
103815629,False,tertiary,True,64.04,,,30,"LINESTRING (141.8826482 39.2759701, 141.8831946 39.2761529, 141.8833408 39.2761741)",,,,
103647892,False,residential,False,62.80799999999999,,,,"LINESTRING (141.8803149 39.2781456, 141.8803583 39.2780365, 141.88043 39.2779195, 141.8804659 39.2777866, 141.8804864 39.2776637, 141.8805146 39.2776062)",,,,
103647892,False,residential,True,70.673,,,,"LINESTRING (141.8803149 39.2781456, 141.8802661 39.2782685, 141.8802097 39.2784232, 141.8801293 39.2786218, 141.8800945 39.2787186, 141.88005 39.2787338)",,,,
103647864,False,residential,True,68.479,,,,"LINESTRING (141.8828936 39.2769448, 141.8821642 39.2766989)",,,,
103647864,False,residential,False,94.652,,,,"LINESTRING (141.8828936 39.2769448, 141.882932 39.2768357, 141.8829807 39.2767128, 141.8830371 39.2766255, 141.8830909 39.2765323, 141.8831677 39.276445, 141.883242 39.276338, 141.8832856 39.2762348, 141.8833408 39.2761741)",,,,
103661052,False,residential,False,410.159,,,,"LINESTRING (141.8828936 39.2769448, 141.8828506 39.277059, 141.8828161 39.2771882, 141.8827298 39.2773486, 141.882701 39.2774911, 141.8826837 39.2777227, 141.8826665 39.2778296, 141.8825859 39.2779855, 141.8824766 39.2781592, 141.8823615 39.2783018, 141.8822694 39.2783864, 141.8822258 39.2784495, 141.8822245 39.2785212, 141.8822245 39.2785889, 141.8821923 39.2786281, 141.8821839 39.2787168, 141.8821911 39.2788003, 141.8822799 39.2787777, 141.882426 39.2786573, 141.8825061 39.2785514, 141.8825863 39.2784803, 141.8826405 39.2784274, 141.8826829 39.2783617, 141.882822 39.2782522, 141.882921 39.2781701, 141.8830954 39.277984, 141.8832226 39.277849, 141.8833075 39.2778581, 141.8833523 39.2779275, 141.883357 39.2780406, 141.883258 39.2782194)",,,,
103647864,False,residential,False,39.195,,,,"LINESTRING (141.8810108 39.2763274, 141.8814309 39.2764634)",,,,
103647892,False,residential,False,73.62,,,,"LINESTRING (141.8810108 39.2763274, 141.8809824 39.2763809, 141.8809548 39.2764328, 141.8808427 39.2767117, 141.8807386 39.2767984, 141.8806061 39.2768902)",,,,
103647892,False,residential,True,96.33500000000001,,,,"LINESTRING (141.8810108 39.2763274, 141.8811069 39.2760641, 141.8811429 39.2758781, 141.8812187 39.2754777)",,,,
103647864,False,residential,False,68.479,,,,"LINESTRING (141.8821642 39.2766989, 141.8828936 39.2769448)",,,,
103647864,False,residential,True,15.695,,,,"LINESTRING (141.8821642 39.2766989, 141.8819912 39.2766543)",,,,
103647894,False,residential,False,91.302,,,,"LINESTRING (141.8821642 39.2766989, 141.8823428 39.2764272, 141.8824428 39.2763023, 141.8825555 39.2761515, 141.8826067 39.2760484, 141.8826482 39.2759701)",,,,
103647892,False,residential,False,70.67299999999999,,,,"LINESTRING (141.88005 39.2787338, 141.8800945 39.2787186, 141.8801293 39.2786218, 141.8802097 39.2784232, 141.8802661 39.2782685, 141.8803149 39.2781456)",,,,
103647864,False,residential,False,15.259,,,,"LINESTRING (141.8814309 39.2764634, 141.8815974 39.2765105)",,,,
103647864,False,residential,True,39.195,,,,"LINESTRING (141.8814309 39.2764634, 141.8810108 39.2763274)",,,,
103647906,False,residential,True,69.958,,,,"LINESTRING (141.8814309 39.2764634, 141.8813481 39.2765594, 141.8812825 39.2766276, 141.8812231 39.2767149, 141.8811206 39.2768481, 141.8810082 39.2769999)",,,,
1181708234,False,residential,False,36.698,,,,"LINESTRING (141.8806061 39.2768902, 141.8810082 39.2769999)",,,,
103647892,False,residential,False,36.951,,,,"LINESTRING (141.8806061 39.2768902, 141.8804968 39.2769541, 141.8803483 39.277149)",,,,
103647892,False,residential,True,73.62,,,,"LINESTRING (141.8806061 39.2768902, 141.8807386 39.2767984, 141.8808427 39.2767117, 141.8809548 39.2764328, 141.8809824 39.2763809, 141.8810108 39.2763274)",,,,
103647864,False,residential,False,15.695,,,,"LINESTRING (141.8819912 39.2766543, 141.8821642 39.2766989)",,,,
103647864,False,residential,True,37.479,,,,"LINESTRING (141.8819912 39.2766543, 141.8815974 39.2765105)",,,,
