osmid,highway,oneway,reversed,length,geometry,bridge,lanes,ref,name,maxspeed
592392857,residential,False,True,105.52400000000002,"LINESTRING (130.3860298 33.2095919, 130.3860455 33.2095836, 130.3861336 33.2095478, 130.3862274 33.2095369, 130.3862684 33.2095534, 130.3863116 33.2095729, 130.386459 33.2096477, 130.3865954 33.2097776, 130.386637 33.2099865, 130.3867477 33.2101221)",,1,,,
592392858,residential,False,True,86.507,"LINESTRING (130.3860298 33.2095919, 130.3860308 33.2096804, 130.3860269 33.2097885, 130.386095 33.2098708, 130.386095 33.2099671, 130.3861769 33.2101172, 130.3863101 33.2103068)",,1,,,
592392859,residential,False,False,51.633,"LINESTRING (130.3856915 33.2092238, 130.3860298 33.2095919)",,,,,
"[169227566, 169189021, 591381294]",trunk,False,"[False, True]",220.678,"LINESTRING (130.3856915 33.2092238, 130.3863191 33.2092757, 130.3863518 33.2092784, 130.3864242 33.2092845, 130.3864527 33.2092868, 130.3870872 33.2093394, 130.3874703 33.2093726, 130.3880517 33.2094215)",yes,2,442,国道442号,
591381294,trunk,False,True,53.621,"LINESTRING (130.3856915 33.2092238, 130.3853039 33.209188, 130.3852459 33.209182, 130.3851189 33.2091689)",,2,442,国道442号,
169191194,unclassified,False,True,76.589,"LINESTRING (130.3855931 33.2106436, 130.3856453 33.2106154, 130.3859107 33.2104754, 130.3863101 33.2103068)",,1,,,
169190041,unclassified,False,False,3.026,"LINESTRING (130.3827721 33.2047446, 130.3827885 33.2047681)",,1,,,
169190041,unclassified,False,True,23.539,"LINESTRING (130.3827721 33.2047446, 130.3826443 33.2045619)",,1,,,
592716226,residential,False,False,85.538,"LINESTRING (130.3827721 33.2047446, 130.3831343 33.204572, 130.382878 33.2042103)",,1,,,
592716227,residential,False,False,22.157,"LINESTRING (130.382878 33.2042103, 130.3830883 33.2041168)",,,,,
592716227,residential,False,True,38.544,"LINESTRING (130.382878 33.2042103, 130.3825122 33.204373)",,,,,
592716226,residential,False,True,85.538,"LINESTRING (130.382878 33.2042103, 130.3831343 33.204572, 130.3827721 33.2047446)",,1,,,
169190041,unclassified,False,False,24.336,"LINESTRING (130.3825122 33.204373, 130.3826443 33.2045619)",,1,,,
169190041,unclassified,False,True,17.158,"LINESTRING (130.3825122 33.204373, 130.3824191 33.2042398)",,1,,,
592716227,residential,False,False,38.544,"LINESTRING (130.3825122 33.204373, 130.382878 33.2042103)",,,,,
592716227,residential,False,True,22.157,"LINESTRING (130.3830883 33.2041168, 130.382878 33.2042103)",,,,,
592716228,residential,False,False,39.725,"LINESTRING (130.3822837 33.2047532, 130.3826443 33.2045619)",,,,,
169190041,unclassified,False,False,23.539,"LINESTRING (130.3826443 33.2045619, 130.3827721 33.2047446)",,1,,,
169190041,unclassified,False,True,24.336,"LINESTRING (130.3826443 33.2045619, 130.3825122 33.204373)",,1,,,
592716228,residential,False,True,39.725,"LINESTRING (130.3826443 33.2045619, 130.3822837 33.2047532)",,,,,
592716229,residential,False,False,66.13499999999999,"LINESTRING (130.3820748 33.2051171, 130.3820501 33.2050262, 130.3817549 33.2045897)",,,,,
592742527,residential,False,False,86.525,"LINESTRING (130.3806032 33.2080677, 130.3813663 33.2076229)",,1,,,
169190985,unclassified,False,False,40.742000000000004,"LINESTRING (130.3806032 33.2080677, 130.3805738 33.2080331, 130.3805 33.2079466, 130.3803532 33.2077669)",,,,,
169190985,unclassified,False,True,51.974999999999994,"LINESTRING (130.3806032 33.2080677, 130.3807467 33.2082425, 130.3809095 33.2084585)",,,,,
592742527,residential,False,True,86.525,"LINESTRING (130.3813663 33.2076229, 130.3806032 33.2080677)",,1,,,
592742527,residential,False,False,53.614999999999995,"LINESTRING (130.3813663 33.2076229, 130.3812951 33.2075247, 130.3812619 33.2074135, 130.3812562 33.2072921, 130.3812234 33.2071638)",,1,,,
592748191,residential,False,False,61.126,"LINESTRING (130.3813663 33.2076229, 130.38144 33.2076215, 130.3814755 33.2075781, 130.3815052 33.2074988, 130.381634 33.2074344, 130.3817896 33.2073835, 130.3818932 33.2073761)",,,,,
591296229,unclassified,False,False,79.545,"LINESTRING (130.3812234 33.2071638, 130.3813704 33.2070661, 130.3815883 33.2068703, 130.3817571 33.206696, 130.3817949 33.2066376)",,1,,,30
591296229,unclassified,False,True,105.128,"LINESTRING (130.3812234 33.2071638, 130.3804955 33.2076661, 130.3803532 33.2077669)",,1,,,30
592742527,residential,False,True,53.614999999999995,"LINESTRING (130.3812234 33.2071638, 130.3812562 33.2072921, 130.3812619 33.2074135, 130.3812951 33.2075247, 130.3813663 33.2076229)",,1,,,
"[592746764, 592746767]",residential,False,True,85.306,"LINESTRING (130.3817461 33.2081493, 130.3812957 33.2082859, 130.3809095 33.2084585)",,1,,,
592748191,residential,False,True,61.126,"LINESTRING (130.3818932 33.2073761, 130.3817896 33.2073835, 130.381634 33.2074344, 130.3815052 33.2074988, 130.3814755 33.2075781, 130.38144 33.2076215, 130.3813663 33.2076229)",,,,,
169189393,unclassified,False,False,255.48200000000003,"LINESTRING (130.3838411 33.2082088, 130.3837611 33.2082273, 130.3834878 33.2082904, 130.3831065 33.2083922, 130.3828955 33.2084492, 130.3826295 33.2085157, 130.3824225 33.2085628, 130.3821441 33.2086362, 130.3819104 33.2086937, 130.381703 33.2087346, 130.3815703 33.2087574, 130.3814613 33.2087758, 130.3812254 33.2088861)",,,,,
"[169190477, 169189854, 169190679]",unclassified,False,True,169.466,"LINESTRING (130.3838411 33.2082088, 130.3841623 33.208087, 130.3846208 33.2079584, 130.3846658 33.2079435, 130.3846802 33.2079365, 130.3849297 33.2078154, 130.3851004 33.2077203, 130.3851975 33.2076576, 130.3854 33.2075049, 130.3854234 33.2074873)",yes,,,,
591380189,trunk,False,False,118.876,"LINESTRING (130.3838411 33.2082088, 130.3842215 33.2084998, 130.3843805 33.2086262, 130.3844977 33.2087243, 130.3847743 33.2089389)",,2,442,あおぎり通り,
591380189,trunk,False,True,239.469,"LINESTRING (130.3838411 33.2082088, 130.3835282 33.2079916, 130.3830558 33.207619, 130.3819466 33.2067517)",,2,442,あおぎり通り,
592780131,residential,False,False,65.087,"LINESTRING (130.3866493 33.2082431, 130.3872478 33.20794)",,1,,,
592780131,residential,False,True,65.087,"LINESTRING (130.3872478 33.20794, 130.3866493 33.2082431)",,1,,,
169190295,residential,False,False,99.449,"LINESTRING (130.3872478 33.20794, 130.387246 33.20795, 130.387246 33.207983, 130.387276 33.208048, 130.38736 33.208171, 130.3873915 33.2082257, 130.3874226 33.2082718, 130.3874444 33.208353, 130.3873402 33.2084437, 130.3872558 33.2084967, 130.3871885 33.2085519, 130.3871278 33.208597, 130.3871055 33.2086195, 130.3870705 33.2086636)",,1,,,
169190295,residential,False,True,27.854999999999997,"LINESTRING (130.3872478 33.20794, 130.38726 33.207871, 130.387313 33.207744, 130.3873339 33.2077012)",,1,,,
592780132,residential,False,False,80.81800000000001,"LINESTRING (130.3865045 33.2076956, 130.3868022 33.2076035, 130.3869953 33.2076035, 130.3873339 33.2077012)",,1,,,
169190295,residential,False,False,27.855,"LINESTRING (130.3873339 33.2077012, 130.387313 33.207744, 130.38726 33.207871, 130.3872478 33.20794)",,1,,,
169190295,residential,False,True,76.17200000000001,"LINESTRING (130.3873339 33.2077012, 130.3873892 33.2075879, 130.3874589 33.2074728, 130.3875789 33.2073614, 130.3877841 33.2072684, 130.38782 33.2072431, 130.3878708 33.2072185)",,1,,,
592780132,residential,False,True,80.818,"LINESTRING (130.3873339 33.2077012, 130.3869953 33.2076035, 130.3868022 33.2076035, 130.3865045 33.2076956)",,1,,,
592780133,residential,False,True,48.831,"LINESTRING (130.3883123 33.2070403, 130.3881085 33.2070403, 130.3880763 33.2070717, 130.3879314 33.2071884, 130.3878708 33.2072185)",,1,,,
760973016,unclassified,False,False,44.43,"LINESTRING (130.3796054 33.2024343, 130.3792962 33.2027388)",,1,,,
"[760973016, 169190078]",unclassified,False,True,21.855999999999998,"LINESTRING (130.3796054 33.2024343, 130.3797124 33.2023216, 130.3797559 33.2022836)",yes,1,,,
760990012,residential,False,False,53.558,"LINESTRING (130.3796054 33.2024343, 130.3797908 33.2026713, 130.3799391 33.2028261)",,,,,
169189393,unclassified,False,True,255.48200000000003,"LINESTRING (130.3812254 33.2088861, 130.3814613 33.2087758, 130.3815703 33.2087574, 130.381703 33.2087346, 130.3819104 33.2086937, 130.3821441 33.2086362, 130.3824225 33.2085628, 130.3826295 33.2085157, 130.3828955 33.2084492, 130.3831065 33.2083922, 130.3834878 33.2082904, 130.3837611 33.2082273, 130.3838411 33.2082088)",,,,,
169190793,tertiary,False,True,148.681,"LINESTRING (130.3812254 33.2088861, 130.381039 33.2089115, 130.3801021 33.2091161, 130.3797607 33.2091871, 130.3796746 33.2091676)",,,442,旧国道442号,
169190985,unclassified,False,False,55.991,"LINESTRING (130.3812254 33.2088861, 130.3811081 33.2086999, 130.3809095 33.2084585)",,,,,
"[597797394, 597797395]",tertiary,False,False,148.672,"LINESTRING (130.3812254 33.2088861, 130.3813188 33.2088863, 130.3828184 33.2089892)",,,442,旧国道442号,
760973015,residential,False,True,43.012,"LINESTRING (130.3789502 33.2042863, 130.3786699 33.2039787)",,,,,
760973016,unclassified,False,True,44.43,"LINESTRING (130.3792962 33.2027388, 130.3796054 33.2024343)",,1,,,
760990011,residential,False,False,27.167,"LINESTRING (130.3792962 33.2027388, 130.3794656 33.2029378)",,1,,,
760973016,unclassified,False,False,121.11,"LINESTRING (130.3792962 33.2027388, 130.3785114 33.2035118, 130.3784521 33.2035679)",,1,,,
760990011,residential,False,True,27.167,"LINESTRING (130.3794656 33.2029378, 130.3792962 33.2027388)",,1,,,
760990011,residential,False,False,87.73400000000001,"LINESTRING (130.3794656 33.2029378, 130.3796482 33.2031523, 130.3794286 33.2032526, 130.3794656 33.2029378)",,1,,,
760990011,residential,False,True,87.73400000000001,"LINESTRING (130.3794656 33.2029378, 130.3794286 33.2032526, 130.3796482 33.2031523, 130.3794656 33.2029378)",,1,,,
760990012,residential,False,True,53.558,"LINESTRING (130.3799391 33.2028261, 130.3797908 33.2026713, 130.3796054 33.2024343)",,,,,
169191091,residential,False,True,141.316,"LINESTRING (130.3808966 33.2021092, 130.3816758 33.2032001)",,,,,
169191091,residential,False,False,47.711999999999996,"LINESTRING (130.3808966 33.2021092, 130.3808402 33.2020408, 130.3807527 33.2020318, 130.3805224 33.2021382, 130.3804679 33.2021634)",,,,,
"[169189819, 760990020, 760990021, 760990022]","['residential', 'unclassified']",False,False,106.559,"LINESTRING (130.3826155 33.2026577, 130.3825634 33.2026951, 130.3824849 33.2027422, 130.3824785 33.2027459, 130.3822102 33.2029363, 130.3816758 33.2032001)",yes,3,,,
"[169189819, 169190319]",residential,False,"[False, True]",98.636,"LINESTRING (130.3826155 33.2026577, 130.3830611 33.2024018, 130.3834651 33.2021283)",,"['1', '3']",,,
"[592716225, 169190698, 169189871, 169190969, 169190234]","['residential', 'unclassified']",False,False,381.0630000000001,"LINESTRING (130.3826155 33.2026577, 130.3828204 33.2029982, 130.3830375 33.2032737, 130.3831857 33.2034253, 130.3832944 33.203596, 130.3833828 33.2037475, 130.3834639 33.203871, 130.3835187 33.2040795, 130.3835606 33.2042724, 130.3835473 33.2043393, 130.3835402 33.2044975, 130.3835377 33.2046771, 130.3835525 33.2048083, 130.3836394 33.2049693, 130.3838264 33.2052776, 130.3841314 33.205762)",yes,2,,丘を越えて橋,
1151525937,residential,False,True,18.45,"LINESTRING (130.3788328 33.2019601, 130.3790045 33.2018771)",,,,,
1151525937,residential,False,False,32.833,"LINESTRING (130.3793221 33.2017484, 130.3790045 33.2018771)",,,,,
169189447,residential,False,False,72.961,"LINESTRING (130.3793221 33.2017484, 130.3793529 33.2018573, 130.3794197 33.2019438, 130.3794926 33.2020238, 130.3796497 33.2021814, 130.3797559 33.2022836)",,1,,,20
1151525937,residential,False,False,18.45,"LINESTRING (130.3790045 33.2018771, 130.3788328 33.2019601)",,,,,
1151525937,residential,False,True,32.833,"LINESTRING (130.3790045 33.2018771, 130.3793221 33.2017484)",,,,,
