osmid,highway,oneway,reversed,length,ref,name,geometry,tunnel,bridge,lanes
104973267,tertiary,False,False,36.231,,,"LINESTRING (140.5161553 37.851703, 140.5161423 37.8514301, 140.5161471 37.8513775)",,,
105106046,unclassified,False,False,72.994,,,"LINESTRING (140.5144495 37.8500855, 140.5152574 37.8499307)",,,
105106066,unclassified,False,False,17.176,,,"LINESTRING (140.5144495 37.8500855, 140.5143935 37.8499375)",,,
105106066,unclassified,False,True,116.582,,,"LINESTRING (140.5144495 37.8500855, 140.5144475 37.8503856, 140.5143964 37.8506219, 140.5143911 37.8511305)",,,
104973260,unclassified,False,False,45.544,,,"LINESTRING (140.5192682 37.8498074, 140.5191728 37.85021)",,,
105093453,unclassified,False,True,34.639,,,"LINESTRING (140.5192682 37.8498074, 140.5188788 37.8497574)",,,
105093453,unclassified,False,False,55.760000000000005,,,"LINESTRING (140.5192682 37.8498074, 140.5196031 37.8498424, 140.5198993 37.8498621)",,,
104973267,tertiary,False,False,38.458,,,"LINESTRING (140.5167373 37.8529078, 140.5165584 37.8525921)",,,
104973267,tertiary,False,True,103.024,,,"LINESTRING (140.5167373 37.8529078, 140.5172019 37.8537586)",,,
105106047,residential,False,True,60.102000000000004,,,"LINESTRING (140.5167373 37.8529078, 140.5165933 37.8529385, 140.5160641 37.8530026)",,,
105106044,residential,False,False,44.196,,,"LINESTRING (140.5154071 37.8509953, 140.5153888 37.8507886, 140.5153761 37.8505986)",,,
104379778,secondary,False,False,33.61,353,国見福島線,"LINESTRING (140.5182977 37.8507115, 140.5182852 37.8504094)",,,
104379778,secondary,False,True,66.421,353,国見福島線,"LINESTRING (140.5182977 37.8507115, 140.5183464 37.8513076)",,,
105106051,residential,False,True,45.907,,,"LINESTRING (140.5182977 37.8507115, 140.5177752 37.8506963)",,,
105106044,residential,False,False,53.648,,,"LINESTRING (140.5153394 37.8504088, 140.5152574 37.8499307)",,,
105106044,residential,False,True,21.349,,,"LINESTRING (140.5153394 37.8504088, 140.5153761 37.8505986)",,,
105106072,residential,False,False,70.452,,,"LINESTRING (140.5153394 37.8504088, 140.515888 37.8503332, 140.5161327 37.8503175)",,,
105106066,unclassified,False,True,17.176,,,"LINESTRING (140.5143935 37.8499375, 140.5144495 37.8500855)",,,
105106053,residential,False,True,69.523,,,"LINESTRING (140.5143935 37.8499375, 140.5141737 37.8499624, 140.513657 37.850152)",,,
105106066,unclassified,False,False,44.635,,,"LINESTRING (140.5143935 37.8499375, 140.5143691 37.8498059, 140.5142531 37.8495536)",,,
41784961,tertiary,False,False,74.063,,,"LINESTRING (140.5168458 37.8513577, 140.5176883 37.8513246)",,,
41784961,tertiary,False,True,61.386,,,"LINESTRING (140.5168458 37.8513577, 140.5161471 37.8513775)",,,
1019650709,unclassified,False,True,75.216,,,"LINESTRING (140.5168458 37.8513577, 140.516837 37.8506813)",,,
23781141,trunk,True,False,259.482,4,国道4号,"LINESTRING (140.5217383 37.8499325, 140.5213652 37.8476176)",,,2
105114552,unclassified,False,False,331.78999999999996,,,"LINESTRING (140.5217389 37.8476021, 140.5219222 37.8469644, 140.5221224 37.846868, 140.5222785 37.8467554, 140.5224108 37.846584, 140.5226076 37.8463884, 140.5227603 37.8461552, 140.5223463 37.8460347, 140.5216813 37.8459328, 140.5212145 37.8458349)",,,
23781141,trunk,True,False,10.665,4,国道4号,"LINESTRING (140.5212145 37.8458349, 140.5212124 37.845739)",,,2
105114552,unclassified,False,True,331.78999999999996,,,"LINESTRING (140.5212145 37.8458349, 140.5216813 37.8459328, 140.5223463 37.8460347, 140.5227603 37.8461552, 140.5226076 37.8463884, 140.5224108 37.846584, 140.5222785 37.8467554, 140.5221224 37.846868, 140.5219222 37.8469644, 140.5217389 37.8476021)",,,
105092267,residential,False,False,11.267,,,"LINESTRING (140.5212124 37.845739, 140.5210841 37.8457376)",,,
104379778,secondary,False,True,38.197,353,国見福島線,"LINESTRING (140.5185399 37.8531464, 140.5185699 37.8534891)",,,
1019650627,residential,False,False,68.941,,,"LINESTRING (140.5185399 37.8531464, 140.5177557 37.8531781)",,,
104379778,secondary,False,False,118.536,353,国見福島線,"LINESTRING (140.5185399 37.8531464, 140.518486 37.852665, 140.5184243 37.8520843)",,,
1019650627,residential,False,True,4.967,,,"LINESTRING (140.5176992 37.8531804, 140.5177557 37.8531781)",,,
1019650628,residential,False,False,22.47,,,"LINESTRING (140.5178016 37.8533769, 140.5177557 37.8531781)",,,
1019650627,residential,False,False,4.967,,,"LINESTRING (140.5177557 37.8531781, 140.5176992 37.8531804)",,,
1019650627,residential,False,True,68.941,,,"LINESTRING (140.5177557 37.8531781, 140.5185399 37.8531464)",,,
1019650628,residential,False,True,22.47,,,"LINESTRING (140.5177557 37.8531781, 140.5178016 37.8533769)",,,
1019650629,residential,False,False,26.806,,,"LINESTRING (140.5192959 37.8528791, 140.5196007 37.8528651)",,,
104973260,unclassified,False,False,77.056,,,"LINESTRING (140.5192959 37.8528791, 140.5193472 37.8531313, 140.5193628 37.8532462, 140.5193873 37.8535676)",,,
104973260,unclassified,False,True,91.515,,,"LINESTRING (140.5192959 37.8528791, 140.5192106 37.8524602, 140.5191911 37.8523273, 140.5191628 37.8520633)",,,
1019650629,residential,False,True,76.778,,,"LINESTRING (140.5212658 37.8527886, 140.5203928 37.8528287)",,,
1019650630,residential,False,False,30.212,,,"LINESTRING (140.5212658 37.8527886, 140.5212868 37.8530598)",,,
1019650630,residential,False,True,30.458,,,"LINESTRING (140.5212658 37.8527886, 140.5212445 37.8525152)",,,
1019650630,residential,False,True,18.971,,,"LINESTRING (140.5212999 37.8532301, 140.5212868 37.8530598)",,,
1019650633,residential,False,False,27.513,,,"LINESTRING (140.5212999 37.8532301, 140.5216128 37.8532166)",,,
1019650633,residential,False,True,135.187,,,"LINESTRING (140.5212999 37.8532301, 140.5200913 37.8532852, 140.5200654 37.8533074, 140.5200678 37.8535371)",,,
1019650630,residential,False,False,76.737,,,"LINESTRING (140.5212868 37.8530598, 140.5204144 37.8531018)",,,
1019650630,residential,False,False,18.971,,,"LINESTRING (140.5212868 37.8530598, 140.5212999 37.8532301)",,,
1019650630,residential,False,True,30.212,,,"LINESTRING (140.5212868 37.8530598, 140.5212658 37.8527886)",,,
1019650630,residential,False,True,76.737,,,"LINESTRING (140.5204144 37.8531018, 140.5212868 37.8530598)",,,
1019650631,residential,False,False,30.427,,,"LINESTRING (140.5204144 37.8531018, 140.5203928 37.8528287)",,,
1019650630,residential,False,False,100.322,,,"LINESTRING (140.5204144 37.8531018, 140.5196219 37.8531399, 140.5196007 37.8528651)",,,
1019650631,residential,False,True,29.914,,,"LINESTRING (140.5203501 37.8522878, 140.5203713 37.8525563)",,,
1019650630,residential,False,False,106.85799999999999,,,"LINESTRING (140.5203501 37.8522878, 140.5212236 37.8522457, 140.5212445 37.8525152)",,,
1019650630,residential,False,True,99.37899999999999,,,"LINESTRING (140.5203501 37.8522878, 140.5195591 37.852326, 140.5195797 37.8525935)",,,
1019650630,residential,False,True,30.257,,,"LINESTRING (140.5195797 37.8525935, 140.5196007 37.8528651)",,,
1019650632,residential,False,False,69.624,,,"LINESTRING (140.5195797 37.8525935, 140.5203713 37.8525563)",,,
1019650630,residential,False,False,99.37899999999999,,,"LINESTRING (140.5195797 37.8525935, 140.5195591 37.852326, 140.5203501 37.8522878)",,,
1019650630,residential,False,False,30.458,,,"LINESTRING (140.5212445 37.8525152, 140.5212658 37.8527886)",,,
1019650632,residential,False,True,76.802,,,"LINESTRING (140.5212445 37.8525152, 140.5203713 37.8525563)",,,
1019650630,residential,False,True,106.85799999999999,,,"LINESTRING (140.5212445 37.8525152, 140.5212236 37.8522457, 140.5203501 37.8522878)",,,
1019650629,residential,False,False,69.663,,,"LINESTRING (140.5196007 37.8528651, 140.5203928 37.8528287)",,,
1019650629,residential,False,True,26.806,,,"LINESTRING (140.5196007 37.8528651, 140.5192959 37.8528791)",,,
1019650630,residential,False,False,30.257,,,"LINESTRING (140.5196007 37.8528651, 140.5195797 37.8525935)",,,
1019650630,residential,False,True,100.322,,,"LINESTRING (140.5196007 37.8528651, 140.5196219 37.8531399, 140.5204144 37.8531018)",,,
1019650629,residential,False,False,76.778,,,"LINESTRING (140.5203928 37.8528287, 140.5212658 37.8527886)",,,
1019650629,residential,False,True,69.663,,,"LINESTRING (140.5203928 37.8528287, 140.5196007 37.8528651)",,,
1019650631,residential,False,False,30.348,,,"LINESTRING (140.5203928 37.8528287, 140.5203713 37.8525563)",,,
1019650631,residential,False,True,30.427,,,"LINESTRING (140.5203928 37.8528287, 140.5204144 37.8531018)",,,
104973252,tertiary,False,False,28.39,,,"LINESTRING (140.5200678 37.8535371, 140.5203907 37.8535236)",,,2
104973252,tertiary,False,True,59.842,,,"LINESTRING (140.5200678 37.8535371, 140.5193873 37.8535676)",,,2
1019650633,residential,False,False,135.187,,,"LINESTRING (140.5200678 37.8535371, 140.5200654 37.8533074, 140.5200913 37.8532852, 140.5212999 37.8532301)",,,
1019650633,residential,False,True,27.513,,,"LINESTRING (140.5216128 37.8532166, 140.5212999 37.8532301)",,,
1019650633,residential,False,False,34.79,,,"LINESTRING (140.5216128 37.8532166, 140.5216691 37.8532221, 140.5218196 37.8534624)",,,
1019650634,residential,False,False,285.057,,,"LINESTRING (140.5216128 37.8532166, 140.5215517 37.8520653, 140.5214313 37.8506846, 140.5214216 37.8506584)",,,
104973252,tertiary,False,True,31.157,,,"LINESTRING (140.5218196 37.8534624, 140.5214652 37.8534768)",,,2
104973252,tertiary,False,False,32.64,,,"LINESTRING (140.5218196 37.8534624, 140.5220789 37.8534442, 140.5221899 37.8534364)",,,2
1019650633,residential,False,True,34.79,,,"LINESTRING (140.5218196 37.8534624, 140.5216691 37.8532221, 140.5216128 37.8532166)",,,
1019650635,residential,False,True,24.717,,,"LINESTRING (140.5164355 37.8516815, 140.5161553 37.851703)",,,
1019650672,residential,False,False,43.92700000000001,,,"LINESTRING (140.5136169 37.8491217, 140.5140419 37.8490587, 140.514091 37.8490217)",,,
1019650672,residential,False,False,37.547,,,"LINESTRING (140.514091 37.8490217, 140.5145186 37.8490179)",,,
"[1019650673, 105106066, 1019650674]",unclassified,False,False,35.428,,,"LINESTRING (140.514091 37.8490217, 140.5140384 37.8489681, 140.51402 37.8487762, 140.5140159 37.8487525, 140.5140048 37.8487192)",,yes,
105106066,unclassified,False,True,49.242000000000004,,,"LINESTRING (140.514091 37.8490217, 140.51413 37.8490689, 140.5141983 37.8494516)",,,
1019650672,residential,False,True,43.92700000000001,,,"LINESTRING (140.514091 37.8490217, 140.5140419 37.8490587, 140.5136169 37.8491217)",,,
1019650672,residential,False,True,37.547,,,"LINESTRING (140.5145186 37.8490179, 140.514091 37.8490217)",,,
1019650677,residential,False,False,34.026,,,"LINESTRING (140.5139992 37.8483547, 140.513613 37.84838)",,,
105100232,unclassified,False,False,39.49,,,"LINESTRING (140.5139992 37.8483547, 140.5139875 37.8482384, 140.5139408 37.8480028)",,,
105100232,unclassified,False,True,40.714,,,"LINESTRING (140.5139992 37.8483547, 140.5139804 37.8485488, 140.5140048 37.8487192)",,,
1019650677,residential,False,True,34.026,,,"LINESTRING (140.513613 37.84838, 140.5139992 37.8483547)",,,
107681551,unclassified,False,False,22.19,,,"LINESTRING (140.5144268 37.8519972, 140.5145624 37.8521656)",,,
107681551,unclassified,False,True,107.66,,,"LINESTRING (140.5144268 37.8519972, 140.513769 37.8511801)",,,
"[1019650680, 1019650678, 1019650679]",unclassified,False,False,389.725,,,"LINESTRING (140.5144268 37.8519972, 140.514625 37.8518952, 140.5146344 37.8518711, 140.5146297 37.8518489, 140.5125282 37.8491457, 140.5124831 37.8490892, 140.5124617 37.8490624)",,yes,
105093457,unclassified,False,True,20.386,,,"LINESTRING (140.5124617 37.8490624, 140.5122704 37.8491663)",,,
105093457,unclassified,False,False,23.777,,,"LINESTRING (140.5124617 37.8490624, 140.5124916 37.8490462, 140.5125462 37.8490166, 140.5126986 37.8489602)",,,
"[1019650680, 1019650678, 1019650679]",unclassified,False,True,389.72499999999997,,,"LINESTRING (140.5124617 37.8490624, 140.5124831 37.8490892, 140.5125282 37.8491457, 140.5146297 37.8518489, 140.5146344 37.8518711, 140.514625 37.8518952, 140.5144268 37.8519972)",,yes,
1019650681,residential,False,False,24.135,,,"LINESTRING (140.513141 37.8482428, 140.5130974 37.8480285)",,,
105100226,residential,False,True,44.419,,,"LINESTRING (140.5130974 37.8480285, 140.5125992 37.8480979)",,,
1019650681,residential,False,True,24.135,,,"LINESTRING (140.5130974 37.8480285, 140.513141 37.8482428)",,,
105100226,residential,False,False,42.919,,,"LINESTRING (140.5130974 37.8480285, 140.5131683 37.8480187, 140.513175 37.8476896)",,,
1019650685,residential,False,True,36.089,,,"LINESTRING (140.5127299 37.8463211, 140.5128063 37.84664)",,,
1019650687,residential,False,True,59.308,,,"LINESTRING (140.5193047 37.8459609, 140.5186332 37.8459034)",,,
41784952,unclassified,False,False,35.328,,,"LINESTRING (140.5155489 37.8452414, 140.5156157 37.8455547)",,,
1019650701,residential,False,False,19.852,,,"LINESTRING (140.5136197 37.8476975, 140.5138452 37.8476846)",,,
105100232,unclassified,False,False,48.82,,,"LINESTRING (140.5138452 37.8476846, 140.5137122 37.8472583)",,,
105100232,unclassified,False,True,11.086,,,"LINESTRING (140.5138452 37.8476846, 140.5138754 37.8477814)",,,
1019650701,residential,False,True,19.852,,,"LINESTRING (140.5138452 37.8476846, 140.5136197 37.8476975)",,,
104973260,unclassified,False,True,45.544,,,"LINESTRING (140.5191728 37.85021, 140.5192682 37.8498074)",,,
1019650703,residential,False,False,30.02,,,"LINESTRING (140.5191728 37.85021, 140.5195074 37.8502655)",,,
104973260,unclassified,False,False,66.946,,,"LINESTRING (140.5191728 37.85021, 140.5190559 37.8507033, 140.5190614 37.8508034)",,,
1019650703,residential,False,True,30.02,,,"LINESTRING (140.5195074 37.8502655, 140.5191728 37.85021)",,,
105093453,unclassified,False,False,13.236,,,"LINESTRING (140.5198993 37.8498621, 140.5200498 37.849869)",,,
105093453,unclassified,False,True,55.760000000000005,,,"LINESTRING (140.5198993 37.8498621, 140.5196031 37.8498424, 140.5192682 37.8498074)",,,
1019650705,residential,False,True,93.584,,,"LINESTRING (140.5198993 37.8498621, 140.519809 37.8497952, 140.5190681 37.8493358)",,,
105103488,residential,False,True,18.603,,,"LINESTRING (140.5200953 37.8497056, 140.5200498 37.849869)",,,
1019650706,residential,False,False,31.197,,,"LINESTRING (140.5200953 37.8497056, 140.5203437 37.8499062)",,,
105103488,residential,False,False,20.287000000000003,,,"LINESTRING (140.5200953 37.8497056, 140.5201038 37.8496754, 140.5202451 37.8495729)",,,
1019650706,residential,False,True,31.197,,,"LINESTRING (140.5203437 37.8499062, 140.5200953 37.8497056)",,,
105093453,unclassified,False,False,84.85900000000001,,,"LINESTRING (140.5203437 37.8499062, 140.5204026 37.8499188, 140.521251 37.8501686)",,,
105093453,unclassified,False,True,26.198999999999998,,,"LINESTRING (140.5203437 37.8499062, 140.520256 37.8498874, 140.5200498 37.849869)",,,
1019650631,residential,False,False,29.914,,,"LINESTRING (140.5203713 37.8525563, 140.5203501 37.8522878)",,,
1019650631,residential,False,True,30.348,,,"LINESTRING (140.5203713 37.8525563, 140.5203928 37.8528287)",,,
1019650632,residential,False,False,76.802,,,"LINESTRING (140.5203713 37.8525563, 140.5212445 37.8525152)",,,
1019650632,residential,False,True,69.624,,,"LINESTRING (140.5203713 37.8525563, 140.5195797 37.8525935)",,,
