osmid,highway,oneway,reversed,length,lanes,ref,name,bridge,geometry,width
616116405,unclassified,False,True,42.139,,,,,"LINESTRING (135.6508972 34.5153953, 135.6508125 34.5152117, 135.6507736 34.5151819, 135.6507079 34.5151642, 135.6506086 34.5151646)",
616116406,residential,False,False,72.012,,,,,"LINESTRING (135.6508972 34.5153953, 135.6509534 34.5153576, 135.6510258 34.5152637, 135.6510553 34.5151985, 135.6510687 34.5151355, 135.651062 34.515078, 135.6510258 34.5149664, 135.6509896 34.5148902, 135.6509761 34.5148029)",
616116406,residential,False,True,14.105,,,,,"LINESTRING (135.6508972 34.5153953, 135.6508394 34.5154438, 135.6508112 34.5154979)",
616116405,unclassified,False,False,42.139,,,,,"LINESTRING (135.6506086 34.5151646, 135.6507079 34.5151642, 135.6507736 34.5151819, 135.6508125 34.5152117, 135.6508972 34.5153953)",
616116408,unclassified,False,False,54.546,,,,,"LINESTRING (135.6506086 34.5151646, 135.6506315 34.515141, 135.6506838 34.5150183, 135.6507267 34.5149609, 135.6508005 34.5148891, 135.650889 34.5148393, 135.6509761 34.5148029)",
616116408,unclassified,False,True,115.896,,,,,"LINESTRING (135.6506086 34.5151646, 135.6505886 34.5151852, 135.6505094 34.5152294, 135.6504156 34.5152592, 135.6503311 34.5152736, 135.6502318 34.5152405, 135.6501688 34.5152416, 135.6501098 34.5152913, 135.6500847 34.5153054, 135.6500508 34.5153244, 135.6499918 34.5153366, 135.649792 34.5153465, 135.6494285 34.5153399)",
616116404,residential,False,False,129.301,,,,,"LINESTRING (135.6508112 34.5154979, 135.6510955 34.5156593, 135.6512202 34.5156162, 135.6515019 34.5157399, 135.6516092 34.515888, 135.6516145 34.5160007, 135.6517567 34.5161013, 135.6517942 34.5161576)",
616116406,residential,False,False,14.105,,,,,"LINESTRING (135.6508112 34.5154979, 135.6508394 34.5154438, 135.6508972 34.5153953)",
616116406,residential,False,True,111.479,,,,,"LINESTRING (135.6508112 34.5154979, 135.6504638 34.5158582, 135.6502224 34.5161024, 135.6500421 34.5162746)",
188021338,primary,False,False,3.371,,33,富田林太子線,,"LINESTRING (135.6500421 34.5162746, 135.650019 34.516251)",
188021338,primary,False,True,46.452,,33,富田林太子線,,"LINESTRING (135.6500421 34.5162746, 135.6501999 34.5164358, 135.6502377 34.5165097, 135.6502587 34.516639)",
616116406,residential,False,False,111.479,,,,,"LINESTRING (135.6500421 34.5162746, 135.6502224 34.5161024, 135.6504638 34.5158582, 135.6508112 34.5154979)",
615647546,residential,False,False,66.116,,,,,"LINESTRING (135.6485968 34.5151212, 135.6488209 34.5156864)",
615647546,residential,False,True,4.923,,,,,"LINESTRING (135.6485968 34.5151212, 135.6485835 34.5150783)",
616116408,unclassified,False,False,80.78200000000001,,,,,"LINESTRING (135.6485968 34.5151212, 135.6487794 34.5151697, 135.6489323 34.5152482, 135.6491214 34.5152736, 135.6492072 34.5152847, 135.649403 34.5153344, 135.6494285 34.5153399)",
616116409,residential,False,True,25.794,,,,,"LINESTRING (135.6499234 34.51552, 135.6500401 34.5157311)",
616116409,residential,False,False,7.74,,,,,"LINESTRING (135.6500857 34.5157897, 135.6500401 34.5157311)",
616116409,residential,False,False,25.794,,,,,"LINESTRING (135.6500401 34.5157311, 135.6499234 34.51552)",
616116409,residential,False,True,7.74,,,,,"LINESTRING (135.6500401 34.5157311, 135.6500857 34.5157897)",
616116410,residential,False,True,41.709,,,,,"LINESTRING (135.6500401 34.5157311, 135.649796 34.5158604, 135.6496469 34.5159187)",
477060818,unclassified,False,False,67.399,,,,,"LINESTRING (135.6496469 34.5159187, 135.6494285 34.5153399)",
477060818,unclassified,False,True,15.870000000000001,,,,,"LINESTRING (135.6496469 34.5159187, 135.6496887 34.516014, 135.6496828 34.5160551)",
616116410,residential,False,False,41.709,,,,,"LINESTRING (135.6496469 34.5159187, 135.649796 34.5158604, 135.6500401 34.5157311)",
188021967,unclassified,False,True,37.526,,,,,"LINESTRING (135.6489733 34.5138086, 135.6485668 34.5138498)",
188021967,unclassified,False,False,266.484,,,,,"LINESTRING (135.6489733 34.5138086, 135.6491613 34.5137934, 135.6496543 34.5137689, 135.6501653 34.5137299, 135.6504049 34.5137135, 135.6510986 34.5136667, 135.651462 34.513648, 135.6518276 34.5136382, 135.6518725 34.5136295)",
188021466,unclassified,False,True,5.472,,,,,"LINESTRING (135.647734 34.5194555, 135.6476786 34.5194739)",
188021466,unclassified,False,False,146.56199999999998,,,,,"LINESTRING (135.647734 34.5194555, 135.647751 34.519373, 135.647868 34.519209, 135.6479806 34.5190945, 135.6481753 34.5189457, 135.648304 34.518838, 135.648406 34.518719, 135.6485357 34.5185194, 135.6486514 34.5183975)",
"[1151216712, 1151216713, 1151216711]",residential,False,False,139.66400000000002,,,竹内街道,yes,"LINESTRING (135.647734 34.5194555, 135.6478762 34.5194329, 135.6480123 34.5194373, 135.6482557 34.5194859, 135.6483268 34.5195058, 135.6489618 34.519803, 135.6490235 34.5198152, 135.6491464 34.5198009)",
1156476974,residential,False,False,55.456,,,,,"LINESTRING (135.6457874 34.5163123, 135.6454816 34.516309, 135.6452456 34.5163488, 135.6452213 34.5163927)",
1156476976,residential,False,False,33.383,,,,,"LINESTRING (135.6452213 34.5163927, 135.6448585 34.5164205)",
1156476976,residential,False,True,4.334,,,,,"LINESTRING (135.6452213 34.5163927, 135.6452684 34.5163891)",
1156476974,residential,False,True,55.456,,,,,"LINESTRING (135.6452213 34.5163927, 135.6452456 34.5163488, 135.6454816 34.516309, 135.6457874 34.5163123)",
1156476976,residential,False,True,33.383,,,,,"LINESTRING (135.6448585 34.5164205, 135.6452213 34.5163927)",
"[188021440, 188021710]",unclassified,False,"[False, True]",272.83299999999997,,,,,"LINESTRING (135.6448585 34.5164205, 135.6448996 34.5163101, 135.6449764 34.5161949, 135.6451945 34.5159518, 135.6452563 34.5158781, 135.6452939 34.5157996, 135.6453998 34.5153311, 135.6454197 34.5152289, 135.645428 34.5151344, 135.6454216 34.5143858, 135.6454079 34.5143034, 135.6453855 34.5142317, 135.6453218 34.5140914)",
188021440,unclassified,False,True,111.792,,,,,"LINESTRING (135.6448585 34.5164205, 135.6448473 34.5164507, 135.644808 34.5166399, 135.6447937 34.516824, 135.6447843 34.5172713, 135.6447487 34.5174184)",
1156476976,residential,False,False,4.334,,,,,"LINESTRING (135.6452684 34.5163891, 135.6452213 34.5163927)",
188021466,unclassified,False,False,150.651,,,,,"LINESTRING (135.6486514 34.5183975, 135.648695 34.5183515, 135.6487923 34.5182479, 135.648971 34.517937, 135.649053 34.517858, 135.6492208 34.5177145, 135.6493698 34.5175525, 135.6493964 34.5174355, 135.6494765 34.517251)",
188021466,unclassified,False,True,146.562,,,,,"LINESTRING (135.6486514 34.5183975, 135.6485357 34.5185194, 135.648406 34.518719, 135.648304 34.518838, 135.6481753 34.5189457, 135.6479806 34.5190945, 135.647868 34.519209, 135.647751 34.519373, 135.647734 34.5194555)",
1160590956,residential,False,False,51.080000000000005,,,,,"LINESTRING (135.6486514 34.5183975, 135.6490323 34.518523, 135.6491766 34.5185474)",
1160590956,residential,False,True,51.080000000000005,,,,,"LINESTRING (135.6491766 34.5185474, 135.6490323 34.518523, 135.6486514 34.5183975)",
