osmid,lanes,ref,name,highway,access,oneway,reversed,length,geometry,bridge,tunnel
131392239,,,,unclassified,,False,False,370.54200000000003,"LINESTRING (139.2590814 36.0598177, 139.259288 36.059748, 139.259508 36.059665, 139.259684 36.0596, 139.2597901 36.059536, 139.259897 36.059487, 139.2601182 36.0594052, 139.26047 36.059277, 139.2615412 36.0589139, 139.262177 36.05869, 139.262475 36.058589, 139.2628474 36.0584724)",,
131392583,2,,,tertiary,,False,False,8.429,"LINESTRING (139.2667948 36.0598803, 139.2667131 36.0599175)",,
131392583,2,,,tertiary,,False,True,126.475,"LINESTRING (139.2667948 36.0598803, 139.2677162 36.0594608, 139.2680207 36.0593221)",,
"[131393832, 131393666]",,,,unclassified,,False,"[False, True]",224.32500000000002,"LINESTRING (139.2667948 36.0598803, 139.26672 36.0586138, 139.2667059 36.0584842, 139.2667076 36.0580715, 139.2667387 36.0580071, 139.2668287 36.0578904)",,
131392141,,,,unclassified,,False,True,17.676,"LINESTRING (139.2580512 36.0599887, 139.2578691 36.0600487)",,
131392141,,,,unclassified,,False,False,96.21100000000001,"LINESTRING (139.2580512 36.0599887, 139.2585076 36.0598552, 139.2587509 36.0597976, 139.2590814 36.0598177)",,
131392583,2,,,tertiary,,False,True,101.06,"LINESTRING (139.265462 36.0604861, 139.266442 36.0600407)",,
"[131392822, 131394226, 131394349, 131392718]",,,,unclassified,,False,"[False, True]",162.31000000000003,"LINESTRING (139.265462 36.0604861, 139.265387 36.060356, 139.2651214 36.0600904, 139.2649955 36.0599966, 139.2645881 36.0597215, 139.2645742 36.0597121, 139.2642319 36.059483, 139.2642003 36.0594618)",yes,
502836057,,,,residential,,True,False,44.293,"LINESTRING (139.2580866 36.0610001, 139.2581958 36.0608364, 139.2581753 36.0606247)",,
"[91638671, 377152905, 565099311]",2,,,tertiary,,False,False,250.918,"LINESTRING (139.2580866 36.0610001, 139.2580277 36.0604957, 139.2579146 36.0596913, 139.2578574 36.0594214, 139.2577677 36.0591602, 139.2576217 36.0587828)",yes,
565099311,2,,,tertiary,,False,True,59.135000000000005,"LINESTRING (139.2580866 36.0610001, 139.2581068 36.0610849, 139.2581807 36.0613484, 139.2582692 36.0615084)",,
131392120,,,,residential,,False,True,123.289,"LINESTRING (139.259828 36.0607478, 139.2590814 36.0598177)",,
131392120,,,,residential,,False,False,154.871,"LINESTRING (139.259828 36.0607478, 139.259655 36.0607892, 139.2596026 36.0607789, 139.2594976 36.0607135, 139.2593724 36.0607222, 139.2592865 36.0607149, 139.2587474 36.0605724, 139.2586565 36.0605705, 139.2581753 36.0606247)",,
502836054,,,,residential,,False,False,457.615,"LINESTRING (139.259828 36.0607478, 139.2600529 36.0606816, 139.2601181 36.060691, 139.2603324 36.0610755, 139.2610107 36.0608226, 139.2611069 36.0606472, 139.2611798 36.0605579, 139.2617684 36.0599886, 139.2619432 36.0599094, 139.262565 36.0597261, 139.2626025 36.0596861, 139.2626169 36.0596055, 139.2626187 36.0594607, 139.2626502 36.0591685, 139.262685 36.0590537, 139.262769 36.0589573, 139.2630152 36.058734)",,
131394754,,,,unclassified,,False,False,9.485,"LINESTRING (139.2582692 36.0615084, 139.2581758 36.0615481)",,
565099311,2,,,tertiary,,False,False,59.135,"LINESTRING (139.2582692 36.0615084, 139.2581807 36.0613484, 139.2581068 36.0610849, 139.2580866 36.0610001)",,
131393164,,,,residential,,False,True,322.644,"LINESTRING (139.2610349 36.0616327, 139.2612323 36.0617753, 139.2613139 36.0618905, 139.2614331 36.0620086, 139.2614754 36.0620239, 139.2615512 36.062008, 139.2619713 36.0617559, 139.2622486 36.0614869, 139.2625153 36.0612316, 139.262712 36.0609463, 139.2629609 36.0604781, 139.2630939 36.0602788, 139.2631414 36.0601528)",,
131394754,,,,unclassified,,False,True,9.485,"LINESTRING (139.2581758 36.0615481, 139.2582692 36.0615084)",,
376540217,2,30,飯能寄居線,primary,,False,False,59.259,"LINESTRING (139.262199 36.0544054, 139.26213 36.0549354)",,
376540217,2,30,飯能寄居線,primary,,False,True,76.793,"LINESTRING (139.262199 36.0544054, 139.2622747 36.0537175)",,
131392510,,,,residential,,False,False,49.686,"LINESTRING (139.262199 36.0544054, 139.2619508 36.0543153, 139.2616925 36.0542266)",,
131394291,,,,residential,,False,True,152.119,"LINESTRING (139.262199 36.0544054, 139.2623727 36.0544126, 139.2627159 36.054367, 139.2628959 36.0543082, 139.2631498 36.0542466, 139.2632486 36.0542964, 139.2633465 36.0543444, 139.2636711 36.0544428, 139.263803 36.05446)",,
243993793,,,,unclassified,,False,False,16.459,"LINESTRING (139.2653371 36.0562098, 139.2653563 36.0560626)",,
243993793,,,,unclassified,,False,True,42.08,"LINESTRING (139.2653371 36.0562098, 139.2652674 36.0562358, 139.2648855 36.0561667)",,
494245055,,,,residential,,False,True,117.828,"LINESTRING (139.2653371 36.0562098, 139.2655706 36.0564426, 139.2652917 36.0566356, 139.2651898 36.0565347, 139.2648537 36.056727)",,
243993793,,,,unclassified,,False,False,42.08,"LINESTRING (139.2648855 36.0561667, 139.2652674 36.0562358, 139.2653371 36.0562098)",,
243993793,,,,unclassified,,False,True,39.691,"LINESTRING (139.2648855 36.0561667, 139.2648371 36.0561596, 139.2647682 36.0561553, 139.2644871 36.0562843)",,
243993794,,,,residential,,False,False,140.814,"LINESTRING (139.2648855 36.0561667, 139.2648809 36.0558204, 139.2648339 36.0556392, 139.2648285 36.0554116, 139.2648757 36.0553804, 139.26544 36.0554205)",,
243993793,,,,unclassified,,False,True,23.77,"LINESTRING (139.2654688 36.055208, 139.26544 36.0554205)",,
785894883,2,254,国道254号,trunk,yes,False,False,10.67,"LINESTRING (139.2654688 36.055208, 139.2653502 36.0552042)",,
785894883,2,254,国道254号,trunk,yes,False,True,41.483,"LINESTRING (139.2654688 36.055208, 139.2659295 36.0552293)",,
243993793,,,,unclassified,,False,False,23.77,"LINESTRING (139.26544 36.0554205, 139.2654688 36.055208)",,
243993793,,,,unclassified,,False,True,37.065,"LINESTRING (139.26544 36.0554205, 139.2653968 36.055752)",,
243993794,,,,residential,,False,False,85.303,"LINESTRING (139.26544 36.0554205, 139.2658253 36.0554768, 139.266049 36.0554571, 139.2660667 36.055492, 139.266142 36.0557148)",,
243993794,,,,residential,,False,True,140.81400000000002,"LINESTRING (139.26544 36.0554205, 139.2648757 36.0553804, 139.2648285 36.0554116, 139.2648339 36.0556392, 139.2648809 36.0558204, 139.2648855 36.0561667)",,
243993793,,,,unclassified,,False,False,34.729,"LINESTRING (139.2653563 36.0560626, 139.2653968 36.055752)",,
243993793,,,,unclassified,,False,True,16.459,"LINESTRING (139.2653563 36.0560626, 139.2653371 36.0562098)",,
243993794,,,,residential,,False,True,99.238,"LINESTRING (139.2653563 36.0560626, 139.2658384 36.0560285, 139.2661709 36.0559114, 139.2661964 36.0558756, 139.266142 36.0557148)",,
131393180,,,,unclassified,,False,False,23.725,"LINESTRING (139.2674404 36.0533244, 139.2675286 36.0535255)",,
494245070,,,,residential,,False,False,6.126,"LINESTRING (139.2674404 36.0533244, 139.2674884 36.0532853)",,
131393180,,,,unclassified,,False,True,41.862,"LINESTRING (139.2674404 36.0533244, 139.2671862 36.0532145, 139.2670131 36.0532459)",,
131393180,,,,unclassified,,False,False,41.862,"LINESTRING (139.2670131 36.0532459, 139.2671862 36.0532145, 139.2674404 36.0533244)",,
785894883,2,254,国道254号,trunk,yes,False,True,14.14,"LINESTRING (139.2679691 36.0552611, 139.268124 36.055239)",,
400912741,,,,residential,,False,True,241.802,"LINESTRING (139.2679691 36.0552611, 139.2681632 36.0560891, 139.2681774 36.0561778, 139.2680747 36.0563008, 139.2675887 36.0568015, 139.2674171 36.0568763, 139.2673876 36.0569367, 139.2673903 36.0571717)",,
785894883,2,254,国道254号,trunk,yes,False,False,183.617,"LINESTRING (139.2679691 36.0552611, 139.2677835 36.0552771, 139.2675384 36.0552817, 139.2672504 36.0552845, 139.2669656 36.0552771, 139.2659295 36.0552293)",,
400912739,,,,unclassified,,False,False,117.267,"LINESTRING (139.264433 36.057848, 139.2650901 36.0575574, 139.2652865 36.0574322, 139.2655263 36.0572793)",,
400912739,,,,unclassified,,False,True,141.244,"LINESTRING (139.264433 36.057848, 139.2632022 36.0582434, 139.2629759 36.0583231)",,
1244588137,,,,residential,,False,False,90.40299999999999,"LINESTRING (139.264433 36.057848, 139.2644723 36.0582977, 139.2645453 36.0585305, 139.2645041 36.0585822, 139.2644424 36.0586165)",,
785894881,,,,tertiary,,False,False,5.752,"LINESTRING (139.2663309 36.0576767, 139.2663865 36.0577023)",,
785894881,,,,tertiary,,False,True,6.542,"LINESTRING (139.2663309 36.0576767, 139.2662683 36.0576467)",,
400912741,,,,residential,,False,False,116.168,"LINESTRING (139.2663309 36.0576767, 139.2665918 36.0574853, 139.2668183 36.0574167, 139.2670555 36.0574052, 139.267243 36.0573251, 139.2673414 36.0572559, 139.2673882 36.0571971, 139.2673903 36.0571717)",,
400912741,,,,residential,,False,False,241.802,"LINESTRING (139.2673903 36.0571717, 139.2673876 36.0569367, 139.2674171 36.0568763, 139.2675887 36.0568015, 139.2680747 36.0563008, 139.2681774 36.0561778, 139.2681632 36.0560891, 139.2679691 36.0552611)",,
400912741,,,,residential,,False,True,116.16799999999999,"LINESTRING (139.2673903 36.0571717, 139.2673882 36.0571971, 139.2673414 36.0572559, 139.267243 36.0573251, 139.2670555 36.0574052, 139.2668183 36.0574167, 139.2665918 36.0574853, 139.2663309 36.0576767)",,
698919417,,,,residential,,False,False,81.614,"LINESTRING (139.2673903 36.0571717, 139.2675704 36.0571689, 139.2675717 36.0572725, 139.2681708 36.0572526)",,
131394155,,,,unclassified,,False,True,5.641,"LINESTRING (139.2627022 36.0576074, 139.2626395 36.0576054)",,
412804835,,,,tertiary,,False,False,161.054,"LINESTRING (139.2627022 36.0576074, 139.2623611 36.0561855)",,
131394155,,,,unclassified,,False,False,227.63600000000002,"LINESTRING (139.2627022 36.0576074, 139.2631035 36.0576186, 139.2632056 36.0576049, 139.2632997 36.057579, 139.2633723 36.0575505, 139.2634605 36.0575093, 139.263569 36.0574308, 139.2640522 36.056962, 139.2642108 36.0568101, 139.264318 36.0567201, 139.2646399 36.0564724)",,
131394349,,,,unclassified,,False,False,86.69999999999999,"LINESTRING (139.2642003 36.0594618, 139.2637406 36.0592569, 139.2634289 36.0591559, 139.2633927 36.0591262, 139.2633634 36.0590913)",,
"[131394226, 131392718, 131394349, 131392822]",,,,unclassified,,False,"[False, True]",162.31,"LINESTRING (139.2642003 36.0594618, 139.2642319 36.059483, 139.2645742 36.0597121, 139.2645881 36.0597215, 139.2649955 36.0599966, 139.2651214 36.0600904, 139.265387 36.060356, 139.265462 36.0604861)",yes,
494245034,,,,residential,,False,True,123.593,"LINESTRING (139.2642003 36.0594618, 139.2641238 36.0595392, 139.2636189 36.0599038, 139.2634548 36.0600319, 139.2631414 36.0601528)",,
494245049,,,,residential,,False,False,80.598,"LINESTRING (139.2642003 36.0594618, 139.2644626 36.0593667, 139.2649971 36.0591305)",,
131393164,,,,residential,,False,False,322.64400000000006,"LINESTRING (139.2631414 36.0601528, 139.2630939 36.0602788, 139.2629609 36.0604781, 139.262712 36.0609463, 139.2625153 36.0612316, 139.2622486 36.0614869, 139.2619713 36.0617559, 139.2615512 36.062008, 139.2614754 36.0620239, 139.2614331 36.0620086, 139.2613139 36.0618905, 139.2612323 36.0617753, 139.2610349 36.0616327)",,
"[494245035, 131393164]",,,,residential,,False,True,68.547,"LINESTRING (139.2631414 36.0601528, 139.2631644 36.0600931, 139.2631006 36.0601037, 139.2628831 36.0601667, 139.2625901 36.0603736)",,
494245034,,,,residential,,False,False,123.593,"LINESTRING (139.2631414 36.0601528, 139.2634548 36.0600319, 139.2636189 36.0599038, 139.2641238 36.0595392, 139.2642003 36.0594618)",,
"[494245035, 131393164]",,,,residential,,False,False,68.547,"LINESTRING (139.2625901 36.0603736, 139.2628831 36.0601667, 139.2631006 36.0601037, 139.2631644 36.0600931, 139.2631414 36.0601528)",,
131392583,2,,,tertiary,,False,False,126.475,"LINESTRING (139.2680207 36.0593221, 139.2677162 36.0594608, 139.2667948 36.0598803)",,
494245040,,,,residential,,False,True,60.916000000000004,"LINESTRING (139.2680207 36.0593221, 139.2679873 36.0590934, 139.2679524 36.0590056, 139.2678961 36.0589264, 139.2677521 36.0588601)",,
494245040,,,,residential,,False,False,60.916000000000004,"LINESTRING (139.2677521 36.0588601, 139.2678961 36.0589264, 139.2679524 36.0590056, 139.2679873 36.0590934, 139.2680207 36.0593221)",,
494245041,,,,residential,,False,False,60.619,"LINESTRING (139.2677521 36.0588601, 139.267754 36.058818, 139.2677459 36.0587302, 139.2677607 36.0586522, 139.2677942 36.0585524, 139.2678451 36.0583234)",,
494245041,,,,residential,,False,True,15.676,"LINESTRING (139.2677521 36.0588601, 139.2677513 36.0588798, 139.267707 36.0589416, 139.2677499 36.0589774)",,
494245041,,,,residential,,False,False,15.676,"LINESTRING (139.2677499 36.0589774, 139.267707 36.0589416, 139.2677513 36.0588798, 139.2677521 36.0588601)",,
785894881,,,,tertiary,,False,True,3.253,"LINESTRING (139.2678772 36.0583369, 139.2678451 36.0583234)",,
494245042,,,,residential,,False,True,197.962,"LINESTRING (139.2678772 36.0583369, 139.2679049 36.0581795, 139.2679501 36.0579832, 139.26798 36.0579057, 139.2680219 36.0578095, 139.2680328 36.0577625, 139.2680282 36.057716, 139.2680141 36.0576927, 139.267984 36.0576791, 139.2679371 36.0576764, 139.2669439 36.0576992, 139.2667964 36.0577414, 139.2667061 36.0578397)",,
785894881,,,,tertiary,,False,False,40.423,"LINESTRING (139.2678772 36.0583369, 139.2680785 36.0584342, 139.268257 36.0585313)",,
785894881,,,,tertiary,,False,False,12.379,"LINESTRING (139.2667061 36.0578397, 139.2668287 36.0578904)",,
785894881,,,,tertiary,,False,True,32.54,"LINESTRING (139.2667061 36.0578397, 139.2663865 36.0577023)",,
494245042,,,,residential,,False,False,197.962,"LINESTRING (139.2667061 36.0578397, 139.2667964 36.0577414, 139.2669439 36.0576992, 139.2679371 36.0576764, 139.267984 36.0576791, 139.2680141 36.0576927, 139.2680282 36.057716, 139.2680328 36.0577625, 139.2680219 36.0578095, 139.26798 36.0579057, 139.2679501 36.0579832, 139.2679049 36.0581795, 139.2678772 36.0583369)",,
785894881,,,,tertiary,,False,True,40.423,"LINESTRING (139.268257 36.0585313, 139.2680785 36.0584342, 139.2678772 36.0583369)",,
1244588137,,,,residential,,False,False,11.743,"LINESTRING (139.2644424 36.0586165, 139.2643237 36.0586606)",,
494245046,,,,residential,,False,False,76.723,"LINESTRING (139.2644424 36.0586165, 139.2646405 36.0588227, 139.2647521 36.0589002, 139.2649481 36.0590405, 139.2649971 36.0591305)",,
1244588137,,,,residential,,False,True,90.40299999999999,"LINESTRING (139.2644424 36.0586165, 139.2645041 36.0585822, 139.2645453 36.0585305, 139.2644723 36.0582977, 139.264433 36.057848)",,
1244588137,,,,residential,,False,False,50.016,"LINESTRING (139.2643237 36.0586606, 139.263818 36.0588482)",,
494245047,,,,residential,,False,True,87.908,"LINESTRING (139.2643237 36.0586606, 139.2642403 36.058509, 139.2637293 36.0586901, 139.263818 36.0588482)",,
1244588137,,,,residential,,False,True,11.743,"LINESTRING (139.2643237 36.0586606, 139.2644424 36.0586165)",,
1244588137,,,,residential,,False,True,50.016,"LINESTRING (139.263818 36.0588482, 139.2643237 36.0586606)",,
494245047,,,,residential,,False,False,87.908,"LINESTRING (139.263818 36.0588482, 139.2637293 36.0586901, 139.2642403 36.058509, 139.2643237 36.0586606)",,
1244588137,,,,residential,,False,False,49.293000000000006,"LINESTRING (139.263818 36.0588482, 139.2636507 36.0589102, 139.2633634 36.0590913)",,
785894881,,,,tertiary,,False,False,32.54,"LINESTRING (139.2663865 36.0577023, 139.2667061 36.0578397)",,
785894881,,,,tertiary,,False,True,5.752,"LINESTRING (139.2663865 36.0577023, 139.2663309 36.0576767)",,
494245049,,,,residential,,False,True,130.188,"LINESTRING (139.2663865 36.0577023, 139.2658751 36.0582456, 139.2655599 36.0586619)",,
494245046,,,,residential,,False,True,76.723,"LINESTRING (139.2649971 36.0591305, 139.2649481 36.0590405, 139.2647521 36.0589002, 139.2646405 36.0588227, 139.2644424 36.0586165)",,
494245049,,,,residential,,False,False,74.693,"LINESTRING (139.2649971 36.0591305, 139.2652839 36.058995, 139.2653869 36.0589058, 139.2655599 36.0586619)",,
494245049,,,,residential,,False,True,80.598,"LINESTRING (139.2649971 36.0591305, 139.2644626 36.0593667, 139.2642003 36.0594618)",,
494245049,,,,residential,,False,False,130.188,"LINESTRING (139.2655599 36.0586619, 139.2658751 36.0582456, 139.2663865 36.0577023)",,
494245049,,,,residential,,False,True,74.693,"LINESTRING (139.2655599 36.0586619, 139.2653869 36.0589058, 139.2652839 36.058995, 139.2649971 36.0591305)",,
494245050,,,,residential,,False,True,76.887,"LINESTRING (139.2655599 36.0586619, 139.2654392 36.0586554, 139.2653131 36.0586326, 139.2651267 36.0585708, 139.2653978 36.058329)",,
494245050,,,,residential,,False,False,76.88699999999999,"LINESTRING (139.2653978 36.058329, 139.2651267 36.0585708, 139.2653131 36.0586326, 139.2654392 36.0586554, 139.2655599 36.0586619)",,
"[400912740, 1007171613]",,,,residential,,False,False,120.201,"LINESTRING (139.2653978 36.058329, 139.2654805 36.058398, 139.2662683 36.0576467)",,
1007171613,,,,residential,,False,True,53.316,"LINESTRING (139.2653978 36.058329, 139.2652316 36.0581679, 139.2650932 36.0579225)",,
1007171613,,,,residential,,False,False,53.316,"LINESTRING (139.2650932 36.0579225, 139.2652316 36.0581679, 139.2653978 36.058329)",,
785894881,,,,tertiary,,False,True,34.218,"LINESTRING (139.2648537 36.056727, 139.2646399 36.0564724)",,
494245055,,,,residential,,False,False,117.828,"LINESTRING (139.2648537 36.056727, 139.2651898 36.0565347, 139.2652917 36.0566356, 139.2655706 36.0564426, 139.2653371 36.0562098)",,
785894881,,,,tertiary,,False,False,86.589,"LINESTRING (139.2648537 36.056727, 139.2649658 36.0568469, 139.2650953 36.0569699, 139.2652941 36.0571317, 139.2653997 36.0572018, 139.2655263 36.0572793)",,
785894883,2,254,国道254号,trunk,yes,False,True,10.67,"LINESTRING (139.2653502 36.0552042, 139.2654688 36.055208)",,
494245057,,,,residential,,False,True,87.25399999999999,"LINESTRING (139.2653502 36.0552042, 139.2653921 36.0549689, 139.2653741 36.0549452, 139.2652173 36.0549125, 139.2652101 36.0545243)",,
785894883,2,254,国道254号,trunk,yes,False,False,122.52000000000001,"LINESTRING (139.2653502 36.0552042, 139.2642505 36.0551503, 139.26399 36.055135)",,
494245057,,,,residential,,False,False,60.242000000000004,"LINESTRING (139.2651254 36.0540931, 139.2652823 36.0541169, 139.2652117 36.0544217, 139.2652101 36.0545243)",,
494245058,,,,residential,,False,True,41.895,"LINESTRING (139.2649285 36.0543859, 139.2648368 36.0540165)",,
1244585348,,,,residential,,False,False,29.626,"LINESTRING (139.2649285 36.0543859, 139.2652101 36.0545243)",,
1244585348,,,,residential,,False,True,14.216000000000001,"LINESTRING (139.2649285 36.0543859, 139.2648759 36.054375, 139.2647749 36.0543555)",,
494245058,,,,residential,,False,False,41.895,"LINESTRING (139.2648368 36.0540165, 139.2649285 36.0543859)",,
1244585348,,,,residential,,False,True,29.626,"LINESTRING (139.2652101 36.0545243, 139.2649285 36.0543859)",,
494245057,,,,residential,,False,False,87.254,"LINESTRING (139.2652101 36.0545243, 139.2652173 36.0549125, 139.2653741 36.0549452, 139.2653921 36.0549689, 139.2653502 36.0552042)",,
494245057,,,,residential,,False,True,60.242000000000004,"LINESTRING (139.2652101 36.0545243, 139.2652117 36.0544217, 139.2652823 36.0541169, 139.2651254 36.0540931)",,
1244585348,,,,residential,,False,False,14.216000000000001,"LINESTRING (139.2647749 36.0543555, 139.2648759 36.054375, 139.2649285 36.0543859)",,
131394241,,,,unclassified,,False,True,4.344,"LINESTRING (139.2639519 36.0540167, 139.2639402 36.0539788)",,
131394241,,,,unclassified,,False,False,52.303000000000004,"LINESTRING (139.2639519 36.0540167, 139.2639578 36.0541094, 139.2639364 36.0541932, 139.263818 36.0543689, 139.263803 36.05446)",,
494245061,,,,residential,,False,True,62.370000000000005,"LINESTRING (139.2639519 36.0540167, 139.2637414 36.0540551, 139.2635506 36.0540745, 139.2632664 36.0540982)",,
494245061,,,,residential,,False,False,62.370000000000005,"LINESTRING (139.2632664 36.0540982, 139.2635506 36.0540745, 139.2637414 36.0540551, 139.2639519 36.0540167)",,
494245062,,,,residential,,False,True,52.852,"LINESTRING (139.2653346 36.0537971, 139.2651831 36.0537451, 139.2648867 36.0536074, 139.264829 36.0535609)",,
494245063,,,,residential,,False,False,51.771,"LINESTRING (139.2653346 36.0537971, 139.2653319 36.0538827, 139.2653587 36.0539196, 139.2655693 36.0540302, 139.2656149 36.0540736, 139.2656739 36.0541343)",,
494245063,,,,residential,,False,True,37.002,"LINESTRING (139.2653346 36.0537971, 139.26534 36.0536258, 139.2653655 36.053525, 139.2653922 36.0534706)",,
131393842,,,,residential,,False,False,93.15299999999999,"LINESTRING (139.264829 36.0535609, 139.2646493 36.0536366, 139.2644696 36.0536789, 139.2639402 36.0539788)",,
131393842,,,,residential,,False,True,29.384999999999998,"LINESTRING (139.264829 36.0535609, 139.2648704 36.0535434, 139.264951 36.0534935, 139.2650348 36.0534077, 139.2650518 36.0533754)",,
494245062,,,,residential,,False,False,52.852,"LINESTRING (139.264829 36.0535609, 139.2648867 36.0536074, 139.2651831 36.0537451, 139.2653346 36.0537971)",,
494245063,,,,residential,,False,True,51.77100000000001,"LINESTRING (139.2656739 36.0541343, 139.2656149 36.0540736, 139.2655693 36.0540302, 139.2653587 36.0539196, 139.2653319 36.0538827, 139.2653346 36.0537971)",,
131393565,,,,unclassified,,False,False,31.41,"LINESTRING (139.2638969 36.0536985, 139.2639402 36.0539788)",,
131393565,,,,unclassified,,False,True,50.405,"LINESTRING (139.2638969 36.0536985, 139.2638111 36.053551, 139.2636506 36.0532913)",,
494245065,,,,residential,,False,False,125.99999999999999,"LINESTRING (139.2638969 36.0536985, 139.263964 36.0536941, 139.2640055 36.0536713, 139.2640082 36.0536193, 139.2640458 36.0535564, 139.2641169 36.0534957, 139.2642832 36.0533862, 139.2643248 36.0533168, 139.2643583 36.0532496, 139.2644039 36.0531498, 139.2644629 36.0530511, 139.2645085 36.0528863, 139.264538 36.0527638)",,
494245067,,,,residential,,False,True,4.194,"LINESTRING (139.2651873 36.0528811, 139.2651696 36.0528462)",,
131393973,,,,residential,,False,False,49.207,"LINESTRING (139.2651873 36.0528811, 139.2651633 36.0529415, 139.2651007 36.0533172)",,
131393973,,,,residential,,False,True,80.556,"LINESTRING (139.2651873 36.0528811, 139.2653132 36.0528104, 139.2653869 36.0527551, 139.2654936 36.0527072, 139.265701 36.0526877, 139.2660103 36.0526586)",,
494245067,,,,residential,,False,False,4.194,"LINESTRING (139.2651696 36.0528462, 139.2651873 36.0528811)",,
494245067,,,,residential,,False,True,57.514,"LINESTRING (139.2651696 36.0528462, 139.264538 36.0527638)",,
494245067,,,,residential,,False,False,57.514,"LINESTRING (139.264538 36.0527638, 139.2651696 36.0528462)",,
494245065,,,,residential,,False,True,126.0,"LINESTRING (139.264538 36.0527638, 139.2645085 36.0528863, 139.2644629 36.0530511, 139.2644039 36.0531498, 139.2643583 36.0532496, 139.2643248 36.0533168, 139.2642832 36.0533862, 139.2641169 36.0534957, 139.2640458 36.0535564, 139.2640082 36.0536193, 139.2640055 36.0536713, 139.263964 36.0536941, 139.2638969 36.0536985)",,
494245068,,,,residential,,False,True,20.267,"LINESTRING (139.2677137 36.0532788, 139.2674884 36.0532853)",,
494245069,,,,residential,,False,True,39.161,"LINESTRING (139.2679256 36.0530446, 139.2674965 36.0529839)",,
494245070,,,,residential,,False,True,36.994,"LINESTRING (139.2676424 36.0526762, 139.2675783 36.0527541, 139.2674965 36.0529839)",,
494245069,,,,residential,,False,False,39.161,"LINESTRING (139.2674965 36.0529839, 139.2679256 36.0530446)",,
494245070,,,,residential,,False,False,36.994,"LINESTRING (139.2674965 36.0529839, 139.2675783 36.0527541, 139.2676424 36.0526762)",,
494245070,,,,residential,,False,True,33.646,"LINESTRING (139.2674965 36.0529839, 139.2674777 36.053101, 139.2674884 36.0532853)",,
494245068,,,,residential,,False,False,20.267,"LINESTRING (139.2674884 36.0532853, 139.2677137 36.0532788)",,
494245070,,,,residential,,False,True,6.126,"LINESTRING (139.2674884 36.0532853, 139.2674404 36.0533244)",,
494245070,,,,residential,,False,False,33.646,"LINESTRING (139.2674884 36.0532853, 139.2674777 36.053101, 139.2674965 36.0529839)",,
494245071,,,,residential,,False,True,58.669,"LINESTRING (139.2677027 36.0539689, 139.2670539 36.0540259)",,
131393180,,,,unclassified,,False,False,44.056,"LINESTRING (139.2677027 36.0539689, 139.2678013 36.054219, 139.2678439 36.0543482)",,
131393180,,,,unclassified,,False,True,37.856,"LINESTRING (139.2677027 36.0539689, 139.2676455 36.0537744, 139.2675968 36.0536395)",,
131393180,,,,unclassified,,False,False,47.308,"LINESTRING (139.2678439 36.0543482, 139.2679862 36.0547578)",,
494245072,,,,residential,,False,True,68.78,"LINESTRING (139.2678439 36.0543482, 139.2670847 36.0544249)",,
131393180,,,,unclassified,,False,True,44.056,"LINESTRING (139.2678439 36.0543482, 139.2678013 36.054219, 139.2677027 36.0539689)",,
131393180,,,,unclassified,,False,False,54.922,"LINESTRING (139.2679862 36.0547578, 139.268124 36.055239)",,
131393180,,,,unclassified,,False,True,47.308,"LINESTRING (139.2679862 36.0547578, 139.2678439 36.0543482)",,
494245073,,,,residential,,False,True,125.876,"LINESTRING (139.2679862 36.0547578, 139.2674468 36.0547631, 139.2670807 36.0548195, 139.2670847 36.0544249)",,
494245072,,,,residential,,False,False,68.78,"LINESTRING (139.2670847 36.0544249, 139.2678439 36.0543482)",,
494245073,,,,residential,,False,True,44.453,"LINESTRING (139.2670847 36.0544249, 139.2670539 36.0540259)",,
494245073,,,,residential,,False,False,125.876,"LINESTRING (139.2670847 36.0544249, 139.2670807 36.0548195, 139.2674468 36.0547631, 139.2679862 36.0547578)",,
494245071,,,,residential,,False,False,58.669,"LINESTRING (139.2670539 36.0540259, 139.2677027 36.0539689)",,
494245073,,,,residential,,False,False,44.453,"LINESTRING (139.2670539 36.0540259, 139.2670847 36.0544249)",,
494245073,,,,residential,,False,True,38.188,"LINESTRING (139.2670539 36.0540259, 139.2670066 36.0536846)",,
131393782,,,,unclassified,,False,False,50.151,"LINESTRING (139.2670066 36.0536846, 139.2675286 36.0535255)",,
494245073,,,,residential,,False,False,38.188,"LINESTRING (139.2670066 36.0536846, 139.2670539 36.0540259)",,
"[131393245, 131393021, 131393782]",,,,"['unclassified', 'residential']",,False,True,59.548,"LINESTRING (139.2670066 36.0536846, 139.2669057 36.0537154, 139.2667535 36.053723, 139.2664527 36.0536715, 139.2663686 36.0536365)",,yes
131393245,,,,residential,,False,True,35.894,"LINESTRING (139.2663686 36.0536365, 139.2660062 36.053501)",,
"[131393021, 131393245, 131393782]",,,,"['residential', 'unclassified']",,False,False,59.547999999999995,"LINESTRING (139.2663686 36.0536365, 139.2664527 36.0536715, 139.2667535 36.053723, 139.2669057 36.0537154, 139.2670066 36.0536846)",,yes
494245074,,,,residential,,False,True,242.817,"LINESTRING (139.2663686 36.0536365, 139.2660843 36.0540638, 139.2665389 36.0542481, 139.2665724 36.054285, 139.2666328 36.0545073, 139.2665228 36.0545701, 139.2662466 36.0546916, 139.2660964 36.0547653, 139.2659998 36.0548358, 139.2659555 36.0548987, 139.2659295 36.0552293)",,
