osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,tunnel,lanes
767422832,trunk,True,False,152.381,"LINESTRING (136.7844519 35.50852, 136.785005 35.5093373, 136.7852443 35.5097288)",256,高富バイパス,,,
114416846,primary,False,False,87.338,"LINESTRING (136.7805115 35.5046879, 136.7796701 35.5050723)",79,関本巣線,,,
114416846,primary,False,True,108.67,"LINESTRING (136.7805115 35.5046879, 136.781561 35.5042134)",79,関本巣線,,,
767425272,residential,False,False,71.339,"LINESTRING (136.7805115 35.5046879, 136.7804451 35.5045937, 136.7804609 35.5040609)",,,,,
114417837,unclassified,False,False,12.311,"LINESTRING (136.7810405 35.5040631, 136.7811765 35.5040636)",,,,,
114417837,unclassified,False,True,52.467,"LINESTRING (136.7810405 35.5040631, 136.7804609 35.5040609)",,,,,
767425273,residential,False,False,51.054,"LINESTRING (136.7810405 35.5040631, 136.7810379 35.5037618, 136.7812011 35.5036766)",,,,,
114419396,trunk,True,False,107.455,"LINESTRING (136.7809469 35.5031044, 136.7803754 35.5022574)",256,高富バイパス,,,2
114420499,residential,False,True,48.913000000000004,"LINESTRING (136.7809469 35.5031044, 136.7810056 35.5030838, 136.7814818 35.5030719)",,,,,
114417486,residential,False,False,103.881,"LINESTRING (136.7803754 35.5022574, 136.7807136 35.5021193, 136.7814813 35.5021584)",,,,,
114417667,tertiary,False,False,120.007,"LINESTRING (136.7864006 35.5038572, 136.786203 35.5034869, 136.7861091 35.5031378, 136.7860171 35.5028286)",,,,,
"[917828600, 114417273, 917828599]",unclassified,False,True,57.637,"LINESTRING (136.7864006 35.5038572, 136.7863307 35.503879, 136.7862309 35.5039083, 136.7861441 35.5039324, 136.7860896 35.5039647, 136.7860361 35.5040168, 136.7859719 35.504082, 136.785872 35.5041206)",,,yes,,
114418925,tertiary,False,False,45.166,"LINESTRING (136.7850804 35.5084753, 136.7845832 35.5085096)",,,,,
114418925,tertiary,False,True,56.44,"LINESTRING (136.7850804 35.5084753, 136.7857017 35.5084324)",,,,,
782999424,residential,False,False,51.208,"LINESTRING (136.7850804 35.5084753, 136.7851142 35.508935)",,,,,
782999424,residential,False,True,51.208,"LINESTRING (136.7851142 35.508935, 136.7850804 35.5084753)",,,,,
"[114420457, 114420495]",residential,False,False,251.184,"LINESTRING (136.785817 35.5060548, 136.7844737 35.5061387, 136.7830506 35.5062319)",,,,,
"[917828600, 114417273, 917828599]",unclassified,False,False,57.637,"LINESTRING (136.785872 35.5041206, 136.7859719 35.504082, 136.7860361 35.5040168, 136.7860896 35.5039647, 136.7861441 35.5039324, 136.7862309 35.5039083, 136.7863307 35.503879, 136.7864006 35.5038572)",,,yes,,
114417273,unclassified,False,True,50.869,"LINESTRING (136.785872 35.5041206, 136.7858102 35.5041316, 136.7853115 35.5041301)",,,,,
917828598,unclassified,False,False,108.755,"LINESTRING (136.785872 35.5041206, 136.785825 35.5037156, 136.7856772 35.5036208, 136.7856292 35.5032853, 136.7855312 35.5032944)",,,,,
917828598,unclassified,False,True,108.755,"LINESTRING (136.7855312 35.5032944, 136.7856292 35.5032853, 136.7856772 35.5036208, 136.785825 35.5037156, 136.785872 35.5041206)",,,,,
