osmid,oneway,highway,junction,reversed,length,geometry,name,ref,bridge
113106901,False,tertiary,,True,30.067,"LINESTRING (100.9412011 4.7728809, 100.9412001 4.7726105)",Jalan Raja Chulan,,
539160019,True,trunk_link,,False,43.686,"LINESTRING (100.9412011 4.7728809, 100.9412418 4.7727592, 100.9412724 4.7726884, 100.9413146 4.7726159, 100.9413788 4.7725343)",,,
539160020,False,tertiary,,False,186.426,"LINESTRING (100.9412011 4.7728809, 100.941204 4.7729168, 100.9412019 4.7731655, 100.9412037 4.7737367, 100.9412038 4.7737704, 100.9412151 4.7741324, 100.9412172 4.7742181, 100.9412496 4.7745556)",Jalan Raja Chulan,,
539142140,False,unclassified,,False,8.988,"LINESTRING (100.9365315 4.7715156, 100.9365883 4.7715733)",Jalan Juragan Abdul Shukor,,
539142140,False,unclassified,,True,1.931,"LINESTRING (100.9365315 4.7715156, 100.9365193 4.7715032)",Jalan Juragan Abdul Shukor,,
1088235758,False,unclassified,,True,91.374,"LINESTRING (100.939856 4.7724571, 100.9406806 4.7724605)",,,
514594810,False,unclassified,,True,22.229,"LINESTRING (100.9406806 4.7724605, 100.9406824 4.7726604)",,,
1088235758,False,unclassified,,False,91.374,"LINESTRING (100.9406806 4.7724605, 100.939856 4.7724571)",,,
514594810,False,unclassified,,False,41.521,"LINESTRING (100.9406806 4.7724605, 100.9406822 4.7722266, 100.9406821 4.7720871)",,,
539363784,True,secondary,,False,122.83299999999998,"LINESTRING (100.9378666 4.7682106, 100.9376991 4.7679467, 100.9374701 4.7677582, 100.9373366 4.7676854, 100.9371963 4.7676271, 100.9370069 4.7675855)",,,
"[949393795, 257072285]",False,secondary,,True,192.60399999999998,"LINESTRING (100.9378666 4.7682106, 100.93798 4.7683612, 100.9380221 4.7684046, 100.9383854 4.7687977, 100.9386245 4.769058, 100.9390284 4.7694978)",,,
77181449,False,tertiary,,True,12.267,"LINESTRING (100.9370069 4.7675855, 100.937005 4.7676958)",,,
