osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,junction
323869110,residential,False,False,31.948,"LINESTRING (-7.5937949 40.4943249, -7.5940256 40.4942107, -7.5941007 40.4941576)",,,,
323869110,residential,False,True,22.869999999999997,"LINESTRING (-7.5937949 40.4943249, -7.5936045 40.494382, -7.5935401 40.4943718)",,,,
323869110,residential,False,False,30.983,"LINESTRING (-7.5933229 40.4941474, -7.5935401 40.4943718)",,,,
323869109,residential,False,True,115.00900000000001,"LINESTRING (-7.5933229 40.4941474, -7.5935214 40.4940455, -7.5937923 40.4938721, -7.5937306 40.4937742, -7.5942898 40.4935641)",,,,
323869112,residential,False,True,49.81999999999999,"LINESTRING (-7.5933229 40.4941474, -7.5931955 40.4941699, -7.5931502 40.4941874, -7.593137 40.4941925, -7.5930857 40.4941877, -7.5927853 40.4940649)",,,,
323869110,residential,False,True,30.983,"LINESTRING (-7.5935401 40.4943718, -7.5933229 40.4941474)",,,,
323869114,residential,False,False,18.924,"LINESTRING (-7.5935401 40.4943718, -7.5933966 40.4945024)",,,,
323869110,residential,False,False,22.869999999999997,"LINESTRING (-7.5935401 40.4943718, -7.5936045 40.494382, -7.5937949 40.4943249)",,,,
323869111,residential,False,False,19.957,"LINESTRING (-7.5941007 40.4941576, -7.5940149 40.4939904)",,,,
323869110,residential,False,False,39.436,"LINESTRING (-7.5941007 40.4941576, -7.5942214 40.4940985, -7.5942268 40.4940393, -7.5941865 40.4938557)",,,,
323869110,residential,False,True,31.948,"LINESTRING (-7.5941007 40.4941576, -7.5940256 40.4942107, -7.5937949 40.4943249)",,,,
323869110,residential,False,True,39.436,"LINESTRING (-7.5941865 40.4938557, -7.5942268 40.4940393, -7.5942214 40.4940985, -7.5941007 40.4941576)",,,,
323869111,residential,False,True,19.957,"LINESTRING (-7.5940149 40.4939904, -7.5941007 40.4941576)",,,,
691612829,secondary,False,True,5.526,"LINESTRING (-7.5927853 40.4940649, -7.5927633 40.4940181)",,,,
323869112,residential,False,False,49.82,"LINESTRING (-7.5927853 40.4940649, -7.5930857 40.4941877, -7.593137 40.4941925, -7.5931502 40.4941874, -7.5931955 40.4941699, -7.5933229 40.4941474)",,,,
691612829,secondary,False,False,29.12,"LINESTRING (-7.5927853 40.4940649, -7.5928114 40.4941162, -7.5926828 40.4942985)",,,,
323869113,residential,False,False,40.049,"LINESTRING (-7.5933537 40.4938048, -7.5932411 40.4939445, -7.5932131 40.4939378, -7.5930638 40.4938663, -7.5930136 40.493855)",,,,
142157856,residential,True,False,43.464,"LINESTRING (-7.5930136 40.493855, -7.5930603 40.4938044, -7.5931005 40.4937114, -7.5931087 40.4936905, -7.5931569 40.4935678, -7.5931837 40.4934891)",,,,
323869113,residential,False,True,40.049,"LINESTRING (-7.5930136 40.493855, -7.5930638 40.4938663, -7.5932131 40.4939378, -7.5932411 40.4939445, -7.5933537 40.4938048)",,,,
323869114,residential,False,True,18.924,"LINESTRING (-7.5933966 40.4945024, -7.5935401 40.4943718)",,,,
323869116,residential,False,False,15.87,"LINESTRING (-7.5924827 40.4967209, -7.5922957 40.4967087)",,,,
691612832,secondary,False,False,44.249,"LINESTRING (-7.5924827 40.4967209, -7.5927244 40.496488, -7.5927453 40.496388)",,EN 330-1,,
323869116,residential,False,True,15.87,"LINESTRING (-7.5922957 40.4967087, -7.5924827 40.4967209)",,,,
323869116,residential,False,False,121.93,"LINESTRING (-7.5922957 40.4967087, -7.5914171 40.4971505, -7.5910474 40.4972417)",,,,
323869117,residential,False,True,78.90899999999999,"LINESTRING (-7.5922957 40.4967087, -7.5923053 40.4962924, -7.5922693 40.4960004)",,,,
323869125,unclassified,False,True,60.664,"LINESTRING (-7.5910474 40.4972417, -7.5907975 40.4967303)",,,,
323869116,residential,False,True,121.93,"LINESTRING (-7.5910474 40.4972417, -7.5914171 40.4971505, -7.5922957 40.4967087)",,,,
323869117,residential,False,False,78.90899999999999,"LINESTRING (-7.5922693 40.4960004, -7.5923053 40.4962924, -7.5922957 40.4967087)",,,,
323869127,unclassified,False,False,168.04000000000002,"LINESTRING (-7.592657 40.4978465, -7.5927098 40.4977725, -7.5927589 40.4977037, -7.5928076 40.4975946, -7.5928555 40.4974875, -7.5929199 40.4971326, -7.5929252 40.4969531, -7.5928877 40.4967614, -7.5927453 40.496388)",,,,
323869146,residential,False,False,36.024,"LINESTRING (-7.5928161 40.4919246, -7.5925258 40.4921617)",,,,
691612829,secondary,False,False,43.627,"LINESTRING (-7.5928161 40.4919246, -7.5928499 40.4923161)",,,,
37142521,secondary,False,True,150.687,"LINESTRING (-7.5928161 40.4919246, -7.5927772 40.4916265, -7.59269 40.4913139, -7.5925477 40.4910821, -7.5923688 40.4909395, -7.5920034 40.4908853)",,,,
323869141,residential,False,True,256.02799999999996,"LINESTRING (-7.5928161 40.4919246, -7.5930801 40.4916026, -7.59352 40.491723, -7.593587 40.4917617, -7.5936246 40.4920453, -7.5936005 40.4921513, -7.5935146 40.4922819, -7.5933886 40.4924267, -7.5933617 40.4925001, -7.5933671 40.4927041, -7.5933376 40.4929081, -7.5932947 40.4930896, -7.5933267 40.4932085)",,,,
323869142,residential,False,False,97.621,"LINESTRING (-7.592203 40.4933222, -7.5920475 40.4931672, -7.5919187 40.4930162, -7.5918463 40.4928877, -7.5918919 40.4927572, -7.5920019 40.4926552, -7.5921092 40.4926042)",,,,
323869142,residential,False,True,118.33,"LINESTRING (-7.592203 40.4933222, -7.5922272 40.4934527, -7.5922285 40.4934681, -7.5922352 40.4935506, -7.5922513 40.4936343, -7.5924042 40.4939341, -7.5924954 40.4941279, -7.5926828 40.4942985)",,,,
323869148,residential,False,True,42.3,"LINESTRING (-7.592203 40.4933222, -7.5925276 40.4935221, -7.5926042 40.4935455)",,,,
323869142,residential,False,False,64.82000000000001,"LINESTRING (-7.5921092 40.4926042, -7.5922459 40.4925675, -7.592364 40.4924797, -7.592431 40.4924063, -7.59249 40.4923185, -7.5925258 40.4921617)",,,,
323869142,residential,False,True,97.621,"LINESTRING (-7.5921092 40.4926042, -7.5920019 40.4926552, -7.5918919 40.4927572, -7.5918463 40.4928877, -7.5919187 40.4930162, -7.5920475 40.4931672, -7.592203 40.4933222)",,,,
323897168,residential,False,False,137.435,"LINESTRING (-7.5921092 40.4926042, -7.5920678 40.4924686, -7.5919921 40.4924206, -7.5919217 40.4923422, -7.5918981 40.4923295, -7.5918989 40.4923115, -7.591982 40.4922606, -7.5920196 40.4922157, -7.5920142 40.4921402, -7.591982 40.4920586, -7.5919284 40.4920199, -7.5918291 40.4919995, -7.5915582 40.4919811, -7.5914536 40.4919464, -7.5912715 40.4918592)",,,,
323869146,residential,False,True,36.024,"LINESTRING (-7.5925258 40.4921617, -7.5928161 40.4919246)",,,,
323869147,residential,False,False,32.34,"LINESTRING (-7.5925258 40.4921617, -7.5928499 40.4923161)",,,,
323869142,residential,False,True,64.82000000000001,"LINESTRING (-7.5925258 40.4921617, -7.59249 40.4923185, -7.592431 40.4924063, -7.592364 40.4924797, -7.5922459 40.4925675, -7.5921092 40.4926042)",,,,
323897169,unclassified,False,False,112.709,"LINESTRING (-7.5925258 40.4921617, -7.5924854 40.4920657, -7.5924433 40.491769, -7.5923414 40.4914344, -7.592277 40.4912916, -7.5921645 40.4912075)",,,,
323869147,residential,False,True,32.34,"LINESTRING (-7.5928499 40.4923161, -7.5925258 40.4921617)",,,,
691612829,secondary,False,True,43.627,"LINESTRING (-7.5928499 40.4923161, -7.5928161 40.4919246)",,,,
691612829,secondary,False,False,138.337,"LINESTRING (-7.5928499 40.4923161, -7.5928523 40.492333, -7.5926042 40.4935455)",,,,
323869151,residential,False,True,29.068,"LINESTRING (-7.5943155 40.4900868, -7.5942699 40.4898277)",,,,
323869150,residential,False,True,38.340999999999994,"LINESTRING (-7.5943155 40.4900868, -7.5945421 40.4901653, -7.5947447 40.4901858)",,,,
323869151,residential,False,False,74.529,"LINESTRING (-7.5943155 40.4900868, -7.5943664 40.4905162, -7.5943074 40.4905886, -7.5942431 40.4906232, -7.5941519 40.4906253, -7.59412 40.490621)",,,,
323869151,residential,False,False,29.068,"LINESTRING (-7.5942699 40.4898277, -7.5943155 40.4900868)",,,,
323869151,residential,False,True,102.29200000000002,"LINESTRING (-7.5939078 40.4898481, -7.5937656 40.4899787, -7.5937469 40.4902051, -7.5939722 40.4905519, -7.5940607 40.490613, -7.59412 40.490621)",,,,
323869152,residential,False,False,89.299,"LINESTRING (-7.5940203 40.4898215, -7.59412 40.490621)",,,,
323869152,residential,False,True,89.299,"LINESTRING (-7.59412 40.490621, -7.5940203 40.4898215)",,,,
323869151,residential,False,False,102.292,"LINESTRING (-7.59412 40.490621, -7.5940607 40.490613, -7.5939722 40.4905519, -7.5937469 40.4902051, -7.5937656 40.4899787, -7.5939078 40.4898481)",,,,
323869151,residential,False,True,74.529,"LINESTRING (-7.59412 40.490621, -7.5941519 40.4906253, -7.5942431 40.4906232, -7.5943074 40.4905886, -7.5943664 40.4905162, -7.5943155 40.4900868)",,,,
323897139,residential,True,False,13.429,"LINESTRING (-7.5958764 40.4925617, -7.5960319 40.4925372)",,,,
323897138,residential,False,True,156.532,"LINESTRING (-7.5958764 40.4925617, -7.5957233 40.4925617, -7.5956832 40.4925617, -7.5953775 40.4924679, -7.5952487 40.4924515, -7.5950663 40.4924719, -7.5948196 40.4925331, -7.5944923 40.4926392, -7.5941493 40.4927927)",,,,
323897139,residential,True,False,154.721,"LINESTRING (-7.5960319 40.4925372, -7.5976034 40.4918246)",,,,
323897142,residential,False,False,26.908,"LINESTRING (-7.5960319 40.4925372, -7.5957555 40.4924173)",,,,
323897143,residential,False,False,82.94500000000001,"LINESTRING (-7.594635 40.4914381, -7.5945894 40.4913729, -7.5945465 40.4912913, -7.5944928 40.4910873, -7.5944285 40.490971, -7.5943668 40.4909221, -7.5942595 40.4908772, -7.5941495 40.4908466)",,,,
323897144,residential,False,False,71.858,"LINESTRING (-7.594635 40.4914381, -7.5947932 40.4913076, -7.5948978 40.4911791, -7.5950532 40.4908843)",,,,
323897155,residential,True,False,24.009,"LINESTRING (-7.594635 40.4914381, -7.5946216 40.4914993, -7.594639 40.4916526)",,,,
323897139,residential,True,False,62.342,"LINESTRING (-7.596346 40.4913692, -7.5956094 40.491392)",,,,
323897141,residential,False,False,126.791,"LINESTRING (-7.596346 40.4913692, -7.5957555 40.4924173)",,,,
323897162,residential,False,False,34.181,"LINESTRING (-7.596346 40.4913692, -7.5962284 40.4910751)",,,,
323897141,residential,False,True,126.791,"LINESTRING (-7.5957555 40.4924173, -7.596346 40.4913692)",,,,
323897142,residential,False,True,26.908,"LINESTRING (-7.5957555 40.4924173, -7.5960319 40.4925372)",,,,
323897155,residential,True,False,56.289,"LINESTRING (-7.5951448 40.4922159, -7.5957555 40.4924173)",,,,
323897139,residential,True,False,82.559,"LINESTRING (-7.5956094 40.491392, -7.594635 40.4914381)",,,,
323897154,residential,True,False,99.682,"LINESTRING (-7.5956094 40.491392, -7.5951699 40.4921714, -7.5951448 40.4922159)",,,,
323897145,residential,False,False,44.497,"LINESTRING (-7.5945733 40.4920032, -7.5945056 40.4921286, -7.5945083 40.4922286, -7.5944761 40.4922898, -7.5943634 40.4923387)",,,,
323897155,residential,True,False,28.977,"LINESTRING (-7.5945733 40.4920032, -7.5945894 40.4920297, -7.5948678 40.4921231)",,,,
323897143,residential,False,True,82.94500000000001,"LINESTRING (-7.5941495 40.4908466, -7.5942595 40.4908772, -7.5943668 40.4909221, -7.5944285 40.490971, -7.5944928 40.4910873, -7.5945465 40.4912913, -7.5945894 40.4913729, -7.594635 40.4914381)",,,,
323897145,residential,False,True,44.497,"LINESTRING (-7.5943634 40.4923387, -7.5944761 40.4922898, -7.5945083 40.4922286, -7.5945056 40.4921286, -7.5945733 40.4920032)",,,,
323897155,residential,True,False,25.596,"LINESTRING (-7.5948678 40.4921231, -7.5951448 40.4922159)",,,,
323897156,residential,False,False,32.465999999999994,"LINESTRING (-7.5948678 40.4921231, -7.5950004 40.4919675, -7.5949897 40.4919399, -7.5949052 40.4918961)",,,,
323897156,residential,False,True,32.465999999999994,"LINESTRING (-7.5949052 40.4918961, -7.5949897 40.4919399, -7.5950004 40.4919675, -7.5948678 40.4921231)",,,,
323897158,residential,False,False,25.419,"LINESTRING (-7.5948221 40.4917727, -7.5948207 40.4916962, -7.5947926 40.4916697, -7.594639 40.4916526)",,,,
323897155,residential,True,False,39.429,"LINESTRING (-7.594639 40.4916526, -7.5946404 40.4916768, -7.5945733 40.4920032)",,,,
323897158,residential,False,True,25.418999999999997,"LINESTRING (-7.594639 40.4916526, -7.5947926 40.4916697, -7.5948207 40.4916962, -7.5948221 40.4917727)",,,,
323897162,residential,False,True,24.534,"LINESTRING (-7.5960439 40.4906138, -7.5961283 40.4908249)",,,,
146477827,residential,False,False,66.62299999999999,"LINESTRING (-7.5960439 40.4906138, -7.596267 40.4905196, -7.5967268 40.4903151)",,,,
146477827,residential,False,True,92.33800000000001,"LINESTRING (-7.5960439 40.4906138, -7.5956083 40.4907977, -7.5953508 40.4908936, -7.5951647 40.4909153, -7.5950532 40.4908843)",,,,
323897162,residential,False,False,29.08,"LINESTRING (-7.5962284 40.4910751, -7.5961283 40.4908249)",,,,
323897162,residential,False,True,34.181,"LINESTRING (-7.5962284 40.4910751, -7.596346 40.4913692)",,,,
323897163,residential,True,False,154.933,"LINESTRING (-7.5962284 40.4910751, -7.5973652 40.4910244, -7.5974269 40.4910061, -7.5975395 40.4909183, -7.5976415 40.4908184, -7.5976576 40.4907613, -7.5976334 40.4907021, -7.5975717 40.4906634, -7.5975154 40.490645)",,,,
323897163,residential,True,False,121.494,"LINESTRING (-7.5975154 40.490645, -7.5974376 40.4906838, -7.5973008 40.4907531, -7.5972391 40.4907715, -7.5961283 40.4908249)",,,,
323897164,residential,False,False,54.627,"LINESTRING (-7.5975154 40.490645, -7.5975154 40.4902615, -7.597448 40.4901667)",,,,
323897162,residential,False,False,24.534,"LINESTRING (-7.5961283 40.4908249, -7.5960439 40.4906138)",,,,
323897162,residential,False,True,29.08,"LINESTRING (-7.5961283 40.4908249, -7.5962284 40.4910751)",,,,
323897164,residential,False,True,17.867,"LINESTRING (-7.5973474 40.4900254, -7.597448 40.4901667)",,,,
146477826,residential,False,False,18.490000000000002,"LINESTRING (-7.5973474 40.4900254, -7.597282 40.4900797, -7.5971709 40.4901177)",,,,
146477827,residential,False,False,43.5,"LINESTRING (-7.5967268 40.4903151, -7.5971709 40.4901177)",,,,
146477827,residential,False,True,66.62299999999999,"LINESTRING (-7.5967268 40.4903151, -7.596267 40.4905196, -7.5960439 40.4906138)",,,,
323897165,residential,False,False,65.759,"LINESTRING (-7.5967268 40.4903151, -7.5969039 40.490339, -7.596995 40.490337, -7.5970862 40.4903146, -7.597448 40.4901667)",,,,
323897164,residential,False,False,17.867,"LINESTRING (-7.597448 40.4901667, -7.5973474 40.4900254)",,,,
323897164,residential,False,True,54.627,"LINESTRING (-7.597448 40.4901667, -7.5975154 40.4902615, -7.5975154 40.490645)",,,,
323897165,residential,False,True,65.759,"LINESTRING (-7.597448 40.4901667, -7.5970862 40.4903146, -7.596995 40.490337, -7.5969039 40.490339, -7.5967268 40.4903151)",,,,
160259252,residential,False,False,231.627,"LINESTRING (-7.5912715 40.4918592, -7.5911699 40.4918824, -7.5911542 40.4918864, -7.5905989 40.492028, -7.5901667 40.4921802, -7.5900452 40.4922665, -7.5899219 40.4926949, -7.5898843 40.493017, -7.5898956 40.4933107)",,,,
160259252,residential,False,True,105.174,"LINESTRING (-7.5912715 40.4918592, -7.5913952 40.4918049, -7.5921052 40.4912711, -7.5921645 40.4912075)",,,,
323897168,residential,False,True,137.435,"LINESTRING (-7.5912715 40.4918592, -7.5914536 40.4919464, -7.5915582 40.4919811, -7.5918291 40.4919995, -7.5919284 40.4920199, -7.591982 40.4920586, -7.5920142 40.4921402, -7.5920196 40.4922157, -7.591982 40.4922606, -7.5918989 40.4923115, -7.5918981 40.4923295, -7.5919217 40.4923422, -7.5919921 40.4924206, -7.5920678 40.4924686, -7.5921092 40.4926042)",,,,
160259252,residential,False,False,105.174,"LINESTRING (-7.5921645 40.4912075, -7.5921052 40.4912711, -7.5913952 40.4918049, -7.5912715 40.4918592)",,,,
160259252,residential,False,True,39.598,"LINESTRING (-7.5921645 40.4912075, -7.5921508 40.491153, -7.5920565 40.4910562, -7.5920228 40.4910216, -7.5920034 40.4908853)",,,,
323897169,unclassified,False,True,112.709,"LINESTRING (-7.5921645 40.4912075, -7.592277 40.4912916, -7.5923414 40.4914344, -7.5924433 40.491769, -7.5924854 40.4920657, -7.5925258 40.4921617)",,,,
37199966,tertiary,False,False,81.82600000000001,"LINESTRING (-7.5871007 40.4911458, -7.5872101 40.4912669, -7.5874542 40.4913913, -7.5878405 40.4914648, -7.5879121 40.4914958)",,CM 1112,,
411385082,residential,False,False,124.21,"LINESTRING (-7.5871007 40.4911458, -7.5869212 40.4912523, -7.5867004 40.4914917, -7.58668 40.4915911, -7.5866882 40.4916627, -7.5867822 40.4917994, -7.5867822 40.4918647, -7.5867168 40.4919238, -7.5865001 40.4920015)",,,,
411385083,residential,False,True,80.972,"LINESTRING (-7.5865001 40.4920015, -7.5866674 40.4927185)",,,,
411385082,residential,False,True,124.21,"LINESTRING (-7.5865001 40.4920015, -7.5867168 40.4919238, -7.5867822 40.4918647, -7.5867822 40.4917994, -7.5866882 40.4916627, -7.58668 40.4915911, -7.5867004 40.4914917, -7.5869212 40.4912523, -7.5871007 40.4911458)",,,,
411385083,residential,False,False,50.216,"LINESTRING (-7.5865001 40.4920015, -7.586447 40.4918647, -7.5863938 40.4918585, -7.5860422 40.4918772)",,,,
411385083,residential,False,False,80.972,"LINESTRING (-7.5866674 40.4927185, -7.5865001 40.4920015)",,,,
37200176,residential,False,False,164.235,"LINESTRING (-7.5866674 40.4927185, -7.587412 40.4926001, -7.5883517 40.4920555)",,,,
411385083,residential,False,True,50.216,"LINESTRING (-7.5860422 40.4918772, -7.5863938 40.4918585, -7.586447 40.4918647, -7.5865001 40.4920015)",,,,
160259256,tertiary,False,True,4.817,"LINESTRING (-7.58838 40.4920931, -7.5883517 40.4920555)",,CM 1112,Avenida General Humberto Delgado,
160259256,tertiary,False,False,205.151,"LINESTRING (-7.58838 40.4920931, -7.5884811 40.4922274, -7.5885774 40.4923588, -7.588785 40.4924414, -7.589114 40.4924623, -7.5892972 40.4924739, -7.5894959 40.4925967, -7.5895361 40.4926685, -7.5898956 40.4933107)",,CM 1112,Avenida General Humberto Delgado,
411385085,residential,False,False,105.277,"LINESTRING (-7.58838 40.4920931, -7.5887152 40.491986, -7.5887725 40.4919518, -7.5888011 40.491899, -7.5888011 40.4918829, -7.5888011 40.4918306, -7.5887635 40.491764, -7.588752 40.4917435, -7.5886212 40.4916658, -7.5883064 40.4915445)",,,,
411385086,residential,False,True,35.267,"LINESTRING (-7.5883064 40.4915445, -7.5883146 40.4912274)",,,,
411385085,residential,False,False,34.594,"LINESTRING (-7.5883064 40.4915445, -7.5880203 40.4914792, -7.5879121 40.4914958)",,,,
411385085,residential,False,True,105.27699999999999,"LINESTRING (-7.5883064 40.4915445, -7.5886212 40.4916658, -7.588752 40.4917435, -7.5887635 40.491764, -7.5888011 40.4918306, -7.5888011 40.4918829, -7.5888011 40.491899, -7.5887725 40.4919518, -7.5887152 40.491986, -7.58838 40.4920931)",,,,
"[160259256, 37199966]",tertiary,False,False,73.981,"LINESTRING (-7.5879121 40.4914958, -7.5880148 40.4915402, -7.5883517 40.4920555)",,CM 1112,Avenida General Humberto Delgado,
37199966,tertiary,False,True,81.82600000000001,"LINESTRING (-7.5879121 40.4914958, -7.5878405 40.4914648, -7.5874542 40.4913913, -7.5872101 40.4912669, -7.5871007 40.4911458)",,CM 1112,,
411385085,residential,False,True,34.594,"LINESTRING (-7.5879121 40.4914958, -7.5880203 40.4914792, -7.5883064 40.4915445)",,,,
411385086,residential,False,False,35.267,"LINESTRING (-7.5883146 40.4912274, -7.5883064 40.4915445)",,,,
411385104,residential,False,False,69.212,"LINESTRING (-7.5971081 40.4947522, -7.5968833 40.4946207, -7.5967309 40.4945578, -7.5965593 40.494524, -7.5964283 40.4944255)",,,,
"[255472373, 459583910]",tertiary,False,False,67.342,"LINESTRING (-7.5892909 40.4952159, -7.5892748 40.4951862, -7.5895786 40.4946613)",,CM 1112,Avenida General Humberto Delgado,
255472373,tertiary,False,True,150.06099999999998,"LINESTRING (-7.5892909 40.4952159, -7.5893095 40.4952503, -7.5899109 40.4957746, -7.5904452 40.4962384)",,CM 1112,,
323869079,residential,False,True,115.188,"LINESTRING (-7.5892909 40.4952159, -7.5892008 40.4952826, -7.5887518 40.4961587)",,,,
469608490,residential,False,True,34.271,"LINESTRING (-7.5926276 40.4951033, -7.5926111 40.4951601, -7.5926003 40.4952132, -7.5926003 40.4952601, -7.5926057 40.4953233, -7.5926164 40.4953641, -7.5926459 40.4954025)",,,,
37200179,secondary,False,False,60.682,"LINESTRING (-7.5926828 40.4942985, -7.5929283 40.4945112, -7.5931561 40.4947087)",,,,
197689792,tertiary,False,False,208.90200000000002,"LINESTRING (-7.5926828 40.4942985, -7.5925826 40.4943395, -7.5923899 40.4944409, -7.5921749 40.494554, -7.5919937 40.4947674, -7.5919589 40.4948084, -7.5913047 40.4955788, -7.5912093 40.4956912, -7.5911567 40.4957379)",,,,
323869142,residential,False,False,118.33,"LINESTRING (-7.5926828 40.4942985, -7.5924954 40.4941279, -7.5924042 40.4939341, -7.5922513 40.4936343, -7.5922352 40.4935506, -7.5922285 40.4934681, -7.5922272 40.4934527, -7.592203 40.4933222)",,,,
691612829,secondary,False,True,29.12,"LINESTRING (-7.5926828 40.4942985, -7.5928114 40.4941162, -7.5927853 40.4940649)",,,,
