osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,maxspeed,width,ref
24005210,2,Avenida Dom Carlos I,tertiary,,False,True,193.79,"LINESTRING (-9.4197144 38.6950197, -9.4196172 38.6950748, -9.4195107 38.6951449, -9.4194537 38.6952055, -9.4194169 38.6952677, -9.4194059 38.6953469, -9.4194208 38.6954075, -9.4194656 38.6954736, -9.419873 38.6958986, -9.4203249 38.6963717, -9.4203569 38.6964258)",50,,
95418233,,,unclassified,,True,False,78.191,"LINESTRING (-9.4197144 38.6950197, -9.4197954 38.695113, -9.4202191 38.6956022)",,,
194537559,,Rua dos Navegantes,residential,,False,True,6.823,"LINESTRING (-9.4216738 38.6971942, -9.4217123 38.6972477)",,,
95418228,,Travessa do Prior,residential,,False,False,47.766999999999996,"LINESTRING (-9.4216738 38.6971942, -9.4218461 38.6971052, -9.4221302 38.6969541)",,,
194537559,,Rua dos Navegantes,residential,,False,False,23.791,"LINESTRING (-9.4216738 38.6971942, -9.4216436 38.6971475, -9.4215621 38.6969989)",,,
95418213,,Rua Manoel Vieira de Araújo Viana,residential,,True,False,46.611,"LINESTRING (-9.4204735 38.6959093, -9.4209429 38.6957056)",,,
147322698,,Rua Manoel Vieira de Araújo Viana,residential,,False,False,3.364,"LINESTRING (-9.4204735 38.6959093, -9.4204417 38.6959266)",,,
95418231,,Rua Sacadura Cabral,residential,,False,False,119.18799999999999,"LINESTRING (-9.4229305 38.6956679, -9.4230529 38.695895, -9.4235589 38.6965346, -9.4236096 38.6965969)",,,
95418240,,Rua Júlio Pereira de Melo,unclassified,,True,False,131.679,"LINESTRING (-9.4229305 38.6956679, -9.4228497 38.6955808, -9.4227823 38.6954742, -9.4227361 38.6953875, -9.4227041 38.6952793, -9.4226968 38.6952137, -9.422692 38.69517, -9.4227148 38.6950486, -9.4227598 38.6949434, -9.4229155 38.6947841, -9.4230355 38.6947012, -9.4231272 38.694657)",,,
95418209,,Rua José Carvalho Araújo,residential,,True,False,49.796,"LINESTRING (-9.4257177 38.6966953, -9.4261835 38.6969568)",,,
95418205,,Travessa Tenente Valadim,residential,,False,False,53.437,"LINESTRING (-9.4202191 38.6956022, -9.420732 38.6953363)",,,
95418233,,,unclassified,,True,False,40.664,"LINESTRING (-9.4202191 38.6956022, -9.4204735 38.6959093)",,,
147322677,,Avenida da República,tertiary,,True,False,95.904,"LINESTRING (-9.4231272 38.694657, -9.4232117 38.6946464, -9.423421 38.6946251, -9.4237982 38.694568, -9.4242177 38.694519)",50,,
95418243,,Travessa da Vitória,unclassified,,False,True,43.252,"LINESTRING (-9.4211442 38.6958479, -9.4215817 38.6956616)",,,
95418241,,Rua da Vitória,unclassified,,False,False,27.329,"LINESTRING (-9.4211442 38.6958479, -9.421098 38.6957441, -9.421073 38.6956841, -9.4209904 38.6956503)",,,
95418241,,Rua da Vitória,unclassified,,False,True,45.519999999999996,"LINESTRING (-9.4211442 38.6958479, -9.4211961 38.6959363, -9.4213762 38.696215)",,,
95418198,,,unclassified,,True,False,63.611999999999995,"LINESTRING (-9.4213411 38.6946942, -9.4213911 38.6947866, -9.4214243 38.694889, -9.4214171 38.6949655, -9.4213881 38.6950293, -9.4213233 38.6951758, -9.4212953 38.6952389)",,,
147322677,,Avenida da República,tertiary,,True,False,161.3,"LINESTRING (-9.4213411 38.6946942, -9.4214574 38.694782, -9.421545 38.6948202, -9.4217075 38.694812, -9.4222903 38.6947543, -9.4231272 38.694657)",50,,
95418241,,Rua da Vitória,unclassified,,False,False,17.584,"LINESTRING (-9.4214664 38.6963566, -9.4213762 38.696215)",,,
95418245,,Rua Gomes Freire,residential,,False,False,5.022,"LINESTRING (-9.4214664 38.6963566, -9.4214207 38.6963843)",,,
95418245,,Rua Gomes Freire,residential,,False,True,16.991,"LINESTRING (-9.4214664 38.6963566, -9.4216416 38.6962884)",,,
52105598,,Largo do Prior,residential,,False,True,13.255,"LINESTRING (-9.4224667 38.6969176, -9.4223981 38.6968111)",,,
185651270,,Largo do Prior,residential,,True,False,32.119,"LINESTRING (-9.4224667 38.6969176, -9.4225695 38.6968772, -9.4226609 38.6968414, -9.4225923 38.6967349)",,,
184418704,,Travessa do Gama,residential,,False,True,36.088,"LINESTRING (-9.422078 38.6976228, -9.4223432 38.6974382, -9.4224008 38.6974238)",,,
194537559,,Rua dos Navegantes,residential,,False,False,25.716,"LINESTRING (-9.422078 38.6976228, -9.4220349 38.6976052, -9.4218793 38.6974548)",,,
194537559,,Rua dos Navegantes,residential,,False,True,19.399,"LINESTRING (-9.422078 38.6976228, -9.4221215 38.697637, -9.4222489 38.6977322)",,,
95418235,,Largo Luiz dos Santos,residential,,False,False,14.673,"LINESTRING (-9.4220443 38.6958531, -9.4218925 38.6959112)",,,
185592361,,Rua Conde Ferreira,residential,,False,True,29.466,"LINESTRING (-9.4220443 38.6958531, -9.4221967 38.6960899)",,,
185592361,,Rua Conde Ferreira,residential,,False,False,36.894,"LINESTRING (-9.4220443 38.6958531, -9.4219699 38.6956963, -9.4218766 38.6955487)",,,
95418243,,Travessa da Vitória,unclassified,,False,False,24.036,"LINESTRING (-9.4221243 38.695452, -9.4218766 38.6955487)",,,
24005210,2,Avenida Dom Carlos I,tertiary,,False,False,37.786,"LINESTRING (-9.420245 38.6947237, -9.4203952 38.6946683, -9.4206387 38.6945786)",50,,
24005210,2,Avenida Dom Carlos I,tertiary,,False,True,56.65,"LINESTRING (-9.420245 38.6947237, -9.4200605 38.6948145, -9.4197144 38.6950197)",50,,
95418243,,Travessa da Vitória,unclassified,,False,False,5.915,"LINESTRING (-9.4216467 38.6956456, -9.4215817 38.6956616)",,,
95418243,,Travessa da Vitória,unclassified,,False,True,4.817,"LINESTRING (-9.4216467 38.6956456, -9.421693 38.6956217)",,,
95418241,,Rua da Vitória,unclassified,,False,True,17.584,"LINESTRING (-9.4213762 38.696215, -9.4214664 38.6963566)",,,
99964016,,,residential,,False,False,22.865,"LINESTRING (-9.4213762 38.696215, -9.4211499 38.6963203)",,,
95418241,,Rua da Vitória,unclassified,,False,False,45.519999999999996,"LINESTRING (-9.4213762 38.696215, -9.4211961 38.6959363, -9.4211442 38.6958479)",,,
95418244,,Largo da Assunção,unclassified,,False,False,7.403,"LINESTRING (-9.4209429 38.6957056, -9.4209904 38.6956503)",,,
95418188,,Rua Marques Leal Pancada,unclassified,,True,False,48.977000000000004,"LINESTRING (-9.4209429 38.6957056, -9.4209443 38.6959336, -9.4209415 38.6960321, -9.4209343 38.6960962, -9.4209287 38.6961456)",,,
95418185,,Rua do Gama,residential,,False,False,56.977,"LINESTRING (-9.4221302 38.6969541, -9.4224658 38.6973945)",,,
95418228,,Travessa do Prior,residential,,False,False,28.167,"LINESTRING (-9.4221302 38.6969541, -9.4223981 38.6968111)",,,
95418185,,Rua do Gama,residential,,False,True,21.046999999999997,"LINESTRING (-9.4221302 38.6969541, -9.4220179 38.6968081, -9.4219969 38.6968177)",,,
95418228,,Travessa do Prior,residential,,False,True,47.766999999999996,"LINESTRING (-9.4221302 38.6969541, -9.4218461 38.6971052, -9.4216738 38.6971942)",,,
95418244,,Largo da Assunção,unclassified,,False,True,13.323,"LINESTRING (-9.4209929 38.6955312, -9.4209987 38.6956153, -9.4209904 38.6956503)",,,
202981580,,Rua Luis I Xavier Palmeirim,unclassified,,True,False,31.762999999999998,"LINESTRING (-9.4209929 38.6955312, -9.4208914 38.6954843, -9.4208013 38.6954081, -9.420732 38.6953363)",,,
95418207,,Travessa da Nazaré,residential,,False,False,36.552,"LINESTRING (-9.4218925 38.6959112, -9.421693 38.6956217)",,,
95418235,,Largo Luiz dos Santos,residential,,False,False,10.589,"LINESTRING (-9.4218925 38.6959112, -9.4217825 38.6959524)",,,
95418235,,Largo Luiz dos Santos,residential,,False,True,14.673,"LINESTRING (-9.4218925 38.6959112, -9.4220443 38.6958531)",,,
95418185,,Rua do Gama,residential,,False,True,42.393,"LINESTRING (-9.4218762 38.6966228, -9.4216416 38.6962884)",,,
185592369,,Rua do Colégio,residential,,False,False,14.476,"LINESTRING (-9.4218762 38.6966228, -9.4220289 38.6965704)",,,
95418185,,Rua do Gama,residential,,False,False,24.070999999999998,"LINESTRING (-9.4218762 38.6966228, -9.4218935 38.6966507, -9.4219866 38.6968011, -9.4219969 38.6968177)",,,
99963984,,Travessa Monte do Carmo,residential,,False,False,73.976,"LINESTRING (-9.4261835 38.6969568, -9.4255092 38.6973638)",,,
95418205,,Travessa Tenente Valadim,residential,,False,True,53.437,"LINESTRING (-9.420732 38.6953363, -9.4202191 38.6956022)",,,
202981580,,Rua Luis I Xavier Palmeirim,unclassified,,True,False,80.36,"LINESTRING (-9.420732 38.6953363, -9.4203541 38.6949036, -9.4203037 38.6948205, -9.420245 38.6947237)",,,
185592361,,Rua Conde Ferreira,residential,,False,True,64.484,"LINESTRING (-9.4215654 38.6950221, -9.4218766 38.6955487)",,,
99964055,,Travessa do Poço Novo,residential,,False,False,26.491999999999997,"LINESTRING (-9.4218793 38.6974548, -9.4218079 38.6974703, -9.4215773 38.6974827)",,,
194537559,,Rua dos Navegantes,residential,,False,False,27.266,"LINESTRING (-9.4218793 38.6974548, -9.4218271 38.6974032, -9.4217123 38.6972477)",,,
194537559,,Rua dos Navegantes,residential,,False,True,25.716,"LINESTRING (-9.4218793 38.6974548, -9.4220349 38.6976052, -9.422078 38.6976228)",,,
114012466,,Rua Freitas Reis,residential,,True,False,33.942,"LINESTRING (-9.4254992 38.6982118, -9.4253202 38.6979404)",,,
"[99964131, 99964038]",,"['Rua Monte Carmo', 'Travessa Freitas Reis']",residential,,True,False,134.304,"LINESTRING (-9.4254992 38.6982118, -9.4260325 38.6979557, -9.4255092 38.6973638)",,,
99964005,2,Travessa da Bela Vista,residential,,False,False,24.971,"LINESTRING (-9.4226606 38.7003624, -9.4224461 38.7005121)",,,
30009199,,Rua Visconde da Luz,residential,,True,False,64.682,"LINESTRING (-9.4226606 38.7003624, -9.4227933 38.7004613, -9.4232062 38.7007587)",,,
817422496,,Travessa do Visconde da Luz,residential,,True,False,39.852999999999994,"LINESTRING (-9.4222578 38.698797, -9.4225293 38.6986483, -9.4225293 38.6986126, -9.4224927 38.6985555)",,,
99964081,,Beco do Teatro,residential,,True,False,7.592,"LINESTRING (-9.4212958 38.6965218, -9.4212408 38.6965749)",,,
194537557,,Rua dos Navegantes,residential,,False,False,5.026,"LINESTRING (-9.4212958 38.6965218, -9.4212815 38.696478)",,4,
194537557,,Rua dos Navegantes,residential,,False,True,32.556,"LINESTRING (-9.4212958 38.6965218, -9.4214033 38.6966542, -9.4214563 38.6967838)",,4,
99964082,,Beco do Poço Novo,residential,,False,True,24.421,"LINESTRING (-9.4214874 38.6973797, -9.4217123 38.6972477)",,,
202981583,,Rua do Poço Novo,residential,,True,False,13.859000000000002,"LINESTRING (-9.4214874 38.6973797, -9.4215445 38.6974437, -9.4215773 38.6974827)",,,
114012466,,Rua Freitas Reis,residential,,True,False,51.008,"LINESTRING (-9.4253202 38.6979404, -9.4250714 38.6975248)",,,
99964082,,Beco do Poço Novo,residential,,False,False,24.421,"LINESTRING (-9.4217123 38.6972477, -9.4214874 38.6973797)",,,
194537559,,Rua dos Navegantes,residential,,False,False,6.823,"LINESTRING (-9.4217123 38.6972477, -9.4216738 38.6971942)",,,
194537559,,Rua dos Navegantes,residential,,False,True,27.266,"LINESTRING (-9.4217123 38.6972477, -9.4218271 38.6974032, -9.4218793 38.6974548)",,,
99964069,,,tertiary,roundabout,True,False,8.187000000000001,"LINESTRING (-9.4207836 38.6989245, -9.4207736 38.6989151, -9.420761 38.6989077, -9.4207466 38.6989027, -9.4207311 38.6989005, -9.4207154 38.698901, -9.4207003 38.6989043)",,,
817422496,,Travessa do Visconde da Luz,residential,,True,False,62.31,"LINESTRING (-9.4224927 38.6985555, -9.4228803 38.6980838)",,,
769217756,,Avenida Emídio Navarro,residential,,True,False,89.911,"LINESTRING (-9.4261029 38.6956783, -9.4260176 38.6957191, -9.4252324 38.6961167)",,,
99964100,,Rua Carlos Ribeiro,residential,,False,True,35.112,"LINESTRING (-9.4211623 38.7004489, -9.421285 38.700148)",,,
202986063,,Largo das Grutas,residential,,False,False,53.871,"LINESTRING (-9.4211623 38.7004489, -9.4213525 38.7007384, -9.4215159 38.7008336)",,,
99964002,,Praceta Manuel Nunes Manique,residential,,False,True,47.433,"LINESTRING (-9.4221382 38.6992266, -9.4224362 38.6995842)",,,
30009200,,Rua Manuel Joaquim de Avelar,residential,,True,False,33.928,"LINESTRING (-9.4224362 38.6995842, -9.4227562 38.6994089)",50,,
99964002,,Praceta Manuel Nunes Manique,residential,,False,False,47.433,"LINESTRING (-9.4224362 38.6995842, -9.4221382 38.6992266)",,,
99964005,2,Travessa da Bela Vista,residential,,False,True,88.507,"LINESTRING (-9.4225806 38.7011415, -9.4220761 38.701046, -9.4219173 38.7008832, -9.4219373 38.7008687, -9.4220923 38.7007566)",,,
99964029,,Beco dos Navegantes,residential,,False,False,41.033,"LINESTRING (-9.4212408 38.6965749, -9.421179 38.6965081, -9.4210916 38.6964837, -9.4210158 38.6964058, -9.420906 38.6963271)",,,
"[99964081, 202981583]",,"['Beco do Teatro', 'Rua do Poço Novo']",residential,,True,False,58.245999999999995,"LINESTRING (-9.4212408 38.6965749, -9.4209858 38.6967717, -9.4211499 38.6969793)",,,
28206150,,Avenida Valbom,residential,,True,False,30.506,"LINESTRING (-9.4206591 38.6989645, -9.4205791 38.6989676, -9.4203155 38.6990181)",,3,
1073244164,,,tertiary,roundabout,True,False,8.2,"LINESTRING (-9.4206591 38.6989645, -9.420664 38.6989762, -9.4206721 38.6989867, -9.4206832 38.6989955, -9.4206964 38.699002, -9.4207113 38.6990061, -9.420727 38.6990074)",,,
180115916,,Rua João Luiz de Moura,residential,,True,False,59.206,"LINESTRING (-9.4251785 38.6970215, -9.4257177 38.6966953)",,,
99964005,2,Travessa da Bela Vista,residential,,False,False,41.01,"LINESTRING (-9.4224461 38.7005121, -9.4220923 38.7007566)",,,
99964005,2,Travessa da Bela Vista,residential,,False,True,24.971,"LINESTRING (-9.4224461 38.7005121, -9.4226606 38.7003624)",,,
99963986,,Rua da Bela Vista,residential,,True,False,109.518,"LINESTRING (-9.4224461 38.7005121, -9.4218316 38.7000649, -9.4216578 38.6998661, -9.421599 38.6997904)",,,
194537557,,Rua dos Navegantes,residential,,False,True,2.585,"LINESTRING (-9.4214563 38.6967838, -9.4214638 38.6968063)",,4,
99964095,,Beco dos Inválidos,residential,,False,False,35.928000000000004,"LINESTRING (-9.4214563 38.6967838, -9.4213241 38.696821, -9.4212513 38.6969184, -9.4212046 38.6969545, -9.4211499 38.6969793)",,,
194537557,,Rua dos Navegantes,residential,,False,False,32.556,"LINESTRING (-9.4214563 38.6967838, -9.4214033 38.6966542, -9.4212958 38.6965218)",,4,
194547894,,,residential,,False,True,21.599,"LINESTRING (-9.4196939 38.6998824, -9.4199085 38.699784)",,,
30009199,,Rua Visconde da Luz,residential,,True,False,23.494,"LINESTRING (-9.421767 38.6996867, -9.4219565 38.6998376)",,,
99964100,,Rua Carlos Ribeiro,residential,,False,False,18.599,"LINESTRING (-9.421767 38.6996867, -9.4217358 38.6997031, -9.421599 38.6997904)",,,
147322698,,Rua Manoel Vieira de Araújo Viana,residential,,False,True,3.364,"LINESTRING (-9.4204417 38.6959266, -9.4204735 38.6959093)",,,
"[202981586, 230410226, 147322690, 99963983]",,"['Rua Manoel Vieira de Araújo Viana', 'Rua Tenente Valadim']",residential,,True,False,122.649,"LINESTRING (-9.4204417 38.6959266, -9.4202537 38.6960163, -9.4204717 38.6963413, -9.4206092 38.6962965, -9.4206772 38.6962488, -9.420684 38.6962371, -9.4206701 38.696216, -9.4205566 38.6960658, -9.4204417 38.6959266)",,,
99964037,,,residential,,True,False,20.445999999999998,"LINESTRING (-9.4207837 38.698983, -9.4208656 38.6989883, -9.4209382 38.6989883, -9.421019 38.6989898)",,,
99964069,,,tertiary,roundabout,True,False,6.861000000000001,"LINESTRING (-9.4207837 38.698983, -9.420792 38.698969, -9.4207948 38.6989538, -9.420792 38.6989385, -9.4207836 38.6989245)",,,
30009193,,,residential,,False,False,34.802,"LINESTRING (-9.4247195 38.6976749, -9.4250714 38.6975248)",,,
30009193,,,residential,,False,True,26.939,"LINESTRING (-9.4247195 38.6976749, -9.42444 38.6977803)",,,
194547894,,,residential,,False,False,21.599,"LINESTRING (-9.4199085 38.699784, -9.4196939 38.6998824)",,,
28206157,,Rua José Félix de Moura e Lima,residential,,False,True,56.345,"LINESTRING (-9.4199085 38.699784, -9.4199154 38.6996779, -9.4198973 38.6995241, -9.4198869 38.6992782)",,,
28286264,,Rua da Palmeira,residential,,False,True,107.72,"LINESTRING (-9.4199085 38.699784, -9.4203411 38.6995886, -9.4203782 38.6995118, -9.4203718 38.6993614, -9.4203155 38.6990181)",,,
99964100,,Rua Carlos Ribeiro,residential,,False,False,49.626999999999995,"LINESTRING (-9.421599 38.6997904, -9.4214763 38.6998747, -9.4214133 38.6999174, -9.4213626 38.6999733, -9.4213319 38.7000293, -9.421285 38.700148)",,,
99964100,,Rua Carlos Ribeiro,residential,,False,True,18.599,"LINESTRING (-9.421599 38.6997904, -9.4217358 38.6997031, -9.421767 38.6996867)",,,
99964055,,Travessa do Poço Novo,residential,,False,True,26.491999999999997,"LINESTRING (-9.4215773 38.6974827, -9.4218079 38.6974703, -9.4218793 38.6974548)",,,
202981583,,Rua do Poço Novo,residential,,True,False,64.31,"LINESTRING (-9.4215773 38.6974827, -9.4217601 38.6977124, -9.4219798 38.6979682)",,,
99964087,,Travessa do Visconde da Luz,residential,,True,False,39.546,"LINESTRING (-9.4213267 38.6993066, -9.4216998 38.6991024)",,,
30009199,,Rua Visconde da Luz,residential,,True,False,56.978,"LINESTRING (-9.4213267 38.6993066, -9.4217043 38.6996306, -9.421767 38.6996867)",,,
99964003,,,residential,,True,False,30.353,"LINESTRING (-9.4250385 38.6981022, -9.4253202 38.6979404)",,,
99964061,,,residential,,True,False,37.091,"LINESTRING (-9.4250385 38.6981022, -9.4248233 38.697814)",,,
99964016,,,residential,,False,True,22.865,"LINESTRING (-9.4211499 38.6963203, -9.4213762 38.696215)",,,
194537557,,Rua dos Navegantes,residential,,False,False,27.341,"LINESTRING (-9.4211499 38.6963203, -9.4210412 38.6962262, -9.4209287 38.6961456)",,4,
194537557,,Rua dos Navegantes,residential,,False,True,21.035,"LINESTRING (-9.4211499 38.6963203, -9.4212003 38.6963982, -9.4212815 38.696478)",,4,
99964005,2,Travessa da Bela Vista,residential,,False,True,41.01,"LINESTRING (-9.4220923 38.7007566, -9.4224461 38.7005121)",,,
"[202986081, 99963973]",2,Alto da Bela Vista,residential,,False,False,125.23100000000001,"LINESTRING (-9.4220923 38.7007566, -9.4218649 38.7005537, -9.4216519 38.7003872, -9.4215425 38.7004612, -9.4214245 38.7004956, -9.4214077 38.7004657, -9.4213814 38.700418, -9.4213779 38.7003929, -9.4213805 38.7003702, -9.4214142 38.7002697, -9.4214145 38.7002372, -9.4213926 38.7001965, -9.421285 38.700148)",,,
99964005,2,Travessa da Bela Vista,residential,,False,False,88.507,"LINESTRING (-9.4220923 38.7007566, -9.4219373 38.7008687, -9.4219173 38.7008832, -9.4220761 38.701046, -9.4225806 38.7011415)",,,
99964069,,,tertiary,roundabout,True,False,5.823,"LINESTRING (-9.420727 38.6990074, -9.420749 38.6990043, -9.4207686 38.6989959, -9.4207837 38.698983)",,,
"[1225106746, 23824629]",2,Avenida Marginal,tertiary,,False,True,121.04900000000002,"LINESTRING (-9.420727 38.6990074, -9.4207098 38.6990516, -9.4207002 38.6990866, -9.4205943 38.6997664, -9.4205848 38.6998266, -9.4205558 38.699933, -9.4205282 38.700009, -9.4205109 38.7000413, -9.4204919 38.7000767)",50,,
817422497,,Rua Alexandre Herculano,residential,,True,False,34.054,"LINESTRING (-9.4213023 38.6987195, -9.4210593 38.6988476, -9.4209771 38.6988909)",,,
99963984,,Travessa Monte do Carmo,residential,,False,True,73.976,"LINESTRING (-9.4255092 38.6973638, -9.4261835 38.6969568)",,,
99964038,,Rua Monte Carmo,residential,,True,False,47.669,"LINESTRING (-9.4255092 38.6973638, -9.4251785 38.6970215)",,,
"[24005211, 30010127]",2,"['Avenida Combatentes da Grande Guerra', 'Passeio Dom Luís I']",tertiary,,False,False,330.03999999999996,"LINESTRING (-9.4207003 38.6989043, -9.4206774 38.6988701, -9.4206423 38.6988176, -9.4205975 38.6987557, -9.4201769 38.6983141, -9.4199954 38.6981185, -9.4196596 38.6977569, -9.4194747 38.697548, -9.4194589 38.6974525, -9.4194774 38.6973999, -9.4195522 38.697332, -9.4202491 38.6969531, -9.4203379 38.6968448, -9.4203877 38.6967321, -9.4203951 38.6967021, -9.4204016 38.6965768)",50,,
495845264,,,tertiary,roundabout,True,False,8.211,"LINESTRING (-9.4207003 38.6989043, -9.4206865 38.6989103, -9.4206748 38.6989185, -9.4206658 38.6989286, -9.42066 38.6989401, -9.4206577 38.6989523, -9.4206591 38.6989645)",,,
99963992,,Travessa da Alfarrobeira,residential,,True,False,54.797,"LINESTRING (-9.4216998 38.6991024, -9.4214359 38.6988482, -9.4213023 38.6987195)",,,
99964087,,Travessa do Visconde da Luz,residential,,True,False,59.147,"LINESTRING (-9.4216998 38.6991024, -9.4219505 38.6989629, -9.4222578 38.698797)",,,
202986063,,Largo das Grutas,residential,,False,True,53.871,"LINESTRING (-9.4215159 38.7008336, -9.4213525 38.7007384, -9.4211623 38.7004489)",,,
99964100,,Rua Carlos Ribeiro,residential,,False,False,35.112,"LINESTRING (-9.421285 38.700148, -9.4211623 38.7004489)",,,
99964100,,Rua Carlos Ribeiro,residential,,False,True,49.627,"LINESTRING (-9.421285 38.700148, -9.4213319 38.7000293, -9.4213626 38.6999733, -9.4214133 38.6999174, -9.4214763 38.6998747, -9.421599 38.6997904)",,,
"[202986081, 99963973]",2,Alto da Bela Vista,residential,,False,True,125.23100000000001,"LINESTRING (-9.421285 38.700148, -9.4213926 38.7001965, -9.4214145 38.7002372, -9.4214142 38.7002697, -9.4213805 38.7003702, -9.4213779 38.7003929, -9.4213814 38.700418, -9.4214077 38.7004657, -9.4214245 38.7004956, -9.4215425 38.7004612, -9.4216519 38.7003872, -9.4218649 38.7005537, -9.4220923 38.7007566)",,,
23824629,2,Avenida Marginal,tertiary,,False,True,7.04,"LINESTRING (-9.4204919 38.7000767, -9.4204588 38.7001345)",50,,
"[1225106746, 23824629]",2,Avenida Marginal,tertiary,,False,False,121.049,"LINESTRING (-9.4204919 38.7000767, -9.4205109 38.7000413, -9.4205282 38.700009, -9.4205558 38.699933, -9.4205848 38.6998266, -9.4205943 38.6997664, -9.4207002 38.6990866, -9.4207098 38.6990516, -9.420727 38.6990074)",50,,
114012464,,Rua Doutor Álvaro Lacerda e Melo,residential,,True,False,71.58699999999999,"LINESTRING (-9.4204919 38.7000767, -9.4207159 38.7001768, -9.4209766 38.7003255, -9.4211623 38.7004489)",,,
117169204,,,residential,,False,True,41.334,"LINESTRING (-9.4177565 38.6998554, -9.4176422 38.6997508, -9.417657 38.6997411, -9.4178037 38.6996449, -9.417872 38.6996001)",,,
"[1120960771, 28206104, 564675739]",,Rua Frederico Arouca,residential,,False,True,175.43899999999996,"LINESTRING (-9.4177565 38.6998554, -9.4173267 38.7001769, -9.4169294 38.7004649, -9.4163146 38.700877, -9.4162874 38.7009304)",,,
1116595061,1,Avenida 25 de Abril,primary,,True,False,18.572,"LINESTRING (-9.4255308 38.7004763, -9.4254341 38.7005143, -9.425333 38.7005385)",,,
"[701612725, 28205478]",3,Rua Sebastião José Carvalho e Melo,residential,,True,False,82.10199999999999,"LINESTRING (-9.4186548 38.7004106, -9.418709 38.700473, -9.4187911 38.7007454, -9.4188559 38.7009733, -9.418875 38.7010314, -9.418898 38.7011193)",,,
992494120,,Largo da Estação,residential,roundabout,True,False,12.42,"LINESTRING (-9.4186548 38.7004106, -9.4186956 38.7003801, -9.4187217 38.700341, -9.4187258 38.7003177)",,,
992494121,,Largo da Estação,residential,roundabout,True,False,19.340000000000003,"LINESTRING (-9.4187258 38.7003177, -9.4187302 38.7002921, -9.4187158 38.700244, -9.4186804 38.7002031, -9.4186286 38.7001748)",,6,
160536628,2,Avenida Marginal,primary,,True,False,44.497,"LINESTRING (-9.4180589 38.7012423, -9.4178025 38.7012663, -9.4175573 38.7013196)",,,EN 6
"[147322661, 909003207]",,Avenida Rei Humberto II de Itália,residential,,True,False,114.27700000000002,"LINESTRING (-9.4206411 38.6934415, -9.4205868 38.6935249, -9.4205645 38.6935953, -9.4205577 38.6936882, -9.4205866 38.6938142, -9.4207991 38.694134, -9.4209268 38.694285, -9.4209304 38.6943055, -9.4209641 38.6943797)",,,
1073244166,2,Avenida da República,tertiary,,False,True,15.817,"LINESTRING (-9.4242177 38.694519, -9.4243004 38.6945094, -9.4243974 38.6944954)",,,
"[147322678, 1189543902]",,Avenida da República,tertiary,,True,False,279.04600000000005,"LINESTRING (-9.4242177 38.694519, -9.4240813 38.6945198, -9.4237911 38.694527, -9.4235891 38.6945326, -9.4234016 38.6945514, -9.4231958 38.6945694, -9.4229667 38.6945984, -9.4221873 38.6947042, -9.4219782 38.6947273, -9.4219266 38.6947299, -9.4216944 38.6947231, -9.4215622 38.6947062, -9.4214997 38.6946847, -9.4214107 38.6946359, -9.4212965 38.6945467, -9.4211693 38.694427)",,,
24005210,2,Avenida Dom Carlos I,tertiary,,False,True,37.786,"LINESTRING (-9.4206387 38.6945786, -9.4203952 38.6946683, -9.420245 38.6947237)",50,,
147322655,1,Avenida Dom Carlos I,tertiary,,True,False,32.588,"LINESTRING (-9.4206387 38.6945786, -9.4208518 38.6945411, -9.421005 38.6945141)",,,
117169204,,,residential,,False,False,41.334,"LINESTRING (-9.417872 38.6996001, -9.4178037 38.6996449, -9.417657 38.6997411, -9.4176422 38.6997508, -9.4177565 38.6998554)",,,
147322674,,Rua José da Cunha Brochado,residential,,False,False,39.911,"LINESTRING (-9.4253338 38.6995129, -9.4250996 38.699204)",,,
147322674,,Rua José da Cunha Brochado,residential,,False,False,66.25999999999999,"LINESTRING (-9.4253338 38.6995129, -9.4254553 38.6996615, -9.4254468 38.699692, -9.4253601 38.6997331, -9.4253244 38.6997292, -9.4252241 38.6996051, -9.4252352 38.699564, -9.4253338 38.6995129)",,,
147322674,,Rua José da Cunha Brochado,residential,,False,True,66.26,"LINESTRING (-9.4253338 38.6995129, -9.4252352 38.699564, -9.4252241 38.6996051, -9.4253244 38.6997292, -9.4253601 38.6997331, -9.4254468 38.699692, -9.4254553 38.6996615, -9.4253338 38.6995129)",,,
"[926299874, 147322652]","['2', '3']",Avenida 25 de Abril,primary,,False,False,93.96300000000001,"LINESTRING (-9.4251336 38.7007834, -9.4250085 38.7008818, -9.424874 38.7009464, -9.4247547 38.7010102, -9.4245153 38.7011194, -9.4242572 38.7012175, -9.4242219 38.701229)",,,EN 6
1116595058,1,Avenida 25 de Abril,primary,,True,False,17.156,"LINESTRING (-9.4251336 38.7007834, -9.425223 38.700748, -9.4253177 38.7007301)",,,
134923753,,Avenida do Ultramar,residential,,True,False,49.506,"LINESTRING (-9.42413 38.6996818, -9.4241669 38.6997181, -9.4244847 38.7000305)",,,
723922593,,Avenida Vasco da Gama,residential,,True,False,57.611,"LINESTRING (-9.4235466 38.6975479, -9.4239192 38.6979767)",,,
180115916,,Rua João Luiz de Moura,residential,,True,False,121.40299999999999,"LINESTRING (-9.4235466 38.6975479, -9.4236161 38.6975284, -9.4240133 38.6974287, -9.424883 38.6972255)",,,
