osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,width,junction
23686154,,Rua da Imprensa Nacional,residential,True,False,45.791,"LINESTRING (-9.1535634 38.7160308, -9.1532057 38.7163336)",,,,
23686154,,Rua da Imprensa Nacional,residential,True,False,24.487,"LINESTRING (-9.1526717 38.7167872, -9.1524822 38.7169504)",,,,
23686154,,Rua da Imprensa Nacional,residential,True,False,71.813,"LINESTRING (-9.1520677 38.7172676, -9.1514964 38.7177226, -9.1514884 38.7177289)",,,,
59475935,,Rua do Noronha,residential,True,False,76.054,"LINESTRING (-9.1520677 38.7172676, -9.1523972 38.7175038, -9.1526027 38.7176495, -9.1527148 38.717729)",50,,,
314329959,2,Rua da Escola Politécnica,secondary,False,False,106.779,"LINESTRING (-9.1514884 38.7177289, -9.1515875 38.7177854, -9.1518883 38.7180037, -9.1523562 38.718295, -9.1524361 38.7183401)",,,,
314329959,2,Rua da Escola Politécnica,secondary,False,True,29.301,"LINESTRING (-9.1514884 38.7177289, -9.1513807 38.7176859, -9.1512805 38.717658, -9.1511757 38.717631)",,,,
314329959,2,Rua da Escola Politécnica,secondary,False,False,53.322,"LINESTRING (-9.1505928 38.7174791, -9.1508336 38.7175425, -9.1509985 38.7175874, -9.1511757 38.717631)",,,,
314329959,2,Rua da Escola Politécnica,secondary,False,True,52.176,"LINESTRING (-9.1505928 38.7174791, -9.1502989 38.7174064, -9.1501189 38.7173601, -9.1500201 38.7173359)",,,,
23686158,,Rua do Monte Olivete,residential,True,False,55.378,"LINESTRING (-9.1512306 38.7164893, -9.150935 38.7169307)",,,,
23686170,,Rua Luís Fernandes,residential,True,False,75.977,"LINESTRING (-9.1512306 38.7164893, -9.150361 38.7164087)",,,,
239231074,,Rua Gustavo de Matos Sequeira,residential,False,False,38.028,"LINESTRING (-9.1534887 38.7176691, -9.1531628 38.7174404)",,,,
239231074,,Rua Gustavo de Matos Sequeira,residential,False,True,26.116,"LINESTRING (-9.1534887 38.7176691, -9.1537127 38.717826)",,,,
239228470,,Rua do Arco a São Mamede,residential,True,False,160.43400000000003,"LINESTRING (-9.1534887 38.7176691, -9.1543472 38.7171327, -9.155076 38.7169967)",50,,,
23686154,,Rua da Imprensa Nacional,residential,True,False,50.372,"LINESTRING (-9.1524822 38.7169504, -9.1520677 38.7172676)",,,,
59295442,,Rua Gustavo de Matos Sequeira,residential,True,False,67.975,"LINESTRING (-9.1524822 38.7169504, -9.1518055 38.7166423)",,,,
239231074,,Rua Gustavo de Matos Sequeira,residential,False,True,80.345,"LINESTRING (-9.1524822 38.7169504, -9.1531628 38.7174404)",,,,
23686158,,Rua do Monte Olivete,residential,True,False,9.139,"LINESTRING (-9.1512888 38.7164208, -9.1512306 38.7164893)",,,,
23686177,,Calçada Engenheiro Miguel Pais,residential,True,False,61.141000000000005,"LINESTRING (-9.1511757 38.717631, -9.151182 38.7176209, -9.1514836 38.7171364)",,,,
314329959,2,Rua da Escola Politécnica,secondary,False,False,29.301000000000002,"LINESTRING (-9.1511757 38.717631, -9.1512805 38.717658, -9.1513807 38.7176859, -9.1514884 38.7177289)",,,,
314329959,2,Rua da Escola Politécnica,secondary,False,True,53.322,"LINESTRING (-9.1511757 38.717631, -9.1509985 38.7175874, -9.1508336 38.7175425, -9.1505928 38.7174791)",,,,
59295442,,Rua Gustavo de Matos Sequeira,residential,True,False,51.149,"LINESTRING (-9.1518055 38.7166423, -9.1512888 38.7164208)",,,,
23686177,,Calçada Engenheiro Miguel Pais,residential,True,False,73.373,"LINESTRING (-9.1518055 38.7166423, -9.1521737 38.7161053, -9.1522325 38.7160834)",,,,
23686166,,Rua Marcos Portugal,residential,True,False,87.043,"LINESTRING (-9.1522325 38.7160834, -9.1526717 38.7167872)",,,,
23686182,,Travessa do Monte do Carmo,residential,True,False,37.434,"LINESTRING (-9.1498759 38.7164986, -9.150263 38.7166473)",,,,
23686134,,Rua Cecílio de Sousa,residential,True,False,85.23,"LINESTRING (-9.1498759 38.7164986, -9.1497467 38.7167024, -9.1494876 38.7171225, -9.1494574 38.7171711, -9.1494468 38.7171881)",,,,
23686182,,Travessa do Monte do Carmo,residential,True,False,66.274,"LINESTRING (-9.150263 38.7166473, -9.150935 38.7169307)",,,,
27293679,,Rua de São Marçal,residential,True,False,27.86,"LINESTRING (-9.150263 38.7166473, -9.150361 38.7164087)",,,,
23686182,,Travessa do Monte do Carmo,residential,True,False,52.807,"LINESTRING (-9.150935 38.7169307, -9.1514836 38.7171364)",,,,
23686158,,Rua do Monte Olivete,residential,True,False,67.82300000000001,"LINESTRING (-9.150935 38.7169307, -9.1506027 38.7174633, -9.1505928 38.7174791)",,,,
23686177,,Calçada Engenheiro Miguel Pais,residential,True,False,61.632,"LINESTRING (-9.1514836 38.7171364, -9.1518055 38.7166423)",,,,
27293691,2,Praça do Príncipe Real,secondary,False,False,82.994,"LINESTRING (-9.149159 38.717059, -9.14854 38.7167537, -9.1484475 38.7167109, -9.1483494 38.7166615)",,,,
314329959,2,Rua da Escola Politécnica,secondary,False,False,28.816,"LINESTRING (-9.149159 38.717059, -9.149249 38.7171038, -9.1494468 38.7171881)",,,,
23686194,,Praça do Príncipe Real,residential,True,False,182.94799999999998,"LINESTRING (-9.1489758 38.7157063, -9.1490451 38.7157401, -9.1495379 38.7159869, -9.149566 38.7160495, -9.1493687 38.7165522, -9.1491882 38.7169885, -9.1491637 38.7170478, -9.149159 38.717059)",,,,
23686154,,Rua da Imprensa Nacional,residential,True,False,68.487,"LINESTRING (-9.1532057 38.7163336, -9.1526717 38.7167872)",,,,
23686166,,Rua Marcos Portugal,residential,True,False,29.959,"LINESTRING (-9.1520823 38.7158408, -9.1522325 38.7160834)",,,,
19655850,,Rua Mouzinho da Silveira,residential,True,False,90.41600000000001,"LINESTRING (-9.1494725 38.7217296, -9.1495403 38.7217945, -9.1497312 38.7220145, -9.1499795 38.7223007, -9.1500762 38.7223916)",,,,
22941910,1,Rua Rosa Araújo,residential,True,False,80.49199999999999,"LINESTRING (-9.1494725 38.7217296, -9.1495542 38.7216733, -9.1501285 38.7213592, -9.1502254 38.7213074)",,,,
19655850,,Rua Mouzinho da Silveira,residential,True,False,89.53,"LINESTRING (-9.1488864 38.7210673, -9.1489457 38.7211356, -9.1493427 38.7215933, -9.1494114 38.7216724, -9.1494725 38.7217296)",,,,
"[392530403, 395634972]",3,Rua Barata Salgueiro,residential,True,False,145.336,"LINESTRING (-9.1488864 38.7210673, -9.1487749 38.7211283, -9.1481688 38.7214425, -9.1477105 38.7216796, -9.147616 38.7217285, -9.1474941 38.7217941)",,,,
19745338,2,Rua de São Bento,tertiary,False,True,5.782,"LINESTRING (-9.1550924 38.7170471, -9.155076 38.7169967)",,,,
19745338,2,Rua de São Bento,tertiary,False,False,169.77,"LINESTRING (-9.1550924 38.7170471, -9.1551251 38.7171347, -9.1553015 38.7176416, -9.155473 38.7181285, -9.1555808 38.7184379, -9.1555948 38.7185219)",,,,
239228470,,Rua do Arco a São Mamede,residential,True,False,51.293,"LINESTRING (-9.153028 38.7179582, -9.1534887 38.7176691)",50,,,
239231074,,Rua Gustavo de Matos Sequeira,residential,False,False,26.116,"LINESTRING (-9.1537127 38.717826, -9.1534887 38.7176691)",,,,
"[239231074, 23686172]",,"['Rua Tenente Raúl Cascais', 'Rua Gustavo de Matos Sequeira']",residential,False,True,105.663,"LINESTRING (-9.1537127 38.717826, -9.1539924 38.7180249, -9.1540119 38.7180469, -9.1543351 38.7185742, -9.1543373 38.7186179)",,,,
59475930,,Rua Maestro Pedro de Freitas Branco,residential,True,False,113.406,"LINESTRING (-9.1527401 38.7185072, -9.1527612 38.7184903, -9.1527928 38.718465, -9.1537127 38.717826)",,,,
683877093,2,Rua da Escola Politécnica,secondary,False,False,203.758,"LINESTRING (-9.1527401 38.7185072, -9.1529928 38.7186417, -9.1530635 38.7186898, -9.1532169 38.7188141, -9.1534541 38.7190457, -9.1535669 38.7191624, -9.153894 38.7195502, -9.1541937 38.7199243)",,,,
683877093,2,Rua da Escola Politécnica,secondary,False,True,32.264,"LINESTRING (-9.1527401 38.7185072, -9.1526669 38.7184687, -9.1524361 38.7183401)",,,,
935905843,,Rua de Artilharia Um,residential,False,False,51.367,"LINESTRING (-9.154887 38.7239283, -9.1546815 38.7237606, -9.1544989 38.7235801)",,,,
935905843,,Rua de Artilharia Um,residential,False,True,101.225,"LINESTRING (-9.154887 38.7239283, -9.154936 38.7239602, -9.1551284 38.7240852, -9.1557835 38.724511)",,,,
22931529,,Travessa da Fábrica das Sedas,residential,True,False,53.066,"LINESTRING (-9.1559728 38.7230342, -9.1555319 38.7227034)",,,,
50029499,,Travessa da Légua da Póvoa,residential,True,False,136.958,"LINESTRING (-9.1559728 38.7230342, -9.155279 38.7236017, -9.154887 38.7239283)",,,,
522719322,,Travessa do Noronha,residential,False,True,60.993,"LINESTRING (-9.153701 38.7170875, -9.1531628 38.7174404)",50,,,
"[522719321, 239231071]",,Travessa do Noronha,residential,False,True,119.436,"LINESTRING (-9.153701 38.7170875, -9.1536176 38.7170025, -9.1536095 38.7169586, -9.1536498 38.7169042, -9.1539529 38.7167451, -9.1540226 38.7167472, -9.1540602 38.7167681, -9.1540897 38.7167891, -9.1541058 38.7168309, -9.1540709 38.7168712, -9.1537398 38.7170591, -9.153701 38.7170875)",50,,,
"[522719321, 239231071]",,Travessa do Noronha,residential,False,False,119.436,"LINESTRING (-9.153701 38.7170875, -9.1537398 38.7170591, -9.1540709 38.7168712, -9.1541058 38.7168309, -9.1540897 38.7167891, -9.1540602 38.7167681, -9.1540226 38.7167472, -9.1539529 38.7167451, -9.1536498 38.7169042, -9.1536095 38.7169586, -9.1536176 38.7170025, -9.153701 38.7170875)",50,,,
95408877,,Travessa da Procissão,residential,True,False,27.99,"LINESTRING (-9.1504746 38.7161117, -9.1501585 38.7160614)",,,,
59475935,,Rua do Noronha,residential,True,False,37.254,"LINESTRING (-9.1527148 38.717729, -9.153028 38.7179582)",50,,,
522719322,,Travessa do Noronha,residential,False,False,50.404,"LINESTRING (-9.1527148 38.717729, -9.1531628 38.7174404)",50,,,
22931504,,Rua da Fábrica dos Pentes,residential,True,False,44.693,"LINESTRING (-9.1540904 38.7238226, -9.1544291 38.7236387, -9.1544989 38.7235801)",,,,
96724110,,Rua Rodrigo da Fonseca,residential,True,False,178.46299999999997,"LINESTRING (-9.1540904 38.7238226, -9.1529671 38.722556, -9.1529337 38.7225443, -9.1528874 38.7225459)",,,,
22941917,,Rua Júlio César Machado,residential,True,False,35.635,"LINESTRING (-9.1467012 38.7201367, -9.1466859 38.7200301, -9.1467162 38.7198182)",,,,
442360582,2,Praça Marquês de Pombal,tertiary,True,False,58.81,"LINESTRING (-9.15048 38.7245434, -9.150411 38.7245122, -9.1504011 38.7245087, -9.1503506 38.724491, -9.150251 38.724467, -9.1501667 38.7244578, -9.1500817 38.7244504, -9.1499964 38.7244478, -9.1499118 38.7244513, -9.149826 38.7244624)",,,,circular
"[1010343686, 1011261119]",4,Rua Braamcamp,tertiary,False,False,175.35999999999999,"LINESTRING (-9.15048 38.7245434, -9.1505285 38.7244639, -9.1506958 38.7241901, -9.1507033 38.7241779, -9.1508019 38.7240163, -9.150897 38.7238605, -9.1511584 38.7234326, -9.1513571 38.7231226)",,,,
"[28584538, 19745214]","['4', '3']","['Rua Alexandre Herculano', 'Largo do Rato']",primary,True,False,24.743000000000002,"LINESTRING (-9.1539291 38.7203403, -9.1541287 38.7203052, -9.1542058 38.7202869)",,,,
"[683873081, 96724123, 396294676, 396294678]","['7', '6']",Rua Alexandre Herculano,secondary,False,False,128.375,"LINESTRING (-9.1539291 38.7203403, -9.153877 38.720368, -9.153712 38.7204557, -9.1536517 38.7204877, -9.1531157 38.7207775, -9.1527059 38.7209899)",,,,
309931529,,Rua Mouzinho da Silveira,residential,False,True,129.9,"LINESTRING (-9.150929 38.7233516, -9.1501721 38.722488, -9.1500762 38.7223916)",,,,
392530402,,Avenida da Liberdade,residential,True,False,173.064,"LINESTRING (-9.149826 38.7244624, -9.1496594 38.7242749, -9.149143 38.7236837, -9.148915 38.7234225, -9.148783 38.7232712, -9.1487008 38.7231772)",30,,,
442360582,2,Praça Marquês de Pombal,tertiary,True,False,35.705,"LINESTRING (-9.149826 38.7244624, -9.1497686 38.7244755, -9.1497218 38.7244882, -9.1496711 38.724503, -9.1496227 38.7245163, -9.1495721 38.7245311, -9.1495331 38.7245458, -9.1494453 38.7245822)",,,,circular
19655773,2,Rua Duque de Palmela,residential,False,False,175.087,"LINESTRING (-9.1504652 38.7240866, -9.1494278 38.72286, -9.149352 38.7227732)",,,,
