osmid,oneway,ref,highway,reversed,length,geometry,lanes,maxspeed,junction,name,access,bridge
119965847,False,EN 8,secondary,False,63.878,"LINESTRING (-8.9717699 39.5499007, -8.9716066 39.5498499, -8.9712971 39.5497628, -8.9710736 39.5496965)",2,,,Rua de Leiria,,
151545256,False,,residential,True,163.35000000000002,"LINESTRING (-8.9717699 39.5499007, -8.9717353 39.5500028, -8.9717454 39.5501217, -8.9717557 39.5502433, -8.971797 39.5507292, -8.9718125 39.5509117, -8.9718508 39.5513634)",,,,Rua Fernão de Magalhães,,
151545238,False,,residential,False,39.559,"LINESTRING (-8.9731353 39.5541098, -8.9728122 39.5540607, -8.9726875 39.5540271)",,,,Rua Poeta Silva Tavares,,
151545238,False,,residential,True,157.031,"LINESTRING (-8.9731353 39.5541098, -8.9734056 39.5541508, -8.9739123 39.5541643, -8.9740278 39.5541674, -8.9741719 39.5541537, -8.9742843 39.554109, -8.974448 39.5539769, -8.9745585 39.553883, -8.9746909 39.5537957, -8.9747522 39.5537489)",,,,Rua Poeta Silva Tavares,,
151545254,False,,residential,True,239.986,"LINESTRING (-8.9731353 39.5541098, -8.9733755 39.5546769, -8.9735364 39.5549003, -8.9738476 39.5548961, -8.9741083 39.554796, -8.974398 39.5545611, -8.9745094 39.5544922, -8.9746348 39.5544505, -8.9748683 39.5543874, -8.9749292 39.5543669, -8.975003 39.5543477)",,,,Rua Maestro Belo Marques,,
151545248,False,,residential,True,126.07600000000001,"LINESTRING (-8.974464 39.5530839, -8.9746059 39.5530382, -8.9757112 39.5527478, -8.9758527 39.5527117)",,,,,,
422307712,False,EN 8-5,secondary,False,145.104,"LINESTRING (-8.974464 39.5530839, -8.9743798 39.5528798, -8.9741126 39.5522644, -8.9740247 39.5520532, -8.9739781 39.5519415, -8.9739316 39.5518453)",2,,,Rua de Olivença,,
422307712,False,EN 8-5,secondary,True,37.812,"LINESTRING (-8.974464 39.5530839, -8.9745256 39.5532218, -8.9745937 39.5533841, -8.974603 39.5534066)",2,,,Rua de Olivença,,
151545275,False,,residential,True,104.896,"LINESTRING (-8.970645 39.5515996, -8.9717403 39.5515598, -8.9718671 39.5515552)",,,,Rua Pedro e Inês,,
151545248,False,,residential,False,126.07600000000001,"LINESTRING (-8.9758527 39.5527117, -8.9757112 39.5527478, -8.9746059 39.5530382, -8.974464 39.5530839)",,,,,,
"[151530779, 863755871]",False,,residential,"[False, True]",124.407,"LINESTRING (-8.9758527 39.5527117, -8.9757305 39.5524022, -8.9756816 39.5522894, -8.9755857 39.5520459, -8.9758919 39.5519647, -8.9761027 39.5519078)",,,,,,
863755871,False,,residential,True,38.72,"LINESTRING (-8.9758527 39.5527117, -8.9759268 39.5528714, -8.9759611 39.5529476, -8.9760025 39.5530402)",,,,,,
151545264,False,,residential,False,124.49000000000001,"LINESTRING (-8.9726438 39.5550235, -8.9724928 39.5546959, -8.9724194 39.5545466, -8.9723664 39.5544125, -8.9723409 39.5542929, -8.9723398 39.5541313, -8.9724075 39.5539494)",,,,Rua Mariano Pina,,
276253582,False,,residential,False,161.789,"LINESTRING (-8.9726438 39.5550235, -8.9727725 39.5552841, -8.9728691 39.555462, -8.9733036 39.5556108, -8.9740379 39.5558554)",,,,,,
276253582,False,,residential,True,79.6,"LINESTRING (-8.9726438 39.5550235, -8.9722468 39.5550814, -8.9718167 39.5551686, -8.9717372 39.5551642)",,,,,,
151545245,False,EM 552,tertiary,False,50.255,"LINESTRING (-8.9731527 39.5515029, -8.97354 39.5513926, -8.9737013 39.5513438)",2,,,Rua Afonso de Albuquerque,,
151545245,False,EM 552,tertiary,True,117.11099999999999,"LINESTRING (-8.9731527 39.5515029, -8.9720728 39.551856, -8.971898 39.551919)",2,,,Rua Afonso de Albuquerque,,
151545265,False,,residential,False,30.393,"LINESTRING (-8.9731527 39.5515029, -8.9731257 39.5514521, -8.9730139 39.5512514)",,,,,,
422307712,False,EN 8-5,secondary,True,19.015,"LINESTRING (-8.975003 39.5543477, -8.9750744 39.5545096)",2,,,Rua de Olivença,,
151545254,False,,residential,False,239.986,"LINESTRING (-8.975003 39.5543477, -8.9749292 39.5543669, -8.9748683 39.5543874, -8.9746348 39.5544505, -8.9745094 39.5544922, -8.974398 39.5545611, -8.9741083 39.554796, -8.9738476 39.5548961, -8.9735364 39.5549003, -8.9733755 39.5546769, -8.9731353 39.5541098)",,,,Rua Maestro Belo Marques,,
422307712,False,EN 8-5,secondary,False,69.97,"LINESTRING (-8.975003 39.5543477, -8.9749463 39.5542134, -8.9747522 39.5537489)",2,,,Rua de Olivença,,
151545245,False,EM 552,tertiary,False,84.60300000000001,"LINESTRING (-8.9709924 39.5522212, -8.9717815 39.5519593, -8.971898 39.551919)",2,,,Rua Afonso de Albuquerque,,
151545274,False,,residential,False,309.605,"LINESTRING (-8.9709924 39.5522212, -8.9709932 39.5522767, -8.9709921 39.5523619, -8.9709727 39.5531697, -8.9709443 39.5543563, -8.9709404 39.5543762, -8.9709369 39.5543944, -8.9709227 39.5544399, -8.9706721 39.5549693)",,,,Rua da Liberdade,,
151545256,False,,residential,False,21.373,"LINESTRING (-8.9718671 39.5515552, -8.9718508 39.5513634)",,,,Rua Fernão de Magalhães,,
151545256,False,,residential,True,40.539,"LINESTRING (-8.9718671 39.5515552, -8.971885 39.5517661, -8.971898 39.551919)",,,,Rua Fernão de Magalhães,,
151545275,False,,residential,False,104.896,"LINESTRING (-8.9718671 39.5515552, -8.9717403 39.5515598, -8.970645 39.5515996)",,,,Rua Pedro e Inês,,
151545238,False,,residential,False,157.031,"LINESTRING (-8.9747522 39.5537489, -8.9746909 39.5537957, -8.9745585 39.553883, -8.974448 39.5539769, -8.9742843 39.554109, -8.9741719 39.5541537, -8.9740278 39.5541674, -8.9739123 39.5541643, -8.9734056 39.5541508, -8.9731353 39.5541098)",,,,Rua Poeta Silva Tavares,,
422307712,False,EN 8-5,secondary,False,40.154,"LINESTRING (-8.9747522 39.5537489, -8.9746447 39.5535031, -8.974603 39.5534066)",2,,,Rua de Olivença,,
422307712,False,EN 8-5,secondary,True,69.97,"LINESTRING (-8.9747522 39.5537489, -8.9749463 39.5542134, -8.975003 39.5543477)",2,,,Rua de Olivença,,
276253582,False,,residential,True,42.71,"LINESTRING (-8.9744948 39.5560085, -8.9740379 39.5558554)",,,,,,
997787243,False,,tertiary,True,57.398,"LINESTRING (-8.9744948 39.5560085, -8.9746559 39.5558887, -8.9749765 39.55565)",2,,,Rua da Palmeira,,
151545242,False,,residential,False,207.729,"LINESTRING (-8.9726075 39.5536717, -8.9725722 39.5536483, -8.972527 39.5536185, -8.9724456 39.5535276, -8.9723756 39.5533981, -8.9723162 39.5532756, -8.9721932 39.5530217, -8.9720553 39.5527098, -8.9720186 39.5526261, -8.9719696 39.5525012, -8.9719413 39.5523824, -8.9719246 39.5522523, -8.9719101 39.5520565, -8.971898 39.551919)",,,,Rua Augusto Pina,,
