osmid,highway,junction,oneway,reversed,length,geometry,ref,lanes,maxspeed,name,bridge,access,tunnel
1032889203,residential,,False,False,51.203,"LINESTRING (-9.2642742 39.0932043, -9.2642827 39.0929019, -9.2643471 39.092752)",,,,,,,
37069006,residential,,True,False,31.367,"LINESTRING (-9.2599444 39.0935201, -9.2595869 39.0934692)",,,,Rua Mouzinho de Albuquerque,,,
859169690,residential,,False,True,58.093,"LINESTRING (-9.2599444 39.0935201, -9.2599518 39.0933457, -9.2599605 39.0931111, -9.259953 39.092998)",,,,,,,
734423468,primary,,True,False,18.609,"LINESTRING (-9.2600819 39.0969061, -9.2602823 39.0968443)",,1,50,,,,
"[984724970, 984724971]",primary,roundabout,True,False,17.351,"LINESTRING (-9.2600819 39.0969061, -9.2600995 39.0968781, -9.2601057 39.0968473, -9.2601 39.0968164, -9.2600828 39.0967881, -9.2600556 39.0967651)",,,,,,,
36932422,residential,,True,False,12.055,"LINESTRING (-9.2597198 39.0947671, -9.2596778 39.0946637)",,,,Rua Dias Neiva,,,
1007791544,residential,,False,False,32.641000000000005,"LINESTRING (-9.2597198 39.0947671, -9.2597776 39.0946995, -9.2598486 39.0946781, -9.26004 39.0946402)",,,,,,,
1007791544,residential,,False,True,130.394,"LINESTRING (-9.2597198 39.0947671, -9.2596987 39.0948496, -9.259657 39.094951, -9.2597037 39.0953171, -9.2597209 39.0954377, -9.2597393 39.0955663, -9.2597517 39.0958116, -9.259686 39.095918)",,,,,,,
"[36932424, 26232674, 26232675]",tertiary,,False,"[False, True]",76.322,"LINESTRING (-9.259686 39.095918, -9.2597245 39.0960215, -9.2597443 39.0960984, -9.2597103 39.0963271, -9.2597078 39.0963759, -9.2597081 39.0964503, -9.2597665 39.0965899)",,1,50,,yes,,
36932424,tertiary,,False,True,223.349,"LINESTRING (-9.259686 39.095918, -9.2596423 39.0958814, -9.2595112 39.0958273, -9.2593297 39.0958023, -9.2590845 39.095801, -9.2588322 39.0957706, -9.2586103 39.0956984, -9.2584927 39.0956265, -9.2583906 39.0955276, -9.2580295 39.0948155, -9.2580197 39.0946987)",,,,,,,
1007791544,residential,,False,False,130.394,"LINESTRING (-9.259686 39.095918, -9.2597517 39.0958116, -9.2597393 39.0955663, -9.2597209 39.0954377, -9.2597037 39.0953171, -9.259657 39.094951, -9.2596987 39.0948496, -9.2597198 39.0947671)",,,,,,,
36932417,residential,,True,False,60.676,"LINESTRING (-9.26004 39.0946402, -9.2601537 39.0948381, -9.2601939 39.0948946, -9.2603579 39.0951264)",,,,,,,
1007791544,residential,,False,True,32.641000000000005,"LINESTRING (-9.26004 39.0946402, -9.2598486 39.0946781, -9.2597776 39.0946995, -9.2597198 39.0947671)",,,,,,,
36932371,tertiary,roundabout,True,False,1.61,"LINESTRING (-9.2579026 39.0944908, -9.257884 39.0944919)",,,,,,,
