osmid,highway,oneway,reversed,length,geometry,maxspeed,junction,name,width,lanes
103216471,residential,False,True,52.346000000000004,"LINESTRING (-7.4564308 39.9158034, -7.4561604 39.9155472, -7.4560742 39.9154225)",,,,,
33697496,residential,False,True,38.046,"LINESTRING (-7.4565153 39.9153714, -7.4560742 39.9154225)",,,,,
33697496,residential,False,False,63.309,"LINESTRING (-7.4565153 39.9153714, -7.4567369 39.9153321, -7.4572425 39.9152575)",,,,,
103216468,residential,False,False,54.382999999999996,"LINESTRING (-7.4565153 39.9153714, -7.456651 39.9155409, -7.4568646 39.9157804)",,,,,
198805991,residential,False,False,58.377,"LINESTRING (-7.4568646 39.9157804, -7.4575484 39.9158039)",50,,,,
198805991,residential,False,True,27.283,"LINESTRING (-7.4568646 39.9157804, -7.4565751 39.9158848)",50,,,,
103216468,residential,False,True,54.382999999999996,"LINESTRING (-7.4568646 39.9157804, -7.456651 39.9155409, -7.4565153 39.9153714)",,,,,
61297408,residential,False,False,63.836,"LINESTRING (-7.455675 39.9138185, -7.4558797 39.9132663)",50,,Rua João de Deus,5,
103047748,residential,True,False,41.244,"LINESTRING (-7.4602005 39.9139673, -7.4600369 39.9139705, -7.4598173 39.9140243, -7.4597541 39.9140728)",50,,,,
103216481,residential,False,True,319.948,"LINESTRING (-7.4602005 39.9139673, -7.4594031 39.9129911, -7.4583114 39.9124315, -7.4581934 39.912343, -7.4579279 39.9119727, -7.4579373 39.9118038)",,,,,
102962630,residential,True,False,68.826,"LINESTRING (-7.4597337 39.9145164, -7.4598428 39.9144222, -7.4601171 39.9142121, -7.4603133 39.9140871)",50,,,,
103216462,residential,False,True,34.291,"LINESTRING (-7.4597337 39.9145164, -7.4595653 39.9144029, -7.4594167 39.9143279)",,,,,
102962630,residential,True,False,82.53500000000001,"LINESTRING (-7.4590022 39.9149981, -7.4591307 39.9149194, -7.459584 39.9146421, -7.459645 39.9146049, -7.4597337 39.9145164)",50,,,,
103216478,residential,False,False,61.287000000000006,"LINESTRING (-7.4590022 39.9149981, -7.4591772 39.9152058, -7.459372 39.9154704)",,,,,
103216478,residential,False,False,36.165,"LINESTRING (-7.459372 39.9154704, -7.4594615 39.9156077, -7.4596093 39.9157367)",,,,,
103216478,residential,False,True,61.287000000000006,"LINESTRING (-7.459372 39.9154704, -7.4591772 39.9152058, -7.4590022 39.9149981)",,,,,
375510792,living_street,False,False,105.42600000000002,"LINESTRING (-7.459372 39.9154704, -7.4589153 39.915657, -7.4588188 39.9156529, -7.4587008 39.9154945, -7.458623 39.915478, -7.4585666 39.9154883, -7.4583967 39.9153524)",,,,,
103216467,residential,False,False,95.334,"LINESTRING (-7.4588027 39.9130103, -7.4588551 39.9131974, -7.4588606 39.9132944, -7.4588858 39.9134847, -7.4589212 39.9137403, -7.4589272 39.9138608)",,,,,
33697496,residential,False,False,11.209,"LINESTRING (-7.4556073 39.9154732, -7.4557357 39.9154517)",,,,,
"[103216466, 103216452]",residential,False,"[False, True]",119.32300000000001,"LINESTRING (-7.4556073 39.9154732, -7.4556909 39.9156964, -7.4558666 39.9160205, -7.4559618 39.9159618, -7.4561496 39.9159247, -7.4564308 39.9158034)",,,,,
33697496,residential,False,False,12.893,"LINESTRING (-7.4557357 39.9154517, -7.4558851 39.915434)",,,,,
33697496,residential,False,True,11.209,"LINESTRING (-7.4557357 39.9154517, -7.4556073 39.9154732)",,,,,
663648090,residential,False,True,13.955,"LINESTRING (-7.4557357 39.9154517, -7.4557365 39.9153262)",,,,,
33697605,residential,True,False,135.757,"LINESTRING (-7.4594167 39.9143279, -7.4593249 39.9144241, -7.4591382 39.9145775, -7.4589109 39.9147853, -7.4587405 39.9149693, -7.4586729 39.9150289, -7.4585867 39.915085, -7.4583801 39.9151932, -7.4583414 39.9152158)",50,,,,
103216462,residential,False,False,34.291,"LINESTRING (-7.4594167 39.9143279, -7.4595653 39.9144029, -7.4597337 39.9145164)",,,,,
103216467,residential,False,True,47.358000000000004,"LINESTRING (-7.4594167 39.9143279, -7.4591995 39.914184, -7.4590705 39.9141042, -7.4589822 39.9140642)",,,,,
103216474,residential,False,False,87.531,"LINESTRING (-7.4579037 39.9139189, -7.4589272 39.9138608)",,,,,
103216482,residential,True,False,43.897999999999996,"LINESTRING (-7.4563252 39.9134633, -7.4561927 39.9134011, -7.4560639 39.9133383, -7.4558797 39.9132663)",,,,,
388782441,residential,True,False,77.07,"LINESTRING (-7.4563252 39.9134633, -7.4562695 39.9132374, -7.4561858 39.9130474, -7.4560393 39.91281)",,,Rua Dom Dinis,,
"[103047748, 33697605]",residential,True,False,40.407,"LINESTRING (-7.4597541 39.9140728, -7.4595685 39.9142152, -7.4594167 39.9143279)",50,,,,
103216474,residential,False,True,79.738,"LINESTRING (-7.4597541 39.9140728, -7.4594149 39.9138495, -7.4589272 39.9138608)",,,,,
103216460,residential,True,False,64.1,"LINESTRING (-7.4572425 39.9152575, -7.4569613 39.9147229)",,,Rua Dom Dinis,,
33697496,residential,False,False,86.512,"LINESTRING (-7.4572425 39.9152575, -7.4573524 39.9152573, -7.4580241 39.915268, -7.4582566 39.915274)",,,,,
33697496,residential,False,True,63.309,"LINESTRING (-7.4572425 39.9152575, -7.4567369 39.9153321, -7.4565153 39.9153714)",,,,,
103216474,residential,False,True,87.531,"LINESTRING (-7.4589272 39.9138608, -7.4579037 39.9139189)",,,,,
103216467,residential,False,False,23.660000000000004,"LINESTRING (-7.4589272 39.9138608, -7.4589254 39.9139277, -7.4589368 39.914, -7.4589822 39.9140642)",,,,,
103216467,residential,False,True,95.334,"LINESTRING (-7.4589272 39.9138608, -7.4589212 39.9137403, -7.4588858 39.9134847, -7.4588606 39.9132944, -7.4588551 39.9131974, -7.4588027 39.9130103)",,,,,
103216474,residential,False,False,79.738,"LINESTRING (-7.4589272 39.9138608, -7.4594149 39.9138495, -7.4597541 39.9140728)",,,,,
103103611,residential,False,True,64.955,"LINESTRING (-7.4611088 39.9169495, -7.4605219 39.9173218)",,,,,
103216478,residential,False,True,63.111,"LINESTRING (-7.4611088 39.9169495, -7.4606154 39.9165265)",,,,,
103103611,residential,False,False,72.852,"LINESTRING (-7.4611088 39.9169495, -7.461699 39.9166386, -7.4618268 39.9165982)",,,,,
61297408,residential,False,True,63.836,"LINESTRING (-7.4558797 39.9132663, -7.455675 39.9138185)",50,,Rua João de Deus,5,
61297408,residential,False,False,52.64,"LINESTRING (-7.4558797 39.9132663, -7.4559683 39.9130708, -7.4560393 39.91281)",50,,Rua João de Deus,5,
103216467,residential,False,False,47.358000000000004,"LINESTRING (-7.4589822 39.9140642, -7.4590705 39.9141042, -7.4591995 39.914184, -7.4594167 39.9143279)",,,,,
103216467,residential,False,True,23.66,"LINESTRING (-7.4589822 39.9140642, -7.4589368 39.914, -7.4589254 39.9139277, -7.4589272 39.9138608)",,,,,
103216477,residential,False,False,187.319,"LINESTRING (-7.4589822 39.9140642, -7.4587191 39.9141637, -7.4569613 39.9147229)",50,,Rua do Álamo,,
61297400,residential,True,False,51.497,"LINESTRING (-7.4579373 39.9118038, -7.4584588 39.9120372)",50,,,4,
103216481,residential,False,False,319.948,"LINESTRING (-7.4579373 39.9118038, -7.4579279 39.9119727, -7.4581934 39.912343, -7.4583114 39.9124315, -7.4594031 39.9129911, -7.4602005 39.9139673)",,,,,
103216477,residential,False,True,187.319,"LINESTRING (-7.4569613 39.9147229, -7.4587191 39.9141637, -7.4589822 39.9140642)",50,,Rua do Álamo,,
388782440,residential,False,False,105.93,"LINESTRING (-7.4569613 39.9147229, -7.4567011 39.9147845, -7.4564055 39.9148136, -7.4561891 39.9148706, -7.455855 39.9150936)",50,,Rua Rainha Dona Leonor,,
388782441,residential,True,False,152.292,"LINESTRING (-7.4569613 39.9147229, -7.4567672 39.9144082, -7.4567341 39.9142465, -7.4567048 39.9140783, -7.4566116 39.91395, -7.4564638 39.9137976, -7.4563834 39.913634, -7.4563252 39.9134633)",,,Rua Dom Dinis,,
102962630,residential,True,False,83.931,"LINESTRING (-7.4609973 39.9140662, -7.4611195 39.9140671, -7.4617084 39.9140802, -7.461903 39.9140737, -7.4619808 39.91407)",50,,,,
103217154,residential,False,True,112.275,"LINESTRING (-7.4609973 39.9140662, -7.4610527 39.9141761, -7.4611626 39.9143489, -7.4612699 39.9145361, -7.4614389 39.9147891, -7.4615597 39.9149785)",,,,,
103217154,residential,False,False,39.495,"LINESTRING (-7.4611438 39.9151347, -7.4615597 39.9149785)",,,,,
103217154,residential,False,True,39.495,"LINESTRING (-7.4615597 39.9149785, -7.4611438 39.9151347)",,,,,
103217156,residential,False,True,50.436,"LINESTRING (-7.4615597 39.9149785, -7.4620853 39.9147706)",,,,,
103217154,residential,False,False,112.275,"LINESTRING (-7.4615597 39.9149785, -7.4614389 39.9147891, -7.4612699 39.9145361, -7.4611626 39.9143489, -7.4610527 39.9141761, -7.4609973 39.9140662)",,,,,
103217156,residential,False,False,50.436,"LINESTRING (-7.4620853 39.9147706, -7.4615597 39.9149785)",,,,,
103295538,residential,False,False,41.619,"LINESTRING (-7.4559269 39.9183608, -7.4560043 39.9183981, -7.4562321 39.9186471)",,,,,
103204988,residential,False,False,56.765,"LINESTRING (-7.4562321 39.9186471, -7.4563293 39.9184323, -7.4564124 39.9183459, -7.4565747 39.9182218)",,,,,
103204988,residential,False,True,102.5,"LINESTRING (-7.4562321 39.9186471, -7.4561925 39.9187347, -7.4560611 39.9190515, -7.4559886 39.9191996, -7.4557472 39.9193375, -7.4556357 39.9194028)",,,,,
103295538,residential,False,True,41.619,"LINESTRING (-7.4562321 39.9186471, -7.4560043 39.9183981, -7.4559269 39.9183608)",,,,,
103078516,residential,False,True,98.96000000000001,"LINESTRING (-7.4591947 39.9109035, -7.4588746 39.9111024, -7.4588317 39.9112012, -7.4589309 39.9113123, -7.4592171 39.9115656)",,,,,
61297408,residential,False,False,164.108,"LINESTRING (-7.45609 39.9126749, -7.4565664 39.911245)",50,,Rua João de Deus,5,
61297408,residential,False,True,15.632,"LINESTRING (-7.45609 39.9126749, -7.4560393 39.91281)",50,,Rua João de Deus,5,
33697730,residential,True,False,65.60000000000001,"LINESTRING (-7.4657301 39.9141729, -7.4656684 39.9141716, -7.4650248 39.9141581, -7.4649612 39.9141573)",50,,Avenida 12 de Novembro,,
103067625,residential,False,False,36.768,"LINESTRING (-7.464927 39.9138289, -7.4649632 39.9139991, -7.4649612 39.9141573)",,,,,
103067625,residential,False,True,132.62,"LINESTRING (-7.464927 39.9138289, -7.4648693 39.9136144, -7.4647701 39.9132482, -7.4646842 39.9129149, -7.4646683 39.9126553)",,,,,
230127096,residential,False,False,73.917,"LINESTRING (-7.464927 39.9138289, -7.4651104 39.9137526, -7.4657113 39.9135469)",,,,,
230127093,residential,False,True,2.731,"LINESTRING (-7.4658565 39.9140587, -7.4658497 39.9140347)",,,,,
846425324,residential,False,False,212.9,"LINESTRING (-7.4657113 39.9135469, -7.4651947 39.9116737)",,,,,
230127091,residential,False,False,27.397,"LINESTRING (-7.4657113 39.9135469, -7.4657385 39.9136698, -7.4657795 39.9137874)",,,,,
230127096,residential,False,True,73.917,"LINESTRING (-7.4657113 39.9135469, -7.4651104 39.9137526, -7.464927 39.9138289)",,,,,
230127093,residential,False,False,28.143,"LINESTRING (-7.4657795 39.9137874, -7.4658497 39.9140347)",,,,,
230127093,residential,False,True,91.379,"LINESTRING (-7.4657795 39.9137874, -7.4668328 39.9136369)",,,,,
230127091,residential,False,True,27.397,"LINESTRING (-7.4657795 39.9137874, -7.4657385 39.9136698, -7.4657113 39.9135469)",,,,,
230127093,residential,False,False,91.379,"LINESTRING (-7.4668328 39.9136369, -7.4657795 39.9137874)",,,,,
230127093,residential,False,False,2.731,"LINESTRING (-7.4658497 39.9140347, -7.4658565 39.9140587)",,,,,
230127093,residential,False,True,28.143,"LINESTRING (-7.4658497 39.9140347, -7.4657795 39.9137874)",,,,,
230127086,residential,True,False,19.333,"LINESTRING (-7.4658497 39.9140347, -7.4658216 39.9141142, -7.4657301 39.9141729)",,,,,
230167565,residential,False,False,20.475,"LINESTRING (-7.4646817 39.9110138, -7.4644885 39.9111231)",,,,,
230167565,residential,False,True,20.475,"LINESTRING (-7.4644885 39.9111231, -7.4646817 39.9110138)",,,,,
986642307,residential,False,False,17.367,"LINESTRING (-7.4644885 39.9111231, -7.4646166 39.9112445)",,,,,
986642307,residential,False,True,59.725,"LINESTRING (-7.4644885 39.9111231, -7.4640383 39.9107117)",,,,,
103070058,residential,False,False,22.489,"LINESTRING (-7.4658051 39.9109197, -7.4657825 39.9111212)",,,,,
230167564,residential,False,False,32.980999999999995,"LINESTRING (-7.4658051 39.9109197, -7.4656929 39.9110015, -7.4655148 39.9111154)",,,,,
986642307,residential,False,False,11.051,"LINESTRING (-7.4646166 39.9112445, -7.4646778 39.9113321)",,,,,
986642307,residential,False,True,17.367,"LINESTRING (-7.4646166 39.9112445, -7.4644885 39.9111231)",,,,,
230167562,residential,False,False,22.957,"LINESTRING (-7.4655148 39.9111154, -7.4656412 39.9111078, -7.4657825 39.9111212)",,,,,
230167562,residential,False,True,64.538,"LINESTRING (-7.4655148 39.9111154, -7.465379 39.911164, -7.4648358 39.9113715)",,,,,
230167564,residential,False,True,32.980999999999995,"LINESTRING (-7.4655148 39.9111154, -7.4656929 39.9110015, -7.4658051 39.9109197)",,,,,
61297400,residential,True,False,96.428,"LINESTRING (-7.4569795 39.9113436, -7.4576401 39.9116733, -7.4579373 39.9118038)",50,,,4,
356681081,residential,False,False,76.866,"LINESTRING (-7.4587566 39.9194881, -7.4593524 39.9189694)",,,,,
103199353,residential,False,False,11.515,"LINESTRING (-7.4593524 39.9189694, -7.4592556 39.9188972)",,,,,
356681081,residential,False,True,76.866,"LINESTRING (-7.4593524 39.9189694, -7.4587566 39.9194881)",,,,,
103199353,residential,False,True,196.301,"LINESTRING (-7.4593524 39.9189694, -7.4600522 39.9194917, -7.4610929 39.9188623)",,,,,
198805991,residential,False,True,58.377,"LINESTRING (-7.4575484 39.9158039, -7.4568646 39.9157804)",50,,,,
103204975,residential,False,False,92.347,"LINESTRING (-7.4575484 39.9158039, -7.4576099 39.9159407, -7.4577298 39.9161694, -7.4578179 39.9164226, -7.457863 39.9164622, -7.4579699 39.9165561)",,,,,
198805991,residential,False,False,83.865,"LINESTRING (-7.4575484 39.9158039, -7.4581708 39.9154243, -7.4583362 39.9153555)",50,,,,
33697496,residential,False,False,16.178,"LINESTRING (-7.4558851 39.915434, -7.4560742 39.9154225)",,,,,
33697496,residential,False,True,12.893,"LINESTRING (-7.4558851 39.915434, -7.4557357 39.9154517)",,,,,
663647861,residential,False,True,17.899,"LINESTRING (-7.4558851 39.915434, -7.4558236 39.9153646, -7.4557365 39.9153262)",,,,,
103216478,residential,False,False,133.838,"LINESTRING (-7.4596093 39.9157367, -7.4602346 39.9164843, -7.4604948 39.9164617, -7.4605806 39.9164966, -7.4606154 39.9165265)",,,,,
103216478,residential,False,True,36.165,"LINESTRING (-7.4596093 39.9157367, -7.4594615 39.9156077, -7.459372 39.9154704)",,,,,
663642130,residential,False,False,98.219,"LINESTRING (-7.4596093 39.9157367, -7.4601492 39.9155167, -7.4603891 39.9154574, -7.4606228 39.9155868)",,,,,2
663642130,residential,False,False,85.319,"LINESTRING (-7.4606228 39.9155868, -7.4611839 39.9162058, -7.4611698 39.9162137)",,,,,2
663642130,residential,False,True,98.219,"LINESTRING (-7.4606228 39.9155868, -7.4603891 39.9154574, -7.4601492 39.9155167, -7.4596093 39.9157367)",,,,,2
663642132,residential,False,False,101.00999999999999,"LINESTRING (-7.4606228 39.9155868, -7.4607509 39.9155338, -7.4608627 39.9155525, -7.4613964 39.9161314)",,,,,
103216478,residential,False,False,63.111,"LINESTRING (-7.4606154 39.9165265, -7.4611088 39.9169495)",,,,,
663642130,residential,False,True,58.697,"LINESTRING (-7.4606154 39.9165265, -7.4611698 39.9162137)",,,,,2
103216478,residential,False,True,133.838,"LINESTRING (-7.4606154 39.9165265, -7.4605806 39.9164966, -7.4604948 39.9164617, -7.4602346 39.9164843, -7.4596093 39.9157367)",,,,,
663642132,residential,False,True,63.573,"LINESTRING (-7.4618268 39.9165982, -7.4613964 39.9161314)",,,,,
103103611,residential,False,False,78.901,"LINESTRING (-7.4618268 39.9165982, -7.4619136 39.9165707, -7.4627343 39.9166719)",,,,,
103103611,residential,False,True,72.852,"LINESTRING (-7.4618268 39.9165982, -7.461699 39.9166386, -7.4611088 39.9169495)",,,,,
663642132,residential,False,False,63.573,"LINESTRING (-7.4613964 39.9161314, -7.4618268 39.9165982)",,,,,
663642134,residential,False,False,21.383,"LINESTRING (-7.4613964 39.9161314, -7.4611698 39.9162137)",,,,,
663642132,residential,False,True,101.00999999999999,"LINESTRING (-7.4613964 39.9161314, -7.4608627 39.9155525, -7.4607509 39.9155338, -7.4606228 39.9155868)",,,,,
663642130,residential,False,False,58.697,"LINESTRING (-7.4611698 39.9162137, -7.4606154 39.9165265)",,,,,2
663642134,residential,False,True,21.383,"LINESTRING (-7.4611698 39.9162137, -7.4613964 39.9161314)",,,,,
663642130,residential,False,True,85.319,"LINESTRING (-7.4611698 39.9162137, -7.4611839 39.9162058, -7.4606228 39.9155868)",,,,,2
663648090,residential,False,False,13.955,"LINESTRING (-7.4557365 39.9153262, -7.4557357 39.9154517)",,,,,
103216485,residential,False,True,28.494,"LINESTRING (-7.4557365 39.9153262, -7.4557658 39.91519, -7.455855 39.9150936)",,,Rua do Espírito Santo,,
663647861,residential,False,False,17.899,"LINESTRING (-7.4557365 39.9153262, -7.4558236 39.9153646, -7.4558851 39.915434)",,,,,
33697600,residential,True,False,15.812,"LINESTRING (-7.4619035 39.9139517, -7.461901 39.9139801, -7.4619083 39.914008, -7.4619249 39.9140334, -7.4619497 39.9140546, -7.4619808 39.91407)",50,roundabout,,,
102962634,residential,True,False,139.168,"LINESTRING (-7.4619035 39.9139517, -7.4617722 39.9139673, -7.4615223 39.9139725, -7.4611264 39.9139709, -7.4606048 39.9139604, -7.4602736 39.9139583)",50,,,,
846425324,residential,False,True,212.9,"LINESTRING (-7.4651947 39.9116737, -7.4657113 39.9135469)",,,,,
1040805946,residential,False,False,67.812,"LINESTRING (-7.4649882 39.915592, -7.4655829 39.9151872)",,,,,
198805974,residential,False,False,84.282,"LINESTRING (-7.4655829 39.9151872, -7.4647773 39.9147482)",50,,,,
1040805946,residential,False,True,67.812,"LINESTRING (-7.4655829 39.9151872, -7.4649882 39.915592)",,,,,
