osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,tunnel,width,ref
313491106,True,Za Bergerovcom,residential,False,102.096,"LINESTRING (20.5879497 49.0241285, 20.5878973 49.0241581, 20.5872229 49.0245194, 20.5868809 49.0247213)",,,,,
330482964,True,,primary_link,False,23.869,"LINESTRING (20.5939284 49.0271993, 20.5942357 49.0271253)",,,,,
1263661860,True,,primary_link,False,30.361000000000004,"LINESTRING (20.5939284 49.0271993, 20.5940068 49.027126, 20.5940291 49.0270934, 20.5940359 49.0270649, 20.5940514 49.0269464)",,,,,
314556913,False,Probstnerova cesta,primary,True,11.462,"LINESTRING (20.5940514 49.0269464, 20.5941686 49.0270151)",3,,,,18
1263661862,False,Probstnerova cesta,primary,False,149.39,"LINESTRING (20.5940514 49.0269464, 20.5939519 49.0268492, 20.5938831 49.0267752, 20.5938225 49.0267042, 20.5937641 49.0266185, 20.5936524 49.0264363, 20.5934464 49.0260785, 20.5932479 49.0257154)",3,,,,18
314421209,False,,primary_link,False,8.606,"LINESTRING (20.5942703 49.0271993, 20.5942357 49.0271253)",,,,,
578945310,True,Košická,residential,False,36.607,"LINESTRING (20.5942703 49.0271993, 20.5937752 49.027254)",,,,,
314421211,False,Kežmarská cesta,tertiary,False,13.009,"LINESTRING (20.5942703 49.0271993, 20.5942854 49.0272284, 20.5943289 49.0273098)",,,,,3225
314421209,False,,primary_link,True,8.606,"LINESTRING (20.5942357 49.0271253, 20.5942703 49.0271993)",,,,,
1263661858,False,,primary_link,False,13.194,"LINESTRING (20.5942357 49.0271253, 20.5941686 49.0270151)",,,,,
1263661859,True,,primary_link,False,13.17,"LINESTRING (20.5942357 49.0271253, 20.5944062 49.0270862)",,,,,
314421208,True,,primary_link,False,12.719,"LINESTRING (20.5937752 49.027254, 20.5939284 49.0271993)",,,,,
"[314690336, 385219310, 314690334]",False,Košická,residential,False,78.861,"LINESTRING (20.5937752 49.027254, 20.5936309 49.0272692, 20.5935123 49.0272761, 20.5933676 49.0272787, 20.5933297 49.02728, 20.5926973 49.0273065)","['1', '2']",30,building_passage,4,
71234134,False,Predmestie,residential,False,117.733,"LINESTRING (20.5821816 49.0212332, 20.5822698 49.0211733, 20.5824697 49.0210939, 20.5826747 49.0210347, 20.582987 49.0209674, 20.5833134 49.0209196, 20.5835297 49.0208961, 20.5836756 49.0208821)",,,,,
71234134,False,Predmestie,residential,True,85.838,"LINESTRING (20.5821816 49.0212332, 20.5820899 49.0213267, 20.5819337 49.0215891, 20.581874 49.0216895, 20.5817068 49.0219377)",,,,,
454072848,False,Hradby,residential,True,435.567,"LINESTRING (20.5821816 49.0212332, 20.5822178 49.021292, 20.5822235 49.0214652, 20.5822487 49.0215935, 20.5822245 49.0217637, 20.5823681 49.0225192, 20.5823968 49.0231335, 20.5826341 49.0236914, 20.5829469 49.0242243, 20.5833475 49.0246218, 20.5835766 49.0248388, 20.5837027 49.0249168)",,,,,
313491105,False,Vysoká,residential,False,11.594,"LINESTRING (20.588569 49.024537, 20.58856 49.0246411)",,,,,
94627486,True,Gustáva Hermanna,residential,False,63.824999999999996,"LINESTRING (20.588569 49.024537, 20.588645 49.0245027, 20.5892592 49.024243, 20.5893031 49.0242244)",,,,,
314421211,False,Kežmarská cesta,tertiary,True,13.009,"LINESTRING (20.5943289 49.0273098, 20.5942854 49.0272284, 20.5942703 49.0271993)",,,,,3225
"[1263661864, 413997902]",False,Kežmarská cesta,tertiary,False,96.315,"LINESTRING (20.5943289 49.0273098, 20.5943299 49.027406, 20.5941435 49.0278526, 20.5940179 49.0281483)",,,,,3225
71234148,True,Milana Rastislava Štefánika,residential,False,94.70400000000001,"LINESTRING (20.5929086 49.0228892, 20.59184 49.0233014, 20.5917891 49.023321)",,,,,
533159421,False,Milana Rastislava Štefánika,living_street,False,58.937,"LINESTRING (20.5929086 49.0228892, 20.5931704 49.023193, 20.5929183 49.0232669)",,,,,
533159421,False,Milana Rastislava Štefánika,living_street,True,58.937,"LINESTRING (20.5929183 49.0232669, 20.5931704 49.023193, 20.5929086 49.0228892)",,,,,
"[312374185, 314690339, 844527019]",False,"['Baštová', 'Uhoľná']",residential,"[False, True]",473.402,"LINESTRING (20.5842549 49.0250173, 20.5844118 49.0252012, 20.5845093 49.0252763, 20.5845837 49.0253206, 20.5851932 49.0256785, 20.5854819 49.0258367, 20.5855971 49.0259231, 20.5863758 49.0267139, 20.587109 49.0274585, 20.5873948 49.0281173, 20.5873818 49.0282365, 20.5879188 49.02824)",,,,,
71234134,False,Predmestie,residential,False,85.83800000000001,"LINESTRING (20.5817068 49.0219377, 20.581874 49.0216895, 20.5819337 49.0215891, 20.5820899 49.0213267, 20.5821816 49.0212332)",,,,,
578945311,False,Železničný riadok,residential,False,51.888,"LINESTRING (20.5856445 49.0209424, 20.5862083 49.0206577)",,,,,
1160532506,True,,residential,False,41.959,"LINESTRING (20.5856445 49.0209424, 20.5856369 49.020962, 20.5856328 49.0209797, 20.5856301 49.0210008, 20.5856297 49.0210215, 20.585632 49.0210444, 20.5856369 49.0210638, 20.5856448 49.0210836, 20.5856546 49.0211002, 20.5856661 49.0211182, 20.5856837 49.0211403, 20.5858567 49.0212696)",,,,,
1160532509,False,Železničný riadok,residential,True,28.651,"LINESTRING (20.5856445 49.0209424, 20.5854164 49.0210675, 20.5853431 49.0211077)",,,,,
376196299,False,Probstnerova cesta,primary,False,41.57299999999999,"LINESTRING (20.5858567 49.0212696, 20.5855892 49.0211912, 20.5854811 49.0211563, 20.5853431 49.0211077)",3,50,,,18
"[1161802232, 376196297, 376196298]",False,Probstnerova cesta,primary,True,246.176,"LINESTRING (20.5858567 49.0212696, 20.5861568 49.0213392, 20.5877104 49.0215922, 20.5890341 49.021809, 20.5891238 49.021824)",3,50,,,18
71234134,False,Predmestie,residential,True,9.601,"LINESTRING (20.5837628 49.0208222, 20.583715 49.0208715, 20.5836756 49.0208821)",,,,,
58922742,True,Námestie Majstra Pavla,residential,False,73.185,"LINESTRING (20.5889154 49.0254209, 20.5885412 49.0254781, 20.5885312 49.0254796, 20.5884158 49.0254974, 20.5883142 49.0255123, 20.5882905 49.0255159, 20.5880699 49.0255565, 20.5879417 49.02558)",1,30,,,
1263438257,False,,residential,False,28.047999999999995,"LINESTRING (20.5889154 49.0254209, 20.5888936 49.0253811, 20.5888746 49.0253464, 20.5888693 49.0253168, 20.5888799 49.0252837, 20.5889029 49.0252588, 20.5890007 49.0252104)",,,,,
"[754368050, 58922742]",True,Námestie Majstra Pavla,residential,False,38.634,"LINESTRING (20.5890007 49.0252104, 20.5891374 49.0253869, 20.5889154 49.0254209)",1,30,,,
1263438257,False,,residential,True,28.047999999999995,"LINESTRING (20.5890007 49.0252104, 20.5889029 49.0252588, 20.5888799 49.0252837, 20.5888693 49.0253168, 20.5888746 49.0253464, 20.5888936 49.0253811, 20.5889154 49.0254209)",,,,,
754368050,True,Námestie Majstra Pavla,residential,False,51.001999999999995,"LINESTRING (20.5886841 49.0248014, 20.5887297 49.0248603, 20.5888425 49.0250061, 20.5890007 49.0252104)",,30,,,
1263438261,False,,residential,False,29.587,"LINESTRING (20.5886841 49.0248014, 20.5885744 49.0248227, 20.5885222 49.0248289, 20.588481 49.0248294, 20.5883853 49.0248126, 20.5883479 49.0248024, 20.5882997 49.0247818)",,,,,
58922740,True,Námestie Majstra Pavla,residential,False,24.597,"LINESTRING (20.5882997 49.0247818, 20.58856 49.0246411)",,,,,
1263438261,False,,residential,True,29.586999999999996,"LINESTRING (20.5882997 49.0247818, 20.5883479 49.0248024, 20.5883853 49.0248126, 20.588481 49.0248294, 20.5885222 49.0248289, 20.5885744 49.0248227, 20.5886841 49.0248014)",,,,,
1263661865,True,Košická,residential,False,15.388,"LINESTRING (20.5944773 49.0271723, 20.5942703 49.0271993)",,,,,
1263661863,True,,residential,False,18.73,"LINESTRING (20.5944773 49.0271723, 20.5944148 49.0272297, 20.5943289 49.0273098)",,,,,
