osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,bridge,maxspeed
534486043,,,B. Bartóka,residential,True,False,21.535,"LINESTRING (20.0193374 48.3815143, 20.0193729 48.3814192, 20.0193888 48.3813241)",,,
22885713,,,Čerenčianska,residential,False,True,82.918,"LINESTRING (20.0181394 48.3871315, 20.0180709 48.3871715, 20.0171869 48.3875247)",,,
31852150,,,K. Mikszátha,residential,False,True,100.822,"LINESTRING (20.0181394 48.3871315, 20.0181404 48.387056, 20.0181212 48.3870039, 20.0179684 48.3868502, 20.0179061 48.3867852, 20.0174884 48.3863497)",,,
531054164,,,,living_street,False,False,46.968,"LINESTRING (20.0183049 48.380612, 20.0188136 48.3803585)",,,
714770151,,,Jánošíkova,residential,True,False,17.272,"LINESTRING (20.0144328 48.3824674, 20.0143595 48.3823199)",,,
531059539,,,Malohontská,secondary,True,False,10.311,"LINESTRING (20.0144328 48.3824674, 20.0144823 48.3824347, 20.0145486 48.3824202)",roundabout,,
531059539,,,Malohontská,secondary,True,False,7.577999999999999,"LINESTRING (20.0144112 48.382533, 20.0144135 48.3824989, 20.0144328 48.3824674)",roundabout,,
531059539,,,Malohontská,secondary,True,False,12.431000000000001,"LINESTRING (20.0145127 48.3826157, 20.0144639 48.3825974, 20.0144284 48.3825684, 20.0144112 48.382533)",roundabout,,
"[720147496, 335007340, 534486038, 720147495]","['1', '2']",531,Malohontská,secondary,True,False,293.784,"LINESTRING (20.0145127 48.3826157, 20.014256 48.3827368, 20.0141633 48.3827847, 20.0132518 48.3832629, 20.0126161 48.3835833, 20.0122272 48.3837787, 20.0116052 48.3840784, 20.011516 48.3841135, 20.0114366 48.3841619, 20.0113887 48.384234)",,,
531059539,,,Malohontská,secondary,True,False,3.717,"LINESTRING (20.0147098 48.3824994, 20.014712 48.3825328)",roundabout,,
531059539,,,Malohontská,secondary,True,False,6.454000000000001,"LINESTRING (20.0145486 48.3824202, 20.0145922 48.3824219, 20.0146333 48.3824318)",roundabout,,
22990308,,,Sídlisko Rimava,living_street,False,False,177.59,"LINESTRING (20.0127703 48.3808313, 20.0138864 48.3803362, 20.014229 48.3806503, 20.0145136 48.3809058)",,,
531059539,,,Malohontská,secondary,True,False,8.73,"LINESTRING (20.0146284 48.3826108, 20.0145713 48.3826209, 20.0145127 48.3826157)",roundabout,,
714770153,,,Jánošíkova,residential,True,False,14.758,"LINESTRING (20.0148104 48.3826656, 20.0146284 48.3826108)",,,
22892494,,,Jánošíkova,residential,False,False,173.006,"LINESTRING (20.0148104 48.3826656, 20.0151744 48.3828542, 20.0153292 48.3829263, 20.0154968 48.3830196, 20.0156679 48.3831149, 20.0158358 48.3832071, 20.016559 48.3836042, 20.0166312 48.3836439)",,,
