osmid,ref,highway,oneway,reversed,length,name,geometry,maxspeed,bridge,lanes,junction
196196147,581,secondary,True,False,2.5679999999999996,,"LINESTRING (17.6953283 48.7771915, 17.6953253 48.7771801, 17.6953242 48.7771686)",,,1,roundabout
1245056721,,residential,True,False,11.514,Jiráskova,"LINESTRING (17.6954742 48.7770669, 17.6955819 48.7769915)",40,,,
196196147,581,secondary,True,False,9.879,,"LINESTRING (17.6954742 48.7770669, 17.6954966 48.7770676, 17.6955187 48.7770704, 17.6955399 48.7770754, 17.6955598 48.7770823, 17.6955779 48.777091, 17.6955939 48.7771014)",,,1,roundabout
196196147,581,secondary,True,False,7.648999999999999,,"LINESTRING (17.6955939 48.7771014, 17.6956066 48.7771124, 17.6956169 48.7771243, 17.6956246 48.7771371, 17.6956297 48.7771504, 17.695632 48.7771641)",,,1,roundabout
87575169,,residential,True,False,81.176,SNP,"LINESTRING (17.6922014 48.780196, 17.6919344 48.7803929, 17.6914526 48.780734)",,,,
278494871,,residential,False,False,89.875,SNP,"LINESTRING (17.6922014 48.780196, 17.692214 48.7803533, 17.6921058 48.7804469, 17.6919137 48.7805765, 17.6917221 48.7806881, 17.6914526 48.780734)",,,,
87575169,,residential,True,False,108.446,SNP,"LINESTRING (17.6914526 48.780734, 17.6914051 48.7807689, 17.6912243 48.7808963, 17.6908628 48.7811583, 17.6905705 48.7813678, 17.6904677 48.7814611)",,,,
278494871,,residential,False,True,89.875,SNP,"LINESTRING (17.6914526 48.780734, 17.6917221 48.7806881, 17.6919137 48.7805765, 17.6921058 48.7804469, 17.692214 48.7803533, 17.6922014 48.780196)",,,,
87540309,,residential,False,True,70.756,Lipová,"LINESTRING (17.6943633 48.778807, 17.6943474 48.7787148, 17.6945647 48.7785517, 17.6948915 48.7783063)",,,,
196196147,581,secondary,True,False,10.687,,"LINESTRING (17.6953242 48.7771686, 17.6953261 48.7771526, 17.6953317 48.777137, 17.695341 48.7771222, 17.6953538 48.7771086, 17.6953696 48.7770964, 17.6953881 48.7770861)",,,1,roundabout
1245056723,581,secondary,True,False,40.19,Mýtna,"LINESTRING (17.6953242 48.7771686, 17.6951435 48.777067, 17.6951237 48.7770559, 17.6949328 48.7769165)",50,,1,
1245056725,1211,tertiary,True,False,19.884,SNP,"LINESTRING (17.6954985 48.7772689, 17.6952425 48.7773282)",,,1,
196196147,581,secondary,True,False,16.579,,"LINESTRING (17.6954985 48.7772689, 17.6954662 48.7772694, 17.6954344 48.7772656, 17.6954045 48.7772574, 17.6953779 48.7772453, 17.6953558 48.7772298, 17.695339 48.7772116, 17.6953283 48.7771915)",,,1,roundabout
132702824,581,secondary,False,True,76.93299999999999,Husitská cesta,"LINESTRING (17.6961114 48.7773306, 17.6968451 48.7774368, 17.6971365 48.7774801)",50,,,
1245056720,581,secondary,True,False,39.870000000000005,Husitská cesta,"LINESTRING (17.6961114 48.7773306, 17.6958072 48.7772794, 17.6956472 48.7772525, 17.6955842 48.7772419)",50,,1,
"[252831920, 87510850]",,residential,False,True,171.35399999999998,Jiráskova,"LINESTRING (17.6955819 48.7769915, 17.6955918 48.7769756, 17.6956795 48.7768436, 17.6961471 48.7763823, 17.6963775 48.7761549, 17.6966475 48.7757682, 17.6967301 48.7756547)",40,,,
1245056722,,residential,True,False,12.251999999999999,Jiráskova,"LINESTRING (17.6955819 48.7769915, 17.6955874 48.7770418, 17.6955939 48.7771014)",40,,,
196196148,581,secondary,False,False,21.276,Mýtna,"LINESTRING (17.6949328 48.7769165, 17.6947245 48.7767832)",50,,,
1245056724,581,secondary,True,False,38.343999999999994,Mýtna,"LINESTRING (17.6949328 48.7769165, 17.695162 48.7770083, 17.6951886 48.7770175, 17.6953269 48.7770651, 17.6953881 48.7770861)",50,,1,
87505247,1211,tertiary,False,True,96.951,SNP,"LINESTRING (17.6952425 48.7773282, 17.6949269 48.7775499, 17.6946822 48.7777355, 17.6943477 48.7779703)",,,,
1245056726,1211,tertiary,True,False,16.452,SNP,"LINESTRING (17.6952425 48.7773282, 17.6952918 48.7772463, 17.6953283 48.7771915)",,,1,
