osmid,highway,oneway,reversed,length,lanes,maxspeed,geometry,name,ref
87244555,tertiary,False,False,286.56,2,40,"LINESTRING (28.8746516 48.383779, 28.8714649 48.3852495)",,
87244555,tertiary,False,True,70.141,2,40,"LINESTRING (28.8746516 48.383779, 28.8754192 48.3834075)",,
656055678,residential,False,True,153.624,2,20,"LINESTRING (28.8746516 48.383779, 28.8746144 48.3837419, 28.8743725 48.3835009, 28.8738588 48.3830233, 28.8739055 48.3829984, 28.8735606 48.3827111, 28.8734953 48.3826803)",,
87167966,secondary,False,True,215.826,2,,"LINESTRING (28.8743889 48.3821415, 28.8717463 48.3813127)",Соборна вулиця,
656262168,secondary,False,False,95.808,2,,"LINESTRING (28.8743889 48.3821415, 28.875686 48.3821258)",,Т-02-02
656262167,secondary,False,True,89.917,2,,"LINESTRING (28.8743889 48.3821415, 28.8741923 48.3823197, 28.8741712 48.3823388, 28.8734953 48.3826803)",вулиця Данила Нечая,Т-02-02
1246881877,residential,False,True,161.695,,,"LINESTRING (28.8743889 48.3821415, 28.8744358 48.3821556, 28.8746004 48.3823016, 28.8748202 48.3824966, 28.8754192 48.3834075)",,О-02-20-03
87167966,secondary,False,False,13.226,2,,"LINESTRING (28.8715859 48.3812598, 28.8717463 48.3813127)",Соборна вулиця,
269788910,residential,False,False,77.233,,,"LINESTRING (28.8662676 48.3821566, 28.867228 48.3824315)",,
269788910,residential,False,True,142.084,,,"LINESTRING (28.8662676 48.3821566, 28.8660213 48.3820861, 28.8648526 48.3813701, 28.8648043 48.3813405)",,
656840102,residential,False,False,71.134,,,"LINESTRING (28.8662676 48.3821566, 28.8663942 48.3820226, 28.8664348 48.3818957, 28.8664348 48.3817688, 28.866447 48.3816311, 28.8663901 48.3815528)",,
656840102,residential,False,True,71.13400000000001,,,"LINESTRING (28.8663901 48.3815528, 28.866447 48.3816311, 28.8664348 48.3817688, 28.8664348 48.3818957, 28.8663942 48.3820226, 28.8662676 48.3821566)",,
675979902,residential,False,False,35.653,,,"LINESTRING (28.8671549 48.3861946, 28.8668768 48.3859325)",,
291464269,residential,False,False,207.076,,,"LINESTRING (28.8668768 48.3859325, 28.8691048 48.3848017)",,
675979902,residential,False,True,35.653,,,"LINESTRING (28.8668768 48.3859325, 28.8671549 48.3861946)",,
291464269,residential,False,True,54.967,,,"LINESTRING (28.8668768 48.3859325, 28.8667482 48.3859974, 28.8662772 48.3862254)",,
87244555,tertiary,False,False,88.959,2,40,"LINESTRING (28.8710573 48.3854399, 28.8700719 48.3859001)",,
87244555,tertiary,False,True,36.8,2,40,"LINESTRING (28.8710573 48.3854399, 28.8714649 48.3852495)",,
690012992,residential,False,True,144.728,,,"LINESTRING (28.8710573 48.3854399, 28.8704127 48.3847617, 28.8701311 48.3844625, 28.870065 48.3843225)",,
87244555,tertiary,False,False,264.093,2,40,"LINESTRING (28.8700719 48.3859001, 28.8671465 48.3872663)",,
87244555,tertiary,False,True,88.959,2,40,"LINESTRING (28.8700719 48.3859001, 28.8710573 48.3854399)",,
690012993,residential,False,True,141.634,,,"LINESTRING (28.8700719 48.3859001, 28.8695705 48.385273, 28.8691048 48.3848017)",,
291464269,residential,False,False,88.698,,,"LINESTRING (28.8691048 48.3848017, 28.870065 48.3843225)",,
291464269,residential,False,True,207.076,,,"LINESTRING (28.8691048 48.3848017, 28.8668768 48.3859325)",,
690012993,residential,False,False,141.634,,,"LINESTRING (28.8691048 48.3848017, 28.8695705 48.385273, 28.8700719 48.3859001)",,
1170462914,residential,False,True,159.967,,,"LINESTRING (28.8661265 48.3887411, 28.8672223 48.3899821)",вулиця Івана Франка,
291459988,residential,False,True,70.968,,,"LINESTRING (28.8672223 48.3899821, 28.868025 48.3896311)",вулиця Бичковського,
1170462914,residential,False,False,159.967,,,"LINESTRING (28.8672223 48.3899821, 28.8661265 48.3887411)",вулиця Івана Франка,
291459988,residential,False,False,70.968,,,"LINESTRING (28.868025 48.3896311, 28.8672223 48.3899821)",вулиця Бичковського,
291459988,residential,False,True,74.923,,,"LINESTRING (28.868025 48.3896311, 28.8688725 48.3892606)",вулиця Бичковського,
1170462915,residential,False,True,151.321,,,"LINESTRING (28.868025 48.3896311, 28.8670385 48.3884383)",Калинова вулиця,
1170462915,residential,False,False,151.321,,,"LINESTRING (28.8670385 48.3884383, 28.868025 48.3896311)",Калинова вулиця,
291456406,residential,False,False,110.981,,,"LINESTRING (28.8696336 48.3832621, 28.8705334 48.3840615)",,
291456406,residential,False,True,63.379,,,"LINESTRING (28.8696336 48.3832621, 28.8691197 48.3828056)",,
1180922461,residential,False,False,69.504,,,"LINESTRING (28.8696336 48.3832621, 28.8703987 48.3828981)",,
1180922461,residential,False,True,69.504,,,"LINESTRING (28.8703987 48.3828981, 28.8696336 48.3832621)",,
