osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge
153586631,,Рибарська вулиця,residential,False,False,133.127,,"LINESTRING (22.458439 48.8865736, 22.4583528 48.8864854, 22.4579217 48.8862146, 22.4577637 48.8860697, 22.4577062 48.8859438, 22.4577101 48.8855532)",
153586624,,вулиця Пушкіна,residential,False,False,325.51800000000003,,"LINESTRING (22.4538869 48.8865759, 22.4559677 48.8859973, 22.4562755 48.8863422, 22.4570572 48.8872486)",
167861626,Н-13,вулиця Штефаника,primary,False,True,145.225,50,"LINESTRING (22.4538869 48.8865759, 22.4543322 48.8871114, 22.4547056 48.8875605, 22.4548605 48.8877136)",
153586606,,вулиця Духновича,residential,False,False,125.861,,"LINESTRING (22.4570572 48.8872486, 22.458439 48.8865736)",
153586606,,вулиця Духновича,residential,False,True,154.53,,"LINESTRING (22.4570572 48.8872486, 22.4553574 48.8880745)",
153586624,,вулиця Пушкіна,residential,False,False,270.027,,"LINESTRING (22.4570572 48.8872486, 22.4582857 48.8893197, 22.4584377 48.8894991)",
153586624,,вулиця Пушкіна,residential,False,True,325.51800000000003,,"LINESTRING (22.4570572 48.8872486, 22.4562755 48.8863422, 22.4559677 48.8859973, 22.4538869 48.8865759)",
153586628,,вулиця Короленка,residential,False,True,41.048,,"LINESTRING (22.4548605 48.8877136, 22.4543639 48.8878858)",
167861626,Н-13,вулиця Штефаника,primary,False,False,145.225,50,"LINESTRING (22.4548605 48.8877136, 22.4547056 48.8875605, 22.4543322 48.8871114, 22.4538869 48.8865759)",
417304473,Н-13,вулиця Штефаника,primary,False,False,54.185,50,"LINESTRING (22.4548605 48.8877136, 22.4550727 48.8878836, 22.4553574 48.8880745)",
153586587,,вулиця Комарова,residential,False,True,291.893,,"LINESTRING (22.4543639 48.8878858, 22.4557337 48.8903515)",
153586628,,вулиця Короленка,residential,False,False,41.048,,"LINESTRING (22.4543639 48.8878858, 22.4548605 48.8877136)",
153586628,,вулиця Короленка,residential,False,True,91.467,,"LINESTRING (22.4543639 48.8878858, 22.4536579 48.8880762, 22.4531837 48.8881518)",
153586628,,вулиця Короленка,residential,False,True,64.962,,"LINESTRING (22.4531837 48.8881518, 22.4523121 48.8882652)",
153586628,,вулиця Короленка,residential,False,False,91.467,,"LINESTRING (22.4531837 48.8881518, 22.4536579 48.8880762, 22.4543639 48.8878858)",
38882772,О-070201,Партизанська вулиця,tertiary,False,True,14.859,,"LINESTRING (22.4633528 48.8881773, 22.4631534 48.8882031)",
38882772,О-070201,Партизанська вулиця,tertiary,False,False,14.859,,"LINESTRING (22.4631534 48.8882031, 22.4633528 48.8881773)",
153586565,,Зелена вулиця,residential,False,True,42.587,,"LINESTRING (22.4631534 48.8882031, 22.4631307 48.8885858)",
"[38881440, 38882772, 38882773]",О-070201,"['вулиця Корятовича', 'Партизанська вулиця']",tertiary,False,True,188.219,,"LINESTRING (22.4631534 48.8882031, 22.4622174 48.8883237, 22.4610562 48.8885981, 22.4607055 48.8887051)",yes
153586628,,вулиця Короленка,residential,False,False,64.962,,"LINESTRING (22.4523121 48.8882652, 22.4531837 48.8881518)",
153586565,,Зелена вулиця,residential,False,False,42.587,,"LINESTRING (22.4631307 48.8885858, 22.4631534 48.8882031)",
153586565,,Зелена вулиця,residential,False,True,430.27600000000007,,"LINESTRING (22.4631307 48.8885858, 22.4629422 48.8887552, 22.4628502 48.8888553, 22.462855 48.8889876, 22.4629221 48.8891576, 22.4631615 48.8899165, 22.4632142 48.8901433, 22.4631663 48.8903291, 22.4632105 48.8911784, 22.4629364 48.8914186, 22.463037 48.8918909, 22.4632046 48.8922908)",
38881440,О-070201,вулиця Корятовича,tertiary,False,True,187.847,,"LINESTRING (22.4607055 48.8887051, 22.4584377 48.8894991)",
"[38881440, 38882772, 38882773]",О-070201,"['вулиця Корятовича', 'Партизанська вулиця']",tertiary,False,False,188.219,,"LINESTRING (22.4607055 48.8887051, 22.4610562 48.8885981, 22.4622174 48.8883237, 22.4631534 48.8882031)",yes
153586617,,Рибарська вулиця,residential,False,True,290.461,,"LINESTRING (22.4607055 48.8887051, 22.4604984 48.8884474, 22.4594856 48.8873542, 22.458439 48.8865736)",
153586602,,вулиця Корятовича,residential,False,False,61.755,,"LINESTRING (22.4565048 48.8901248, 22.4557337 48.8903515)",
210631530,,вулиця Корятовича,residential,False,False,102.867,,"LINESTRING (22.4565048 48.8901248, 22.4577535 48.8896985)",
153586587,,вулиця Комарова,residential,False,False,291.893,,"LINESTRING (22.4557337 48.8903515, 22.4543639 48.8878858)",
153586602,,вулиця Корятовича,residential,False,True,61.755,,"LINESTRING (22.4557337 48.8903515, 22.4565048 48.8901248)",
153586602,,вулиця Корятовича,residential,False,False,204.46699999999998,,"LINESTRING (22.4557337 48.8903515, 22.4532606 48.8909409, 22.4531044 48.8909781)",
153586602,,вулиця Корятовича,residential,False,True,204.46699999999998,,"LINESTRING (22.4531044 48.8909781, 22.4532606 48.8909409, 22.4557337 48.8903515)",
153586565,,Зелена вулиця,residential,False,False,430.27599999999995,,"LINESTRING (22.4632046 48.8922908, 22.463037 48.8918909, 22.4629364 48.8914186, 22.4632105 48.8911784, 22.4631663 48.8903291, 22.4632142 48.8901433, 22.4631615 48.8899165, 22.4629221 48.8891576, 22.462855 48.8889876, 22.4628502 48.8888553, 22.4629422 48.8887552, 22.4631307 48.8885858)",
38881443,,вулиця Богдана Хмельницького,residential,False,True,265.51099999999997,,"LINESTRING (22.4601633 48.8915881, 22.4595996 48.8906743, 22.4584377 48.8894991)",
325859307,,,residential,False,True,115.957,,"LINESTRING (22.4587185 48.8921874, 22.4585731 48.8917777, 22.4591097 48.8916494, 22.4594737 48.8915895)",
167449431,Н-13,вулиця Шевченка,primary,False,False,307.85400000000004,50,"LINESTRING (22.4594737 48.8915895, 22.4598706 48.8920151, 22.4603466 48.8925042, 22.4605068 48.8926948, 22.4605742 48.8928077, 22.4606291 48.892954, 22.4607884 48.8933787, 22.4608039 48.8934201, 22.4608689 48.8936488, 22.4609642 48.894131)",
167449431,Н-13,вулиця Шевченка,primary,False,True,245.14,50,"LINESTRING (22.4594737 48.8915895, 22.4593016 48.8913976, 22.4578339 48.8897607, 22.4577535 48.8896985)",
325859307,,,residential,False,False,115.957,,"LINESTRING (22.4594737 48.8915895, 22.4591097 48.8916494, 22.4585731 48.8917777, 22.4587185 48.8921874)",
153586631,,Рибарська вулиця,residential,False,True,133.127,,"LINESTRING (22.4577101 48.8855532, 22.4577062 48.8859438, 22.4577637 48.8860697, 22.4579217 48.8862146, 22.4583528 48.8864854, 22.458439 48.8865736)",
