osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,junction,maxspeed
78326851,False,,Ковальський провулок,residential,False,105.081,"LINESTRING (30.1201227 49.7949474, 30.120889 49.7953261, 30.121284 49.7955228)",,,
142492650,False,,,unclassified,False,94.08099999999999,"LINESTRING (30.1201227 49.7949474, 30.1204822 49.7946698, 30.1211959 49.794819)",,,
142492644,False,,,unclassified,True,29.799,"LINESTRING (30.1212256 49.7950736, 30.1211464 49.7949328, 30.1211959 49.794819)",,,
142492646,False,,Ковальська вулиця,living_street,True,96.53,"LINESTRING (30.1222655 49.7951796, 30.1220252 49.795055, 30.121284 49.7955228)",,,
142492648,False,,вулиця Миколи Лозовика,living_street,False,70.289,"LINESTRING (30.1222655 49.7951796, 30.1224957 49.7949722, 30.1225691 49.7948608, 30.1226837 49.7946158)",,,
142492648,False,,вулиця Миколи Лозовика,living_street,True,204.552,"LINESTRING (30.1222655 49.7951796, 30.1205649 49.7963721, 30.1203304 49.79653)",,,
142492646,False,,Ковальська вулиця,living_street,True,127.053,"LINESTRING (30.121284 49.7955228, 30.1200844 49.796363)",,,
78326851,False,,Ковальський провулок,residential,True,105.081,"LINESTRING (30.121284 49.7955228, 30.120889 49.7953261, 30.1201227 49.7949474)",,,
142492646,False,,Ковальська вулиця,living_street,False,96.53,"LINESTRING (30.121284 49.7955228, 30.1220252 49.795055, 30.1222655 49.7951796)",,,
142492646,False,,Ковальська вулиця,living_street,False,127.053,"LINESTRING (30.1200844 49.796363, 30.121284 49.7955228)",,,
142492648,False,,вулиця Миколи Лозовика,living_street,False,204.552,"LINESTRING (30.1203304 49.79653, 30.1205649 49.7963721, 30.1222655 49.7951796)",,,
148141872,False,,Клубний провулок,residential,False,170.08099999999996,"LINESTRING (30.1129851 49.7955, 30.1122234 49.7960323, 30.1114826 49.79655, 30.1113773 49.7966236)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,False,79.594,"LINESTRING (30.1113773 49.7966236, 30.1115739 49.7966444, 30.111772 49.7966852, 30.1119925 49.7967502, 30.1122057 49.7968481, 30.1123533 49.796933)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,True,105.06400000000001,"LINESTRING (30.1113773 49.7966236, 30.1106959 49.7965711, 30.110119 49.7965384, 30.1099211 49.7965292)",,,
148141872,False,,Клубний провулок,residential,True,170.081,"LINESTRING (30.1113773 49.7966236, 30.1114826 49.79655, 30.1122234 49.7960323, 30.1129851 49.7955)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,False,83.829,"LINESTRING (30.1123533 49.796933, 30.1126757 49.7971283, 30.1131268 49.7974024, 30.1132042 49.7974494)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,True,79.594,"LINESTRING (30.1123533 49.796933, 30.1122057 49.7968481, 30.1119925 49.7967502, 30.111772 49.7966852, 30.1115739 49.7966444, 30.1113773 49.7966236)",,,
"[223287533, 1058013870]",False,,Комендантська вулиця,residential,False,106.86,"LINESTRING (30.1123533 49.796933, 30.1124219 49.7968868, 30.1131955 49.7963662, 30.1133936 49.7964866)",,,
621413950,True,1,вулиця Богдана Хмельницького,tertiary,False,72.937,"LINESTRING (30.1137272 49.7984119, 30.1130308 49.7988896)",,,
223287525,False,,Васильківська вулиця,residential,False,69.82300000000001,"LINESTRING (30.1137272 49.7984119, 30.1137923 49.7984536, 30.1144188 49.7988535)",,,
98653323,False,,Шамраївська вулиця,residential,False,14.663,"LINESTRING (30.1123647 49.7985035, 30.1125014 49.7984055)",,,
98653323,False,,Шамраївська вулиця,residential,True,53.14,"LINESTRING (30.1123647 49.7985035, 30.1118692 49.7988586)",,,
223287537,False,,,unclassified,False,64.256,"LINESTRING (30.1123647 49.7985035, 30.112971 49.7988549, 30.1130308 49.7988896)",,,
66862282,False,,Підвальна вулиця,residential,False,69.553,"LINESTRING (30.1144188 49.7988535, 30.1137553 49.7993094)",,,
223287525,False,,Васильківська вулиця,residential,False,56.221,"LINESTRING (30.1144188 49.7988535, 30.1149758 49.799209)",,,
66862282,False,,Підвальна вулиця,residential,True,55.649,"LINESTRING (30.1144188 49.7988535, 30.1148708 49.7985429, 30.1149496 49.7984887)",,,
223287525,False,,Васильківська вулиця,residential,True,69.82300000000001,"LINESTRING (30.1144188 49.7988535, 30.1137923 49.7984536, 30.1137272 49.7984119)",,,
621413950,True,1,вулиця Богдана Хмельницького,tertiary,False,100.159,"LINESTRING (30.1130308 49.7988896, 30.1120735 49.799545)",,,
223287537,False,,,unclassified,False,69.87899999999999,"LINESTRING (30.1130308 49.7988896, 30.1130958 49.7989272, 30.1137553 49.7993094)",,,
223287537,False,,,unclassified,True,64.256,"LINESTRING (30.1130308 49.7988896, 30.112971 49.7988549, 30.1123647 49.7985035)",,,
223287525,False,,Васильківська вулиця,residential,True,56.221,"LINESTRING (30.1149758 49.799209, 30.1144188 49.7988535)",,,
223287525,False,,Васильківська вулиця,residential,False,65.622,"LINESTRING (30.1149758 49.799209, 30.115448 49.7994677, 30.1156455 49.7996091)",,,
223287526,False,,Верхня вулиця,residential,True,191.526,"LINESTRING (30.1149758 49.799209, 30.1144355 49.7995748, 30.1143681 49.7996159, 30.1132991 49.800368, 30.1131561 49.8004686)",,,
1069721244,False,,Верхня вулиця,residential,False,58.107,"LINESTRING (30.1149758 49.799209, 30.1154778 49.798894, 30.1155534 49.7988429)",,,
66862282,False,,Підвальна вулиця,residential,False,98.524,"LINESTRING (30.1137553 49.7993094, 30.1128156 49.7999553)",,,
66862282,False,,Підвальна вулиця,residential,True,69.553,"LINESTRING (30.1137553 49.7993094, 30.1144188 49.7988535)",,,
223287537,False,,,unclassified,True,69.87899999999999,"LINESTRING (30.1137553 49.7993094, 30.1130958 49.7989272, 30.1130308 49.7988896)",,,
223287525,False,,Васильківська вулиця,residential,False,37.361,"LINESTRING (30.1156455 49.7996091, 30.116005 49.7998521)",,,
223287525,False,,Васильківська вулиця,residential,True,65.622,"LINESTRING (30.1156455 49.7996091, 30.115448 49.7994677, 30.1149758 49.799209)",,,
223287536,False,,1-ша Юрʼївська вулиця,residential,True,186.3,"LINESTRING (30.1156455 49.7996091, 30.1150124 49.8000081, 30.114646 49.8002209, 30.1138519 49.800817)",,,
66862246,False,,вулиця Северина Наливайка,residential,True,178.148,"LINESTRING (30.116005 49.7998521, 30.114504 49.8011281)",,,
223287525,False,,Васильківська вулиця,residential,True,37.361,"LINESTRING (30.116005 49.7998521, 30.1156455 49.7996091)",,,
66862246,False,,вулиця Северина Наливайка,residential,False,58.937999999999995,"LINESTRING (30.116005 49.7998521, 30.1160757 49.7998001, 30.116464 49.7995088, 30.1165385 49.7994492)",,,
141426107,False,,вулиця Праведників Світу,residential,False,57.12,"LINESTRING (30.1131561 49.8004686, 30.1125301 49.8001514)",,,
141426107,False,,вулиця Праведників Світу,residential,True,63.203,"LINESTRING (30.1131561 49.8004686, 30.1133443 49.8005628, 30.1138519 49.800817)",,,
223287526,False,,Верхня вулиця,residential,False,191.526,"LINESTRING (30.1131561 49.8004686, 30.1132991 49.800368, 30.1143681 49.7996159, 30.1144355 49.7995748, 30.1149758 49.799209)",,,
141426107,False,,вулиця Праведників Світу,residential,True,58.198,"LINESTRING (30.1138519 49.800817, 30.114504 49.8011281)",,,
141426107,False,,вулиця Праведників Світу,residential,False,63.203,"LINESTRING (30.1138519 49.800817, 30.1133443 49.8005628, 30.1131561 49.8004686)",,,
223287536,False,,1-ша Юрʼївська вулиця,residential,False,186.3,"LINESTRING (30.1138519 49.800817, 30.114646 49.8002209, 30.1150124 49.8000081, 30.1156455 49.7996091)",,,
129649722,True,,вулиця Северина Наливайка,residential,False,235.27700000000002,"LINESTRING (30.1173925 49.7988523, 30.1174289 49.7988266, 30.1180551 49.7983841, 30.1184112 49.7981339, 30.1187085 49.7979277, 30.1195272 49.7973658, 30.1196216 49.797301)",,,
141778198,False,,вулиця Івана Виговського,residential,True,45.939,"LINESTRING (30.1173925 49.7988523, 30.1174328 49.7988743, 30.1178808 49.7991194)",,,
66862265,True,2,вулиця Григорія Ковбасюка,tertiary,False,30.255,"LINESTRING (30.1195446 49.8006276, 30.1191457 49.8007156)",,,
141778198,False,,вулиця Івана Виговського,residential,False,215.975,"LINESTRING (30.1195446 49.8006276, 30.1195171 49.8005727, 30.1193955 49.8003305, 30.1194663 49.8002312, 30.1192419 49.7999747, 30.1188896 49.7997519, 30.1187521 49.7996657, 30.1186178 49.7995815, 30.1178808 49.7991194)",,,
66862265,True,2,вулиця Григорія Ковбасюка,tertiary,False,57.959,"LINESTRING (30.1191457 49.8007156, 30.1187282 49.8008263, 30.1183983 49.800913)",,,
141778199,False,,вулиця Івана Сошенка,residential,False,202.451,"LINESTRING (30.1191457 49.8007156, 30.1191172 49.8006581, 30.1190364 49.8004947, 30.1190762 49.8004212, 30.1190133 49.8002888, 30.1190159 49.800187, 30.118266 49.7997194, 30.1176017 49.7993031)",,,
142492645,False,,вулиця Михайла Чалого,living_street,True,23.808,"LINESTRING (30.1208775 49.7965485, 30.1206523 49.7967057)",,,
1083565033,False,,вулиця Михайла Чалого,living_street,True,99.60000000000001,"LINESTRING (30.1208775 49.7965485, 30.1215383 49.7969284, 30.1218295 49.7971051, 30.1219037 49.7971513)",,,
142492645,False,,вулиця Михайла Чалого,living_street,False,23.808,"LINESTRING (30.1206523 49.7967057, 30.1208775 49.7965485)",,,
288213673,False,,,unclassified,False,34.43,"LINESTRING (30.1115047 49.7986573, 30.1118692 49.7988586)",,,
98653177,False,,вулиця Вадима Гетьмана,residential,False,181.43699999999998,"LINESTRING (30.1115047 49.7986573, 30.1115263 49.798642, 30.1119873 49.7983143, 30.1131397 49.7974953, 30.1132042 49.7974494)",,,
98653177,False,,вулиця Вадима Гетьмана,residential,True,191.757,"LINESTRING (30.1115047 49.7986573, 30.1109125 49.7990782, 30.1101455 49.7996234, 30.1098557 49.7998337, 30.1097335 49.799947)",,,
98653323,False,,Шамраївська вулиця,residential,False,53.14,"LINESTRING (30.1118692 49.7988586, 30.1123647 49.7985035)",,,
98653323,False,,Шамраївська вулиця,residential,True,48.414,"LINESTRING (30.1118692 49.7988586, 30.1114179 49.7991822)",,,
288213673,False,,,unclassified,True,34.43,"LINESTRING (30.1118692 49.7988586, 30.1115047 49.7986573)",,,
98653323,False,,Шамраївська вулиця,residential,False,48.414,"LINESTRING (30.1114179 49.7991822, 30.1118692 49.7988586)",,,
98653323,False,,Шамраївська вулиця,residential,True,143.464,"LINESTRING (30.1114179 49.7991822, 30.1100802 49.8001409)",,,
288215199,False,,,unclassified,False,61.980000000000004,"LINESTRING (30.1114179 49.7991822, 30.1120052 49.7995072, 30.1120735 49.799545)",,,
621413950,True,1,вулиця Богдана Хмельницького,tertiary,False,24.693,"LINESTRING (30.1120735 49.799545, 30.111839 49.7997075)",,,
288215199,False,,,unclassified,False,70.131,"LINESTRING (30.1120735 49.799545, 30.1121363 49.7995797, 30.1128156 49.7999553)",,,
288215199,False,,,unclassified,True,61.980000000000004,"LINESTRING (30.1120735 49.799545, 30.1120052 49.7995072, 30.1114179 49.7991822)",,,
98653323,False,,Шамраївська вулиця,residential,False,143.464,"LINESTRING (30.1100802 49.8001409, 30.1114179 49.7991822)",,,
98653323,False,,Шамраївська вулиця,residential,True,89.375,"LINESTRING (30.1100802 49.8001409, 30.1096497 49.8004498, 30.1095417 49.8005221, 30.1094257 49.8005999, 30.1092323 49.8007294)",,,
288215205,False,,,unclassified,False,58.634,"LINESTRING (30.1100802 49.8001409, 30.1106318 49.8004495, 30.1106975 49.8004863)",,,
288215205,False,,,unclassified,True,32.924,"LINESTRING (30.1100802 49.8001409, 30.1097841 49.7999753, 30.1097335 49.799947)",,,
288215205,False,,,unclassified,True,58.634,"LINESTRING (30.1106975 49.8004863, 30.1106318 49.8004495, 30.1100802 49.8001409)",,,
66862282,False,,Підвальна вулиця,residential,False,29.922,"LINESTRING (30.1128156 49.7999553, 30.1125301 49.8001514)",,,
66862282,False,,Підвальна вулиця,residential,True,98.524,"LINESTRING (30.1128156 49.7999553, 30.1137553 49.7993094)",,,
288215199,False,,,unclassified,True,70.131,"LINESTRING (30.1128156 49.7999553, 30.1121363 49.7995797, 30.1120735 49.799545)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,True,26.578,"LINESTRING (30.1155534 49.7988429, 30.1152807 49.7986812)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,False,97.69600000000001,"LINESTRING (30.1155534 49.7988429, 30.115935 49.7990744, 30.1159932 49.7991106, 30.1164028 49.7993644, 30.1165385 49.7994492)",,,
1069721244,False,,Верхня вулиця,residential,True,58.107,"LINESTRING (30.1155534 49.7988429, 30.1154778 49.798894, 30.1149758 49.799209)",,,
66862317,False,2,вулиця Гоголя,tertiary,True,9.423,"LINESTRING (30.1219037 49.7971513, 30.1219945 49.7970901)",,,
66862317,False,2,вулиця Гоголя,tertiary,False,124.749,"LINESTRING (30.1219037 49.7971513, 30.1218639 49.7971783, 30.121755 49.7972524, 30.1208218 49.7978907, 30.1207579 49.7979345, 30.1207132 49.7979686)",,,
1083565033,False,,вулиця Михайла Чалого,living_street,False,99.6,"LINESTRING (30.1219037 49.7971513, 30.1218295 49.7971051, 30.1215383 49.7969284, 30.1208775 49.7965485)",,,
98653177,False,,вулиця Вадима Гетьмана,residential,True,14.956,"LINESTRING (30.1097335 49.799947, 30.1096156 49.8000579)",,,
98653177,False,,вулиця Вадима Гетьмана,residential,False,191.757,"LINESTRING (30.1097335 49.799947, 30.1098557 49.7998337, 30.1101455 49.7996234, 30.1109125 49.7990782, 30.1115047 49.7986573)",,,
288215205,False,,,unclassified,False,32.924,"LINESTRING (30.1097335 49.799947, 30.1097841 49.7999753, 30.1100802 49.8001409)",,,
"[223287533, 1058013870]",False,,Комендантська вулиця,residential,True,106.86,"LINESTRING (30.1133936 49.7964866, 30.1131955 49.7963662, 30.1124219 49.7968868, 30.1123533 49.796933)",,,
48903457,False,4,вулиця Героїв 72-ї Бригади,secondary,True,54.864,"LINESTRING (30.1092323 49.8007294, 30.1089656 49.8011918)",,,50
48903457,False,4,вулиця Героїв 72-ї Бригади,secondary,False,79.575,"LINESTRING (30.1092323 49.8007294, 30.1095082 49.8002512, 30.1096156 49.8000579)",,,50
98653323,False,,Шамраївська вулиця,residential,False,89.375,"LINESTRING (30.1092323 49.8007294, 30.1094257 49.8005999, 30.1095417 49.8005221, 30.1096497 49.8004498, 30.1100802 49.8001409)",,,
66862317,False,2,вулиця Гоголя,tertiary,False,47.828,"LINESTRING (30.1224408 49.7967707, 30.1219945 49.7970901)",,,
147571963,False,,Преображенська вулиця,residential,True,77.522,"LINESTRING (30.1135942 49.7946946, 30.1129477 49.7951406, 30.1128565 49.7952038)",,,
66862295,False,,вулиця Леся Курбаса,tertiary,False,207.686,"LINESTRING (30.1128565 49.7952038, 30.1122138 49.7948816, 30.1119488 49.7947655, 30.111785 49.7947413, 30.1113523 49.79472, 30.1104197 49.79468, 30.1101974 49.794671)",,,
66862295,False,,вулиця Леся Курбаса,tertiary,True,203.187,"LINESTRING (30.1128565 49.7952038, 30.1131958 49.7953996, 30.1143561 49.7960832, 30.1143955 49.7961074, 30.1147779 49.796347, 30.1149328 49.7964455)",,,
147571963,False,,Преображенська вулиця,residential,False,77.522,"LINESTRING (30.1128565 49.7952038, 30.1129477 49.7951406, 30.1135942 49.7946946)",,,
"[540276507, 66862285]",False,,вулиця Шолом-Алейхема,residential,"[False, True]",178.584,"LINESTRING (30.1175725 49.7951399, 30.1181459 49.7953651, 30.1185 49.7951053, 30.11879 49.7948982, 30.1193706 49.794499)",,,
