osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,ref,junction
265599832,residential,,False,False,237.04800000000003,"LINESTRING (34.0086281 44.4073792, 34.0087883 44.407326, 34.008905 44.4073215, 34.0090549 44.4073415, 34.0091934 44.4073583, 34.0093072 44.4073373, 34.0093868 44.4073096, 34.009455 44.4072235, 34.0094477 44.4071334, 34.0093384 44.4070876, 34.0092041 44.4070361, 34.0090487 44.4069843, 34.0089292 44.4069317, 34.0088413 44.4068441, 34.0088047 44.406768, 34.0088028 44.4066756, 34.0088535 44.4065486, 34.0089067 44.4064652, 34.0094758 44.4066578)",,,,
783860343,tertiary,60,False,True,192.94799999999998,"LINESTRING (34.0086281 44.4073792, 34.0084992 44.407312, 34.0083007 44.4072239, 34.0080392 44.4071333, 34.007947 44.4070875, 34.0077674 44.4069393, 34.0074531 44.4066522, 34.0073589 44.4065761, 34.0073099 44.4065559, 34.0072527 44.4065405, 34.0069828 44.4064957, 34.0068111 44.4064696, 34.0066783 44.4064499)",2,Советская улица,,
207336050,unclassified,,False,False,131.487,"LINESTRING (34.0053796 44.4054942, 34.0053623 44.4055099, 34.0052534 44.4056084, 34.0047543 44.4054061, 34.0046719 44.4054852, 34.0043334 44.4053591, 34.0043939 44.4052744, 34.0042028 44.4051898)",,,,
783860343,tertiary,60,False,False,24.522,"LINESTRING (34.0053796 44.4054942, 34.005558 44.4056017, 34.0056147 44.4056371)",2,Советская улица,,
783860343,tertiary,60,False,True,299.97999999999996,"LINESTRING (34.0053796 44.4054942, 34.0052854 44.4054465, 34.0051818 44.4053871, 34.0050823 44.40533, 34.0047027 44.4051082, 34.0044564 44.4049668, 34.0043213 44.404903, 34.0041856 44.4048355, 34.0038875 44.4047055, 34.0037277 44.4046523, 34.0035603 44.4045904, 34.0034581 44.4045595, 34.0033015 44.4045364, 34.003197 44.404543, 34.0031057 44.4045592, 34.0030336 44.4045719, 34.0028847 44.4045772, 34.0026992 44.4045586, 34.0024861 44.4044906, 34.0023886 44.4044392, 34.0022878 44.40435, 34.002224 44.4042475)",2,Советская улица,,
209556953,residential,,False,True,55.971000000000004,"LINESTRING (34.0042721 44.4062354, 34.0042566 44.4062837, 34.0042048 44.4064188, 34.0041469 44.4065255, 34.0040766 44.4066276, 34.0040099 44.4066986)",,,,
207336050,unclassified,,False,True,131.487,"LINESTRING (34.0042028 44.4051898, 34.0043939 44.4052744, 34.0043334 44.4053591, 34.0046719 44.4054852, 34.0047543 44.4054061, 34.0052534 44.4056084, 34.0053623 44.4055099, 34.0053796 44.4054942)",,,,
211431403,residential,,False,True,100.57,"LINESTRING (34.0010295 44.4060011, 34.0010069 44.4058883, 34.0009787 44.4057391, 34.000942 44.4056404, 34.0009195 44.4055356, 34.0008574 44.4054368, 34.0008292 44.4053139, 34.0008123 44.4052172, 34.0007823 44.405118)",,,,
265599838,tertiary,,True,False,12.587,"LINESTRING (34.0086348 44.4074923, 34.0086281 44.4073792)",,,,
119443065,residential,,False,True,230.23900000000003,"LINESTRING (34.0086348 44.4074923, 34.0084909 44.4074995, 34.0084216 44.4075072, 34.008323 44.4075232, 34.008209 44.4075573, 34.0081042 44.4076151, 34.0079887 44.4077108, 34.0079217 44.4077868, 34.0078616 44.4078544, 34.0078262 44.4079155, 34.0078416 44.4079881, 34.0079117 44.4080503, 34.0079972 44.4080822, 34.008058 44.4081175, 34.0081273 44.408184, 34.0081743 44.4082281, 34.0082144 44.408266, 34.0082212 44.4083169, 34.008184 44.4083718, 34.008123 44.4084363, 34.0080566 44.4085084, 34.0079982 44.4085615, 34.0079345 44.4085842, 34.0077991 44.4086051, 34.0077381 44.4086525, 34.0076824 44.4087511, 34.0076638 44.4088459, 34.0076691 44.4089217)",,улица Неуймина,,
265599838,tertiary,,True,False,26.485999999999997,"LINESTRING (34.0086034 44.4077294, 34.0086186 44.4076365, 34.0086348 44.4074923)",,,,
295948770,tertiary,,True,False,30.722,"LINESTRING (34.0086034 44.4077294, 34.0086113 44.4077168, 34.0086214 44.407705, 34.0086336 44.4076943, 34.0086476 44.4076848, 34.0086633 44.4076767, 34.0086803 44.4076701, 34.0086983 44.4076651, 34.0087171 44.4076619, 34.0087363 44.4076605, 34.0087557 44.4076608, 34.0087748 44.407663, 34.0087933 44.4076669, 34.008811 44.4076725, 34.0088275 44.4076797, 34.0088425 44.4076884, 34.0088558 44.4076985, 34.0088672 44.4077096, 34.0088764 44.4077218, 34.0088833 44.4077347, 34.0088879 44.4077481)",,,,roundabout
297152065,tertiary,,True,False,6.151999999999999,"LINESTRING (34.0088879 44.4077481, 34.0088899 44.4077619, 34.0088894 44.4077757, 34.0088863 44.4077893, 34.0088808 44.4078026)",,,35Н-626;С-011807,roundabout
265599837,tertiary,,True,False,42.351,"LINESTRING (34.0088808 44.4078026, 34.0088626 44.4079103, 34.0088568 44.4079766, 34.0088537 44.4080286, 34.0088519 44.4081825)",,,35Н-626;С-011807,
297152063,tertiary,,True,False,24.575000000000003,"LINESTRING (34.0088808 44.4078026, 34.008873 44.4078152, 34.0088629 44.407827, 34.0088507 44.4078377, 34.0088367 44.4078472, 34.008821 44.4078553, 34.008804 44.4078619, 34.008786 44.4078669, 34.0087672 44.4078701, 34.0087479 44.4078715, 34.0087286 44.4078712, 34.0087095 44.407869, 34.008691 44.4078651, 34.0086733 44.4078595, 34.0086568 44.4078522, 34.0086418 44.4078435, 34.0086285 44.4078335)",,,,roundabout
265599834,tertiary,,True,False,12.292,"LINESTRING (34.0086285 44.4078335, 34.0086171 44.4078223, 34.0086079 44.4078102, 34.0086009 44.4077973, 34.0085964 44.4077839, 34.0085944 44.4077701, 34.0085949 44.4077563, 34.0085979 44.4077427, 34.0086034 44.4077294)",,,35Н-626;С-011807,roundabout
265599833,tertiary,,False,False,18.306,"LINESTRING (34.0088519 44.4081825, 34.0088664 44.4082442, 34.0088994 44.4083435)",2,,35Н-626;С-011807,
265599836,tertiary,,True,False,42.998000000000005,"LINESTRING (34.0088519 44.4081825, 34.0087584 44.4080523, 34.0086729 44.4079142, 34.0086349 44.4078745, 34.0086285 44.4078335)",,,35Н-626;С-011807,
265599833,tertiary,,False,True,18.306,"LINESTRING (34.0088994 44.4083435, 34.0088664 44.4082442, 34.0088519 44.4081825)",2,,35Н-626;С-011807,
726197306,residential,,False,True,71.773,"LINESTRING (34.0088994 44.4083435, 34.008809 44.4083665, 34.0085542 44.408583, 34.0083799 44.4088494)",,,,
265599832,residential,,False,True,237.04799999999994,"LINESTRING (34.0094758 44.4066578, 34.0089067 44.4064652, 34.0088535 44.4065486, 34.0088028 44.4066756, 34.0088047 44.406768, 34.0088413 44.4068441, 34.0089292 44.4069317, 34.0090487 44.4069843, 34.0092041 44.4070361, 34.0093384 44.4070876, 34.0094477 44.4071334, 34.009455 44.4072235, 34.0093868 44.4073096, 34.0093072 44.4073373, 34.0091934 44.4073583, 34.0090549 44.4073415, 34.008905 44.4073215, 34.0087883 44.407326, 34.0086281 44.4073792)",,,,
726197306,residential,,False,False,71.77300000000001,"LINESTRING (34.0083799 44.4088494, 34.0085542 44.408583, 34.008809 44.4083665, 34.0088994 44.4083435)",,,,
