osmid,ref,highway,maxspeed,oneway,reversed,length,bridge,geometry,name
320697965,,unclassified,,False,True,226.182,,"LINESTRING (33.4681577 51.7740169, 33.4684973 51.7743895, 33.4688509 51.7747058, 33.4693026 51.7750134, 33.4700133 51.775412, 33.4703086 51.7755207)",
264518946,Т-19-07,secondary,50,False,True,144.161,,"LINESTRING (33.4702269 51.7742353, 33.4701495 51.7748369, 33.4701995 51.7752388, 33.4703086 51.7755207)",
264518946,Т-19-07,secondary,50,False,False,144.161,,"LINESTRING (33.4703086 51.7755207, 33.4701995 51.7752388, 33.4701495 51.7748369, 33.4702269 51.7742353)",
264518946,Т-19-07,secondary,50,False,True,189.675,,"LINESTRING (33.4703086 51.7755207, 33.470422 51.7758139, 33.470795 51.7765609, 33.470968 51.7769147, 33.471035 51.7771641)",
320697965,,unclassified,,False,False,226.182,,"LINESTRING (33.4703086 51.7755207, 33.4700133 51.775412, 33.4693026 51.7750134, 33.4688509 51.7747058, 33.4684973 51.7743895, 33.4681577 51.7740169)",
231068841,,unclassified,,False,False,43.235,,"LINESTRING (33.4597371 51.7756613, 33.4600222 51.7757647, 33.4602903 51.7758451)",
236696841,,tertiary,,False,False,250.41,,"LINESTRING (33.4644938 51.7757225, 33.465525 51.7761905, 33.4661937 51.776577, 33.466604 51.7769174, 33.4668516 51.7771856, 33.4669514 51.7773343)",
236696841,,tertiary,,False,True,257.03399999999993,,"LINESTRING (33.4644938 51.7757225, 33.4640837 51.7755212, 33.4638371 51.775457, 33.4634322 51.7753564, 33.4629687 51.7752917, 33.4625739 51.7752683, 33.4622337 51.7752981, 33.4619458 51.7753787, 33.4617293 51.7755717, 33.461453 51.7758995)",
320698089,,unclassified,,False,True,148.528,,"LINESTRING (33.4644938 51.7757225, 33.4635475 51.776636, 33.4633049 51.7768368)",
231068841,,unclassified,,False,False,69.734,,"LINESTRING (33.4602903 51.7758451, 33.4606595 51.7759262, 33.4609303 51.7759497, 33.4612779 51.7759358)",
231068841,,unclassified,,False,True,43.235,,"LINESTRING (33.4602903 51.7758451, 33.4600222 51.7757647, 33.4597371 51.7756613)",
320698093,,unclassified,,False,False,91.825,,"LINESTRING (33.4602903 51.7758451, 33.4604693 51.7759678, 33.460717 51.7761291, 33.460853 51.7762955, 33.4609321 51.7764208, 33.4609437 51.7765376)",
320698089,,unclassified,,False,False,148.528,,"LINESTRING (33.4633049 51.7768368, 33.4635475 51.776636, 33.4644938 51.7757225)",
320698108,,unclassified,,False,False,123.65899999999999,,"LINESTRING (33.4633049 51.7768368, 33.4637241 51.7774929, 33.4640347 51.7778512)",
320698108,,unclassified,,False,True,169.699,,"LINESTRING (33.4633049 51.7768368, 33.4627447 51.7763733, 33.4625801 51.7762411, 33.462307 51.7761198, 33.461453 51.7758995)",
251062649,О-191703,tertiary,50,False,False,65.62,,"LINESTRING (33.4640347 51.7778512, 33.4631559 51.7780806)",
251062649,О-191703,tertiary,50,False,True,209.03300000000002,,"LINESTRING (33.4640347 51.7778512, 33.4656004 51.7775258, 33.4667097 51.7773582, 33.4669514 51.7773343)",
320698108,,unclassified,,False,True,123.65899999999999,,"LINESTRING (33.4640347 51.7778512, 33.4637241 51.7774929, 33.4633049 51.7768368)",
320697971,,unclassified,,False,False,29.183,,"LINESTRING (33.4713922 51.7797801, 33.4716723 51.7799772)",
320697971,,unclassified,,False,True,29.183,,"LINESTRING (33.4716723 51.7799772, 33.4713922 51.7797801)",
320698036,,unclassified,,False,True,98.145,,"LINESTRING (33.4716723 51.7799772, 33.4710911 51.7800855, 33.4704273 51.780383)",
236696843,,unclassified,,False,False,139.843,,"LINESTRING (33.4704273 51.780383, 33.4717303 51.7813483)",
236696843,,unclassified,,False,True,298.379,,"LINESTRING (33.4704273 51.780383, 33.4698254 51.7799371, 33.4689656 51.7794681, 33.4686126 51.7793683, 33.4684129 51.7794132, 33.46777 51.7796611, 33.4675956 51.7796775, 33.4674468 51.7796343, 33.4670272 51.7794114)",
320698036,,unclassified,,False,False,98.145,,"LINESTRING (33.4704273 51.780383, 33.4710911 51.7800855, 33.4716723 51.7799772)",
236696843,,unclassified,,False,False,30.467,,"LINESTRING (33.4717303 51.7813483, 33.4720142 51.7815586)",
236696843,,unclassified,,False,True,139.843,,"LINESTRING (33.4717303 51.7813483, 33.4704273 51.780383)",
229922444,Т-19-07,secondary,50,False,False,161.079,,"LINESTRING (33.4675164 51.7808276, 33.467366 51.7804581, 33.4672363 51.7800201, 33.4670272 51.7794114)",
229922444,Т-19-07,secondary,50,False,True,136.33100000000002,,"LINESTRING (33.4675164 51.7808276, 33.4678459 51.7813895, 33.4678896 51.7815637, 33.4678577 51.7818309, 33.4678117 51.7820128)",
641689007,,unclassified,,False,True,140.809,,"LINESTRING (33.4675164 51.7808276, 33.4664932 51.780118, 33.4660638 51.779948)",
