osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,access,junction
276987469,3,Rue de la Possession,secondary,40,False,False,179.582,"LINESTRING (55.4527967 -4.6246658, 55.4524976 -4.624218, 55.4524348 -4.624118, 55.4523812 -4.6240119, 55.4523566 -4.6239329, 55.4523457 -4.6238636, 55.4523319 -4.6235378, 55.4523164 -4.6231768)",,,,
175853610,2,Bois de Rose Avenue,primary,80,False,False,18.242,"LINESTRING (55.4552991 -4.6274502, 55.4554004 -4.6275795)",,,,
144767469,,,primary,,True,False,58.565,"LINESTRING (55.4552991 -4.6274502, 55.4551475 -4.6273336, 55.4550644 -4.6272871, 55.4549892 -4.6272654, 55.4549298 -4.6272524, 55.4548307 -4.6272262)",,,,
304563325,,,primary,,True,False,58.156,"LINESTRING (55.4549462 -4.627071, 55.4550744 -4.6271591, 55.4551624 -4.6272577, 55.4552991 -4.6274502)",,,,
788173903,2,,primary,40,True,False,22.417,"LINESTRING (55.4549462 -4.627071, 55.4549321 -4.627119, 55.4549094 -4.6271642, 55.4548746 -4.6272009, 55.4548307 -4.6272262)",,,,roundabout
101121260,,,residential,,False,False,37.44,"LINESTRING (55.4480426 -4.6210222, 55.4480866 -4.6209924, 55.4481799 -4.6209192, 55.4483148 -4.620823)",,,,
667576393,,,residential,,False,True,80.873,"LINESTRING (55.4488778 -4.6198786, 55.4487853 -4.6198879, 55.4487705 -4.6199026, 55.4487652 -4.6199213, 55.4487652 -4.6199427, 55.4489616 -4.6204812)",,,,
734895259,,Chemin Latanier,tertiary,,False,True,16.636,"LINESTRING (55.4555552 -4.6269927, 55.4554058 -4.6269783)",,,,
997188840,,Chemin Latanier,tertiary,,False,False,28.802,"LINESTRING (55.4555552 -4.6269927, 55.455804 -4.6270675)",,,,
275620564,2,Telemaque Road,tertiary,40,False,True,391.155,"LINESTRING (55.4555552 -4.6269927, 55.4554131 -4.6269044, 55.455299 -4.6268029, 55.4551488 -4.6266518, 55.455075 -4.6265476, 55.4550402 -4.6264513, 55.4549517 -4.6261145, 55.4549235 -4.625942, 55.45492 -4.6257845, 55.4549518 -4.6255312, 55.4550148 -4.6251175, 55.4550606 -4.6248163, 55.4550722 -4.6247348, 55.4551814 -4.6239521, 55.4552018 -4.6237939, 55.4552132 -4.62373)",6.5,,,
147289848,,,tertiary,,True,False,57.462,"LINESTRING (55.4556598 -4.6272678, 55.4555835 -4.6272712, 55.4555015 -4.6272801, 55.4554613 -4.6272975, 55.4554238 -4.6273267, 55.4554009 -4.6273636, 55.4553822 -4.6274004, 55.4553733 -4.6274411, 55.4554004 -4.6275795)",,,,
684260122,,,tertiary_link,,True,False,32.712,"LINESTRING (55.4556598 -4.6272678, 55.4556142 -4.6271491, 55.4555683 -4.6270273, 55.4555552 -4.6269927)",,,,
997188840,,Chemin Latanier,tertiary,,False,True,28.802,"LINESTRING (55.455804 -4.6270675, 55.4555552 -4.6269927)",,,,
997188841,,Chemin Latanier,tertiary,,False,False,65.079,"LINESTRING (55.455804 -4.6270675, 55.4563662 -4.6272364)",,,,
683248376,,,tertiary_link,,True,False,28.584,"LINESTRING (55.455804 -4.6270675, 55.4557899 -4.6271344, 55.4557724 -4.6271665, 55.4557429 -4.6271999, 55.4557107 -4.6272333, 55.4556598 -4.6272678)",,,,
684260125,,,residential,,False,True,79.52,"LINESTRING (55.4505944 -4.6260276, 55.4505801 -4.6253126)",,,,
684260125,,,residential,,False,False,79.52,"LINESTRING (55.4505801 -4.6253126, 55.4505944 -4.6260276)",,,,
684260126,,,residential,,False,False,36.311,"LINESTRING (55.4505801 -4.6253126, 55.4504147 -4.6253031, 55.450345 -4.6254488)",,,,
684260126,,,residential,,False,True,274.42999999999995,"LINESTRING (55.4505801 -4.6253126, 55.4506709 -4.6253178, 55.4508251 -4.6253004, 55.4509242 -4.6252868, 55.4509887 -4.6252723, 55.4512033 -4.6252082, 55.4513763 -4.6251534, 55.4514447 -4.6251413, 55.4514916 -4.625144, 55.4515547 -4.6251654, 55.4516405 -4.6252095, 55.4516982 -4.6252362, 55.4517639 -4.6252469, 55.451953 -4.6252523, 55.452126 -4.6252469, 55.4522426 -4.6251868, 55.4524183 -4.6250558, 55.4525873 -4.6249274, 55.4528626 -4.6247591)",,,,
684260126,,,residential,,False,True,36.311,"LINESTRING (55.450345 -4.6254488, 55.4504147 -4.6253031, 55.4505801 -4.6253126)",,,,
147289824,2,Rue de la Possession,secondary,40,True,False,12.688,"LINESTRING (55.4528626 -4.6247591, 55.4527967 -4.6246658)",,,,
684260126,,,residential,,False,False,274.43,"LINESTRING (55.4528626 -4.6247591, 55.4525873 -4.6249274, 55.4524183 -4.6250558, 55.4522426 -4.6251868, 55.452126 -4.6252469, 55.451953 -4.6252523, 55.4517639 -4.6252469, 55.4516982 -4.6252362, 55.4516405 -4.6252095, 55.4515547 -4.6251654, 55.4514916 -4.625144, 55.4514447 -4.6251413, 55.4513763 -4.6251534, 55.4512033 -4.6252082, 55.4509887 -4.6252723, 55.4509242 -4.6252868, 55.4508251 -4.6253004, 55.4506709 -4.6253178, 55.4505801 -4.6253126)",,,,
684264343,,,residential,40,False,False,102.579,"LINESTRING (55.448275 -4.6233701, 55.4483011 -4.6230734, 55.4482958 -4.6228715, 55.4482938 -4.622663, 55.4482924 -4.6224488)",3,,,
37519106,2,Rue Royale,primary,40,False,True,1.253,"LINESTRING (55.4482924 -4.6224488, 55.4483037 -4.6224485)",6,,,
684264343,,,residential,40,False,True,102.57900000000001,"LINESTRING (55.4482924 -4.6224488, 55.4482938 -4.622663, 55.4482958 -4.6228715, 55.4483011 -4.6230734, 55.448275 -4.6233701)",3,,,
40433801,2,French Chang-Him Road,secondary,40,False,True,258.60100000000006,"LINESTRING (55.4507698 -4.6268798, 55.4505634 -4.6266238, 55.4504186 -4.6265183, 55.4503281 -4.6264641, 55.4502585 -4.6263958, 55.450234 -4.6263273, 55.4502228 -4.6262075, 55.4501775 -4.6261273, 55.4501072 -4.6260804, 55.4500282 -4.6260554, 55.449742 -4.626014, 55.4496189 -4.6260038, 55.4494429 -4.6260148, 55.4493319 -4.6260188, 55.4492755 -4.6260152, 55.4492584 -4.6260142, 55.4491664 -4.6259731, 55.4490926 -4.6259281, 55.4490013 -4.625865, 55.4489256 -4.6258071)",,,,
684266231,,Liberation Wynd,residential,,False,False,122.69,"LINESTRING (55.4507698 -4.6268798, 55.4506294 -4.6269128, 55.4505002 -4.6269524, 55.4504036 -4.6269821, 55.4503299 -4.6269743, 55.4502527 -4.6269432, 55.4500947 -4.6268801, 55.449999 -4.626847, 55.4499735 -4.6269686, 55.4499735 -4.6270061, 55.4499789 -4.6270341, 55.449992 -4.6270616, 55.4500286 -4.6270972, 55.4500378 -4.6271024, 55.4500499 -4.6271103)",,,,
275620564,2,Telemaque Road,tertiary,40,False,False,391.15500000000003,"LINESTRING (55.4552132 -4.62373, 55.4552018 -4.6237939, 55.4551814 -4.6239521, 55.4550722 -4.6247348, 55.4550606 -4.6248163, 55.4550148 -4.6251175, 55.4549518 -4.6255312, 55.45492 -4.6257845, 55.4549235 -4.625942, 55.4549517 -4.6261145, 55.4550402 -4.6264513, 55.455075 -4.6265476, 55.4551488 -4.6266518, 55.455299 -4.6268029, 55.4554131 -4.6269044, 55.4555552 -4.6269927)",6.5,,,
685509200,,Telemaque Road,tertiary,40,False,False,131.306,"LINESTRING (55.4552132 -4.62373, 55.4552762 -4.6236455, 55.4553292 -4.623564, 55.4553902 -4.6234858, 55.4554828 -4.6233795, 55.4555297 -4.6233461, 55.4555981 -4.623302, 55.4556772 -4.6232585, 55.455757 -4.6232318, 55.4558415 -4.6232124, 55.4559213 -4.623191, 55.4559977 -4.6231623, 55.4560447 -4.6231436, 55.456105 -4.6230921, 55.456134 -4.623056)",7,,,
27941028,2,Grandcourt Road,tertiary,40,False,True,58.074,"LINESTRING (55.456134 -4.623056, 55.4556104 -4.6230362)",7,,,
685509200,,Telemaque Road,tertiary,40,False,True,131.30599999999998,"LINESTRING (55.456134 -4.623056, 55.456105 -4.6230921, 55.4560447 -4.6231436, 55.4559977 -4.6231623, 55.4559213 -4.623191, 55.4558415 -4.6232124, 55.455757 -4.6232318, 55.4556772 -4.6232585, 55.4555981 -4.623302, 55.4555297 -4.6233461, 55.4554828 -4.6233795, 55.4553902 -4.6234858, 55.4553292 -4.623564, 55.4552762 -4.6236455, 55.4552132 -4.62373)",7,,,
684266231,,Liberation Wynd,residential,,False,True,122.69,"LINESTRING (55.4500499 -4.6271103, 55.4500378 -4.6271024, 55.4500286 -4.6270972, 55.449992 -4.6270616, 55.4499789 -4.6270341, 55.4499735 -4.6270061, 55.4499735 -4.6269686, 55.449999 -4.626847, 55.4500947 -4.6268801, 55.4502527 -4.6269432, 55.4503299 -4.6269743, 55.4504036 -4.6269821, 55.4505002 -4.6269524, 55.4506294 -4.6269128, 55.4507698 -4.6268798)",,,,
688468226,,,residential,,False,True,92.459,"LINESTRING (55.449564 -4.6243272, 55.4492694 -4.6241294, 55.4492077 -4.624116, 55.449138 -4.6241214, 55.4490763 -4.6241374, 55.4490039 -4.6241802, 55.4489181 -4.6243581)",,,,
688468226,,,residential,,False,False,92.459,"LINESTRING (55.4489181 -4.6243581, 55.4490039 -4.6241802, 55.4490763 -4.6241374, 55.449138 -4.6241214, 55.4492077 -4.624116, 55.4492694 -4.6241294, 55.449564 -4.6243272)",,,,
788279887,2,Bel Air Road,secondary,40,False,False,118.224,"LINESTRING (55.4489181 -4.6243581, 55.4488454 -4.6241571, 55.4487972 -4.624023, 55.4487601 -4.6239245, 55.4487519 -4.6239082, 55.4487418 -4.6239002, 55.448732 -4.6238966, 55.4487217 -4.6238959, 55.4487116 -4.6238981, 55.4486989 -4.6239063, 55.4486895 -4.6239219, 55.4486889 -4.6239396, 55.4486962 -4.6239769, 55.4487016 -4.6240058, 55.4487061 -4.6240439, 55.4487072 -4.6240844, 55.4486948 -4.6241307, 55.4486693 -4.6241633, 55.448624 -4.6241876, 55.4485589 -4.6241857, 55.4485293 -4.6241707, 55.4484958 -4.6241404, 55.4484629 -4.6240915)",,,,
788279887,2,Bel Air Road,secondary,40,False,True,94.655,"LINESTRING (55.4489181 -4.6243581, 55.4489607 -4.6245862, 55.4489691 -4.6247748, 55.4489656 -4.6248584, 55.4489562 -4.6250811, 55.4489671 -4.6252045)",,,,
865985704,2,,residential,,False,True,100.124,"LINESTRING (55.4486144 -4.6249079, 55.4485929 -4.6247367, 55.4483837 -4.6244319, 55.448373 -4.6243089, 55.4484629 -4.6240915)",4,,,
37518925,,Huteau Lane,tertiary,40,True,False,99.52499999999999,"LINESTRING (55.4522769 -4.6210942, 55.452341 -4.6210927, 55.4528951 -4.6210753, 55.4531739 -4.6210558)",,,,
"[101115809, 101122140]","['2', '3']",Rue Albert,secondary,"['40', '50']",True,False,122.739,"LINESTRING (55.4522769 -4.6210942, 55.4522777 -4.6211318, 55.4522807 -4.6218837, 55.4522823 -4.622198)","['9', '6']",,,
1017047002,,,primary,,True,False,2.665,"LINESTRING (55.4523386 -4.6231676, 55.4523164 -4.6231768)",,,,circular
1017047000,,,primary,,True,False,3.77,"LINESTRING (55.4523104 -4.6231281, 55.4523421 -4.6231404)",,,,circular
"[149703621, 149703622, 101122143]",2,"['Rue Albert', 'Albert Street']",primary,40,False,False,70.185,"LINESTRING (55.4523104 -4.6231281, 55.4523021 -4.6228287, 55.4522988 -4.6227526, 55.4522976 -4.6227086, 55.4522917 -4.6224972)","['9', '8.5']",yes,,
1017046998,,,primary,,True,False,3.824,"LINESTRING (55.4523164 -4.6231768, 55.4522853 -4.6231619)",,,,circular
276987469,3,Rue de la Possession,secondary,40,False,True,179.582,"LINESTRING (55.4523164 -4.6231768, 55.4523319 -4.6235378, 55.4523457 -4.6238636, 55.4523566 -4.6239329, 55.4523812 -4.6240119, 55.4524348 -4.624118, 55.4524976 -4.624218, 55.4527967 -4.6246658)",,,,
1017046999,,,primary,,True,False,4.676,"LINESTRING (55.4522853 -4.6231619, 55.4523104 -4.6231281)",,,,circular
"[992710072, 37518927]",2,State House Avenue,residential,40,False,True,753.8439999999998,"LINESTRING (55.4522853 -4.6231619, 55.4519731 -4.623178, 55.4516776 -4.6231894, 55.4516116 -4.6231913, 55.4514741 -4.6231941, 55.4513823 -4.6231975, 55.4512572 -4.6231992, 55.4511429 -4.6232292, 55.4510437 -4.6233066, 55.4509659 -4.623411, 55.4509458 -4.6234912, 55.4509418 -4.623558, 55.4509646 -4.6236769, 55.4510356 -4.6238307, 55.4510879 -4.6239149, 55.4513307 -4.6241876, 55.45145 -4.6242451, 55.4516123 -4.6242892, 55.4517505 -4.6243413, 55.4519195 -4.6245111, 55.4520479 -4.6246527, 55.4520877 -4.6247492, 55.4520854 -4.6248325, 55.4520608 -4.6248952, 55.452012 -4.6249423, 55.4519299 -4.624973, 55.4518295 -4.6249709, 55.4515842 -4.6249261, 55.4515096 -4.6249152, 55.4514259 -4.624923, 55.4513479 -4.6249604, 55.4512066 -4.625038, 55.451066 -4.6251075, 55.4509378 -4.6251534, 55.45091 -4.6251547, 55.450797 -4.6251599, 55.450639 -4.6251374, 55.450483 -4.6250705, 55.4503079 -4.6249718, 55.4500745 -4.6248642, 55.4498847 -4.624831, 55.4497266 -4.6248354, 55.4495907 -4.6248741, 55.4493841 -4.6249106, 55.449201 -4.6249917, 55.4490472 -4.6251076, 55.4489671 -4.6252045)",6,,permit,
1017047001,,,primary,,True,False,3.049,"LINESTRING (55.4523421 -4.6231404, 55.4523386 -4.6231676)",,,,circular
144767429,,Avenue de l'Indépendance,primary,,True,False,298.489,"LINESTRING (55.4523421 -4.6231404, 55.4523905 -4.6231174, 55.4534288 -4.6231017, 55.4539512 -4.6230938, 55.4548247 -4.6230805, 55.4548914 -4.6230696, 55.4549535 -4.6230574, 55.4550177 -4.6230204)",,,,
