osmid,highway,oneway,reversed,length,geometry,junction,lanes,ref,maxspeed
470073598,residential,False,True,71.126,"LINESTRING (-7.6719582 33.4218664, -7.6726923 33.4220501)",,,,
470073650,residential,False,False,104.535,"LINESTRING (-7.6719582 33.4218664, -7.6722707 33.4209632)",,,,
470073629,residential,False,True,108.611,"LINESTRING (-7.676737 33.415462, -7.6777383 33.4149565)",,,,
470073582,residential,False,False,227.732,"LINESTRING (-7.676737 33.415462, -7.6766552 33.415368, -7.6765265 33.4153041, -7.6763012 33.4152314, -7.6753463 33.4149683, -7.6747066 33.4148194, -7.6744598 33.4147713)",,,,
470073629,residential,False,False,159.58700000000002,"LINESTRING (-7.676737 33.415462, -7.6763816 33.4156478, -7.6762193 33.4157139, -7.6760893 33.415743, -7.6759538 33.4157541, -7.6758344 33.4157653, -7.6757151 33.4157788, -7.6755649 33.4157821, -7.6754764 33.4157911, -7.6754174 33.415818, -7.6753744 33.4158515, -7.675353 33.4158941, -7.6752934 33.4160424)",,,,
470073517,residential,True,False,7.696,"LINESTRING (-7.6757824 33.4161743, -7.6757607 33.4162411)",roundabout,,,
470073569,residential,True,False,47.697,"LINESTRING (-7.6757824 33.4161743, -7.6752934 33.4160424)",,,,
470073597,residential,False,False,94.319,"LINESTRING (-7.6747683 33.4139631, -7.6744598 33.4147713)",,,,
470073571,residential,False,False,303.658,"LINESTRING (-7.6747683 33.4139631, -7.6752028 33.4140896, -7.6761791 33.4143538, -7.6763976 33.4144088, -7.6771662 33.4146023, -7.6774317 33.4146582, -7.6775524 33.414722, -7.6776221 33.4147959, -7.6777383 33.4149565)",,,,
470073517,residential,True,False,8.66,"LINESTRING (-7.6757708 33.4163163, -7.6758231 33.4163808)",roundabout,,,
470073607,residential,True,False,231.257,"LINESTRING (-7.6757708 33.4163163, -7.6749265 33.4167471, -7.6740253 33.4171971, -7.6739913 33.4172144, -7.6736764 33.4173741, -7.6736391 33.417393)",,,,
470073506,residential,True,False,73.567,"LINESTRING (-7.6730457 33.4210829, -7.6722878 33.4208891)",,,,
470073511,residential,False,False,9.306,"LINESTRING (-7.6730457 33.4210829, -7.6730116 33.4211616)",,,,
470073511,residential,False,True,121.537,"LINESTRING (-7.6730457 33.4210829, -7.6731402 33.4208406, -7.6732126 33.4206526, -7.6732877 33.420385, -7.6733601 33.4202015, -7.6734272 33.4201287, -7.6734996 33.420075)",,,,
470073506,residential,True,False,67.772,"LINESTRING (-7.6722878 33.4208891, -7.6715913 33.420706)",,,,
470073650,residential,False,True,8.391,"LINESTRING (-7.6722878 33.4208891, -7.6722707 33.4209632)",,,,
470073650,residential,False,False,185.47200000000004,"LINESTRING (-7.6722878 33.4208891, -7.6726668 33.4198041, -7.6727244 33.4196866, -7.6727875 33.4196082, -7.6728491 33.4195601, -7.6729269 33.4195075, -7.6730914 33.4194207)",,,,
470073516,residential,False,False,39.006,"LINESTRING (-7.6778367 33.4166754, -7.6779606 33.4163402)",,,,
470073589,residential,True,False,122.963,"LINESTRING (-7.6778367 33.4166754, -7.6765654 33.4163642)",,,,
470073587,residential,False,False,161.511,"LINESTRING (-7.6750612 33.4192705, -7.674576 33.4206654)",,,,
470073650,residential,False,False,111.356,"LINESTRING (-7.6750612 33.4192705, -7.6762108 33.4195572)",,,,
470073650,residential,False,True,190.377,"LINESTRING (-7.6750612 33.4192705, -7.674201 33.4190452, -7.6740789 33.4190194, -7.6739757 33.4190183, -7.673863 33.419034, -7.6737155 33.4191023, -7.67317 33.4193778)",,,,
470073509,residential,False,False,98.729,"LINESTRING (-7.6726882 33.4185862, -7.67317 33.4193778)",,,,
470073512,residential,False,True,12.089,"LINESTRING (-7.6726882 33.4185862, -7.6725742 33.4186388)",,,,
470073512,residential,False,False,86.129,"LINESTRING (-7.6726882 33.4185862, -7.6727821 33.4185325, -7.672884 33.4184015, -7.672931 33.4183008, -7.672939 33.4181642, -7.6729269 33.4180198, -7.672888 33.41789)",,,,
470073535,residential,True,False,142.028,"LINESTRING (-7.6759386 33.4219012, -7.677398 33.4222856)",,,,
470073593,residential,False,False,9.859,"LINESTRING (-7.6759386 33.4219012, -7.675968 33.421816)",,,,
470073540,residential,False,True,160.853,"LINESTRING (-7.6767057 33.4211927, -7.6772072 33.419808)",,,,
470073556,residential,False,False,96.882,"LINESTRING (-7.6767057 33.4211927, -7.6757052 33.4209441)",,,,
470073556,residential,False,True,96.622,"LINESTRING (-7.6767057 33.4211927, -7.6776967 33.421459)",,,,
470073598,residential,False,False,140.759,"LINESTRING (-7.6741442 33.4224161, -7.6726923 33.4220501)",,,,
470073644,residential,False,True,83.631,"LINESTRING (-7.6741442 33.4224161, -7.6744125 33.4216981)",,,,
690063685,residential,True,False,10.697,"LINESTRING (-7.6734044 33.4156568, -7.6734339 33.4155638)",,,,
470073627,residential,True,False,66.365,"LINESTRING (-7.6734044 33.4156568, -7.6737235 33.4157278, -7.674091 33.415823)",,,,
470073517,residential,True,False,5.06,"LINESTRING (-7.6761544 33.4162607, -7.6761538 33.4162152)",roundabout,,,
470073571,residential,False,False,34.544,"LINESTRING (-7.6777383 33.4149565, -7.6779474 33.4152135)",,,,
470073629,residential,False,False,108.611,"LINESTRING (-7.6777383 33.4149565, -7.676737 33.415462)",,,,
470073571,residential,False,True,303.658,"LINESTRING (-7.6777383 33.4149565, -7.6776221 33.4147959, -7.6775524 33.414722, -7.6774317 33.4146582, -7.6771662 33.4146023, -7.6763976 33.4144088, -7.6761791 33.4143538, -7.6752028 33.4140896, -7.6747683 33.4139631)",,,,
470073512,residential,False,False,38.062,"LINESTRING (-7.6721739 33.4187116, -7.6723771 33.4186825, -7.6725742 33.4186388)",,,,
690063706,secondary,True,False,126.291,"LINESTRING (-7.6721739 33.4187116, -7.6723912 33.4181019, -7.6725595 33.4176224)",,2,RR323,80
470073571,residential,False,True,34.544,"LINESTRING (-7.6779474 33.4152135, -7.6777383 33.4149565)",,,,
470073501,residential,True,False,199.028,"LINESTRING (-7.6779474 33.4152135, -7.6775839 33.4154004, -7.677022 33.4156836, -7.676513 33.415945, -7.6761203 33.4161504)",,,,
470073498,residential,False,False,68.024,"LINESTRING (-7.6738644 33.4206056, -7.6734996 33.420075)",,,,
470073498,residential,False,True,92.18,"LINESTRING (-7.6738644 33.4206056, -7.6743263 33.4213395)",,,,
470073556,residential,False,True,8.535,"LINESTRING (-7.6738644 33.4206056, -7.6739489 33.4205753)",,,,
470073512,residential,False,False,12.042,"LINESTRING (-7.672888 33.41789, -7.6728153 33.4178003)",,,,
470073567,residential,True,False,89.352,"LINESTRING (-7.672888 33.41789, -7.6736927 33.4174489)",,,,
470073512,residential,False,True,86.12899999999999,"LINESTRING (-7.672888 33.41789, -7.6729269 33.4180198, -7.672939 33.4181642, -7.672931 33.4183008, -7.672884 33.4184015, -7.6727821 33.4185325, -7.6726882 33.4185862)",,,,
470073509,residential,False,False,151.513,"LINESTRING (-7.67317 33.4193778, -7.6739489 33.4205753)",,,,
470073509,residential,False,True,98.729,"LINESTRING (-7.67317 33.4193778, -7.6726882 33.4185862)",,,,
470073650,residential,False,True,8.716,"LINESTRING (-7.67317 33.4193778, -7.6730914 33.4194207)",,,,
470073650,residential,False,False,190.377,"LINESTRING (-7.67317 33.4193778, -7.6737155 33.4191023, -7.673863 33.419034, -7.6739757 33.4190183, -7.6740789 33.4190194, -7.674201 33.4190452, -7.6750612 33.4192705)",,,,
470073517,residential,True,False,36.739,"LINESTRING (-7.6761203 33.4161504, -7.6760819 33.4161243, -7.6760221 33.4160965, -7.6759544 33.4160875, -7.6758777 33.4161015, -7.6758208 33.4161334, -7.6757824 33.4161743)",roundabout,,,
470073535,residential,True,False,119.233,"LINESTRING (-7.6747058 33.4215994, -7.6759386 33.4219012)",,,,
470073638,residential,True,False,11.23,"LINESTRING (-7.6747058 33.4215994, -7.6747378 33.421502)",roundabout,,,
470073498,residential,False,False,82.028,"LINESTRING (-7.6734996 33.420075, -7.6730914 33.4194207)",,,,
470073498,residential,False,True,68.024,"LINESTRING (-7.6734996 33.420075, -7.6738644 33.4206056)",,,,
470073511,residential,False,False,121.537,"LINESTRING (-7.6734996 33.420075, -7.6734272 33.4201287, -7.6733601 33.4202015, -7.6732877 33.420385, -7.6732126 33.4206526, -7.6731402 33.4208406, -7.6730457 33.4210829)",,,,
470073517,residential,True,False,30.374,"LINESTRING (-7.6758231 33.4163808, -7.6758799 33.4164034, -7.6759466 33.4164165, -7.6760051 33.4164119, -7.6760677 33.4163886, -7.676117 33.4163489)",roundabout,,,
594767923,residential,False,True,34.149,"LINESTRING (-7.6738954 33.4177052, -7.6736927 33.4174489)",,,,
594767923,residential,False,False,111.65299999999999,"LINESTRING (-7.6738954 33.4177052, -7.6740789 33.4179694, -7.6741742 33.4180993, -7.6742707 33.4181989, -7.674378 33.4182448, -7.6745443 33.4182829, -7.6747468 33.4183232)",,,,
594767953,residential,False,True,144.144,"LINESTRING (-7.6738954 33.4177052, -7.6743901 33.4174534, -7.6752285 33.4170402)",,,,
594767931,residential,False,False,33.017,"LINESTRING (-7.6778525 33.4223578, -7.6775131 33.4222688)",,,,
594767921,residential,False,True,19.222,"LINESTRING (-7.6752285 33.4170402, -7.6751797 33.4172082)",,,,
594767953,residential,False,False,144.144,"LINESTRING (-7.6752285 33.4170402, -7.6743901 33.4174534, -7.6738954 33.4177052)",,,,
594767953,residential,False,True,158.89600000000002,"LINESTRING (-7.6752285 33.4170402, -7.6754938 33.4168881, -7.6757375 33.4167819, -7.6758613 33.416765, -7.6759551 33.4167583, -7.6761238 33.4167551, -7.6763508 33.4167493, -7.6764688 33.4167325, -7.6765291 33.4166911, -7.6765586 33.4166172, -7.6766133 33.4164491)",,,,
594767938,residential,True,False,74.701,"LINESTRING (-7.6779226 33.4208142, -7.6777977 33.4211707, -7.6776967 33.421459)",,,,
594767954,residential,False,True,130.33,"LINESTRING (-7.6747468 33.4183232, -7.6751797 33.4172082)",,,,
594767923,residential,False,True,111.65299999999999,"LINESTRING (-7.6747468 33.4183232, -7.6745443 33.4182829, -7.674378 33.4182448, -7.6742707 33.4181989, -7.6741742 33.4180993, -7.6740789 33.4179694, -7.6738954 33.4177052)",,,,
594767923,residential,False,False,34.149,"LINESTRING (-7.6736927 33.4174489, -7.6738954 33.4177052)",,,,
470073567,residential,True,False,230.687,"LINESTRING (-7.6736927 33.4174489, -7.6748393 33.4168545, -7.6758231 33.4163808)",,,,
594767921,residential,False,False,19.222,"LINESTRING (-7.6751797 33.4172082, -7.6752285 33.4170402)",,,,
594767921,residential,False,True,267.773,"LINESTRING (-7.6751797 33.4172082, -7.6779464 33.417891)",,,,
594767954,residential,False,False,130.33,"LINESTRING (-7.6751797 33.4172082, -7.6747468 33.4183232)",,,,
690063685,residential,True,False,195.53,"LINESTRING (-7.6726822 33.4172788, -7.6727398 33.4172547, -7.6727801 33.4172298, -7.6728029 33.4172099, -7.6728364 33.4171727, -7.6728642 33.4171153, -7.6729363 33.4169418, -7.6732568 33.4160374, -7.6734044 33.4156568)",,,,
594767953,residential,False,False,158.89600000000002,"LINESTRING (-7.6766133 33.4164491, -7.6765586 33.4166172, -7.6765291 33.4166911, -7.6764688 33.4167325, -7.6763508 33.4167493, -7.6761238 33.4167551, -7.6759551 33.4167583, -7.6758613 33.416765, -7.6757375 33.4167819, -7.6754938 33.4168881, -7.6752285 33.4170402)",,,,
690063706,secondary,True,False,40.447,"LINESTRING (-7.6720519 33.4190608, -7.6721739 33.4187116)",,2,RR323,80
470073565,residential,True,False,11.704,"LINESTRING (-7.6775131 33.4222688, -7.6774333 33.4221873)",,,,
594767931,residential,False,True,33.017,"LINESTRING (-7.6775131 33.4222688, -7.6778525 33.4223578)",,,,
594767932,residential,True,False,89.985,"LINESTRING (-7.6775131 33.4222688, -7.6777886 33.4214929)",,,,
470073556,residential,False,False,9.325,"LINESTRING (-7.6777886 33.4214929, -7.6776967 33.421459)",,,,
594767921,residential,False,False,267.773,"LINESTRING (-7.6779464 33.417891, -7.6751797 33.4172082)",,,,
470073516,residential,False,True,39.006,"LINESTRING (-7.6779606 33.4163402, -7.6778367 33.4166754)",,,,
