osmid,highway,oneway,reversed,length,bridge,geometry,ref,name,lanes,maxspeed
1213988825,unclassified,False,False,141.399,,"LINESTRING (129.7079665 33.3387086, 129.7079918 33.3386342, 129.7081045 33.3382346, 129.7081594 33.338008, 129.7082051 33.3378443, 129.7082223 33.3377618, 129.7082292 33.3376554, 129.7082269 33.3375729, 129.7082028 33.3374631)",,,,
134713685,trunk,False,False,124.05,,"LINESTRING (129.7103522 33.3437193, 129.7107652 33.3443259, 129.7109441 33.3445814, 129.7110253 33.3446825)",204;383,国道204号,2,
134713685,trunk,False,True,91.82700000000001,,"LINESTRING (129.7103522 33.3437193, 129.7103418 33.3437041, 129.7101254 33.3434106, 129.7099184 33.3431359, 129.7097914 33.3430461)",204;383,国道204号,2,
134714205,unclassified,False,False,160.54500000000002,,"LINESTRING (129.7103522 33.3437193, 129.7110778 33.3433521, 129.7114337 33.343346, 129.711553 33.3432451, 129.7115531 33.3429492)",,,,
134713936,unclassified,False,False,44.812,,"LINESTRING (129.7058592 33.3412954, 129.7063133 33.3414314)",,,,
134713506,primary,False,False,106.052,,"LINESTRING (129.7058592 33.3412954, 129.7058683 33.3412782, 129.7058757 33.3412635, 129.7062991 33.3404153)",11,県道11号 日野松浦線,,40
134713506,primary,False,True,75.182,,"LINESTRING (129.7058592 33.3412954, 129.7056365 33.3417173, 129.7055473 33.341919)",11,県道11号 日野松浦線,,40
134713936,unclassified,False,False,57.369,,"LINESTRING (129.7063133 33.3414314, 129.7068947 33.3416054)",,,,
134713936,unclassified,False,True,44.812,,"LINESTRING (129.7063133 33.3414314, 129.7058592 33.3412954)",,,,
433860466,unclassified,False,False,112.534,,"LINESTRING (129.7063133 33.3414314, 129.7066486 33.3404589)",,,,
134714203,unclassified,False,False,32.827,,"LINESTRING (129.7066486 33.3404589, 129.7062991 33.3404153)",,,,
134714203,unclassified,False,True,45.414,,"LINESTRING (129.7066486 33.3404589, 129.7071321 33.3405193)",,,,
433860466,unclassified,False,True,112.534,,"LINESTRING (129.7066486 33.3404589, 129.7063133 33.3414314)",,,,
134714332,tertiary,False,False,100.984,,"LINESTRING (129.7135367 33.3438792, 129.7135016 33.3429715)",,,,
134714332,tertiary,False,True,133.815,,"LINESTRING (129.7135367 33.3438792, 129.7135832 33.345082)",,,,
433860468,unclassified,False,False,66.69200000000001,,"LINESTRING (129.7135367 33.3438792, 129.7133813 33.3438588, 129.7132519 33.3438047, 129.7131194 33.3437224, 129.7129561 33.3436657, 129.7128853 33.3436477)",,,,
433860468,unclassified,False,False,255.26899999999998,,"LINESTRING (129.7128853 33.3436477, 129.7118316 33.3435242, 129.7118223 33.343483, 129.7119271 33.3432591, 129.711961 33.3432333, 129.7120133 33.3432234, 129.712567 33.343289, 129.7127616 33.3433127, 129.7128595 33.3433618, 129.7129262 33.343408, 129.7128853 33.3436477)",,,,
433860468,unclassified,False,True,255.269,,"LINESTRING (129.7128853 33.3436477, 129.7129262 33.343408, 129.7128595 33.3433618, 129.7127616 33.3433127, 129.712567 33.343289, 129.7120133 33.3432234, 129.711961 33.3432333, 129.7119271 33.3432591, 129.7118223 33.343483, 129.7118316 33.3435242, 129.7128853 33.3436477)",,,,
433860468,unclassified,False,True,66.692,,"LINESTRING (129.7128853 33.3436477, 129.7129561 33.3436657, 129.7131194 33.3437224, 129.7132519 33.3438047, 129.7133813 33.3438588, 129.7135367 33.3438792)",,,,
435909819,unclassified,False,True,174.292,,"LINESTRING (129.708004 33.3447223, 129.7087622 33.3450484, 129.709699 33.3453929)",,,,
134713506,primary,False,False,75.182,,"LINESTRING (129.7055473 33.341919, 129.7056365 33.3417173, 129.7058592 33.3412954)",11,県道11号 日野松浦線,,40
134713506,primary,False,True,75.34299999999999,,"LINESTRING (129.7055473 33.341919, 129.7055076 33.3420088, 129.7053115 33.3425671)",11,県道11号 日野松浦線,,40
134714242,residential,False,True,142.597,,"LINESTRING (129.7055473 33.341919, 129.705677 33.3419755, 129.7058681 33.34215, 129.7059672 33.3420406, 129.7061654 33.3419223, 129.7062538 33.3419164, 129.7065087 33.3420021, 129.7066219 33.3420287, 129.7068192 33.3419536)",,,,
134713685,trunk,False,False,11.002,,"LINESTRING (129.709679 33.3430149, 129.7097914 33.3430461)",204;383,国道204号,2,
"[134713665, 134713685, 134713590]",trunk,False,"[False, True]",99.209,yes,"LINESTRING (129.709679 33.3430149, 129.7096259 33.343003, 129.7093949 33.3429623, 129.7092263 33.342946, 129.7086231 33.3428877)",204;383,国道204号,2,
1065986926,residential,False,False,296.58399999999995,,"LINESTRING (129.709679 33.3430149, 129.7095665 33.3431197, 129.7096055 33.3439239, 129.7096515 33.3440688, 129.710016 33.3446335, 129.7102071 33.3447518, 129.7109486 33.3451408)",,,,
134713937,tertiary,False,False,35.168,,"LINESTRING (129.7109486 33.3451408, 129.7112091 33.3449113)",,,,
"[134713937, 134714241, 134714537]",tertiary,False,"[False, True]",135.965,yes,"LINESTRING (129.7109486 33.3451408, 129.7107931 33.3452779, 129.7106119 33.3454381, 129.7105252 33.3454849, 129.7103743 33.3455369, 129.7102284 33.3455429, 129.7100672 33.3455173, 129.709699 33.3453929)",,,,
1065986926,residential,False,True,296.584,,"LINESTRING (129.7109486 33.3451408, 129.7102071 33.3447518, 129.710016 33.3446335, 129.7096515 33.3440688, 129.7096055 33.3439239, 129.7095665 33.3431197, 129.709679 33.3430149)",,,,
134713685,trunk,False,False,30.639,,"LINESTRING (129.7110253 33.3446825, 129.7112091 33.3449113)",204;383,国道204号,2,
134713685,trunk,False,True,124.05,,"LINESTRING (129.7110253 33.3446825, 129.7109441 33.3445814, 129.7107652 33.3443259, 129.7103522 33.3437193)",204;383,国道204号,2,
1065986927,residential,False,False,161.398,,"LINESTRING (129.7110253 33.3446825, 129.7114317 33.3446897, 129.7117467 33.3445803, 129.7118068 33.3445034, 129.7119166 33.3444946, 129.7120015 33.34453, 129.7120652 33.3445093, 129.7119166 33.3441191, 129.7118493 33.3441102, 129.7118033 33.344122)",,,,
1065986927,residential,False,True,161.398,,"LINESTRING (129.7118033 33.344122, 129.7118493 33.3441102, 129.7119166 33.3441191, 129.7120652 33.3445093, 129.7120015 33.34453, 129.7119166 33.3444946, 129.7118068 33.3445034, 129.7117467 33.3445803, 129.7114317 33.3446897, 129.7110253 33.3446825)",,,,
134714456,tertiary,False,True,33.56,,"LINESTRING (129.7082412 33.3415713, 129.7078923 33.341493)",,,,
134714456,tertiary,False,False,135.855,,"LINESTRING (129.7082412 33.3415713, 129.7084717 33.341623, 129.7086716 33.3416349, 129.7089919 33.3416196, 129.709691 33.3415611)",,,,
1065986929,residential,False,True,206.04,,"LINESTRING (129.7082412 33.3415713, 129.7084198 33.3419312, 129.7086216 33.3421618, 129.7088387 33.3423602, 129.7089322 33.3424235, 129.7094922 33.3427915, 129.7097472 33.3427843)",,,,
425356619,primary,False,False,309.66700000000003,,"LINESTRING (129.7035119 33.3404689, 129.7035258 33.340435, 129.7035897 33.3402854, 129.7038359 33.3397095, 129.703885 33.3395601, 129.7039066 33.3393432, 129.7039657 33.3391757, 129.7041432 33.3387985, 129.7044346 33.3384104, 129.7046596 33.3380971, 129.7047634 33.3379139)",40,佐世保吉井松浦線,,
134714332,tertiary,False,False,133.815,,"LINESTRING (129.7135832 33.345082, 129.7135367 33.3438792)",,,,
"[1213988816, 1213988817, 1213988818]",unclassified,False,True,91.02599999999998,yes,"LINESTRING (129.7108105 33.3381253, 129.7108788 33.3381068, 129.7109121 33.3380811, 129.7109249 33.3380376, 129.7109471 33.3378857, 129.7109906 33.3377702, 129.7110205 33.3377153, 129.7110981 33.3376205, 129.7111357 33.3375449, 129.7111724 33.3374764, 129.7112339 33.3374292)",,,,
"[196800569, 134713506]",primary,False,False,16.955,yes,"LINESTRING (129.7082028 33.3374631, 129.7082305 33.3374563, 129.7083835 33.3374446)",11,県道11号 日野松浦線,,40
134713506,primary,False,True,151.47899999999998,,"LINESTRING (129.7082028 33.3374631, 129.7080713 33.3374955, 129.7079224 33.3375756, 129.707797 33.3377162, 129.7073402 33.3385582)",11,県道11号 日野松浦線,,40
1213988825,unclassified,False,True,141.399,,"LINESTRING (129.7082028 33.3374631, 129.7082269 33.3375729, 129.7082292 33.3376554, 129.7082223 33.3377618, 129.7082051 33.3378443, 129.7081594 33.338008, 129.7081045 33.3382346, 129.7079918 33.3386342, 129.7079665 33.3387086)",,,,
