osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,width,geometry,bridge,tunnel
310338754,,,,residential,False,True,44.015,,,"LINESTRING (138.6883275 35.6967189, 138.6880141 35.6968868, 138.6879999 35.696977)",,
167623347,2,,,tertiary,False,False,78.96000000000001,,,"LINESTRING (138.6837197 35.6910175, 138.6840077 35.6915593, 138.6840876 35.6916602)",,
167623347,2,,,tertiary,False,True,265.788,,,"LINESTRING (138.6837197 35.6910175, 138.6835433 35.6907228, 138.6830129 35.6898002, 138.6829026 35.6896179, 138.6826885 35.6892687, 138.6824306 35.6888691)",,
"[383767345, 383767346]",,,,residential,False,True,128.098,,,"LINESTRING (138.6837197 35.6910175, 138.6839166 35.6910723, 138.6840273 35.6912285, 138.684106 35.6912687, 138.6844412 35.6912238, 138.6844937 35.6915031, 138.6845211 35.6916704)",,yes
563884040,,,,residential,False,True,75.642,,,"LINESTRING (138.6832324 35.6951394, 138.6831768 35.6950583, 138.6829959 35.6948439, 138.6828855 35.6947261, 138.6827074 35.6946198)",,
147440381,,,,unclassified,False,True,68.452,,,"LINESTRING (138.6891234 35.6937986, 138.689254 35.694405)",,
147441469,,,,residential,False,True,6.95,,,"LINESTRING (138.6891234 35.6937986, 138.6890533 35.6938244)",,
147441469,,,,residential,False,False,124.68900000000001,,,"LINESTRING (138.6891234 35.6937986, 138.689261 35.6937417, 138.6901055 35.6933338, 138.6903116 35.6932281)",,
147438123,,,,unclassified,False,False,101.211,,,"LINESTRING (138.6876663 35.6917125, 138.6876205 35.6914623, 138.6874668 35.690817)",,
147438123,,,,unclassified,False,True,269.80600000000004,,,"LINESTRING (138.6876663 35.6917125, 138.6877241 35.692028, 138.6877428 35.6920898, 138.6877941 35.6921645, 138.6878936 35.6922749, 138.6883329 35.6927899, 138.6888607 35.6934272, 138.6889223 35.6935496, 138.6890533 35.6938244)",,
1252797373,,,,residential,False,False,177.461,,,"LINESTRING (138.6876663 35.6917125, 138.6885144 35.6915571, 138.6887122 35.6915766, 138.6891747 35.6914626, 138.6891731 35.691359, 138.6893853 35.6912039)",,
