osmid,highway,oneway,reversed,length,tunnel,geometry,ref,name,lanes
136469272,tertiary,False,True,162.578,,"LINESTRING (131.161833 33.5788871, 131.1621415 33.5788328, 131.162769 33.578664, 131.163112 33.578524, 131.1634636 33.5783681)",,,
136469272,tertiary,False,True,11.913,,"LINESTRING (131.1615858 33.5789532, 131.1617083 33.5789206)",,,
"[136468792, 136469043, 136469571, 136469831]",residential,False,"[False, True]",468.78400000000005,,"LINESTRING (131.1615858 33.5789532, 131.1615115 33.5787075, 131.1614225 33.5786015, 131.1613135 33.5785015, 131.1611865 33.5784045, 131.1610285 33.5783145, 131.1609275 33.5782425, 131.1608465 33.5781125, 131.1607725 33.5778695, 131.1606785 33.5776615, 131.1606314 33.5775714, 131.1605302 33.5774716, 131.1603932 33.5773666, 131.1602372 33.5772406, 131.1598872 33.5769006, 131.160081 33.576744, 131.16013 33.576664, 131.160183 33.576555, 131.16029 33.576291, 131.16036 33.576036, 131.160405 33.575911, 131.160462 33.575827, 131.160548 33.575756, 131.1608837 33.5755431)",,,
136468744,residential,False,True,256.04699999999997,,"LINESTRING (131.1641496 33.5792266, 131.164599 33.578884, 131.164659 33.578856, 131.164881 33.578772, 131.165056 33.578704, 131.165332 33.578608, 131.165762 33.578507, 131.165944 33.578423, 131.166166 33.578316, 131.166592 33.5782288)",,,
375260728,secondary,False,False,114.729,,"LINESTRING (131.1641496 33.5792266, 131.1639238 33.578918, 131.1634636 33.5783681)",109,福土吉富線,
375260728,secondary,False,True,175.938,,"LINESTRING (131.1641496 33.5792266, 131.1643753 33.5795039, 131.1647169 33.5798946, 131.165151 33.5805674)",109,福土吉富線,
136468888,residential,False,False,248.33399999999995,,"LINESTRING (131.1673397 33.5794133, 131.167241 33.579456, 131.167169 33.579468, 131.167096 33.579525, 131.166924 33.579731, 131.16667 33.579972, 131.166636 33.58, 131.166334 33.580034, 131.166179 33.580051, 131.166092 33.58009, 131.165904 33.580192, 131.165823 33.580226, 131.165567 33.580355, 131.165151 33.5805674)",,,
"[136468992, 136469569]","['unclassified', 'residential']",False,"[False, True]",154.49699999999999,,"LINESTRING (131.1673397 33.5794133, 131.1674572 33.5796379, 131.167982 33.580378, 131.168076 33.580463, 131.168203 33.580516, 131.168264 33.580519)",,,
136469575,unclassified,False,True,149.04,,"LINESTRING (131.1673397 33.5794133, 131.1672968 33.579354, 131.166946 33.578733, 131.166912 33.578699, 131.166592 33.5782288)",,,
"[136469280, 136468844, 136469054]",residential,False,"[False, True]",513.249,yes,"LINESTRING (131.165151 33.5805674, 131.164935 33.580643, 131.164901 33.580654, 131.164619 33.580784, 131.164484 33.580851, 131.16433 33.580919, 131.164155 33.581009, 131.163677 33.58124, 131.163038 33.581544, 131.162897 33.581618, 131.162614 33.581747, 131.162386 33.581848, 131.162188 33.581927, 131.161549 33.582238, 131.160855 33.582584, 131.160318 33.582818)",,,
136468888,residential,False,True,248.334,,"LINESTRING (131.165151 33.5805674, 131.165567 33.580355, 131.165823 33.580226, 131.165904 33.580192, 131.166092 33.58009, 131.166179 33.580051, 131.166334 33.580034, 131.166636 33.58, 131.16667 33.579972, 131.166924 33.579731, 131.167096 33.579525, 131.167169 33.579468, 131.167241 33.579456, 131.1673397 33.5794133)",,,
375260728,secondary,False,False,175.938,,"LINESTRING (131.165151 33.5805674, 131.1647169 33.5798946, 131.1643753 33.5795039, 131.1641496 33.5792266)",109,福土吉富線,
375260728,secondary,False,True,91.273,,"LINESTRING (131.165151 33.5805674, 131.1653739 33.5808398, 131.1656055 33.5811292, 131.1657212 33.5812353)",109,福土吉富線,
"[136468992, 136469569]","['residential', 'unclassified']",False,"[False, True]",154.49699999999999,,"LINESTRING (131.168264 33.580519, 131.168203 33.580516, 131.168076 33.580463, 131.167982 33.580378, 131.1674572 33.5796379, 131.1673397 33.5794133)",,,
"[136469398, 136469519]",residential,False,True,118.997,,"LINESTRING (131.168264 33.580519, 131.168419 33.580784, 131.168439 33.58084, 131.168446 33.580913, 131.168412 33.580992, 131.168397 33.581066, 131.168392 33.581167, 131.168419 33.58155)",,,
136469853,residential,False,False,177.266,,"LINESTRING (131.168264 33.580519, 131.168796 33.580401, 131.168944 33.580373, 131.169166 33.580344, 131.16932 33.58035, 131.169394 33.580373, 131.169509 33.580443, 131.169662 33.580594, 131.1697259 33.5809008)",,,
136469008,residential,False,False,11.132,,"LINESTRING (131.1697259 33.5809008, 131.1698458 33.5808941)",,,
136469721,residential,False,True,141.711,,"LINESTRING (131.1697259 33.5809008, 131.169646 33.580968, 131.169271 33.58117, 131.168916 33.581357, 131.168749 33.581438, 131.168708 33.581454, 131.168419 33.58155)",,,
136469853,residential,False,True,177.266,,"LINESTRING (131.1697259 33.5809008, 131.169662 33.580594, 131.169509 33.580443, 131.169394 33.580373, 131.16932 33.58035, 131.169166 33.580344, 131.168944 33.580373, 131.168796 33.580401, 131.168264 33.580519)",,,
136469008,residential,False,True,11.132,,"LINESTRING (131.1698458 33.5808941, 131.1697259 33.5809008)",,,
136468488,primary,False,False,185.162,,"LINESTRING (131.1698458 33.5808941, 131.1698299 33.5811104, 131.1698334 33.5813832, 131.1698574 33.5816183, 131.1698921 33.5819655, 131.1699211 33.5822018, 131.1699457 33.582555)",16,吉富本耶馬渓線,
136469782,residential,False,True,201.07399999999996,,"LINESTRING (131.1657212 33.5812353, 131.166092 33.581313, 131.166489 33.581414, 131.166542 33.581431, 131.167006 33.581544, 131.167303 33.581618, 131.167551 33.581691, 131.1678 33.581753)",,,
375260728,secondary,False,False,91.273,,"LINESTRING (131.1657212 33.5812353, 131.1656055 33.5811292, 131.1653739 33.5808398, 131.165151 33.5805674)",109,福土吉富線,
375260728,secondary,False,True,137.945,,"LINESTRING (131.1657212 33.5812353, 131.1660165 33.5815343, 131.1663725 33.5819008, 131.1664912 33.5820528, 131.1666012 33.5822312)",109,福土吉富線,
136469136,residential,False,True,10.69,,"LINESTRING (131.168419 33.58155, 131.168312 33.581586)",,,
"[136469398, 136469519]",residential,False,False,118.99700000000001,,"LINESTRING (131.168419 33.58155, 131.168392 33.581167, 131.168397 33.581066, 131.168412 33.580992, 131.168446 33.580913, 131.168439 33.58084, 131.168419 33.580784, 131.168264 33.580519)",,,
136469721,residential,False,False,141.711,,"LINESTRING (131.168419 33.58155, 131.168708 33.581454, 131.168749 33.581438, 131.168916 33.581357, 131.169271 33.58117, 131.169646 33.580968, 131.1697259 33.5809008)",,,
136469136,residential,False,False,10.69,,"LINESTRING (131.168312 33.581586, 131.168419 33.58155)",,,
136469409,residential,False,True,50.940999999999995,,"LINESTRING (131.168312 33.581586, 131.168136 33.581646, 131.167928 33.581714, 131.1678 33.581753)",,,
136469706,residential,False,True,63.507,,"LINESTRING (131.168312 33.581586, 131.168424 33.581724, 131.168494 33.581778, 131.168578 33.581815, 131.168673 33.581842, 131.168781 33.581873, 131.168849 33.581909)",,,
136469253,residential,False,False,35.298,,"LINESTRING (131.1678 33.581753, 131.167598 33.581832, 131.167451 33.58188)",,,
136469409,residential,False,False,50.941,,"LINESTRING (131.1678 33.581753, 131.167928 33.581714, 131.168136 33.581646, 131.168312 33.581586)",,,
136469782,residential,False,False,201.074,,"LINESTRING (131.1678 33.581753, 131.167551 33.581691, 131.167303 33.581618, 131.167006 33.581544, 131.166542 33.581431, 131.166489 33.581414, 131.166092 33.581313, 131.1657212 33.5812353)",,,
136469253,residential,False,True,35.298,,"LINESTRING (131.167451 33.58188, 131.167598 33.581832, 131.1678 33.581753)",,,
136469269,residential,False,True,84.84,,"LINESTRING (131.167451 33.58188, 131.167565 33.582136, 131.167739 33.582604)",,,
136469463,residential,False,False,88.287,,"LINESTRING (131.167451 33.58188, 131.167191 33.581966, 131.166883 33.582074, 131.1666012 33.5822312)",,,
136469232,residential,False,True,128.632,,"LINESTRING (131.168849 33.581909, 131.168247 33.582291, 131.167739 33.582604)",,,
136469706,residential,False,False,63.507000000000005,,"LINESTRING (131.168849 33.581909, 131.168781 33.581873, 131.168673 33.581842, 131.168578 33.581815, 131.168494 33.581778, 131.168424 33.581724, 131.168312 33.581586)",,,
136469729,residential,False,True,80.8,,"LINESTRING (131.168849 33.581909, 131.168909 33.581958, 131.168958 33.582026, 131.169038 33.582149, 131.169184 33.582379, 131.169234 33.582455, 131.169295 33.58253)",,,
136469463,residential,False,True,88.287,,"LINESTRING (131.1666012 33.5822312, 131.166883 33.582074, 131.167191 33.581966, 131.167451 33.58188)",,,
375260728,secondary,False,False,137.945,,"LINESTRING (131.1666012 33.5822312, 131.1664912 33.5820528, 131.1663725 33.5819008, 131.1660165 33.5815343, 131.1657212 33.5812353)",109,福土吉富線,
136468488,primary,False,False,22.133,,"LINESTRING (131.1699457 33.582555, 131.1698933 33.5827492)",16,吉富本耶馬渓線,
136469284,residential,False,False,60.342,,"LINESTRING (131.1699457 33.582555, 131.169295 33.58253)",,,
136468488,primary,False,True,185.162,,"LINESTRING (131.1699457 33.582555, 131.1699211 33.5822018, 131.1698921 33.5819655, 131.1698574 33.5816183, 131.1698334 33.5813832, 131.1698299 33.5811104, 131.1698458 33.5808941)",16,吉富本耶馬渓線,
136469284,residential,False,True,60.342,,"LINESTRING (131.169295 33.58253, 131.1699457 33.582555)",,,
136469729,residential,False,False,80.8,,"LINESTRING (131.169295 33.58253, 131.169234 33.582455, 131.169184 33.582379, 131.169038 33.582149, 131.168958 33.582026, 131.168909 33.581958, 131.168849 33.581909)",,,
136469232,residential,False,False,128.632,,"LINESTRING (131.167739 33.582604, 131.168247 33.582291, 131.168849 33.581909)",,,
136469269,residential,False,False,84.84,,"LINESTRING (131.167739 33.582604, 131.167565 33.582136, 131.167451 33.58188)",,,
136468488,primary,False,True,22.133,,"LINESTRING (131.1698933 33.5827492, 131.1699457 33.582555)",16,吉富本耶馬渓線,
"[136469280, 136468844, 136469054]",residential,False,"[False, True]",513.2490000000001,yes,"LINESTRING (131.160318 33.582818, 131.160855 33.582584, 131.161549 33.582238, 131.162188 33.581927, 131.162386 33.581848, 131.162614 33.581747, 131.162897 33.581618, 131.163038 33.581544, 131.163677 33.58124, 131.164155 33.581009, 131.16433 33.580919, 131.164484 33.580851, 131.164619 33.580784, 131.164901 33.580654, 131.164935 33.580643, 131.165151 33.5805674)",,,
136469694,residential,False,False,11.516,,"LINESTRING (131.1632645 33.5759874, 131.1633601 33.5760536)",,,
377171360,trunk,True,False,135.341,,"LINESTRING (131.1632645 33.5759874, 131.1631885 33.5760885, 131.162927 33.5764248, 131.1626816 33.5767477, 131.1624803 33.5770143)",10,豊前バイパス,2
375260728,secondary,False,True,15.693,,"LINESTRING (131.1624803 33.5770143, 131.162564 33.577137)",109,福土吉富線,
375260728,secondary,False,False,48.967,,"LINESTRING (131.1624803 33.5770143, 131.16238 33.5769059, 131.1622317 33.5767406, 131.1621624 33.5766625)",109,福土吉富線,
377171360,trunk,True,False,225.238,,"LINESTRING (131.1624803 33.5770143, 131.1623257 33.5772617, 131.1621478 33.5775645, 131.161999 33.5778717, 131.1618516 33.5782746, 131.1617489 33.5787006, 131.1617083 33.5789206)",10,豊前バイパス,2
136469272,tertiary,False,False,11.913,,"LINESTRING (131.1617083 33.5789206, 131.1615858 33.5789532)",,,
136469272,tertiary,False,True,12.138,,"LINESTRING (131.1617083 33.5789206, 131.161833 33.5788871)",,,
