osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,est_width,bridge
"[651914478, 651915391]",True,"['2', '3']",16,東京環状,trunk,"['60', '50']",False,114.46199999999999,"LINESTRING (139.3484104 35.7029273, 139.3485406 35.7031975, 139.3486012 35.7033347, 139.3486459 35.7034461, 139.3487528 35.7037008, 139.3488367 35.7038965)",,,
260047447,False,,,,residential,,False,35.172,"LINESTRING (139.3540677 35.7013175, 139.3539417 35.7010182)",,1.5m〜3.0m,
120126572,False,,,,residential,,False,125.1,"LINESTRING (139.3540677 35.7013175, 139.3546715 35.7011263, 139.3546937 35.7011193, 139.3553655 35.7009241)",,3.0m〜5.5m,
120126572,False,,,,residential,,True,63.227,"LINESTRING (139.3540677 35.7013175, 139.3537234 35.7014718, 139.3534547 35.7015923)",,3.0m〜5.5m,
120126584,False,,,旧日光脇往還,unclassified,,False,120.279,"LINESTRING (139.3447143 35.7019821, 139.3452648 35.7029671)",,3.0m〜5.5m,
25666588,False,1,,,tertiary,,False,296.352,"LINESTRING (139.3447143 35.7019821, 139.3456758 35.701495, 139.3467147 35.7011327, 139.347272 35.7008632, 139.3475706 35.7006866)",,,
120126584,False,,,旧日光脇往還,unclassified,,False,78.431,"LINESTRING (139.3452648 35.7029671, 139.3456015 35.7036173)",,3.0m〜5.5m,
120126584,False,,,旧日光脇往還,unclassified,,True,120.279,"LINESTRING (139.3452648 35.7029671, 139.3447143 35.7019821)",,3.0m〜5.5m,
725465724,False,,,,residential,,False,249.619,"LINESTRING (139.3452648 35.7029671, 139.3456543 35.7026539, 139.3461249 35.7024174, 139.3462316 35.7023634, 139.346447 35.702308, 139.3468865 35.7022053, 139.3470939 35.702136, 139.3474689 35.7019586, 139.3476392 35.7018805)",,3.0m〜5.5m,
120126574,False,,,,residential,,True,92.29,"LINESTRING (139.3474118 35.7031042, 139.3484104 35.7029273)",,3.0m〜5.5m,
120126549,False,,,,residential,,False,53.679,"LINESTRING (139.3474118 35.7031042, 139.3474193 35.7032553, 139.3474099 35.7033702, 139.3475028 35.703573)",,,
120126549,False,,,,residential,,True,158.667,"LINESTRING (139.3474118 35.7031042, 139.3473033 35.7027493, 139.3476569 35.702623, 139.3476227 35.7023417, 139.3476613 35.7021886, 139.3476392 35.7018805)",,,
120126574,False,,,,residential,,False,86.90700000000001,"LINESTRING (139.3474118 35.7031042, 139.34713 35.7031571, 139.3469144 35.7032199, 139.3468452 35.7032889, 139.3466113 35.7034832)",,3.0m〜5.5m,
120126535,False,,,,unclassified,,True,184.99900000000002,"LINESTRING (139.3516243 35.7006133, 139.3516356 35.7006896, 139.3516309 35.7007386, 139.3511789 35.7011806, 139.3509686 35.7013916, 139.350904 35.7014445, 139.3502982 35.7018173)",,3.0m〜5.5m,
"[862125408, 862125409, 120126557]",False,,,,unclassified,,False,293.50899999999996,"LINESTRING (139.3516243 35.7006133, 139.3516111 35.700436, 139.3516048 35.7003516, 139.3515719 35.6999088, 139.3515293 35.6993281, 139.3521094 35.699259, 139.3521948 35.6992353, 139.3526462 35.699079, 139.3529861 35.6989351, 139.3530818 35.6988843)",,3.0m〜5.5m,yes
120126589,False,,,,unclassified,,True,171.228,"LINESTRING (139.3516243 35.7006133, 139.352315 35.7005845, 139.3528415 35.7009236, 139.3532588 35.7011924)",,3.0m〜5.5m,
120126544,False,,,,residential,,False,55.802,"LINESTRING (139.3554664 35.7014192, 139.3553655 35.7009241)",,3.0m〜5.5m,
848169582,False,2,29,奥多摩街道,primary,40,False,67.337,"LINESTRING (139.3554664 35.7014192, 139.3548216 35.7017234)",,,
120126599,False,,,,tertiary,,True,7.675,"LINESTRING (139.3532588 35.7011924, 139.3532131 35.7012506)",,3.0m〜5.5m,
120126589,False,,,,unclassified,,False,171.228,"LINESTRING (139.3532588 35.7011924, 139.3528415 35.7009236, 139.352315 35.7005845, 139.3516243 35.7006133)",,3.0m〜5.5m,
120126599,False,,,,tertiary,,False,146.99099999999999,"LINESTRING (139.3532588 35.7011924, 139.354085 35.7000976, 139.354104 35.700063)",,3.0m〜5.5m,
120126544,False,,,,residential,,True,55.802,"LINESTRING (139.3553655 35.7009241, 139.3554664 35.7014192)",,3.0m〜5.5m,
120126572,False,,,,residential,,True,125.10000000000001,"LINESTRING (139.3553655 35.7009241, 139.3546937 35.7011193, 139.3546715 35.7011263, 139.3540677 35.7013175)",,3.0m〜5.5m,
120126598,False,,,,residential,,False,130.761,"LINESTRING (139.3553655 35.7009241, 139.3552477 35.7005454, 139.3551961 35.7003429, 139.3550718 35.6997732)",,1.5m〜3.0m,
837285920,False,2,29,奥多摩街道,primary,40,False,79.228,"LINESTRING (139.3469843 35.704393, 139.3478156 35.704165)",,,
120126574,False,,,,residential,,True,67.088,"LINESTRING (139.3469843 35.704393, 139.3469354 35.7042323, 139.3468133 35.7039567, 139.3467867 35.7038134)",,3.0m〜5.5m,
837285920,False,2,29,奥多摩街道,primary,40,True,91.231,"LINESTRING (139.3469843 35.704393, 139.3464956 35.704514, 139.3460123 35.7046163)",,,
848169582,False,2,29,奥多摩街道,primary,40,False,39.3,"LINESTRING (139.3525304 35.7027887, 139.3521422 35.7029485)",,,
120126572,False,,,,residential,,False,129.201,"LINESTRING (139.3525304 35.7027887, 139.3525278 35.7026922, 139.3526667 35.7024319, 139.3527547 35.7023548, 139.3528303 35.7022886, 139.3529927 35.7020069, 139.3531111 35.701901, 139.3532203 35.7018029)",,3.0m〜5.5m,
848169582,False,2,29,奥多摩街道,primary,40,True,42.061,"LINESTRING (139.3525304 35.7027887, 139.3526246 35.7027426, 139.3529294 35.7025935)",,,
706258815,False,,,,residential,,True,25.435,"LINESTRING (139.3550718 35.6997732, 139.3553187 35.6996631)",,1.5m〜3.0m,
120126598,False,,,,residential,,True,130.761,"LINESTRING (139.3550718 35.6997732, 139.3551961 35.7003429, 139.3552477 35.7005454, 139.3553655 35.7009241)",,1.5m〜3.0m,
706258815,False,,,,residential,,False,49.14,"LINESTRING (139.3550718 35.6997732, 139.3547166 35.6999327, 139.3546369 35.6999953, 139.3546172 35.7000108)",,1.5m〜3.0m,
837285920,False,2,29,奥多摩街道,primary,40,False,6.711,"LINESTRING (139.3478156 35.704165, 139.3478863 35.7041464)",,,
837285920,False,2,29,奥多摩街道,primary,40,True,79.228,"LINESTRING (139.3478156 35.704165, 139.3469843 35.704393)",,,
120126549,False,,,,residential,,True,71.832,"LINESTRING (139.3478156 35.704165, 139.3477798 35.7041082, 139.3476815 35.7039541, 139.3476468 35.7038834, 139.3476055 35.7037936, 139.3475359 35.7036204, 139.3475028 35.703573)",,,
862125410,False,,,,tertiary,,False,58.917,"LINESTRING (139.3530818 35.6988843, 139.3526818 35.6984657)",,3.0m〜5.5m,
"[862125408, 862125409, 120126557]",False,,,,unclassified,,True,293.50899999999996,"LINESTRING (139.3530818 35.6988843, 139.3529861 35.6989351, 139.3526462 35.699079, 139.3521948 35.6992353, 139.3521094 35.699259, 139.3515293 35.6993281, 139.3515719 35.6999088, 139.3516048 35.7003516, 139.3516111 35.700436, 139.3516243 35.7006133)",,3.0m〜5.5m,yes
"[862125410, 862125411, 120126599]",False,,,,tertiary,,True,63.214,"LINESTRING (139.3530818 35.6988843, 139.3534272 35.6992679, 139.3534861 35.6993333, 139.353495 35.6993432)",,3.0m〜5.5m,yes
102980597,False,,,,residential,,False,75.02,"LINESTRING (139.3534547 35.7015923, 139.3539097 35.7021568)",,,
120126572,False,,,,residential,,True,31.565,"LINESTRING (139.3534547 35.7015923, 139.3532203 35.7018029)",,3.0m〜5.5m,
120126572,False,,,,residential,,False,63.227,"LINESTRING (139.3534547 35.7015923, 139.3537234 35.7014718, 139.3540677 35.7013175)",,3.0m〜5.5m,
"[862125410, 862125411, 120126599]",False,,,,tertiary,,False,63.214,"LINESTRING (139.353495 35.6993432, 139.3534861 35.6993333, 139.3534272 35.6992679, 139.3530818 35.6988843)",,3.0m〜5.5m,yes
120126599,False,,,,tertiary,,True,97.16799999999999,"LINESTRING (139.353495 35.6993432, 139.3540777 35.7000198, 139.354104 35.700063)",,3.0m〜5.5m,
100583909,False,,,,residential,,False,45.686,"LINESTRING (139.3467867 35.7038134, 139.3470367 35.7037756, 139.3472586 35.7036792)",,,
100583909,False,,,,residential,,True,90.305,"LINESTRING (139.3467867 35.7038134, 139.3465385 35.7038846, 139.345873 35.7041415)",,,
120126574,False,,,,residential,,False,67.088,"LINESTRING (139.3467867 35.7038134, 139.3468133 35.7039567, 139.3469354 35.7042323, 139.3469843 35.704393)",,3.0m〜5.5m,
120126574,False,,,,residential,,True,40.012,"LINESTRING (139.3467867 35.7038134, 139.3467069 35.703647, 139.3466113 35.7034832)",,3.0m〜5.5m,
127347258,False,,,,residential,,True,54.626,"LINESTRING (139.3555729 35.7026507, 139.3554402 35.7021714)",,,
119108736,False,,,,residential,,False,4.869,"LINESTRING (139.3529429 35.7066548, 139.3529699 35.7066927)",,1.5m〜3.0m,
119108726,False,,,,residential,,True,112.851,"LINESTRING (139.3529429 35.7066548, 139.3526407 35.7061328, 139.3524685 35.7059497, 139.3522647 35.7058242)",,1.5m〜3.0m,
127347246,False,,,,unclassified,,True,18.228,"LINESTRING (139.3529429 35.7066548, 139.353064 35.7066098, 139.3531172 35.7065745)",,,
196108833,False,,,,residential,,True,36.928,"LINESTRING (139.3540709 35.7051885, 139.3544694 35.7051138)",,,
238296586,False,,,,tertiary,,False,66.709,"LINESTRING (139.3540709 35.7051885, 139.3537516 35.7046475)",,,
119108695,False,,,,tertiary,,False,72.403,"LINESTRING (139.3540709 35.7051885, 139.3536287 35.7054109, 139.3533678 35.7054972)",,5.5m〜13.0m,
238296586,False,,,,tertiary,,True,55.865,"LINESTRING (139.3540709 35.7051885, 139.3541131 35.7052634, 139.3543282 35.7056454)",,,
120126546,False,,,,residential,,False,14.649,"LINESTRING (139.3469925 35.706029, 139.3470248 35.7061581)",,3.0m〜5.5m,
119159924,False,,,,residential,,True,156.959,"LINESTRING (139.3469925 35.706029, 139.3470855 35.7059859, 139.3473826 35.7058688, 139.3480251 35.7057197, 139.3482243 35.7062074)",,3.0m〜5.5m,
120126546,False,,,,residential,,True,119.13399999999997,"LINESTRING (139.3469925 35.706029, 139.346912 35.7059597, 139.3467157 35.7058638, 139.346602 35.7058088, 139.3465476 35.7057443, 139.3464868 35.7054244, 139.3464468 35.7052785, 139.3463858 35.7051569)",,3.0m〜5.5m,
119160054,False,,,,unclassified,,True,78.66,"LINESTRING (139.346543 35.7068722, 139.3472888 35.7065066)",,3.0m〜5.5m,
185774555,False,,,,residential,,False,40.569,"LINESTRING (139.346543 35.7068722, 139.346399 35.7065266)",,,
119159939,False,,,,residential,,True,6.343,"LINESTRING (139.3457572 35.7065701, 139.3456871 35.7065664)",,3.0m〜5.5m,
119159939,False,,,,residential,,False,58.934,"LINESTRING (139.3457572 35.7065701, 139.3461741 35.7065833, 139.346399 35.7065266)",,3.0m〜5.5m,
119160112,False,,,,residential,,True,176.305,"LINESTRING (139.3457572 35.7065701, 139.3455867 35.7058711, 139.3455424 35.705759, 139.344614 35.7057138)",,3.0m〜5.5m,
185774561,False,,,,residential,,False,69.413,"LINESTRING (139.3488128 35.705188, 139.3489764 35.7055626, 139.3490452 35.7057824)",,,
119108733,False,,,,residential,,False,135.349,"LINESTRING (139.3537086 35.7036238, 139.3533428 35.703024, 139.3530611 35.7027671, 139.3529294 35.7025935)",,1.5m〜3.0m,
473030054,False,,,,unclassified,,False,68.297,"LINESTRING (139.3537086 35.7036238, 139.3531747 35.703655, 139.3529538 35.7036475)",,,
"[25666579, 473030054]",False,,,,unclassified,,True,79.535,"LINESTRING (139.3537086 35.7036238, 139.354189 35.7035558, 139.3543584 35.7035427, 139.3544265 35.7035401, 139.3544656 35.7035435, 139.354497 35.7035506, 139.3545267 35.7035748, 139.3545488 35.7036027)",,,
706258815,False,,,,residential,,True,49.14,"LINESTRING (139.3546172 35.7000108, 139.3546369 35.6999953, 139.3547166 35.6999327, 139.3550718 35.6997732)",,1.5m〜3.0m,
120126599,False,,,,tertiary,,False,97.16799999999999,"LINESTRING (139.354104 35.700063, 139.3540777 35.7000198, 139.353495 35.6993432)",,3.0m〜5.5m,
120126599,False,,,,tertiary,,True,146.99099999999999,"LINESTRING (139.354104 35.700063, 139.354085 35.7000976, 139.3532588 35.7011924)",,3.0m〜5.5m,
"[862119152, 862119153, 260047447]",False,,,,residential,,True,123.57,"LINESTRING (139.354104 35.700063, 139.3541888 35.7000952, 139.3542363 35.7001133, 139.3542685 35.7001525, 139.3541984 35.7003818, 139.354048 35.7006304, 139.3539541 35.700772, 139.3538798 35.7008712, 139.3539417 35.7010182)",,1.5m〜3.0m,yes
119108699,False,,,,residential,,False,7.471,"LINESTRING (139.3511592 35.7068789, 139.3512182 35.7068318)",,1.5m〜3.0m,
119108703,False,,,,residential,,True,39.027,"LINESTRING (139.3517045 35.706914, 139.3515051 35.7066026)",,1.5m〜3.0m,
473030054,False,,,,unclassified,,True,9.426,"LINESTRING (139.3528495 35.703644, 139.3529538 35.7036475)",,,
473030070,False,,,,residential,,True,64.858,"LINESTRING (139.3528495 35.703644, 139.3528235 35.7037342, 139.3523117 35.703634, 139.3522751 35.7036897)",,,
473030071,False,,,,unclassified,30,False,99.45400000000001,"LINESTRING (139.3528495 35.703644, 139.3525351 35.7035874, 139.3522721 35.7035136, 139.3520453 35.7034355, 139.3519961 35.7034132, 139.3518228 35.7033347)",,,
"[473030072, 473030075]",False,,,,residential,,True,107.676,"LINESTRING (139.3528495 35.703644, 139.3527732 35.7035376, 139.3527502 35.7035285, 139.3523277 35.7033613, 139.352282 35.7031813, 139.3521422 35.7029485)",,,
331635598,False,,,,tertiary,30,True,37.311,"LINESTRING (139.3512936 35.7028846, 139.3515516 35.7031467)",,,
120126599,False,,,,tertiary,,False,266.397,"LINESTRING (139.3512936 35.7028846, 139.3514681 35.7027682, 139.3515319 35.7027452, 139.3520591 35.7026787, 139.3521268 35.7026612, 139.3521857 35.7026063, 139.3525905 35.7020747, 139.3526187 35.7020377, 139.3529819 35.7015448, 139.3532131 35.7012506)",,3.0m〜5.5m,
473030079,False,,,,residential,,False,116.28,"LINESTRING (139.3512936 35.7028846, 139.3510751 35.702924, 139.350811 35.7029448, 139.3503192 35.7029754, 139.3500946 35.7031434)",,,
848178644,False,,,,tertiary,30,False,148.889,"LINESTRING (139.3512936 35.7028846, 139.3511461 35.7027301, 139.3506378 35.702169, 139.3502982 35.7018173)",,,
74331690,False,,,五鐵通り,tertiary,,False,19.535000000000004,"LINESTRING (139.3551595 35.7033869, 139.355204 35.7034254, 139.3552246 35.7034413, 139.3552486 35.7034515, 139.3552916 35.7034522, 139.3553439 35.7034462)",,,
74331690,False,,,五鐵通り,tertiary,,False,6.882,"LINESTRING (139.3553439 35.7034462, 139.3554197 35.7034397)",,,
194429176,False,,,,residential,,True,38.477,"LINESTRING (139.3553439 35.7034462, 139.3551854 35.7037674)",,,
74331690,False,,,五鐵通り,tertiary,,True,19.535000000000004,"LINESTRING (139.3553439 35.7034462, 139.3552916 35.7034522, 139.3552486 35.7034515, 139.3552246 35.7034413, 139.355204 35.7034254, 139.3551595 35.7033869)",,,
196108833,False,,,,residential,,False,36.928,"LINESTRING (139.3544694 35.7051138, 139.3540709 35.7051885)",,,
196108839,False,,,,residential,,True,32.087,"LINESTRING (139.3548512 35.7051872, 139.3546304 35.7054133)",,,
238296586,False,,,,tertiary,,True,48.906,"LINESTRING (139.3543282 35.7056454, 139.3545699 35.706039)",,,
196108839,False,,,,residential,,False,37.694,"LINESTRING (139.3543282 35.7056454, 139.3545623 35.705483, 139.3546304 35.7054133)",,,
238296586,False,,,,tertiary,,False,55.865,"LINESTRING (139.3543282 35.7056454, 139.3541131 35.7052634, 139.3540709 35.7051885)",,,
200857825,False,,,,unclassified,,False,87.57,"LINESTRING (139.3503586 35.7056103, 139.3502454 35.7054651, 139.3502201 35.7051995, 139.3504095 35.7048859)",,,
651912140,True,3,29,新奥多摩街道,primary,60,False,45.852999999999994,"LINESTRING (139.3503586 35.7056103, 139.3501419 35.7057174, 139.3499214 35.70582)",,,
119108689,False,,,,unclassified,,True,68.605,"LINESTRING (139.3514416 35.7038684, 139.3518228 35.7033347)",,3.0m〜5.5m,
"[119108689, 200857825]",False,,,,unclassified,,"[False, True]",166.479,"LINESTRING (139.3514416 35.7038684, 139.3512704 35.704039, 139.3512251 35.7040817, 139.3510186 35.7042176, 139.3506316 35.7043497, 139.3504732 35.7044085, 139.3505714 35.7046177, 139.3504095 35.7048859)",,3.0m〜5.5m,
208417791,False,,,,residential,,True,103.403,"LINESTRING (139.3514416 35.7038684, 139.3512073 35.7038497, 139.3505845 35.7040624, 139.3504831 35.7041352, 139.3504092 35.7041884)",,,
208417789,False,,,,residential,,False,68.73,"LINESTRING (139.3504092 35.7041884, 139.3502915 35.7040298, 139.3498142 35.7042227)",,,
208417791,False,,,,residential,,False,103.40299999999999,"LINESTRING (139.3504092 35.7041884, 139.3504831 35.7041352, 139.3505845 35.7040624, 139.3512073 35.7038497, 139.3514416 35.7038684)",,,
208417791,False,,,,residential,,True,154.176,"LINESTRING (139.3504092 35.7041884, 139.3499071 35.7044754, 139.3497594 35.7045809, 139.3496915 35.7045734, 139.3494233 35.7042031, 139.3491408 35.7042831)",,,
208417789,False,,,,residential,,True,68.73,"LINESTRING (139.3498142 35.7042227, 139.3502915 35.7040298, 139.3504092 35.7041884)",,,
208417788,False,,,,residential,,True,19.181,"LINESTRING (139.3496598 35.7065364, 139.3494667 35.7066083)",,,
119159928,False,,,,unclassified,,False,64.568,"LINESTRING (139.3490443 35.706925, 139.3484214 35.7066398)",,3.0m〜5.5m,
208417788,False,,,,residential,,False,55.235,"LINESTRING (139.3490443 35.706925, 139.3491627 35.7067213, 139.3494667 35.7066083)",,,
119160128,False,,,,residential,,True,77.714,"LINESTRING (139.3490773 35.7044245, 139.3482809 35.7046895)",,3.0m〜5.5m,
"[651913923, 651912477]",True,"['2', '4']",16,東京環状,trunk,60,False,140.983,"LINESTRING (139.3490773 35.7044245, 139.3491568 35.7045923, 139.3493013 35.7048889, 139.3494002 35.7050982, 139.3495072 35.7053241, 139.3496471 35.7056049)",,,
208691657,False,,,,residential,,True,47.665,"LINESTRING (139.3499698 35.7046487, 139.3504095 35.7048859)",,,
208691665,False,,,,residential,,False,24.85,"LINESTRING (139.3453883 35.7047506, 139.3454063 35.7049736)",,,
837285920,False,2,29,奥多摩街道,primary,40,False,58.306,"LINESTRING (139.3453883 35.7047506, 139.3457469 35.704667, 139.3460123 35.7046163)",,,
837285920,False,2,29,奥多摩街道,primary,40,True,54.296,"LINESTRING (139.3453883 35.7047506, 139.3450676 35.7048241, 139.3448225 35.7049123)",,,
208691657,False,,,,residential,,False,47.665,"LINESTRING (139.3504095 35.7048859, 139.3499698 35.7046487)",,,
"[119108689, 200857825]",False,,,,unclassified,,"[False, True]",166.479,"LINESTRING (139.3504095 35.7048859, 139.3505714 35.7046177, 139.3504732 35.7044085, 139.3506316 35.7043497, 139.3510186 35.7042176, 139.3512251 35.7040817, 139.3512704 35.704039, 139.3514416 35.7038684)",,3.0m〜5.5m,
200857825,False,,,,unclassified,,True,87.57,"LINESTRING (139.3504095 35.7048859, 139.3502201 35.7051995, 139.3502454 35.7054651, 139.3503586 35.7056103)",,,
208691667,False,,,,residential,,False,48.84,"LINESTRING (139.3448225 35.7049123, 139.3448414 35.7050534, 139.3448426 35.7053507)",,,
837285920,False,2,29,奥多摩街道,primary,40,False,54.296,"LINESTRING (139.3448225 35.7049123, 139.3450676 35.7048241, 139.3453883 35.7047506)",,,
208691653,False,,,,residential,,False,40.142,"LINESTRING (139.3454063 35.7049736, 139.3458224 35.7051007)",,,
208691665,False,,,,residential,,True,24.85,"LINESTRING (139.3454063 35.7049736, 139.3453883 35.7047506)",,,
208691665,False,,,,residential,,False,24.639,"LINESTRING (139.3454063 35.7049736, 139.3453925 35.7049982, 139.3454319 35.7051901)",,,
208691653,False,,,,residential,,True,40.142,"LINESTRING (139.3458224 35.7051007, 139.3454063 35.7049736)",,,
208691658,False,,,,residential,,True,54.725,"LINESTRING (139.348067 35.7051944, 139.34803 35.705154, 139.347816 35.7047478)",,3.0m〜5.5m,
208691665,False,,,,residential,,True,24.639,"LINESTRING (139.3454319 35.7051901, 139.3453925 35.7049982, 139.3454063 35.7049736)",,,
208691667,False,,,,residential,,True,48.84,"LINESTRING (139.3448426 35.7053507, 139.3448414 35.7050534, 139.3448225 35.7049123)",,,
473030054,False,,,,unclassified,,False,9.426,"LINESTRING (139.3529538 35.7036475, 139.3528495 35.703644)",,,
260047459,False,,,,unclassified,,False,14.747,"LINESTRING (139.3529538 35.7036475, 139.3529732 35.7037267, 139.3530208 35.7037613)",,,
473030054,False,,,,unclassified,,True,68.297,"LINESTRING (139.3529538 35.7036475, 139.3531747 35.703655, 139.3537086 35.7036238)",,,
848169582,False,2,29,奥多摩街道,primary,40,False,39.941,"LINESTRING (139.3548216 35.7017234, 139.3544356 35.7018988)",,,
848169582,False,2,29,奥多摩街道,primary,40,True,67.337,"LINESTRING (139.3548216 35.7017234, 139.3554664 35.7014192)",,,
127347258,False,,,,residential,,False,90.29199999999999,"LINESTRING (139.3548216 35.7017234, 139.3548737 35.7018814, 139.3550577 35.7018726, 139.3552453 35.7018637, 139.3554391 35.7021674, 139.3554402 35.7021714)",,,
119160114,False,,,,unclassified,,False,8.339,"LINESTRING (139.3473807 35.7064992, 139.3472888 35.7065066)",,3.0m〜5.5m,
119160114,False,,,,unclassified,,True,26.709,"LINESTRING (139.3473807 35.7064992, 139.3476622 35.7064254)",,3.0m〜5.5m,
119159955,False,,,,residential,,True,60.702999999999996,"LINESTRING (139.3473807 35.7064992, 139.347531 35.7065133, 139.3476676 35.7065386, 139.3477599 35.7066036, 139.3478262 35.706649, 139.3479337 35.706758)",,,
390159914,False,,,,residential,,False,35.466,"LINESTRING (139.346118 35.7051216, 139.3460587 35.7048063)",,,
208417791,False,,,,residential,,False,154.176,"LINESTRING (139.3491408 35.7042831, 139.3494233 35.7042031, 139.3496915 35.7045734, 139.3497594 35.7045809, 139.3499071 35.7044754, 139.3504092 35.7041884)",,,
330756654,True,2,16,東京環状,trunk,60,False,49.027,"LINESTRING (139.3491408 35.7042831, 139.3490388 35.7040611, 139.348952 35.7038697)",,,
196108839,False,,,,residential,,False,32.087,"LINESTRING (139.3546304 35.7054133, 139.3548512 35.7051872)",,,
473030042,False,,,,residential,,False,35.693,"LINESTRING (139.3546304 35.7054133, 139.3549458 35.7056068)",,,
196108839,False,,,,residential,,True,37.694,"LINESTRING (139.3546304 35.7054133, 139.3545623 35.705483, 139.3543282 35.7056454)",,,
473030042,False,,,,residential,,True,35.693,"LINESTRING (139.3549458 35.7056068, 139.3546304 35.7054133)",,,
473030055,False,,,,residential,,False,85.931,"LINESTRING (139.3546549 35.7026257, 139.3544756 35.702138, 139.3545222 35.7020227, 139.3544356 35.7018988)",,,
848169582,False,2,29,奥多摩街道,primary,40,True,39.941,"LINESTRING (139.3544356 35.7018988, 139.3548216 35.7017234)",,,
473030055,False,,,,residential,,True,85.931,"LINESTRING (139.3544356 35.7018988, 139.3545222 35.7020227, 139.3544756 35.702138, 139.3546549 35.7026257)",,,
848169582,False,2,29,奥多摩街道,primary,40,False,55.492000000000004,"LINESTRING (139.3544356 35.7018988, 139.3542849 35.7019674, 139.3539097 35.7021568)",,,
127347258,False,,,,residential,,False,54.626,"LINESTRING (139.3554402 35.7021714, 139.3555729 35.7026507)",,,
127347258,False,,,,residential,,True,90.292,"LINESTRING (139.3554402 35.7021714, 139.3554391 35.7021674, 139.3552453 35.7018637, 139.3550577 35.7018726, 139.3548737 35.7018814, 139.3548216 35.7017234)",,,
473030056,False,,,,residential,,False,54.568,"LINESTRING (139.3554402 35.7021714, 139.3551763 35.7022353, 139.3550398 35.7022684, 139.355099 35.702412)",,,
"[473030056, 473030059]",False,,,,residential,,True,58.315,"LINESTRING (139.3549621 35.7027954, 139.355218 35.702684, 139.355099 35.702412)",,,
473030057,False,,,,residential,,False,22.492,"LINESTRING (139.355099 35.702412, 139.3548593 35.702467)",,,
"[473030056, 473030059]",False,,,,residential,,False,58.315,"LINESTRING (139.355099 35.702412, 139.355218 35.702684, 139.3549621 35.7027954)",,,
473030056,False,,,,residential,,True,54.568,"LINESTRING (139.355099 35.702412, 139.3550398 35.7022684, 139.3551763 35.7022353, 139.3554402 35.7021714)",,,
473030057,False,,,,residential,,True,22.492,"LINESTRING (139.3548593 35.702467, 139.355099 35.702412)",,,
473030062,False,,,,residential,,False,26.481,"LINESTRING (139.3555311 35.70366, 139.3554197 35.7034397)",,,
74331690,False,,,五鐵通り,tertiary,,True,6.882,"LINESTRING (139.3554197 35.7034397, 139.3553439 35.7034462)",,,
473030062,False,,,,residential,,True,26.481,"LINESTRING (139.3554197 35.7034397, 139.3555311 35.70366)",,,
260047459,False,,,,unclassified,,True,14.747,"LINESTRING (139.3530208 35.7037613, 139.3529732 35.7037267, 139.3529538 35.7036475)",,,
473030068,False,,,,residential,,False,85.388,"LINESTRING (139.3530208 35.7037613, 139.3528757 35.7038664, 139.3528055 35.7039809, 139.3527362 35.7042752, 139.3527445 35.7043889, 139.3527742 35.7044531)",,,
"[473030069, 473030078]",False,,,,unclassified,,False,57.01599999999999,"LINESTRING (139.3530208 35.7037613, 139.3532654 35.7039314, 139.3533272 35.7039837, 139.353424 35.7040696, 139.3534644 35.7041226)",,,
473030068,False,,,,residential,,True,85.38799999999999,"LINESTRING (139.3527742 35.7044531, 139.3527445 35.7043889, 139.3527362 35.7042752, 139.3528055 35.7039809, 139.3528757 35.7038664, 139.3530208 35.7037613)",,,
848178647,True,2,29,新奥多摩街道 (Shin Okutama kaido),primary,60,False,77.17099999999999,"LINESTRING (139.3527742 35.7044531, 139.352527 35.7045736, 139.3521983 35.7047326, 139.3520394 35.7048075)",,,
473030070,False,,,,residential,,False,64.858,"LINESTRING (139.3522751 35.7036897, 139.3523117 35.703634, 139.3528235 35.7037342, 139.3528495 35.703644)",,,
848169582,False,2,29,奥多摩街道,primary,40,True,39.3,"LINESTRING (139.3521422 35.7029485, 139.3525304 35.7027887)",,,
"[473030072, 473030075]",False,,,,residential,,False,107.67600000000002,"LINESTRING (139.3521422 35.7029485, 139.352282 35.7031813, 139.3523277 35.7033613, 139.3527502 35.7035285, 139.3527732 35.7035376, 139.3528495 35.703644)",,,
848169582,False,2,29,奥多摩街道,primary,40,False,57.747,"LINESTRING (139.3521422 35.7029485, 139.3519417 35.7030261, 139.3517632 35.7030813, 139.3515516 35.7031467)",,,
473030081,False,,,,residential,,True,8.042,"LINESTRING (139.3500291 35.7031924, 139.3500946 35.7031434)",,,
473030081,False,,,,residential,,False,8.042,"LINESTRING (139.3500946 35.7031434, 139.3500291 35.7031924)",,,
473030079,False,,,,residential,,True,116.28,"LINESTRING (139.3500946 35.7031434, 139.3503192 35.7029754, 139.350811 35.7029448, 139.3510751 35.702924, 139.3512936 35.7028846)",,,
473030080,False,,,,residential,,False,51.128,"LINESTRING (139.3500946 35.7031434, 139.350454 35.7033372, 139.3505128 35.7034357)",,,
473030085,False,2,29,奥多摩街道,primary,40,False,84.693,"LINESTRING (139.3505128 35.7034357, 139.3496255 35.7036826)",,,
473030085,False,2,29,奥多摩街道,primary,40,True,99.151,"LINESTRING (139.3505128 35.7034357, 139.3515516 35.7031467)",,,
473030080,False,,,,residential,,True,51.128,"LINESTRING (139.3505128 35.7034357, 139.350454 35.7033372, 139.3500946 35.7031434)",,,
473030082,False,,,,residential,,False,45.569,"LINESTRING (139.3493002 35.7033446, 139.3493918 35.7037476)",,,
