osmid,highway,oneway,reversed,length,geometry,name,maxspeed,bridge,lanes,ref
125121905,trunk,False,False,32.706,"LINESTRING (130.3201661 31.4165758, 130.3204918 31.4164796)",国道226号,40,,2,226
125126958,unclassified,False,True,54.53,"LINESTRING (130.3201661 31.4165758, 130.320334 31.4170448)",,,,,
125121905,trunk,False,True,73.363,"LINESTRING (130.3201661 31.4165758, 130.3195637 31.4167726, 130.3194441 31.4168117)",国道226号,40,,2,226
125125555,unclassified,False,True,65.504,"LINESTRING (130.3256443 31.4166313, 130.3258393 31.4171964)",,,,,
125126714,unclassified,False,False,68.037,"LINESTRING (130.3256443 31.4166313, 130.3250148 31.4169242)",,,,,
125126767,unclassified,False,True,50.688,"LINESTRING (130.3256443 31.4166313, 130.3261362 31.4164536)",,,,,
125121905,trunk,False,False,73.363,"LINESTRING (130.3194441 31.4168117, 130.3195637 31.4167726, 130.3201661 31.4165758)",国道226号,40,,2,226
125121905,trunk,False,True,77.673,"LINESTRING (130.3194441 31.4168117, 130.3193272 31.4168477, 130.3188993 31.4169793, 130.3186654 31.4170229)",国道226号,40,,2,226
125124190,tertiary,False,True,53.690000000000005,"LINESTRING (130.3194441 31.4168117, 130.3194573 31.4169236, 130.3194928 31.4172235, 130.3195009 31.4172921)",ゆめぴか本町通り,30,,,
125125406,unclassified,False,True,95.141,"LINESTRING (130.3194441 31.4168117, 130.3194797 31.4167117, 130.3194425 31.4164585, 130.3194109 31.4159633)",えびす通り,30,,,
125123773,unclassified,False,True,301.496,"LINESTRING (130.3241752 31.4168388, 130.3237819 31.4170623, 130.3235213 31.4171813, 130.3233788 31.4172367, 130.3232288 31.4172537, 130.3230563 31.4172413, 130.3228928 31.4172275, 130.322691 31.4171435, 130.322552 31.417048, 130.322421 31.416953, 130.322357 31.416885, 130.32227 31.416772, 130.322192 31.416592, 130.322147 31.416455, 130.322115 31.41634, 130.322087 31.416207, 130.322072 31.416085, 130.3220717 31.416003)",,,,,
125127036,unclassified,False,False,103.423,"LINESTRING (130.3241752 31.4168388, 130.32477 31.4165389, 130.325115 31.4163678)",,,,,
125128214,unclassified,False,True,55.147,"LINESTRING (130.3241752 31.4168388, 130.324229 31.417099, 130.3242508 31.4171983, 130.3242812 31.4173264)",,,,,
585911380,residential,False,False,129.286,"LINESTRING (130.3241752 31.4168388, 130.3239412 31.4164025, 130.3237762 31.4160322, 130.323643 31.415769)",,,,,
125124829,tertiary,False,False,70.437,"LINESTRING (130.3268174 31.4168932, 130.327146 31.4174612)",,40,,,
125126824,tertiary,False,False,66.994,"LINESTRING (130.3268174 31.4168932, 130.3264966 31.4163565)",,40,,,
125126922,unclassified,False,False,98.749,"LINESTRING (130.3268174 31.4168932, 130.3258393 31.4171964)",,,,,
592354147,residential,False,False,88.393,"LINESTRING (130.3268174 31.4168932, 130.3276321 31.4165078)",,,,,
125124264,unclassified,False,True,13.665,"LINESTRING (130.3186654 31.4170229, 130.3186975 31.4171427)",,,,,
125121905,trunk,False,False,77.673,"LINESTRING (130.3186654 31.4170229, 130.3188993 31.4169793, 130.3193272 31.4168477, 130.3194441 31.4168117)",国道226号,40,,2,226
125123948,unclassified,False,False,53.464,"LINESTRING (130.3250148 31.4169242, 130.3251581 31.4173892)",,,,,
125124587,unclassified,False,True,82.742,"LINESTRING (130.3250148 31.4169242, 130.3242812 31.4173264)",,,,,
125126714,unclassified,False,True,68.037,"LINESTRING (130.3250148 31.4169242, 130.3256443 31.4166313)",,,,,
125122188,trunk,False,True,40.086,"LINESTRING (130.3212136 31.4167962, 130.3213472 31.4171382)",国道270号,40,,2,270
125125520,unclassified,False,False,87.927,"LINESTRING (130.3212136 31.4167962, 130.320334 31.4170448)",,,,,
125122188,trunk,False,False,55.997,"LINESTRING (130.3212136 31.4167962, 130.3211362 31.4166046, 130.3210711 31.4164305, 130.3210239 31.4163194)",国道270号,40,,2,270
125124299,unclassified,False,False,72.03,"LINESTRING (130.3280015 31.4170737, 130.3276321 31.4165078)",,,,,
125124358,unclassified,False,False,51.099,"LINESTRING (130.3280015 31.4170737, 130.3284751 31.416855)",,,,,
125125683,unclassified,False,False,66.812,"LINESTRING (130.3280015 31.4170737, 130.3283382 31.4176014)",,,,,
125125752,unclassified,False,True,91.907,"LINESTRING (130.3280015 31.4170737, 130.327146 31.4174612)",,,,,
125122188,trunk,False,False,40.086,"LINESTRING (130.3213472 31.4171382, 130.3212136 31.4167962)",国道270号,40,,2,270
589633129,residential,False,False,43.009,"LINESTRING (130.3213472 31.4171382, 130.3217623 31.4169829)",,,,,
589633129,residential,False,True,95.597,"LINESTRING (130.3213472 31.4171382, 130.3203877 31.4174002)",,,,,
125122188,trunk,False,True,79.01599999999999,"LINESTRING (130.3213472 31.4171382, 130.3213834 31.4172109, 130.3214476 31.4173122, 130.3215049 31.4173669, 130.321865 31.4176861)",国道270号,40,,2,270
125125467,unclassified,False,True,68.217,"LINESTRING (130.3258393 31.4171964, 130.3260722 31.4177768)",,,,,
125125555,unclassified,False,False,65.504,"LINESTRING (130.3258393 31.4171964, 130.3256443 31.4166313)",,,,,
125126922,unclassified,False,True,98.749,"LINESTRING (130.3258393 31.4171964, 130.3268174 31.4168932)",,,,,
125127947,unclassified,False,False,68.104,"LINESTRING (130.3258393 31.4171964, 130.3251581 31.4173892)",,,,,
125125520,unclassified,False,True,87.927,"LINESTRING (130.320334 31.4170448, 130.3212136 31.4167962)",,,,,
125126958,unclassified,False,False,54.53,"LINESTRING (130.320334 31.4170448, 130.3201661 31.4165758)",,,,,
125127014,unclassified,False,True,39.846,"LINESTRING (130.320334 31.4170448, 130.3203877 31.4174002)",,,,,
125124151,unclassified,False,False,83.70100000000001,"LINESTRING (130.320334 31.4170448, 130.319572 31.417271, 130.3195009 31.4172921)",,,,,
125124269,unclassified,False,True,34.925,"LINESTRING (130.3242812 31.4173264, 130.3243686 31.4176315)",,,,,
125124587,unclassified,False,False,82.742,"LINESTRING (130.3242812 31.4173264, 130.3250148 31.4169242)",,,,,
