osmid,oneway,lanes,ref,name,highway,reversed,length,tunnel,geometry,bridge
922887942,False,,,,tertiary,False,128.817,,"LINESTRING (137.2271211 34.833738, 137.2271229 34.8339332, 137.2271124 34.8346491, 137.2271087 34.8348964)",
922887942,False,,,,tertiary,True,102.15899999999999,,"LINESTRING (137.2271211 34.833738, 137.2270426 34.8328279, 137.2270448 34.8328218)",
174469370,False,,,,unclassified,True,38.853,,"LINESTRING (137.2253301 34.8340192, 137.2257513 34.8339686)",
174472401,False,,,,unclassified,False,43.259,,"LINESTRING (137.2253301 34.8340192, 137.2248689 34.8341089)",
174472615,False,,,,unclassified,False,95.867,,"LINESTRING (137.2253301 34.8340192, 137.2251077 34.8331766)",
566483444,False,,,,residential,True,31.841,,"LINESTRING (137.2214068 34.8340533, 137.2212941 34.8343243)",
174468877,False,,,,residential,False,175.204,,"LINESTRING (137.2214068 34.8340533, 137.2212041 34.8339963, 137.2209541 34.8339389, 137.2208527 34.8339049, 137.2207312 34.8338541, 137.2206236 34.8338051, 137.2205085 34.8337381, 137.2204187 34.8336629, 137.2202601 34.833545, 137.2201262 34.8334267, 137.2198488 34.8331939)",
174569714,False,,,,residential,True,210.747,,"LINESTRING (137.2214068 34.8340533, 137.2215703 34.8340863, 137.2218995 34.8341482, 137.2221874 34.8342203, 137.2223565 34.8342563, 137.2225951 34.8343411, 137.2228682 34.8345031, 137.2234492 34.8348663)",
174474817,False,,,,residential,False,17.105999999999998,,"LINESTRING (137.2224419 34.8341099, 137.2224934 34.8341366, 137.2225729 34.8341649, 137.2226092 34.8341784)",
174474817,False,,,,residential,True,46.403,,"LINESTRING (137.2224419 34.8341099, 137.222261 34.834054, 137.222122 34.834025, 137.2219549 34.8339926)",
666228331,False,,,,residential,True,103.539,,"LINESTRING (137.2224419 34.8341099, 137.2220682 34.8338856, 137.2217609 34.8337027, 137.2215453 34.8335412)",
174473566,False,,,,unclassified,True,56.873,,"LINESTRING (137.2242558 34.8342003, 137.2248689 34.8341089)",
174567949,False,,,,unclassified,True,73.425,,"LINESTRING (137.2242558 34.8342003, 137.2234625 34.83431)",
506730615,False,,,,residential,False,36.303,,"LINESTRING (137.2242558 34.8342003, 137.2241695 34.8338816)",
174468960,False,,,,residential,True,23.349,,"LINESTRING (137.2248689 34.8341089, 137.2249185 34.8343149)",
174472401,False,,,,unclassified,True,43.259,,"LINESTRING (137.2248689 34.8341089, 137.2253301 34.8340192)",
174473566,False,,,,unclassified,False,56.873,,"LINESTRING (137.2248689 34.8341089, 137.2242558 34.8342003)",
566483444,False,,,,residential,False,31.841,,"LINESTRING (137.2212941 34.8343243, 137.2214068 34.8340533)",
174468960,False,,,,residential,False,23.349,,"LINESTRING (137.2249185 34.8343149, 137.2248689 34.8341089)",
174468960,False,,,,residential,True,117.291,,"LINESTRING (137.2249185 34.8343149, 137.224851 34.834397, 137.224816 34.834428, 137.224781 34.834455, 137.224738 34.834486, 137.224839 34.83489, 137.224953 34.835294)",
683633815,False,,,,residential,False,100.41199999999999,,"LINESTRING (137.2249185 34.8343149, 137.225308 34.8342353, 137.2255437 34.8341691, 137.2257614 34.8341585, 137.2257513 34.8339686)",
98456643,False,,,,tertiary,False,6.072,,"LINESTRING (137.2234625 34.83431, 137.2234635 34.8342554)",
174567949,False,,,,unclassified,False,73.425,,"LINESTRING (137.2234625 34.83431, 137.2242558 34.8342003)",
98456643,False,,,,tertiary,True,37.468999999999994,,"LINESTRING (137.2234625 34.83431, 137.2234598 34.8346246, 137.2234579 34.8346469)",
174569314,False,,,,unclassified,False,176.288,,"LINESTRING (137.2234625 34.83431, 137.2239443 34.8347652, 137.224953 34.835294)",
174568098,False,,,,residential,True,75.774,,"LINESTRING (137.2210606 34.8345754, 137.2210005 34.8346956, 137.220986 34.835247)",
98456643,False,,,,tertiary,False,37.468999999999994,,"LINESTRING (137.2234579 34.8346469, 137.2234598 34.8346246, 137.2234625 34.83431)",
"[174470553, 98456660]",False,,,,tertiary,"[False, True]",24.414,,"LINESTRING (137.2234579 34.8346469, 137.2234487 34.834827, 137.2234492 34.8348663)",yes
174474817,False,,,,residential,True,93.71000000000001,,"LINESTRING (137.2234579 34.8346469, 137.223408 34.834616, 137.223279 34.834523, 137.223163 34.834446, 137.2228599 34.8342912, 137.2227069 34.8342149, 137.2226092 34.8341784)",
"[171780288, 174467864, 174467863]",True,2,247,国道247号,trunk,False,190.958,yes,"LINESTRING (137.22947 34.8351577, 137.2291798 34.8351852, 137.2283626 34.8353398, 137.2274134 34.8354657)",
174569752,False,,,,unclassified,True,123.87000000000002,,"LINESTRING (137.22947 34.8351577, 137.2294744 34.8349015, 137.2291947 34.834597, 137.228944 34.834318, 137.228895 34.83426, 137.2288591 34.8342087)",
645479301,False,,,,residential,True,8.811,,"LINESTRING (137.219925 34.8350666, 137.219942 34.8351446)",
645479301,False,,,,residential,False,8.811,,"LINESTRING (137.219942 34.8351446, 137.219925 34.8350666)",
174568759,False,,,,residential,False,96.403,,"LINESTRING (137.219942 34.8351446, 137.2204146 34.8351947, 137.220615 34.8351912, 137.2207865 34.8352004, 137.220986 34.835247)",
645479301,False,,,,residential,True,325.433,,"LINESTRING (137.219942 34.8351446, 137.2199878 34.8353365, 137.2201016 34.8358137, 137.220172 34.836109, 137.2202059 34.8369068, 137.220228 34.8371145, 137.2204056 34.8380403)",
174474934,False,,,,residential,False,157.46,,"LINESTRING (137.220986 34.835247, 137.2211154 34.8353392, 137.2212446 34.8353879, 137.2214075 34.8353919, 137.2215332 34.8354927, 137.2215528 34.8358013, 137.22183 34.8360935, 137.2217328 34.8362784)",
174568098,False,,,,residential,False,75.774,,"LINESTRING (137.220986 34.835247, 137.2210005 34.8346956, 137.2210606 34.8345754)",
174568759,False,,,,residential,True,96.40299999999999,,"LINESTRING (137.220986 34.835247, 137.2207865 34.8352004, 137.220615 34.8351912, 137.2204146 34.8351947, 137.219942 34.8351446)",
174468960,False,,,,residential,False,117.29100000000001,,"LINESTRING (137.224953 34.835294, 137.224839 34.83489, 137.224738 34.834486, 137.224781 34.834455, 137.224816 34.834428, 137.224851 34.834397, 137.2249185 34.8343149)",
"[683633816, 174473777]",False,,,,"['residential', 'unclassified']","[False, True]",185.01100000000002,,"LINESTRING (137.224953 34.835294, 137.2250124 34.8355087, 137.224541 34.8353727, 137.2239967 34.8351738, 137.2234492 34.8348663)",yes
174569314,False,,,,unclassified,True,176.288,,"LINESTRING (137.224953 34.835294, 137.2239443 34.8347652, 137.2234625 34.83431)",
683633817,False,,,,unclassified,False,128.25199999999998,,"LINESTRING (137.224953 34.835294, 137.2254665 34.8355879, 137.2255777 34.8356172, 137.2259869 34.8355911, 137.2259948 34.8355455, 137.2260465 34.8355194, 137.2260862 34.8355455, 137.2260981 34.835614)",
554592172,False,2,473,国道473号,trunk,True,37.336,,"LINESTRING (137.2305133 34.8354583, 137.230402 34.8351352)",
922887942,False,,,,tertiary,False,13.399,,"LINESTRING (137.2271105 34.8355059, 137.2271105 34.8356264)",
922887942,False,,,,tertiary,True,67.774,,"LINESTRING (137.2271105 34.8355059, 137.2271087 34.8348964)",
922887946,True,2,,国道247号,trunk,False,93.22,,"LINESTRING (137.2271105 34.8355059, 137.226492 34.8355842, 137.2260981 34.835614)",
174474934,False,,,,residential,True,157.46,,"LINESTRING (137.2217328 34.8362784, 137.22183 34.8360935, 137.2215528 34.8358013, 137.2215332 34.8354927, 137.2214075 34.8353919, 137.2212446 34.8353879, 137.2211154 34.8353392, 137.220986 34.835247)",
98456660,False,,,,tertiary,False,190.281,,"LINESTRING (137.2233651 34.8366124, 137.2233418 34.8371604, 137.2233018 34.8381008, 137.2232815 34.8383221)",
98456660,False,,,,tertiary,True,114.87,,"LINESTRING (137.2233651 34.8366124, 137.2233956 34.8358962, 137.2234097 34.83558)",
174569774,False,,,,residential,False,209.78099999999998,,"LINESTRING (137.2233651 34.8366124, 137.223117 34.836733, 137.22262 34.837055, 137.222394 34.83726, 137.222265 34.837438, 137.222155 34.83772, 137.2221066 34.8380683)",
"[922887941, 98456669, 922887942]",False,,,,tertiary,True,178.55599999999998,,"LINESTRING (137.2271304 34.837232, 137.2271333 34.8369642, 137.227135 34.8367969, 137.2271105 34.8356264)",yes
"[174567673, 922887939, 922887940, 174568829]",False,,,,unclassified,False,204.48499999999999,,"LINESTRING (137.2271304 34.837232, 137.2271964 34.8371811, 137.2272521 34.837088, 137.2273324 34.8370102, 137.2273456 34.8369974, 137.2276604 34.8365569, 137.2277138 34.836473, 137.227739 34.8364119, 137.2277614 34.8363136, 137.2277269 34.836179, 137.227572 34.835796, 137.2274984 34.8355728)",yes
666411855,False,,,,residential,False,220.443,,"LINESTRING (137.2297765 34.8371896, 137.2295541 34.8367375, 137.2296025 34.8357209, 137.2294861 34.835253)",
98456633,False,,,,tertiary,True,155.605,,"LINESTRING (137.2204056 34.8380403, 137.2213614 34.8380153, 137.2216026 34.8380201, 137.2221066 34.8380683)",
645479301,False,,,,residential,False,325.433,,"LINESTRING (137.2204056 34.8380403, 137.220228 34.8371145, 137.2202059 34.8369068, 137.220172 34.836109, 137.2201016 34.8358137, 137.2199878 34.8353365, 137.219942 34.8351446)",
98456633,False,,,,tertiary,True,110.879,,"LINESTRING (137.2221066 34.8380683, 137.2232815 34.8383221)",
98456633,False,,,,tertiary,False,155.605,,"LINESTRING (137.2221066 34.8380683, 137.2216026 34.8380201, 137.2213614 34.8380153, 137.2204056 34.8380403)",
174569774,False,,,,residential,True,209.781,,"LINESTRING (137.2221066 34.8380683, 137.222155 34.83772, 137.222265 34.837438, 137.222394 34.83726, 137.22262 34.837055, 137.223117 34.836733, 137.2233651 34.8366124)",
174476044,False,,,,unclassified,True,54.571,,"LINESTRING (137.2206182 34.8319695, 137.2200586 34.8321423)",
376615277,False,,,,residential,False,94.686,,"LINESTRING (137.2206182 34.8319695, 137.2202775 34.8311652)",
376615287,False,,,,unclassified,False,51.274,,"LINESTRING (137.2206182 34.8319695, 137.2211487 34.8318178)",
174473040,False,,,,unclassified,True,50.94,,"LINESTRING (137.2202775 34.8311652, 137.220803 34.8310109)",
376615277,False,,,,residential,True,94.686,,"LINESTRING (137.2202775 34.8311652, 137.2206182 34.8319695)",
376615285,False,,,,unclassified,False,55.374,,"LINESTRING (137.2202775 34.8311652, 137.219707 34.8313346)",
376615286,False,,,,residential,False,132.352,,"LINESTRING (137.2202775 34.8311652, 137.2197928 34.8300434)",
376615283,False,,,,tertiary,False,51.257,,"LINESTRING (137.2197928 34.8300434, 137.2203271 34.8299015)",
376615286,False,,,,residential,True,132.352,,"LINESTRING (137.2197928 34.8300434, 137.2202775 34.8311652)",
174471814,False,,,,unclassified,True,58.091,,"LINESTRING (137.2222866 34.8301059, 137.2228804 34.8299179)",
376615288,False,,,,residential,False,41.79,,"LINESTRING (137.2222866 34.8301059, 137.2221288 34.8297531)",
174471814,False,,,,unclassified,False,85.033,,"LINESTRING (137.2222866 34.8301059, 137.2220786 34.8301689, 137.2214137 34.8303731)",
174472773,False,,,,unclassified,True,42.022,,"LINESTRING (137.2204809 34.8302577, 137.2203271 34.8299015)",
376615289,False,,,,residential,False,74.797,,"LINESTRING (137.2204809 34.8302577, 137.22125 34.8300255)",
376615290,False,,,,unclassified,False,41.831,,"LINESTRING (137.2204809 34.8302577, 137.2206294 34.8306136)",
174474263,False,,,,unclassified,True,41.439,,"LINESTRING (137.22125 34.8300255, 137.2214137 34.8303731)",
376615289,False,,,,residential,True,74.797,,"LINESTRING (137.22125 34.8300255, 137.2204809 34.8302577)",
376615291,False,,,,unclassified,False,43.913,,"LINESTRING (137.22125 34.8300255, 137.2210708 34.829659)",
376615292,False,,,,residential,False,85.741,,"LINESTRING (137.22125 34.8300255, 137.2221288 34.8297531)",
376615288,False,,,,residential,True,41.79,,"LINESTRING (137.2221288 34.8297531, 137.2222866 34.8301059)",
376615292,False,,,,residential,True,85.741,,"LINESTRING (137.2221288 34.8297531, 137.22125 34.8300255)",
174479559,False,,,,unclassified,False,54.797,,"LINESTRING (137.2201242 34.8294377, 137.2203271 34.8299015)",
376615283,False,,,,tertiary,True,47.023,,"LINESTRING (137.2215602 34.8295269, 137.2210708 34.829659)",
376615300,False,,,,residential,False,84.456,,"LINESTRING (137.2233955 34.8310558, 137.2243057 34.8309191)",
376615301,False,,,,tertiary,False,29.966,,"LINESTRING (137.2233955 34.8310558, 137.2232785 34.830804)",
376615301,False,,,,tertiary,True,19.278,,"LINESTRING (137.2233955 34.8310558, 137.2234691 34.8312183)",
174568137,False,,,,unclassified,True,36.213,,"LINESTRING (137.2250839 34.8304548, 137.2251644 34.8307737)",
376615302,False,,,,residential,True,81.165,,"LINESTRING (137.2250839 34.8304548, 137.224207 34.830576)",
376615303,False,,,,unclassified,False,46.068,,"LINESTRING (137.2250839 34.8304548, 137.2249834 34.8300488)",
376615304,False,,,,residential,False,88.675,,"LINESTRING (137.2250839 34.8304548, 137.2260378 34.8303036)",
174473753,False,,,,unclassified,True,44.827,,"LINESTRING (137.2260378 34.8303036, 137.2259327 34.8299098)",
376615304,False,,,,residential,True,88.675,,"LINESTRING (137.2260378 34.8303036, 137.2250839 34.8304548)",
376615305,False,,,,unclassified,False,35.293,,"LINESTRING (137.2260378 34.8303036, 137.2260373 34.830621)",
376615306,False,,,,residential,False,44.959,,"LINESTRING (137.2260378 34.8303036, 137.226524 34.8302388)",
376615306,False,,,,residential,True,44.959,,"LINESTRING (137.226524 34.8302388, 137.2260378 34.8303036)",
98456624,False,,,,unclassified,True,112.735,,"LINESTRING (137.226524 34.8302388, 137.2265589 34.8305078, 137.2267136 34.8312402)",
376615307,False,,,,unclassified,False,48.845,,"LINESTRING (137.226524 34.8302388, 137.2265417 34.8301307, 137.2265435 34.8298005)",
174469513,False,,,,unclassified,False,40.289,,"LINESTRING (137.224385 34.8312981, 137.2244757 34.8316527)",
174469513,False,,,,unclassified,True,42.76,,"LINESTRING (137.224385 34.8312981, 137.2243057 34.8309191)",
376615308,False,,,,residential,False,80.943,,"LINESTRING (137.224385 34.8312981, 137.2252468 34.8311264)",
376615308,False,,,,residential,True,76.133,,"LINESTRING (137.224385 34.8312981, 137.2235684 34.8314377)",
174479601,False,,,,unclassified,False,39.933,,"LINESTRING (137.2252468 34.8311264, 137.2251644 34.8307737)",
174479601,False,,,,unclassified,True,41.884,,"LINESTRING (137.2252468 34.8311264, 137.2253353 34.831496)",
376615308,False,,,,residential,False,76.328,,"LINESTRING (137.2252468 34.8311264, 137.2260626 34.8309755)",
376615308,False,,,,residential,True,80.943,,"LINESTRING (137.2252468 34.8311264, 137.224385 34.8312981)",
174479917,False,,,,unclassified,False,39.486,,"LINESTRING (137.2260626 34.8309755, 137.2260373 34.830621)",
174479917,False,,,,unclassified,True,40.8,,"LINESTRING (137.2260626 34.8309755, 137.2261341 34.8313377)",
376615308,False,,,,residential,True,76.328,,"LINESTRING (137.2260626 34.8309755, 137.2252468 34.8311264)",
174568834,False,,,,unclassified,True,40.09,,"LINESTRING (137.2241486 34.8298164, 137.2241328 34.8301767)",
376615309,False,,,,residential,False,87.302,,"LINESTRING (137.2241486 34.8298164, 137.2250863 34.8296616)",
174473887,False,,,,unclassified,True,40.975,,"LINESTRING (137.2250863 34.8296616, 137.2251656 34.8300243)",
376615309,False,,,,residential,True,87.302,,"LINESTRING (137.2250863 34.8296616, 137.2241486 34.8298164)",
376615312,False,,,,residential,False,71.699,,"LINESTRING (137.2250863 34.8296616, 137.2258627 34.8295636)",
174470794,False,,,,unclassified,True,39.022,,"LINESTRING (137.2258627 34.8295636, 137.2259327 34.8299098)",
376615312,False,,,,residential,True,71.699,,"LINESTRING (137.2258627 34.8295636, 137.2250863 34.8296616)",
98456628,False,,,,tertiary,False,55.397,,"LINESTRING (137.2212879 34.8322102, 137.2218788 34.8320964)",
98456628,False,,,,tertiary,True,7.733,,"LINESTRING (137.2212879 34.8322102, 137.2212069 34.8322306)",
174470097,False,,,,unclassified,False,45.445,,"LINESTRING (137.2212879 34.8322102, 137.2211487 34.8318178)",
376615301,False,,,,tertiary,False,26.025,,"LINESTRING (137.2235684 34.8314377, 137.2234691 34.8312183)",
376615301,False,,,,tertiary,True,40.132,,"LINESTRING (137.2235684 34.8314377, 137.223747 34.8317675)",
376615308,False,,,,residential,False,76.133,,"LINESTRING (137.2235684 34.8314377, 137.224385 34.8312981)",
376615301,False,,,,tertiary,False,19.278,,"LINESTRING (137.2234691 34.8312183, 137.2233955 34.8310558)",
376615301,False,,,,tertiary,True,26.025,,"LINESTRING (137.2234691 34.8312183, 137.2235684 34.8314377)",
174471288,False,,,,unclassified,True,109.181,,"LINESTRING (137.2234691 34.8312183, 137.222821 34.8313828, 137.2223263 34.8315084)",
35745288,True,2,247,国道247号,trunk,False,35.901,,"LINESTRING (137.2271105 34.8356264, 137.2274984 34.8355728)",
922887942,False,,,,tertiary,True,13.399,,"LINESTRING (137.2271105 34.8356264, 137.2271105 34.8355059)",
"[98456669, 922887941, 922887942]",False,,,,tertiary,False,178.55599999999998,,"LINESTRING (137.2271105 34.8356264, 137.227135 34.8367969, 137.2271333 34.8369642, 137.2271304 34.837232)",yes
98456643,False,,,,tertiary,False,40.235,,"LINESTRING (137.2235499 34.8333631, 137.2236088 34.8330045)",
506730613,False,,,,residential,False,42.404,,"LINESTRING (137.2235499 34.8333631, 137.2240064 34.8332922)",
98456643,False,,,,tertiary,True,43.102000000000004,,"LINESTRING (137.2235499 34.8333631, 137.2234976 34.8336817, 137.2234883 34.8337474)",
98456643,False,,,,tertiary,False,58.254,,"LINESTRING (137.2236452 34.8327825, 137.2237304 34.8322633)",
98456643,False,,,,tertiary,True,24.908,,"LINESTRING (137.2236452 34.8327825, 137.2236088 34.8330045)",
506730613,False,,,,residential,True,95.282,,"LINESTRING (137.2236452 34.8327825, 137.2241153 34.8326953, 137.2242263 34.8331475)",
506730613,False,,,,residential,False,95.282,,"LINESTRING (137.2242263 34.8331475, 137.2241153 34.8326953, 137.2236452 34.8327825)",
506730613,False,,,,residential,True,34.787,,"LINESTRING (137.2242263 34.8331475, 137.2242509 34.8332542, 137.2240064 34.8332922)",
506730614,False,,,,residential,False,78.148,,"LINESTRING (137.2242263 34.8331475, 137.2244468 34.8331048, 137.2250656 34.8330092)",
174479306,False,,,,unclassified,False,19.007,,"LINESTRING (137.2250656 34.8330092, 137.2251077 34.8331766)",
174479306,False,,,,unclassified,True,157.954,,"LINESTRING (137.2250656 34.8330092, 137.2247094 34.8316191)",
506730614,False,,,,residential,True,78.148,,"LINESTRING (137.2250656 34.8330092, 137.2244468 34.8331048, 137.2242263 34.8331475)",
506730615,False,,,,residential,False,27.096,,"LINESTRING (137.2241695 34.8338816, 137.224097 34.8336453)",
506730615,False,,,,residential,True,36.303,,"LINESTRING (137.2241695 34.8338816, 137.2242558 34.8342003)",
666228336,False,,,,residential,False,65.13,,"LINESTRING (137.2241695 34.8338816, 137.2234721 34.8340057)",
506730613,False,,,,residential,True,42.404,,"LINESTRING (137.2240064 34.8332922, 137.2235499 34.8333631)",
506730615,False,,,,residential,True,40.124,,"LINESTRING (137.2240064 34.8332922, 137.224097 34.8336453)",
506730613,False,,,,residential,False,34.787,,"LINESTRING (137.2240064 34.8332922, 137.2242509 34.8332542, 137.2242263 34.8331475)",
98456660,False,,,,tertiary,False,12.632,,"LINESTRING (137.223418 34.8354666, 137.2234097 34.83558)",
98456660,False,,,,tertiary,True,66.811,,"LINESTRING (137.223418 34.8354666, 137.2234454 34.8349398, 137.2234492 34.8348663)",
98456660,False,,,,tertiary,True,12.632,,"LINESTRING (137.2234097 34.83558, 137.223418 34.8354666)",
98456660,False,,,,tertiary,False,114.87,,"LINESTRING (137.2234097 34.83558, 137.2233956 34.8358962, 137.2233651 34.8366124)",
501289457,True,2,,国道247号,trunk,False,159.119,,"LINESTRING (137.2234097 34.83558, 137.2235448 34.8356213, 137.2238918 34.8357021, 137.2242886 34.8357669, 137.2246459 34.8358095, 137.2249268 34.8358022, 137.2251186 34.8357973)",
98456628,False,,,,tertiary,False,7.733,,"LINESTRING (137.2212069 34.8322306, 137.2212879 34.8322102)",
98456628,False,,,,tertiary,True,102.945,,"LINESTRING (137.2212069 34.8322306, 137.2210427 34.8322642, 137.2208945 34.8323348, 137.2207258 34.8324342, 137.2205545 34.8325665, 137.2203269 34.8327787)",
666228330,False,,,,residential,False,136.083,,"LINESTRING (137.2212069 34.8322306, 137.2212264 34.8322831, 137.2213072 34.8325041, 137.2210696 34.8327095, 137.2205841 34.8328297, 137.2206611 34.8330599)",
666228330,False,,,,residential,False,17.591,,"LINESTRING (137.2206611 34.8330599, 137.2204778 34.8331088)",
666228330,False,,,,residential,True,136.08300000000003,,"LINESTRING (137.2206611 34.8330599, 137.2205841 34.8328297, 137.2210696 34.8327095, 137.2213072 34.8325041, 137.2212264 34.8322831, 137.2212069 34.8322306)",
666228331,False,,,,residential,False,101.229,,"LINESTRING (137.2206611 34.8330599, 137.2207937 34.8330426, 137.2210458 34.8331486, 137.2215034 34.8335098, 137.2215453 34.8335412)",
98456674,False,,,,tertiary,False,57.952,,"LINESTRING (137.2204778 34.8331088, 137.2206735 34.8336046)",
98456674,False,,,,tertiary,True,39.204,,"LINESTRING (137.2204778 34.8331088, 137.2203269 34.8327787)",
666228330,False,,,,residential,True,17.591,,"LINESTRING (137.2204778 34.8331088, 137.2206611 34.8330599)",
98456643,False,,,,tertiary,False,24.908,,"LINESTRING (137.2236088 34.8330045, 137.2236452 34.8327825)",
98456643,False,,,,tertiary,True,40.235,,"LINESTRING (137.2236088 34.8330045, 137.2235499 34.8333631)",
666228338,False,,,,residential,False,79.209,,"LINESTRING (137.2236088 34.8330045, 137.2227606 34.8331552)",
174467867,True,2,247,国道247号,trunk,False,84.613,,"LINESTRING (137.2294861 34.835253, 137.230402 34.8351352)",
666411855,False,,,,residential,True,220.44299999999998,,"LINESTRING (137.2294861 34.835253, 137.2296025 34.8357209, 137.2295541 34.8367375, 137.2297765 34.8371896)",
98456643,False,,,,tertiary,True,28.76,,"LINESTRING (137.2234883 34.8337474, 137.2234721 34.8340057)",
666662975,False,,,,residential,False,56.704,,"LINESTRING (137.2234883 34.8337474, 137.224097 34.8336453)",
98456643,False,,,,tertiary,False,43.102000000000004,,"LINESTRING (137.2234883 34.8337474, 137.2234976 34.8336817, 137.2235499 34.8333631)",
506730615,False,,,,residential,False,40.124,,"LINESTRING (137.224097 34.8336453, 137.2240064 34.8332922)",
506730615,False,,,,residential,True,27.096,,"LINESTRING (137.224097 34.8336453, 137.2241695 34.8338816)",
666662975,False,,,,residential,True,56.704,,"LINESTRING (137.224097 34.8336453, 137.2234883 34.8337474)",
174467863,True,2,247,国道247号,trunk,False,28.004,,"LINESTRING (137.2274134 34.8354657, 137.2271105 34.8355059)",
683469206,False,,,,unclassified,False,69.143,,"LINESTRING (137.2274134 34.8354657, 137.2271087 34.8348964)",
683469206,False,,,,unclassified,True,69.143,,"LINESTRING (137.2271087 34.8348964, 137.2274134 34.8354657)",
922887942,False,,,,tertiary,False,67.774,,"LINESTRING (137.2271087 34.8348964, 137.2271105 34.8355059)",
922887942,False,,,,tertiary,True,128.817,,"LINESTRING (137.2271087 34.8348964, 137.2271124 34.8346491, 137.2271229 34.8339332, 137.2271211 34.833738)",
174568613,False,,,,unclassified,False,46.807,,"LINESTRING (137.2277274 34.8307026, 137.2280763 34.8310111)",
174568613,False,,,,unclassified,True,147.441,,"LINESTRING (137.2277274 34.8307026, 137.2265435 34.8298005)",
683633248,False,,,,unclassified,False,68.074,,"LINESTRING (137.2277274 34.8307026, 137.2282 34.830229)",
98456643,False,,,,tertiary,True,58.254,,"LINESTRING (137.2237304 34.8322633, 137.2236452 34.8327825)",
683633814,False,,,,residential,False,45.203,,"LINESTRING (137.2237304 34.8322633, 137.2242174 34.8321894)",
98456643,False,,,,tertiary,False,55.95,,"LINESTRING (137.2237304 34.8322633, 137.2237389 34.8322115, 137.2237888 34.831907, 137.223747 34.8317675)",
683633814,False,,,,residential,True,45.203,,"LINESTRING (137.2242174 34.8321894, 137.2237304 34.8322633)",
174469370,False,,,,unclassified,False,38.853,,"LINESTRING (137.2257513 34.8339686, 137.2253301 34.8340192)",
"[174469370, 174477615]",False,,,,unclassified,True,127.636,,"LINESTRING (137.2257513 34.8339686, 137.226776 34.8337893, 137.2271211 34.833738)",
683633815,False,,,,residential,True,100.412,,"LINESTRING (137.2257513 34.8339686, 137.2257614 34.8341585, 137.2255437 34.8341691, 137.225308 34.8342353, 137.2249185 34.8343149)",
683633817,False,,,,unclassified,True,128.252,,"LINESTRING (137.2260981 34.835614, 137.2260862 34.8355455, 137.2260465 34.8355194, 137.2259948 34.8355455, 137.2259869 34.8355911, 137.2255777 34.8356172, 137.2254665 34.8355879, 137.224953 34.835294)",
"[922887945, 922887946, 526466083]",True,2,,国道247号,trunk,False,248.66700000000003,,"LINESTRING (137.2260981 34.835614, 137.2259924 34.8356432, 137.2255606 34.8356873, 137.2252833 34.8356979, 137.2249654 34.8357101, 137.2246447 34.8356944, 137.2243172 34.8356573, 137.2239562 34.8355993, 137.2236254 34.8355263, 137.223418 34.8354666)",yes
"[922887944, 501289457, 922887943]",True,2,,国道247号,trunk,False,182.911,,"LINESTRING (137.2251186 34.8357973, 137.2253917 34.8357797, 137.225691 34.8357644, 137.2260668 34.8357451, 137.2265254 34.8356876, 137.2271105 34.8356264)",yes
174474817,False,,,,residential,False,46.403,,"LINESTRING (137.2219549 34.8339926, 137.222122 34.834025, 137.222261 34.834054, 137.2224419 34.8341099)",
174474817,False,,,,residential,True,213.18,,"LINESTRING (137.2219549 34.8339926, 137.22189 34.83398, 137.221622 34.8339388, 137.221398 34.833901, 137.2212286 34.8338639, 137.221061 34.8338115, 137.2209478 34.8337739, 137.2208272 34.8337289, 137.220731 34.8336833, 137.2206303 34.8336268, 137.2204859 34.8335456, 137.2203834 34.8334433, 137.2202622 34.8333116, 137.2201803 34.833183, 137.22004 34.8330536)",
1134041657,False,,,,residential,False,48.532,,"LINESTRING (137.2219549 34.8339926, 137.2219055 34.833961, 137.2215158 34.8338777, 137.2214509 34.8338661)",
1134041657,False,,,,residential,True,38.757,,"LINESTRING (137.2212997 34.8336532, 137.2212522 34.8338306, 137.2214509 34.8338661)",
1134041658,False,,,,residential,False,37.14,,"LINESTRING (137.2214509 34.8338661, 137.2215453 34.8335412)",
1134041657,False,,,,residential,False,38.757,,"LINESTRING (137.2214509 34.8338661, 137.2212522 34.8338306, 137.2212997 34.8336532)",
1134041657,False,,,,residential,True,48.532,,"LINESTRING (137.2214509 34.8338661, 137.2215158 34.8338777, 137.2219055 34.833961, 137.2219549 34.8339926)",
1134041658,False,,,,residential,True,37.14,,"LINESTRING (137.2215453 34.8335412, 137.2214509 34.8338661)",
666228331,False,,,,residential,False,103.539,,"LINESTRING (137.2215453 34.8335412, 137.2217609 34.8337027, 137.2220682 34.8338856, 137.2224419 34.8341099)",
666228331,False,,,,residential,True,101.229,,"LINESTRING (137.2215453 34.8335412, 137.2215034 34.8335098, 137.2210458 34.8331486, 137.2207937 34.8330426, 137.2206611 34.8330599)",
1134041659,False,,,,residential,False,44.671,,"LINESTRING (137.2224115 34.8339005, 137.2226767 34.8340564, 137.2226092 34.8341784)",
174474817,False,,,,residential,False,93.71000000000001,,"LINESTRING (137.2226092 34.8341784, 137.2227069 34.8342149, 137.2228599 34.8342912, 137.223163 34.834446, 137.223279 34.834523, 137.223408 34.834616, 137.2234579 34.8346469)",
174474817,False,,,,residential,True,17.105999999999998,,"LINESTRING (137.2226092 34.8341784, 137.2225729 34.8341649, 137.2224934 34.8341366, 137.2224419 34.8341099)",
