osmid,highway,maxspeed,oneway,reversed,length,geometry,ref,name,lanes,bridge
134490751,tertiary,,False,True,130.039,"LINESTRING (130.6898126 33.0188821, 130.6900095 33.0182131, 130.690164 33.0177505)",,,,
134486409,secondary,,False,False,218.819,"LINESTRING (130.6963407 33.0193598, 130.6939968 33.01946)",200,畑中山鹿線,,
134488541,tertiary,,False,True,69.808,"LINESTRING (130.6963407 33.0193598, 130.6963417 33.0199876)",,,,
833414146,tertiary,,False,False,196.034,"LINESTRING (130.6963407 33.0193598, 130.696247 33.0181959, 130.6961665 33.0176033)",,,,
134486403,secondary,,False,True,15.882,"LINESTRING (130.6859645 33.0194482, 130.6861346 33.0194558)",200,畑中山鹿線,,
134491060,unclassified,,False,True,50.048,"LINESTRING (130.6859645 33.0194482, 130.6860057 33.0195676, 130.6862471 33.0197005, 130.6863361 33.0197383)",,,,
134486409,secondary,,False,False,212.86,"LINESTRING (130.6939968 33.01946, 130.691717 33.019562)",200,畑中山鹿線,,
134486409,secondary,,False,True,218.819,"LINESTRING (130.6939968 33.01946, 130.6963407 33.0193598)",200,畑中山鹿線,,
134491186,unclassified,,False,True,276.459,"LINESTRING (130.6939968 33.01946, 130.6939679 33.0190216, 130.6939289 33.0185017, 130.6938671 33.0175377, 130.6938316 33.0172767, 130.6937824 33.0169814)",,,,
134486403,secondary,,False,False,15.882,"LINESTRING (130.6861346 33.0194558, 130.6859645 33.0194482)",200,畑中山鹿線,,
134486403,secondary,,False,True,32.214,"LINESTRING (130.6861346 33.0194558, 130.6864784 33.0194846)",200,畑中山鹿線,,
134491414,residential,,False,False,123.24199999999999,"LINESTRING (130.6861346 33.0194558, 130.6861113 33.0193733, 130.6860893 33.0192943, 130.6860802 33.0192009, 130.6862433 33.0189237, 130.6864686 33.0186558, 130.6866533 33.0185113)",,,,
134486403,secondary,,False,False,32.214,"LINESTRING (130.6864784 33.0194846, 130.6861346 33.0194558)",200,畑中山鹿線,,
134486403,secondary,,False,True,133.459,"LINESTRING (130.6864784 33.0194846, 130.6871178 33.019544, 130.6879011 33.0196168)",200,畑中山鹿線,,
134491050,residential,,False,False,31.901,"LINESTRING (130.6864784 33.0194846, 130.6864532 33.0195998, 130.6863361 33.0197383)",,,,
134491050,residential,,False,True,111.987,"LINESTRING (130.6864784 33.0194846, 130.6865367 33.0192148, 130.6865773 33.0191102, 130.6866513 33.0189505, 130.686712 33.0187962, 130.6866533 33.0185113)",,,,
134486409,secondary,,False,False,73.673,"LINESTRING (130.691717 33.019562, 130.6909271 33.0195797)",200,畑中山鹿線,,
134486409,secondary,,False,True,212.86,"LINESTRING (130.691717 33.019562, 130.6939968 33.01946)",200,畑中山鹿線,,
134490116,unclassified,,False,True,153.15200000000002,"LINESTRING (130.691717 33.019562, 130.69177 33.020339, 130.691804 33.020677, 130.6917931 33.0209367)",,,,
134486409,secondary,,False,False,8.367,"LINESTRING (130.6909271 33.0195797, 130.6908377 33.0195862)",200,畑中山鹿線,,
134486409,secondary,,False,True,73.673,"LINESTRING (130.6909271 33.0195797, 130.691717 33.019562)",200,畑中山鹿線,,
134491231,unclassified,,False,True,186.021,"LINESTRING (130.6909271 33.0195797, 130.69104 33.019466, 130.6914823 33.0192688, 130.691777 33.018925, 130.6919014 33.0187606, 130.6920734 33.0184744, 130.6921278 33.0183144)",,,,
134486403,secondary,,False,False,133.459,"LINESTRING (130.6879011 33.0196168, 130.6871178 33.019544, 130.6864784 33.0194846)",200,畑中山鹿線,,
134486403,secondary,,False,True,139.371,"LINESTRING (130.6879011 33.0196168, 130.688199 33.0196425, 130.6893896 33.0197319)",200,畑中山鹿線,,
134489039,unclassified,,False,False,157.011,"LINESTRING (130.6879011 33.0196168, 130.6877232 33.0188044, 130.6875406 33.0182387)",,,,
134490019,unclassified,,False,False,74.396,"LINESTRING (130.6879011 33.0196168, 130.6879528 33.0197411, 130.688164 33.0202485)",,,,
134486409,secondary,,False,True,8.367,"LINESTRING (130.6908377 33.0195862, 130.6909271 33.0195797)",200,畑中山鹿線,,
134486409,secondary,,False,False,135.984,"LINESTRING (130.6908377 33.0195862, 130.6903919 33.0196284, 130.6893896 33.0197319)",200,畑中山鹿線,,
134490142,unclassified,,False,True,106.63999999999999,"LINESTRING (130.6908377 33.0195862, 130.6908311 33.0203738, 130.6908161 33.0204528, 130.6908084 33.020544)",,,,
134490751,tertiary,,False,False,24.084,"LINESTRING (130.6893896 33.0197319, 130.6892812 33.0199285)",,,,
134486403,secondary,,False,False,139.371,"LINESTRING (130.6893896 33.0197319, 130.688199 33.0196425, 130.6879011 33.0196168)",200,畑中山鹿線,,
134486409,secondary,,False,True,135.984,"LINESTRING (130.6893896 33.0197319, 130.6903919 33.0196284, 130.6908377 33.0195862)",200,畑中山鹿線,,
134490751,tertiary,,False,True,102.39500000000001,"LINESTRING (130.6893896 33.0197319, 130.689468 33.019578, 130.6898126 33.0188821)",,,,
"[134491089, 134487279]",unclassified,,False,True,114.744,"LINESTRING (130.687054 33.019961, 130.6874091 33.0200756, 130.68755 33.020159, 130.6878221 33.0202858, 130.6879838 33.0203204, 130.688164 33.0202485)",,,,
134490364,unclassified,,False,True,81.785,"LINESTRING (130.687054 33.019961, 130.6869484 33.0203685, 130.6868185 33.0206678)",,,,
134491060,unclassified,,False,False,71.579,"LINESTRING (130.687054 33.019961, 130.6867516 33.0198923, 130.6864119 33.0197705, 130.6863361 33.0197383)",,,,
134488993,unclassified,,False,True,110.072,"LINESTRING (130.6892812 33.0199285, 130.688164 33.0202485)",,,,
134490751,tertiary,,False,False,73.257,"LINESTRING (130.6892812 33.0199285, 130.6889441 33.0205236)",,,,
134490751,tertiary,,False,True,24.084,"LINESTRING (130.6892812 33.0199285, 130.6893896 33.0197319)",,,,
134487388,tertiary,,False,True,44.252,"LINESTRING (130.6963417 33.0199876, 130.6963506 33.0203855)",,,,yes
134488541,tertiary,,False,False,69.808,"LINESTRING (130.6963417 33.0199876, 130.6963407 33.0193598)",,,,
"[134486785, 134486531]",unclassified,,False,False,473.4010000000001,"LINESTRING (130.6963417 33.0199876, 130.696051 33.020069, 130.695764 33.020125, 130.695596 33.020187, 130.695235 33.020367, 130.694848 33.020587, 130.694546 33.020768, 130.694299 33.020914, 130.694232 33.020965, 130.694051 33.021055, 130.693938 33.02114, 130.693757 33.021218, 130.693395 33.02131, 130.6931859 33.0213133, 130.6929582 33.0212983, 130.6927024 33.0212727, 130.6924355 33.0212198, 130.6921134 33.0210915, 130.6920534 33.0210625, 130.6919804 33.0210405, 130.6917931 33.0209367)",,,,
134488993,unclassified,,False,False,110.072,"LINESTRING (130.688164 33.0202485, 130.6892812 33.0199285)",,,,
134490019,unclassified,,False,True,74.396,"LINESTRING (130.688164 33.0202485, 130.6879528 33.0197411, 130.6879011 33.0196168)",,,,
134490138,unclassified,,False,True,57.104,"LINESTRING (130.688164 33.0202485, 130.6880976 33.0204085, 130.6879943 33.0206527, 130.6879613 33.0207331)",,,,
"[134491089, 134487279]",unclassified,,False,False,114.744,"LINESTRING (130.688164 33.0202485, 130.6879838 33.0203204, 130.6878221 33.0202858, 130.68755 33.020159, 130.6874091 33.0200756, 130.687054 33.019961)",,,,
134487388,tertiary,,False,False,44.252,"LINESTRING (130.6963506 33.0203855, 130.6963417 33.0199876)",,,,yes
"[134491752, 134490952]",unclassified,,False,False,369.46299999999997,"LINESTRING (130.6963506 33.0203855, 130.696182 33.020397, 130.696031 33.020407, 130.695831 33.020463, 130.695704 33.020514, 130.695483 33.020632, 130.694954 33.020931, 130.6946933 33.0211136, 130.6941052 33.0214327, 130.6937118 33.021572, 130.6932326 33.0216573, 130.6930163 33.0216526, 130.6928 33.0216379)",,,,
134487446,unclassified,,False,True,39.776,"LINESTRING (130.6908084 33.020544, 130.6907164 33.0208933)",,,,yes
134490037,unclassified,,False,True,101.832,"LINESTRING (130.6908084 33.020544, 130.6910322 33.0206092, 130.6917931 33.0209367)",,,,
134490142,unclassified,,False,False,106.63999999999999,"LINESTRING (130.6908084 33.020544, 130.6908161 33.0204528, 130.6908311 33.0203738, 130.6908377 33.0195862)",,,,
134490974,unclassified,,False,False,175.95000000000002,"LINESTRING (130.6908084 33.020544, 130.690165 33.0204294, 130.6898225 33.0204216, 130.6893729 33.0204739, 130.6889441 33.0205236)",,,,
134487510,unclassified,,False,False,94.545,"LINESTRING (130.6889441 33.0205236, 130.6879613 33.0207331)",,,,
134490751,tertiary,,False,True,73.257,"LINESTRING (130.6889441 33.0205236, 130.6892812 33.0199285)",,,,
"[134487795, 134490751]",tertiary,,False,"[False, True]",71.181,"LINESTRING (130.6889441 33.0205236, 130.6889183 33.0205692, 130.68854 33.0210663)",,,,yes
134490974,unclassified,,False,True,175.95,"LINESTRING (130.6889441 33.0205236, 130.6893729 33.0204739, 130.6898225 33.0204216, 130.690165 33.0204294, 130.6908084 33.020544)",,,,
134490364,unclassified,,False,False,81.785,"LINESTRING (130.6868185 33.0206678, 130.6869484 33.0203685, 130.687054 33.019961)",,,,
134490364,unclassified,,False,True,45.037,"LINESTRING (130.6868185 33.0206678, 130.6865765 33.020946, 130.6865454 33.0210008)",,,,
939983142,residential,,False,False,86.07600000000001,"LINESTRING (130.6868185 33.0206678, 130.6871979 33.0208538, 130.6873237 33.0208801, 130.6875142 33.0208382, 130.6876713 33.0208355)",,,,
134487510,unclassified,,False,True,94.545,"LINESTRING (130.6879613 33.0207331, 130.6889441 33.0205236)",,,,
134487625,unclassified,,False,True,51.977,"LINESTRING (130.6879613 33.0207331, 130.6879433 33.0212003)",,,,yes
134491182,unclassified,,False,False,29.338,"LINESTRING (130.6879613 33.0207331, 130.6876713 33.0208355)",,,,
134490138,unclassified,,False,False,57.104,"LINESTRING (130.6879613 33.0207331, 130.6879943 33.0206527, 130.6880976 33.0204085, 130.688164 33.0202485)",,,,
134487446,unclassified,,False,False,39.776,"LINESTRING (130.6907164 33.0208933, 130.6908084 33.020544)",,,,yes
"[134489211, 134490567]",unclassified,,False,False,205.95,"LINESTRING (130.6907164 33.0208933, 130.690137 33.020841, 130.6896246 33.0208885, 130.6892808 33.0209037, 130.688967 33.020959, 130.68885 33.020988, 130.68854 33.0210663)",,,,
134491451,unclassified,,False,True,212.412,"LINESTRING (130.6907164 33.0208933, 130.6907896 33.0209084, 130.690855 33.0209287, 130.69092 33.020942, 130.6911954 33.0210467, 130.6914197 33.0211353, 130.692024 33.021427, 130.692432 33.021568, 130.6928 33.0216379)",,,,
134487761,unclassified,,False,True,49.382,"LINESTRING (130.6865454 33.0210008, 130.6863603 33.0214169)",,,,yes
134490364,unclassified,,False,False,45.037,"LINESTRING (130.6865454 33.0210008, 130.6865765 33.020946, 130.6868185 33.0206678)",,,,
134491182,unclassified,,False,True,110.689,"LINESTRING (130.6865454 33.0210008, 130.6868625 33.0210715, 130.6871376 33.0210197, 130.6875994 33.0208609, 130.6876713 33.0208355)",,,,
"[134486785, 134486531]",unclassified,,False,True,473.401,"LINESTRING (130.6917931 33.0209367, 130.6919804 33.0210405, 130.6920534 33.0210625, 130.6921134 33.0210915, 130.6924355 33.0212198, 130.6927024 33.0212727, 130.6929582 33.0212983, 130.6931859 33.0213133, 130.693395 33.02131, 130.693757 33.021218, 130.693938 33.02114, 130.694051 33.021055, 130.694232 33.020965, 130.694299 33.020914, 130.694546 33.020768, 130.694848 33.020587, 130.695235 33.020367, 130.695596 33.020187, 130.695764 33.020125, 130.696051 33.020069, 130.6963417 33.0199876)",,,,
134490037,unclassified,,False,False,101.832,"LINESTRING (130.6917931 33.0209367, 130.6910322 33.0206092, 130.6908084 33.020544)",,,,
134490116,unclassified,,False,False,153.152,"LINESTRING (130.6917931 33.0209367, 130.691804 33.020677, 130.69177 33.020339, 130.691717 33.019562)",,,,
134487286,tertiary,,False,True,62.18600000000001,"LINESTRING (130.68854 33.0210663, 130.6883151 33.0212907, 130.6881038 33.0214893)",,,,
"[134487795, 134490751]",tertiary,,False,"[False, True]",71.181,"LINESTRING (130.68854 33.0210663, 130.6889183 33.0205692, 130.6889441 33.0205236)",,,,yes
"[134489211, 134490567]",unclassified,,False,True,205.95,"LINESTRING (130.68854 33.0210663, 130.68885 33.020988, 130.688967 33.020959, 130.6892808 33.0209037, 130.6896246 33.0208885, 130.690137 33.020841, 130.6907164 33.0208933)",,,,
134487308,unclassified,,False,False,55.966,"LINESTRING (130.6879433 33.0212003, 130.6873925 33.0214004)",,,,
134487488,unclassified,,False,True,35.449,"LINESTRING (130.6879433 33.0212003, 130.6881038 33.0214893)",,,,
134487625,unclassified,,False,False,51.977,"LINESTRING (130.6879433 33.0212003, 130.6879613 33.0207331)",,,,yes
134487308,unclassified,,False,True,55.966,"LINESTRING (130.6873925 33.0214004, 130.6879433 33.0212003)",,,,
134491068,unclassified,,False,False,98.519,"LINESTRING (130.6873925 33.0214004, 130.687062 33.021459, 130.686818 33.021496, 130.686666 33.021493, 130.6863603 33.0214169)",,,,
833472653,residential,,False,False,142.71299999999997,"LINESTRING (130.6873925 33.0214004, 130.687082 33.0216073, 130.6866489 33.0218084, 130.6863921 33.0218435, 130.6860971 33.0216442)",,,,
134487761,unclassified,,False,False,49.382,"LINESTRING (130.6863603 33.0214169, 130.6865454 33.0210008)",,,,yes
134486491,unclassified,,False,True,36.047,"LINESTRING (130.6863603 33.0214169, 130.68628 33.021513, 130.6861017 33.0216238, 130.6860971 33.0216442)",,,,
134491068,unclassified,,False,True,98.519,"LINESTRING (130.6863603 33.0214169, 130.686666 33.021493, 130.686818 33.021496, 130.687062 33.021459, 130.6873925 33.0214004)",,,,
134487286,tertiary,,False,True,54.896,"LINESTRING (130.6881038 33.0214893, 130.6877101 33.0218564)",,,,
134487488,unclassified,,False,False,35.449,"LINESTRING (130.6881038 33.0214893, 130.6879433 33.0212003)",,,,
134487286,tertiary,,False,False,62.18600000000001,"LINESTRING (130.6881038 33.0214893, 130.6883151 33.0212907, 130.68854 33.0210663)",,,,
"[134490952, 134491752]",unclassified,,False,True,369.463,"LINESTRING (130.6928 33.0216379, 130.6930163 33.0216526, 130.6932326 33.0216573, 130.6937118 33.021572, 130.6941052 33.0214327, 130.6946933 33.0211136, 130.694954 33.020931, 130.695483 33.020632, 130.695704 33.020514, 130.695831 33.020463, 130.696031 33.020407, 130.696182 33.020397, 130.6963506 33.0203855)",,,,
134491451,unclassified,,False,False,212.412,"LINESTRING (130.6928 33.0216379, 130.692432 33.021568, 130.692024 33.021427, 130.6914197 33.0211353, 130.6911954 33.0210467, 130.69092 33.020942, 130.690855 33.0209287, 130.6907896 33.0209084, 130.6907164 33.0208933)",,,,
134487286,tertiary,,False,False,54.896,"LINESTRING (130.6877101 33.0218564, 130.6881038 33.0214893)",,,,
134486491,unclassified,,False,False,30.171,"LINESTRING (130.6861477 33.0219102, 130.6860905 33.0216735, 130.6860971 33.0216442)",,,,
134490681,residential,,False,True,35.069,"LINESTRING (130.6861463 33.0149167, 130.6865082 33.0150026)",,,,
134490931,residential,,False,False,63.365,"LINESTRING (130.6868722 33.0183418, 130.6875406 33.0182387)",,,,
833408496,residential,,False,False,65.392,"LINESTRING (130.6868722 33.0183418, 130.6867775 33.0177591)",,,,
134490931,residential,,False,True,29.042,"LINESTRING (130.6868722 33.0183418, 130.6867016 33.0184241, 130.6866533 33.0185113)",,,,
134491050,residential,,False,True,31.901,"LINESTRING (130.6863361 33.0197383, 130.6864532 33.0195998, 130.6864784 33.0194846)",,,,
134491060,unclassified,,False,False,50.048,"LINESTRING (130.6863361 33.0197383, 130.6862471 33.0197005, 130.6860057 33.0195676, 130.6859645 33.0194482)",,,,
134491060,unclassified,,False,True,71.579,"LINESTRING (130.6863361 33.0197383, 130.6864119 33.0197705, 130.6867516 33.0198923, 130.687054 33.019961)",,,,
134487627,tertiary,,False,False,33.992,"LINESTRING (130.6868576 33.0132536, 130.6870414 33.0135176)",,,,
134487756,unclassified,,False,False,38.074,"LINESTRING (130.6885995 33.016617, 130.6886217 33.0162751)",,,,
134491129,unclassified,,False,True,106.804,"LINESTRING (130.6885995 33.016617, 130.6897425 33.0166804)",,,,
"[134487756, 134490956]",unclassified,,False,"[False, True]",100.732,"LINESTRING (130.6885995 33.016617, 130.6885889 33.0167792, 130.6885086 33.0170613, 130.6884756 33.0171513, 130.6883486 33.0173373, 130.6882621 33.0174628)",,,,
134489346,residential,,False,False,52.566,"LINESTRING (130.6869436 33.0135484, 130.6867958 33.0140046)",,,,
134489346,residential,,False,True,9.741,"LINESTRING (130.6869436 33.0135484, 130.6870414 33.0135176)",,,,
833429714,residential,,False,False,97.699,"LINESTRING (130.6869436 33.0135484, 130.6859315 33.013321)",,,,
833429714,residential,,False,True,97.699,"LINESTRING (130.6859315 33.013321, 130.6869436 33.0135484)",,,,
134489258,residential,,False,False,61.506,"LINESTRING (130.686334 33.0155361, 130.6865082 33.0150026)",,,,
134489258,residential,,False,True,98.452,"LINESTRING (130.686334 33.0155361, 130.6860553 33.0163901)",,,,
939983136,residential,,False,False,44.025999999999996,"LINESTRING (130.686334 33.0155361, 130.6867132 33.0156048, 130.6867967 33.0156141)",,,,
939983136,residential,,False,False,55.714,"LINESTRING (130.6867967 33.0156141, 130.687394 33.0156281)",,,,
134490982,unclassified,,False,False,58.532,"LINESTRING (130.6867967 33.0156141, 130.686811 33.0155067, 130.6868601 33.0153242, 130.6869702 33.0151122)",,,,
134490982,unclassified,,False,True,102.31,"LINESTRING (130.6867967 33.0156141, 130.6867708 33.0158089, 130.6867218 33.0160273, 130.6865698 33.0165127)",,,,
939983136,residential,,False,True,44.025999999999996,"LINESTRING (130.6867967 33.0156141, 130.6867132 33.0156048, 130.686334 33.0155361)",,,,
939983136,residential,,False,True,55.714,"LINESTRING (130.687394 33.0156281, 130.6867967 33.0156141)",,,,
939983137,residential,,False,True,76.304,"LINESTRING (130.6874162 33.0166255, 130.6871738 33.0165975, 130.687024 33.0165572, 130.6868945 33.0164672, 130.6868427 33.016444, 130.6867359 33.0165752)",,,,
134486491,unclassified,,False,False,36.047,"LINESTRING (130.6860971 33.0216442, 130.6861017 33.0216238, 130.68628 33.021513, 130.6863603 33.0214169)",,,,
134486491,unclassified,,False,True,30.171,"LINESTRING (130.6860971 33.0216442, 130.6860905 33.0216735, 130.6861477 33.0219102)",,,,
833472653,residential,,False,True,142.713,"LINESTRING (130.6860971 33.0216442, 130.6863921 33.0218435, 130.6866489 33.0218084, 130.687082 33.0216073, 130.6873925 33.0214004)",,,,
134491182,unclassified,,False,True,29.338,"LINESTRING (130.6876713 33.0208355, 130.6879613 33.0207331)",,,,
134491182,unclassified,,False,False,110.68900000000001,"LINESTRING (130.6876713 33.0208355, 130.6875994 33.0208609, 130.6871376 33.0210197, 130.6868625 33.0210715, 130.6865454 33.0210008)",,,,
939983142,residential,,False,True,86.076,"LINESTRING (130.6876713 33.0208355, 130.6875142 33.0208382, 130.6873237 33.0208801, 130.6871979 33.0208538, 130.6868185 33.0206678)",,,,
