osmid,highway,oneway,reversed,length,geometry,est_width,ref,name,lanes,maxspeed,access,bridge,width
118574687,unclassified,False,False,63.102,"LINESTRING (137.217908 36.6919601, 137.2178972 36.6920446, 137.2178557 36.692526)",3.0m〜5.5m,,,,,,,
216493746,trunk,False,False,51.784,"LINESTRING (137.217908 36.6919601, 137.2183682 36.6920072, 137.2184841 36.6920191)",,41,国道41号,2,50,yes,,
118574405,unclassified,False,False,63.312,"LINESTRING (137.2184841 36.6920191, 137.2184803 36.6920987, 137.2184391 36.6925873)",3.0m〜5.5m,,,,,,,
118574715,unclassified,False,True,39.195,"LINESTRING (137.2184841 36.6920191, 137.2184944 36.6919122, 137.2185153 36.6916675)",3.0m〜5.5m,,,,,,,
216493746,trunk,False,False,43.653,"LINESTRING (137.2184841 36.6920191, 137.2186258 36.6920294, 137.2189717 36.6920545)",,41,国道41号,2,50,yes,,
216493746,trunk,False,True,51.784,"LINESTRING (137.2184841 36.6920191, 137.2183682 36.6920072, 137.217908 36.6919601)",,41,国道41号,2,50,yes,,
216493746,trunk,False,True,43.653,"LINESTRING (137.2189717 36.6920545, 137.2186258 36.6920294, 137.2184841 36.6920191)",,41,国道41号,2,50,yes,,
242305963,unclassified,False,True,101.146,"LINESTRING (137.2189717 36.6920545, 137.2189487 36.6921323, 137.2187023 36.6929381)",,,,,,,,
118575178,unclassified,False,False,85.916,"LINESTRING (137.2158996 36.6924636, 137.2159528 36.6924626, 137.216 36.6924617, 137.216863 36.6924485)",3.0m〜5.5m,,,,,,,
118575848,primary,True,False,76.708,"LINESTRING (137.2158996 36.6924636, 137.2158728 36.6919691, 137.2158622 36.6917744)",,22,富山停車場線,,,yes,,
118575203,unclassified,False,False,80.149,"LINESTRING (137.216863 36.6924485, 137.2168331 36.6931689)",3.0m〜5.5m,,,,,,,
241408720,unclassified,False,False,42.946,"LINESTRING (137.216863 36.6924485, 137.2173424 36.6924859)",,,,,,,,
118574510,unclassified,False,False,64.175,"LINESTRING (137.216863 36.6924485, 137.2168933 36.6919625, 137.2169044 36.6918724)",3.0m〜5.5m,,,,,,,
118575178,unclassified,False,True,85.916,"LINESTRING (137.216863 36.6924485, 137.216 36.6924617, 137.2159528 36.6924626, 137.2158996 36.6924636)",3.0m〜5.5m,,,,,,,
118574651,unclassified,False,False,35.514,"LINESTRING (137.2184391 36.6925873, 137.218413 36.692906)",3.0m〜5.5m,,,,,,,
118575126,unclassified,False,False,52.462,"LINESTRING (137.2184391 36.6925873, 137.2178557 36.692526)",3.0m〜5.5m,,,,,,,
118574405,unclassified,False,True,63.312,"LINESTRING (137.2184391 36.6925873, 137.2184803 36.6920987, 137.2184841 36.6920191)",3.0m〜5.5m,,,,,,,
118574673,unclassified,False,True,97.959,"LINESTRING (137.2178316 36.6928419, 137.2177357 36.6937195)",3.0m〜5.5m,,,,,,,
118574924,unclassified,False,True,52.326,"LINESTRING (137.2178316 36.6928419, 137.218413 36.692906)",3.0m〜5.5m,,,,,,,
118575087,unclassified,False,True,35.192,"LINESTRING (137.2178316 36.6928419, 137.2178557 36.692526)",3.0m〜5.5m,,,,,,,
118574417,unclassified,False,True,103.903,"LINESTRING (137.218413 36.692906, 137.2183673 36.6938397)",3.0m〜5.5m,,,,,,,
118574651,unclassified,False,True,35.514,"LINESTRING (137.218413 36.692906, 137.2184391 36.6925873)",3.0m〜5.5m,,,,,,,
118574924,unclassified,False,False,52.326,"LINESTRING (137.218413 36.692906, 137.2178316 36.6928419)",3.0m〜5.5m,,,,,,,
118575012,unclassified,False,False,26.04,"LINESTRING (137.218413 36.692906, 137.2187023 36.6929381)",3.0m〜5.5m,,,,,,,
118575203,unclassified,False,False,47.895,"LINESTRING (137.2168331 36.6931689, 137.2168264 36.6935996)",3.0m〜5.5m,,,,,,,
118575203,unclassified,False,True,80.149,"LINESTRING (137.2168331 36.6931689, 137.216863 36.6924485)",3.0m〜5.5m,,,,,,,
473378780,unclassified,False,True,35.228,"LINESTRING (137.2168331 36.6931689, 137.216438 36.6931676)",,,,,,,,
118575072,unclassified,False,False,49.844,"LINESTRING (137.2164289 36.6936158, 137.216438 36.6931676)",3.0m〜5.5m,,,,,,,
118575072,unclassified,False,True,121.237,"LINESTRING (137.2164289 36.6936158, 137.2164344 36.6947061)",3.0m〜5.5m,,,,,,,
473378781,unclassified,False,False,35.487,"LINESTRING (137.2164289 36.6936158, 137.2168264 36.6935996)",3.0m〜5.5m,,コミュニティー,,,,,
473378781,unclassified,False,True,42.603,"LINESTRING (137.2164289 36.6936158, 137.2160091 36.6936334, 137.2159517 36.6936352)",3.0m〜5.5m,,コミュニティー,,,,,
118575203,unclassified,False,True,47.895,"LINESTRING (137.2168264 36.6935996, 137.2168331 36.6931689)",3.0m〜5.5m,,,,,,,
118575205,unclassified,False,True,82.163,"LINESTRING (137.2168264 36.6935996, 137.2177357 36.6937195)",3.0m〜5.5m,,,,,,,
473378781,unclassified,False,True,35.487,"LINESTRING (137.2168264 36.6935996, 137.2164289 36.6936158)",3.0m〜5.5m,,コミュニティー,,,,,
118575493,unclassified,False,True,43.607,"LINESTRING (137.2168264 36.6935996, 137.2168333 36.6936275, 137.2168362 36.6937466, 137.2168362 36.6939912)",3.0m〜5.5m,,,,,,,
118574673,unclassified,False,False,97.959,"LINESTRING (137.2177357 36.6937195, 137.2178316 36.6928419)",3.0m〜5.5m,,,,,,,
118574853,unclassified,False,True,31.125,"LINESTRING (137.2177357 36.6937195, 137.2176983 36.6939978)",3.0m〜5.5m,,,,,,,
118575205,unclassified,False,False,82.163,"LINESTRING (137.2177357 36.6937195, 137.2168264 36.6935996)",3.0m〜5.5m,,,,,,,
118575144,unclassified,False,False,58.011,"LINESTRING (137.2177357 36.6937195, 137.218069 36.693801, 137.2183673 36.6938397)",3.0m〜5.5m,,,,,,,
118575493,unclassified,False,True,61.077,"LINESTRING (137.2168362 36.6939912, 137.2168536 36.6945403)",3.0m〜5.5m,,,,,,,
118575493,unclassified,False,False,43.607,"LINESTRING (137.2168362 36.6939912, 137.2168362 36.6937466, 137.2168333 36.6936275, 137.2168264 36.6935996)",3.0m〜5.5m,,,,,,,
241101688,unclassified,False,False,76.961,"LINESTRING (137.2168362 36.6939912, 137.2174336 36.6939802, 137.2176983 36.6939978)",,,,,,,,
118574417,unclassified,False,False,103.903,"LINESTRING (137.2183673 36.6938397, 137.218413 36.692906)",3.0m〜5.5m,,,,,,,
118574775,unclassified,False,True,48.561,"LINESTRING (137.2183673 36.6938397, 137.218332 36.6942755)",3.0m〜5.5m,,,,,,,
118575144,unclassified,False,True,58.011,"LINESTRING (137.2183673 36.6938397, 137.218069 36.693801, 137.2177357 36.6937195)",3.0m〜5.5m,,,,,,,
118575193,unclassified,False,False,70.515,"LINESTRING (137.2183673 36.6938397, 137.2182346 36.6938878, 137.2176779 36.6941494)",3.0m〜5.5m,,,,,,,
118575611,unclassified,False,True,58.439,"LINESTRING (137.2183673 36.6938397, 137.2184407 36.6938025, 137.2186604 36.6937318, 137.21888 36.693661, 137.2189684 36.6936327)",3.0m〜5.5m,,,,,,,
118574853,unclassified,False,False,16.955,"LINESTRING (137.2176779 36.6941494, 137.2176983 36.6939978)",3.0m〜5.5m,,,,,,,
118575290,unclassified,False,False,21.542,"LINESTRING (137.2176779 36.6941494, 137.21747 36.6942481)",3.0m〜5.5m,,,,,,,
118575193,unclassified,False,True,70.515,"LINESTRING (137.2176779 36.6941494, 137.2182346 36.6938878, 137.2183673 36.6938397)",3.0m〜5.5m,,,,,,,
118574775,unclassified,False,False,48.561,"LINESTRING (137.218332 36.6942755, 137.2183673 36.6938397)",3.0m〜5.5m,,,,,,,
118575556,unclassified,False,False,51.982,"LINESTRING (137.218332 36.6942755, 137.2183072 36.6945779, 137.2183252 36.694672, 137.2183596 36.6947355)",3.0m〜5.5m,,,,,,,
118575679,unclassified,False,True,60.43299999999999,"LINESTRING (137.218332 36.6942755, 137.2184822 36.6942347, 137.2189638 36.6940791)",3.0m〜5.5m,,,,,,,
118575698,unclassified,False,True,61.791,"LINESTRING (137.218332 36.6942755, 137.2182288 36.6942755, 137.218 36.694442, 137.217874 36.694544, 137.2178208 36.6946136)",3.0m〜5.5m,,,,,,,
118574627,unclassified,False,True,19.535,"LINESTRING (137.2168536 36.6945403, 137.2166609 36.6946239)",3.0m〜5.5m,,,,,,,
118575493,unclassified,False,False,61.077,"LINESTRING (137.2168536 36.6945403, 137.2168362 36.6939912)",3.0m〜5.5m,,,,,,,
118575290,unclassified,False,True,25.447000000000003,"LINESTRING (137.2168536 36.6945403, 137.2169718 36.6944845, 137.2170994 36.694424)",3.0m〜5.5m,,,,,,,
118574627,unclassified,False,False,19.535,"LINESTRING (137.2166609 36.6946239, 137.2168536 36.6945403)",3.0m〜5.5m,,,,,,,
118574962,unclassified,False,True,22.167,"LINESTRING (137.2166609 36.6946239, 137.2164344 36.6947061)",3.0m〜5.5m,,,,,,,
118575052,unclassified,False,False,32.291,"LINESTRING (137.2166609 36.6946239, 137.2167758 36.6948993)",3.0m〜5.5m,,,,,,,
118574962,unclassified,False,False,22.167,"LINESTRING (137.2164344 36.6947061, 137.2166609 36.6946239)",3.0m〜5.5m,,,,,,,
118575072,unclassified,False,False,121.237,"LINESTRING (137.2164344 36.6947061, 137.2164289 36.6936158)",3.0m〜5.5m,,,,,,,
118574893,unclassified,False,False,41.254,"LINESTRING (137.2164344 36.6947061, 137.2160643 36.6948391, 137.2160104 36.6948543)",3.0m〜5.5m,,,,,,,
"[118574548, 118574757, 118574471]",unclassified,False,True,37.08,"LINESTRING (137.2183596 36.6947355, 137.218376 36.694765, 137.2184792 36.6949835, 137.2185117 36.6950458)",3.0m〜5.5m,,小島橋,,,,yes,
"[118574752, 118574683]",unclassified,False,"[False, True]",53.831,"LINESTRING (137.2183596 36.6947355, 137.217952 36.6948766, 137.2178347 36.6949636)",3.0m〜5.5m,,,,,,,
118575556,unclassified,False,True,51.982,"LINESTRING (137.2183596 36.6947355, 137.2183252 36.694672, 137.2183072 36.6945779, 137.218332 36.6942755)",3.0m〜5.5m,,,,,,,
118575052,unclassified,False,False,33.073,"LINESTRING (137.2167758 36.6948993, 137.2168856 36.6951834)",3.0m〜5.5m,,,,,,,
118575052,unclassified,False,True,32.291,"LINESTRING (137.2167758 36.6948993, 137.2166609 36.6946239)",3.0m〜5.5m,,,,,,,
241199624,unclassified,False,False,60.287,"LINESTRING (137.2167758 36.6948993, 137.2173985 36.694688)",,,,,,,,
118574833,unclassified,False,False,20.589,"LINESTRING (137.2176799 36.6948262, 137.2178347 36.6949636)",3.0m〜5.5m,,,,,,,
118575422,unclassified,False,True,4.444,"LINESTRING (137.2176799 36.6948262, 137.2176539 36.6948603)",3.0m〜5.5m,,,,,,,
118575698,unclassified,False,False,26.811,"LINESTRING (137.2176799 36.6948262, 137.2177513 36.6947045, 137.2178208 36.6946136)",3.0m〜5.5m,,,,,,,
118574833,unclassified,False,True,20.589,"LINESTRING (137.2178347 36.6949636, 137.2176799 36.6948262)",3.0m〜5.5m,,,,,,,
"[118574752, 118574683]",unclassified,False,"[False, True]",53.831,"LINESTRING (137.2178347 36.6949636, 137.217952 36.6948766, 137.2183596 36.6947355)",3.0m〜5.5m,,,,,,,
118575625,unclassified,False,True,114.87999999999998,"LINESTRING (137.2178347 36.6949636, 137.2178133 36.6949835, 137.2176196 36.6951252, 137.2174151 36.6953362, 137.2173132 36.6954572, 137.2172418 36.6955544, 137.2171622 36.6957026, 137.2171403 36.6958104)",3.0m〜5.5m,,,,,,,
"[118574548, 118574757, 118574471]",unclassified,False,False,37.080000000000005,"LINESTRING (137.2185117 36.6950458, 137.2184792 36.6949835, 137.218376 36.694765, 137.2183596 36.6947355)",3.0m〜5.5m,,小島橋,,,,yes,
118575373,unclassified,False,True,98.947,"LINESTRING (137.2185117 36.6950458, 137.2185603 36.695365, 137.2185772 36.6954732, 137.2186511 36.6959286)",3.0m〜5.5m,,,,,,,
118575052,unclassified,False,True,33.073,"LINESTRING (137.2168856 36.6951834, 137.2167758 36.6948993)",3.0m〜5.5m,,,,,,,
118575405,unclassified,False,True,58.81399999999999,"LINESTRING (137.2168856 36.6951834, 137.2164696 36.6953208, 137.2163897 36.6953472, 137.2162748 36.6953831)",3.0m〜5.5m,,,,,,,
118575422,unclassified,False,False,78.608,"LINESTRING (137.2168856 36.6951834, 137.2175488 36.6949494, 137.2176039 36.6949232, 137.2176539 36.6948603)",3.0m〜5.5m,,,,,,,
118575848,primary,True,False,43.595,"LINESTRING (137.216044 36.6954386, 137.2160263 36.6950468)",,22,富山停車場線,,,yes,,
