osmid,highway,oneway,reversed,length,lanes,ref,name,width,geometry,bridge,tunnel
174606994,unclassified,False,True,42.029,,,,,"LINESTRING (130.5172717 33.4938255, 130.5174024 33.4937759, 130.5174366 33.4937598, 130.5174716 33.4937167, 130.5174913 33.4936737, 130.5175047 33.4935468)",,
449283412,tertiary,False,True,81.53999999999999,,,,,"LINESTRING (130.5172717 33.4938255, 130.5169652 33.4935623, 130.5167708 33.4933979, 130.5166472 33.4933099)",,
61434419,unclassified,False,False,36.441,,,,,"LINESTRING (130.5249777 33.4941148, 130.5246288 33.493964)",,
61434419,unclassified,False,True,53.212,,,,,"LINESTRING (130.5249777 33.4941148, 130.5254921 33.4943269)",,
"[174604040, 174602563, 174604286]",unclassified,False,True,68.78,,,,,"LINESTRING (130.5249777 33.4941148, 130.5249033 33.4943915, 130.52487 33.4945164, 130.524825 33.49472)",yes,
449283412,tertiary,False,True,70.068,,,,,"LINESTRING (130.5177999 33.4942761, 130.5172717 33.4938255)",,
174606458,unclassified,False,False,96.689,,,,,"LINESTRING (130.5177999 33.4942761, 130.517679 33.4943052, 130.5167717 33.4944153)",,
174601032,unclassified,False,False,52.757000000000005,,,,,"LINESTRING (130.524825 33.49472, 130.52505 33.494735, 130.525375 33.494827)",,
"[174604040, 174602563, 174604286]",unclassified,False,False,68.78,,,,,"LINESTRING (130.524825 33.49472, 130.52487 33.4945164, 130.5249033 33.4943915, 130.5249777 33.4941148)",yes,
174605431,unclassified,False,True,99.054,,,,,"LINESTRING (130.524825 33.49472, 130.52468 33.494724, 130.524444 33.494762, 130.5240887 33.4948065, 130.5237688 33.4948466)",,
174601032,unclassified,False,True,52.757000000000005,,,,,"LINESTRING (130.525375 33.494827, 130.52505 33.494735, 130.524825 33.49472)",,
174601782,unclassified,True,False,39.318,,,,,"LINESTRING (130.5237688 33.4948466, 130.5236265 33.4948559, 130.5235789 33.494859, 130.5233457 33.4948693)",,
"[174603553, 174602266, 174601694]",unclassified,False,True,126.52199999999999,,,,,"LINESTRING (130.5237688 33.4948466, 130.5242228 33.4944032, 130.5243496 33.494278, 130.5246288 33.493964)",yes,
174605431,unclassified,False,False,99.054,,,,,"LINESTRING (130.5237688 33.4948466, 130.5240887 33.4948065, 130.524444 33.494762, 130.52468 33.494724, 130.524825 33.49472)",,
174603491,unclassified,False,True,109.158,,,,,"LINESTRING (130.522143 33.494861, 130.5209674 33.4948104)",,
"[174602633, 174602794, 174603206]",unclassified,False,False,111.54,,,,,"LINESTRING (130.522143 33.494861, 130.5228579 33.4948692, 130.5230069 33.4948725, 130.5233457 33.4948693)",yes,
174607394,unclassified,False,True,198.096,,,,,"LINESTRING (130.522143 33.494861, 130.5222483 33.4947442, 130.5224832 33.494193, 130.52257 33.494079, 130.5228919 33.493831, 130.5229653 33.4937264, 130.5231172 33.4934336, 130.5231962 33.4933459)",,
"[174602633, 174602794, 174603206]",unclassified,False,True,111.54,,,,,"LINESTRING (130.5233457 33.4948693, 130.5230069 33.4948725, 130.5228579 33.4948692, 130.522143 33.494861)",yes,
45913473,tertiary,False,True,320.87399999999997,2,,,5,"LINESTRING (130.519138 33.494942, 130.5195346 33.4942884, 130.5196117 33.4941579, 130.5196974 33.4940392, 130.5199287 33.493764, 130.5202681 33.4933804, 130.5205077 33.4931188, 130.5206899 33.4928916, 130.5207596 33.4927944, 130.5207934 33.4927262, 130.5208216 33.49264, 130.520841 33.4925602, 130.5208466 33.4924643)",,
"[174600145, 1157169077]",unclassified,False,False,170.469,,,,,"LINESTRING (130.519138 33.494942, 130.5195501 33.4949381, 130.5195711 33.4949367, 130.5206978 33.4948206, 130.5209674 33.4948104)",,
67169116,tertiary,False,False,118.147,2,,,5,"LINESTRING (130.52207 33.4883887, 130.5219004 33.4883711, 130.5212303 33.4883152, 130.5208026 33.488281)",,
"[61434424, 67169105, 67169116]",tertiary,False,True,330.492,2,,,5,"LINESTRING (130.52207 33.4883887, 130.523183 33.4884964, 130.5240166 33.4885862, 130.524388 33.488624, 130.5256095 33.4887343)",,yes
174604171,unclassified,False,False,42.096000000000004,,,,,"LINESTRING (130.52207 33.4883887, 130.5222167 33.4884635, 130.522322 33.488488, 130.5224931 33.4885073)",,
174604175,unclassified,False,False,191.384,,,,,"LINESTRING (130.52207 33.4883887, 130.5222648 33.4883518, 130.5224 33.4883618, 130.5241173 33.4885238)",,
174607168,unclassified,False,False,141.58,,,,,"LINESTRING (130.5180162 33.4933509, 130.5187352 33.4930053, 130.5188637 33.4929794, 130.5194221 33.4929093)",,
181443213,unclassified,False,True,270.41900000000004,,,,,"LINESTRING (130.5180162 33.4933509, 130.5181489 33.4939286, 130.5188917 33.4940197, 130.5191499 33.4937407, 130.5191968 33.4936439, 130.5193779 33.4931731, 130.5194221 33.4929093)",,
174607168,unclassified,False,True,52.269999999999996,,,,,"LINESTRING (130.5180162 33.4933509, 130.5178328 33.4934345, 130.5175047 33.4935468)",,
449283412,tertiary,False,False,81.53999999999999,,,,,"LINESTRING (130.5166472 33.4933099, 130.5167708 33.4933979, 130.5169652 33.4935623, 130.5172717 33.4938255)",,
449283413,tertiary,False,False,133.95899999999997,,,,,"LINESTRING (130.5166472 33.4933099, 130.5164986 33.4932245, 130.5164165 33.4931873, 130.5163229 33.4931496, 130.5162161 33.4931162, 130.516115 33.493092, 130.5160084 33.4930741, 130.5158991 33.4930612, 130.5157877 33.4930545, 130.5156684 33.4930567, 130.5152714 33.4930704)",,
449283414,unclassified,False,True,78.161,,,,,"LINESTRING (130.5166472 33.4933099, 130.5165379 33.4934276, 130.5165175 33.4934879, 130.5165409 33.4937473, 130.5165836 33.4939758)",,
174601884,unclassified,False,False,36.68,,,,,"LINESTRING (130.5250232 33.4935365, 130.5247688 33.4937891)",,
174601884,unclassified,False,True,37.545,,,,,"LINESTRING (130.5250232 33.4935365, 130.5252652 33.4932658)",,
174601884,unclassified,False,False,37.545,,,,,"LINESTRING (130.5252652 33.4932658, 130.5250232 33.4935365)",,
174601884,unclassified,False,True,31.545,,,,,"LINESTRING (130.5252652 33.4932658, 130.525477 33.4930438)",,
61434419,unclassified,False,False,53.212,,,,,"LINESTRING (130.5254921 33.4943269, 130.5249777 33.4941148)",,
718851356,unclassified,False,False,23.955,,,,,"LINESTRING (130.5254921 33.4943269, 130.5256001 33.4941312)",,
718851356,unclassified,False,True,23.955,,,,,"LINESTRING (130.5256001 33.4941312, 130.5254921 33.4943269)",,
718851357,unclassified,False,False,85.962,,,,,"LINESTRING (130.5256001 33.4941312, 130.5247688 33.4937891)",,
174601884,unclassified,False,False,23.383,,,,,"LINESTRING (130.5247688 33.4937891, 130.5246288 33.493964)",,
174601884,unclassified,False,True,36.68,,,,,"LINESTRING (130.5247688 33.4937891, 130.5250232 33.4935365)",,
718851357,unclassified,False,True,85.962,,,,,"LINESTRING (130.5247688 33.4937891, 130.5256001 33.4941312)",,
174606338,residential,False,False,34.586999999999996,,,,,"LINESTRING (130.5233555 33.4892048, 130.5233471 33.4891822, 130.5232813 33.4889001)",,
174606338,residential,False,True,30.055,,,,,"LINESTRING (130.5233555 33.4892048, 130.5233631 33.4892177, 130.5233755 33.4892321, 130.523391 33.4892466, 130.5235219 33.4893234, 130.5235514 33.4893413, 130.5236044 33.4893738)",,
732794009,residential,False,False,113.696,,,,,"LINESTRING (130.5233555 33.4892048, 130.5224969 33.489147, 130.5224971 33.4888429)",,
732794009,residential,False,False,37.319,,,,,"LINESTRING (130.5224971 33.4888429, 130.5224931 33.4885073)",,
732794010,residential,False,False,73.001,,,,,"LINESTRING (130.5224971 33.4888429, 130.5232813 33.4889001)",,
732794009,residential,False,True,113.696,,,,,"LINESTRING (130.5224971 33.4888429, 130.5224969 33.489147, 130.5233555 33.4892048)",,
174604171,unclassified,False,False,68.3,,,,,"LINESTRING (130.5224931 33.4885073, 130.5232242 33.4885815)",,
732794009,residential,False,True,37.319,,,,,"LINESTRING (130.5224931 33.4885073, 130.5224971 33.4888429)",,
174604171,unclassified,False,True,42.096,,,,,"LINESTRING (130.5224931 33.4885073, 130.522322 33.488488, 130.5222167 33.4884635, 130.52207 33.4883887)",,
449283414,unclassified,False,False,34.428,,,,,"LINESTRING (130.5168874 33.4947095, 130.5167717 33.4944153)",,
"[174603436, 174606173]",unclassified,False,"[False, True]",224.135,,,,,"LINESTRING (130.5173417 33.4861371, 130.5173678 33.4863165, 130.5172944 33.4864996, 130.5172868 33.4865186, 130.5172985 33.4868045, 130.5172071 33.4870601, 130.5184822 33.4869504)",,
818669011,residential,False,False,57.554,,,,,"LINESTRING (130.5178637 33.4874432, 130.5184842 33.487453)",,
174604327,unclassified,False,False,94.583,,,,,"LINESTRING (130.5184842 33.487453, 130.5184877 33.4883036)",,
174604327,unclassified,False,True,55.887,,,,,"LINESTRING (130.5184842 33.487453, 130.5184822 33.4869504)",,
818669011,residential,False,True,57.554,,,,,"LINESTRING (130.5184842 33.487453, 130.5178637 33.4874432)",,
732794012,primary,False,True,22.835,2,7,筑紫野インター線,5,"LINESTRING (130.5151361 33.4881425, 130.5151506 33.4883475)",,
732794012,primary,False,False,137.71,2,7,筑紫野インター線,5,"LINESTRING (130.5151361 33.4881425, 130.5151305 33.4879212, 130.515111 33.4874302, 130.5150778 33.4869051)",,
818669012,residential,False,False,160.204,,,,,"LINESTRING (130.5151361 33.4881425, 130.5153046 33.4881034, 130.5153326 33.48808, 130.5154657 33.4876964, 130.5154914 33.4876672, 130.5155614 33.4876555, 130.5157085 33.4876594, 130.5157412 33.4876321, 130.515872 33.4873517, 130.5159163 33.4873011, 130.5159841 33.4872816, 130.5162013 33.4872995)",,
67169116,tertiary,False,False,28.058,2,,,5,"LINESTRING (130.5175603 33.4883142, 130.5172578 33.488319)",,
67169116,tertiary,False,True,26.175,2,,,5,"LINESTRING (130.5175603 33.4883142, 130.5178425 33.4883098)",,
818669013,residential,False,True,169.10199999999998,,,,,"LINESTRING (130.5175603 33.4883142, 130.5175742 33.4889642, 130.5178217 33.4889622, 130.5178474 33.4889486, 130.5178497 33.4888902, 130.5178425 33.4883098)",,
818669015,residential,False,False,93.959,,,,,"LINESTRING (130.5218659 33.4910128, 130.5218057 33.4901693)",,
61434425,unclassified,False,True,95.637,,,,,"LINESTRING (130.5218057 33.4901693, 130.5207754 33.4901314)",,
818669015,residential,False,True,93.959,,,,,"LINESTRING (130.5218057 33.4901693, 130.5218659 33.4910128)",,
61434425,unclassified,False,False,23.964,,,,,"LINESTRING (130.5218057 33.4901693, 130.5218249 33.4901703, 130.5220625 33.4901932)",,
818669016,residential,False,False,45.118,,,,,"LINESTRING (130.521525 33.4897606, 130.5220101 33.4897295)",,
174605273,residential,False,False,35.275,,,,,"LINESTRING (130.5220101 33.4897295, 130.521974 33.4894137)",,
174605273,residential,False,True,51.79,,,,,"LINESTRING (130.5220101 33.4897295, 130.5220625 33.4901932)",,
818669016,residential,False,True,45.118,,,,,"LINESTRING (130.5220101 33.4897295, 130.521525 33.4897606)",,
174605273,residential,False,True,96.52199999999999,,,,,"LINESTRING (130.5224076 33.4888882, 130.521957 33.4889233, 130.521974 33.4894137)",,
69972308,secondary,False,False,91.69,2,137,基山停車場平等寺筑紫野線,5,"LINESTRING (130.520772 33.4891044, 130.5207706 33.4889426, 130.5207735 33.488694, 130.5208056 33.4883808, 130.5208026 33.488281)",,
69972308,secondary,False,True,114.198,2,137,基山停車場平等寺筑紫野線,5,"LINESTRING (130.520772 33.4891044, 130.5207735 33.4892845, 130.5207735 33.4895082, 130.5207735 33.4898035, 130.5207754 33.4901314)",,
818669018,residential,False,False,60.63,,,,,"LINESTRING (130.520772 33.4891044, 130.5211432 33.4891716, 130.5212652 33.489135, 130.5214095 33.4891345)",,
818669018,residential,False,True,60.63,,,,,"LINESTRING (130.5214095 33.4891345, 130.5212652 33.489135, 130.5211432 33.4891716, 130.520772 33.4891044)",,
174602433,unclassified,False,False,58.772,,,,,"LINESTRING (130.5167855 33.4903001, 130.5174147 33.4902368)",,
818674851,residential,False,True,46.362,,,,,"LINESTRING (130.5167855 33.4903001, 130.516811 33.4907165)",,
174602433,unclassified,False,True,75.416,,,,,"LINESTRING (130.5167855 33.4903001, 130.5166487 33.4902987, 130.5159762 33.4902379)",,
818674851,residential,False,False,46.362,,,,,"LINESTRING (130.516811 33.4907165, 130.5167855 33.4903001)",,
174604172,unclassified,False,False,130.187,,,,,"LINESTRING (130.5174197 33.4910202, 130.5174186 33.492191)",,
174604172,unclassified,False,True,87.111,,,,,"LINESTRING (130.5174197 33.4910202, 130.5174147 33.4902368)",,
818674852,residential,False,True,32.203,,,,,"LINESTRING (130.5174197 33.4910202, 130.5177669 33.4910146)",,
818674852,residential,False,False,182.19400000000002,,,,,"LINESTRING (130.5174197 33.4910202, 130.5168324 33.4910473, 130.5168461 33.4913299, 130.5169111 33.4918147, 130.5170067 33.4921835)",,
174605568,residential,False,True,20.359,,,,,"LINESTRING (130.5190319 33.4901852, 130.5190523 33.4900029)",,
174605568,residential,False,False,228.44100000000003,,,,,"LINESTRING (130.5190319 33.4901852, 130.5189814 33.4910956, 130.5189711 33.4911335, 130.5189 33.4914063, 130.5189214 33.4919039, 130.5190049 33.4922235)",,
818674853,residential,False,True,150.599,,,,,"LINESTRING (130.5190319 33.4901852, 130.5184245 33.4901771, 130.5180673 33.4901615, 130.5174147 33.4902368)",,
818674852,residential,False,False,32.203,,,,,"LINESTRING (130.5177669 33.4910146, 130.5174197 33.4910202)",,
61434418,tertiary,False,True,38.206,,,,,"LINESTRING (130.5170067 33.4921835, 130.5174186 33.492191)",,
61434418,tertiary,False,False,132.913,,,,,"LINESTRING (130.5170067 33.4921835, 130.516542 33.492175, 130.5161218 33.4921834, 130.5155754 33.4922201)",,
818674852,residential,False,True,182.19400000000002,,,,,"LINESTRING (130.5170067 33.4921835, 130.5169111 33.4918147, 130.5168461 33.4913299, 130.5168324 33.4910473, 130.5174197 33.4910202)",,
"[174604069, 175428590]",unclassified,False,"[False, True]",89.704,,,,,"LINESTRING (130.5245143 33.4885462, 130.5243807 33.4885344, 130.5243397 33.4885635, 130.5243295 33.4886671, 130.524364 33.488693, 130.5249681 33.4887507)",,
174606687,residential,False,False,172.361,,,,,"LINESTRING (130.5227963 33.491023, 130.522699 33.491439, 130.522618 33.491759, 130.5225999 33.4918842, 130.5224993 33.4920798, 130.5225015 33.4921492, 130.5225225 33.4922219, 130.5225404 33.4922563, 130.522568 33.4922974, 130.5227638 33.4924614)",,
174606687,residential,False,True,86.86,,,,,"LINESTRING (130.5227963 33.491023, 130.5228348 33.4908585, 130.5229756 33.4902563)",,
962790694,residential,False,False,109.485,,,,,"LINESTRING (130.5227963 33.491023, 130.5230261 33.4910409, 130.5230561 33.4907637, 130.5231125 33.4906658, 130.5231893 33.4902657)",,
174602831,unclassified,False,False,87.625,,,,,"LINESTRING (130.5184741 33.4861624, 130.5184777 33.4865118, 130.5184822 33.4869504)",,
61434425,unclassified,False,False,5.854,,,,,"LINESTRING (130.517363 33.489894, 130.5174259 33.4898984)",,
61434425,unclassified,False,True,125.619,,,,,"LINESTRING (130.517363 33.489894, 130.5160129 33.489802)",,
1027561618,residential,False,False,67.166,,,,,"LINESTRING (130.517363 33.489894, 130.5173786 33.4892901)",,
1027561618,residential,False,True,67.166,,,,,"LINESTRING (130.5173786 33.4892901, 130.517363 33.489894)",,
61434425,unclassified,False,False,1.86,,,,,"LINESTRING (130.5237795 33.4903042, 130.5237995 33.4903055)",,
61434425,unclassified,False,True,54.899,,,,,"LINESTRING (130.5237795 33.4903042, 130.5231893 33.4902657)",,
174605564,residential,False,False,64.453,,,,,"LINESTRING (130.5237795 33.4903042, 130.5237493 33.4905752, 130.5237146 33.4908813)",,
