osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,lanes,tunnel,bridge
"[95274345, 667867164]",False,,,tertiary,False,123.269,"LINESTRING (139.775204 35.6684208, 139.7751095 35.6681366, 139.7750765 35.6679559, 139.7750346 35.6678332, 139.7748404 35.6674398, 139.7747919 35.6673698)",30,2,,
95274345,False,,,tertiary,True,179.371,"LINESTRING (139.775204 35.6684208, 139.7754993 35.6691795, 139.7757278 35.6697952, 139.775737 35.6698305, 139.7758039 35.6699576)",30,2,,
95274380,False,,居留地通り,tertiary,False,135.177,"LINESTRING (139.775204 35.6684208, 139.7752825 35.668401, 139.7753464 35.6683849, 139.7765515 35.6680806, 139.7766328 35.6680596)",30,2,,
95274307,True,,,unclassified,False,43.908,"LINESTRING (139.7746666 35.6691647, 139.7743227 35.6693056, 139.7742326 35.6693425)",,,,
"[667962682, 1055857397]",False,,平成通り,tertiary,False,70.357,"LINESTRING (139.7709769 35.6684414, 139.7708985 35.6683776, 139.77061 35.6681414, 139.770428 35.6679925)",40,2,,
667962682,False,,平成通り,tertiary,True,36.908,"LINESTRING (139.7709769 35.6684414, 139.7710671 35.6685135, 139.771268 35.6686743)",40,2,,
667962683,True,,,residential,False,126.83,"LINESTRING (139.7709769 35.6684414, 139.7710717 35.6683746, 139.7718991 35.6677933, 139.7719571 35.6677397, 139.7720205 35.6676803)",,,,
95274334,False,,聖ルカ通り,tertiary,False,30.695,"LINESTRING (139.7761901 35.6669505, 139.7760121 35.6669898, 139.7758636 35.6670268)",,2,,
492442417,False,,居留地中央通り,tertiary,False,42.053,"LINESTRING (139.7761901 35.6669505, 139.7760863 35.6669055, 139.7758308 35.6667871, 139.7757891 35.6667596)",30,2,,
680781435,False,,聖ルカ通り,tertiary,True,147.446,"LINESTRING (139.7761901 35.6669505, 139.7762768 35.6669335, 139.7775916 35.6666186, 139.7777568 35.666579)",,2,,
"[492442416, 680782194, 680781436]",False,,居留地中央通り,tertiary,True,129.653,"LINESTRING (139.7761901 35.6669505, 139.776227 35.667036, 139.7764527 35.6676053, 139.7764713 35.6676507, 139.7766058 35.667992, 139.7766328 35.6680596)",30,2,,
1055857395,True,50,新大橋通り,primary,False,56.157,"LINESTRING (139.77227 35.6678829, 139.7727046 35.668244)",50,2,,
95277522,True,,,unclassified,False,125.43400000000001,"LINESTRING (139.7714224 35.6672052, 139.7713594 35.6672552, 139.7713323 35.6672761, 139.7705098 35.6679285, 139.770428 35.6679925)",,,,
"[1055857396, 215959965]",True,50,新大橋通り,primary,False,75.566,"LINESTRING (139.7714224 35.6672052, 139.7716891 35.6674172, 139.7719316 35.6676099, 139.7720205 35.6676803)",50,2,,
667962682,False,,平成通り,tertiary,True,13.626,"LINESTRING (139.771268 35.6686743, 139.7713763 35.6687596)",40,2,,
95277521,True,,,unclassified,False,126.24300000000001,"LINESTRING (139.771268 35.6686743, 139.7713392 35.6686181, 139.7721974 35.6679402, 139.77227 35.6678829)",,,,
667962682,False,,平成通り,tertiary,False,36.908,"LINESTRING (139.771268 35.6686743, 139.7710671 35.6685135, 139.7709769 35.6684414)",40,2,,
355238450,False,,波除通り,tertiary,False,43.643,"LINESTRING (139.7721666 35.6642495, 139.7718107 35.6639841)",30,2,,
355238450,False,,波除通り,tertiary,True,46.574,"LINESTRING (139.7721666 35.6642495, 139.7724512 35.6644582, 139.772548 35.6645313)",30,2,,
69963033,True,,,unclassified,False,72.589,"LINESTRING (139.7779976 35.6695354, 139.7786628 35.6693563, 139.7787605 35.6693304)",,,,
95274324,True,,,unclassified,False,17.472,"LINESTRING (139.7802397 35.6699667, 139.7801737 35.669819)",,,,
245069170,False,,鉄砲洲通り,tertiary,False,31.372,"LINESTRING (139.7789845 35.6699889, 139.7790919 35.6702572)",,2,,
245069170,False,,鉄砲洲通り,tertiary,True,32.383,"LINESTRING (139.7789845 35.6699889, 139.7788773 35.669711)",,2,,
97685678,True,,,residential,False,43.466,"LINESTRING (139.7731401 35.6654282, 139.7728267 35.6657248)",,,,
97685769,True,,,residential,False,57.288,"LINESTRING (139.7731401 35.6654282, 139.7726735 35.6650793)",,,,
97685645,True,,,unclassified,False,65.627,"LINESTRING (139.7768715 35.6705223, 139.7774576 35.6703723, 139.7774999 35.6703614, 139.7775644 35.6703449)",,,,
74314549,True,,,unclassified,False,71.907,"LINESTRING (139.7741609 35.6686653, 139.7746666 35.6691647)",,,,
97685616,True,,,residential,False,57.323,"LINESTRING (139.7741609 35.6686653, 139.7746481 35.668335)",,,,
74314557,True,,,unclassified,False,34.692,"LINESTRING (139.7737896 35.6695332, 139.7740333 35.6694297, 139.7741299 35.6693886)",,,,
97685775,True,,,residential,False,72.865,"LINESTRING (139.7737896 35.6695332, 139.7741265 35.670075, 139.7741533 35.6701181)",,,,
97685769,True,,,residential,False,33.25,"LINESTRING (139.7739059 35.6660171, 139.7736368 35.6658131)",,,,
135175650,True,,,tertiary,False,45.458,"LINESTRING (139.7739059 35.6660171, 139.7742338 35.665707)",,2,,
273211042,True,473,佃大橋通り,secondary,False,14.106,"LINESTRING (139.7745938 35.6703809, 139.7747321 35.670322)",,,,
97685610,True,,,residential,False,42.783,"LINESTRING (139.7745938 35.6703809, 139.7746151 35.6704345, 139.7747391 35.6707471)",,,,
97685745,True,,,residential,False,69.844,"LINESTRING (139.7790985 35.6702762, 139.7783583 35.6704577)",,,,
245069170,False,,鉄砲洲通り,tertiary,True,2.195,"LINESTRING (139.7790985 35.6702762, 139.7790919 35.6702572)",,2,,
245069170,False,,鉄砲洲通り,tertiary,False,44.117999999999995,"LINESTRING (139.7790985 35.6702762, 139.7791631 35.6704544, 139.7792425 35.6706553)",,2,,
97685714,True,,,residential,False,42.214,"LINESTRING (139.7712283 35.6645115, 139.7715737 35.6647672)",,,,
97685719,False,,,residential,True,33.045,"LINESTRING (139.7712283 35.6645115, 139.7714723 35.6642901)",,,,
23488891,True,,,unclassified,False,63.623,"LINESTRING (139.7745303 35.6650012, 139.7740181 35.6646085)",,,,
97685627,True,,,residential,False,36.258,"LINESTRING (139.7745303 35.6650012, 139.7745849 35.6649502, 139.7747936 35.6647551)",,,,
1055857397,False,,平成通り,tertiary,True,32.917,"LINESTRING (139.7701752 35.6677793, 139.770428 35.6679925)",40,2,,
97685653,True,,,residential,False,45.428999999999995,"LINESTRING (139.7701752 35.6677793, 139.7702275 35.6677352, 139.7705321 35.6674915)",,,,
269150842,True,304,晴海通り,primary,False,68.775,"LINESTRING (139.7720045 35.6650833, 139.7717835 35.665308, 139.7715288 35.6655662)",,3,,
97685755,True,,,residential,False,44.435,"LINESTRING (139.7736368 35.6658131, 139.7733054 35.6661084)",,,,
97685769,True,,,residential,False,62.009,"LINESTRING (139.7736368 35.6658131, 139.7731401 35.6654282)",,,,
680782191,False,,,tertiary,False,32.566,"LINESTRING (139.7760001 35.670433, 139.7761062 35.6707129)",,,,
680782191,False,,,tertiary,True,47.742000000000004,"LINESTRING (139.7760001 35.670433, 139.7758917 35.670161, 139.7758699 35.6701062, 139.7758374 35.6700245)",,,,
97685662,True,,,residential,False,59.881,"LINESTRING (139.77324 35.6645197, 139.7735109 35.6647142, 139.7737367 35.6648763)",,,,
97685744,True,,,residential,False,40.728,"LINESTRING (139.77324 35.6645197, 139.773379 35.6643929, 139.7735109 35.6642727, 139.77354 35.6642463)",,,,
23488556,True,,,residential,False,57.734,"LINESTRING (139.7723643 35.6653664, 139.7728267 35.6657248)",30,,,
97685744,True,,,residential,False,42.419,"LINESTRING (139.7723643 35.6653664, 139.7726735 35.6650793)",,,,
23488891,True,,,unclassified,False,14.901,"LINESTRING (139.7736578 35.6643401, 139.77354 35.6642463)",,,,
97685624,True,,,residential,False,36.46,"LINESTRING (139.7736578 35.6643401, 139.7736879 35.6643129, 139.7739274 35.6640961)",,,,
97685738,True,,,residential,False,32.128,"LINESTRING (139.7715737 35.6647672, 139.7718144 35.6645545)",,,,
97685714,True,,,residential,False,52.442,"LINESTRING (139.7715737 35.6647672, 139.7717951 35.6649293, 139.7719253 35.665025, 139.7720045 35.6650833)",,,,
97685645,True,,,unclassified,False,69.813,"LINESTRING (139.778245 35.6701713, 139.7789845 35.6699889)",,,,
97685739,True,,,residential,False,32.236,"LINESTRING (139.778245 35.6701713, 139.7781358 35.6698953)",,,,
95274372,True,,,unclassified,False,64.653,"LINESTRING (139.780604 35.6696899, 139.7808317 35.67018, 139.78084 35.6702372)",,,,
355238450,False,,波除通り,tertiary,True,43.643,"LINESTRING (139.7718107 35.6639841, 139.7721666 35.6642495)",30,2,,
97685719,False,,,residential,False,45.748,"LINESTRING (139.7718107 35.6639841, 139.7717651 35.6640286, 139.7714723 35.6642901)",,,,
355238450,False,,波除通り,tertiary,False,46.342999999999996,"LINESTRING (139.7718107 35.6639841, 139.7714875 35.663745, 139.7714314 35.6637035)",30,2,,
97685637,True,,,residential,False,63.725,"LINESTRING (139.7742739 35.6643676, 139.7747529 35.6647248, 139.7747936 35.6647551)",,,,
97685678,True,,,residential,False,35.378,"LINESTRING (139.7742739 35.6643676, 139.7740451 35.6645831, 139.7740181 35.6646085)",,,,
97685681,False,,,residential,True,42.656,"LINESTRING (139.7718144 35.6645545, 139.7714723 35.6642901)",,,,
97685681,False,,,residential,False,50.229,"LINESTRING (139.7718144 35.6645545, 139.772035 35.6647139, 139.7721575 35.6648051, 139.7722273 35.664857)",,,,
97685738,True,,,residential,False,46.522999999999996,"LINESTRING (139.7718144 35.6645545, 139.7721089 35.664293, 139.7721666 35.6642495)",,,,
97685636,True,,,residential,False,64.297,"LINESTRING (139.7795603 35.6701391, 139.7802397 35.6699667)",,,,
97685644,True,,,residential,False,45.476,"LINESTRING (139.7795603 35.6701391, 139.7796453 35.6703662, 139.7797067 35.6705304)",,,,
23488890,True,,,unclassified,False,46.629,"LINESTRING (139.7743157 35.6663261, 139.77397 35.6666375)",,,,
97685769,True,,,residential,False,50.508,"LINESTRING (139.7743157 35.6663261, 139.7739059 35.6660171)",,,,
95274397,True,,,unclassified,False,19.605,"LINESTRING (139.7803454 35.6705424, 139.7803289 35.6703666)",,,,
97685623,False,,,residential,False,48.378,"LINESTRING (139.7803454 35.6705424, 139.7806109 35.6705288, 139.7808799 35.6705151)",,,,
97685744,True,,,residential,False,38.424,"LINESTRING (139.7726735 35.6650793, 139.7729021 35.664858, 139.7729475 35.664815)",,,,
667962682,False,,平成通り,tertiary,False,13.626,"LINESTRING (139.7713763 35.6687596, 139.771268 35.6686743)",40,2,,
667962680,True,,,residential,False,50.465,"LINESTRING (139.7713763 35.6687596, 139.7713203 35.6688049, 139.7709804 35.6690798)",,,,
667962682,False,,平成通り,tertiary,True,88.867,"LINESTRING (139.7713763 35.6687596, 139.7719903 35.6692639, 139.772065 35.6693302)",40,2,,
97685623,False,,,residential,True,48.378,"LINESTRING (139.7808799 35.6705151, 139.7806109 35.6705288, 139.7803454 35.6705424)",,,,
680782193,False,,居留地中央通り,tertiary,False,32.791,"LINESTRING (139.7775644 35.6703449, 139.7774543 35.6700639)",30,2,,
680782193,False,,居留地中央通り,tertiary,True,33.173,"LINESTRING (139.7775644 35.6703449, 139.7776757 35.6706292)",30,2,,
97685645,True,,,unclassified,False,64.44,"LINESTRING (139.7775644 35.6703449, 139.7776175 35.6703314, 139.778245 35.6701713)",,,,
97685652,True,,,residential,False,41.437,"LINESTRING (139.7801737 35.669819, 139.780604 35.6696899)",,,,
95274324,True,,,unclassified,False,45.326,"LINESTRING (139.7801737 35.669819, 139.780159 35.669786, 139.7800885 35.6696283, 139.7800026 35.6694358)",,,,
97685644,True,,,residential,False,63.504000000000005,"LINESTRING (139.7793502 35.6695941, 139.7794278 35.6697953, 139.7794909 35.6699589, 139.7795603 35.6701391)",,,,
97685722,True,,,residential,False,44.657,"LINESTRING (139.7793502 35.6695941, 139.7789424 35.6696968, 139.7788773 35.669711)",,,,
97685636,True,,,residential,False,44.303,"LINESTRING (139.7790919 35.6702572, 139.7795603 35.6701391)",,,,
245069170,False,,鉄砲洲通り,tertiary,False,2.195,"LINESTRING (139.7790919 35.6702572, 139.7790985 35.6702762)",,2,,
245069170,False,,鉄砲洲通り,tertiary,True,31.372,"LINESTRING (139.7790919 35.6702572, 139.7789845 35.6699889)",,2,,
97685637,True,,,residential,False,48.405,"LINESTRING (139.7735287 35.6638053, 139.7735953 35.6638554, 139.7739274 35.6640961)",,,,
172598637,True,304,晴海通り,primary,False,39.393,"LINESTRING (139.7735287 35.6638053, 139.7736991 35.6636474, 139.7738178 35.6635401)",,3,,
680782193,False,,居留地中央通り,tertiary,False,33.173,"LINESTRING (139.7776757 35.6706292, 139.7775644 35.6703449)",30,2,,
97685722,True,,,residential,False,72.2,"LINESTRING (139.776763 35.6702394, 139.7760785 35.6704131, 139.776044 35.6704219, 139.7760001 35.670433)",,,,
97685742,True,,,unclassified,False,32.949,"LINESTRING (139.776763 35.6702394, 139.7768498 35.6704657, 139.7768715 35.6705223)",,,,
97685627,True,,,residential,False,39.484,"LINESTRING (139.7739617 35.6655183, 139.7742511 35.6652522)",,,,
97685755,True,,,residential,False,44.0,"LINESTRING (139.7739617 35.6655183, 139.7736368 35.6658131)",,,,
680781437,False,,居留地中央通り,tertiary,False,63.557,"LINESTRING (139.7739617 35.6655183, 139.7734266 35.6651472)",30,2,,
680781437,False,,居留地中央通り,tertiary,True,32.319,"LINESTRING (139.7739617 35.6655183, 139.7742338 35.665707)",30,2,,
69963033,True,,,unclassified,False,59.525,"LINESTRING (139.779211 35.6692328, 139.7798276 35.669044)",,,,
97685644,True,,,residential,False,42.096999999999994,"LINESTRING (139.779211 35.6692328, 139.7792166 35.6692473, 139.7793502 35.6695941)",,,,
97685769,True,,,residential,False,56.767,"LINESTRING (139.7747749 35.6666746, 139.7743157 35.6663261)",,,,
95274391,True,,,residential,False,58.473,"LINESTRING (139.7747749 35.6666746, 139.7752831 35.6665207, 139.7753814 35.6664909)",,,,
95274372,True,,,unclassified,False,45.429,"LINESTRING (139.780426 35.6693078, 139.780604 35.6696899)",,,,
97685722,True,,,residential,False,40.81,"LINESTRING (139.780426 35.6693078, 139.7800026 35.6694358)",,,,
97685645,True,,,unclassified,False,72.308,"LINESTRING (139.7761062 35.6707129, 139.7768715 35.6705223)",,,,
680782191,False,,,tertiary,True,32.566,"LINESTRING (139.7761062 35.6707129, 139.7760001 35.670433)",,,,
74314549,True,,,unclassified,False,41.357,"LINESTRING (139.7728173 35.6674191, 139.7731254 35.6676942)",,,,
97685683,False,,,residential,True,60.671,"LINESTRING (139.7728173 35.6674191, 139.7723992 35.6677656, 139.7723471 35.6678087)",,,,
95274391,True,,,residential,False,47.742999999999995,"LINESTRING (139.7761842 35.66581, 139.7764598 35.6655772, 139.7765488 35.6654992)",,,,
680781434,False,,,tertiary,False,33.376,"LINESTRING (139.7784092 35.668166, 139.7785221 35.6684518)",,2,,
680781434,False,,,tertiary,True,61.816,"LINESTRING (139.7784092 35.668166, 139.778224 35.6677154, 139.7781921 35.6676388)",,2,,
97685662,True,,,residential,False,62.503,"LINESTRING (139.7737367 35.6648763, 139.7742511 35.6652522)",,,,
97685678,True,,,residential,False,41.136,"LINESTRING (139.7737367 35.6648763, 139.7734266 35.6651472)",,,,
23488556,True,,,residential,False,34.64,"LINESTRING (139.7733054 35.6661084, 139.7735193 35.6662843, 139.7735749 35.66633)",30,,,
4848943,True,,,unclassified,False,79.024,"LINESTRING (139.7746481 35.668335, 139.7744777 35.6679194, 139.7744251 35.6677911, 139.7744003 35.6677179, 139.7743838 35.6676579)",,,,
95274391,True,,,residential,False,33.238,"LINESTRING (139.775654 35.6662593, 139.775857 35.6660868, 139.7759082 35.6660432)",,,,
97685637,True,,,residential,False,43.489,"LINESTRING (139.7739274 35.6640961, 139.7742739 35.6643676)",,,,
97685624,True,,,residential,False,39.977000000000004,"LINESTRING (139.7739274 35.6640961, 139.7741691 35.663874, 139.7742218 35.6638277)",,,,
69963033,True,,,unclassified,False,66.374,"LINESTRING (139.7765938 35.6698312, 139.7773112 35.6697022)",,,,
198900396,True,473,佃大橋通り,secondary,False,66.009,"LINESTRING (139.7765938 35.6698312, 139.7772874 35.6696444)",,,,
97685742,True,,,unclassified,False,47.897,"LINESTRING (139.7765938 35.6698312, 139.7766227 35.6698957, 139.7767517 35.6702117, 139.776763 35.6702394)",,,,
23488886,False,,,tertiary,False,87.369,"LINESTRING (139.775089 35.664486, 139.7751468 35.6645316, 139.7756847 35.6649392, 139.7757951 35.6650229)",,2,,
23488886,False,,,tertiary,True,64.183,"LINESTRING (139.775089 35.664486, 139.7750337 35.664445, 139.7745675 35.664094)",,2,,
97685678,True,,,residential,False,40.573,"LINESTRING (139.7734266 35.6651472, 139.7731401 35.6654282)",,,,
680781437,False,,居留地中央通り,tertiary,False,56.902,"LINESTRING (139.7734266 35.6651472, 139.7729475 35.664815)",30,2,,
680781437,False,,居留地中央通り,tertiary,True,63.557,"LINESTRING (139.7734266 35.6651472, 139.7739617 35.6655183)",30,2,,
97685722,True,,,residential,False,65.426,"LINESTRING (139.7774543 35.6700639, 139.776763 35.6702394)",,,,
680782193,False,,居留地中央通り,tertiary,True,32.791,"LINESTRING (139.7774543 35.6700639, 139.7775644 35.6703449)",30,2,,
680782193,False,,居留地中央通り,tertiary,False,42.247,"LINESTRING (139.7774543 35.6700639, 139.7773304 35.6697474, 139.7773112 35.6697022)",30,2,,
273211042,True,473,佃大橋通り,secondary,False,41.435,"LINESTRING (139.7741876 35.670554, 139.7745938 35.6703809)",,,,
97685616,True,,,residential,False,48.771,"LINESTRING (139.7737432 35.6689432, 139.773818 35.6688935, 139.7741609 35.6686653)",,,,
636502359,True,50,新大橋通り,primary,False,72.19800000000001,"LINESTRING (139.7737432 35.6689432, 139.7732589 35.6685537, 139.7731751 35.6684865)",50,2,,
97685627,True,,,residential,False,37.618,"LINESTRING (139.7742511 35.6652522, 139.7745303 35.6650012)",,,,
97685662,True,,,residential,False,84.457,"LINESTRING (139.7742511 35.6652522, 139.7749555 35.6657516)",,,,
97685683,False,,,residential,False,60.671,"LINESTRING (139.7723471 35.6678087, 139.7723992 35.6677656, 139.7728173 35.6674191)",,,,
636502359,True,50,新大橋通り,primary,False,31.451,"LINESTRING (139.7723471 35.6678087, 139.7722031 35.6676907, 139.7721019 35.6676079)",50,2,,
23488890,True,,,unclassified,False,35.548,"LINESTRING (139.775483 35.6652866, 139.7752667 35.6654896, 139.7752242 35.6655274)",,,,
97685637,True,,,residential,False,86.022,"LINESTRING (139.775483 35.6652866, 139.7761414 35.6657781, 139.7761842 35.66581)",,,,
269150842,True,304,晴海通り,primary,False,32.223,"LINESTRING (139.7722273 35.664857, 139.7720045 35.6650833)",,3,,
97685681,False,,,residential,True,50.229,"LINESTRING (139.7722273 35.664857, 139.7721575 35.6648051, 139.772035 35.6647139, 139.7718144 35.6645545)",,,,
95274362,True,,,unclassified,False,44.173,"LINESTRING (139.7797067 35.6705304, 139.7792425 35.6706553)",,,,
97685681,False,,,residential,False,42.656,"LINESTRING (139.7714723 35.6642901, 139.7718144 35.6645545)",,,,
97685719,False,,,residential,False,33.045,"LINESTRING (139.7714723 35.6642901, 139.7712283 35.6645115)",,,,
97685719,False,,,residential,True,45.748,"LINESTRING (139.7714723 35.6642901, 139.7717651 35.6640286, 139.7718107 35.6639841)",,,,
172598637,True,304,晴海通り,primary,False,40.931,"LINESTRING (139.7729754 35.6643178, 139.7732742 35.6640411)",,3,,
97685662,True,,,residential,False,32.794,"LINESTRING (139.7729754 35.6643178, 139.7730426 35.664369, 139.77324 35.6645197)",,,,
245069170,False,,鉄砲洲通り,tertiary,False,32.383,"LINESTRING (139.7788773 35.669711, 139.7789845 35.6699889)",,2,,
97685722,True,,,residential,False,70.048,"LINESTRING (139.7788773 35.669711, 139.7788104 35.6697269, 139.7781358 35.6698953)",,,,
245069170,False,,鉄砲洲通り,tertiary,True,43.745,"LINESTRING (139.7788773 35.669711, 139.7787832 35.6694604, 139.7787682 35.6693936, 139.7787605 35.6693304)",,2,,
680781437,False,,居留地中央通り,tertiary,True,56.902,"LINESTRING (139.7729475 35.664815, 139.7734266 35.6651472)",30,2,,
97685744,True,,,residential,False,42.147999999999996,"LINESTRING (139.7729475 35.664815, 139.7729881 35.664774, 139.77324 35.6645197)",,,,
680781437,False,,居留地中央通り,tertiary,False,34.563,"LINESTRING (139.7729475 35.664815, 139.772733 35.6646663, 139.7726565 35.6646132)",30,2,,
48037790,True,,波除通り,unclassified,False,45.526,"LINESTRING (139.7703853 35.6646847, 139.7700498 35.6649902)",,,,
97685687,True,,築地東通り,unclassified,False,142.405,"LINESTRING (139.7703853 35.6646847, 139.7704164 35.6647087, 139.771187 35.6653027, 139.7714431 35.6655002, 139.7715288 35.6655662)",,,,
48037790,True,,波除通り,unclassified,False,65.306,"LINESTRING (139.7708623 35.6642434, 139.7706807 35.6644114, 139.7705952 35.6644906, 139.7704716 35.6646049, 139.7703853 35.6646847)",,,,
97685714,True,,,residential,False,44.519999999999996,"LINESTRING (139.7708623 35.6642434, 139.7709036 35.6642738, 139.7712283 35.6645115)",,,,
23488886,False,,,tertiary,False,43.037,"LINESTRING (139.7742218 35.6638277, 139.7745675 35.664094)",,2,,
23488886,False,,,tertiary,True,48.543,"LINESTRING (139.7742218 35.6638277, 139.7738855 35.6635826, 139.7738178 35.6635401)",,2,,
23488890,True,,,unclassified,False,38.568999999999996,"LINESTRING (139.7749555 35.6657516, 139.7747146 35.6659671, 139.7746685 35.6660084)",,,,
97685662,True,,,residential,False,84.669,"LINESTRING (139.7749555 35.6657516, 139.7756222 35.6662362, 139.775654 35.6662593)",,,,
97685698,True,,,residential,False,39.533,"LINESTRING (139.7709804 35.6690798, 139.770669 35.6693296)",,,,
667962679,True,,,unclassified,False,52.869,"LINESTRING (139.7709804 35.6690798, 139.7706085 35.6687618, 139.7705773 35.6687351)",,,,
269150842,True,304,晴海通り,primary,False,44.705,"LINESTRING (139.7712088 35.6658912, 139.7708996 35.6662051)",,3,,
74314551,True,,築地中通,unclassified,False,144.914,"LINESTRING (139.7712088 35.6658912, 139.7711215 35.6658233, 139.7708495 35.6656119, 139.7700882 35.6650202, 139.7700498 35.6649902)",,,,
97685722,True,,,residential,False,64.354,"LINESTRING (139.7781358 35.6698953, 139.7774543 35.6700639)",,,,
97685739,True,,,residential,False,41.921,"LINESTRING (139.7781358 35.6698953, 139.7780067 35.669559, 139.7779976 35.6695354)",,,,
74314555,True,,,unclassified,False,38.581,"LINESTRING (139.7717198 35.6703481, 139.7720917 35.6701775)",,,,
97685670,False,,,unclassified,False,62.146,"LINESTRING (139.7717198 35.6703481, 139.7713763 35.6699483, 139.7713275 35.669889)",,,,
23488891,True,,,unclassified,False,33.125,"LINESTRING (139.77354 35.6642463, 139.7733447 35.664097, 139.7732742 35.6640411)",,,,
23488891,True,,,unclassified,False,44.161,"LINESTRING (139.7740181 35.6646085, 139.773795 35.6644423, 139.7736578 35.6643401)",,,,
97685678,True,,,residential,False,39.155,"LINESTRING (139.7740181 35.6646085, 139.7739868 35.6646368, 139.7737367 35.6648763)",,,,
273211042,True,473,佃大橋通り,secondary,False,40.842,"LINESTRING (139.7737872 35.6707246, 139.7741876 35.670554)",,,,
269150842,True,304,晴海通り,primary,False,46.278,"LINESTRING (139.7715288 35.6655662, 139.7712088 35.6658912)",,3,,
97685732,True,,,residential,False,46.034,"LINESTRING (139.770669 35.6693296, 139.7710212 35.6696288)",,,,
97685698,True,,,residential,False,38.897999999999996,"LINESTRING (139.770669 35.6693296, 139.7704053 35.6695411, 139.7703626 35.6695754)",,,,
97685627,True,,,residential,False,40.096,"LINESTRING (139.7747936 35.6647551, 139.7750257 35.6645414, 139.775089 35.664486)",,,,
97685637,True,,,residential,False,85.858,"LINESTRING (139.7747936 35.6647551, 139.7748292 35.6647825, 139.775483 35.6652866)",,,,
23488556,True,,,residential,False,60.748000000000005,"LINESTRING (139.7728267 35.6657248, 139.7730273 35.6658797, 139.7733054 35.6661084)",30,,,
97685722,True,,,residential,False,61.507,"LINESTRING (139.7800026 35.6694358, 139.7793502 35.6695941)",,,,
95274324,True,,,unclassified,False,46.346000000000004,"LINESTRING (139.7800026 35.6694358, 139.7798371 35.6690652, 139.7798276 35.669044)",,,,
95274374,True,473,佃大橋通り,secondary,False,34.267,"LINESTRING (139.7741533 35.6701181, 139.7738203 35.6702657)",,,,
23488886,False,,,tertiary,True,43.037,"LINESTRING (139.7745675 35.664094, 139.7742218 35.6638277)",,2,,
23488886,False,,,tertiary,False,64.183,"LINESTRING (139.7745675 35.664094, 139.7750337 35.664445, 139.775089 35.664486)",,2,,
97685678,True,,,residential,False,40.368,"LINESTRING (139.7745675 35.664094, 139.7745204 35.6641414, 139.7742739 35.6643676)",,,,
97685739,True,,,residential,False,33.45,"LINESTRING (139.7783583 35.6704577, 139.778245 35.6701713)",,,,
97685745,True,,,residential,False,64.543,"LINESTRING (139.7783583 35.6704577, 139.7776757 35.6706292)",,,,
1028241265,False,,,tertiary,False,15.272,"LINESTRING (139.7736655 35.6634805, 139.7738178 35.6635401)",,2,,
269150842,True,304,晴海通り,primary,False,154.41699999999997,"LINESTRING (139.7736655 35.6634805, 139.7735808 35.6635602, 139.7728662 35.6642321, 139.7726256 35.6644588, 139.772548 35.6645313)",,3,,
119569977,False,,,unclassified,True,30.465,"LINESTRING (139.7757891 35.6667596, 139.7758501 35.6669805, 139.7758636 35.6670268)",,,,
492442417,False,,居留地中央通り,tertiary,False,47.426,"LINESTRING (139.7757891 35.6667596, 139.77561 35.6666416, 139.7753814 35.6664909)",30,2,,
492442417,False,,居留地中央通り,tertiary,True,42.053,"LINESTRING (139.7757891 35.6667596, 139.7758308 35.6667871, 139.7760863 35.6669055, 139.7761901 35.6669505)",30,2,,
95274334,False,,聖ルカ通り,tertiary,False,105.116,"LINESTRING (139.7758636 35.6670268, 139.7750173 35.667238, 139.774965 35.6672629, 139.7748625 35.667331, 139.7747919 35.6673698)",,2,,
95274334,False,,聖ルカ通り,tertiary,True,30.695,"LINESTRING (139.7758636 35.6670268, 139.7760121 35.6669898, 139.7761901 35.6669505)",,2,,
119569977,False,,,unclassified,False,30.465,"LINESTRING (139.7758636 35.6670268, 139.7758501 35.6669805, 139.7757891 35.6667596)",,,,
95274354,True,,,unclassified,False,33.876000000000005,"LINESTRING (139.77314 35.6671576, 139.7729189 35.66698, 139.7728717 35.6669448)",,,,
135175651,True,,,residential,False,45.521,"LINESTRING (139.7734855 35.6668596, 139.77314 35.6671576)",,,,
4848943,True,,,unclassified,False,34.629,"LINESTRING (139.7734855 35.6668596, 139.7733088 35.6667339, 139.7731989 35.6666528)",,,,
636502357,True,304,晴海通り,primary,False,11.898,"LINESTRING (139.7706459 35.6664627, 139.770556 35.6665409)",,3,,
636502359,True,50,新大橋通り,primary,False,11.0,"LINESTRING (139.7707334 35.6665315, 139.7706459 35.6664627)",50,2,,
172598637,True,304,晴海通り,primary,False,195.796,"LINESTRING (139.7707334 35.6665315, 139.7708278 35.6664498, 139.7708641 35.6664173, 139.7713151 35.6659608, 139.7716599 35.6656129, 139.7718915 35.6653758, 139.7721024 35.6651669)",,3,,
680788589,True,50,新大橋通り,primary,False,11.019,"LINESTRING (139.770556 35.6665409, 139.7706445 35.6666091)",50,2,,
172598637,True,304,晴海通り,primary,False,11.788,"LINESTRING (139.7706445 35.6666091, 139.7707334 35.6665315)",,3,,
215959965,True,50,新大橋通り,primary,False,63.943000000000005,"LINESTRING (139.7706445 35.6666091, 139.7707616 35.6666988, 139.7711581 35.6670048)",50,2,,
680788589,True,50,新大橋通り,primary,False,43.459,"LINESTRING (139.7702113 35.6662683, 139.7704252 35.6664401, 139.770556 35.6665409)",50,2,,
