osmid,highway,oneway,reversed,length,geometry,ref,name,lanes,maxspeed,bridge
181407187,unclassified,False,True,89.969,"LINESTRING (131.3797865 31.5979081, 131.3800755 31.598141, 131.3804351 31.5977842)",,,,,
181405776,unclassified,False,False,22.253,"LINESTRING (131.379622 31.598051, 131.3797865 31.5979081)",,,,,
181405853,unclassified,False,False,56.135,"LINESTRING (131.379622 31.598051, 131.37924 31.598437)",,,,,
181406521,unclassified,False,False,33.191,"LINESTRING (131.379622 31.598051, 131.3793642 31.5978488)",,,,,
181408453,unclassified,False,True,118.81299999999999,"LINESTRING (131.379622 31.598051, 131.380067 31.598435, 131.380167 31.598435, 131.380575 31.598711)",,,,,
179875414,residential,False,False,57.89,"LINESTRING (131.3753942 31.5979485, 131.3749398 31.5976003)",,,,,
179875414,residential,False,True,84.07,"LINESTRING (131.3753942 31.5979485, 131.3760704 31.5984383)",,,,,
181405797,unclassified,False,False,48.503,"LINESTRING (131.3753942 31.5979485, 131.3757254 31.5976158)",,,,,
181404802,unclassified,False,True,45.743,"LINESTRING (131.3771447 31.5980775, 131.3774701 31.5977735)",,,,,
181405675,unclassified,False,False,49.181,"LINESTRING (131.3771447 31.5980775, 131.376813 31.5984178)",,,,,
196614779,tertiary,False,False,69.182,"LINESTRING (131.380575 31.598711, 131.3810645 31.5982492)",,,,,
196614779,tertiary,False,True,61.866,"LINESTRING (131.380575 31.598711, 131.3801373 31.599124)",,,,,
181408453,unclassified,False,False,118.81299999999999,"LINESTRING (131.380575 31.598711, 131.380167 31.598435, 131.380067 31.598435, 131.379622 31.598051)",,,,,
181405261,unclassified,False,True,117.55,"LINESTRING (131.3780274 31.5987819, 131.378949 31.59949)",,,,,
181405340,unclassified,False,False,46.431,"LINESTRING (131.3780274 31.5987819, 131.3777258 31.5991111)",,,,,
181405722,unclassified,False,True,49.869,"LINESTRING (131.3780274 31.5987819, 131.3776338 31.598484)",,,,,
181407653,unclassified,False,False,108.381,"LINESTRING (131.3780274 31.5987819, 131.378343 31.598475, 131.37885 31.598842)",,,,,
181405525,unclassified,False,True,58.244,"LINESTRING (131.37885 31.598842, 131.37924 31.598437)",,,,,
181406016,unclassified,False,True,54.003,"LINESTRING (131.37885 31.598842, 131.379284 31.599157)",,,,,
181407653,unclassified,False,True,108.381,"LINESTRING (131.37885 31.598842, 131.378343 31.598475, 131.3780274 31.5987819)",,,,,
181405968,unclassified,False,True,38.874,"LINESTRING (131.3743446 31.5989874, 131.373989 31.599162)",,,,,
181406453,unclassified,False,True,88.234,"LINESTRING (131.3743446 31.5989874, 131.3744988 31.5992356, 131.3749578 31.5995673)",,,,,
181407486,unclassified,False,False,42.086,"LINESTRING (131.3743446 31.5989874, 131.3744752 31.5988963, 131.3746431 31.5987102)",,,,,
181405225,unclassified,False,True,62.649,"LINESTRING (131.3777258 31.5991111, 131.3782223 31.5994834)",,,,,
181405340,unclassified,False,True,46.431,"LINESTRING (131.3777258 31.5991111, 131.3780274 31.5987819)",,,,,
181405478,unclassified,False,True,47.071,"LINESTRING (131.3777258 31.5991111, 131.3773939 31.5994262)",,,,,
181405244,unclassified,False,False,48.762,"LINESTRING (131.379284 31.599157, 131.378949 31.59949)",,,,,
181405908,unclassified,False,True,56.975,"LINESTRING (131.379284 31.599157, 131.3796776 31.5987695)",,,,,
181406016,unclassified,False,False,54.003,"LINESTRING (131.379284 31.599157, 131.37885 31.598842)",,,,,
181404640,unclassified,False,False,50.803,"LINESTRING (131.3773939 31.5994262, 131.3769739 31.599142)",,,,,
181405478,unclassified,False,False,47.071,"LINESTRING (131.3773939 31.5994262, 131.3777258 31.5991111)",,,,,
181405946,unclassified,False,True,64.268,"LINESTRING (131.3773939 31.5994262, 131.377896 31.599815)",,,,,
181404706,unclassified,False,False,43.338,"LINESTRING (131.378949 31.59949, 131.3786442 31.5997807)",,,,,
181405244,unclassified,False,True,48.762,"LINESTRING (131.378949 31.59949, 131.379284 31.599157)",,,,,
181405261,unclassified,False,False,117.55,"LINESTRING (131.378949 31.59949, 131.3780274 31.5987819)",,,,,
181405176,unclassified,False,False,51.86,"LINESTRING (131.3782223 31.5994834, 131.3786442 31.5997807)",,,,,
181405225,unclassified,False,False,62.649,"LINESTRING (131.3782223 31.5994834, 131.3777258 31.5991111)",,,,,
181405453,unclassified,False,True,48.11,"LINESTRING (131.3782223 31.5994834, 131.377896 31.599815)",,,,,
179783464,residential,False,False,56.226,"LINESTRING (131.3758008 31.599517, 131.3753458 31.5991922)",,,,,
179783464,residential,False,True,59.842,"LINESTRING (131.3758008 31.599517, 131.376276 31.5998717)",,,,,
181405281,unclassified,False,True,108.718,"LINESTRING (131.3758008 31.599517, 131.3750534 31.6002591)",,,,,
179783460,residential,False,False,49.894,"LINESTRING (131.3749578 31.5995673, 131.3746201 31.5999117)",,,,,
179783460,residential,False,True,55.588,"LINESTRING (131.3749578 31.5995673, 131.3753458 31.5991922)",,,,,
181406453,unclassified,False,False,88.234,"LINESTRING (131.3749578 31.5995673, 131.3744988 31.5992356, 131.3743446 31.5989874)",,,,,
181404706,unclassified,False,True,43.338,"LINESTRING (131.3786442 31.5997807, 131.378949 31.59949)",,,,,
181404951,unclassified,False,False,64.307,"LINESTRING (131.3786442 31.5997807, 131.3791638 31.600153)",,,,,
181405176,unclassified,False,True,51.86,"LINESTRING (131.3786442 31.5997807, 131.3782223 31.5994834)",,,,,
181404663,unclassified,False,False,49.786,"LINESTRING (131.377896 31.599815, 131.3775446 31.600148)",,,,,
181405453,unclassified,False,False,48.11,"LINESTRING (131.377896 31.599815, 131.3782223 31.5994834)",,,,,
181405946,unclassified,False,False,64.268,"LINESTRING (131.377896 31.599815, 131.3773939 31.5994262)",,,,,
179040260,tertiary,False,True,14.93,"LINESTRING (131.3791638 31.600153, 131.3790606 31.6002545)",,,,,
181404951,unclassified,False,True,64.307,"LINESTRING (131.3791638 31.600153, 131.3786442 31.5997807)",,,,,
179040260,tertiary,False,False,146.952,"LINESTRING (131.3791638 31.600153, 131.3796483 31.5996519, 131.3801373 31.599124)",,,,,
181404778,unclassified,False,True,50.845,"LINESTRING (131.377257 31.600458, 131.3769118 31.6008082)",,,,,
181405465,unclassified,False,False,43.933,"LINESTRING (131.377257 31.600458, 131.3775446 31.600148)",,,,,
181407704,unclassified,False,False,110.958,"LINESTRING (131.377257 31.600458, 131.3777365 31.6007874, 131.3773612 31.6011363)",,,,,
181405389,unclassified,False,False,163.047,"LINESTRING (131.3797376 31.6007609, 131.3808443 31.5996377)",,,,,
181406003,unclassified,False,False,85.333,"LINESTRING (131.3797376 31.6007609, 131.3790606 31.6002545)",,,,,
181404897,tertiary,False,False,81.237,"LINESTRING (131.3797376 31.6007609, 131.3803133 31.6011945, 131.3803108 31.6012705)",,,,,
181404761,unclassified,False,False,56.058,"LINESTRING (131.3769118 31.6008082, 131.3773612 31.6011363)",,,,,
181404778,unclassified,False,False,50.845,"LINESTRING (131.3769118 31.6008082, 131.377257 31.600458)",,,,,
181404906,unclassified,False,False,66.29,"LINESTRING (131.3769118 31.6008082, 131.3764643 31.6012666)",,,,,
181404980,unclassified,False,True,113.219,"LINESTRING (131.3769118 31.6008082, 131.3760003 31.6001494)",,,,,
181407397,unclassified,False,False,112.976,"LINESTRING (131.3806685 31.6009114, 131.3814443 31.6001396)",,,,,
181407397,unclassified,False,True,52.365,"LINESTRING (131.3806685 31.6009114, 131.3803108 31.6012705)",,,,,
"[183400497, 890171246, 890171247]",unclassified,False,False,12.05,"LINESTRING (131.3806685 31.6009114, 131.3806893 31.6009265, 131.3807366 31.6009677, 131.3807592 31.6009873)",,,,,yes
181404761,unclassified,False,True,56.058,"LINESTRING (131.3773612 31.6011363, 131.3769118 31.6008082)",,,,,
181405342,unclassified,False,False,68.266,"LINESTRING (131.3773612 31.6011363, 131.3769149 31.6016184)",,,,,
181405578,unclassified,False,False,59.742,"LINESTRING (131.3773612 31.6011363, 131.3778351 31.6014909)",,,,,
181407704,unclassified,False,True,110.958,"LINESTRING (131.3773612 31.6011363, 131.3777365 31.6007874, 131.377257 31.600458)",,,,,
181404897,tertiary,False,False,77.135,"LINESTRING (131.3803108 31.6012705, 131.3797744 31.6017925)",,,,,
181407397,unclassified,False,False,52.365,"LINESTRING (131.3803108 31.6012705, 131.3806685 31.6009114)",,,,,
181404897,tertiary,False,True,81.237,"LINESTRING (131.3803108 31.6012705, 131.3803133 31.6011945, 131.3797376 31.6007609)",,,,,
181404859,unclassified,False,False,94.066,"LINESTRING (131.378218 31.602595, 131.3777399 31.6033365)",,,,,
"[196614762, 890171227, 890171226]",residential,False,False,189.153,"LINESTRING (131.378218 31.602595, 131.37869 31.6029301, 131.3787475 31.6029696, 131.3796493 31.6035737, 131.3797843 31.6036494)",,,,,yes
196614762,residential,False,True,104.863,"LINESTRING (131.378218 31.602595, 131.3779475 31.6023745, 131.3773891 31.6019703)",,,,,
181404859,unclassified,False,True,94.066,"LINESTRING (131.3777399 31.6033365, 131.378218 31.602595)",,,,,
181404898,unclassified,False,False,19.242,"LINESTRING (131.3777399 31.6033365, 131.3779197 31.6034171)",,,,,
181405591,unclassified,False,False,98.521,"LINESTRING (131.3777399 31.6033365, 131.376805 31.6029479)",,,,,
181404898,unclassified,False,True,19.242,"LINESTRING (131.3779197 31.6034171, 131.3777399 31.6033365)",,,,,
181405117,unclassified,False,False,78.666,"LINESTRING (131.3779197 31.6034171, 131.377511 31.604033)",,,,,
181406493,unclassified,False,False,168.356,"LINESTRING (131.3779197 31.6034171, 131.3795137 31.6040874)",,,,,
181410736,residential,False,False,221.216,"LINESTRING (131.374288 31.60384, 131.374695 31.603947, 131.374854 31.603975, 131.375466 31.604003, 131.375585 31.604026, 131.375742 31.604099, 131.375848 31.604195, 131.3759717 31.6043505, 131.3762234 31.6045168, 131.3763059 31.6046131)",,,,,
181404718,unclassified,False,True,8.433,"LINESTRING (131.377432 31.603998, 131.377511 31.604033)",,,,,
181405742,unclassified,False,True,109.595,"LINESTRING (131.377432 31.603998, 131.376939 31.6048897)",,,,,
181406584,unclassified,False,False,95.03,"LINESTRING (131.377432 31.603998, 131.377395 31.603981, 131.3765609 31.6035738)",,,,,
181404718,unclassified,False,False,8.433,"LINESTRING (131.377511 31.604033, 131.377432 31.603998)",,,,,
181405117,unclassified,False,True,78.666,"LINESTRING (131.377511 31.604033, 131.3779197 31.6034171)",,,,,
181409557,unclassified,False,True,173.58499999999998,"LINESTRING (131.377511 31.604033, 131.3785659 31.6044641, 131.3786231 31.6045187, 131.3786705 31.6046391, 131.3787543 31.6046865, 131.3790314 31.6048348)",,,,,
59608565,trunk,False,False,55.034,"LINESTRING (131.3795137 31.6040874, 131.3797843 31.6036494)",222,国道222号,2,40,
59608565,trunk,False,True,51.002,"LINESTRING (131.3795137 31.6040874, 131.3792665 31.6044949)",222,国道222号,2,40,
181406493,unclassified,False,True,168.356,"LINESTRING (131.3795137 31.6040874, 131.3779197 31.6034171)",,,,,
59608565,trunk,False,False,51.002,"LINESTRING (131.3792665 31.6044949, 131.3795137 31.6040874)",222,国道222号,2,40,
59608565,trunk,False,True,43.866,"LINESTRING (131.3792665 31.6044949, 131.3790314 31.6048348)",222,国道222号,2,40,
181404815,unclassified,False,True,68.60300000000001,"LINESTRING (131.3792665 31.6044949, 131.3793278 31.6045227, 131.3799057 31.6047852)",,,,,
181406018,residential,False,True,8.971,"LINESTRING (131.3763059 31.6046131, 131.3763859 31.6046563)",,,,,
181410736,residential,False,True,221.216,"LINESTRING (131.3763059 31.6046131, 131.3762234 31.6045168, 131.3759717 31.6043505, 131.375848 31.604195, 131.375742 31.604099, 131.375585 31.604026, 131.375466 31.604003, 131.374854 31.603975, 131.374695 31.603947, 131.374288 31.60384)",,,,,
183400490,unclassified,False,True,43.349,"LINESTRING (131.381397 31.605463, 131.3818209 31.6056101)",,,,,
181409001,unclassified,False,False,125.172,"LINESTRING (131.381397 31.605463, 131.380568 31.605108, 131.380522 31.605085, 131.3802278 31.604939)",,,,,
183400490,unclassified,False,False,43.349,"LINESTRING (131.3818209 31.6056101, 131.381397 31.605463)",,,,,
183400505,unclassified,False,True,74.366,"LINESTRING (131.3818209 31.6056101, 131.382267 31.605671, 131.3825994 31.6056937)",,,,,
738917907,residential,False,False,213.298,"LINESTRING (131.3818209 31.6056101, 131.3818827 31.6043073, 131.3812408 31.604027)",,,,,
890171242,unclassified,False,False,80.534,"LINESTRING (131.3827093 31.5988741, 131.3820677 31.5983988)",,,,,
181407397,unclassified,False,False,104.78099999999999,"LINESTRING (131.3827093 31.5988741, 131.3827219 31.5988611, 131.3834298 31.598159)",,,,,
181407397,unclassified,False,True,184.812,"LINESTRING (131.3827093 31.5988741, 131.38269 31.5988921, 131.3814443 31.6001396)",,,,,
"[890171242, 890171243, 181407660]",unclassified,False,True,11.274000000000001,"LINESTRING (131.3827093 31.5988741, 131.3827296 31.5988861, 131.3827813 31.5989241, 131.382801 31.5989386)",,,,,yes
738917907,residential,False,True,213.298,"LINESTRING (131.3812408 31.604027, 131.3818827 31.6043073, 131.3818209 31.6056101)",,,,,
738917908,residential,False,False,139.328,"LINESTRING (131.3795346 31.6060442, 131.3802278 31.604939)",,,,,
160443110,primary,False,True,44.727000000000004,"LINESTRING (131.3795346 31.6060442, 131.3791968 31.6058869, 131.3791236 31.6058464)",28,日南高岡線,,,
738917908,residential,False,True,139.328,"LINESTRING (131.3802278 31.604939, 131.3795346 31.6060442)",,,,,
"[181409001, 181404815]",unclassified,False,False,34.987,"LINESTRING (131.3802278 31.604939, 131.3799828 31.6048173, 131.3799057 31.6047852)",,,,,
181409001,unclassified,False,True,125.172,"LINESTRING (131.3802278 31.604939, 131.380522 31.605085, 131.380568 31.605108, 131.381397 31.605463)",,,,,
738917909,residential,False,True,36.864,"LINESTRING (131.3825994 31.6056937, 131.3824129 31.6059847)",,,,,
183400505,unclassified,False,False,74.366,"LINESTRING (131.3825994 31.6056937, 131.382267 31.605671, 131.3818209 31.6056101)",,,,,
738917909,residential,False,False,36.864,"LINESTRING (131.3824129 31.6059847, 131.3825994 31.6056937)",,,,,
738917910,residential,False,True,22.156,"LINESTRING (131.3824129 31.6059847, 131.3826221 31.6060739)",,,,,
738917910,residential,False,False,22.156,"LINESTRING (131.3826221 31.6060739, 131.3824129 31.6059847)",,,,,
179783465,residential,False,False,128.698,"LINESTRING (131.3798768 31.6018675, 131.3807592 31.6009873)",,,,,
"[890171248, 890171249, 183400498]",tertiary,False,False,12.791,"LINESTRING (131.3798768 31.6018675, 131.3798621 31.6018569, 131.3798021 31.6018134, 131.3797744 31.6017925)",,,,,yes
890171249,tertiary,False,True,99.73700000000001,"LINESTRING (131.3798768 31.6018675, 131.3801174 31.602041, 131.3805466 31.6023407, 131.3806845 31.602443)",,,,,
