osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,tunnel,bridge
117441540,,,tertiary,,False,True,67.303,"LINESTRING (131.870531 34.0114571, 131.8706929 34.0108669)",,,
117441603,,,tertiary,,False,False,98.014,"LINESTRING (131.870531 34.0114571, 131.8702904 34.0123157)",,,
329071137,,,tertiary,,False,True,44.814,"LINESTRING (131.870531 34.0114571, 131.8704874 34.0114448, 131.8701115 34.011255)",,,
117442007,,,unclassified,,False,False,54.134,"LINESTRING (131.8673588 34.0132845, 131.8670571 34.0137022)",,,
117442217,,,unclassified,,False,True,54.126,"LINESTRING (131.8673588 34.0132845, 131.8676589 34.0128661)",,,
117442251,,,unclassified,,False,True,73.231,"LINESTRING (131.8673588 34.0132845, 131.8670406 34.0131327, 131.866674 34.0129506)",,,
329074642,,,tertiary,,False,True,24.736,"LINESTRING (131.8694006 34.0120572, 131.8696522 34.0121346)",,,
329074643,,,tertiary,,False,False,40.812,"LINESTRING (131.8694006 34.0120572, 131.8689849 34.0119308)",,,
117442158,,,unclassified,,False,True,116.136,"LINESTRING (131.8694006 34.0120572, 131.8696729 34.0111004, 131.8697139 34.0110493)",,,
117442064,,下松市道末光通線,unclassified,,False,False,94.027,"LINESTRING (131.8678301 34.0164567, 131.8688291 34.0166281)",,,
329070268,,下松市道末光通線,tertiary,,False,True,36.588,"LINESTRING (131.8678301 34.0164567, 131.8677156 34.0164203, 131.8674854 34.0162966)",,,
329070270,,,tertiary,,False,False,94.137,"LINESTRING (131.8678301 34.0164567, 131.8678243 34.0165387, 131.8678349 34.0166197, 131.8678612 34.0166738, 131.8679409 34.0167343, 131.8684727 34.0170376)",,,
117441509,,,tertiary,,False,True,26.896,"LINESTRING (131.8700783 34.0130676, 131.8701454 34.0128322)",,,
117441584,,,residential,,False,False,323.406,"LINESTRING (131.8700783 34.0130676, 131.870193 34.013096, 131.8703316 34.013193, 131.8705347 34.0133618, 131.8707397 34.0134468, 131.8709839 34.013557, 131.8711774 34.0136548, 131.8712867 34.0137464, 131.8714553 34.0139661, 131.8715921 34.0141848, 131.871693 34.0143067, 131.8718575 34.0144944, 131.8720144 34.014727, 131.8720701 34.0147786, 131.8722258 34.0148785, 131.8723532 34.0149447, 131.872489 34.0149672, 131.8725562 34.0149847)",,,
"[117442047, 117441615]",,,tertiary,,False,False,45.611999999999995,"LINESTRING (131.8700783 34.0130676, 131.8700326 34.0131536, 131.8699794 34.013211, 131.8698157 34.0134136)",,,
117441492,2,下松市道中央線,tertiary,40,False,False,19.665,"LINESTRING (131.8668333 34.017081, 131.8667145 34.0172279)",,,
117441492,2,下松市道中央線,tertiary,40,False,True,105.925,"LINESTRING (131.8668333 34.017081, 131.8674133 34.0163812, 131.8674854 34.0162966)",,,
371288511,,,residential,,False,True,68.062,"LINESTRING (131.8668333 34.017081, 131.8667487 34.0170217, 131.8664394 34.016569)",,,
117441602,,,tertiary,,False,True,10.929,"LINESTRING (131.8748708 34.0161004, 131.8748154 34.0161873)",,,
117441602,,,tertiary,,False,False,59.563,"LINESTRING (131.8748708 34.0161004, 131.8749201 34.015989, 131.8750029 34.0157979, 131.8750498 34.0155875)",,,
317667014,,下松田布施線,primary,,True,False,81.366,"LINESTRING (131.8748708 34.0161004, 131.8747256 34.0160018, 131.8744971 34.0158722, 131.8743182 34.0157989, 131.8741092 34.0157456)",63,,
117442388,,,unclassified,,False,False,54.447,"LINESTRING (131.8674413 34.0180216, 131.8675111 34.0180023, 131.8679973 34.0178562)",,,
117442886,,,unclassified,,False,True,37.942,"LINESTRING (131.8674413 34.0180216, 131.8672325 34.018173, 131.8671245 34.0182391)",,,
117443021,,,unclassified,,False,True,110.97999999999999,"LINESTRING (131.8674413 34.0180216, 131.8674085 34.0179688, 131.8671075 34.0176381, 131.8667916 34.0172929, 131.8667145 34.0172279)",,,
117441603,,,tertiary,,False,True,98.014,"LINESTRING (131.8702904 34.0123157, 131.870531 34.0114571)",,,
371662186,,,tertiary,,False,False,34.253,"LINESTRING (131.8702904 34.0123157, 131.870203 34.0126151)",,,
329074640,,,tertiary,,False,False,44.64,"LINESTRING (131.8702904 34.0123157, 131.8702443 34.0123084, 131.8698323 34.0121867)",,,
117441509,,,tertiary,,False,False,26.896,"LINESTRING (131.8701454 34.0128322, 131.8700783 34.0130676)",,,
117442080,,,unclassified,,False,True,191.748,"LINESTRING (131.8701454 34.0128322, 131.8721753 34.0132097)",,,
371662187,,,tertiary,,False,True,24.717,"LINESTRING (131.8701454 34.0128322, 131.870203 34.0126151)",,,
117441920,,,unclassified,,False,True,88.985,"LINESTRING (131.870846 34.0158882, 131.8706871 34.0165157, 131.8706477 34.0166714)",,,
117441989,,,unclassified,,False,False,136.623,"LINESTRING (131.870846 34.0158882, 131.8704594 34.0158416, 131.870143 34.0158028, 131.8698447 34.0157398, 131.8695543 34.0157016, 131.869393 34.0156572)",,,
117442199,,,unclassified,,False,True,122.095,"LINESTRING (131.870846 34.0158882, 131.8716859 34.0160277, 131.8721449 34.0161039)",,,
370376564,,,unclassified,,False,True,48.959,"LINESTRING (131.869393 34.0156572, 131.8693078 34.0160918)",,,
117441989,,,unclassified,,False,False,104.537,"LINESTRING (131.869393 34.0156572, 131.8683884 34.0154094, 131.8683069 34.0153865)",,,
117441989,,,unclassified,,False,True,136.623,"LINESTRING (131.869393 34.0156572, 131.8695543 34.0157016, 131.8698447 34.0157398, 131.870143 34.0158028, 131.8704594 34.0158416, 131.870846 34.0158882)",,,
"[117441560, 117441964]",,,unclassified,,False,"[False, True]",118.956,"LINESTRING (131.8717023 34.0176537, 131.8717068 34.0176764, 131.8717229 34.0177325, 131.8717685 34.0177742, 131.8719291 34.017867, 131.872131 34.0179942, 131.8722183 34.0180747, 131.8723413 34.0181395, 131.8724335 34.0181695, 131.8725248 34.0182242, 131.8726508 34.0183399)",,,
"[370376464, 117441997]",,,unclassified,,False,False,58.064,"LINESTRING (131.8717023 34.0176537, 131.8717584 34.0176069, 131.8718488 34.0173244, 131.8718867 34.0171635)",,,
117442205,,,unclassified,,False,False,117.89699999999999,"LINESTRING (131.8717023 34.0176537, 131.8716571 34.0176486, 131.8716109 34.0176225, 131.8715036 34.017583, 131.8713547 34.0175486, 131.8704685 34.0173938)",,,
117441570,,,unclassified,,False,False,86.363,"LINESTRING (131.8663638 34.0133519, 131.8655571 34.0129568)",,,
117442242,,,unclassified,,False,True,74.837,"LINESTRING (131.8663638 34.0133519, 131.8670571 34.0137022)",,,
117441539,,,unclassified,,False,True,53.476,"LINESTRING (131.8663638 34.0133519, 131.8664067 34.0133294, 131.866674 34.0129506)",,,
117442397,,,unclassified,,False,False,65.473,"LINESTRING (131.8663638 34.0133519, 131.8663061 34.0133705, 131.8659943 34.0138002, 131.8659757 34.0138328)",,,
370313619,,,unclassified,,False,False,16.676,"LINESTRING (131.8690013 34.0179582, 131.8691791 34.017986)",,,
117441869,,,unclassified,,False,True,92.575,"LINESTRING (131.8690013 34.0179582, 131.8687875 34.0179018, 131.8685076 34.0178211, 131.8684312 34.0178045, 131.868286 34.017801, 131.8681948 34.0178112, 131.8680322 34.0178444)",,,
370313618,,,residential,,False,True,65.805,"LINESTRING (131.8690013 34.0179582, 131.8689387 34.0180905, 131.8689086 34.0182174, 131.8688512 34.0185342)",,,
117441751,,,unclassified,,False,True,90.278,"LINESTRING (131.866674 34.0129506, 131.8658296 34.0125392)",,,
117441976,,,unclassified,,False,True,52.602,"LINESTRING (131.866674 34.0129506, 131.8669821 34.0125524)",,,
117441539,,,unclassified,,False,False,53.476,"LINESTRING (131.866674 34.0129506, 131.8664067 34.0133294, 131.8663638 34.0133519)",,,
117442251,,,unclassified,,False,False,73.231,"LINESTRING (131.866674 34.0129506, 131.8670406 34.0131327, 131.8673588 34.0132845)",,,
117441856,2,下松市道中央線,tertiary,40,False,False,39.868,"LINESTRING (131.8686796 34.0147803, 131.8685029 34.0150158, 131.868456 34.0150871)",,,
117441856,2,下松市道中央線,tertiary,40,False,True,68.811,"LINESTRING (131.8686796 34.0147803, 131.8688884 34.0145619, 131.8691261 34.0142846)",,,
117442062,,,unclassified,,False,False,46.842,"LINESTRING (131.8686796 34.0147803, 131.8686122 34.0147473, 131.8682085 34.0146247)",,,
117441975,,,unclassified,,False,True,133.091,"LINESTRING (131.8717905 34.0113313, 131.8718022 34.0114055, 131.8718094 34.0115006, 131.8718178 34.0115706, 131.8718256 34.0117464, 131.8718628 34.0118621, 131.8720159 34.0121872, 131.8720703 34.0123808, 131.8721085 34.0124893)",,,
117442291,,,unclassified,,False,False,173.27300000000005,"LINESTRING (131.8717905 34.0113313, 131.8718348 34.0113551, 131.8719067 34.0113673, 131.8719722 34.0113556, 131.8721272 34.0112738, 131.8722022 34.0112766, 131.8722669 34.0113065, 131.8723459 34.0113525, 131.8724247 34.0113587, 131.872598 34.0113304, 131.873245 34.0112367, 131.8733204 34.0112467, 131.873363 34.0112795, 131.8733793 34.0113205, 131.8733484 34.011449)",,,
117442294,,,tertiary,,False,False,114.18399999999998,"LINESTRING (131.8717905 34.0113313, 131.871748 34.0113126, 131.8715606 34.0111956, 131.8713125 34.0110809, 131.8712838 34.0110676, 131.8709592 34.0109638, 131.8708062 34.0109149, 131.8706929 34.0108669)",,,
370376566,,,unclassified,,False,True,50.65,"LINESTRING (131.8706477 34.0166714, 131.8701098 34.0165781)",,,
117441920,,,unclassified,,False,False,88.985,"LINESTRING (131.8706477 34.0166714, 131.8706871 34.0165157, 131.870846 34.0158882)",,,
117442241,,,unclassified,,False,True,30.52,"LINESTRING (131.8706477 34.0166714, 131.8706116 34.0168282, 131.8705856 34.016941)",,,
117441725,,,tertiary,,True,False,300.835,"LINESTRING (131.8735672 34.0162568, 131.8735971 34.0165813, 131.8736129 34.0168973, 131.8736008 34.017463, 131.8735819 34.017981, 131.8735419 34.0183215, 131.873474 34.0186663, 131.8734173 34.0189507)",,,
117442028,,,unclassified,,False,False,24.636000000000003,"LINESTRING (131.8735672 34.0162568, 131.8734831 34.0162397, 131.87331 34.0161967)",,,
370376609,,,unclassified,,False,True,54.543000000000006,"LINESTRING (131.8735672 34.0162568, 131.8737151 34.0162847, 131.8739129 34.0163208, 131.8740872 34.0163414, 131.8741484 34.0163465)",,,
329074647,,,tertiary,,False,False,70.32,"LINESTRING (131.8685586 34.011714, 131.8679161 34.011373)",,,
329074644,,,tertiary,,False,True,77.024,"LINESTRING (131.8685586 34.011714, 131.868576 34.0116853, 131.868757 34.011042)",,,
329074646,,,tertiary,,False,True,46.16,"LINESTRING (131.8685586 34.011714, 131.8688777 34.011887, 131.8689849 34.0119308)",,,
"[117441856, 117442128, 1108873936]",2,"['下松市道中央線', '柳橋']",tertiary,40,False,False,36.132999999999996,"LINESTRING (131.868456 34.0150871, 131.8684425 34.015118, 131.868341 34.015343, 131.8683069 34.0153865)",,,yes
117441856,2,下松市道中央線,tertiary,40,False,True,39.868,"LINESTRING (131.868456 34.0150871, 131.8685029 34.0150158, 131.8686796 34.0147803)",,,
117442369,,,unclassified,,False,True,188.79399999999998,"LINESTRING (131.868456 34.0150871, 131.8680756 34.0149864, 131.8678873 34.014933, 131.8675371 34.0148063, 131.8671329 34.0146523, 131.8669257 34.0145889, 131.8665487 34.0144728)",,,
370307034,,,unclassified,,True,False,432.08400000000006,"LINESTRING (131.868456 34.0150871, 131.8696351 34.015342, 131.870675 34.0155669, 131.871283 34.0156623, 131.8721473 34.0157852, 131.8724449 34.0158264, 131.8728524 34.0158306, 131.8729352 34.0158056, 131.8729999 34.0157406)",,,
"[117441555, 1107991574, 117441991]",,下松市道末光通線,unclassified,,False,True,127.13599999999998,"LINESTRING (131.8746691 34.018505, 131.8745868 34.0185173, 131.8744175 34.0184773, 131.8743096 34.0184541, 131.8741263 34.0184003, 131.8739704 34.0183444, 131.873821 34.0182539, 131.8735548 34.0180455, 131.8734884 34.0179918)",,culvert,
329074775,,下松市道青木線,tertiary,,False,True,225.696,"LINESTRING (131.8746691 34.018505, 131.8746182 34.018421, 131.8745014 34.0182092, 131.8744206 34.018009, 131.874362 34.0178283, 131.8743433 34.0176535, 131.8743333 34.0174867, 131.8743512 34.0172375, 131.8743931 34.0170388, 131.8744681 34.0168014, 131.8745846 34.0165542)",,,
364707374,,下松市道青木線,tertiary,,False,False,95.52100000000002,"LINESTRING (131.8746691 34.018505, 131.8747167 34.0185913, 131.8747357 34.0186645, 131.874756 34.0188069, 131.8747839 34.0190671, 131.8747849 34.0191323, 131.8747531 34.0192482, 131.8747122 34.0193429)",,,
329071136,,,tertiary,,False,True,43.2,"LINESTRING (131.8701115 34.011255, 131.8697139 34.0110493)",,,
117441517,,,unclassified,,False,False,106.831,"LINESTRING (131.8701115 34.011255, 131.8700925 34.0112885, 131.8698323 34.0121867)",,,
329071137,,,tertiary,,False,False,44.814,"LINESTRING (131.8701115 34.011255, 131.8704874 34.0114448, 131.870531 34.0114571)",,,
370313224,,,unclassified,,False,True,7.732,"LINESTRING (131.8689354 34.0171322, 131.8690177 34.0171457)",,,
117441773,,,unclassified,,False,False,44.214,"LINESTRING (131.8689354 34.0171322, 131.8685451 34.01707, 131.8684727 34.0170376)",,,
370313223,,,unclassified,,False,False,167.459,"LINESTRING (131.8689354 34.0171322, 131.8686463 34.0177077, 131.8689843 34.0177455, 131.8692235 34.0171793)",,,
117441563,,,unclassified,,False,True,71.494,"LINESTRING (131.8684988 34.0126963, 131.8691538 34.0130407)",,,
329073728,,,tertiary,,False,True,53.701,"LINESTRING (131.8684988 34.0126963, 131.8681913 34.0131065)",,,
329073729,,,tertiary,,False,False,16.182,"LINESTRING (131.8684988 34.0126963, 131.8685907 34.0125723)",,,
370376460,,,unclassified,,False,True,9.936,"LINESTRING (131.8721449 34.0161039, 131.8721262 34.0161919)",,,
117442199,,,unclassified,,False,False,122.095,"LINESTRING (131.8721449 34.0161039, 131.8716859 34.0160277, 131.870846 34.0158882)",,,
370376342,,,unclassified,,False,False,108.175,"LINESTRING (131.8721449 34.0161039, 131.8725503 34.0161585, 131.8728997 34.016158, 131.8731169 34.0161691, 131.87331 34.0161967)",,,
364707374,,下松市道青木線,tertiary,,False,True,95.521,"LINESTRING (131.8747122 34.0193429, 131.8747531 34.0192482, 131.8747849 34.0191323, 131.8747839 34.0190671, 131.874756 34.0188069, 131.8747357 34.0186645, 131.8747167 34.0185913, 131.8746691 34.018505)",,,
398898413,,,unclassified,,False,False,81.847,"LINESTRING (131.8747122 34.0193429, 131.8747953 34.0193749, 131.8753123 34.0194144, 131.8755787 34.019478)",,,
"[117441560, 117441964]",,,unclassified,,False,"[False, True]",118.95599999999999,"LINESTRING (131.8726508 34.0183399, 131.8725248 34.0182242, 131.8724335 34.0181695, 131.8723413 34.0181395, 131.8722183 34.0180747, 131.872131 34.0179942, 131.8719291 34.017867, 131.8717685 34.0177742, 131.8717229 34.0177325, 131.8717068 34.0176764, 131.8717023 34.0176537)",,,
370376671,,,unclassified,,False,True,61.13,"LINESTRING (131.8726508 34.0183399, 131.872616 34.01837, 131.872258 34.0187824)",,,
370376672,,,unclassified,,False,False,127.59200000000001,"LINESTRING (131.8726508 34.0183399, 131.8727656 34.0184073, 131.8728621 34.0184409, 131.8732132 34.0185419, 131.8732859 34.0185329, 131.8733758 34.0181394, 131.8734884 34.0179918)",,,
329070271,,,tertiary,,False,False,61.865,"LINESTRING (131.8684727 34.0170376, 131.8680953 34.0174977)",,,
117441773,,,unclassified,,False,True,44.214,"LINESTRING (131.8684727 34.0170376, 131.8685451 34.01707, 131.8689354 34.0171322)",,,
329070270,,,tertiary,,False,True,94.13700000000001,"LINESTRING (131.8684727 34.0170376, 131.8679409 34.0167343, 131.8678612 34.0166738, 131.8678349 34.0166197, 131.8678243 34.0165387, 131.8678301 34.0164567)",,,
"[117441609, 117441602]",,,tertiary,,False,False,480.659,"LINESTRING (131.8750498 34.0155875, 131.8750582 34.0154554, 131.8750768 34.0152371, 131.8751133 34.0150844, 131.8752009 34.0149076, 131.875344 34.0147477, 131.8755891 34.0145732, 131.8760167 34.0143311, 131.8762151 34.0141891, 131.8762607 34.0141401, 131.87633 34.0140096, 131.8763739 34.0138164, 131.8763426 34.013624, 131.8762568 34.0134603, 131.8760328 34.01319, 131.875786 34.0128498, 131.87516 34.0119801)",,,
117441602,,,tertiary,,False,True,59.563,"LINESTRING (131.8750498 34.0155875, 131.8750029 34.0157979, 131.8749201 34.015989, 131.8748708 34.0161004)",,,
398921495,,,unclassified,,False,True,56.494,"LINESTRING (131.8750498 34.0155875, 131.8751241 34.0155896, 131.8751849 34.0156077, 131.875342 34.0156835, 131.8754065 34.0156774, 131.8756005 34.0157756)",,,
117441563,,,unclassified,,False,False,71.494,"LINESTRING (131.8691538 34.0130407, 131.8684988 34.0126963)",,,
117442020,,,unclassified,,False,True,38.77,"LINESTRING (131.8691538 34.0130407, 131.8693803 34.0127469)",,,
317668429,,,unclassified,,False,False,53.281,"LINESTRING (131.8691538 34.0130407, 131.8688381 34.0134421)",,,
117442390,,,unclassified,,False,True,73.766,"LINESTRING (131.8691538 34.0130407, 131.8693789 34.0131664, 131.8698157 34.0134136)",,,
117442229,,下松市道大手線,tertiary,,False,True,35.687,"LINESTRING (131.8678348 34.0106727, 131.8682095 34.0105919)",,,
117442229,,下松市道大手線,tertiary,,False,False,72.626,"LINESTRING (131.8678348 34.0106727, 131.8676335 34.0107183, 131.8674018 34.0107599, 131.8672051 34.0108176, 131.8670873 34.0108697)",,,
117442303,,,unclassified,,False,False,61.193000000000005,"LINESTRING (131.8678348 34.0106727, 131.867701 34.010855, 131.8674416 34.0111144)",,,
117441841,,,unclassified,,False,False,75.708,"LINESTRING (131.8652176 34.0135707, 131.8659757 34.0138328)",,,
117442164,,,unclassified,,False,False,71.93,"LINESTRING (131.8683512 34.010836, 131.8679161 34.011373)",,,
117441865,,,unclassified,,False,True,30.125,"LINESTRING (131.8683512 34.010836, 131.868318 34.010783, 131.8682095 34.0105919)",,,
117442371,,,unclassified,,False,False,44.118,"LINESTRING (131.8683512 34.010836, 131.8687023 34.0110303, 131.868757 34.011042)",,,
370376563,,,unclassified,,False,True,68.411,"LINESTRING (131.8693078 34.0160918, 131.8692209 34.0167028)",,,
370376564,,,unclassified,,False,False,48.959,"LINESTRING (131.8693078 34.0160918, 131.869393 34.0156572)",,,
117442312,,,unclassified,,False,True,31.34,"LINESTRING (131.8693078 34.0160918, 131.8692546 34.0160757, 131.8689784 34.0160231)",,,
370376565,,,unclassified,,False,True,39.238,"LINESTRING (131.8693078 34.0160918, 131.8693511 34.0161107, 131.8696755 34.0161572, 131.8697219 34.0161485)",,,
117442064,,下松市道末光通線,unclassified,,False,False,122.443,"LINESTRING (131.8705856 34.016941, 131.8718867 34.0171635)",,,
117442064,,下松市道末光通線,unclassified,,False,True,124.996,"LINESTRING (131.8705856 34.016941, 131.8699963 34.0168381, 131.8692585 34.0167094)",,,
117442241,,,unclassified,,False,False,30.52,"LINESTRING (131.8705856 34.016941, 131.8706116 34.0168282, 131.8706477 34.0166714)",,,
"[370376465, 117441698]",,,unclassified,,False,True,51.504999999999995,"LINESTRING (131.8705856 34.016941, 131.8705153 34.0172353, 131.8704685 34.0173938)",,,
117441864,,,tertiary,,True,False,7.98,"LINESTRING (131.8734891 34.0157273, 131.8735009 34.0157984)",,,
317667684,,下松田布施線,primary,,True,False,32.455,"LINESTRING (131.8734891 34.0157273, 131.8732982 34.015719, 131.8731403 34.0156931)",63,,
117442312,,,unclassified,,False,True,11.049,"LINESTRING (131.8689784 34.0160231, 131.868863 34.0159962)",,,
1108878520,,,unclassified,,False,True,68.666,"LINESTRING (131.8689784 34.0160231, 131.8688291 34.0166281)",,,
117442312,,,unclassified,,False,False,31.34,"LINESTRING (131.8689784 34.0160231, 131.8692546 34.0160757, 131.8693078 34.0160918)",,,
370305516,,,unclassified,,True,False,75.292,"LINESTRING (131.8655607 34.0105873, 131.8662402 34.0109631)",,,
117442229,,下松市道大手線,tertiary,,False,False,35.687,"LINESTRING (131.8682095 34.0105919, 131.8678348 34.0106727)",,,
117441865,,,unclassified,,False,False,30.125,"LINESTRING (131.8682095 34.0105919, 131.868318 34.010783, 131.8683512 34.010836)",,,
370313619,,,unclassified,,False,True,16.676,"LINESTRING (131.8691791 34.017986, 131.8690013 34.0179582)",,,
117441665,,,unclassified,,False,False,39.817,"LINESTRING (131.8691791 34.017986, 131.8692652 34.0179841, 131.8694431 34.0179386, 131.8695821 34.0178734)",,,
370313620,,,residential,,False,True,101.794,"LINESTRING (131.8691791 34.017986, 131.8691573 34.0181722, 131.869089 34.0185413, 131.8690892 34.0185717, 131.8691633 34.0187442, 131.8692224 34.0188769)",,,
117441530,,,unclassified,,False,True,51.841,"LINESTRING (131.8667706 34.0141034, 131.8670571 34.0137022)",,,
117441804,,,unclassified,,False,True,79.204,"LINESTRING (131.8667706 34.0141034, 131.8659757 34.0138328)",,,
117441827,,,unclassified,,False,False,130.231,"LINESTRING (131.8667706 34.0141034, 131.868065 34.014573)",,,
117442339,,,unclassified,,False,False,45.886,"LINESTRING (131.8667706 34.0141034, 131.8665487 34.0144728)",,,
117442064,,下松市道末光通線,unclassified,,False,False,36.364,"LINESTRING (131.8718867 34.0171635, 131.8722739 34.0172263)",,,
117442064,,下松市道末光通線,unclassified,,False,True,122.443,"LINESTRING (131.8718867 34.0171635, 131.8705856 34.016941)",,,
370376341,,,unclassified,,False,False,110.269,"LINESTRING (131.8718867 34.0171635, 131.8719169 34.0170412, 131.8719912 34.0167396, 131.8720663 34.016435, 131.8720968 34.0163111, 131.8721262 34.0161919)",,,
"[370376464, 117441997]",,,unclassified,,False,True,58.064,"LINESTRING (131.8718867 34.0171635, 131.8718488 34.0173244, 131.8717584 34.0176069, 131.8717023 34.0176537)",,,
329071134,,,tertiary,,False,False,46.733,"LINESTRING (131.8688799 34.0106215, 131.8693113 34.0108423)",,,
329074645,,,tertiary,,False,False,48.269,"LINESTRING (131.8688799 34.0106215, 131.8688522 34.0106681, 131.868757 34.011042)",,,
117442020,,,unclassified,,False,False,38.77,"LINESTRING (131.8693803 34.0127469, 131.8691538 34.0130407)",,,
117441556,,,unclassified,,False,True,26.915999999999997,"LINESTRING (131.8693803 34.0127469, 131.8694732 34.0126152, 131.8695159 34.012533)",,,
370306583,,,unclassified,,True,False,75.165,"LINESTRING (131.8693803 34.0127469, 131.8695328 34.0128828, 131.8696442 34.0129362, 131.8697732 34.0129861, 131.8700783 34.0130676)",,,
406681116,2,下松バイパス,trunk,,False,False,91.043,"LINESTRING (131.8737269 34.0108131, 131.8735548 34.0113184, 131.8734817 34.0116058)",188,,
117441632,,,unclassified,,False,False,50.292,"LINESTRING (131.8691261 34.0142846, 131.8686662 34.0140412)",,,
117441856,2,下松市道中央線,tertiary,40,False,True,58.686,"LINESTRING (131.8691261 34.0142846, 131.8694799 34.0138458)",,,
117441856,2,下松市道中央線,tertiary,40,False,False,68.811,"LINESTRING (131.8691261 34.0142846, 131.8688884 34.0145619, 131.8686796 34.0147803)",,,
117441691,,,unclassified,,False,False,122.667,"LINESTRING (131.8685907 34.0125723, 131.8674732 34.0119732)",,,
329073729,,,tertiary,,False,True,16.182,"LINESTRING (131.8685907 34.0125723, 131.8684988 34.0126963)",,,
329073730,,,tertiary,,False,False,33.065,"LINESTRING (131.8685907 34.0125723, 131.8687899 34.012325)",,,
117442886,,,unclassified,,False,False,37.942,"LINESTRING (131.8671245 34.0182391, 131.8672325 34.018173, 131.8674413 34.0180216)",,,
117443153,,,residential,,False,True,176.99200000000002,"LINESTRING (131.8671245 34.0182391, 131.8670291 34.0182973, 131.8668231 34.0183795, 131.8666776 34.0184623, 131.8666162 34.0184804, 131.8665221 34.0185045, 131.8661592 34.0186563, 131.8659934 34.0187702, 131.8657557 34.0190025, 131.8656208 34.0190942, 131.8655554 34.0191134)",,,
117443458,,,unclassified,,False,False,113.64899999999999,"LINESTRING (131.8671245 34.0182391, 131.8672043 34.0183364, 131.8672782 34.0183869, 131.8674648 34.0184915, 131.8676099 34.0185843, 131.8676488 34.0185919, 131.8678261 34.0185979, 131.8678907 34.0186157, 131.8679236 34.0186453, 131.8679897 34.018757, 131.8680321 34.0188041, 131.86805 34.0188259)",,,
117443180,,,unclassified,,False,False,142.01,"LINESTRING (131.8650677 34.016833, 131.8659113 34.0179017)",,,
117443437,,,unclassified,,False,True,94.833,"LINESTRING (131.8650677 34.016833, 131.8651018 34.0168188, 131.865423 34.0166788, 131.8659571 34.0164052)",,,
305518830,,,unclassified,,False,False,30.432,"LINESTRING (131.8659571 34.0164052, 131.8662328 34.0162546)",,,
371288463,,,unclassified,,False,True,137.767,"LINESTRING (131.8659571 34.0164052, 131.8650595 34.0154145)",,,
397566907,,,unclassified,,False,False,115.072,"LINESTRING (131.8659571 34.0164052, 131.8667145 34.0172279)",,,
117443437,,,unclassified,,False,False,94.833,"LINESTRING (131.8659571 34.0164052, 131.865423 34.0166788, 131.8651018 34.0168188, 131.8650677 34.016833)",,,
117441492,2,下松市道中央線,tertiary,40,False,True,97.462,"LINESTRING (131.8650545 34.0184154, 131.865592 34.0180955, 131.8659113 34.0179017)",,,
117443262,,下松市道城山通線,tertiary,,False,False,90.37,"LINESTRING (131.8650545 34.0184154, 131.865369 34.0188286, 131.8654801 34.0189878, 131.8655554 34.0191134)",,,
117443458,,,unclassified,,False,True,113.649,"LINESTRING (131.86805 34.0188259, 131.8680321 34.0188041, 131.8679897 34.018757, 131.8679236 34.0186453, 131.8678907 34.0186157, 131.8678261 34.0185979, 131.8676488 34.0185919, 131.8676099 34.0185843, 131.8674648 34.0184915, 131.8672782 34.0183869, 131.8672043 34.0183364, 131.8671245 34.0182391)",,,
370311650,,,unclassified,,False,True,72.998,"LINESTRING (131.86805 34.0188259, 131.868352 34.0187547, 131.8684046 34.0187836, 131.8684519 34.0190153, 131.8684767 34.0190792, 131.8684995 34.0191165)",,,
370311651,,,unclassified,,False,False,64.059,"LINESTRING (131.86805 34.0188259, 131.8680594 34.0188654, 131.8680482 34.0190031, 131.8680295 34.0191005, 131.8680294 34.0192509, 131.8680221 34.0193616, 131.8680204 34.0193995)",,,
370311651,,,unclassified,,False,True,64.059,"LINESTRING (131.8680204 34.0193995, 131.8680221 34.0193616, 131.8680294 34.0192509, 131.8680295 34.0191005, 131.8680482 34.0190031, 131.8680594 34.0188654, 131.86805 34.0188259)",,,
117443180,,,unclassified,,False,True,142.01,"LINESTRING (131.8659113 34.0179017, 131.8650677 34.016833)",,,
117441492,2,下松市道中央線,tertiary,40,False,False,97.462,"LINESTRING (131.8659113 34.0179017, 131.865592 34.0180955, 131.8650545 34.0184154)",,,
117441492,2,下松市道中央線,tertiary,40,False,True,105.521,"LINESTRING (131.8659113 34.0179017, 131.866037 34.0178167, 131.8663465 34.0175744, 131.8666573 34.0172829, 131.8667145 34.0172279)",,,
117443153,,,residential,,False,False,176.992,"LINESTRING (131.8655554 34.0191134, 131.8656208 34.0190942, 131.8657557 34.0190025, 131.8659934 34.0187702, 131.8661592 34.0186563, 131.8665221 34.0185045, 131.8666162 34.0184804, 131.8666776 34.0184623, 131.8668231 34.0183795, 131.8670291 34.0182973, 131.8671245 34.0182391)",,,
117443262,,下松市道城山通線,tertiary,,False,True,90.37,"LINESTRING (131.8655554 34.0191134, 131.8654801 34.0189878, 131.865369 34.0188286, 131.8650545 34.0184154)",,,
305518830,,,unclassified,,False,True,30.432,"LINESTRING (131.8662328 34.0162546, 131.8659571 34.0164052)",,,
371288512,,,unclassified,,False,True,39.809,"LINESTRING (131.8662328 34.0162546, 131.8664394 34.016569)",,,
