osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,access,geometry,est_width
167852061,False,,,,unclassified,,False,61.085,,"LINESTRING (139.7007918 35.5337172, 139.7009188 35.5337143, 139.7012476 35.5337037, 139.7012983 35.5337792, 139.7013525 35.5338601)",3.0m〜5.5m
167852061,False,,,,unclassified,,False,35.03,,"LINESTRING (139.700405 35.53373, 139.7007918 35.5337172)",3.0m〜5.5m
161428311,False,,,,residential,,True,20.814999999999998,,"LINESTRING (139.700405 35.53373, 139.7003604 35.5337322, 139.7001754 35.5337415)",
167852061,False,,,,unclassified,,True,75.70700000000001,,"LINESTRING (139.700405 35.53373, 139.700402 35.5336844, 139.7003845 35.5334108, 139.700297 35.5330911, 139.7002841 35.5330591)",3.0m〜5.5m
161428329,False,,,,residential,,False,5.634,,"LINESTRING (139.7001754 35.5337415, 139.7001358 35.5337806)",
161428311,False,,,,residential,,False,20.814999999999998,,"LINESTRING (139.7001754 35.5337415, 139.7003604 35.5337322, 139.700405 35.53373)",
161428329,False,,,,residential,,True,94.283,,"LINESTRING (139.7001754 35.5337415, 139.7000527 35.5331075, 139.7000655 35.5330834, 139.7001011 35.5330756, 139.7002841 35.5330591)",
161428329,False,,,,residential,,True,5.634,,"LINESTRING (139.7001358 35.5337806, 139.7001754 35.5337415)",
161428346,False,,,,residential,,False,59.235,,"LINESTRING (139.7001358 35.5337806, 139.6998271 35.5335284, 139.6997995 35.5334868, 139.699787 35.5334546, 139.6997794 35.5333591)",
161428346,False,,,,residential,,True,74.38900000000001,,"LINESTRING (139.7001358 35.5337806, 139.7004828 35.5340634, 139.7007142 35.534256)",
161428321,False,,,,residential,,False,42.526,,"LINESTRING (139.7010811 35.5340186, 139.7007918 35.5337172)",
161428321,False,,,,residential,,True,42.415,,"LINESTRING (139.7010811 35.5340186, 139.7007142 35.534256)",
256336539,False,,,,residential,,True,30.228,,"LINESTRING (139.7010811 35.5340186, 139.7013525 35.5338601)",
161428321,False,,,,residential,,False,42.415,,"LINESTRING (139.7007142 35.534256, 139.7010811 35.5340186)",
161428346,False,,,,residential,,False,74.38900000000001,,"LINESTRING (139.7007142 35.534256, 139.7004828 35.5340634, 139.7001358 35.5337806)",
161428346,False,,,,residential,,True,125.865,,"LINESTRING (139.7007142 35.534256, 139.7012795 35.5347264, 139.7017067 35.5344492, 139.7017349 35.5344309)",
167852061,False,,,,unclassified,,True,72.29,,"LINESTRING (139.7017349 35.5344309, 139.7013525 35.5338601)",3.0m〜5.5m
161428346,False,,,,residential,,False,125.86500000000001,,"LINESTRING (139.7017349 35.5344309, 139.7017067 35.5344492, 139.7012795 35.5347264, 139.7007142 35.534256)",
27881431,True,,9,駅前本町線,tertiary,,False,23.512,,"LINESTRING (139.7001193 35.5327744, 139.700131 35.5326784, 139.7001176 35.5325901, 139.7001102 35.5325648)",
167852061,False,,,,unclassified,,False,38.703,,"LINESTRING (139.7001193 35.5327744, 139.7001426 35.5327713, 139.7001845 35.5327857, 139.7002205 35.532812, 139.7002278 35.5328402, 139.7002578 35.5329568, 139.7002841 35.5330591)",3.0m〜5.5m
169203936,False,,,,residential,,False,58.032,,"LINESTRING (139.6997182 35.5269438, 139.7002681 35.5272123)",
169203936,False,,,,residential,,True,75.14999999999999,,"LINESTRING (139.6997182 35.5269438, 139.6990462 35.5266218, 139.6989956 35.5266213)",
161396315,False,,,,unclassified,,False,11.528,,"LINESTRING (139.7023838 35.530314, 139.7024204 35.5304133)",
1189059404,True,,9,市役所通り,primary,,False,27.33,,"LINESTRING (139.7023838 35.530314, 139.7020956 35.5303875)",
169245030,False,,,,residential,,True,64.2,,"LINESTRING (139.7028987 35.5326638, 139.7024402 35.5331044)",
80916746,False,2,,旧東海道,tertiary,30,False,38.161,,"LINESTRING (139.7028987 35.5326638, 139.7031375 35.5328155, 139.7031649 35.5328329, 139.7032311 35.532875)",
80916746,False,2,,旧東海道,tertiary,30,True,49.582,,"LINESTRING (139.7028987 35.5326638, 139.7025288 35.5324288, 139.7024668 35.5323894)",
28017221,True,1,,,trunk_link,,False,26.264,yes,"LINESTRING (139.7068403 35.53305, 139.7069893 35.5332527)",
169245030,False,,,,residential,,False,64.2,,"LINESTRING (139.7024402 35.5331044, 139.7028987 35.5326638)",
161396341,True,,,,unclassified,,False,44.989000000000004,,"LINESTRING (139.7024402 35.5331044, 139.7025622 35.533198, 139.7027241 35.5333223, 139.7027512 35.5333431, 139.7028019 35.533382)",
161396260,True,,,,unclassified,,False,57.372,,"LINESTRING (139.7063166 35.5333691, 139.7059369 35.5329559)",
169245035,True,,,,residential,,False,59.203,,"LINESTRING (139.7063166 35.5333691, 139.7067734 35.5330885, 139.7068403 35.53305)",
169245045,False,,,,residential,,True,33.759,,"LINESTRING (139.7071831 35.533642, 139.7069725 35.5338926)",
169245032,False,,,,residential,,False,50.705,,"LINESTRING (139.7063424 35.5338379, 139.7067811 35.5341216)",
169245041,True,,,,unclassified,,False,29.309,,"LINESTRING (139.7063424 35.5338379, 139.7065942 35.5336721)",
169245045,False,,,,residential,,False,33.759,,"LINESTRING (139.7069725 35.5338926, 139.7071831 35.533642)",
169245045,False,,,,residential,,True,30.795,,"LINESTRING (139.7069725 35.5338926, 139.7067811 35.5341216)",
169245051,False,,,,residential,,True,41.241,,"LINESTRING (139.7069725 35.5338926, 139.7066177 35.5336598)",
169245051,False,,,,residential,,False,60.114999999999995,,"LINESTRING (139.7069725 35.5338926, 139.707287 35.5341154, 139.7074412 35.5340804, 139.7075252 35.5340611)",
169245032,False,,,,residential,,True,50.705,,"LINESTRING (139.7067811 35.5341216, 139.7063424 35.5338379)",
169245045,False,,,,residential,,False,30.795,,"LINESTRING (139.7067811 35.5341216, 139.7069725 35.5338926)",
169245045,False,,,,residential,,True,33.029,,"LINESTRING (139.7067811 35.5341216, 139.7065758 35.5343672)",
169245045,False,,,,residential,,False,33.029,,"LINESTRING (139.7065758 35.5343672, 139.7067811 35.5341216)",
1233254486,True,,,稲毛通り,unclassified,,False,17.129,,"LINESTRING (139.7065758 35.5343672, 139.7066351 35.5344237, 139.7067017 35.5344822)",
180072615,True,,,,trunk_link,,False,39.409,,"LINESTRING (139.7058148 35.5311789, 139.705762 35.5311523, 139.705687 35.53112, 139.7056387 35.5311088, 139.705595 35.5311182, 139.7055628 35.5311425, 139.7055513 35.531169, 139.7055482 35.5312018, 139.7055604 35.5312614)",
1190290478,True,3,15,第一京浜,trunk,50,False,55.92099999999999,yes,"LINESTRING (139.7058148 35.5311789, 139.7057683 35.531115, 139.705498 35.5307471)",
180618634,True,2,132,富士見通り,trunk,50,False,22.87,yes,"LINESTRING (139.7045779 35.5298763, 139.7048208 35.5298195)",
262946984,True,3,15,第一京浜,trunk,50,False,149.602,yes,"LINESTRING (139.7045779 35.5298763, 139.7052931 35.5309012, 139.7053979 35.5310445)",
294597810,False,2,,,tertiary,,False,11.499,,"LINESTRING (139.707216 35.5291602, 139.7072178 35.5292636)",
294597776,False,2,,,tertiary,,True,136.972,,"LINESTRING (139.707216 35.5291602, 139.7072132 35.5290382, 139.7073224 35.5279934, 139.7073288 35.5279324)",
294597835,True,2,132,富士見通り,trunk,50,False,53.077,yes,"LINESTRING (139.707216 35.5291602, 139.7071002 35.5291746, 139.7069627 35.5291917, 139.7067706 35.5292291, 139.7066422 35.5292566)",
1189059410,True,2,132,富士見通り,trunk,50,False,76.348,yes,"LINESTRING (139.7048208 35.5298195, 139.7056275 35.5296184)",
1189059411,True,3,15,第一京浜,trunk,50,False,12.171,yes,"LINESTRING (139.7048208 35.5298195, 139.7047521 35.5297254)",
203431104,False,,,,residential,,False,66.92099999999999,,"LINESTRING (139.6981258 35.5349336, 139.698086 35.5347182, 139.6980656 35.534369, 139.6980669 35.5343346)",
203431104,False,,,,residential,,True,66.92099999999999,,"LINESTRING (139.6980669 35.5343346, 139.6980656 35.534369, 139.698086 35.5347182, 139.6981258 35.5349336)",
1246785327,True,2,,温泉通り,tertiary,40,False,102.381,,"LINESTRING (139.6980669 35.5343346, 139.6983611 35.5343495, 139.6986519 35.5343627, 139.6989985 35.5343984, 139.699082 35.5344071, 139.6991526 35.5344196, 139.6991899 35.5344305)",
161428346,False,,,,residential,,True,59.235,,"LINESTRING (139.6997794 35.5333591, 139.699787 35.5334546, 139.6997995 35.5334868, 139.6998271 35.5335284, 139.7001358 35.5337806)",
1225845293,False,,,,unclassified,,True,16.128,,"LINESTRING (139.703757 35.5262395, 139.7035913 35.5261861)",
686815227,True,,,銀柳街,residential,,False,10.253,,"LINESTRING (139.6989622 35.5291549, 139.6988925 35.5290822)",
238812307,False,,,,residential,,True,66.368,,"LINESTRING (139.6996539 35.531729, 139.6996163 35.5317407, 139.6989691 35.5319427)",
166728238,True,,9,府中街道,primary,,False,29.735999999999997,,"LINESTRING (139.6989691 35.5319427, 139.6990708 35.5320981, 139.6991241 35.5321785)",
238812307,False,,,,residential,,False,66.368,,"LINESTRING (139.6989691 35.5319427, 139.6996163 35.5317407, 139.6996539 35.531729)",
200005000,True,,,,residential,,False,27.995,,"LINESTRING (139.6995483 35.5320391, 139.6997885 35.5319724, 139.6998402 35.5319558)",
238812308,False,,,,residential,,True,71.16,,"LINESTRING (139.6995483 35.5320391, 139.6995709 35.5320834, 139.6995926 35.532126, 139.6998205 35.5326394)",
27881431,True,,9,駅前本町線,tertiary,,False,72.02699999999999,,"LINESTRING (139.7001102 35.5325648, 139.7000976 35.5325221, 139.7000364 35.5323857, 139.7000215 35.5323524, 139.6998707 35.5320162, 139.6998402 35.5319558)",
238812309,False,,,,residential,,True,27.744,,"LINESTRING (139.7001102 35.5325648, 139.700057 35.5325665, 139.7000193 35.5325734, 139.6998814 35.5326192, 139.6998205 35.5326394)",
238812308,False,,,,residential,,True,24.781,,"LINESTRING (139.6998205 35.5326394, 139.6999182 35.5328476)",
238812308,False,,,,residential,,False,71.16,,"LINESTRING (139.6998205 35.5326394, 139.6995926 35.532126, 139.6995709 35.5320834, 139.6995483 35.5320391)",
238812309,False,,,,residential,,False,27.744,,"LINESTRING (139.6998205 35.5326394, 139.6998814 35.5326192, 139.7000193 35.5325734, 139.700057 35.5325665, 139.7001102 35.5325648)",
238812309,False,,,,residential,,True,32.214,,"LINESTRING (139.6998205 35.5326394, 139.6997711 35.532657, 139.6995841 35.5327238, 139.6995733 35.5327277, 139.6994945 35.5327558)",
238812309,False,,,,residential,,False,32.214,,"LINESTRING (139.6994945 35.5327558, 139.6995733 35.5327277, 139.6995841 35.5327238, 139.6997711 35.532657, 139.6998205 35.5326394)",
"[689404299, 103427275, 103427295]",True,2,9,府中街道,primary,,False,188.779,,"LINESTRING (139.6994945 35.5327558, 139.699555 35.532852, 139.6996864 35.5330619, 139.6996939 35.5331703, 139.6996288 35.5333932, 139.6995332 35.5335924, 139.699428 35.5338225, 139.6994058 35.5338678, 139.6993381 35.5340508, 139.6992704 35.5342338, 139.6992489 35.5342886, 139.6992226 35.5343537)",
161396259,True,,,,unclassified,,False,30.738,,"LINESTRING (139.7021209 35.5313831, 139.7019364 35.531151)",
238812774,False,,,,residential,,True,55.585,,"LINESTRING (139.7021209 35.5313831, 139.7020853 35.5314025, 139.7016496 35.5316262, 139.701602 35.5316506)",
151458492,False,2,,旧東海道,tertiary,30,False,39.047,,"LINESTRING (139.701602 35.5316506, 139.7016943 35.5317677, 139.7017997 35.5318726, 139.7018602 35.5319312)",
151458492,False,2,,旧東海道,tertiary,30,True,27.096,,"LINESTRING (139.701602 35.5316506, 139.7015279 35.5315296, 139.7015093 35.5314933, 139.7014765 35.5314295)",
238812774,False,,,,residential,,False,55.585,,"LINESTRING (139.701602 35.5316506, 139.7016496 35.5316262, 139.7020853 35.5314025, 139.7021209 35.5313831)",
256336542,False,,,,residential,,True,46.734,,"LINESTRING (139.7045665 35.5265349, 139.7046864 35.5269437)",
1190349676,True,,,,residential,,False,28.361,,"LINESTRING (139.7045665 35.5265349, 139.7042859 35.5266485)",
114032487,True,,,,residential,,False,59.520999999999994,,"LINESTRING (139.7051467 35.526857, 139.7051217 35.5267834, 139.7051378 35.5267593, 139.7050922 35.5266, 139.705064 35.5265858, 139.7050466 35.5265236, 139.7050613 35.5264985, 139.7050194 35.5263531)",
256336544,False,,,,residential,,True,42.756,,"LINESTRING (139.7051467 35.526857, 139.7051118 35.5268636, 139.7046864 35.5269437)",
256336542,False,,,,residential,,False,46.734,,"LINESTRING (139.7046864 35.5269437, 139.7045665 35.5265349)",
256336544,False,,,,residential,,True,20.91,,"LINESTRING (139.7046864 35.5269437, 139.7044612 35.5269858)",
256336544,False,,,,residential,,False,42.756,,"LINESTRING (139.7046864 35.5269437, 139.7051118 35.5268636, 139.7051467 35.526857)",
256336544,False,,,,residential,,False,20.91,,"LINESTRING (139.7044612 35.5269858, 139.7046864 35.5269437)",
114032548,False,,,,residential,,False,34.086,,"LINESTRING (139.7044612 35.5269858, 139.7045832 35.5272205, 139.704608 35.5272681)",
114032548,False,,,,residential,,True,40.724,,"LINESTRING (139.7044612 35.5269858, 139.7043081 35.5266912, 139.7042859 35.5266485)",
167852061,False,,,,unclassified,,False,72.29,,"LINESTRING (139.7013525 35.5338601, 139.7017349 35.5344309)",3.0m〜5.5m
256336539,False,,,,residential,,False,30.228,,"LINESTRING (139.7013525 35.5338601, 139.7010811 35.5340186)",
167852061,False,,,,unclassified,,True,61.085,,"LINESTRING (139.7013525 35.5338601, 139.7012983 35.5337792, 139.7012476 35.5337037, 139.7009188 35.5337143, 139.7007918 35.5337172)",3.0m〜5.5m
169245051,False,,,,residential,,True,60.115,,"LINESTRING (139.7075252 35.5340611, 139.7074412 35.5340804, 139.707287 35.5341154, 139.7069725 35.5338926)",
1189558657,True,1,,,trunk_link,,False,28.72,yes,"LINESTRING (139.7075252 35.5340611, 139.7075829 35.5342065, 139.7076227 35.5343069)",
888077515,False,,,,residential,,True,54.754,,"LINESTRING (139.7046977 35.5325163, 139.7042077 35.5328052)",
161396258,True,,,稲毛通り,unclassified,,False,30.319000000000003,,"LINESTRING (139.7046977 35.5325163, 139.7047577 35.5325847, 139.7048924 35.5327382)",
161396259,True,,,,unclassified,,False,54.904,,"LINESTRING (139.7042077 35.5328052, 139.7037817 35.5324536)",
888077515,False,,,,residential,,False,54.754,,"LINESTRING (139.7042077 35.5328052, 139.7046977 35.5325163)",
888079204,False,,,,residential,,True,22.66,,"LINESTRING (139.7021044 35.528677, 139.7021621 35.5288753)",
888079204,False,,,,residential,,False,22.66,,"LINESTRING (139.7021621 35.5288753, 139.7021044 35.528677)",
159847043,True,,,東田公園通り,residential,,False,63.093,,"LINESTRING (139.7021621 35.5288753, 139.7021041 35.5288867, 139.7020498 35.528897, 139.7014832 35.5290045)",
888079781,False,,,,residential,,True,63.997,,"LINESTRING (139.7037464 35.5290062, 139.7030589 35.5291411)",
159847038,True,1,,平和通り,residential,20,False,16.374,,"LINESTRING (139.7030589 35.5291411, 139.7030918 35.5292859)",
888079781,False,,,,residential,,False,63.997,,"LINESTRING (139.7030589 35.5291411, 139.7037464 35.5290062)",
888079782,False,,,,residential,,True,59.24,,"LINESTRING (139.7036675 35.5288958, 139.7030329 35.5290266)",
159847038,True,1,,平和通り,residential,20,False,12.947,,"LINESTRING (139.7030329 35.5290266, 139.7030589 35.5291411)",
888079782,False,,,,residential,,False,59.24,,"LINESTRING (139.7030329 35.5290266, 139.7036675 35.5288958)",
1000820085,True,2,9,府中街道,primary,,False,62.741,,"LINESTRING (139.6990912 35.5349914, 139.6991617 35.5347469, 139.6992181 35.5345836, 139.6992323 35.5345449, 139.699264 35.5344451)",
989140704,True,,,川崎駅西口線,tertiary,,False,5.925,,"LINESTRING (139.6975821 35.5343608, 139.6975733 35.534308)",
"[262825866, 1246785326]",True,2,,温泉通り,tertiary,40,False,43.987,,"LINESTRING (139.6975821 35.5343608, 139.6979669 35.5343349, 139.6980669 35.5343346)",
445128564,False,,,川崎駅西口線,tertiary,,True,35.293,,"LINESTRING (139.6978236 35.532989, 139.6979524 35.5328707, 139.6979995 35.5328274, 139.6980822 35.5327514)",
"[80916752, 688144385, 688144381, 1039499486]",True,,,川崎駅西口線,tertiary,,False,159.74900000000002,,"LINESTRING (139.6978236 35.532989, 139.6977838 35.5330025, 139.6977257 35.5330565, 139.6975641 35.5332262, 139.69746 35.5334271, 139.6974231 35.5335363, 139.6974126 35.5336236, 139.6974034 35.5337205, 139.6974016 35.5337864, 139.6974198 35.5339032, 139.6975006 35.5343132)",
989140709,True,2,,温泉通り,tertiary,,False,6.36,,"LINESTRING (139.6992914 35.5343654, 139.6992226 35.5343537)",
"[27881707, 262825869, 27881431]",True,,9,"['府中街道', '駅前本町線']","['primary', 'tertiary']",,False,193.92699999999996,,"LINESTRING (139.6992914 35.5343654, 139.6993127 35.5343063, 139.6994353 35.5339568, 139.6994485 35.5339184, 139.6994696 35.5338547, 139.6995675 35.5336717, 139.6996685 35.5334706, 139.6997843 35.5332181, 139.6998251 35.5331362, 139.699878 35.5330613, 139.6999459 35.5329955, 139.6999638 35.5329793, 139.7000366 35.5329133, 139.7001001 35.5328286, 139.7001193 35.5327744)",
989140702,True,,,川崎駅西口線,tertiary,,False,6.108,,"LINESTRING (139.6975006 35.5343132, 139.6975108 35.5343675)",
989140705,True,2,,温泉通り,tertiary,,False,6.604,,"LINESTRING (139.6975733 35.534308, 139.6975006 35.5343132)",
"[989150220, 988866549]",True,,,川崎駅西口線,tertiary,,False,154.673,,"LINESTRING (139.6975733 35.534308, 139.697483 35.533811, 139.697487 35.5335919, 139.6975478 35.5333986, 139.6976608 35.5332057, 139.6977655 35.5330933, 139.6977809 35.5330772, 139.6978236 35.532989)",
989140708,True,2,9,府中街道,primary,,False,9.038,,"LINESTRING (139.6992226 35.5343537, 139.6991899 35.5344305)",
"[989114280, 1246785325]",True,2,,温泉通り,tertiary,,False,149.615,,"LINESTRING (139.6992226 35.5343537, 139.6991023 35.5343498, 139.69882 35.5343255, 139.6982396 35.5342951, 139.6980529 35.534287, 139.6979626 35.5342859, 139.6978577 35.5342894, 139.6975733 35.534308)",
114032503,True,,,,residential,,False,32.836,,"LINESTRING (139.7061729 35.5276354, 139.7061493 35.5275524, 139.7060911 35.5273477)",
990193697,False,,,,residential,,True,70.55199999999999,,"LINESTRING (139.7061729 35.5276354, 139.7054619 35.5277542, 139.7054092 35.527763)",
114032487,True,,,,residential,,False,23.476,,"LINESTRING (139.7054092 35.527763, 139.7053912 35.5276958, 139.7053979 35.5276729, 139.7053866 35.5276428, 139.7053552 35.5275593)",
990193697,False,,,,residential,,False,70.55199999999999,,"LINESTRING (139.7054092 35.527763, 139.7054619 35.5277542, 139.7061729 35.5276354)",
238812308,False,,,,residential,,False,24.781,,"LINESTRING (139.6999182 35.5328476, 139.6998205 35.5326394)",
265139661,False,2,,小川町通り,tertiary,30,False,51.408,,"LINESTRING (139.6990318 35.5274779, 139.6989913 35.5274553, 139.698765 35.527324, 139.6985632 35.5272167)",
265139661,False,2,,小川町通り,tertiary,30,True,48.289,,"LINESTRING (139.6990318 35.5274779, 139.6990555 35.5274911, 139.6991029 35.5275165, 139.6992838 35.5276132, 139.6994119 35.5276818, 139.6994774 35.5277168)",
