osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,tunnel,bridge
"[145832657, 146421906, 146422196]",,,tertiary,False,"[False, True]",125.89,2,"LINESTRING (137.9550527 35.8332817, 137.9550006 35.8333032, 137.9538943 35.8337587, 137.9538037 35.8337873)",,yes
146422196,,,tertiary,False,True,75.759,,"LINESTRING (137.9550527 35.8332817, 137.9554436 35.8331041, 137.9555234 35.8330613, 137.9556321 35.8329717, 137.9557218 35.8328829)",,
146424093,,,unclassified,False,False,307.33399999999995,,"LINESTRING (137.9550527 35.8332817, 137.9551302 35.8333979, 137.955229 35.8335186, 137.9554151 35.8337239, 137.9556064 35.8338829, 137.9558305 35.8340094, 137.9560764 35.8340999, 137.9578741 35.834683)",,
1060263634,,,tertiary,False,True,181.82399999999998,,"LINESTRING (137.9550527 35.8332817, 137.954265 35.8319172, 137.9542331 35.8317912)",,
146423832,,,unclassified,False,True,37.62,,"LINESTRING (137.959946 35.8334674, 137.959912 35.8338046)",,
"[146422928, 146422443]",,,unclassified,False,False,92.416,,"LINESTRING (137.959946 35.8334674, 137.9599605 35.8332874, 137.9599499 35.8330716, 137.9598564 35.8326435)",,
146423832,,,unclassified,False,False,37.62,,"LINESTRING (137.959912 35.8338046, 137.959946 35.8334674)",,
146423832,,,unclassified,False,True,51.038,,"LINESTRING (137.959912 35.8338046, 137.9599083 35.8340439, 137.9599906 35.8342532)",,
444073776,,,residential,False,True,157.791,,"LINESTRING (137.959912 35.8338046, 137.9589207 35.8338932, 137.9584379 35.8338889, 137.9583575 35.8339345, 137.958354 35.834074)",,
"[146422753, 146422743]",,,residential,False,True,80.382,,"LINESTRING (137.958354 35.834074, 137.9580839 35.8344002, 137.9578741 35.834683)",,
146423940,,,residential,False,False,153.15800000000002,,"LINESTRING (137.958354 35.834074, 137.9586644 35.834228, 137.9587457 35.834259, 137.959845 35.834261, 137.9599906 35.8342532)",,
237616689,,,residential,False,True,302.758,,"LINESTRING (137.958354 35.834074, 137.9576258 35.8336893, 137.9573795 35.8335605, 137.9572588 35.8333082, 137.9569772 35.832982, 137.9568457 35.8328472, 137.9567174 35.8327849, 137.9563902 35.8327371, 137.9562074 35.8327515, 137.9558808 35.8328586, 137.9557937 35.832859, 137.9557401 35.8328655)",,
444073776,,,residential,False,False,157.791,,"LINESTRING (137.958354 35.834074, 137.9583575 35.8339345, 137.9584379 35.8338889, 137.9589207 35.8338932, 137.959912 35.8338046)",,
"[146422753, 146422743]",,,residential,False,False,80.382,,"LINESTRING (137.9578741 35.834683, 137.9580839 35.8344002, 137.958354 35.834074)",,
146424093,,,unclassified,False,True,307.334,,"LINESTRING (137.9578741 35.834683, 137.9560764 35.8340999, 137.9558305 35.8340094, 137.9556064 35.8338829, 137.9554151 35.8337239, 137.955229 35.8335186, 137.9551302 35.8333979, 137.9550527 35.8332817)",,
146423346,,,unclassified,False,True,77.765,,"LINESTRING (137.9599906 35.8342532, 137.9601385 35.834566, 137.9602363 35.8347179, 137.9602697 35.834909)",,
146423832,,,unclassified,False,False,51.038,,"LINESTRING (137.9599906 35.8342532, 137.9599083 35.8340439, 137.959912 35.8338046)",,
146423940,,,residential,False,True,153.15800000000002,,"LINESTRING (137.9599906 35.8342532, 137.959845 35.834261, 137.9587457 35.834259, 137.9586644 35.834228, 137.958354 35.834074)",,
146423346,,,unclassified,False,False,77.765,,"LINESTRING (137.9602697 35.834909, 137.9602363 35.8347179, 137.9601385 35.834566, 137.9599906 35.8342532)",,
323252179,,,tertiary,False,False,3.811,,"LINESTRING (137.950514 35.832202, 137.9504847 35.8322267)",,
145833983,,,unclassified,False,True,195.77100000000002,,"LINESTRING (137.950514 35.832202, 137.9512211 35.8331673, 137.951907 35.8334799)",,
323252179,,,tertiary,False,True,115.287,,"LINESTRING (137.950514 35.832202, 137.9506433 35.8321259, 137.9507849 35.8320425, 137.9509653 35.8319363, 137.9515488 35.8315928)",,
323252179,,,tertiary,False,True,3.811,,"LINESTRING (137.9504847 35.8322267, 137.950514 35.832202)",,
145835892,,,tertiary,False,False,161.65099999999998,,"LINESTRING (137.9504847 35.8322267, 137.9502683 35.8318834, 137.9501476 35.8316918, 137.9500044 35.8314647, 137.9498929 35.8312879, 137.9498437 35.8312099, 137.9497675 35.8310889, 137.9497618 35.8310799, 137.9496759 35.8309437, 137.9496687 35.8309322)",,
452993858,,,tertiary,False,False,133.07,,"LINESTRING (137.9504847 35.8322267, 137.9499158 35.8326709, 137.9494128 35.8330494)",,
434974875,,,unclassified,False,False,116.24,,"LINESTRING (137.9496687 35.8309322, 137.9508211 35.8304633)",,
145835892,,,tertiary,False,False,51.04699999999999,,"LINESTRING (137.9496687 35.8309322, 137.9495936 35.8308131, 137.9495851 35.8307995, 137.9494935 35.8306516, 137.949424 35.8305394, 137.9494135 35.8305224)",,
145835892,,,tertiary,False,True,161.651,,"LINESTRING (137.9496687 35.8309322, 137.9496759 35.8309437, 137.9497618 35.8310799, 137.9497675 35.8310889, 137.9498437 35.8312099, 137.9498929 35.8312879, 137.9500044 35.8314647, 137.9501476 35.8316918, 137.9502683 35.8318834, 137.9504847 35.8322267)",,
145831608,153,国道153号,trunk,False,False,305.176,2,"LINESTRING (137.9525415 35.8312407, 137.9538037 35.8337873)",,
323252179,,,tertiary,False,False,97.682,,"LINESTRING (137.9525415 35.8312407, 137.9515488 35.8315928)",,
145831608,153,国道153号,trunk,False,True,288.334,2,"LINESTRING (137.9525415 35.8312407, 137.952214 35.8306915, 137.9518705 35.830138, 137.9511728 35.8290614, 137.9510901 35.8289303)",,
434974875,,,unclassified,False,True,84.268,,"LINESTRING (137.9516538 35.830119, 137.9508211 35.8304633)",,
533954029,,,residential,False,False,36.445,,"LINESTRING (137.9549812 35.831889, 137.9545772 35.8319009)",,
533954029,,,residential,False,True,77.985,,"LINESTRING (137.9549812 35.831889, 137.9558453 35.831856)",,
1060084083,,,unclassified,False,True,85.735,,"LINESTRING (137.9549812 35.831889, 137.9549274 35.8311192)",,
"[1060084083, 1060084084, 533954027]",,,unclassified,False,False,138.149,,"LINESTRING (137.9549812 35.831889, 137.9549821 35.8319093, 137.9549834 35.8319375, 137.9549838 35.8319483, 137.9549952 35.8322477, 137.9551398 35.8324228, 137.9552583 35.8324506, 137.9557218 35.8328829)",,yes
146424133,,,unclassified,False,False,12.408,,"LINESTRING (137.9558594 35.831745, 137.9558453 35.831856)",,
146424133,,,unclassified,False,True,81.273,,"LINESTRING (137.9558594 35.831745, 137.9558788 35.8316317, 137.9559229 35.8315196, 137.9559761 35.8313999, 137.9561522 35.8310568)",,
533954028,,,residential,False,False,94.72,,"LINESTRING (137.9558594 35.831745, 137.9564567 35.8319233, 137.9564917 35.8315887)",,
533954028,,,residential,False,True,94.72,,"LINESTRING (137.9564917 35.8315887, 137.9564567 35.8319233, 137.9558594 35.831745)",,
146424133,,,unclassified,False,True,12.408,,"LINESTRING (137.9558453 35.831856, 137.9558594 35.831745)",,
533954029,,,residential,False,False,77.985,,"LINESTRING (137.9558453 35.831856, 137.9549812 35.831889)",,
"[1060084216, 1060084217, 146424133]",,,unclassified,False,False,69.656,,"LINESTRING (137.9558453 35.831856, 137.955844 35.8318735, 137.9558421 35.8319, 137.9558401 35.8319265, 137.9558902 35.8323396, 137.9559054 35.8323766, 137.9559899 35.8324518)",,yes
533954029,,,residential,False,True,36.445,,"LINESTRING (137.9545772 35.8319009, 137.9549812 35.831889)",,
452993857,146,南箕輪沢渡線,secondary,False,True,3.075,,"LINESTRING (137.9494128 35.8330494, 137.9493895 35.8330292)",,
145831508,146,南箕輪沢渡線,secondary,False,False,258.161,,"LINESTRING (137.9494128 35.8330494, 137.9496536 35.8332585, 137.9500137 35.8335742, 137.9503741 35.8338826, 137.9507141 35.8341555, 137.9508891 35.8342867, 137.9510748 35.8344157, 137.9512583 35.8345331, 137.9514716 35.8346556)",,
452993858,,,tertiary,False,True,133.07,,"LINESTRING (137.9494128 35.8330494, 137.9499158 35.8326709, 137.9504847 35.8322267)",,
146422196,,,tertiary,False,False,2.543,,"LINESTRING (137.9557401 35.8328655, 137.9557218 35.8328829)",,
146422196,,,tertiary,False,True,51.229,,"LINESTRING (137.9557401 35.8328655, 137.9557595 35.8328389, 137.9559899 35.8324518)",,
237616689,,,residential,False,False,302.75800000000004,,"LINESTRING (137.9557401 35.8328655, 137.9557937 35.832859, 137.9558808 35.8328586, 137.9562074 35.8327515, 137.9563902 35.8327371, 137.9567174 35.8327849, 137.9568457 35.8328472, 137.9569772 35.832982, 137.9572588 35.8333082, 137.9573795 35.8335605, 137.9576258 35.8336893, 137.958354 35.834074)",,
