osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,bridge,maxspeed
606665251,False,,,unclassified,False,168.256,,"LINESTRING (139.8718468 35.8291019, 139.8717981 35.8292847, 139.8717615 35.8294222, 139.871453 35.830581)",,
81050138,False,,,unclassified,True,218.684,,"LINESTRING (139.8742199 35.8295092, 139.8728333 35.8292712, 139.8718468 35.8291019)",,
81050139,False,,,residential,True,115.252,,"LINESTRING (139.8742199 35.8295092, 139.8744459 35.8288976, 139.8745912 35.8285174)",,
81050140,False,,,unclassified,False,165.57999999999998,,"LINESTRING (139.8742199 35.8295092, 139.8741828 35.8296127, 139.8740704 35.829971, 139.8740612 35.830026, 139.8739248 35.8304861, 139.8738857 35.8305168, 139.8738318 35.8305225, 139.8733547 35.830444)",,
75803490,False,376,上笹塚谷口線,secondary,False,58.72,2,"LINESTRING (139.8749075 35.8276649, 139.8743714 35.827365)",,
"[1016840488, 75803490, 75803493]",False,376,上笹塚谷口線,secondary,True,17.416,2,"LINESTRING (139.8749075 35.8276649, 139.8749242 35.8276744, 139.8750535 35.827748, 139.8750656 35.8277549)",yes,
81050139,False,,,residential,False,98.994,,"LINESTRING (139.8749075 35.8276649, 139.8748943 35.8277059, 139.8747874 35.8279943, 139.8747373 35.8281277, 139.8745912 35.8285174)",,
81050139,False,,,residential,True,249.62599999999998,,"LINESTRING (139.8749075 35.8276649, 139.8749242 35.8276183, 139.8752381 35.8267995, 139.8754849 35.82616, 139.8757223 35.8255194)",,
81050140,False,,,unclassified,True,165.57999999999998,,"LINESTRING (139.8733547 35.830444, 139.8738318 35.8305225, 139.8738857 35.8305168, 139.8739248 35.8304861, 139.8740612 35.830026, 139.8740704 35.829971, 139.8741828 35.8296127, 139.8742199 35.8295092)",,
74866082,False,,,residential,True,7.942,,"LINESTRING (139.8760076 35.830518, 139.8759195 35.8305176)",,
288150551,False,,,residential,False,52.433,,"LINESTRING (139.8760076 35.830518, 139.8760905 35.8305468, 139.8761542 35.8305678, 139.8763858 35.8306579, 139.8765369 35.8307132)",,
1017307999,True,,,tertiary,False,89.78999999999999,,"LINESTRING (139.8760076 35.830518, 139.8760705 35.8304166, 139.8764551 35.8297966)",,
583867724,False,,,residential,True,43.573,,"LINESTRING (139.8763767 35.8297703, 139.8759501 35.8295861)",,
1017308000,True,,,tertiary,False,92.757,,"LINESTRING (139.8763767 35.8297703, 139.8760023 35.8303823, 139.8759195 35.8305176)",,
80104119,False,,,unclassified,False,61.422,,"LINESTRING (139.8694524 35.8281757, 139.86959 35.8276347)",,
80104119,False,,,unclassified,True,224.073,,"LINESTRING (139.8694524 35.8281757, 139.8689403 35.8301476)",,
80104118,False,,,unclassified,True,232.735,,"LINESTRING (139.8694524 35.8281757, 139.8706912 35.828396, 139.8714026 35.8285229, 139.8719738 35.8286248)",,
138697405,False,,,unclassified,True,18.481,,"LINESTRING (139.8681869 35.8252139, 139.8683799 35.8252699)",yes,
74883633,False,,,unclassified,True,49.213,,"LINESTRING (139.8681869 35.8252139, 139.8678462 35.825436, 139.867763 35.8254927)",,
680850819,False,,,unclassified,True,112.11300000000001,,"LINESTRING (139.8681869 35.8252139, 139.8680591 35.8251392, 139.8678898 35.8250423, 139.8677167 35.8249419, 139.8675602 35.8248532, 139.8673462 35.8247304, 139.8671672 35.8246371)",,
138697405,False,,,unclassified,False,18.481,,"LINESTRING (139.8683799 35.8252699, 139.8681869 35.8252139)",yes,
80098243,False,,,unclassified,True,120.384,,"LINESTRING (139.8683799 35.8252699, 139.8686718 35.8250551, 139.8689476 35.8248469, 139.8691002 35.8247203, 139.8692848 35.8245717, 139.8693423 35.8245201)",,
138697408,False,,,unclassified,False,162.476,,"LINESTRING (139.8683799 35.8252699, 139.8684453 35.8252828, 139.868842 35.8253583, 139.8690462 35.825393, 139.8701402 35.8255826)",,
138689061,False,,,residential,False,217.38799999999998,,"LINESTRING (139.8672296 35.8261353, 139.8677654 35.8262288, 139.8681706 35.8262995, 139.8683742 35.8263343, 139.8685744 35.8263697, 139.8689804 35.8264413, 139.8694851 35.8265303, 139.8695123 35.826537, 139.8695445 35.8265449, 139.8695771 35.8265659)",,
680850820,False,,,residential,False,1.001,,"LINESTRING (139.8671621 35.8246451, 139.8671672 35.8246371)",,
80102161,False,,,unclassified,False,60.818,,"LINESTRING (139.8701402 35.8255826, 139.8702833 35.8250481)",,
80102161,False,,,unclassified,True,36.172,,"LINESTRING (139.8701402 35.8255826, 139.8700765 35.8258131, 139.8700802 35.8258488, 139.8701159 35.8258935)",,
138697408,False,,,unclassified,True,162.47600000000003,,"LINESTRING (139.8701402 35.8255826, 139.8690462 35.825393, 139.868842 35.8253583, 139.8684453 35.8252828, 139.8683799 35.8252699)",,
585820947,False,,,unclassified,True,99.722,,"LINESTRING (139.873667 35.8320615, 139.8733893 35.8329296)",,
152416365,False,,,residential,True,24.516,,"LINESTRING (139.8777803 35.8264072, 139.8775272 35.8263266)",,
579798176,False,,,residential,False,45.99,,"LINESTRING (139.8777803 35.8264072, 139.8775939 35.8267922)",,
579798176,False,,,residential,True,171.511,,"LINESTRING (139.8777803 35.8264072, 139.8779726 35.8260289, 139.8778719 35.8259958, 139.8766775 35.8256027)",,
74866465,False,,,residential,False,49.212,,"LINESTRING (139.876634 35.8260322, 139.8766189 35.8264746)",,
152416365,False,,,residential,False,43.427,,"LINESTRING (139.876634 35.8260322, 139.8770794 35.8261809)",,
74866465,False,,,residential,True,47.921,,"LINESTRING (139.876634 35.8260322, 139.876657 35.8257817, 139.8766775 35.8256027)",,
579798173,False,,,residential,True,21.22,,"LINESTRING (139.8762712 35.8284565, 139.8762499 35.8285158, 139.8762053 35.8286397)",,
594373261,True,376,上笹塚谷口線,secondary,False,12.149999999999999,,"LINESTRING (139.8762712 35.8284565, 139.8763459 35.8284963, 139.8763911 35.8284929)",,
152416365,False,,,residential,False,24.516,,"LINESTRING (139.8775272 35.8263266, 139.8777803 35.8264072)",,
152416365,False,,,residential,True,21.862,,"LINESTRING (139.8775272 35.8263266, 139.8773017 35.8262543)",,
162941920,False,,,residential,False,45.967,,"LINESTRING (139.8775272 35.8263266, 139.8773338 35.8267091)",,
162941917,False,,,residential,True,64.184,,"LINESTRING (139.8772653 35.8274456, 139.8766053 35.8272292)",,
579798176,False,,,residential,False,32.147,,"LINESTRING (139.8772653 35.8274456, 139.8771104 35.827706)",,
579798176,False,,,residential,True,31.556,,"LINESTRING (139.8772653 35.8274456, 139.8774001 35.8271837)",,
74866465,False,,,residential,False,34.217,,"LINESTRING (139.8766053 35.8272292, 139.8766013 35.8275369)",,
74866465,False,,,residential,True,34.083,,"LINESTRING (139.8766053 35.8272292, 139.8766093 35.8269227)",,
162941917,False,,,residential,False,64.184,,"LINESTRING (139.8766053 35.8272292, 139.8772653 35.8274456)",,
162941921,False,,,residential,False,22.359,,"LINESTRING (139.8768811 35.8265599, 139.8771106 35.8266361)",,
162941921,False,,,residential,True,25.471,,"LINESTRING (139.8768811 35.8265599, 139.8766189 35.8264746)",,
162941922,False,,,residential,True,45.778,,"LINESTRING (139.8768811 35.8265599, 139.8770794 35.8261809)",,
162941921,False,,,residential,True,25.204,,"LINESTRING (139.8775939 35.8267922, 139.8773338 35.8267091)",,
579798176,False,,,residential,False,46.908,,"LINESTRING (139.8775939 35.8267922, 139.8774001 35.8271837)",,
579798176,False,,,residential,True,45.99,,"LINESTRING (139.8775939 35.8267922, 139.8777803 35.8264072)",,
162941920,False,,,residential,True,46.164,,"LINESTRING (139.8771425 35.8270942, 139.8773338 35.8267091)",,
744782489,False,,,residential,False,25.267,,"LINESTRING (139.8771425 35.8270942, 139.8774001 35.8271837)",,
744782489,False,,,residential,True,21.844,,"LINESTRING (139.8771425 35.8270942, 139.8769178 35.8270207)",,
152416365,False,,,residential,False,21.64,,"LINESTRING (139.8770794 35.8261809, 139.8773017 35.8262543)",,
152416365,False,,,residential,True,43.427,,"LINESTRING (139.8770794 35.8261809, 139.876634 35.8260322)",,
162941922,False,,,residential,False,45.778,,"LINESTRING (139.8770794 35.8261809, 139.8768811 35.8265599)",,
162941918,False,,,residential,False,46.163,,"LINESTRING (139.8771106 35.8266361, 139.8769178 35.8270207)",,
162941918,False,,,residential,True,45.817,,"LINESTRING (139.8771106 35.8266361, 139.8773017 35.8262543)",,
162941921,False,,,residential,False,21.698,,"LINESTRING (139.8771106 35.8266361, 139.8773338 35.8267091)",,
162941921,False,,,residential,True,22.359,,"LINESTRING (139.8771106 35.8266361, 139.8768811 35.8265599)",,
74866465,False,,,residential,False,49.834,,"LINESTRING (139.8766189 35.8264746, 139.8766093 35.8269227)",,
