osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,ref
964999491,1,Ulica Ante Starčevića,residential,,True,False,14.423,"LINESTRING (16.374283 45.48741, 16.3742741 45.4873787, 16.3742693 45.4873621, 16.3742602 45.4873397, 16.3742454 45.4873134, 16.3742259 45.4872875)",,,
967015542,1,Ulica Ante Starčevića,residential,50,True,False,18.047,"LINESTRING (16.3737848 45.4849952, 16.373855 45.4850307, 16.3739073 45.4850536, 16.3739839 45.4850765)",,,
170969327,,Trg 22. lipnja,residential,,False,True,126.77199999999999,"LINESTRING (16.3769492 45.4910548, 16.3769163 45.4909282, 16.3768557 45.4907601, 16.3768694 45.4906955, 16.3769217 45.4906581, 16.3772401 45.4906355, 16.377302 45.4906195, 16.3773457 45.4905927, 16.3773906 45.4905722, 16.3774584 45.4905606, 16.3779173 45.4905373)",,,
185479897,1,,residential,50,True,False,38.394999999999996,"LINESTRING (16.3766589 45.4919538, 16.3765413 45.4919944, 16.3764404 45.4920366, 16.376393 45.4920627, 16.3763592 45.4920874, 16.3763302 45.4921155, 16.3763079 45.4921733)",,,
315961388,2,Ulica Nikole Tesle,residential,50,False,True,105.496,"LINESTRING (16.3766589 45.4919538, 16.3766906 45.4919476, 16.3770496 45.4918379, 16.3778997 45.4915755)",,,
582632003,2,Ulica Nikole Tesle,residential,50,False,False,37.396,"LINESTRING (16.3766589 45.4919538, 16.3766075 45.4919579, 16.3765516 45.4919548, 16.3764858 45.4919449, 16.3764198 45.4919281, 16.3763479 45.4918986, 16.3763162 45.4918763, 16.3762768 45.4918426, 16.3762549 45.4918158)",,,
"[191787272, 967015547]",2,Ulica Ivana Kukuljevića Sakcinskog,residential,50,False,True,107.49199999999999,"LINESTRING (16.3740046 45.4872511, 16.3739661 45.4872538, 16.3736948 45.4872729, 16.3730566 45.4873178, 16.3726324 45.4873462)",,,
315961367,1,Ulica Ivana Kukuljevića Sakcinskog,residential,50,True,False,17.137,"LINESTRING (16.3740046 45.4872511, 16.3740762 45.4872366, 16.3740942 45.487233, 16.3741391 45.4872239, 16.3742115 45.4872003)",,,
26180695,3,Trg Republike,residential,,False,True,25.235,"LINESTRING (16.3732361 45.4914245, 16.3732209 45.4912949, 16.3732179 45.4912679, 16.37321 45.4911983)",,,
"[964926571, 722490574]","['1', '2']",Trg Republike,residential,,True,False,71.71399999999998,"LINESTRING (16.3732361 45.4914245, 16.37327 45.4914835, 16.3732904 45.4915116, 16.3733108 45.4915333, 16.3733481 45.4915615, 16.3733677 45.4915823, 16.3733765 45.4916064, 16.3733734 45.4916313, 16.3733588 45.491654, 16.3733348 45.4916719, 16.3733038 45.4916833, 16.3732691 45.491687, 16.3732347 45.4916827, 16.3732041 45.4916707, 16.3731806 45.4916525, 16.3731676 45.4916316, 16.3731642 45.491609, 16.3731706 45.4915868, 16.3731917 45.4915593, 16.37321 45.4915234, 16.3732263 45.4914799, 16.3732361 45.4914245)",,,
315961381,2,Ulica Nikole Šipuša,residential,50,False,False,17.529,"LINESTRING (16.3763311 45.4923301, 16.3763079 45.4921733)",,,
428457615,1,,residential,,True,False,9.722,"LINESTRING (16.3739839 45.4850765, 16.374015 45.4850778, 16.3740444 45.485085, 16.37407 45.4850975, 16.37409 45.4851143)",,roundabout,
428457615,1,,residential,,True,False,6.472,"LINESTRING (16.3739055 45.4852099, 16.3738899 45.4851939, 16.3738803 45.4851756, 16.3738772 45.4851564)",,roundabout,
462641038,1,Trg 22. lipnja,residential,40,False,True,123.41000000000001,"LINESTRING (16.3772426 45.4900608, 16.3772223 45.4899496, 16.3771897 45.4897188, 16.3771897 45.4896019, 16.377206 45.4895449, 16.3772467 45.4894908, 16.3773117 45.4894423, 16.3773402 45.489391, 16.377341 45.4893602, 16.3773442 45.4892371, 16.3773037 45.4889846)",,,
315961381,2,Ulica Nikole Šipuša,residential,50,False,True,39.966,"LINESTRING (16.3762549 45.4918158, 16.3763079 45.4921733)",,,
"[171641060, 315961350]",2,Ulica Franje Lovrića,residential,40,False,False,89.289,"LINESTRING (16.3762549 45.4918158, 16.3762084 45.4915132, 16.3761261 45.4910179)",,,
582632003,2,Ulica Nikole Tesle,residential,50,False,True,37.396,"LINESTRING (16.3762549 45.4918158, 16.3762768 45.4918426, 16.3763162 45.4918763, 16.3763479 45.4918986, 16.3764198 45.4919281, 16.3764858 45.4919449, 16.3765516 45.4919548, 16.3766075 45.4919579, 16.3766589 45.4919538)",,,
596769461,,Trg 22. lipnja,residential,,False,True,40.903,"LINESTRING (16.3784406 45.4905102, 16.3784001 45.4905129, 16.3779173 45.4905373)",,,
"[194837725, 194837728, 26181061]",2,Ulica Ante Starčevića,residential,,False,False,215.97499999999997,"LINESTRING (16.3748738 45.491092, 16.3748554 45.4909869, 16.3748198 45.490783, 16.3747922 45.4906253, 16.3746344 45.4896287, 16.3746059 45.4894489, 16.3745823 45.4892995, 16.3745773 45.4892684, 16.3745602 45.4891622)",,,
"[315961346, 26181062, 194837735]",2,Frankopanska ulica,residential,50,False,True,130.231,"LINESTRING (16.3748738 45.491092, 16.3747908 45.4910973, 16.3747315 45.491101, 16.3739452 45.4911513, 16.3735609 45.4911759, 16.3735019 45.4911796, 16.3733127 45.4911917, 16.37321 45.4911983)",,,
964999488,1,,residential,50,True,False,8.414,"LINESTRING (16.3742076 45.487272, 16.3741972 45.4872546, 16.3741943 45.4872358, 16.3741992 45.4872172, 16.3742115 45.4872003)",,roundabout,
964999489,1,Ulica Ivana Kukuljevića Sakcinskog,residential,50,True,False,16.098,"LINESTRING (16.3742076 45.487272, 16.3741761 45.4872635, 16.3741264 45.4872568, 16.3740967 45.4872545, 16.3740754 45.4872529, 16.3740046 45.4872511)",,,
964999488,1,,residential,50,True,False,2.237,"LINESTRING (16.3742259 45.4872875, 16.3742076 45.487272)",,roundabout,
964999488,1,,residential,50,True,False,8.933,"LINESTRING (16.3742252 45.4871895, 16.3742492 45.4871785, 16.3742768 45.4871731, 16.3743054 45.4871738, 16.3743324 45.4871805)",,roundabout,
964999490,1,Ulica Ante Starčevića,residential,,True,False,13.352,"LINESTRING (16.3742252 45.4871895, 16.3742362 45.4871726, 16.3742445 45.4871533, 16.3742497 45.487124, 16.3742488 45.4871018, 16.3742477 45.4870722)",,,
964999488,1,,residential,50,True,False,2.388,"LINESTRING (16.3743667 45.4872738, 16.3743461 45.4872897)",,roundabout,
964999488,1,,residential,50,True,False,1.607,"LINESTRING (16.3742115 45.4872003, 16.3742252 45.4871895)",,roundabout,
194837727,1,Ulica Ante Starčevića,residential,,True,False,14.437999999999999,"LINESTRING (16.3743461 45.4872897, 16.3743231 45.4873122, 16.3743073 45.4873373, 16.3742959 45.4873657, 16.3742924 45.4873778, 16.374283 45.48741)",,,
964999488,1,,residential,50,True,False,10.145999999999999,"LINESTRING (16.3743461 45.4872897, 16.3743237 45.487299, 16.3742984 45.4873035, 16.3742724 45.487303, 16.3742476 45.4872976, 16.3742259 45.4872875)",,roundabout,
964999488,1,,residential,50,True,False,2.396,"LINESTRING (16.3743324 45.4871805, 16.3743567 45.4871937)",,roundabout,
964999488,1,,residential,50,True,False,9.574,"LINESTRING (16.3743567 45.4871937, 16.3743735 45.4872117, 16.3743812 45.4872325, 16.3743788 45.487254, 16.3743667 45.4872738)",,roundabout,
964999493,1,Ulica Ivana Kukuljevića Sakcinskog,residential,50,True,False,26.07,"LINESTRING (16.3743567 45.4871937, 16.3743857 45.4872005, 16.3744165 45.4872037, 16.3744778 45.4872019, 16.3745446 45.4871993, 16.3746125 45.4871986, 16.3746887 45.4872037)",,,
102291392,2,Ulica Ivana Fistrovića,residential,,False,False,209.76,"LINESTRING (16.3805652 45.4867812, 16.3807574 45.4886628)",3.5,,
315961368,2,Ulica Ive Rukavine Siđe,residential,50,False,False,3.094,"LINESTRING (16.3805652 45.4867812, 16.3805256 45.486783)",,,
"[194837739, 315961366]","['2', '3']",Ulica Ivana Kukuljevića Sakcinskog,residential,,False,True,49.150000000000006,"LINESTRING (16.380157 45.4868055, 16.3799506 45.4868202, 16.3797019 45.486838, 16.3795298 45.4868506)",,,
"[315961353, 315961355, 205599423]","['2', '4', '3']",Ulica Ivana Fistrovića,primary,50,False,False,193.02200000000002,"LINESTRING (16.380157 45.4868055, 16.3801256 45.4866584, 16.3799419 45.4857967, 16.379879 45.4855015, 16.3798602 45.485423, 16.3798233 45.4852463, 16.3797864 45.4850892)",,,D36
315961368,2,Ulica Ive Rukavine Siđe,residential,50,False,True,28.843000000000004,"LINESTRING (16.380157 45.4868055, 16.3803637 45.4867933, 16.3804158 45.4867902, 16.3805256 45.486783)",,,
428457615,1,,residential,,True,False,13.326,"LINESTRING (16.3738772 45.4851564, 16.3738825 45.4851327, 16.3738975 45.4851112, 16.3739209 45.4850937, 16.3739505 45.4850818, 16.3739839 45.4850765)",,roundabout,
967015541,1,Ulica Ante Starčevića,residential,50,True,False,19.404000000000003,"LINESTRING (16.3738772 45.4851564, 16.3738634 45.4851134, 16.3738343 45.4850677, 16.3737848 45.4849952)",,,
428457615,1,,residential,,True,False,3.0,"LINESTRING (16.3740736 45.485214, 16.3740422 45.4852296)",,roundabout,
184750950,2,Ulica Franje Lovrića,residential,50,False,True,219.46,"LINESTRING (16.3761836 45.4890567, 16.3761519 45.4891996, 16.3760843 45.489505, 16.3760244 45.4898141, 16.3760135 45.4899093, 16.3760103 45.4900045, 16.3760104 45.490143, 16.3760213 45.4902861, 16.376045 45.4904686, 16.376109 45.4908972, 16.3761261 45.4910179)",,,
"[194837732, 315961351]","['2', '3']",Ulica Franje Lovrića,residential,50,False,False,220.21800000000002,"LINESTRING (16.3761836 45.4890567, 16.3762146 45.48891, 16.3762597 45.488697, 16.3762689 45.4886529, 16.3763138 45.4884418, 16.3763382 45.488304, 16.3763499 45.4881948, 16.3763589 45.4880772, 16.3763632 45.4879517, 16.3763524 45.4878421, 16.3762883 45.487561, 16.3761946 45.4872251, 16.3761898 45.4872089, 16.3761565 45.4870975)",,,
"[315961376, 194837756]","['2', '3']",Ulica Matije Gupca,residential,50,False,False,127.091,"LINESTRING (16.3761836 45.4890567, 16.3760204 45.4890673, 16.3750592 45.4891297, 16.3747359 45.4891507, 16.3745602 45.4891622)",,,
"[967015546, 40591763]","['2', '3']",Ulica Matije Gupca,residential,,False,False,87.68299999999999,"LINESTRING (16.3761836 45.4890567, 16.3763022 45.4890491, 16.3769128 45.4890097, 16.3769735 45.4890058, 16.3773037 45.4889846)",,,
191969851,,Trg hrvatskih branitelja,residential,,False,False,130.84799999999998,"LINESTRING (16.375802 45.4853739, 16.3757792 45.4853467, 16.3757576 45.485326, 16.3757232 45.4853053, 16.3749146 45.4849244, 16.3746477 45.4847949, 16.3744399 45.484694)",,,
204484727,,Ulica Oktavijana Augusta,residential,40,False,False,56.65599999999999,"LINESTRING (16.375802 45.4853739, 16.3757572 45.4853793, 16.3757175 45.4853973, 16.3756738 45.485426, 16.3754302 45.4856671, 16.3753445 45.4857557)",,,
