osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,bridge
191487390,,,residential,False,False,47.03,"LINESTRING (8.8246325 35.9404841, 8.8248324 35.9403489, 8.8250374 35.9402169)",,,
191487353,,,residential,False,True,64.464,"LINESTRING (8.8287335 35.9406145, 8.8283097 35.9401472)",,,
191487402,,,residential,False,False,62.631,"LINESTRING (8.8287335 35.9406145, 8.8281745 35.9409498)",,,
191487402,,,residential,False,True,82.8,"LINESTRING (8.8287335 35.9406145, 8.8294772 35.9401764)",,,
191487353,,,residential,False,False,72.288,"LINESTRING (8.8287335 35.9406145, 8.8289925 35.9408874, 8.8292153 35.9411345)",,,
191487398,,,residential,False,False,83.766,"LINESTRING (8.829958 35.9406807, 8.8292153 35.9411345)",,,
184053445,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,False,35.126999999999995,"LINESTRING (8.8270721 35.9409173, 8.8269635 35.9408, 8.8268441 35.940661)",,,
184053445,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,True,63.016,"LINESTRING (8.8270721 35.9409173, 8.8272317 35.9410834, 8.8273661 35.9412395, 8.8274778 35.9413787)",,,
191487355,,,residential,False,True,79.193,"LINESTRING (8.8270721 35.9409173, 8.8274221 35.9406969, 8.8277727 35.9404867)",,,
191487368,,,residential,False,False,72.754,"LINESTRING (8.8281745 35.9409498, 8.8286578 35.9414742)",,,
191487368,,,residential,False,True,62.93,"LINESTRING (8.8281745 35.9409498, 8.8277727 35.9404867)",,,
191487402,,,residential,False,False,78.793,"LINESTRING (8.8281745 35.9409498, 8.8274778 35.9413787)",,,
191487402,,,residential,False,True,62.631,"LINESTRING (8.8281745 35.9409498, 8.8287335 35.9406145)",,,
191479713,,,residential,False,False,10.464,"LINESTRING (8.8264128 35.9411186, 8.8263421 35.9411933)",,,
191487351,,,residential,False,False,157.907,"LINESTRING (8.8264128 35.9411186, 8.8253714 35.9399759)",,,
191487351,,,residential,False,True,77.848,"LINESTRING (8.8264128 35.9411186, 8.8269029 35.9416954)",,,
191479713,,,residential,False,True,64.012,"LINESTRING (8.8264128 35.9411186, 8.8266242 35.9408874, 8.8268441 35.940661)",,,
191487353,,,residential,False,False,74.426,"LINESTRING (8.8292153 35.9411345, 8.8296966 35.9416787)",,,
191487398,,,residential,False,False,62.815,"LINESTRING (8.8292153 35.9411345, 8.8286578 35.9414742)",,,
191487398,,,residential,False,True,83.766,"LINESTRING (8.8292153 35.9411345, 8.829958 35.9406807)",,,
191487353,,,residential,False,True,72.288,"LINESTRING (8.8292153 35.9411345, 8.8289925 35.9408874, 8.8287335 35.9406145)",,,
191479713,,,residential,False,True,10.464,"LINESTRING (8.8263421 35.9411933, 8.8264128 35.9411186)",,,
191479713,,,residential,False,False,29.975,"LINESTRING (8.8263421 35.9411933, 8.8262339 35.9413272, 8.8261425 35.941408)",,,
191487374,,,residential,False,True,30.04,"LINESTRING (8.8263421 35.9411933, 8.8262299 35.9412208, 8.8261628 35.9412587, 8.8260626 35.9413315)",,,
191487374,,,residential,False,True,45.56,"LINESTRING (8.8260626 35.9413315, 8.825647 35.9415653)",,,
715813199,,,residential,False,False,11.14,"LINESTRING (8.8260626 35.9413315, 8.8261425 35.941408)",,,
191487372,,,residential,False,True,154.529,"LINESTRING (8.8260626 35.9413315, 8.8257873 35.9410351, 8.8255915 35.9408245, 8.8250374 35.9402169)",,,
191487374,,,residential,False,False,30.04,"LINESTRING (8.8260626 35.9413315, 8.8261628 35.9412587, 8.8262299 35.9412208, 8.8263421 35.9411933)",,,
191487402,,,residential,False,False,62.6,"LINESTRING (8.8274778 35.9413787, 8.8269029 35.9416954)",,,
191487402,,,residential,False,True,78.793,"LINESTRING (8.8274778 35.9413787, 8.8281745 35.9409498)",,,
184053445,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,False,63.016,"LINESTRING (8.8274778 35.9413787, 8.8273661 35.9412395, 8.8272317 35.9410834, 8.8270721 35.9409173)",,,
184053445,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,True,72.75099999999999,"LINESTRING (8.8274778 35.9413787, 8.8276394 35.9415671, 8.8277695 35.9417115, 8.8278714 35.9418212, 8.8279592 35.9419037)",,,
191487376,,,residential,False,True,32.101,"LINESTRING (8.8228935 35.9413783, 8.8229468 35.9412381, 8.8230027 35.9411035)",,,
191502622,,,residential,False,False,124.86500000000001,"LINESTRING (8.8228935 35.9413783, 8.8232762 35.9414915, 8.823431 35.9415286, 8.823553 35.9415508, 8.8236603 35.9415639, 8.8237672 35.9415784, 8.8238675 35.9416019, 8.8240412 35.9416556, 8.824208 35.9417219)",,,
191479713,,,residential,False,False,47.702,"LINESTRING (8.8261425 35.941408, 8.8258083 35.9417409)",,,
715813199,,,residential,False,True,11.14,"LINESTRING (8.8261425 35.941408, 8.8260626 35.9413315)",,,
191479713,,,residential,False,True,29.975,"LINESTRING (8.8261425 35.941408, 8.8262339 35.9413272, 8.8263421 35.9411933)",,,
191487368,,,residential,False,False,71.738,"LINESTRING (8.8286578 35.9414742, 8.8291353 35.9419907)",,,
191487368,,,residential,False,True,72.754,"LINESTRING (8.8286578 35.9414742, 8.8281745 35.9409498)",,,
191487398,,,residential,False,True,62.815,"LINESTRING (8.8286578 35.9414742, 8.8292153 35.9411345)",,,
191487398,,,residential,False,False,78.971,"LINESTRING (8.8286578 35.9414742, 8.8282952 35.9416953, 8.8279592 35.9419037)",,,
191487374,,,residential,False,False,45.56,"LINESTRING (8.825647 35.9415653, 8.8260626 35.9413315)",,,
191502638,,,residential,False,False,24.334,"LINESTRING (8.825647 35.9415653, 8.8258083 35.9417409)",,,
191502638,,,residential,False,True,57.285,"LINESTRING (8.825647 35.9415653, 8.8252542 35.94116)",,,
191479707,,,residential,False,True,61.294,"LINESTRING (8.8296966 35.9416787, 8.8291353 35.9419907)",,,
191487353,,,residential,False,False,74.73,"LINESTRING (8.8296966 35.9416787, 8.830171 35.9422302)",,,
191487353,,,residential,False,True,74.426,"LINESTRING (8.8296966 35.9416787, 8.8292153 35.9411345)",,,
"[191479650, 191479707, 191479627]",,,residential,False,False,119.86800000000001,"LINESTRING (8.8296966 35.9416787, 8.8299613 35.9415142, 8.8300413 35.9414151, 8.8301003 35.9413109, 8.8301674 35.9411763, 8.8302002 35.9411078, 8.8302388 35.9410442, 8.8304721 35.9408535, 8.8304862 35.940841)",,,yes
191487351,,,residential,False,False,77.848,"LINESTRING (8.8269029 35.9416954, 8.8264128 35.9411186)",,,
191487351,,,residential,False,True,73.503,"LINESTRING (8.8269029 35.9416954, 8.8273833 35.9422299)",,,
191487402,,,residential,False,False,80.855,"LINESTRING (8.8269029 35.9416954, 8.8261857 35.9421331)",,,
191487402,,,residential,False,True,62.6,"LINESTRING (8.8269029 35.9416954, 8.8274778 35.9413787)",,,
191479713,,,residential,False,True,47.702,"LINESTRING (8.8258083 35.9417409, 8.8261425 35.941408)",,,
191502638,,,residential,False,True,24.334,"LINESTRING (8.8258083 35.9417409, 8.825647 35.9415653)",,,
191502638,,,residential,False,False,55.283,"LINESTRING (8.8258083 35.9417409, 8.8259952 35.9419352, 8.8261857 35.9421331)",,,
191487398,,,residential,False,False,63.274,"LINESTRING (8.8279592 35.9419037, 8.8273833 35.9422299)",,,
184053445,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,False,72.75099999999999,"LINESTRING (8.8279592 35.9419037, 8.8278714 35.9418212, 8.8277695 35.9417115, 8.8276394 35.9415671, 8.8274778 35.9413787)",,,
184053445,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,True,62.798,"LINESTRING (8.8279592 35.9419037, 8.8281316 35.9420899, 8.828269 35.942255, 8.8283596 35.9423659)",,,
191487398,,,residential,False,True,78.971,"LINESTRING (8.8279592 35.9419037, 8.8282952 35.9416953, 8.8286578 35.9414742)",,,
191479707,,,residential,False,False,61.294,"LINESTRING (8.8291353 35.9419907, 8.8296966 35.9416787)",,,
191479707,,,residential,False,True,69.256,"LINESTRING (8.8291353 35.9419907, 8.8285408 35.942386)",,,
191487368,,,residential,False,True,71.738,"LINESTRING (8.8291353 35.9419907, 8.8286578 35.9414742)",,,
191487368,,,residential,False,False,74.404,"LINESTRING (8.8291353 35.9419907, 8.8292782 35.9421687, 8.8294485 35.9423674, 8.8296068 35.94254)",,,
191487402,,,residential,False,True,80.855,"LINESTRING (8.8261857 35.9421331, 8.8269029 35.9416954)",,,
191502638,,,residential,False,True,55.283,"LINESTRING (8.8261857 35.9421331, 8.8259952 35.9419352, 8.8258083 35.9417409)",,,
709281154,,,residential,False,False,146.768,"LINESTRING (8.8261857 35.9421331, 8.8264444 35.9424173, 8.8270707 35.9431078, 8.8271528 35.9431957)",,,
191487351,,,residential,False,False,73.503,"LINESTRING (8.8273833 35.9422299, 8.8269029 35.9416954)",,,
191487351,,,residential,False,True,72.395,"LINESTRING (8.8273833 35.9422299, 8.8278629 35.9427525)",,,
191487398,,,residential,False,True,63.274,"LINESTRING (8.8273833 35.9422299, 8.8279592 35.9419037)",,,
191487368,,,residential,False,False,73.779,"LINESTRING (8.8296068 35.94254, 8.8300934 35.9430739)",,,
709229930,,,residential,False,False,61.372,"LINESTRING (8.8296068 35.94254, 8.830171 35.9422302)",,,
191487368,,,residential,False,True,74.404,"LINESTRING (8.8296068 35.94254, 8.8294485 35.9423674, 8.8292782 35.9421687, 8.8291353 35.9419907)",,,
709229930,,,residential,False,True,78.279,"LINESTRING (8.8296068 35.94254, 8.8293533 35.9427029, 8.8291736 35.9428158, 8.8289174 35.9429689)",,,
191479811,,,residential,False,True,62.055,"LINESTRING (8.8306421 35.9427361, 8.8300934 35.9430739)",,,
191487353,,,residential,False,False,60.071,"LINESTRING (8.8306421 35.9427361, 8.8310356 35.9431724)",,,
191487353,,,residential,False,True,70.449,"LINESTRING (8.8306421 35.9427361, 8.830171 35.9422302)",,,
191479811,,,residential,False,False,62.394,"LINESTRING (8.8306421 35.9427361, 8.8310354 35.942507, 8.8312029 35.9424064)",,,
132041840,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,True,72.927,"LINESTRING (8.8289174 35.9429689, 8.8293949 35.9434987)",,,
132041840,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,False,61.655,"LINESTRING (8.8289174 35.9429689, 8.8286184 35.9426312, 8.8285166 35.9425193)",,,
191487404,,,unclassified,False,True,61.900999999999996,"LINESTRING (8.8289174 35.9429689, 8.828792 35.9430443, 8.8286546 35.9431241, 8.8283515 35.9432848)",,,
709229930,,,residential,False,False,78.279,"LINESTRING (8.8289174 35.9429689, 8.8291736 35.9428158, 8.8293533 35.9427029, 8.8296068 35.94254)",,,
191487388,,,residential,False,True,39.163,"LINESTRING (8.8313764 35.9429535, 8.8310356 35.9431724)",,,
191479811,,,residential,False,False,62.055,"LINESTRING (8.8300934 35.9430739, 8.8306421 35.9427361)",,,
191479811,,,residential,False,True,78.646,"LINESTRING (8.8300934 35.9430739, 8.8293949 35.9434987)",,,
191487368,,,residential,False,False,58.567,"LINESTRING (8.8300934 35.9430739, 8.8304876 35.9434929)",,,
191487368,,,residential,False,True,73.779,"LINESTRING (8.8300934 35.9430739, 8.8296068 35.94254)",,,
191487353,,,residential,False,True,60.071,"LINESTRING (8.8310356 35.9431724, 8.8306421 35.9427361)",,,
191487388,,,residential,False,False,39.163,"LINESTRING (8.8310356 35.9431724, 8.8313764 35.9429535)",,,
191487353,,,residential,False,False,106.159,"LINESTRING (8.8310356 35.9431724, 8.8312684 35.9434553, 8.8312878 35.9434949, 8.8312952 35.9435378, 8.8312912 35.9435715, 8.8312751 35.943604, 8.8312429 35.9436496, 8.8311913 35.9436914, 8.8308466 35.9438999)",,,
191487388,,,residential,False,True,60.897000000000006,"LINESTRING (8.8310356 35.9431724, 8.8308969 35.9432436, 8.8307507 35.9433304, 8.8304876 35.9434929)",,,
191487351,,,residential,False,False,73.743,"LINESTRING (8.8283515 35.9432848, 8.8278629 35.9427525)",,,
191487351,,,residential,False,True,73.46,"LINESTRING (8.8283515 35.9432848, 8.8288316 35.943819)",,,
191487404,,,unclassified,False,False,61.900999999999996,"LINESTRING (8.8283515 35.9432848, 8.8286546 35.9431241, 8.828792 35.9430443, 8.8289174 35.9429689)",,,
191487404,,,unclassified,False,True,79.849,"LINESTRING (8.8283515 35.9432848, 8.8280618 35.9434596, 8.8277788 35.9436236, 8.8276347 35.9437077)",,,
191487368,,,residential,False,True,58.567,"LINESTRING (8.8304876 35.9434929, 8.8300934 35.9430739)",,,
191487368,,,residential,False,False,55.612,"LINESTRING (8.8304876 35.9434929, 8.8306703 35.9436996, 8.8308466 35.9438999)",,,
191487388,,,residential,False,False,60.897000000000006,"LINESTRING (8.8304876 35.9434929, 8.8307507 35.9433304, 8.8308969 35.9432436, 8.8310356 35.9431724)",,,
191487368,,,residential,False,False,52.348,"LINESTRING (8.8308466 35.9438999, 8.8311868 35.9442817)",,,
191487353,,,residential,False,True,106.15899999999999,"LINESTRING (8.8308466 35.9438999, 8.8311913 35.9436914, 8.8312429 35.9436496, 8.8312751 35.943604, 8.8312912 35.9435715, 8.8312952 35.9435378, 8.8312878 35.9434949, 8.8312684 35.9434553, 8.8310356 35.9431724)",,,
191487368,,,residential,False,True,55.612,"LINESTRING (8.8308466 35.9438999, 8.8306703 35.9436996, 8.8304876 35.9434929)",,,
191487368,,,residential,False,True,52.348,"LINESTRING (8.8311868 35.9442817, 8.8308466 35.9438999)",,,
191487371,,,residential,False,False,78.663,"LINESTRING (8.8311868 35.9442817, 8.8304953 35.9447142)",,,
191487368,,,residential,False,False,169.426,"LINESTRING (8.8311868 35.9442817, 8.8316104 35.9447788, 8.8316976 35.9448896, 8.8317271 35.9449558, 8.8317244 35.9449976, 8.8317022 35.9450426, 8.8316097 35.9451273, 8.831481 35.9452364, 8.8313448 35.9453608, 8.8312798 35.9454384, 8.8312151 35.945528)",,,
191487371,,,residential,False,True,78.663,"LINESTRING (8.8304953 35.9447142, 8.8311868 35.9442817)",,,
132041840,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,False,167.578,"LINESTRING (8.8304953 35.9447142, 8.8301472 35.9443391, 8.8297583 35.943907, 8.8293949 35.9434987)",,,
132041840,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,True,111.32600000000001,"LINESTRING (8.8304953 35.9447142, 8.8308084 35.9450524, 8.8310364 35.9453211, 8.8311676 35.9454776, 8.8312151 35.945528)",,,
191487371,,,residential,False,False,105.524,"LINESTRING (8.8304953 35.9447142, 8.8304302 35.9447603, 8.8301774 35.9449088, 8.8295619 35.9452879)",,,
191487351,,,residential,False,False,177.062,"LINESTRING (8.8295619 35.9452879, 8.8295054 35.9451504, 8.8294217 35.9449525, 8.8290985 35.9442023, 8.8290512 35.9440858, 8.8289858 35.9439949, 8.8289153 35.9439061, 8.8288316 35.943819)",,,
191487351,,,residential,False,True,119.137,"LINESTRING (8.8295619 35.9452879, 8.8296597 35.9454376, 8.8297147 35.9455083, 8.8300292 35.9458493, 8.830322 35.9461627)",,,
191487371,,,residential,False,True,105.524,"LINESTRING (8.8295619 35.9452879, 8.8301774 35.9449088, 8.8304302 35.9447603, 8.8304953 35.9447142)",,,
191487351,,,residential,False,False,119.137,"LINESTRING (8.830322 35.9461627, 8.8300292 35.9458493, 8.8297147 35.9455083, 8.8296597 35.9454376, 8.8295619 35.9452879)",,,
709305208,,,residential,True,False,29.056,"LINESTRING (8.830322 35.9461627, 8.8304501 35.9462186, 8.8305117 35.9462703, 8.8305683 35.9463254)",,,
274223773,RR71,,secondary,False,False,26.469,"LINESTRING (8.8305683 35.9463254, 8.8307957 35.9461745)",2,,
274223773,RR71,,secondary,False,True,13.793,"LINESTRING (8.8305683 35.9463254, 8.830451 35.9464052)",2,,
274223773,RR71,,secondary,False,False,13.793,"LINESTRING (8.830451 35.9464052, 8.8305683 35.9463254)",2,,
191487393,,,residential,True,False,29.528,"LINESTRING (8.830451 35.9464052, 8.8304004 35.9463317, 8.8303577 35.9462648, 8.830322 35.9461627)",,,
274223773,RR71,,secondary,False,True,53.089,"LINESTRING (8.830451 35.9464052, 8.8303742 35.9464538, 8.8303062 35.9464989, 8.8301614 35.946601, 8.8301266 35.9466231, 8.829993 35.9467057)",2,,
191479687,,,residential,False,False,42.892,"LINESTRING (8.8242383 35.9382131, 8.8240711 35.9385743)",,,
191479687,,,residential,False,True,31.245,"LINESTRING (8.8242383 35.9382131, 8.8243631 35.9379509)",,,
191479687,,,residential,False,False,38.662,"LINESTRING (8.8239554 35.9388266, 8.8238015 35.9391512)",,,
191479687,,,residential,False,True,29.926,"LINESTRING (8.8239554 35.9388266, 8.8240711 35.9385743)",,,
191479687,,,residential,False,False,37.522,"LINESTRING (8.8238015 35.9391512, 8.823654 35.9394668)",,,
191479687,,,residential,False,True,38.662,"LINESTRING (8.8238015 35.9391512, 8.8239554 35.9388266)",,,
191479687,,,residential,False,True,37.522,"LINESTRING (8.823654 35.9394668, 8.8238015 35.9391512)",,,
191502638,,,residential,False,False,34.935,"LINESTRING (8.823654 35.9394668, 8.8238924 35.9397147)",,,
"[191487376, 191479687]",,,residential,False,False,29.601999999999997,"LINESTRING (8.823654 35.9394668, 8.8235812 35.9396689, 8.823553 35.9397197)",,,
191487376,,,residential,False,False,9.568,"LINESTRING (8.823553 35.9397197, 8.8235168 35.9398006)",,,
191502601,,,residential,False,False,57.455,"LINESTRING (8.823553 35.9397197, 8.823937 35.9401324)",,,
"[191487376, 191479687]",,,residential,False,True,29.601999999999997,"LINESTRING (8.823553 35.9397197, 8.8235812 35.9396689, 8.823654 35.9394668)",,,
191502601,,,residential,False,False,100.442,"LINESTRING (8.823937 35.9401324, 8.8246156 35.9408494)",,,
191502601,,,residential,False,True,57.455,"LINESTRING (8.823937 35.9401324, 8.823553 35.9397197)",,,
709238642,,,residential,False,True,63.926,"LINESTRING (8.823937 35.9401324, 8.8236482 35.9406576)",,,
191502535,,,residential,False,True,39.665,"LINESTRING (8.8232561 35.9404949, 8.8236482 35.9406576)",,,
191487376,,,residential,False,False,71.414,"LINESTRING (8.8232561 35.9404949, 8.8231252 35.9408093, 8.8230027 35.9411035)",,,
191487376,,,residential,False,True,80.694,"LINESTRING (8.8232561 35.9404949, 8.8233425 35.9402577, 8.8234339 35.9400139, 8.8235168 35.9398006)",,,
191502535,,,residential,False,False,39.665,"LINESTRING (8.8236482 35.9406576, 8.8232561 35.9404949)",,,
191502584,,,residential,False,True,56.07,"LINESTRING (8.8236482 35.9406576, 8.8234229 35.9411277)",,,
709238642,,,residential,False,False,63.926,"LINESTRING (8.8236482 35.9406576, 8.823937 35.9401324)",,,
191502601,,,residential,False,False,55.496,"LINESTRING (8.8246156 35.9408494, 8.8249806 35.9412516)",,,
191502601,,,residential,False,True,100.442,"LINESTRING (8.8246156 35.9408494, 8.823937 35.9401324)",,,
191502565,,,residential,False,True,42.199,"LINESTRING (8.8246156 35.9408494, 8.8244167 35.9411078, 8.8243724 35.9411737)",,,
191487376,,,residential,False,False,32.101,"LINESTRING (8.8230027 35.9411035, 8.8229468 35.9412381, 8.8228935 35.9413783)",,,
191487376,,,residential,False,True,71.414,"LINESTRING (8.8230027 35.9411035, 8.8231252 35.9408093, 8.8232561 35.9404949)",,,
191502647,,,residential,False,False,40.823,"LINESTRING (8.8230027 35.9411035, 8.823259 35.9411792, 8.8232858 35.9411811, 8.8233061 35.941178, 8.8233291 35.9411653, 8.8233582 35.9411498, 8.8233887 35.9411372, 8.8234229 35.9411277)",,,
191502584,,,residential,False,False,56.07,"LINESTRING (8.8234229 35.9411277, 8.8236482 35.9406576)",,,
191502647,,,residential,False,False,90.96600000000001,"LINESTRING (8.8234229 35.9411277, 8.8235189 35.9411429, 8.8235624 35.9411459, 8.8235919 35.9411421, 8.8236295 35.9411198, 8.8236618 35.9410934, 8.8237106 35.9410693, 8.8237616 35.9410533, 8.8238199 35.9410481, 8.8238785 35.9410505, 8.8239478 35.9410605, 8.8243724 35.9411737)",,,
191502647,,,residential,False,True,40.823,"LINESTRING (8.8234229 35.9411277, 8.8233887 35.9411372, 8.8233582 35.9411498, 8.8233291 35.9411653, 8.8233061 35.941178, 8.8232858 35.9411811, 8.823259 35.9411792, 8.8230027 35.9411035)",,,
191502638,,,residential,False,False,57.285,"LINESTRING (8.8252542 35.94116, 8.825647 35.9415653)",,,
191502638,,,residential,False,True,93.708,"LINESTRING (8.8252542 35.94116, 8.8246325 35.9404841)",,,
191502551,,,residential,False,False,26.764000000000003,"LINESTRING (8.8252542 35.94116, 8.8251862 35.9411912, 8.8251238 35.9412148, 8.8250712 35.9412296, 8.8249806 35.9412516)",,,
191502565,,,residential,False,False,42.199,"LINESTRING (8.8243724 35.9411737, 8.8244167 35.9411078, 8.8246156 35.9408494)",,,
191502565,,,residential,False,True,24.134999999999998,"LINESTRING (8.8243724 35.9411737, 8.8243644 35.941236, 8.8243751 35.9412989, 8.8244126 35.9413846)",,,
191502647,,,residential,False,True,90.966,"LINESTRING (8.8243724 35.9411737, 8.8239478 35.9410605, 8.8238785 35.9410505, 8.8238199 35.9410481, 8.8237616 35.9410533, 8.8237106 35.9410693, 8.8236618 35.9410934, 8.8236295 35.9411198, 8.8235919 35.9411421, 8.8235624 35.9411459, 8.8235189 35.9411429, 8.8234229 35.9411277)",,,
191502601,,,residential,False,True,55.496,"LINESTRING (8.8249806 35.9412516, 8.8246156 35.9408494)",,,
191502551,,,residential,False,False,53.400999999999996,"LINESTRING (8.8249806 35.9412516, 8.8248288 35.9412894, 8.8246936 35.9413223, 8.8245632 35.9413594, 8.8244805 35.9413811, 8.8244126 35.9413846)",,,
191502551,,,residential,False,True,26.764000000000003,"LINESTRING (8.8249806 35.9412516, 8.8250712 35.9412296, 8.8251238 35.9412148, 8.8251862 35.9411912, 8.8252542 35.94116)",,,
715770695,,,residential,False,True,286.961,"LINESTRING (8.8249806 35.9412516, 8.8256237 35.9419634, 8.8268857 35.9433206)",,,
191502551,,,residential,False,False,41.786,"LINESTRING (8.8244126 35.9413846, 8.8243382 35.9415047, 8.8242809 35.9415978, 8.824208 35.9417219)",,,
191502551,,,residential,False,True,53.400999999999996,"LINESTRING (8.8244126 35.9413846, 8.8244805 35.9413811, 8.8245632 35.9413594, 8.8246936 35.9413223, 8.8248288 35.9412894, 8.8249806 35.9412516)",,,
191502565,,,residential,False,False,24.134999999999998,"LINESTRING (8.8244126 35.9413846, 8.8243751 35.9412989, 8.8243644 35.941236, 8.8243724 35.9411737)",,,
191502551,,,residential,False,False,9.015,"LINESTRING (8.824208 35.9417219, 8.8241766 35.9417547, 8.8241498 35.9417878)",,,
191502551,,,residential,False,True,41.786,"LINESTRING (8.824208 35.9417219, 8.8242809 35.9415978, 8.8243382 35.9415047, 8.8244126 35.9413846)",,,
191502622,,,residential,False,True,124.86500000000001,"LINESTRING (8.824208 35.9417219, 8.8240412 35.9416556, 8.8238675 35.9416019, 8.8237672 35.9415784, 8.8236603 35.9415639, 8.823553 35.9415508, 8.823431 35.9415286, 8.8232762 35.9414915, 8.8228935 35.9413783)",,,
191502495,,,residential,False,True,106.108,"LINESTRING (8.8241498 35.9417878, 8.8240693 35.9418516, 8.8239647 35.9419233, 8.8237461 35.9420666, 8.8234477 35.9422671, 8.8232515 35.9424051)",,,
191502551,,,residential,False,False,72.699,"LINESTRING (8.8241498 35.9417878, 8.8241354 35.9418663, 8.8241243 35.9419244, 8.8241029 35.9419982, 8.8240546 35.9421274, 8.8239171 35.9424112)",,,
191502551,,,residential,False,True,9.015,"LINESTRING (8.8241498 35.9417878, 8.8241766 35.9417547, 8.824208 35.9417219)",,,
191502551,,,residential,False,False,20.359,"LINESTRING (8.8239171 35.9424112, 8.8238319 35.9425808)",,,
191502550,,,residential,False,False,219.03500000000003,"LINESTRING (8.8239171 35.9424112, 8.8241077 35.942481, 8.8241678 35.942508, 8.8241964 35.9425305, 8.8242227 35.9425571, 8.8242658 35.9426087, 8.8253313 35.9439754)",,,
191502551,,,residential,False,True,72.699,"LINESTRING (8.8239171 35.9424112, 8.8240546 35.9421274, 8.8241029 35.9419982, 8.8241243 35.9419244, 8.8241354 35.9418663, 8.8241498 35.9417878)",,,
191502562,,,residential,False,True,30.176,"LINESTRING (8.8232515 35.9424051, 8.8235597 35.9425118)",,,
191502495,,,residential,False,False,106.10799999999999,"LINESTRING (8.8232515 35.9424051, 8.8234477 35.9422671, 8.8237461 35.9420666, 8.8239647 35.9419233, 8.8240693 35.9418516, 8.8241498 35.9417878)",,,
191502562,,,residential,False,False,30.176,"LINESTRING (8.8235597 35.9425118, 8.8232515 35.9424051)",,,
191502562,,,residential,False,True,25.678,"LINESTRING (8.8235597 35.9425118, 8.8238319 35.9425808)",,,
191502551,,,residential,False,True,20.359,"LINESTRING (8.8238319 35.9425808, 8.8239171 35.9424112)",,,
191502562,,,residential,False,False,25.678,"LINESTRING (8.8238319 35.9425808, 8.8235597 35.9425118)",,,
191502551,,,residential,False,False,191.36800000000002,"LINESTRING (8.8238319 35.9425808, 8.8235291 35.9432373, 8.8232386 35.9438695, 8.8230835 35.9441916)",,,
715770695,,,residential,False,True,73.895,"LINESTRING (8.8268857 35.9433206, 8.8273738 35.9438549)",,,
191502522,,,residential,False,True,156.46300000000002,"LINESTRING (8.8268857 35.9433206, 8.8262822 35.9436876, 8.8259844 35.9438483, 8.82579 35.9439482, 8.8254583 35.944122)",,,
715770695,,,residential,False,False,286.961,"LINESTRING (8.8268857 35.9433206, 8.8256237 35.9419634, 8.8249806 35.9412516)",,,
191502550,,,residential,False,False,19.911,"LINESTRING (8.8253313 35.9439754, 8.8254583 35.944122)",,,
191502484,,,residential,False,True,139.96800000000002,"LINESTRING (8.8253313 35.9439754, 8.824984 35.9446463, 8.8247359 35.9451382)",,,
191502550,,,residential,False,True,219.03499999999997,"LINESTRING (8.8253313 35.9439754, 8.8242658 35.9426087, 8.8242227 35.9425571, 8.8241964 35.9425305, 8.8241678 35.942508, 8.8241077 35.942481, 8.8239171 35.9424112)",,,
191502550,,,residential,False,True,19.911,"LINESTRING (8.8254583 35.944122, 8.8253313 35.9439754)",,,
191502522,,,residential,False,False,156.46300000000002,"LINESTRING (8.8254583 35.944122, 8.82579 35.9439482, 8.8259844 35.9438483, 8.8262822 35.9436876, 8.8268857 35.9433206)",,,
191502550,,,residential,False,False,66.824,"LINESTRING (8.8254583 35.944122, 8.8256626 35.9443771, 8.8258658 35.9446243)",,,
191502551,,,residential,False,True,191.368,"LINESTRING (8.8230835 35.9441916, 8.8232386 35.9438695, 8.8235291 35.9432373, 8.8238319 35.9425808)",,,
191502550,,,residential,False,False,43.528,"LINESTRING (8.8258658 35.9446243, 8.8261333 35.9449504)",,,
191502530,,,residential,False,False,104.497,"LINESTRING (8.8258658 35.9446243, 8.8255244 35.9450437, 8.8252263 35.9454086)",,,
191502550,,,residential,False,True,66.824,"LINESTRING (8.8258658 35.9446243, 8.8256626 35.9443771, 8.8254583 35.944122)",,,
191502550,,,residential,False,True,43.528,"LINESTRING (8.8261333 35.9449504, 8.8258658 35.9446243)",,,
191487404,,,unclassified,False,False,167.30700000000002,"LINESTRING (8.8261333 35.9449504, 8.8262513 35.9447994, 8.8263921 35.9446192, 8.826537 35.9444466, 8.8266456 35.9443445, 8.8267811 35.944224, 8.8269031 35.944135, 8.8271284 35.9439884, 8.8273738 35.9438549)",,,
191487404,,,unclassified,False,True,89.494,"LINESTRING (8.8261333 35.9449504, 8.8258503 35.9453059, 8.8255955 35.9456273)",,,
191502550,,,residential,False,False,89.965,"LINESTRING (8.8261333 35.9449504, 8.8264243 35.9452989, 8.8266928 35.9456208)",,,
191502484,,,residential,False,False,139.96800000000002,"LINESTRING (8.8247359 35.9451382, 8.824984 35.9446463, 8.8253313 35.9439754)",,,
