osmid,oneway,ref,name,highway,reversed,length,access,geometry,bridge,junction
284507655,False,,,residential,False,206.99999999999997,,"LINESTRING (10.1529571 5.9636822, 10.1528145 5.963556, 10.152741 5.96349, 10.1526934 5.9634255, 10.1526459 5.9633461, 10.1526278 5.9632881, 10.1526238 5.9632487, 10.1526343 5.9631989, 10.152715 5.9630899, 10.1528376 5.9629507, 10.1530825 5.9627032, 10.1532327 5.9625911, 10.1532742 5.9625845, 10.1533064 5.9625931, 10.1533909 5.9626418, 10.1535002 5.9627158, 10.1535703 5.9627752)",,
284507675,False,,Awanwu Street,residential,True,121.97900000000001,,"LINESTRING (10.1529571 5.9636822, 10.1530141 5.9635915, 10.1530726 5.9634781, 10.1531583 5.96333, 10.1532368 5.9632053, 10.1533122 5.9630937, 10.1534097 5.9629546, 10.1534841 5.9628619, 10.1535703 5.9627752)",,
284507677,False,,Fundzon Street,residential,False,218.508,,"LINESTRING (10.1537348 5.9637269, 10.1536538 5.9639063, 10.1535894 5.9640597, 10.1535344 5.9642064, 10.1534714 5.9643185, 10.1533855 5.9643932, 10.1532447 5.9644945, 10.1530422 5.9646252, 10.1529255 5.9647119, 10.1528464 5.9647786, 10.1527606 5.9648733, 10.152664 5.9649894, 10.1525635 5.9651348, 10.1525128 5.9652071)",,
284507677,False,,Fundzon Street,residential,True,94.83700000000002,,"LINESTRING (10.1537348 5.9637269, 10.1537899 5.9636055, 10.1538449 5.9634928, 10.1539153 5.9633928, 10.1540118 5.9632741, 10.1541036 5.963162, 10.1542244 5.9630346)",,
284507682,False,,,residential,False,107.861,,"LINESTRING (10.1537348 5.9637269, 10.1538516 5.9637711, 10.154003 5.9638285, 10.1541717 5.9638844, 10.1543159 5.9639447, 10.1544327 5.9639949, 10.1545437 5.9640608, 10.1546252 5.9641141)",,
284507652,False,,,residential,True,112.815,,"LINESTRING (10.1549245 5.9637716, 10.1548779 5.9637149, 10.1548329 5.9636619, 10.1547602 5.9635838, 10.1546844 5.9635028, 10.1545961 5.9634135, 10.1545007 5.9633194, 10.1544299 5.9632492, 10.1543837 5.9631984, 10.154331 5.9631433, 10.1542749 5.9630808, 10.1542244 5.9630346)",,
284507674,False,,,residential,False,50.468999999999994,,"LINESTRING (10.1549245 5.9637716, 10.1548622 5.9638394, 10.1548072 5.9639002, 10.1546992 5.9640304, 10.1546252 5.9641141)",,
284507674,False,,,residential,True,70.145,,"LINESTRING (10.1549245 5.9637716, 10.1549591 5.9637431, 10.155057 5.9636792, 10.1551447 5.9636416, 10.1552589 5.9636122, 10.1553782 5.9636132, 10.1554659 5.9636325, 10.1555133 5.9636472)",,
284507650,False,,,residential,False,82.83000000000001,,"LINESTRING (10.1560671 5.9638209, 10.1560693 5.9639001, 10.1560754 5.9640319, 10.1560815 5.9641201, 10.1560843 5.9641966, 10.1560897 5.9642499, 10.1560988 5.9642915, 10.1561164 5.9643649, 10.1561223 5.9644203, 10.1561325 5.9645349, 10.1561325 5.9645613)",,
306538732,False,,,unclassified,False,64.312,,"LINESTRING (10.1560671 5.9638209, 10.1559578 5.9637936, 10.1558223 5.9637569, 10.1556451 5.9637013, 10.1555133 5.9636472)",,
284507674,False,,,residential,False,87.703,,"LINESTRING (10.1546252 5.9641141, 10.1544383 5.9643525, 10.1543766 5.9644172, 10.1542667 5.9645352, 10.1541848 5.9646306, 10.1541111 5.9647139)",,
284507674,False,,,residential,True,50.469,,"LINESTRING (10.1546252 5.9641141, 10.1546992 5.9640304, 10.1548072 5.9639002, 10.1548622 5.9638394, 10.1549245 5.9637716)",,
284507682,False,,,residential,True,107.861,,"LINESTRING (10.1546252 5.9641141, 10.1545437 5.9640608, 10.1544327 5.9639949, 10.1543159 5.9639447, 10.1541717 5.9638844, 10.154003 5.9638285, 10.1538516 5.9637711, 10.1537348 5.9637269)",,
284507674,False,,,residential,True,91.187,,"LINESTRING (10.1553162 5.964648, 10.1552986 5.9646683, 10.1552683 5.9646911, 10.1552195 5.9647174, 10.1551423 5.9647446, 10.1550443 5.964781, 10.1549777 5.9648132, 10.1548902 5.9648648, 10.1547985 5.9649248, 10.1546025 5.9650483)",,
284507650,False,,,residential,True,82.83000000000001,,"LINESTRING (10.1561325 5.9645613, 10.1561325 5.9645349, 10.1561223 5.9644203, 10.1561164 5.9643649, 10.1560988 5.9642915, 10.1560897 5.9642499, 10.1560843 5.9641966, 10.1560815 5.9641201, 10.1560754 5.9640319, 10.1560693 5.9639001, 10.1560671 5.9638209)",,
284507674,False,,,residential,False,66.86500000000001,,"LINESTRING (10.1541111 5.9647139, 10.154157 5.9647566, 10.1541919 5.9647838, 10.1542357 5.9648033, 10.1543217 5.964831, 10.1543809 5.9648555, 10.1544831 5.964935, 10.1545348 5.9649794, 10.1546025 5.9650483)",,
284507674,False,,,residential,True,87.703,,"LINESTRING (10.1541111 5.9647139, 10.1541848 5.9646306, 10.1542667 5.9645352, 10.1543766 5.9644172, 10.1544383 5.9643525, 10.1546252 5.9641141)",,
284507661,False,,,residential,False,93.52800000000002,,"LINESTRING (10.1546025 5.9650483, 10.1545628 5.9650699, 10.1545081 5.9651057, 10.1544402 5.9651481, 10.1543589 5.9651997, 10.154273 5.9652593, 10.1542011 5.965319, 10.1541471 5.9653812, 10.1540932 5.9654541, 10.1540625 5.9655084, 10.1540252 5.9656257)",,
284507674,False,,,residential,False,91.18699999999998,,"LINESTRING (10.1546025 5.9650483, 10.1547985 5.9649248, 10.1548902 5.9648648, 10.1549777 5.9648132, 10.1550443 5.964781, 10.1551423 5.9647446, 10.1552195 5.9647174, 10.1552683 5.9646911, 10.1552986 5.9646683, 10.1553162 5.964648)",,
284507674,False,,,residential,True,66.865,,"LINESTRING (10.1546025 5.9650483, 10.1545348 5.9649794, 10.1544831 5.964935, 10.1543809 5.9648555, 10.1543217 5.964831, 10.1542357 5.9648033, 10.1541919 5.9647838, 10.154157 5.9647566, 10.1541111 5.9647139)",,
284507661,False,,,residential,True,93.52799999999999,,"LINESTRING (10.1540252 5.9656257, 10.1540625 5.9655084, 10.1540932 5.9654541, 10.1541471 5.9653812, 10.1542011 5.965319, 10.154273 5.9652593, 10.1543589 5.9651997, 10.1544402 5.9651481, 10.1545081 5.9651057, 10.1545628 5.9650699, 10.1546025 5.9650483)",,
322727592,False,,,residential,True,43.477,,"LINESTRING (10.1500408 5.9658758, 10.1496801 5.9657203)",,
284507670,False,,Mafo Street,residential,False,535.089,,"LINESTRING (10.1500408 5.9658758, 10.1502152 5.9655909, 10.1503104 5.9653989, 10.1503842 5.9652335, 10.1504955 5.9649934, 10.1505612 5.96482, 10.1506282 5.9646306, 10.1507074 5.9644358, 10.1507516 5.9643025, 10.1508296 5.9640724, 10.150867 5.9639476, 10.1508965 5.9638583, 10.1509729 5.9636439, 10.1510292 5.9634795, 10.1510802 5.9632967, 10.1511426 5.9631213, 10.1512639 5.9628452, 10.1513551 5.9626798, 10.1514228 5.9625564, 10.151457 5.9625051, 10.1515751 5.9623904, 10.1516488 5.9623184, 10.1516823 5.9622817, 10.1517313 5.9622043, 10.1517789 5.9620989, 10.1518111 5.9619829, 10.1518265 5.9618435, 10.1518383 5.9616354, 10.151853 5.961482)",,
289267092,False,,,residential,True,34.299,,"LINESTRING (10.1527743 5.9653702, 10.1525788 5.9652334, 10.1525128 5.9652071)",,
93712107,True,N6,City Chemist Roundabout,trunk,False,0.825,,"LINESTRING (10.1515682 5.9615177, 10.1515633 5.9615121)",,roundabout
95647219,False,,Unification Street,residential,False,78.117,,"LINESTRING (10.1489771 5.9600712, 10.1496828 5.9600413)",,
95647219,False,,Unification Street,residential,True,5.498,,"LINESTRING (10.1489771 5.9600712, 10.1489392 5.9601032)",,
97257110,False,,,residential,True,101.77099999999999,,"LINESTRING (10.1489771 5.9600712, 10.1489636 5.9597242, 10.148978 5.9591564)",,
284507577,False,N6,Food Market Road,trunk,False,21.803,,"LINESTRING (10.1502397 5.9610577, 10.1504269 5.9611192)",,
284507577,False,N6,Food Market Road,trunk,True,26.007,,"LINESTRING (10.1502397 5.9610577, 10.1500158 5.9609862)",,
97680480,False,,Angwafo Street,residential,True,116.20599999999999,,"LINESTRING (10.1502397 5.9610577, 10.1503225 5.960577, 10.1503278 5.9604743, 10.1503251 5.9603129, 10.1503078 5.9600203)",,
284507577,False,N6,Food Market Road,trunk,True,21.803,,"LINESTRING (10.1504269 5.9611192, 10.1502397 5.9610577)",,
284507577,False,N6,Food Market Road,trunk,False,89.96799999999999,,"LINESTRING (10.1504269 5.9611192, 10.1507277 5.961221, 10.1509961 5.9613097, 10.151206 5.9613453)",,
322727735,False,,,residential,True,197.91499999999996,,"LINESTRING (10.1504269 5.9611192, 10.1502738 5.9617467, 10.1501535 5.9622777, 10.1501267 5.9623217, 10.1500864 5.9623417, 10.1500335 5.9623617, 10.1498886 5.9623797, 10.1495956 5.9623997)",,
322727539,False,,,residential,False,106.96700000000001,,"LINESTRING (10.1490645 5.9624124, 10.1490323 5.9627752, 10.1490323 5.9629579, 10.1490444 5.9633728)",,
322727539,False,,,residential,True,204.45299999999997,,"LINESTRING (10.1490645 5.9624124, 10.1491211 5.9620056, 10.1491785 5.9615841, 10.1492234 5.961366, 10.1492536 5.9612546, 10.1493555 5.9609598, 10.1494907 5.9606335)",,
322727735,False,,,residential,False,58.76,,"LINESTRING (10.1490645 5.9624124, 10.1494501 5.9624067, 10.1495956 5.9623997)",,
322727591,False,,,residential,True,163.941,,"LINESTRING (10.1495956 5.9623997, 10.149789 5.9616908, 10.1500158 5.9609862)",,
322727735,False,,,residential,False,197.91500000000002,,"LINESTRING (10.1495956 5.9623997, 10.1498886 5.9623797, 10.1500335 5.9623617, 10.1500864 5.9623417, 10.1501267 5.9623217, 10.1501535 5.9622777, 10.1502738 5.9617467, 10.1504269 5.9611192)",,
322727735,False,,,residential,True,58.76,,"LINESTRING (10.1495956 5.9623997, 10.1494501 5.9624067, 10.1490645 5.9624124)",,
322727615,False,,Azire Street,residential,False,68.924,,"LINESTRING (10.1484212 5.9633682, 10.1490444 5.9633728)",,
163074152,False,,Vicky Street,residential,False,336.646,yes,"LINESTRING (10.1484212 5.9633682, 10.1484186 5.9636721, 10.1484297 5.9642814, 10.1484335 5.9645766, 10.1484563 5.9647866, 10.1484959 5.96493, 10.1485428 5.9650427, 10.1486863 5.9652055, 10.1488982 5.9653228, 10.1491497 5.9653909, 10.1493997 5.9654205, 10.1497713 5.9654095)",,
163074152,False,,Vicky Street,residential,True,359.62999999999994,yes,"LINESTRING (10.1484212 5.9633682, 10.1484302 5.9628926, 10.1484489 5.9627512, 10.1484852 5.9625898, 10.1487105 5.9617975, 10.1488245 5.9613453, 10.1488887 5.9610213, 10.1489371 5.9605997, 10.1490547 5.9602105)",,
322727615,False,,Azire Street,residential,True,68.924,,"LINESTRING (10.1490444 5.9633728, 10.1484212 5.9633682)",,
322727539,False,,,residential,False,273.00100000000003,,"LINESTRING (10.1490444 5.9633728, 10.1490317 5.9639617, 10.1490327 5.9642333, 10.1490353 5.9643268, 10.1490382 5.9646141, 10.1490551 5.9648013, 10.1490799 5.964842, 10.1491094 5.9648633, 10.1491423 5.9648707, 10.1492261 5.9648727, 10.1495104 5.9647666, 10.149605 5.9647746, 10.1496781 5.964806, 10.1499632 5.96501)",,
322727539,False,,,residential,True,106.96700000000001,,"LINESTRING (10.1490444 5.9633728, 10.1490323 5.9629579, 10.1490323 5.9627752, 10.1490645 5.9624124)",,
322727615,False,,Azire Street,residential,False,169.853,,"LINESTRING (10.1490444 5.9633728, 10.1499134 5.963463, 10.15057 5.9635478)",,
284507583,False,,Longla Street,secondary,False,232.105,yes,"LINESTRING (10.15057 5.9635478, 10.1506738 5.9630206, 10.1507275 5.9628446, 10.1508066 5.9626325, 10.1509126 5.9624404, 10.1512277 5.9620402, 10.1514792 5.9617121)",,
284507583,False,,Longla Street,secondary,True,176.745,yes,"LINESTRING (10.15057 5.9635478, 10.1505116 5.9637823, 10.1504405 5.9640117, 10.1503801 5.9641717, 10.1502621 5.9644572, 10.1501642 5.9646119, 10.1499632 5.96501)",,
322727615,False,,Azire Street,residential,True,169.853,,"LINESTRING (10.15057 5.9635478, 10.1499134 5.963463, 10.1490444 5.9633728)",,
284507583,False,,Longla Street,secondary,True,49.232,yes,"LINESTRING (10.1499632 5.96501, 10.1497713 5.9654095)",,
284507583,False,,Longla Street,secondary,False,176.745,yes,"LINESTRING (10.1499632 5.96501, 10.1501642 5.9646119, 10.1502621 5.9644572, 10.1503801 5.9641717, 10.1504405 5.9640117, 10.1505116 5.9637823, 10.15057 5.9635478)",,
322727539,False,,,residential,True,273.001,,"LINESTRING (10.1499632 5.96501, 10.1496781 5.964806, 10.149605 5.9647746, 10.1495104 5.9647666, 10.1492261 5.9648727, 10.1491423 5.9648707, 10.1491094 5.9648633, 10.1490799 5.964842, 10.1490551 5.9648013, 10.1490382 5.9646141, 10.1490353 5.9643268, 10.1490327 5.9642333, 10.1490317 5.9639617, 10.1490444 5.9633728)",,
93386909,False,,Treasury Street,residential,True,17.009,,"LINESTRING (10.1481753 5.9572928, 10.1483282 5.9572763)",,
284507577,False,N6,Food Market Road,trunk,False,104.05,,"LINESTRING (10.1481753 5.9572928, 10.1482855 5.9582221)",,
163210148,False,,Mafo Street,residential,True,160.36700000000002,yes,"LINESTRING (10.1519432 5.9581661, 10.1520042 5.9585109, 10.1520377 5.9587296, 10.1520639 5.9589804, 10.1520793 5.9592118, 10.1520739 5.9595986)",,
163210149,False,,,residential,False,34.501000000000005,yes,"LINESTRING (10.1519432 5.9581661, 10.1518459 5.9581687, 10.1516321 5.9581874)",,
93712107,True,N6,City Chemist Roundabout,trunk,False,12.906,,"LINESTRING (10.1517061 5.9613151, 10.1517343 5.9613318, 10.1517636 5.9613616, 10.1517814 5.9613994)",,roundabout
284507677,False,,Fundzon Street,residential,True,218.50799999999995,,"LINESTRING (10.1525128 5.9652071, 10.1525635 5.9651348, 10.152664 5.9649894, 10.1527606 5.9648733, 10.1528464 5.9647786, 10.1529255 5.9647119, 10.1530422 5.9646252, 10.1532447 5.9644945, 10.1533855 5.9643932, 10.1534714 5.9643185, 10.1535344 5.9642064, 10.1535894 5.9640597, 10.1536538 5.9639063, 10.1537348 5.9637269)",,
289267092,False,,,residential,False,34.299,,"LINESTRING (10.1525128 5.9652071, 10.1525788 5.9652334, 10.1527743 5.9653702)",,
284507577,False,N6,Food Market Road,trunk,True,17.479,,"LINESTRING (10.1490547 5.9602105, 10.1489392 5.9601032)",,
163074152,False,,Vicky Street,residential,False,359.63,yes,"LINESTRING (10.1490547 5.9602105, 10.1489371 5.9605997, 10.1488887 5.9610213, 10.1488245 5.9613453, 10.1487105 5.9617975, 10.1484852 5.9625898, 10.1484489 5.9627512, 10.1484302 5.9628926, 10.1484212 5.9633682)",,
284507577,False,N6,Food Market Road,trunk,False,67.383,,"LINESTRING (10.1490547 5.9602105, 10.1492566 5.9603953, 10.1494907 5.9606335)",,
93712106,True,,Commercial Avenue,secondary,False,75.901,,"LINESTRING (10.1516415 5.9584061, 10.1516616 5.9590884)",,
608418269,False,,,secondary_link,True,8.676,,"LINESTRING (10.1516415 5.9584061, 10.1515631 5.9584089)",,
93471733,True,,Commercial Avenue,secondary,False,24.429,,"LINESTRING (10.1515631 5.9584089, 10.1515516 5.9581895)",,
608418269,False,,,secondary_link,False,8.676,,"LINESTRING (10.1515631 5.9584089, 10.1516415 5.9584061)",,
791677067,False,,,residential,False,59.992,,"LINESTRING (10.1542693 5.9574571, 10.1547146 5.957149)",,
791677067,False,,,residential,True,29.508,,"LINESTRING (10.1542693 5.9574571, 10.1540662 5.9576292)",,
608609725,False,,,residential,False,108.309,,"LINESTRING (10.1542693 5.9574571, 10.1544732 5.9577399, 10.1545496 5.9579599, 10.1545617 5.9581254, 10.1545443 5.9583521)",,
289025329,False,N6,Sonac Street,trunk,False,22.233,,"LINESTRING (10.1547791 5.9603977, 10.1549486 5.9602902)",,
289025329,False,N6,Sonac Street,trunk,True,206.45100000000002,,"LINESTRING (10.1547791 5.9603977, 10.1540916 5.9608338, 10.1538248 5.9609832, 10.1535237 5.9611192, 10.1531415 5.9612786)",,
608609726,False,,,residential,True,236.61100000000002,,"LINESTRING (10.1547791 5.9603977, 10.1544826 5.9598447, 10.1544638 5.9597527, 10.1544665 5.9596486, 10.1545188 5.9593912, 10.1545389 5.9591711, 10.1545496 5.9590031, 10.1545402 5.958783, 10.1545443 5.9583521)",,
