osmid,lanes,highway,maxspeed,oneway,reversed,length,ref,name,geometry,bridge
1094543842,,residential,,False,True,64.20100000000001,,,"LINESTRING (-86.8184234 12.967653, -86.8185069 12.9677162, -86.8186507 12.9678865, -86.8186864 12.9681379)",
273177370,2,residential,35,False,False,45.582,,Avenida Central,"LINESTRING (-86.8146239 12.9618768, -86.8146921 12.9622813)",
273177370,2,residential,35,False,True,50.693,,Avenida Central,"LINESTRING (-86.8146239 12.9618768, -86.8145483 12.9614269)",
1094543855,,residential,,False,True,123.67999999999999,,,"LINESTRING (-86.8146239 12.9618768, -86.8148844 12.9616499, -86.8155651 12.9612554)",
273177370,2,residential,35,False,True,99.595,,Avenida Central,"LINESTRING (-86.8151093 12.9638326, -86.8148582 12.962971)",
592145739,2,tertiary,65,False,False,51.131,NN-270,1a Avenida SE,"LINESTRING (-86.8151093 12.9638326, -86.8146476 12.9639275)",
592146680,2,secondary,65,False,True,69.019,NN-270,1a Calle SO,"LINESTRING (-86.8151093 12.9638326, -86.8157297 12.9636921)",
1147460097,2,residential,35,False,False,74.943,,Avenida Central,"LINESTRING (-86.8151093 12.9638326, -86.8152658 12.9644891)",
273177441,2,residential,35,False,False,141.25400000000002,,,"LINESTRING (-86.8113376 12.9629173, -86.8114769 12.9637089, -86.811552 12.9641703)",
1246218670,,residential,,False,True,85.231,,,"LINESTRING (-86.812535 12.9635194, -86.8122409 12.9636455, -86.8122169 12.963672, -86.8122217 12.9637094, -86.8123618 12.9640644)",
592145739,2,tertiary,65,False,False,49.538,NN-270,1a Avenida SE,"LINESTRING (-86.8146476 12.9639275, -86.8142003 12.9640195)",
592145739,2,tertiary,65,False,True,51.131,NN-270,1a Avenida SE,"LINESTRING (-86.8146476 12.9639275, -86.8151093 12.9638326)",
1246218671,,residential,,False,True,75.773,,,"LINESTRING (-86.8146476 12.9639275, -86.8148343 12.9645842)",
273177372,2,residential,35,False,False,47.938,,Calle Central,"LINESTRING (-86.8148343 12.9645842, -86.8152658 12.9644891)",
273177372,2,residential,35,False,True,55.336,,Calle Central,"LINESTRING (-86.8148343 12.9645842, -86.8143362 12.9646939)",
1246218671,,residential,,False,False,75.773,,,"LINESTRING (-86.8148343 12.9645842, -86.8146476 12.9639275)",
