osmid,name,highway,oneway,reversed,length,geometry,lanes,width,maxspeed,ref,bridge,area,access
217869877,Avenida Chiriquí,secondary,False,True,69.42,"LINESTRING (-82.8594909 8.2714972, -82.8598061 8.272038)",,,,,,,
220636545,Avenida Nacional,residential,True,False,49.512,"LINESTRING (-82.8594909 8.2714972, -82.8593004 8.2719006)",,,,,,,
618964657,,secondary,False,False,24.883,"LINESTRING (-82.8594909 8.2714972, -82.8596057 8.2713044)",,,,,,,
190408576,Avenida Chiriquí,residential,True,False,76.934,"LINESTRING (-82.8577436 8.276308, -82.8578335 8.2762206, -82.8579439 8.276157, -82.8583586 8.2759962)",,,30,,,,permissive
217869877,Avenida Chiriquí,secondary,False,False,68.861,"LINESTRING (-82.8601841 8.2737147, -82.8601228 8.2730984)",,,,,,,
222234838,,secondary,False,True,12.549,"LINESTRING (-82.8601841 8.2737147, -82.8602875 8.2737623)",,,,,,,
823603244,Calle Municipal,residential,False,False,120.759,"LINESTRING (-82.8601841 8.2737147, -82.8591975 8.2732391)",,,,,,,
220680107,Avenida Chiriquí,residential,False,True,60.295,"LINESTRING (-82.8602875 8.2737623, -82.8600638 8.2742573)",,,,,,,
222234838,,secondary,False,False,12.549,"LINESTRING (-82.8602875 8.2737623, -82.8601841 8.2737147)",,,,,,,
222234838,,secondary,False,True,21.768,"LINESTRING (-82.8602875 8.2737623, -82.8603767 8.2738033, -82.8604669 8.2738448)",,,,,,,
217864995,Av. El Carmen 3,residential,False,False,35.152,"LINESTRING (-82.8605956 8.2685583, -82.8604597 8.2688444)",,,,,,,permissive
217865326,,residential,False,False,36.072,"LINESTRING (-82.8605956 8.2685583, -82.8603051 8.268408)",,,,,,,
217865326,,residential,False,True,36.085,"LINESTRING (-82.8605956 8.2685583, -82.8608878 8.2687056)",,,,,,,
217865087,Avenida Jorge Julio Calzudes,residential,False,True,39.411,"LINESTRING (-82.8611846 8.2681044, -82.861506 8.2682608)",,,,,,,
217866053,Avenida El Carmen Central,secondary,False,False,38.122,"LINESTRING (-82.8611846 8.2681044, -82.8610314 8.2684119)",2,5,,,,no,
217864376,Av. El Carmen 5,residential,False,True,39.121,"LINESTRING (-82.861506 8.2682608, -82.8613493 8.2685766)",,,,,,,
217865087,Avenida Jorge Julio Calzudes,residential,False,False,39.411,"LINESTRING (-82.861506 8.2682608, -82.8611846 8.2681044)",,,,,,,
217869566,,residential,False,True,17.463,"LINESTRING (-82.8589052 8.2707347, -82.8589571 8.2707894, -82.859016 8.2708471)",,,,,,,
1011078478,,residential,False,False,16.714,"LINESTRING (-82.8607637 8.2693513, -82.8606267 8.2692864)",,,,,,,
618964657,,secondary,False,False,18.37,"LINESTRING (-82.8596057 8.2713044, -82.8596905 8.2711621)",,,,,,,
618964657,,secondary,False,True,24.883,"LINESTRING (-82.8596057 8.2713044, -82.8594909 8.2714972)",,,,,,,
1036633571,,residential,False,True,97.139,"LINESTRING (-82.8596057 8.2713044, -82.8597828 8.2714357, -82.8600451 8.2718533, -82.8601112 8.2720025)",,,,,,,
