osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,access
422278419,True,,,,residential,30,False,11.229,"LINESTRING (25.4434558 45.6960675, 25.4434441 45.6960822, 25.4434268 45.6960939, 25.4434054 45.6961017, 25.4433817 45.6961047, 25.4433577 45.6961028, 25.4433356 45.6960962)",,roundabout,
693108027,True,,,Strada Șcheilor,residential,RO:urban,False,20.531,"LINESTRING (25.4434558 45.6960675, 25.4434578 45.6960992, 25.4434656 45.6961288, 25.443478 45.6961562, 25.4434991 45.6961958, 25.4435237 45.6962447)",,,
422278419,True,,,,residential,30,False,7.1,"LINESTRING (25.4432991 45.696033, 25.4433078 45.6960182, 25.4433219 45.6960057, 25.4433405 45.6959964, 25.443362 45.695991)",,roundabout,
333900815,True,2,DN1;DJ112A,,trunk,30,False,2.269,"LINESTRING (25.4489458 45.6904395, 25.4489745 45.6904433)",,roundabout,
25615897,True,1,DN1,Strada Lungă,trunk,30,False,44.616,"LINESTRING (25.4485078 45.6939077, 25.4484844 45.6939542, 25.4484607 45.6939837, 25.448413 45.6940296, 25.4482785 45.6941338, 25.4482169 45.6941783, 25.4481473 45.6942121)",,,
1156001307,True,,DN1;DJ112A,,trunk,30,False,7.787,"LINESTRING (25.4485078 45.6939077, 25.4484833 45.6939043, 25.4484605 45.6938969, 25.4484409 45.6938859, 25.4484256 45.6938721)",,roundabout,
693104052,True,1,DN1;DJ112A,Strada Lungă,trunk,30,False,29.203000000000003,"LINESTRING (25.4485109 45.6937607, 25.4485127 45.6937246, 25.4485164 45.6936844, 25.4485127 45.6936166, 25.4485034 45.6935617, 25.4484901 45.6934993)",,,
1156001308,True,,DN1;DJ112A,,trunk,30,False,10.205,"LINESTRING (25.4485109 45.6937607, 25.4485436 45.6937632, 25.4485736 45.6937725, 25.448598 45.6937879, 25.4486145 45.6938077)",,roundabout,
693108028,True,,,Strada Șcheilor,residential,RO:urban,False,22.147000000000002,"LINESTRING (25.4435237 45.6962447, 25.4434883 45.6962261, 25.4434534 45.6962003, 25.4434149 45.6961688, 25.4433761 45.6961346, 25.4433356 45.6960962)",,,
328747454,False,,,Strada Gării,residential,RO:urban,False,41.818,"LINESTRING (25.4526994 45.6954916, 25.4522283 45.6956737)",,,
328747454,False,,,Strada Gării,residential,RO:urban,True,41.811,"LINESTRING (25.4526994 45.6954916, 25.4530938 45.6953391, 25.4531704 45.6953095)",,,
894540727,False,,,Strada Gării,residential,30,True,155.81400000000002,"LINESTRING (25.4526994 45.6954916, 25.452789 45.6955453, 25.4531132 45.6957398, 25.4532632 45.6958298, 25.4534412 45.6959388, 25.4542485 45.6963814)",,,
894540727,False,,,Strada Gării,residential,30,False,155.814,"LINESTRING (25.4542485 45.6963814, 25.4534412 45.6959388, 25.4532632 45.6958298, 25.4531132 45.6957398, 25.452789 45.6955453, 25.4526994 45.6954916)",,,
333900809,False,2,DN1;DJ112A,Strada Lungă,trunk,50,True,16.776,"LINESTRING (25.4487104 45.6910539, 25.4487993 45.6909164)",,,
"[333900809, 179180724, 179180726]",False,2,DN1;DJ112A,Strada Lungă,trunk,50,False,234.183,"LINESTRING (25.4487104 45.6910539, 25.4486679 45.6911295, 25.4485689 45.6913033, 25.4485322 45.6913692, 25.4484757 45.6914634, 25.4484009 45.6915841, 25.4481878 45.6919052, 25.448073 45.6921021, 25.4480353 45.6921769, 25.4480031 45.6922575, 25.4479868 45.6923154, 25.4479786 45.6923569, 25.447983 45.6924357, 25.4480025 45.6925102, 25.4481674 45.6928454, 25.4481937 45.6928988, 25.4482158 45.6929424, 25.4482595 45.6930284)",yes,,
961363694,True,1,,,trunk_link,50,False,35.546,"LINESTRING (25.4487104 45.6910539, 25.4486989 45.6910082, 25.448678 45.6909784, 25.4486362 45.6909425, 25.4485903 45.6909257, 25.4485295 45.6909202, 25.4484737 45.6909217, 25.4483659 45.6909302)",,,
333900815,True,2,DN1;DJ112A,,trunk,30,False,11.174,"LINESTRING (25.4487766 45.6905084, 25.4487962 45.6904851, 25.4488228 45.6904657, 25.4488679 45.6904463, 25.4488811 45.6904436)",,roundabout,
179175886,False,,,Strada Dacia,residential,RO:urban,False,8.034,"LINESTRING (25.4503214 45.6883274, 25.4502898 45.6883393, 25.4502303 45.6883616)",,,
422278419,True,,,,residential,30,False,2.021,"LINESTRING (25.4432967 45.6960511, 25.4432991 45.696033)",,roundabout,
176708110,False,2,,Strada Fabricii,residential,50,False,255.452,"LINESTRING (25.4492465 45.6903866, 25.4492859 45.6904201, 25.4493238 45.6904602, 25.4494114 45.6905658, 25.4496477 45.6908649, 25.4508326 45.692398)",,,
333900811,True,1,DN1,Strada Bârsei,trunk,30,False,22.939,"LINESTRING (25.4492465 45.6903866, 25.4491889 45.6904431, 25.4491464 45.6904934, 25.4490952 45.6905633)",,,
333900811,True,1,DN1,Strada Bârsei,trunk,30,False,14.067,"LINESTRING (25.4493713 45.6902951, 25.4493094 45.6903369, 25.4492735 45.6903637, 25.4492465 45.6903866)",,,
"[333900768, 547431438]",False,"['4', '3']",DN1,Strada Bârsei,trunk,50,False,132.627,"LINESTRING (25.4493713 45.6902951, 25.4498251 45.6900815, 25.4500175 45.6899925, 25.4507955 45.6896372)",,,
