osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access,tunnel,width
19544942,False,,,Strada Tâmplarilor,residential,RO:urban,False,37.793,"LINESTRING (24.7915222 46.2196981, 24.7912504 46.2197585, 24.7911895 46.2197748, 24.7911311 46.2197946, 24.7910735 46.2198283)",,,,
19540446,True,,,Strada Tâmplarilor,residential,30,False,29.285,"LINESTRING (24.7910521 46.2191062, 24.7911387 46.2191905, 24.7912647 46.2193246)",,,,
19540453,True,,,Strada Tâmplarilor,residential,30,False,118.955,"LINESTRING (24.7923711 46.2211185, 24.792204 46.2209074, 24.7921228 46.2207931, 24.7920873 46.2207372, 24.7919614 46.2205156, 24.7919197 46.220424, 24.791789 46.2201311)",,,,3.6
"[19540801, 19542746]",False,,,"['Strada Cetății', 'Strada Zidul Cetății']",residential,30,"[False, True]",158.07700000000003,"LINESTRING (24.7923711 46.2211185, 24.7920611 46.2212314, 24.7920297 46.2212207, 24.7919458 46.2211544, 24.791797 46.2210576, 24.7917356 46.2210182, 24.7916592 46.2209618, 24.7916216 46.2209224, 24.7915056 46.220769, 24.7913613 46.2205039, 24.7913035 46.2204087, 24.7912924 46.2203779, 24.7912891 46.2203495, 24.7912972 46.2202264)",,,,
19542746,False,,,Strada Cetății,residential,30,True,33.201,"LINESTRING (24.7923711 46.2211185, 24.7924639 46.2210865, 24.7925828 46.2210489, 24.7926879 46.2210136, 24.792761 46.2209906)",,,,
"[19540801, 19542746]",False,,,"['Strada Zidul Cetății', 'Strada Cetății']",residential,30,"[False, True]",158.077,"LINESTRING (24.7912972 46.2202264, 24.7912891 46.2203495, 24.7912924 46.2203779, 24.7913035 46.2204087, 24.7913613 46.2205039, 24.7915056 46.220769, 24.7916216 46.2209224, 24.7916592 46.2209618, 24.7917356 46.2210182, 24.791797 46.2210576, 24.7919458 46.2211544, 24.7920297 46.2212207, 24.7920611 46.2212314, 24.7923711 46.2211185)",,,,
19543084,True,,,Strada Zidul Cetății,residential,30,False,49.16100000000001,"LINESTRING (24.7912972 46.2202264, 24.7912969 46.2201527, 24.7912884 46.2200886, 24.7912729 46.220036, 24.7912441 46.2199911, 24.7911642 46.2199081, 24.7911141 46.219864, 24.7910735 46.2198283)",,,,
30278878,False,,,Strada Zidul Cetății,tertiary,30,False,39.456,"LINESTRING (24.7912972 46.2202264, 24.7914153 46.220215, 24.7915289 46.2201974, 24.791789 46.2201311)",,,,
"[30278880, 19539489, 30278878]",False,,,Strada Zidul Cetății,tertiary,"['30', 'RO:urban']",True,272.69300000000004,"LINESTRING (24.7912972 46.2202264, 24.7912454 46.2202211, 24.7911282 46.2202109, 24.791106 46.2202059, 24.7910704 46.2201978, 24.7910434 46.2201837, 24.7910172 46.220162, 24.7909636 46.22011, 24.7908885 46.2200358, 24.7907678 46.2199356, 24.790572 46.2197871, 24.7903922 46.2196739, 24.7901777 46.2195459, 24.7899121 46.219403, 24.7896412 46.2192471, 24.7893113 46.2190782, 24.7889144 46.2189019, 24.7888711 46.2188855, 24.7886963 46.2188194, 24.7886394 46.2188159, 24.788599 46.2188197, 24.7885566 46.2188346, 24.7885281 46.2188586)",,,yes,
19542746,False,,,Strada Cetății,residential,30,False,33.201,"LINESTRING (24.792761 46.2209906, 24.7926879 46.2210136, 24.7925828 46.2210489, 24.7924639 46.2210865, 24.7923711 46.2211185)",,,,
957224574,False,,,Piața Cetății,tertiary,30,False,26.679,"LINESTRING (24.7923523 46.2199253, 24.7926035 46.2197599)",,,,
19542919,False,,,Piața Cetății,residential,RO:urban,False,27.543999999999997,"LINESTRING (24.7923523 46.2199253, 24.792389 46.2200236, 24.7924386 46.2201657)",,,,
19542975,False,,,Strada Școlii,residential,30,False,88.05,"LINESTRING (24.7923523 46.2199253, 24.7919783 46.2194067, 24.7918315 46.2192203)",,,,
"[223840500, 30278878, 341457126]",False,2,,Strada Zidul Cetății,tertiary,"['30', 'RO:urban']",True,49.126000000000005,"LINESTRING (24.7923523 46.2199253, 24.7922724 46.219967, 24.7920497 46.2200436, 24.791789 46.2201311)",,,building_passage,
19542975,False,,,Strada Școlii,residential,30,False,35.072,"LINESTRING (24.7918315 46.2192203, 24.791593 46.2189515)",,,,
19542998,False,,,,residential,RO:urban,False,44.19,"LINESTRING (24.7918315 46.2192203, 24.791297 46.2193658)",,,,
19542975,False,,,Strada Școlii,residential,30,True,88.05,"LINESTRING (24.7918315 46.2192203, 24.7919783 46.2194067, 24.7923523 46.2199253)",,,,
19542975,False,,,Strada Școlii,residential,30,True,35.072,"LINESTRING (24.791593 46.2189515, 24.7918315 46.2192203)",,,,
31975801,True,,,Strada Cojocarilor,residential,30,False,45.03,"LINESTRING (24.791593 46.2189515, 24.7910521 46.2191062)",,,,
"[972667273, 19538069]",False,,,Strada Scării,residential,30,False,333.764,"LINESTRING (24.791593 46.2189515, 24.7915194 46.218925, 24.7914342 46.2188979, 24.7909391 46.2187529, 24.7908319 46.2187168, 24.7907077 46.2186658, 24.7903758 46.2185142, 24.7903188 46.2184747, 24.7902871 46.2184353, 24.790275 46.2183729, 24.7902791 46.2183215, 24.7902985 46.2182819, 24.7903486 46.2182363, 24.7904296 46.2182106, 24.7906089 46.2181776, 24.7909814 46.218111, 24.7910624 46.2180864, 24.7911283 46.2180619, 24.7911777 46.2180225, 24.7912094 46.2179927, 24.7912385 46.2179506, 24.7912436 46.2179164, 24.7912362 46.2178929, 24.7912119 46.217855, 24.7911221 46.217772, 24.7911104 46.2177515, 24.7910346 46.2176254, 24.7910029 46.2175973, 24.7906279 46.2174781, 24.7904252 46.2174387, 24.7903632 46.2174387, 24.7903442 46.2174453, 24.7903151 46.2174555, 24.7902403 46.2175649)",,,,
"[19543359, 19544735]",False,,,Strada Cositorarilor,residential,30,True,153.34500000000003,"LINESTRING (24.791593 46.2189515, 24.7916161 46.2189441, 24.7919537 46.2188159, 24.7920324 46.2187964, 24.792165 46.2187816, 24.7922641 46.2189145, 24.7923195 46.2189799, 24.7926655 46.2192685, 24.792989 46.2195296)",,,,
19542998,False,,,,residential,RO:urban,True,44.19,"LINESTRING (24.791297 46.2193658, 24.7918315 46.2192203)",,,,
19540446,True,,,Strada Tâmplarilor,residential,30,False,40.812,"LINESTRING (24.791297 46.2193658, 24.7913648 46.2194699, 24.7915222 46.2196981)",,,,
19546323,False,,,Piața Cetății,tertiary,30,True,39.184,"LINESTRING (24.792989 46.2195296, 24.7926035 46.2197599)",,,,
19543238,False,,,Strada Cetății,residential,30,True,51.187,"LINESTRING (24.792989 46.2195296, 24.7931489 46.2198056, 24.7932343 46.2199575)",,,,
"[19544735, 19543359]",False,,,Strada Cositorarilor,residential,30,False,153.345,"LINESTRING (24.792989 46.2195296, 24.7926655 46.2192685, 24.7923195 46.2189799, 24.7922641 46.2189145, 24.792165 46.2187816, 24.7920324 46.2187964, 24.7919537 46.2188159, 24.7916161 46.2189441, 24.791593 46.2189515)",,,,
19540446,True,,,Strada Tâmplarilor,residential,30,False,5.212,"LINESTRING (24.7912647 46.2193246, 24.791297 46.2193658)",,,,
19545000,False,,,,residential,RO:urban,False,41.851,"LINESTRING (24.7912647 46.2193246, 24.7907892 46.2195074)",,,,
19545000,False,,,,residential,RO:urban,True,41.851,"LINESTRING (24.7907892 46.2195074, 24.7912647 46.2193246)",,,,
19543084,True,,,Strada Zidul Cetății,residential,30,False,83.01299999999999,"LINESTRING (24.7907892 46.2195074, 24.7905372 46.2192955, 24.7903788 46.2191506, 24.7903219 46.2190863, 24.7902981 46.2190467, 24.7902929 46.2190048, 24.7903153 46.2189532, 24.7903679 46.2188862)",,,,
19542919,False,,,Piața Cetății,residential,RO:urban,True,27.543999999999997,"LINESTRING (24.7924386 46.2201657, 24.792389 46.2200236, 24.7923523 46.2199253)",,,,
236296045,True,,,Strada Bastionului,residential,30,False,95.21900000000001,"LINESTRING (24.7924386 46.2201657, 24.7924703 46.2202753, 24.7925293 46.2204795, 24.7925481 46.2205342, 24.7926001 46.220663, 24.7926617 46.2208088, 24.7926949 46.2208782, 24.792761 46.2209906)",,,,
19546323,False,,,Piața Cetății,tertiary,30,False,39.184,"LINESTRING (24.7926035 46.2197599, 24.792989 46.2195296)",,,,
957180751,False,,,Piața Cetății,residential,30,True,16.609,"LINESTRING (24.7926035 46.2197599, 24.7926983 46.2198941)",,,,
957224574,False,,,Piața Cetății,tertiary,30,True,26.679,"LINESTRING (24.7926035 46.2197599, 24.7923523 46.2199253)",,,,
"[29278628, 452322359]",False,2,,Strada Octavian Goga,residential,30,False,88.649,"LINESTRING (24.7938969 46.2184805, 24.7938942 46.2184554, 24.7938922 46.2184365, 24.7938898 46.2183922, 24.7938915 46.218333, 24.7939013 46.2182499, 24.7939207 46.2181668, 24.7939476 46.2181055, 24.7939841 46.2180674, 24.7940678 46.2180031, 24.7941656 46.2179382, 24.7942819 46.2178555, 24.7943564 46.2177989)",,destination,,
19537051,False,,,Strada Octavian Goga,residential,30,True,83.637,"LINESTRING (24.7943249 46.2192045, 24.7946844 46.2196548, 24.7947556 46.2197589, 24.7948161 46.2198741)",,destination,,
19533463,False,2,DN13,Strada Zaharia Boiu,trunk,50,False,18.287,"LINESTRING (24.78829 46.2211497, 24.7884132 46.2211562, 24.788527 46.2211623)",,,,
19533897,False,,,Strada Târnavei,tertiary,RO:urban,True,65.798,"LINESTRING (24.78829 46.2211497, 24.7882424 46.221233, 24.7879756 46.2217)",,,,
"[44065310, 44065311]",False,,,,residential,30,False,86.897,"LINESTRING (24.794962 46.2168395, 24.7949955 46.2168798, 24.7950037 46.2169222, 24.7950037 46.2170373, 24.7950037 46.2172117, 24.7950198 46.2172674, 24.7950788 46.2173008, 24.7951432 46.2172971, 24.7954158 46.2171354)",,,,
44065310,False,,,,residential,30,True,119.796,"LINESTRING (24.794962 46.2168395, 24.794465 46.2164234, 24.7944241 46.2163891, 24.7943249 46.2163242, 24.7941204 46.216237, 24.7939912 46.2161677, 24.7938586 46.2160915)",,,,
44065312,False,,,,living_street,30,False,62.462,"LINESTRING (24.794962 46.2168395, 24.7948516 46.2168697, 24.7943425 46.2170794, 24.7942754 46.2170275)",,,,
"[1174023052, 44065308]",True,,DJ106,,trunk_link,RO:urban,False,49.068,"LINESTRING (24.7977681 46.220811, 24.7979318 46.2207694, 24.7980846 46.2207079, 24.7981771 46.2206546, 24.7982922 46.2205716)",,,,
465128996,False,5,DN13,Strada Consiliul Europei,trunk,50,False,40.683,"LINESTRING (24.7977681 46.220811, 24.7980979 46.2208819, 24.7982729 46.22092)",,,,
"[1118742360, 819090001, 19369181]",False,"['4', '5']",DN13,Strada Consiliul Europei,trunk,50,True,268.81100000000004,"LINESTRING (24.7977681 46.220811, 24.7975994 46.2207765, 24.7974306 46.2207483, 24.7972984 46.220733, 24.7971542 46.2207212, 24.7970222 46.2207168, 24.7968605 46.220721, 24.7966891 46.22073, 24.796562 46.2207422, 24.7963626 46.2207659, 24.7961271 46.2208015, 24.7959052 46.2208442, 24.7957089 46.2208887, 24.7955735 46.2209237, 24.7954044 46.2209716, 24.7946407 46.2212161, 24.7944397 46.2212814)",,,,
19543238,False,,,Strada Cetății,residential,30,False,51.187,"LINESTRING (24.7932343 46.2199575, 24.7931489 46.2198056, 24.792989 46.2195296)",,,,
"[29909616, 19588895]",True,,,"['Strada Mănăstirii', 'Piața Muzeului']",residential,30,False,128.84,"LINESTRING (24.7932343 46.2199575, 24.7932595 46.2200425, 24.793269 46.2203172, 24.7932542 46.2204638, 24.7932348 46.2205057, 24.7931959 46.2205519, 24.7931524 46.2205895, 24.793122 46.2206277, 24.793076 46.2207284, 24.7930027 46.2208452, 24.7929609 46.2208937, 24.792919 46.2209282, 24.7928954 46.2209418, 24.792838 46.2209664, 24.792761 46.2209906)",,,,
"[44065310, 44065311]",False,,,,residential,30,True,86.897,"LINESTRING (24.7954158 46.2171354, 24.7951432 46.2172971, 24.7950788 46.2173008, 24.7950198 46.2172674, 24.7950037 46.2172117, 24.7950037 46.2170373, 24.7950037 46.2169222, 24.7949955 46.2168798, 24.794962 46.2168395)",,,,
19544844,True,,,Strada Cojocarilor,residential,30,False,58.55,"LINESTRING (24.7903679 46.2188862, 24.79059 46.2189269, 24.7908272 46.2190051, 24.7909996 46.2190781, 24.7910521 46.2191062)",,,,
19534283,True,,,Strada Anton Pann,tertiary,30,False,18.588,"LINESTRING (24.7887241 46.2189563, 24.788664 46.2189248, 24.7885281 46.2188586)",,,,
969594455,False,,,Strada Ecaterina Teodoroiu,residential,RO:urban,False,91.50999999999999,"LINESTRING (24.7887241 46.2189563, 24.7886086 46.2190856, 24.7884316 46.2192916, 24.7881201 46.2196652)",,,,
"[220250585, 220250579]",True,,,,trunk_link,50,False,47.704,"LINESTRING (24.7987934 46.221055, 24.7986845 46.2210455, 24.7986198 46.2210478, 24.7985436 46.2210577, 24.7984792 46.221075, 24.7984458 46.2210867, 24.7983967 46.2211171, 24.7983488 46.2211559, 24.7983179 46.2211893, 24.7982855 46.2212279)",yes,,,
465191367,False,5,DN13,Strada Consiliul Europei,trunk,50,True,15.015,"LINESTRING (24.7987934 46.221055, 24.7986874 46.2210158, 24.7986191 46.2209944)",,,,
19543084,True,,,Strada Zidul Cetății,residential,30,False,41.853,"LINESTRING (24.7910735 46.2198283, 24.7907892 46.2195074)",,,,
19544942,False,,,Strada Tâmplarilor,residential,RO:urban,True,37.793000000000006,"LINESTRING (24.7910735 46.2198283, 24.7911311 46.2197946, 24.7911895 46.2197748, 24.7912504 46.2197585, 24.7915222 46.2196981)",,,,
19535350,True,,,Strada Gării,residential,50,False,15.58,"LINESTRING (24.793174 46.2244937, 24.7930229 46.224587)",,,,
19535463,False,,,Strada Gării,residential,50,False,114.387,"LINESTRING (24.793174 46.2244937, 24.7932201 46.2245221, 24.7934459 46.2246626, 24.7934792 46.2246655, 24.7935312 46.2246554, 24.793947 46.2244397, 24.7939678 46.2244109, 24.7939761 46.224385, 24.7939761 46.2241923, 24.7939657 46.224152, 24.7939028 46.2241059)",,,,
19424484,False,2,,Strada Morii,tertiary,RO:urban,False,46.39,"LINESTRING (24.7942461 46.2208863, 24.7944015 46.2212034, 24.7944397 46.2212814)",,,,
24026183,False,2,,Strada Morii,tertiary,RO:urban,False,122.70599999999999,"LINESTRING (24.7942461 46.2208863, 24.7943621 46.2207809, 24.7944392 46.2207009, 24.7944846 46.2206487, 24.7945299 46.2205917, 24.7945865 46.2205132, 24.794671 46.2203571, 24.7947354 46.2202131, 24.7947757 46.2200792, 24.7948161 46.2198741)",,,,
19426863,False,2,,Strada Gării,tertiary,50,True,13.429,"LINESTRING (24.7948105 46.2239771, 24.7948046 46.2240978)",,,,
19426863,False,2,,Strada Gării,tertiary,50,False,35.028000000000006,"LINESTRING (24.7948105 46.2239771, 24.794809 46.2238347, 24.7948072 46.2236621)",,,,
44065312,False,,,,living_street,30,True,62.462,"LINESTRING (24.7942754 46.2170275, 24.7943425 46.2170794, 24.7948516 46.2168697, 24.794962 46.2168395)",,,,
19414892,False,,,Strada Târnavei,tertiary,RO:urban,False,230.019,"LINESTRING (24.7901367 46.2237375, 24.7900375 46.223725, 24.7898511 46.223715, 24.7897559 46.2237051, 24.7896818 46.2236917, 24.789605 46.223669, 24.789539 46.2236426, 24.7892691 46.2234993, 24.78824 46.2228927, 24.7879306 46.2226986, 24.7878757 46.2226289, 24.7878573 46.2225294)",,,,
"[19414892, 24026167, 19414911]",False,2,,"['Strada Târnavei', 'Strada Libertății']",tertiary,"['50', 'RO:urban']",True,93.318,"LINESTRING (24.7901367 46.2237375, 24.790227 46.223755, 24.7911066 46.224172, 24.7911504 46.2241926)",yes,,,
19516065,False,,,Strada Târnavei,residential,RO:urban,True,106.85,"LINESTRING (24.7901367 46.2237375, 24.7902199 46.223659, 24.7903076 46.2235442, 24.7907042 46.2228637)",,,,
"[22662954, 19414853]",False,2,,Strada Gheorghe Lazăr,tertiary,50,True,67.752,"LINESTRING (24.7982855 46.2212279, 24.7982977 46.2214105, 24.7983059 46.2215281, 24.798315 46.2216332, 24.798324 46.2217346, 24.7983369 46.2218361)",yes,,,
"[465130680, 681935705]",False,2,,Strada Gheorghe Lazăr,tertiary,50,False,34.253,"LINESTRING (24.7982855 46.2212279, 24.7982766 46.2210566, 24.798275 46.2210174, 24.7982729 46.22092)",yes,,,
957180751,False,,,Piața Cetății,residential,30,False,16.609,"LINESTRING (24.7926983 46.2198941, 24.7926035 46.2197599)",,,,
460785370,False,5,DN13,Strada Consiliul Europei,trunk,50,True,27.89,"LINESTRING (24.7986191 46.2209944, 24.7984303 46.2209533, 24.7982729 46.22092)",,,,
465191367,False,5,DN13,Strada Consiliul Europei,trunk,50,False,15.015,"LINESTRING (24.7986191 46.2209944, 24.7986874 46.2210158, 24.7987934 46.221055)",,,,
