osmid,name,highway,oneway,reversed,length,geometry,bridge,width,ref,access
885808227,행복마을로,residential,False,True,156.602,"LINESTRING (126.9745042 37.3433593, 126.9734412 37.342895, 126.973224 37.3428609, 126.9728868 37.3428585)",,,,
"[867211571, 947147030]",안골로,"['residential', 'tertiary']",False,True,276.532,"LINESTRING (126.966505 37.3463388, 126.9662075 37.3464337, 126.966119 37.3465322, 126.9661261 37.3466194, 126.9661509 37.3467348, 126.966204 37.3468445, 126.9664061 37.3471193, 126.9682425 37.3469414)",,,,
947147030,안골로,tertiary,False,False,111.643,"LINESTRING (126.9694962 37.34682, 126.9682425 37.3469414)",,,,
947147030,안골로,tertiary,False,True,91.046,"LINESTRING (126.9694962 37.34682, 126.9705186 37.346721)",,,,
1231690969,,living_street,False,False,32.535,"LINESTRING (126.9694962 37.34682, 126.969511 37.346907, 126.9694809 37.3471104)",,,,
1231690969,,living_street,False,True,32.535,"LINESTRING (126.9694809 37.3471104, 126.969511 37.346907, 126.9694962 37.34682)",,,,
947147030,안골로,tertiary,False,True,111.643,"LINESTRING (126.9682425 37.3469414, 126.9694962 37.34682)",,,,
"[867211571, 947147030]",안골로,"['residential', 'tertiary']",False,False,276.53200000000004,"LINESTRING (126.9682425 37.3469414, 126.9664061 37.3471193, 126.966204 37.3468445, 126.9661509 37.3467348, 126.9661261 37.3466194, 126.966119 37.3465322, 126.9662075 37.3464337, 126.966505 37.3463388)",,,,
1231690973,,living_street,False,False,49.269999999999996,"LINESTRING (126.9682425 37.3469414, 126.9682172 37.3470959, 126.9679811 37.3473134)",,,,
1231690973,,living_street,False,True,49.269999999999996,"LINESTRING (126.9679811 37.3473134, 126.9682172 37.3470959, 126.9682425 37.3469414)",,,,
