osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,width
108220476,True,Madách utca,residential,30,False,230.57800000000003,"LINESTRING (19.2904821 48.0777647, 19.2903296 48.0778964, 19.2902244 48.0779919, 19.2901765 48.0780421, 19.2901423 48.0780935, 19.2901147 48.0781418, 19.2900927 48.0781889, 19.2897606 48.079023, 19.2895252 48.0796469, 19.2895024 48.0797103)",,,,
"[422958130, 108220517]",False,Szabó Lőrinc utca,residential,30,"[False, True]",80.4,"LINESTRING (19.2916191 48.0783313, 19.2917321 48.0782269, 19.29179 48.078173, 19.2921983 48.077841, 19.2922917 48.0777652)",,,,
108220421,False,Petőfi Sándor utca,residential,50,False,30.478,"LINESTRING (19.2909487 48.0727165, 19.2910319 48.0724481)",2,,,
297619896,False,Hősök tere,residential,50,True,90.778,"LINESTRING (19.2909487 48.0727165, 19.2897494 48.0725606)",,,,
108220421,False,Petőfi Sándor utca,residential,50,True,120.247,"LINESTRING (19.2909487 48.0727165, 19.2906455 48.0736939, 19.2906202 48.0737754)",2,,,
242343372,False,Gimnázium köz,residential,,False,88.242,"LINESTRING (19.2944215 48.0759091, 19.2944328 48.0759819, 19.2945036 48.0765237, 19.2945692 48.0766947)",,,,
309913719,True,Deák Ferenc utca,residential,,False,127.057,"LINESTRING (19.2944215 48.0759091, 19.2960404 48.0758622, 19.2960659 48.0758622, 19.2960846 48.0758622, 19.2961301 48.0758637)",,,,
297619896,False,Hősök tere,residential,50,False,90.778,"LINESTRING (19.2897494 48.0725606, 19.2909487 48.0727165)",,,,
108220510,False,Nagy Iván utca,residential,50,True,119.208,"LINESTRING (19.2897494 48.0725606, 19.289452 48.0735075, 19.2894456 48.0735275, 19.2894198 48.0736098)",2,,,5
680434334,True,Aradi utca,residential,50,False,170.00199999999998,"LINESTRING (19.2941013 48.0731908, 19.2962264 48.0729813, 19.29624 48.07298, 19.2963019 48.0729759, 19.2963658 48.0729731)",1,,,
293116713,False,Bajcsy-Zsilinszky utca,residential,30,False,117.22,"LINESTRING (19.2916813 48.0749961, 19.2917734 48.0747753, 19.2920782 48.0740839, 19.2920887 48.0740578, 19.2920934 48.0740463, 19.2920985 48.0740336, 19.2921188 48.0739833)",2,,,
297619132,False,Bajcsy-Zsilinszky utca,residential,30,True,125.93499999999999,"LINESTRING (19.2916813 48.0749961, 19.2916315 48.0751161, 19.2912312 48.076088)",2,,,
422842479,False,Rákóczi fejedelem útja,residential,30,False,89.501,"LINESTRING (19.292674 48.0780092, 19.2926882 48.078028, 19.2926965 48.0780407, 19.2927012 48.0780546, 19.292708 48.0780645, 19.2927185 48.0780737, 19.2929151 48.0781989, 19.2931192 48.0783303, 19.2935101 48.0785816)",2,,,
696474989,False,Rákóczi fejedelem útja,residential,30,True,39.287,"LINESTRING (19.292674 48.0780092, 19.2926517 48.0779925, 19.2926145 48.0779689, 19.2922917 48.0777652)",2,,,
"[422958130, 108220517]",False,Szabó Lőrinc utca,residential,30,"[False, True]",80.4,"LINESTRING (19.2922917 48.0777652, 19.2921983 48.077841, 19.29179 48.078173, 19.2917321 48.0782269, 19.2916191 48.0783313)",,,,
696474989,False,Rákóczi fejedelem útja,residential,30,False,39.287,"LINESTRING (19.2922917 48.0777652, 19.2926145 48.0779689, 19.2926517 48.0779925, 19.292674 48.0780092)",2,,,
696474989,False,Rákóczi fejedelem útja,residential,30,True,107.216,"LINESTRING (19.2922917 48.0777652, 19.2919697 48.0775566, 19.2913516 48.0771628, 19.2912519 48.0770966)",2,,,
"[1206599475, 108220950]",True,Ó utca,residential,30,False,100.584,"LINESTRING (19.2951824 48.079987, 19.2951956 48.0799044, 19.2951893 48.0798436, 19.2951842 48.0798222, 19.2951694 48.079807, 19.2951444 48.079796, 19.295109 48.079782, 19.2949462 48.0797483, 19.2948107 48.0797165, 19.2945567 48.0796568, 19.294433 48.079629, 19.2941571 48.0795613)",,,,
1206599473,False,Ó utca,residential,30,False,44.747,"LINESTRING (19.2951824 48.079987, 19.2950453 48.0802892, 19.2950057 48.0803717)",,,,
242343367,False,Óváros tér,residential,30,True,87.33,"LINESTRING (19.2950057 48.0803717, 19.293885 48.0801346)",2,,,
242343367,False,Óváros tér,residential,30,False,84.649,"LINESTRING (19.2950057 48.0803717, 19.295622 48.0804987, 19.2958799 48.080549, 19.2960359 48.080582, 19.2960968 48.0805905)",2,,,
1206599473,False,Ó utca,residential,30,True,44.747,"LINESTRING (19.2950057 48.0803717, 19.2950453 48.0802892, 19.2951824 48.079987)",,,,
1227406500,False,Nádor utca,residential,50,True,60.608,"LINESTRING (19.2861391 48.0773713, 19.2863524 48.0768452)",2,,,
575911657,False,Kertész utca,residential,50,True,152.922,"LINESTRING (19.2861391 48.0773713, 19.2862562 48.0773964, 19.2871972 48.077642, 19.2879734 48.0778555, 19.2880527 48.0778773)",2,,,
"[1227406586, 1014363612, 1227406500, 792725758]",False,"['Nádor utca', 'Ipolypart utca']",residential,"['50', '30']","[False, True]",303.514,"LINESTRING (19.2861391 48.0773713, 19.2859002 48.0780016, 19.2856814 48.0785056, 19.2854868 48.078954, 19.2854808 48.078969, 19.2854785 48.0789868, 19.2854836 48.0790037, 19.2854977 48.0790171, 19.2855197 48.0790288, 19.2855456 48.0790375, 19.2863278 48.079265, 19.2868133 48.0794001, 19.2868991 48.0794216)",2,,,
575911657,False,Kertész utca,residential,50,False,152.922,"LINESTRING (19.2880527 48.0778773, 19.2879734 48.0778555, 19.2871972 48.077642, 19.2862562 48.0773964, 19.2861391 48.0773713)",2,,,
699054772,False,Bercsényi utca,residential,50,False,191.91899999999998,"LINESTRING (19.2880527 48.0778773, 19.2873198 48.0788503, 19.2869348 48.0793732, 19.2868991 48.0794216)",2,,,
"[1071673385, 1106943122, 1004689081]",False,"['Köztársaság tér', 'Bercsényi utca']",residential,50,True,199.25600000000003,"LINESTRING (19.2880527 48.0778773, 19.2883715 48.0774872, 19.2888709 48.0768761, 19.2891692 48.0764666, 19.2891949 48.0764313, 19.289325 48.0763011)",2,,,
699054772,False,Bercsényi utca,residential,50,True,191.91899999999998,"LINESTRING (19.2868991 48.0794216, 19.2869348 48.0793732, 19.2873198 48.0788503, 19.2880527 48.0778773)",2,,,
"[1227406586, 1014363612, 792725758, 1227406500]",False,"['Nádor utca', 'Ipolypart utca']",residential,"['30', '50']","[False, True]",303.514,"LINESTRING (19.2868991 48.0794216, 19.2868133 48.0794001, 19.2863278 48.079265, 19.2855456 48.0790375, 19.2855197 48.0790288, 19.2854977 48.0790171, 19.2854836 48.0790037, 19.2854785 48.0789868, 19.2854808 48.078969, 19.2854868 48.078954, 19.2856814 48.0785056, 19.2859002 48.0780016, 19.2861391 48.0773713)",2,,,
"[1204242376, 1204241675, 1014363614]",False,Ipolypart utca,residential,30,True,196.567,"LINESTRING (19.2868991 48.0794216, 19.2870492 48.0794565, 19.2871481 48.079479, 19.2872645 48.0795036, 19.2873645 48.0795208, 19.2874605 48.0795349, 19.2875431 48.0795446, 19.2876278 48.0795521, 19.2876974 48.0795577, 19.2880277 48.0795847, 19.2881565 48.0795961, 19.2884718 48.079624, 19.2893944 48.0796982, 19.2895024 48.0797103)",,,,
309913722,False,Kossuth Lajos út,secondary,40,False,70.177,"LINESTRING (19.2962468 48.0764897, 19.2962335 48.0764262, 19.296151 48.0760311, 19.2961416 48.0759786, 19.2961342 48.0759259, 19.2961301 48.0758637)",2,2108,,
599383302,False,Kossuth Lajos út,secondary,50,True,12.296,"LINESTRING (19.2962468 48.0764897, 19.29625 48.0765098, 19.2962496 48.0765221, 19.2962492 48.0765354, 19.2962474 48.0765486, 19.2962446 48.0765618, 19.2962413 48.0765743, 19.2962373 48.0765867, 19.2962325 48.0765991)",2,2108,,
599383304,True,Patvarci út,secondary,30,False,131.251,"LINESTRING (19.2962468 48.0764897, 19.2963139 48.0764831, 19.2963759 48.0764747, 19.2978951 48.076327, 19.297994 48.0763156)",1,2119,,
242343367,False,Óváros tér,residential,30,False,87.33,"LINESTRING (19.293885 48.0801346, 19.2950057 48.0803717)",2,,,
242343367,False,Óváros tér,residential,30,True,8.382,"LINESTRING (19.293885 48.0801346, 19.2937774 48.0801119)",2,,,
328039118,False,Szerb utca,residential,30,True,66.876,"LINESTRING (19.293885 48.0801346, 19.2939089 48.0800843, 19.2941571 48.0795613)",,,,
293116716,False,Kossuth Lajos út,secondary,50,False,48.844,"LINESTRING (19.2963716 48.0729212, 19.2964173 48.072483)",2,2108,,
293116716,False,Kossuth Lajos út,secondary,50,True,5.787,"LINESTRING (19.2963716 48.0729212, 19.2963658 48.0729731)",2,2108,,
792723145,True,Aradi utca,residential,,False,218.995,"LINESTRING (19.2963716 48.0729212, 19.296453 48.0729204, 19.2965185 48.07292, 19.2965841 48.0729173, 19.2983194 48.0728226, 19.2990147 48.0727814, 19.2993087 48.07276)",,,,
293116716,False,Kossuth Lajos út,secondary,50,False,5.787,"LINESTRING (19.2963658 48.0729731, 19.2963716 48.0729212)",2,2108,,
293116716,False,Kossuth Lajos út,secondary,50,True,61.748,"LINESTRING (19.2963658 48.0729731, 19.2963411 48.0731961, 19.2963243 48.0733466, 19.2963043 48.0735269)",2,2108,,
749098390,True,Rákóczi fejedelem útja,secondary,50,False,36.089999999999996,"LINESTRING (19.2969836 48.0799604, 19.297122 48.0799882, 19.2972046 48.0800026, 19.2972891 48.0800167, 19.2973336 48.0800248, 19.297385 48.0800332, 19.2974168 48.0800379, 19.2974537 48.0800412)",1,2108,,
"[242246774, 1133583391]",False,Rákóczi fejedelem útja,secondary,50,True,121.76700000000001,"LINESTRING (19.2969836 48.0799604, 19.2963492 48.0797709, 19.2962716 48.0797462, 19.2961941 48.0797196, 19.296102 48.0796889, 19.2955042 48.0794895)",2,2108,,
"[19802643, 1132064870]",False,Kossuth Lajos út,secondary,50,False,103.993,"LINESTRING (19.2939775 48.0788574, 19.2941928 48.0786758, 19.2942519 48.0786257, 19.2943058 48.0785775, 19.2946203 48.0782843, 19.2948112 48.0781064)",2,2108,,
422842479,False,Rákóczi fejedelem útja,residential,30,True,46.37,"LINESTRING (19.2939775 48.0788574, 19.2939107 48.0788232, 19.2938462 48.0787889, 19.2937773 48.0787508, 19.2937201 48.0787154, 19.2935101 48.0785816)",2,,,
"[242246774, 1133583390, 1020038694, 1020038695]",False,Rákóczi fejedelem útja,secondary,50,False,133.833,"LINESTRING (19.2939775 48.0788574, 19.2940987 48.078922, 19.2941642 48.0789569, 19.2943174 48.0790326, 19.2944259 48.0790863, 19.294539 48.079137, 19.294665 48.0791923, 19.2947965 48.0792445, 19.2949387 48.0792976, 19.2950775 48.079346, 19.2951405 48.0793681, 19.2951952 48.0793873, 19.2955042 48.0794895)","['2', '3']",2108,,
242247480,False,Civitas Fortissima tér,residential,30,True,31.421,"LINESTRING (19.290811 48.076832, 19.2906953 48.0767765, 19.2905705 48.076719, 19.2904622 48.0766723)",2,,,
297619133,False,Civitas Fortissima tér,residential,30,False,44.050999999999995,"LINESTRING (19.290811 48.076832, 19.2909662 48.0769178, 19.2911394 48.077024, 19.2912519 48.0770966)",2,,,
108220420,False,Ipoly utca,residential,30,False,54.885000000000005,"LINESTRING (19.2962809 48.0801125, 19.2962606 48.0801722, 19.2961835 48.0803691, 19.2960968 48.0805905)",,,,
108220512,False,Rákóczi fejedelem útja,residential,50,True,194.13500000000002,"LINESTRING (19.289325 48.0763011, 19.2892723 48.0762911, 19.2892243 48.0762851, 19.2891664 48.0762795, 19.2891094 48.0762712, 19.2890606 48.07626, 19.2883578 48.0760838, 19.2879542 48.0759853, 19.2876699 48.0759153, 19.2875046 48.0758771, 19.2873764 48.0758451, 19.2872748 48.0758179, 19.2871961 48.0757946, 19.2871175 48.0757689, 19.2870526 48.0757455, 19.2870064 48.0757279, 19.2869726 48.0757121, 19.2868934 48.0756774)",2,,,
297619134,False,Civitas Fortissima tér,residential,30,False,94.115,"LINESTRING (19.289325 48.0763011, 19.2895295 48.076358, 19.2896449 48.0763914, 19.2899664 48.0764921, 19.2901242 48.0765478, 19.2903138 48.0766167, 19.2904622 48.0766723)",,,,
"[1004689081, 1106943122, 1071673385]",False,"['Köztársaság tér', 'Bercsényi utca']",residential,50,False,199.256,"LINESTRING (19.289325 48.0763011, 19.2891949 48.0764313, 19.2891692 48.0764666, 19.2888709 48.0768761, 19.2883715 48.0774872, 19.2880527 48.0778773)",2,,,
749098388,True,Mikszáth Kálmán út,primary,50,False,33.858999999999995,"LINESTRING (19.2974638 48.0805508, 19.2974721 48.0804404, 19.2974779 48.0803602, 19.2974778 48.0803431, 19.2974765 48.0802953, 19.2974747 48.080271, 19.2974707 48.0802467)",1,22,,
242246775,True,Rákóczi fejedelem útja,primary,50,False,35.11,"LINESTRING (19.2982097 48.0801885, 19.2980177 48.080194, 19.2979216 48.080199, 19.2978773 48.0802034, 19.297826 48.0802083, 19.2977794 48.0802144, 19.2977405 48.0802205)",1,22,,
1020038677,False,Rákóczi fejedelem útja,primary,50,False,44.683,"LINESTRING (19.2982097 48.0801885, 19.2983814 48.0801921, 19.2986219 48.0802088, 19.2988085 48.0802235)",2,22,,
749098394,True,Hunyadi utca,residential,50,False,43.14,"LINESTRING (19.2976651 48.0796495, 19.2976639 48.0797291, 19.2976662 48.0798109, 19.297672 48.079878, 19.2976779 48.079915, 19.2976895 48.0799727, 19.2976971 48.0800033, 19.2977064 48.0800356)",1,,,
"[1133583418, 243025700, 1014334173, 1014334174]",False,Hunyadi utca,residential,50,True,334.54900000000004,"LINESTRING (19.2976651 48.0796495, 19.2976844 48.0795965, 19.2977113 48.0795258, 19.2977359 48.0794652, 19.2977934 48.0793502, 19.2978486 48.0792433, 19.2979534 48.0790505, 19.2982699 48.0785469, 19.2983406 48.0784344, 19.2985326 48.0781377, 19.2987899 48.077755, 19.299009 48.0774081, 19.2990529 48.0773341, 19.2990813 48.077276, 19.2991108 48.0772085, 19.2991322 48.0771433, 19.2991494 48.0770739, 19.2991593 48.0770043, 19.2991596 48.0769734, 19.2991547 48.0769191, 19.2991515 48.0769044, 19.2991458 48.0768876, 19.2991374 48.0768759, 19.2991262 48.0768658, 19.2991147 48.0768571, 19.2990996 48.07685, 19.2990911 48.0768468)","['2', '3']",,,
749098384,True,Rákóczi fejedelem útja,secondary,50,False,36.727,"LINESTRING (19.2973883 48.0801474, 19.2973434 48.080117, 19.2973234 48.0801042, 19.2972951 48.0800891, 19.2972554 48.0800712, 19.2971899 48.0800412, 19.2971138 48.0800089, 19.2969836 48.0799604)",1,2108,,
749098389,True,,primary,50,False,13.206000000000001,"LINESTRING (19.2973883 48.0801474, 19.2973882 48.0801327, 19.2973906 48.0801181, 19.2973953 48.0801038, 19.2974024 48.0800899, 19.297412 48.0800763, 19.2974239 48.0800636, 19.2974378 48.0800518, 19.2974537 48.0800412)",1,22,roundabout,
690211118,True,,primary,50,False,15.466,"LINESTRING (19.2975095 48.0800177, 19.2975303 48.0800129, 19.2975493 48.0800098, 19.2975687 48.0800081, 19.2975883 48.0800077, 19.2976079 48.0800085, 19.2976344 48.0800118, 19.2976599 48.0800175, 19.2976841 48.0800255, 19.2977064 48.0800356)",1,22,roundabout,
749098387,True,Hunyadi utca,residential,50,False,42.56100000000001,"LINESTRING (19.2975095 48.0800177, 19.2975279 48.0799833, 19.297544 48.0799489, 19.2975613 48.0799082, 19.2975939 48.07982, 19.2976301 48.0797293, 19.2976651 48.0796495)",1,,,
749098386,True,Rákóczi fejedelem útja,primary,50,False,34.228,"LINESTRING (19.2977713 48.0800961, 19.2978007 48.0801059, 19.2978291 48.0801142, 19.2978712 48.0801249, 19.2979295 48.080139, 19.2980263 48.0801572, 19.2982097 48.0801885)",1,22,,
749098392,True,,primary,50,False,14.609000000000002,"LINESTRING (19.2977713 48.0800961, 19.2977772 48.0801096, 19.2977808 48.0801234, 19.2977822 48.0801374, 19.2977814 48.0801514, 19.2977769 48.08017, 19.2977684 48.0801879, 19.2977562 48.0802049, 19.2977405 48.0802205)",1,22,roundabout,
749098385,True,Mikszáth Kálmán út,primary,50,False,34.736,"LINESTRING (19.297647 48.0802644, 19.2976213 48.0802897, 19.297608 48.0803051, 19.2975955 48.080321, 19.297566 48.0803711, 19.2975156 48.0804578, 19.2974638 48.0805508)",1,22,,
749098391,True,,primary,50,False,13.733000000000002,"LINESTRING (19.297647 48.0802644, 19.2976216 48.0802688, 19.2975956 48.0802709, 19.2975694 48.0802707, 19.2975434 48.0802681, 19.2975241 48.0802646, 19.2975054 48.0802599, 19.2974876 48.0802538, 19.2974707 48.0802467)",1,22,roundabout,
297619131,False,Civitas Fortissima tér,residential,30,True,6.385,"LINESTRING (19.2912312 48.076088, 19.291221 48.0761158, 19.2912092 48.0761435)",2,,,
297619132,False,Bajcsy-Zsilinszky utca,residential,30,False,125.93499999999999,"LINESTRING (19.2912312 48.076088, 19.2916315 48.0751161, 19.2916813 48.0749961)",2,,,
422284594,False,Deák Ferenc utca,residential,,True,68.954,"LINESTRING (19.2912312 48.076088, 19.2912769 48.0761016, 19.2913277 48.0761128, 19.2913514 48.0761155, 19.2914051 48.0761184, 19.2914596 48.0761174, 19.2915107 48.076114, 19.2921457 48.0760565)",,,,
108220516,True,Civitas Fortissima tér,residential,30,False,83.759,"LINESTRING (19.2912092 48.0761435, 19.2912029 48.0761757, 19.2911979 48.0762003, 19.2911898 48.0762223, 19.2911735 48.0762516, 19.2911445 48.0762873, 19.2910779 48.0763621, 19.291004 48.0764377, 19.2909294 48.0765115, 19.2909034 48.0765398, 19.2908844 48.0765643, 19.2908696 48.0765897, 19.2908532 48.0766273, 19.2908445 48.0766608, 19.2908403 48.0766921, 19.2908405 48.0767127, 19.2908376 48.0767542, 19.2908344 48.076778, 19.2908275 48.0768007, 19.290811 48.076832)",1,,,
297619131,False,Civitas Fortissima tér,residential,30,False,6.385,"LINESTRING (19.2912092 48.0761435, 19.291221 48.0761158, 19.2912312 48.076088)",2,,,
1036553549,False,Aradi utca,residential,,False,91.786,"LINESTRING (19.2993087 48.07276, 19.299286 48.0729756, 19.2992412 48.0733736, 19.2992157 48.0735831)",,,,
"[1133583418, 243025700, 1014334173, 1014334174]",False,Hunyadi utca,residential,50,False,334.54900000000004,"LINESTRING (19.2990911 48.0768468, 19.2990996 48.07685, 19.2991147 48.0768571, 19.2991262 48.0768658, 19.2991374 48.0768759, 19.2991458 48.0768876, 19.2991515 48.0769044, 19.2991547 48.0769191, 19.2991596 48.0769734, 19.2991593 48.0770043, 19.2991494 48.0770739, 19.2991322 48.0771433, 19.2991108 48.0772085, 19.2990813 48.077276, 19.2990529 48.0773341, 19.299009 48.0774081, 19.2987899 48.077755, 19.2985326 48.0781377, 19.2983406 48.0784344, 19.2982699 48.0785469, 19.2979534 48.0790505, 19.2978486 48.0792433, 19.2977934 48.0793502, 19.2977359 48.0794652, 19.2977113 48.0795258, 19.2976844 48.0795965, 19.2976651 48.0796495)","['2', '3']",,,
"[1071673524, 1071673525]",False,Baltik Frigyes utca,residential,50,True,87.16499999999999,"LINESTRING (19.2990911 48.0768468, 19.2990812 48.0768437, 19.2990622 48.0768393, 19.2990361 48.0768342, 19.2990073 48.0768317, 19.2989778 48.0768317, 19.2989437 48.076834, 19.2987423 48.0768583, 19.2982773 48.0769266, 19.2981929 48.0769387, 19.2981266 48.0769461, 19.2980539 48.0769512, 19.2979392 48.076948)",2,,,
108220525,False,Vizy Zsigmond utca,residential,30,False,82.234,"LINESTRING (19.2992157 48.0735831, 19.2981103 48.0735458)",,,,
1036553549,False,Aradi utca,residential,,True,91.786,"LINESTRING (19.2992157 48.0735831, 19.2992412 48.0733736, 19.299286 48.0729756, 19.2993087 48.07276)",,,,
328039118,False,Szerb utca,residential,30,False,66.876,"LINESTRING (19.2941571 48.0795613, 19.2939089 48.0800843, 19.293885 48.0801346)",,,,
328039118,False,Szerb utca,residential,30,True,12.442,"LINESTRING (19.2941571 48.0795613, 19.2941799 48.0795133, 19.2942089 48.0794549)",,,,
