osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge,width,maxspeed,ref,tunnel
19846881,Pyrker tér,tertiary,False,True,123.71600000000001,,"LINESTRING (20.3719475 47.8990912, 20.372096 47.8990518, 20.3724272 47.8989747, 20.3725839 47.898966, 20.372703 47.8989712, 20.3727272 47.8989723, 20.3730099 47.8989947, 20.3735711 47.8990302)",,,,,
50025731,Trinitárius utca,residential,False,True,148.27,,"LINESTRING (20.3719475 47.8990912, 20.3719467 47.8989957, 20.3719359 47.8977578)",,,,,
123836762,Pyrker tér,tertiary,False,False,67.55,3,"LINESTRING (20.3719475 47.8990912, 20.3718 47.8991193, 20.3716281 47.8991373, 20.3710498 47.8991213)",,,50,,
"[90439994, 407030638]",Kossuth Lajos utca,tertiary,False,False,137.00699999999998,2,"LINESTRING (20.375203 47.89925, 20.3754702 47.8993371, 20.3755398 47.8993599, 20.3757298 47.8994223, 20.3763157 47.8995867, 20.3766843 47.8997359, 20.3768289 47.8998143)",,,,,
90440029,Eszterházy tér,tertiary,True,False,46.825,2,"LINESTRING (20.375203 47.89925, 20.37487 47.8992027, 20.374591 47.8991556)",,,,,
"[391378179, 391378180]",,"['residential', 'living_street']",False,True,40.391999999999996,,"LINESTRING (20.3803286 47.8994023, 20.3801957 47.8995177, 20.3799869 47.8996841)",,,,,
405735638,Egészségház utca,living_street,False,False,176.117,,"LINESTRING (20.3803286 47.8994023, 20.380682 47.9001678, 20.3806765 47.9002594, 20.3802231 47.9006226, 20.3799598 47.900496)",,,,,
"[208029833, 405735637, 405735638]",Egészségház utca,living_street,False,True,47.641,,"LINESTRING (20.3803286 47.8994023, 20.3802938 47.8993488, 20.3801664 47.8991303, 20.3800914 47.8990045)",,,,,
"[22753837, 120908933]","['Bajcsy-Zsilinszky utca', 'Fellner Jakab utca']",residential,False,"[False, True]",52.054,,"LINESTRING (20.3763284 47.9006867, 20.3762929 47.9007422, 20.3760958 47.9006875, 20.3757321 47.9005844)",,,,,
413982128,,residential,False,True,49.885,,"LINESTRING (20.3763284 47.9006867, 20.3757752 47.9005489, 20.3757475 47.900552, 20.3757367 47.9005696, 20.3757321 47.9005844)",,,,,
22753837,Fellner Jakab utca,residential,False,True,103.97600000000001,,"LINESTRING (20.3763284 47.9006867, 20.3764598 47.9004815, 20.3767841 47.8998823, 20.3768289 47.8998143)",,,,,
435447239,Kacsapart utca,residential,False,False,46.209,,"LINESTRING (20.3710573 47.9014802, 20.370451 47.9013937)",,,,,
623916403,,residential,False,False,8.933,,"LINESTRING (20.3693112 47.8990657, 20.369315 47.899146)",,,,,
624135680,Törvényház út,tertiary,True,False,20.259999999999998,1,"LINESTRING (20.3693112 47.8990657, 20.3694348 47.8990781, 20.3695778 47.8991003)",,,50,,
"[624135679, 120926487]",Törvényház út,tertiary,True,False,20.397,2,"LINESTRING (20.3695778 47.8991003, 20.3694373 47.8991364, 20.369315 47.899146)",,,50,,
"[624135675, 624135676, 624135677]",Törvényház út,tertiary,False,True,109.77199999999999,3,"LINESTRING (20.3695778 47.8991003, 20.3700538 47.899106, 20.3705687 47.8991086, 20.3708181 47.8991144, 20.3710498 47.8991213)",,,50,,
"[621811657, 621812583]",Koháry István utca,primary,False,"[False, True]",83.814,"['4', '5']","LINESTRING (20.3684066 47.8958254, 20.3685668 47.8956235, 20.3686981 47.8954635, 20.3688512 47.8953061, 20.3689953 47.8951855)",,,50,25,
623913771,Koháry István utca,primary,False,False,49.962,5,"LINESTRING (20.3684066 47.8958254, 20.3682015 47.8961499, 20.3681451 47.8962391)",,,50,25,
122356884,Gyöngy utca,residential,False,True,62.303,,"LINESTRING (20.3689953 47.8951855, 20.3682673 47.8949104)",,,,,
128544614,,residential,True,False,87.07300000000001,,"LINESTRING (20.3689953 47.8951855, 20.3689863 47.8953253, 20.3686464 47.8959267)",,,,,
"[621811657, 621812583]",Koháry István utca,primary,False,"[False, True]",83.814,"['4', '5']","LINESTRING (20.3689953 47.8951855, 20.3688512 47.8953061, 20.3686981 47.8954635, 20.3685668 47.8956235, 20.3684066 47.8958254)",,,50,25,
623912609,Koháry István utca,primary,False,False,79.858,4,"LINESTRING (20.3689953 47.8951855, 20.3693112 47.8949542, 20.3697255 47.8946601)",,,50,25,
122356888,Arany János utca,residential,False,True,133.752,,"LINESTRING (20.3697255 47.8946601, 20.3699157 47.8947724, 20.3707158 47.8956551)",,,,,
623912609,Koháry István utca,primary,False,True,79.858,4,"LINESTRING (20.3697255 47.8946601, 20.3693112 47.8949542, 20.3689953 47.8951855)",,,50,25,
130409481,Vörösmarty Mihály utca,primary,False,True,5.779,4,"LINESTRING (20.3678985 47.8969284, 20.36791 47.896877)",,,50,25,
623914818,Vörösmarty Mihály utca,primary,False,False,88.86,4,"LINESTRING (20.3678985 47.8969284, 20.3678597 47.8971084, 20.3677278 47.8977193)",,,50,25,
623916402,Törvényház út,tertiary,True,False,36.052,2,"LINESTRING (20.3688362 47.8991029, 20.3689611 47.8990715, 20.3693112 47.8990657)",,,50,,
90439988,,tertiary_link,True,False,29.392,1,"LINESTRING (20.374591 47.8991556, 20.3742382 47.8990376)",,,,,
223532531,,tertiary_link,True,False,39.413,1,"LINESTRING (20.374591 47.8991556, 20.3741714 47.8990958, 20.3740734 47.8990835)",,,,,
100126746,Foglár utca,unclassified,False,True,91.268,,"LINESTRING (20.3729976 47.900642, 20.3731241 47.9008467, 20.3730507 47.9012316, 20.373328 47.9013318)",,4,,,
1113416656,,living_street,False,False,36.031,,"LINESTRING (20.3797241 47.9006872, 20.3793329 47.9004969)",,,,,
1113416658,,living_street,False,False,39.982,,"LINESTRING (20.3797241 47.9006872, 20.3793825 47.9009644)",,,,,
1113416658,,living_street,False,True,27.582,,"LINESTRING (20.3797241 47.9006872, 20.3799598 47.900496)",,,,,
1113416656,,living_street,False,True,36.031,,"LINESTRING (20.3793329 47.9004969, 20.3797241 47.9006872)",,,,,
1113416658,,living_street,False,True,39.982,,"LINESTRING (20.3793825 47.9009644, 20.3797241 47.9006872)",,,,,
1113416658,,living_street,False,False,27.582,,"LINESTRING (20.3799598 47.900496, 20.3797241 47.9006872)",,,,,
405735638,Egészségház utca,living_street,False,False,75.867,,"LINESTRING (20.3799598 47.900496, 20.3794453 47.9002486, 20.3793852 47.9001399, 20.3794238 47.9000004)",,,,,
405735638,Egészségház utca,living_street,False,True,176.11700000000002,,"LINESTRING (20.3799598 47.900496, 20.3802231 47.9006226, 20.3806765 47.9002594, 20.380682 47.9001678, 20.3803286 47.8994023)",,,,,
