osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,access,junction
104122683,secondary,False,False,58.86,"LINESTRING (44.9635405 42.1105518, 44.9628293 42.1105946)",2,შ 27,,yes,
104122683,secondary,False,True,51.264,"LINESTRING (44.9635405 42.1105518, 44.964158 42.1104999)",2,შ 27,,yes,
172405353,residential,False,False,116.971,"LINESTRING (44.9635405 42.1105518, 44.9635521 42.1103992, 44.9635559 42.1101749, 44.9635608 42.1100097, 44.9635442 42.1095003)",,,,,
104122683,secondary,False,False,36.868,"LINESTRING (44.9628293 42.1105946, 44.9623839 42.1106221)",2,შ 27,,yes,
104122683,secondary,False,True,58.86,"LINESTRING (44.9628293 42.1105946, 44.9635405 42.1105518)",2,შ 27,,yes,
172405351,residential,False,False,106.381,"LINESTRING (44.9628293 42.1105946, 44.9627966 42.1096382)",,,,,
150295820,residential,False,False,27.475,"LINESTRING (44.9642519 42.1131135, 44.9639195 42.1130977)",,,,,
150295820,residential,False,True,97.952,"LINESTRING (44.9642519 42.1131135, 44.9654386 42.1131456)",,,,,
172406184,residential,False,True,150.244,"LINESTRING (44.9642519 42.1131135, 44.9645617 42.1127909, 44.9649463 42.1124837, 44.9655457 42.1121847)",,,,,
104125032,secondary,False,False,35.238,"LINESTRING (44.9678936 42.1084202, 44.9678841 42.1083504, 44.9678535 42.1081047)",2,შ 30,რუსთაველის ქუჩა,yes,
104125032,secondary,False,True,121.356,"LINESTRING (44.9678936 42.1084202, 44.9678624 42.1093769, 44.9678618 42.1095113)",2,შ 30,რუსთაველის ქუჩა,yes,
800380281,residential,False,False,192.71,"LINESTRING (44.9678936 42.1084202, 44.968566 42.1086442, 44.9687792 42.1087657, 44.9695178 42.1086442, 44.9699288 42.1086052, 44.9700631 42.1086687)",,,,,
104125157,residential,False,False,21.596,"LINESTRING (44.9700631 42.1086687, 44.9702948 42.1085783)",,,,,
104125157,residential,False,True,204.506,"LINESTRING (44.9700631 42.1086687, 44.9686691 42.1091615, 44.9678618 42.1095113)",,,,,
800380281,residential,False,True,192.71,"LINESTRING (44.9700631 42.1086687, 44.9699288 42.1086052, 44.9695178 42.1086442, 44.9687792 42.1087657, 44.968566 42.1086442, 44.9678936 42.1084202)",,,,,
487684762,secondary,False,True,18.739,"LINESTRING (44.9684473 42.1101378, 44.9686668 42.1101812)",,შ 43,,,
1005182491,secondary,True,False,44.632,"LINESTRING (44.9684473 42.1101378, 44.9682149 42.1100874, 44.967936 42.1100076)",,შ 43,,,
1005182489,secondary,True,False,34.907,"LINESTRING (44.9673714 42.1097656, 44.9677914 42.1098039)",2,შ 27,,yes,
104122683,secondary,False,False,73.68299999999999,"LINESTRING (44.9673714 42.1097656, 44.9672416 42.1097488, 44.9664915 42.1096516)",2,შ 27,,yes,
104125032,secondary,False,True,7.909,"LINESTRING (44.9678618 42.1095113, 44.9678645 42.1095824)",2,შ 30,რუსთაველის ქუჩა,yes,
104125032,secondary,False,False,121.356,"LINESTRING (44.9678618 42.1095113, 44.9678624 42.1093769, 44.9678936 42.1084202)",2,შ 30,რუსთაველის ქუჩა,yes,
104125157,residential,False,False,204.506,"LINESTRING (44.9678618 42.1095113, 44.9686691 42.1091615, 44.9700631 42.1086687)",,,,,
