osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,access,junction
1166995395,,secondary,True,False,10.621,"LINESTRING (41.7805338 41.8110408, 41.7805709 41.8110565, 41.7805986 41.8110808, 41.7806136 41.8111106)",,1,,,,roundabout
569588761,შოთა რუსთაველის ქუჩა,tertiary,True,False,30.384,"LINESTRING (41.7805037 41.8112192, 41.7803418 41.8113186, 41.7802283 41.8113993)",,,,,,
569588765,,secondary,True,False,12.455000000000002,"LINESTRING (41.7805037 41.8112192, 41.7804662 41.8112176, 41.7804311 41.8112076, 41.7804016 41.8111903, 41.7803805 41.8111671)",,1,,,,roundabout
1162569073,დავით აღმაშენებლის გამზირი,secondary,True,False,35.307,"LINESTRING (41.7796945 41.8107434, 41.7800091 41.8105293)",,2,შ 130,40,yes,
295784115,დავით აღმაშენებლის გამზირი,secondary,False,True,80.79899999999999,"LINESTRING (41.7796945 41.8107434, 41.7795029 41.8108364, 41.7789149 41.8111789)",,2,შ 130,40,yes,
112309778,შოთა რუსთაველის ქუჩა,tertiary,False,True,150.908,"LINESTRING (41.7802283 41.8113993, 41.7792876 41.8125613)",,,,,,
1172617022,შოთა რუსთაველის ქუჩა,tertiary,True,False,28.736,"LINESTRING (41.7802283 41.8113993, 41.7803805 41.8111671)",,,,,,
120150354,მემედ აბაშიძის ქუჩა,secondary,False,True,44.184,"LINESTRING (41.7797852 41.8098273, 41.7795226 41.8094815)",,2,შ 130,50,yes,
"[569588763, 1174270395, 1159653835]",მემედ აბაშიძის ქუჩა,secondary,True,False,80.211,"LINESTRING (41.7797852 41.8098273, 41.7800188 41.8100564, 41.7800731 41.8101497, 41.7800984 41.8101893, 41.780169 41.8103, 41.7802087 41.8104628)",,2,შ 130,50,yes,
305839057,ივანე ჯავახიშვილის ქუჩა,secondary,False,True,54.139,"LINESTRING (41.7808819 41.8113857, 41.7813988 41.8116834)",,2,შ 2,,,
569588764,ჯავახიშვილის ქუჩა,secondary,True,False,35.056,"LINESTRING (41.7808819 41.8113857, 41.7806378 41.8112715, 41.7805252 41.8112163)",,2,შ 2,,,
569588765,,secondary,True,False,1.811,"LINESTRING (41.7805252 41.8112163, 41.7805037 41.8112192)",,1,,,,roundabout
112309847,ივანე ჯავახიშვილის ქუჩა,secondary,True,False,38.39,"LINESTRING (41.7833514 41.8132097, 41.7832882 41.8132088, 41.7831694 41.813232, 41.7830028 41.8132217, 41.7829193 41.8131683)",,1,შ 2,,,
1174270398,გულო კაიკაციშვილის ქუჩა,secondary,False,False,12.207,"LINESTRING (41.7833514 41.8132097, 41.783389 41.8131658, 41.7834257 41.813115)",,,,,,
660243767,,residential,False,True,189.421,"LINESTRING (41.7847609 41.8100802, 41.783061 41.8108738, 41.7827821 41.8108893)",,,,,,
795488032,,residential,False,True,65.405,"LINESTRING (41.7784739 41.8092104, 41.7788332 41.8097341)",,,,,,
795488032,,residential,False,False,65.405,"LINESTRING (41.7788332 41.8097341, 41.7784739 41.8092104)",,,,,,
112309850,ანტონ ჩეხოვის I შესახვევი,residential,False,False,63.67,"LINESTRING (41.7788332 41.8097341, 41.7790067 41.8096689, 41.7795226 41.8094815)",,,,,,
112309850,ანტონ ჩეხოვის I შესახვევი,residential,False,True,261.601,"LINESTRING (41.7788332 41.8097341, 41.778435 41.8098883, 41.778371 41.8098873, 41.7778817 41.8091407, 41.7778086 41.8091233, 41.7772084 41.8093243, 41.7771472 41.8093002, 41.7770163 41.8090989, 41.7768376 41.8088117)",,,,,,
874916580,,residential,False,True,59.803,"LINESTRING (41.7826067 41.8120222, 41.7827769 41.8119425, 41.7828884 41.8118291, 41.7828782 41.8116982, 41.7829103 41.8115844)",,,,,,
874916581,,residential,False,False,137.936,"LINESTRING (41.7826067 41.8120222, 41.7828619 41.812663, 41.7831811 41.8130168, 41.7833344 41.8131072)",,,,,,
874916581,,residential,False,True,336.712,"LINESTRING (41.7826067 41.8120222, 41.782355 41.8118713, 41.7822665 41.8117933, 41.7820197 41.8113375, 41.7807712 41.8096075, 41.7807188 41.8094778, 41.7807442 41.8093859)",,,,,,
874916582,,residential,False,True,308.102,"LINESTRING (41.7801038 41.8072177, 41.7799931 41.8073053, 41.7793814 41.8075685, 41.7793804 41.807682, 41.7802119 41.8087347, 41.7805803 41.8093279, 41.7807442 41.8093859)",,,,,,
874916581,,residential,False,False,336.712,"LINESTRING (41.7807442 41.8093859, 41.7807188 41.8094778, 41.7807712 41.8096075, 41.7820197 41.8113375, 41.7822665 41.8117933, 41.782355 41.8118713, 41.7826067 41.8120222)",,,,,,
874916582,,residential,False,False,308.10200000000003,"LINESTRING (41.7807442 41.8093859, 41.7805803 41.8093279, 41.7802119 41.8087347, 41.7793804 41.807682, 41.7793814 41.8075685, 41.7799931 41.8073053, 41.7801038 41.8072177)",,,,,,
"[112309964, 874916582]",პოპოვის ქუჩა,residential,False,True,117.465,"LINESTRING (41.7807442 41.8093859, 41.7809098 41.8093317, 41.7809978 41.8092734, 41.7811001 41.8090801, 41.781263 41.8089906, 41.7813794 41.8089595, 41.7814156 41.8089743, 41.7817175 41.8092453)",,,,,,
"[112309778, 112309875, 112309828]",შოთა რუსთაველის ქუჩა,tertiary,False,False,74.687,"LINESTRING (41.7776564 41.8144674, 41.7777074 41.8144182, 41.7778673 41.8142326, 41.7781598 41.8139105)",yes,2,,,,
112309883,ილია ჭავჭავაძის ქუჩა,residential,False,False,24.425,"LINESTRING (41.7776564 41.8144674, 41.7775614 41.8144238, 41.7773794 41.8144085)",,,,,,
112309858,გულო კაიკაციშვილის ქუჩა,secondary,False,True,176.84099999999998,"LINESTRING (41.7838529 41.8114676, 41.7837808 41.8115953, 41.7837417 41.8117008, 41.7837216 41.8118352, 41.7836975 41.8122345, 41.783514 41.8129531, 41.7834869 41.8130263)",,,,,,
112309964,პოპოვის ქუჩა,residential,False,False,79.937,"LINESTRING (41.7838529 41.8114676, 41.7836787 41.8114845, 41.7832269 41.8115869, 41.7829103 41.8115844)",,,,,,
