osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,access,junction
27152397,False,,residential,True,217.10999999999999,"LINESTRING (-21.9165614 64.08702, -21.9162732 64.0872058, -21.9161706 64.08727, -21.916158 64.0872779, -21.915772 64.0875194, -21.9156806 64.0875765, -21.9154486 64.0877253, -21.9153915 64.0877656, -21.915369 64.087788, -21.9153479 64.087812, -21.9153259 64.0878468, -21.9153111 64.0878897, -21.9153041 64.0879345, -21.9153046 64.0879852, -21.9152927 64.0880595, -21.9152865 64.0881096, -21.9152248 64.0881757, -21.9151579 64.0882233, -21.9150965 64.0882536, -21.9149961 64.0883124, -21.9149212 64.0883536, -21.9146817 64.0885108, -21.9146495 64.088533, -21.9144169 64.0886931)",,Kirkjulundur,30,,
"[56774707, 56774708]",False,,residential,"[False, True]",244.127,"LINESTRING (-21.9165614 64.08702, -21.9172647 64.0872335, -21.9173143 64.0872486, -21.9180362 64.0874678, -21.9181508 64.0875026, -21.9197474 64.0879873, -21.9199144 64.0880381, -21.920023 64.088071, -21.9201534 64.0881106, -21.9202484 64.0881395, -21.9203971 64.0880404, -21.9205452 64.0879453)",,Garðatorg,,,
102740058,False,,residential,True,125.882,"LINESTRING (-21.9138959 64.0856791, -21.9141924 64.084627, -21.9142125 64.0845555)",,Móaflöt,30,,
23341092,False,2,residential,False,45.044999999999995,"LINESTRING (-21.9133398 64.084419, -21.9141327 64.084543, -21.9142125 64.0845555)",,Móaflöt,30,,
23341092,False,2,residential,True,46.153999999999996,"LINESTRING (-21.9133398 64.084419, -21.9128138 64.084361, -21.9124125 64.0843307)",,Móaflöt,30,,
102740146,False,,residential,False,118.218,"LINESTRING (-21.9133398 64.084419, -21.9133212 64.0844841, -21.913039 64.085474)",,Móaflöt,30,,
102739911,False,,residential,True,102.797,"LINESTRING (-21.9121532 64.0852482, -21.9123981 64.0843815, -21.9124125 64.0843307)",,Móaflöt,30,,
102740146,False,,residential,True,118.218,"LINESTRING (-21.913039 64.085474, -21.9133212 64.0844841, -21.9133398 64.084419)",,Móaflöt,30,,
23341092,False,2,residential,False,45.354,"LINESTRING (-21.9114885 64.0842773, -21.9118391 64.0842874, -21.9124125 64.0843307)",,Móaflöt,30,,
23341092,False,2,residential,True,49.258,"LINESTRING (-21.9114885 64.0842773, -21.9106742 64.084254, -21.9104771 64.0842483)",,Móaflöt,30,,
102740122,False,,residential,False,87.114,"LINESTRING (-21.9114885 64.0842773, -21.9114727 64.0843322, -21.9112646 64.0850546)",,Móaflöt,30,,
102739929,False,,residential,True,132.739,"LINESTRING (-21.9147501 64.0859291, -21.9150621 64.0848219, -21.915084 64.0847443)",,Móaflöt,30,,
23341092,False,2,residential,False,46.153999999999996,"LINESTRING (-21.9124125 64.0843307, -21.9128138 64.084361, -21.9133398 64.084419)",,Móaflöt,30,,
23341092,False,2,residential,True,45.354,"LINESTRING (-21.9124125 64.0843307, -21.9118391 64.0842874, -21.9114885 64.0842773)",,Móaflöt,30,,
102739911,False,,residential,False,102.797,"LINESTRING (-21.9124125 64.0843307, -21.9123981 64.0843815, -21.9121532 64.0852482)",,Móaflöt,30,,
23341101,False,2,residential,False,85.767,"LINESTRING (-21.9193561 64.0843163, -21.919302 64.0843753, -21.9183759 64.0849559)",,Hagaflöt,30,,
102739980,False,,residential,False,49.354,"LINESTRING (-21.9193561 64.0843163, -21.9194666 64.084269, -21.9195116 64.0842543, -21.9199702 64.0839653)",,Hagaflöt,,,
23341092,False,2,residential,True,47.27,"LINESTRING (-21.915084 64.0847443, -21.9142125 64.0845555)",,Móaflöt,30,,
23341092,False,2,residential,False,145.256,"LINESTRING (-21.915084 64.0847443, -21.9151664 64.0847621, -21.9156693 64.08491, -21.9158924 64.0849756, -21.9164638 64.085187, -21.9173829 64.0855722)",,Móaflöt,30,,
102739929,False,,residential,False,132.739,"LINESTRING (-21.915084 64.0847443, -21.9150621 64.0848219, -21.9147501 64.0859291)",,Móaflöt,30,,
102740122,False,,residential,True,87.114,"LINESTRING (-21.9112646 64.0850546, -21.9114727 64.0843322, -21.9114885 64.0842773)",,Móaflöt,30,,
102739980,False,,residential,True,49.354,"LINESTRING (-21.9199702 64.0839653, -21.9195116 64.0842543, -21.9194666 64.084269, -21.9193561 64.0843163)",,Hagaflöt,,,
900781942,True,1,tertiary,False,30.493000000000002,"LINESTRING (-21.9096484 64.0854219, -21.9097213 64.0853564, -21.9098 64.0852922, -21.909838 64.0852649, -21.909872 64.0852405, -21.909953 64.0851824)",,Karlabraut,,,
27596304,False,,residential,False,41.496,"LINESTRING (-21.9129927 64.0862272, -21.9137061 64.0864323)",,Hofslundur,30,,
102908079,False,,residential,True,29.663,"LINESTRING (-21.9142161 64.0865789, -21.9137061 64.0864323)",,Hofslundur,30,,
103091882,False,,residential,True,83.081,"LINESTRING (-21.9134379 64.0912016, -21.9133262 64.0911688, -21.9124087 64.0906819, -21.9123248 64.0906374)",,Hlíðarbyggð,30,,
103091923,False,,residential,True,86.30499999999999,"LINESTRING (-21.9120091 64.0913476, -21.9109826 64.0907886, -21.9108975 64.0907422)",,Hlíðarbyggð,30,,
27150920,False,2,tertiary,False,134.129,"LINESTRING (-21.9137925 64.090525, -21.9138973 64.0906265, -21.9140794 64.0908188, -21.9141625 64.0909172, -21.9142348 64.0910336, -21.9142753 64.0911496, -21.9143051 64.0912683, -21.9143073 64.0914466, -21.9142832 64.091606, -21.9142702 64.0916923)",,Hofsstaðabraut,30,,
27150920,False,2,tertiary,True,141.765,"LINESTRING (-21.9137925 64.090525, -21.9137437 64.0904751, -21.9136868 64.0904183, -21.9136253 64.09035, -21.9134331 64.0901042, -21.9133834 64.0900226, -21.9133339 64.0898574, -21.91333 64.0897509, -21.9133446 64.0896249, -21.9134175 64.0893931, -21.9134586 64.0892868)",,Hofsstaðabraut,30,,
48318312,False,,residential,False,66.836,"LINESTRING (-21.9137925 64.090525, -21.9136431 64.0905197, -21.9124428 64.0906282)",,Hlíðarbyggð,30,,
48318317,False,,residential,False,27.433999999999997,"LINESTRING (-21.9137925 64.090525, -21.9139428 64.0905202, -21.9141017 64.0904972, -21.9143185 64.0904459)",,Kjarrmóar,30,,
103091891,False,,residential,True,76.235,"LINESTRING (-21.9104689 64.0913798, -21.9095593 64.0908914, -21.9094786 64.090848)",,Hlíðarbyggð,30,,
103091892,False,,residential,True,72.129,"LINESTRING (-21.9115657 64.0901121, -21.9115898 64.090157, -21.9123617 64.0905585, -21.9124428 64.0906282)",,Hlíðarbyggð,30,,
48318312,False,,residential,False,7.026,"LINESTRING (-21.9110401 64.0907317, -21.9108975 64.0907422)",,Hlíðarbyggð,30,,
48318312,False,,residential,True,63.294,"LINESTRING (-21.9110401 64.0907317, -21.9123248 64.0906374)",,Hlíðarbyggð,30,,
103091874,False,,residential,False,73.041,"LINESTRING (-21.9110401 64.0907317, -21.9100955 64.0902207)",,Hlíðarbyggð,30,,
48318312,False,,residential,False,63.294,"LINESTRING (-21.9123248 64.0906374, -21.9110401 64.0907317)",,Hlíðarbyggð,30,,
48318312,False,,residential,True,5.824,"LINESTRING (-21.9123248 64.0906374, -21.9124428 64.0906282)",,Hlíðarbyggð,30,,
103091882,False,,residential,False,83.081,"LINESTRING (-21.9123248 64.0906374, -21.9124087 64.0906819, -21.9133262 64.0911688, -21.9134379 64.0912016)",,Hlíðarbyggð,30,,
48318312,False,,residential,False,62.785,"LINESTRING (-21.9108975 64.0907422, -21.9096231 64.0908357)",,Hlíðarbyggð,30,,
48318312,False,,residential,True,7.026,"LINESTRING (-21.9108975 64.0907422, -21.9110401 64.0907317)",,Hlíðarbyggð,30,,
103091923,False,,residential,False,86.30499999999999,"LINESTRING (-21.9108975 64.0907422, -21.9109826 64.0907886, -21.9120091 64.0913476)",,Hlíðarbyggð,30,,
103091874,False,,residential,True,73.041,"LINESTRING (-21.9100955 64.0902207, -21.9110401 64.0907317)",,Hlíðarbyggð,30,,
48318312,False,,residential,False,5.824,"LINESTRING (-21.9124428 64.0906282, -21.9123248 64.0906374)",,Hlíðarbyggð,30,,
48318312,False,,residential,True,66.836,"LINESTRING (-21.9124428 64.0906282, -21.9136431 64.0905197, -21.9137925 64.090525)",,Hlíðarbyggð,30,,
103091892,False,,residential,False,72.129,"LINESTRING (-21.9124428 64.0906282, -21.9123617 64.0905585, -21.9115898 64.090157, -21.9115657 64.0901121)",,Hlíðarbyggð,30,,
48318312,False,,residential,True,7.153,"LINESTRING (-21.9094786 64.090848, -21.9096231 64.0908357)",,Hlíðarbyggð,30,,
103091891,False,,residential,False,76.235,"LINESTRING (-21.9094786 64.090848, -21.9095593 64.0908914, -21.9104689 64.0913798)",,Hlíðarbyggð,30,,
48318312,False,,residential,False,7.153,"LINESTRING (-21.9096231 64.0908357, -21.9094786 64.090848)",,Hlíðarbyggð,30,,
48318312,False,,residential,True,62.785,"LINESTRING (-21.9096231 64.0908357, -21.9108975 64.0907422)",,Hlíðarbyggð,30,,
27150937,False,,residential,False,482.925,"LINESTRING (-21.9191142 64.0906255, -21.9196464 64.0902935, -21.920107 64.0900062, -21.9203525 64.0898531, -21.9203751 64.0898282, -21.920381 64.0898054, -21.9203796 64.0897885, -21.9203778 64.0897669, -21.9203264 64.0897353, -21.9202825 64.0897151, -21.9201747 64.0896796, -21.9200064 64.0896296, -21.919847 64.0895823, -21.9197423 64.0895512, -21.9195788 64.0895026, -21.9193811 64.0894439, -21.9191012 64.0893608, -21.9190064 64.0893326, -21.9181434 64.0890763, -21.9181196 64.0890725, -21.9177615 64.0893009, -21.9176233 64.0893891, -21.9175191 64.0894556, -21.9174355 64.089509, -21.917207 64.0896547, -21.9171805 64.089674, -21.9171541 64.0897005, -21.917143 64.0897216, -21.9171404 64.0897467, -21.9171476 64.0897706, -21.9171959 64.0898813, -21.9172492 64.0900035, -21.9172682 64.0900367, -21.9172878 64.0900524, -21.9173044 64.0900656, -21.9173501 64.090087, -21.9174071 64.0901047, -21.9176482 64.0901793, -21.9179395 64.0902694, -21.918168 64.0903387, -21.9183387 64.0903904, -21.9186117 64.0904731, -21.9187432 64.090513, -21.9190262 64.0905988, -21.9191142 64.0906255)",,Hrísmóar,30,,
27150937,False,,residential,True,482.92499999999995,"LINESTRING (-21.9191142 64.0906255, -21.9190262 64.0905988, -21.9187432 64.090513, -21.9186117 64.0904731, -21.9183387 64.0903904, -21.918168 64.0903387, -21.9179395 64.0902694, -21.9176482 64.0901793, -21.9174071 64.0901047, -21.9173501 64.090087, -21.9173044 64.0900656, -21.9172878 64.0900524, -21.9172682 64.0900367, -21.9172492 64.0900035, -21.9171959 64.0898813, -21.9171476 64.0897706, -21.9171404 64.0897467, -21.917143 64.0897216, -21.9171541 64.0897005, -21.9171805 64.089674, -21.917207 64.0896547, -21.9174355 64.089509, -21.9175191 64.0894556, -21.9176233 64.0893891, -21.9177615 64.0893009, -21.9181196 64.0890725, -21.9181434 64.0890763, -21.9190064 64.0893326, -21.9191012 64.0893608, -21.9193811 64.0894439, -21.9195788 64.0895026, -21.9197423 64.0895512, -21.919847 64.0895823, -21.9200064 64.0896296, -21.9201747 64.0896796, -21.9202825 64.0897151, -21.9203264 64.0897353, -21.9203778 64.0897669, -21.9203796 64.0897885, -21.920381 64.0898054, -21.9203751 64.0898282, -21.9203525 64.0898531, -21.920107 64.0900062, -21.9196464 64.0902935, -21.9191142 64.0906255)",,Hrísmóar,30,,
27150937,False,,residential,False,20.97,"LINESTRING (-21.9191142 64.0906255, -21.9193844 64.0907051, -21.9194721 64.0907309)",,Hrísmóar,30,,
901268369,False,,residential,False,28.311,"LINESTRING (-21.9216294 64.0919054, -21.9214341 64.0917954, -21.9211927 64.0917486)",,Faxatún,,,
511818215,True,2,secondary,False,14.325,"LINESTRING (-21.9287469 64.0907791, -21.9286255 64.0906617)",412,Vífilsstaðavegur,50,,
671408679,True,1,residential,False,39.449000000000005,"LINESTRING (-21.9278513 64.0901238, -21.9280982 64.0900546, -21.9283436 64.0899673, -21.9284222 64.0899319, -21.9284597 64.0898965)",,Ásgarður,30,,
1033106474,True,2,secondary,False,26.311999999999998,"LINESTRING (-21.9278513 64.0901238, -21.927672 64.090035, -21.9274864 64.089949)",412,Vífilsstaðavegur,50,,
511851840,True,2,primary,False,86.435,"LINESTRING (-21.9275371 64.0910782, -21.9271369 64.0912791, -21.9270123 64.0913533, -21.9267442 64.091513, -21.9266854 64.0915489, -21.9264594 64.0916955)",40,Hafnarfjarðarvegur,60,,
901187793,True,1,primary_link,False,82.73199999999999,"LINESTRING (-21.9275371 64.0910782, -21.9272438 64.0911532, -21.9270882 64.0912106, -21.9267985 64.0913923, -21.9267354 64.0914113, -21.9266644 64.0914239, -21.9265986 64.0914294, -21.9265317 64.0914294, -21.9264659 64.0914239, -21.9261722 64.0914009)",,,,,
195764874,False,,residential,False,248.55700000000002,"LINESTRING (-21.9248776 64.0904638, -21.9247194 64.0904379, -21.9246356 64.0904223, -21.9214781 64.0898121, -21.9214232 64.0898076, -21.9213765 64.089813, -21.9213399 64.0898307, -21.9208117 64.090323)",,Hörgatún,,,
913889163,False,3,residential,False,68.42999999999999,"LINESTRING (-21.9248776 64.0904638, -21.9248149 64.090529, -21.9243774 64.0908863, -21.9242416 64.0910125)",,Litlatún,30,,
"[1243550035, 913889163]",False,3,residential,True,36.147,"LINESTRING (-21.9248776 64.0904638, -21.9249158 64.0904174, -21.924952 64.0903559, -21.9249774 64.0902873, -21.9250053 64.0901694, -21.9250113 64.0901453)",,Litlatún,"['30', '50']",,
671408684,True,1,tertiary,False,32.167,"LINESTRING (-21.928546 64.0908376, -21.9288315 64.0910986)",,Vífilsstaðavegur,50,,
678217915,True,4,primary,False,11.73,"LINESTRING (-21.928546 64.0908376, -21.9287469 64.0907791)",40,Hafnarfjarðarvegur,60,yes,
860479205,True,3,residential,False,64.375,"LINESTRING (-21.9250113 64.0901453, -21.9251044 64.0900797, -21.925166 64.0900141, -21.9252217 64.0899154, -21.9252563 64.0898667, -21.9253586 64.0897489, -21.9254299 64.089697, -21.9254853 64.0896656, -21.9255648 64.0896269)",,Litlatún,50,,
"[1243550035, 913889163]",False,3,residential,False,36.147,"LINESTRING (-21.9250113 64.0901453, -21.9250053 64.0901694, -21.9249774 64.0902873, -21.924952 64.0903559, -21.9249158 64.0904174, -21.9248776 64.0904638)",,Litlatún,"['50', '30']",,
511851840,True,2,primary,False,27.98,"LINESTRING (-21.9279437 64.0909, -21.9275371 64.0910782)",40,Hafnarfjarðarvegur,60,,
1033106461,True,1,residential,False,52.56699999999999,"LINESTRING (-21.9284597 64.0898965, -21.9283595 64.0898991, -21.9282647 64.0899274, -21.9281585 64.0899692, -21.9280913 64.0899908, -21.9280221 64.0900036, -21.9279461 64.0900103, -21.9278564 64.0900095, -21.9277719 64.0900036, -21.927644 64.0899843, -21.9274864 64.089949)",,Ásgarður,30,,
"[536636694, 48318311]",False,,residential,False,26.012999999999998,"LINESTRING (-21.9261722 64.0914009, -21.9258722 64.091339, -21.9256868 64.0913022)",,Goðatún,30,,
103614519,True,,residential,False,36.469,"LINESTRING (-21.9261722 64.0914009, -21.9262674 64.0914463, -21.9263611 64.0915126, -21.926401 64.0915583, -21.9264594 64.0916955)",,Goðatún,,,
514022346,True,2,secondary,False,31.484,"LINESTRING (-21.928233 64.0903523, -21.9280961 64.0902621, -21.9279875 64.0901967, -21.9278513 64.0901238)",412,Vífilsstaðavegur,50,,
23341403,True,2,tertiary,False,56.428,"LINESTRING (-21.9290666 64.0912622, -21.9290381 64.0911063, -21.9288229 64.0908645, -21.9287469 64.0907791)",,Vífilsstaðavegur,50,,
56774711,False,,residential,True,33.816,"LINESTRING (-21.9264466 64.0890064, -21.9264069 64.0890529, -21.9263519 64.0890974, -21.9262821 64.0891337, -21.9261503 64.0891832, -21.9260127 64.0892368)",,Litlatún,,,
103744826,True,,residential,False,51.970000000000006,"LINESTRING (-21.9264466 64.0890064, -21.9264931 64.0890086, -21.9265392 64.0890051, -21.9265814 64.0889963, -21.9266166 64.0889829, -21.9266419 64.088966, -21.9266559 64.0889467, -21.9266576 64.0889265, -21.9266467 64.0889068, -21.9266242 64.0888892, -21.9265917 64.0888748, -21.9265515 64.0888647, -21.9265067 64.0888598, -21.9264604 64.0888603, -21.9264161 64.0888662, -21.9263771 64.088877, -21.9263423 64.0888947, -21.9263217 64.0889162, -21.9263173 64.0889395, -21.9263295 64.0889622, -21.9263571 64.0889821, -21.9263974 64.0889974, -21.9264466 64.0890064)",,,,,roundabout
671408685,False,2,secondary,True,138.122,"LINESTRING (-21.9147393 64.0861332, -21.914506 64.0860652, -21.9140768 64.0859527, -21.9136003 64.0858197, -21.9130468 64.0856796, -21.9122931 64.0855019)",412,Vífilsstaðavegur,50,,
671408688,True,1,secondary,False,129.038,"LINESTRING (-21.9147393 64.0861332, -21.9153321 64.0863888, -21.9157103 64.0865329, -21.9159903 64.0866258, -21.9164506 64.0867688, -21.9167871 64.086867)",412,Vífilsstaðavegur,50,,
195764877,False,,residential,False,57.948,"LINESTRING (-21.9208117 64.090323, -21.9219087 64.0905275)",,Hörgatún,,,
195764874,False,,residential,False,46.927,"LINESTRING (-21.9208117 64.090323, -21.9204449 64.0906647, -21.9204016 64.0907051)",,Hörgatún,,,
195764874,False,,residential,True,248.557,"LINESTRING (-21.9208117 64.090323, -21.9213399 64.0898307, -21.9213765 64.089813, -21.9214232 64.0898076, -21.9214781 64.0898121, -21.9246356 64.0904223, -21.9247194 64.0904379, -21.9248776 64.0904638)",,Hörgatún,,,
195764877,False,,residential,True,57.948,"LINESTRING (-21.9219087 64.0905275, -21.9208117 64.090323)",,Hörgatún,,,
195764874,False,,residential,False,50.918,"LINESTRING (-21.9204016 64.0907051, -21.9202226 64.090872, -21.9201454 64.0908613, -21.9201007 64.0908507, -21.9200845 64.0908365, -21.9200845 64.0908205, -21.9201007 64.0907992, -21.9204016 64.0907051)",,Hörgatún,,,
195764874,False,,residential,True,50.918,"LINESTRING (-21.9204016 64.0907051, -21.9201007 64.0907992, -21.9200845 64.0908205, -21.9200845 64.0908365, -21.9201007 64.0908507, -21.9201454 64.0908613, -21.9202226 64.090872, -21.9204016 64.0907051)",,Hörgatún,,,
195764874,False,,residential,True,46.927,"LINESTRING (-21.9204016 64.0907051, -21.9204449 64.0906647, -21.9208117 64.090323)",,Hörgatún,,,
27150923,False,,residential,True,21.694000000000003,"LINESTRING (-21.9125391 64.0861249, -21.9123462 64.0860825, -21.9121402 64.0860373)",,Hörgslundur,30,,
27152412,False,,residential,True,18.492,"LINESTRING (-21.9108762 64.0857826, -21.910523 64.0857207)",,Reynilundur,30,,
455286913,True,1,primary_link,False,61.673,"LINESTRING (-21.9294101 64.0903784, -21.9289531 64.0904475, -21.9288312 64.0904601, -21.9287088 64.0904551, -21.9286273 64.0904481, -21.9285415 64.0904359, -21.9284182 64.09041, -21.928233 64.0903523)",,,50,,
511851839,True,3,primary,False,49.455999999999996,"LINESTRING (-21.9294101 64.0903784, -21.9287894 64.0906054, -21.9286255 64.0906617)",40,Hafnarfjarðarvegur,60,,
511846239,True,1,secondary_link,False,42.829,"LINESTRING (-21.9224217 64.0888812, -21.9225956 64.0888422, -21.9227582 64.088782, -21.9228755 64.0887471, -21.9229436 64.0887395, -21.9230323 64.0887355, -21.9232034 64.0887406)",,,,,
511846241,False,2,tertiary,False,250.72500000000002,"LINESTRING (-21.9224217 64.0888812, -21.9221473 64.0890373, -21.921856 64.0892195, -21.9210642 64.0897367, -21.9209937 64.0897827, -21.9200303 64.090391, -21.9194721 64.0907309)",,Bæjarbraut,50,,
1033106485,False,2,tertiary,True,35.647999999999996,"LINESTRING (-21.9224217 64.0888812, -21.9227025 64.0886935, -21.9227339 64.0886744, -21.9228344 64.0886163)",,Bæjarbraut,50,,
27150920,False,2,tertiary,True,7.79,"LINESTRING (-21.9142596 64.0917622, -21.9142702 64.0916923)",,Hofsstaðabraut,30,,
514019179,True,1,tertiary,False,46.043000000000006,"LINESTRING (-21.9142596 64.0917622, -21.9145519 64.0917625, -21.9150584 64.0917696, -21.9151924 64.0917415)",,Bæjarbraut,,,
536636694,False,,residential,True,77.253,"LINESTRING (-21.9242416 64.0910125, -21.9244102 64.0910456, -21.9256868 64.0913022)",,Goðatún,30,,
536638525,True,,residential,False,313.145,"LINESTRING (-21.9242416 64.0910125, -21.9241551 64.0909955, -21.9227113 64.0907113, -21.9226711 64.0907059, -21.9226319 64.0907083, -21.9225936 64.0907137, -21.9225641 64.0907235, -21.9225418 64.090734, -21.922516 64.0907539, -21.9220719 64.091193, -21.9220616 64.0912088, -21.9220607 64.0912194, -21.922068 64.0912287, -21.922078 64.0912383, -21.92209 64.0912459, -21.9221069 64.0912522, -21.9221413 64.0912614, -21.9250797 64.0918494)",,Goðatún,30,,
913889163,False,3,residential,True,68.42999999999999,"LINESTRING (-21.9242416 64.0910125, -21.9243774 64.0908863, -21.9248149 64.090529, -21.9248776 64.0904638)",,Litlatún,30,,
671408681,True,1,secondary,False,121.05,"LINESTRING (-21.9232034 64.0887406, -21.9247315 64.0892067, -21.9248641 64.0892512, -21.9249625 64.0892944, -21.9250288 64.0893397, -21.925094 64.0894214)",412,Vífilsstaðavegur,50,,
671409672,True,1,secondary,False,10.392,"LINESTRING (-21.9271913 64.0899826, -21.9273434 64.0900483)",412,Vífilsstaðavegur,50,,
1033106473,True,1,secondary_link,False,36.907999999999994,"LINESTRING (-21.9271913 64.0899826, -21.9273697 64.0900187, -21.927474 64.0900493, -21.927598 64.090099, -21.9276806 64.0901183, -21.9277272 64.0901254, -21.9277732 64.0901287, -21.9278152 64.0901282, -21.9278513 64.0901238)",,,30,,
671408684,True,1,tertiary,False,21.48,"LINESTRING (-21.9288315 64.0910986, -21.9290666 64.0912622)",,Vífilsstaðavegur,50,,
678217917,True,2,secondary,False,14.025,"LINESTRING (-21.9284137 64.0907255, -21.928546 64.0908376)",412,Vífilsstaðavegur,50,,
511851840,True,2,primary,False,29.975,"LINESTRING (-21.9284137 64.0907255, -21.9281459 64.0908207, -21.9279437 64.0909)",40,Hafnarfjarðarvegur,60,,
23341467,False,2,tertiary,True,8.401,"LINESTRING (-21.9228344 64.0886163, -21.9229438 64.0885578)",,Bæjarbraut,50,,
671408681,True,1,secondary,False,22.639,"LINESTRING (-21.9228344 64.0886163, -21.9232034 64.0887406)",412,Vífilsstaðavegur,50,,
1033106485,False,2,tertiary,False,35.647999999999996,"LINESTRING (-21.9228344 64.0886163, -21.9227339 64.0886744, -21.9227025 64.0886935, -21.9224217 64.0888812)",,Bæjarbraut,50,,
56774707,False,,residential,True,8.848,"LINESTRING (-21.9205452 64.0879453, -21.9206486 64.0878798)",,Garðatorg,,,
"[56774707, 56774708]",False,,residential,"[False, True]",244.127,"LINESTRING (-21.9205452 64.0879453, -21.9203971 64.0880404, -21.9202484 64.0881395, -21.9201534 64.0881106, -21.920023 64.088071, -21.9199144 64.0880381, -21.9197474 64.0879873, -21.9181508 64.0875026, -21.9180362 64.0874678, -21.9173143 64.0872486, -21.9172647 64.0872335, -21.9165614 64.08702)",,Garðatorg,,,
"[671408680, 671408678]",True,"['1', '2']",secondary,False,99.257,"LINESTRING (-21.9205452 64.0879453, -21.9221198 64.0884052, -21.9222418 64.0884424)",412,Vífilsstaðavegur,50,,
1160529871,False,,residential,False,10.593,"LINESTRING (-21.9167871 64.086867, -21.9169065 64.0867873)",,Kirkjulundur,,,
"[671408683, 671408686]",True,1,secondary,False,218.46,"LINESTRING (-21.9167871 64.086867, -21.9186734 64.0874116, -21.9202079 64.0878477, -21.9205452 64.0879453)",412,Vífilsstaðavegur,50,,
"[27152397, 1160529871]",False,,residential,True,20.247,"LINESTRING (-21.9167871 64.086867, -21.9166926 64.0869274, -21.9165614 64.08702)",,Kirkjulundur,30,,
"[511818754, 1033106475]",True,2,secondary,False,97.22699999999999,"LINESTRING (-21.9274864 64.089949, -21.9272457 64.0898654, -21.9269448 64.0897823, -21.9264952 64.0896631, -21.9263149 64.0896136, -21.9261346 64.0895641, -21.9260037 64.0895207, -21.925952 64.0894995, -21.9258636 64.0894462)",412,Vífilsstaðavegur,50,,
860486408,True,1,secondary,False,14.210999999999999,"LINESTRING (-21.925094 64.0894214, -21.9250835 64.0894637, -21.9250974 64.0895059, -21.9251346 64.0895453)",412,Vífilsstaðavegur,50,,roundabout
860486408,True,1,secondary,False,19.969,"LINESTRING (-21.9256956 64.0896016, -21.9257719 64.0895715, -21.9258276 64.0895338, -21.9258589 64.0894911, -21.9258636 64.0894462)",412,Vífilsstaðavegur,50,,roundabout
860486409,True,1,secondary,False,85.50800000000001,"LINESTRING (-21.9256956 64.0896016, -21.9258207 64.0896049, -21.9259235 64.0896132, -21.9260264 64.0896336, -21.9263811 64.0897196, -21.9265554 64.0897702, -21.9267324 64.0898195, -21.9269023 64.0898734, -21.9270502 64.0899262, -21.9271221 64.0899549, -21.9271913 64.0899826)",412,Vífilsstaðavegur,50,,
860486408,True,1,secondary,False,6.98,"LINESTRING (-21.9255648 64.0896269, -21.9256329 64.0896169, -21.9256956 64.0896016)",412,Vífilsstaðavegur,50,,roundabout
860479206,True,1,residential,False,67.449,"LINESTRING (-21.9251346 64.0895453, -21.9251536 64.0896115, -21.9251502 64.0896794, -21.9251307 64.0897472, -21.9250871 64.0898471, -21.925064 64.0898914, -21.9250211 64.0900011, -21.9249973 64.0900759, -21.9250113 64.0901453)",,,50,,
860486408,True,1,secondary,False,24.334,"LINESTRING (-21.9251346 64.0895453, -21.9252132 64.0895879, -21.9253186 64.0896174, -21.9254399 64.0896309, -21.9255648 64.0896269)",412,Vífilsstaðavegur,50,,roundabout
860486408,True,1,secondary,False,18.305,"LINESTRING (-21.9258486 64.0894117, -21.9258108 64.089374, -21.9257535 64.0893413, -21.92568 64.0893156, -21.9255946 64.0892983)",412,Vífilsstaðavegur,50,,roundabout
913889173,True,1,residential,False,21.308,"LINESTRING (-21.9258486 64.0894117, -21.9258632 64.0893683, -21.9258876 64.0893306, -21.9259433 64.0892907, -21.9260127 64.0892368)",,Litlatún,,,
"[512071065, 860486407]",True,"['1', '2']",secondary,False,144.714,"LINESTRING (-21.9253983 64.0892933, -21.9252922 64.0892675, -21.9251784 64.089239, -21.9243252 64.0889757, -21.923198 64.0886473, -21.9229438 64.0885578)",412,Vífilsstaðavegur,50,,
860486408,True,1,secondary,False,21.617,"LINESTRING (-21.9253983 64.0892933, -21.9252934 64.0893094, -21.9252032 64.0893378, -21.9251349 64.0893762, -21.925094 64.0894214)",412,Vífilsstaðavegur,50,,roundabout
860486408,True,1,secondary,False,9.632000000000001,"LINESTRING (-21.9255946 64.0892983, -21.9254972 64.0892903, -21.9253983 64.0892933)",412,Vífilsstaðavegur,50,,roundabout
860486408,True,1,secondary,False,3.905,"LINESTRING (-21.9258636 64.0894462, -21.9258486 64.0894117)",412,Vífilsstaðavegur,50,,roundabout
900781939,True,,secondary,False,11.253,"LINESTRING (-21.9097464 64.085155, -21.9097732 64.0851688, -21.9098282 64.0851826, -21.9098906 64.0851873, -21.909953 64.0851824)",412,,,,roundabout
900781941,True,1,tertiary,False,30.062000000000005,"LINESTRING (-21.9097464 64.085155, -21.9097323 64.0852013, -21.9097169 64.0852476, -21.9097061 64.0852781, -21.9096787 64.0853501, -21.9096484 64.0854219)",,Karlabraut,,,
671364061,True,1,secondary,False,118.914,"LINESTRING (-21.9099801 64.0851754, -21.9100402 64.085173, -21.9101004 64.085172, -21.9101699 64.0851728, -21.9102392 64.0851756, -21.9103122 64.085187, -21.9106197 64.085235, -21.9109976 64.0852974, -21.9113719 64.0853628, -21.9117434 64.0854313, -21.9122931 64.0855019)",412,Vífilsstaðavegur,50,,
