osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,bridge,lanes
222962717,living_street,False,True,57.455999999999996,"LINESTRING (17.7619172 43.6635855, 17.7618347 43.663685, 17.7616943 43.6637657, 17.7615077 43.6637676, 17.7613277 43.6637285)",,Rasadnik,,,
"[429005933, 576904815]",living_street,False,"[False, True]",100.672,"LINESTRING (17.7619172 43.6635855, 17.7617788 43.6635716, 17.7618492 43.6630587, 17.7622476 43.6630781)",,,,,
222963609,residential,False,False,80.633,"LINESTRING (17.758297 43.6654186, 17.757933 43.6651442, 17.7577588 43.6648232)",,,,,
222963610,residential,False,True,55.936,"LINESTRING (17.7575334 43.6637705, 17.7578754 43.6642085)",,Doljanka,,,
220277365,residential,False,True,154.14800000000002,"LINESTRING (17.7575334 43.6637705, 17.7575003 43.6637836, 17.7573499 43.6638435, 17.7570846 43.663926, 17.7570323 43.6639767, 17.7570255 43.664025, 17.7570306 43.6640812, 17.7570458 43.6641417, 17.7570982 43.6642035, 17.7571708 43.664242, 17.7572299 43.6642695, 17.7572536 43.6642951, 17.7572663 43.6643226, 17.7572781 43.6644003, 17.757326 43.6645188, 17.7573237 43.6645958, 17.7572866 43.6647003, 17.7572765 43.6648616)",,,,,
222963610,residential,False,False,71.88,"LINESTRING (17.7575334 43.6637705, 17.7581321 43.6635339, 17.7583114 43.6634529)",,Doljanka,,,
222962989,primary,False,False,92.50900000000001,"LINESTRING (17.7577588 43.6648232, 17.7579193 43.6647841, 17.7580797 43.6647323, 17.7582796 43.6646671, 17.7587809 43.6644479)",M 219;M-16.2,Zlatnih Ljiljana,50,,
"[1002000595, 222962989]",primary,False,True,39.094,"LINESTRING (17.7577588 43.6648232, 17.7576413 43.6648398, 17.7574597 43.6648556, 17.7572765 43.6648616)","['M 219;M16.2', 'M 219;M-16.2']",Zlatnih Ljiljana,50,,
222963609,residential,False,True,80.633,"LINESTRING (17.7577588 43.6648232, 17.757933 43.6651442, 17.758297 43.6654186)",,,,,
222963610,residential,False,False,55.936,"LINESTRING (17.7578754 43.6642085, 17.7575334 43.6637705)",,Doljanka,,,
220276687,residential,False,False,47.378,"LINESTRING (17.7623768 43.6623952, 17.7622985 43.6628175)",,,,,
"[1149059419, 220276687]",residential,False,True,143.102,"LINESTRING (17.7623768 43.6623952, 17.7624143 43.6619253, 17.7624216 43.6618336, 17.7624423 43.6617608, 17.7624592 43.6617161, 17.7624854 43.6616715, 17.7625206 43.6616209, 17.762565 43.6615815, 17.7625982 43.6615532, 17.7626536 43.6615236, 17.7627022 43.6615082, 17.7627571 43.6615019, 17.762888 43.6615032, 17.7630007 43.661503, 17.7631468 43.6614944)",,,,,
222964114,residential,False,False,142.976,"LINESTRING (17.7623768 43.6623952, 17.7626174 43.6624088, 17.7628459 43.6624235, 17.7630357 43.6624338, 17.7630913 43.6624369, 17.7632876 43.662434, 17.7633349 43.6624146, 17.7633745 43.6623826, 17.7633736 43.6623546, 17.7633634 43.6623333, 17.7632578 43.6622132, 17.7631859 43.6621165, 17.763173 43.6620835, 17.7631748 43.6620505, 17.7632004 43.6620148, 17.7632769 43.6619845, 17.7633671 43.6619603)",,,,,
220276694,residential,False,True,124.896,"LINESTRING (17.7588722 43.6653756, 17.7585285 43.6651404, 17.7585133 43.6651055, 17.7585293 43.6650737, 17.7586756 43.6649674, 17.7587636 43.6648933, 17.7588304 43.6648141, 17.7588402 43.6647431, 17.7588318 43.6646502, 17.7587809 43.6644479)",,,,,
222964114,residential,False,True,142.976,"LINESTRING (17.7633671 43.6619603, 17.7632769 43.6619845, 17.7632004 43.6620148, 17.7631748 43.6620505, 17.763173 43.6620835, 17.7631859 43.6621165, 17.7632578 43.6622132, 17.7633634 43.6623333, 17.7633736 43.6623546, 17.7633745 43.6623826, 17.7633349 43.6624146, 17.7632876 43.662434, 17.7630913 43.6624369, 17.7630357 43.6624338, 17.7628459 43.6624235, 17.7626174 43.6624088, 17.7623768 43.6623952)",,,,,
"[975724593, 155874978, 155874982, 678170703]",primary,False,False,398.013,"LINESTRING (17.7633671 43.6619603, 17.7634383 43.6621144, 17.763523 43.6622531, 17.7636333 43.6623597, 17.7638186 43.6624565, 17.7640482 43.6625213, 17.7643543 43.6625923, 17.7646848 43.6626886, 17.7648461 43.6627481, 17.7650167 43.662821, 17.7653323 43.6629855, 17.7654922 43.6630687, 17.7656813 43.6631553, 17.7658284 43.6631988, 17.7660013 43.6632355, 17.7663378 43.6632702, 17.7666846 43.6633009, 17.7670075 43.6633379, 17.7671956 43.663373, 17.7673622 43.6634184, 17.7675279 43.663486, 17.7675838 43.6635166)",M 115;M-17,,60,yes,"['2', '3']"
678170703,primary,False,True,54.80800000000001,"LINESTRING (17.7633671 43.6619603, 17.7632979 43.6617808, 17.7631468 43.6614944)",M 115;M-17,,,,2
507292443,residential,False,True,10.034,"LINESTRING (17.7592934 43.6615659, 17.7592357 43.6614859)",,,,,
220276671,living_street,False,True,44.866,"LINESTRING (17.7592934 43.6615659, 17.7597196 43.6613684, 17.7597473 43.6613369)",,,,,
507292443,residential,False,False,113.405,"LINESTRING (17.7592934 43.6615659, 17.7594522 43.6617617, 17.7596769 43.6620287, 17.7600233 43.6624384)",,,,,
"[975724593, 155874978, 155874982, 678170703]",primary,False,True,398.0129999999999,"LINESTRING (17.7675838 43.6635166, 17.7675279 43.663486, 17.7673622 43.6634184, 17.7671956 43.663373, 17.7670075 43.6633379, 17.7666846 43.6633009, 17.7663378 43.6632702, 17.7660013 43.6632355, 17.7658284 43.6631988, 17.7656813 43.6631553, 17.7654922 43.6630687, 17.7653323 43.6629855, 17.7650167 43.662821, 17.7648461 43.6627481, 17.7646848 43.6626886, 17.7643543 43.6625923, 17.7640482 43.6625213, 17.7638186 43.6624565, 17.7636333 43.6623597, 17.763523 43.6622531, 17.7634383 43.6621144, 17.7633671 43.6619603)",M 115;M-17,,60,yes,"['2', '3']"
220276621,primary_link,True,False,39.466,"LINESTRING (17.7624647 43.6606055, 17.7625093 43.6605992, 17.7625556 43.6605926, 17.7626295 43.6605689, 17.7626808 43.6605435, 17.762737 43.6605021, 17.7627941 43.6604472, 17.7628349 43.6603976)",M-16.2,,,,1
222962994,primary,False,False,30.253999999999998,"LINESTRING (17.7624647 43.6606055, 17.7626339 43.6606134, 17.7627476 43.660612, 17.7628403 43.6606086)",M 219;M-16.2,,,,2
222962994,primary,False,True,85.424,"LINESTRING (17.7624647 43.6606055, 17.7623804 43.6606041, 17.7621677 43.6606005, 17.7618799 43.6605919, 17.7614032 43.6605848)",M 219;M-16.2,,,,2
220276618,residential,False,False,11.886,"LINESTRING (17.7621023 43.6641827, 17.7620822 43.6642886)",,Omladinsko šetalište,,,
220276618,residential,False,True,66.213,"LINESTRING (17.7621023 43.6641827, 17.7621676 43.6638387, 17.76218 43.6637809, 17.7621959 43.6635915)",,Omladinsko šetalište,,,
576899013,living_street,False,False,30.568,"LINESTRING (17.7621023 43.6641827, 17.7618233 43.6641333, 17.761808 43.6641995)",,,,,
576899013,living_street,False,True,30.568,"LINESTRING (17.761808 43.6641995, 17.7618233 43.6641333, 17.7621023 43.6641827)",,,,,
576904814,living_street,False,False,52.896,"LINESTRING (17.7606954 43.66385, 17.7611904 43.6637758, 17.7613277 43.6637285)",,,,,
222962717,living_street,False,False,57.456,"LINESTRING (17.7613277 43.6637285, 17.7615077 43.6637676, 17.7616943 43.6637657, 17.7618347 43.663685, 17.7619172 43.6635855)",,Rasadnik,,,
222962717,living_street,False,True,81.53,"LINESTRING (17.7613277 43.6637285, 17.7611926 43.6636742, 17.7610926 43.6636488, 17.76099 43.6636384, 17.7608491 43.6636315, 17.7608227 43.6636264, 17.760808 43.6636172, 17.7608045 43.6635579, 17.7608215 43.6634922, 17.7608708 43.6633992, 17.7609465 43.6633061)",,Rasadnik,,,
576904814,living_street,False,True,52.896,"LINESTRING (17.7613277 43.6637285, 17.7611904 43.6637758, 17.7606954 43.66385)",,,,,
222962989,primary,False,False,198.54399999999998,"LINESTRING (17.7595741 43.6640754, 17.7596302 43.6640458, 17.7599519 43.6638515, 17.7601879 43.6636846, 17.7603515 43.6635527, 17.7605451 43.6633687, 17.7605822 43.6633334, 17.7608558 43.6630637, 17.7610489 43.6628444, 17.7610871 43.6627886, 17.7610991 43.6627607, 17.7611233 43.662709)",M 219;M-16.2,Zlatnih Ljiljana,50,,
222962989,primary,False,True,76.081,"LINESTRING (17.7595741 43.6640754, 17.7595081 43.6641102, 17.7591969 43.6642557, 17.7587809 43.6644479)",M 219;M-16.2,Zlatnih Ljiljana,50,,
222962992,primary,False,True,123.692,"LINESTRING (17.7595741 43.6640754, 17.7593066 43.6639557, 17.7589671 43.6638233, 17.7587371 43.6637232, 17.7585604 43.6636346, 17.7584284 43.6635468, 17.7583114 43.6634529)",M-17.5,Komune Vejle,,,
"[1161684969, 732730791]",residential,False,True,172.052,"LINESTRING (17.7573985 43.6657859, 17.7567735 43.6656859, 17.7566676 43.665653, 17.7565952 43.6656054, 17.7564611 43.6655016, 17.7562438 43.6653386, 17.7560319 43.6651815, 17.7559577 43.6651268, 17.755812 43.6650195, 17.7556965 43.6649404)",,,,,
"[1149059411, 1002000596, 1002000595]",primary,False,False,127.70299999999999,"LINESTRING (17.7556965 43.6649404, 17.7558904 43.664938, 17.7561844 43.6649083, 17.7563193 43.6648886, 17.7564623 43.6648748, 17.7568521 43.6648584, 17.757131 43.6648604, 17.7572388 43.6648599, 17.7572765 43.6648616)",M 219;M16.2,,,yes,
"[1161684969, 732730791]",residential,False,False,172.05200000000002,"LINESTRING (17.7556965 43.6649404, 17.755812 43.6650195, 17.7559577 43.6651268, 17.7560319 43.6651815, 17.7562438 43.6653386, 17.7564611 43.6655016, 17.7565952 43.6656054, 17.7566676 43.665653, 17.7567735 43.6656859, 17.7573985 43.6657859)",,,,,
"[220276633, 429004990]",residential,False,True,118.356,"LINESTRING (17.7632265 43.6634236, 17.7632107 43.6633564, 17.7631588 43.6632758, 17.7631111 43.6631811, 17.7630431 43.6630718, 17.7629983 43.662909, 17.7628824 43.6628926, 17.7624325 43.6628639, 17.7623637 43.6628484, 17.7622985 43.6628175)",,,,,
