osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,bridge,tunnel
169712725,False,Ive Andrića,residential,True,64.066,"LINESTRING (18.5682862 43.8110277, 18.5675569 43.8112622)",,,,
169710513,False,Jefta Dedijer,residential,False,190.841,"LINESTRING (18.5682862 43.8110277, 18.568289 43.8109886, 18.5683305 43.8104165, 18.5683958 43.810343, 18.5696914 43.809943)",,,,
169785064,False,Trifka Grabeža,living_street,True,84.91000000000001,"LINESTRING (18.5647832 43.8155827, 18.564575 43.8157063, 18.5644686 43.81573, 18.5642902 43.815763, 18.5640473 43.8157497, 18.5638041 43.8157094)",,,,
169785075,False,,living_street,False,107.201,"LINESTRING (18.5673133 43.8137565, 18.5685484 43.8133889)",,,,
169710502,False,Nikole Tesle,residential,False,91.247,"LINESTRING (18.5666833 43.8141556, 18.5670393 43.8145137, 18.5673444 43.8148233)",2,,,
169710502,False,Nikole Tesle,residential,True,85.958,"LINESTRING (18.5666833 43.8141556, 18.5663819 43.8138461, 18.5660656 43.813524)",2,,,
"[169785078, 776345519]",False,,residential,False,222.574,"LINESTRING (18.5666833 43.8141556, 18.5659195 43.8144754, 18.5658163 43.8145061, 18.5657585 43.8145161, 18.5656634 43.8144887, 18.5656018 43.8144287, 18.5655209 43.8143224, 18.5654441 43.8142288, 18.5651757 43.8139019, 18.5649403 43.8136173, 18.5648741 43.8135695, 18.5648091 43.8135005)",,,,
169785068,False,,residential,False,141.173,"LINESTRING (18.5689949 43.8184776, 18.5703466 43.8176648)",,,,
169712720,False,Trifka Grabeža,living_street,False,13.567,"LINESTRING (18.5638041 43.8157094, 18.5638062 43.8158314)",,,,
169712720,False,Trifka Grabeža,living_street,True,205.528,"LINESTRING (18.5638041 43.8157094, 18.5637855 43.8149268, 18.5639287 43.8144638, 18.5644202 43.8143248, 18.5646704 43.8144327)",,,,
169785064,False,Trifka Grabeža,living_street,False,84.91000000000001,"LINESTRING (18.5638041 43.8157094, 18.5640473 43.8157497, 18.5642902 43.815763, 18.5644686 43.81573, 18.564575 43.8157063, 18.5647832 43.8155827)",,,,
169710502,False,Nikole Tesle,residential,False,85.958,"LINESTRING (18.5660656 43.813524, 18.5663819 43.8138461, 18.5666833 43.8141556)",2,,,
169710502,False,Nikole Tesle,residential,True,48.759,"LINESTRING (18.5660656 43.813524, 18.5658242 43.8133037, 18.5656835 43.8131831)",2,,,
169712720,False,Trifka Grabeža,living_street,True,13.567,"LINESTRING (18.5638062 43.8158314, 18.5638041 43.8157094)",,,,
169712720,False,Trifka Grabeža,living_street,False,59.233000000000004,"LINESTRING (18.5638062 43.8158314, 18.5639209 43.8160106, 18.5642437 43.8162518)",,,,
"[178375516, 178375517]",False,,residential,True,70.513,"LINESTRING (18.566173 43.8181956, 18.5663526 43.8179273, 18.5665368 43.8176185)",,,yes,
737476847,False,Karađorđeva,primary,True,42.538,"LINESTRING (18.5661396 43.8129881, 18.5656835 43.8131831)",2,M-II 508,,
181483652,True,,primary_link,False,62.92899999999999,"LINESTRING (18.5661396 43.8129881, 18.566025 43.8131582, 18.5659962 43.8132448, 18.5659908 43.8133325, 18.566011 43.8134207, 18.5660656 43.813524)",,,,
737476847,False,Karađorđeva,primary,False,161.481,"LINESTRING (18.5661396 43.8129881, 18.5669346 43.8127371, 18.5679969 43.8124293)",2,M-II 508,,
1044731983,False,Milana Simovića,residential,False,25.921,"LINESTRING (18.5710205 43.8122757, 18.5710173 43.8125088)",,,,
181484760,True,,primary_link,False,56.489999999999995,"LINESTRING (18.5710205 43.8122757, 18.5709799 43.8121334, 18.5709509 43.8120633, 18.5708966 43.8120166, 18.5708085 43.8119981, 18.570585 43.811979)",,,,
1044731985,False,Milana Simovića,residential,True,42.467,"LINESTRING (18.5710205 43.8122757, 18.5710278 43.8120608, 18.5710466 43.8118944)",,,,
225074835,False,Lava Tolstoja,residential,True,65.321,"LINESTRING (18.5661546 43.8110286, 18.5654297 43.8112959)",,,,
755149199,False,Lava Tolstoja,residential,False,105.968,"LINESTRING (18.5661546 43.8110286, 18.5672319 43.8104774)",,,,
182237920,False,Drinjska,residential,True,87.555,"LINESTRING (18.5661546 43.8110286, 18.5658275 43.8116062, 18.5658702 43.8117667)",,,,
169710553,False,Srpskih ratnika,tertiary,False,11.077,"LINESTRING (18.5716056 43.8160889, 18.5717114 43.8160249)",,,,
180161482,False,Stjepana Lučića,residential,False,114.293,"LINESTRING (18.5716056 43.8160889, 18.5707612 43.8152611)",,,,
169710553,False,Srpskih ratnika,tertiary,True,80.118,"LINESTRING (18.5716056 43.8160889, 18.5709123 43.8164862, 18.570827 43.8165399)",,,,
104111250,False,Alekse Šantića,residential,False,169.482,"LINESTRING (18.5720333 43.8122875, 18.5726223 43.8119903, 18.5728019 43.8118817, 18.5731332 43.8117023, 18.5736729 43.8114436, 18.5737673 43.8114274)",,,,
104111250,False,Alekse Šantića,residential,True,86.431,"LINESTRING (18.5720333 43.8122875, 18.5717809 43.8123889, 18.571516 43.8124599, 18.5713462 43.8124895, 18.5711413 43.8125106, 18.5710173 43.8125088)",,,,
169710538,False,Dobroslava Jevđevića,residential,True,68.61,"LINESTRING (18.5682022 43.8166837, 18.5683977 43.8165798, 18.5688735 43.8163017)",,,,
