osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,access,tunnel
425605942,,residential,False,True,27.803,"LINESTRING (17.9643605 43.6577478, 17.9645263 43.6575812, 17.9645611 43.6575442)",,,,,,
425605943,,residential,False,True,38.704,"LINESTRING (17.9647755 43.6579239, 17.9643605 43.6577478)",,,,,,
266817502,Željeznička,residential,False,False,347.246,"LINESTRING (17.9647755 43.6579239, 17.964683 43.6579618, 17.964581 43.6579982, 17.964526 43.6580195, 17.964465 43.6580316, 17.9644107 43.6580311, 17.9643524 43.6580219, 17.9642645 43.6579923, 17.9639661 43.6578808, 17.9626393 43.657314, 17.9622173 43.6571319, 17.9617931 43.6569501, 17.9616558 43.6568881, 17.9616217 43.6568681, 17.9616057 43.6568496, 17.961618 43.6568134, 17.9618984 43.6564204)",,,,,,
266817502,Željeznička,residential,False,True,48.029999999999994,"LINESTRING (17.9647755 43.6579239, 17.9649874 43.6578336, 17.9650579 43.6578125, 17.9651373 43.6578034, 17.9652172 43.6577985, 17.9653314 43.6577963)",,,,,,
347770073,Civilnih žrtava rata,residential,False,False,143.654,"LINESTRING (17.9630342 43.6568781, 17.9631082 43.6569193, 17.9633312 43.6570059, 17.9637037 43.6571623, 17.9638629 43.6572495, 17.9639637 43.6572838, 17.9645611 43.6575442)",,,,,,
347770073,Civilnih žrtava rata,residential,False,True,104.636,"LINESTRING (17.9630342 43.6568781, 17.9624781 43.656639, 17.9622837 43.6565684, 17.9620111 43.6564623, 17.9618984 43.6564204)",,,,,,
425605942,,residential,False,True,163.286,"LINESTRING (17.9630342 43.6568781, 17.9629289 43.6570653, 17.9629213 43.657105, 17.9629509 43.6571301, 17.9636834 43.6574639, 17.9638968 43.6575695, 17.9643605 43.6577478)",,,,,,
425605951,,residential,False,False,175.323,"LINESTRING (17.9660528 43.657518, 17.9664673 43.6578192, 17.9663536 43.6579507, 17.9663413 43.6580992, 17.9663733 43.6581557, 17.966435 43.6582046, 17.9665339 43.6582914, 17.9665592 43.6583379, 17.9665508 43.6583917, 17.9665271 43.6584607, 17.9664478 43.6585764, 17.9663841 43.6586215, 17.9662416 43.6586488, 17.966096 43.6587293)",,,,,,
266816190,Pave Anđelića,residential,False,False,12.93,"LINESTRING (17.966096 43.6587293, 17.9661494 43.6587959, 17.9661647 43.6588336)",,,,,,
266816190,Pave Anđelića,residential,False,True,122.19800000000001,"LINESTRING (17.966096 43.6587293, 17.9655822 43.6582135, 17.9654695 43.6580952, 17.9654078 43.6580205, 17.9653622 43.6579409, 17.9653475 43.6578749, 17.9653314 43.6577963)",,,,,,
425605951,,residential,False,True,175.323,"LINESTRING (17.966096 43.6587293, 17.9662416 43.6586488, 17.9663841 43.6586215, 17.9664478 43.6585764, 17.9665271 43.6584607, 17.9665508 43.6583917, 17.9665592 43.6583379, 17.9665339 43.6582914, 17.966435 43.6582046, 17.9663733 43.6581557, 17.9663413 43.6580992, 17.9663536 43.6579507, 17.9664673 43.6578192, 17.9660528 43.657518)",,,,,,
220278971,,primary_link,True,False,89.676,"LINESTRING (17.9636496 43.655731, 17.9635423 43.6557098, 17.9634282 43.6556595, 17.9633159 43.6555886, 17.9632001 43.6554975, 17.9631291 43.6554315, 17.9630903 43.6554034, 17.9630413 43.6553716, 17.9629889 43.6553459, 17.9629407 43.6553325, 17.9628867 43.6553416, 17.9628191 43.65536, 17.9627734 43.6553991)",1,,,,,
"[678281296, 678281284, 678281278]","['Trg državnosti', 'Trešanica']",primary,False,False,202.494,"LINESTRING (17.9636496 43.655731, 17.9637185 43.6557859, 17.9638549 43.6558862, 17.9641784 43.6561515, 17.9642925 43.6562279, 17.9643939 43.6562793, 17.9646347 43.6563789, 17.9650706 43.6565274, 17.9652193 43.6565776, 17.9653739 43.6566368, 17.9656476 43.6567988)","['2', '3']",M 115;M-17,50,,,
678281278,Trg državnosti,primary,False,True,90.22299999999998,"LINESTRING (17.9636496 43.655731, 17.9635535 43.655656, 17.9630884 43.6552828, 17.9630093 43.6552266, 17.9629791 43.6552038, 17.9628825 43.6551397)",3,M 115;M-17,,,,
347771111,Repovica,residential,False,False,37.661,"LINESTRING (17.9621199 43.6584659, 17.9616561 43.6584198)",,,,,,
734919644,,residential,False,True,100.06800000000001,"LINESTRING (17.9621199 43.6584659, 17.9620736 43.6584226, 17.9620153 43.6583514, 17.962013 43.658265, 17.9619878 43.6582176, 17.9619359 43.6581842, 17.9618418 43.6581561, 17.9617407 43.6581295, 17.9616121 43.6581503, 17.9615461 43.6581857, 17.9615223 43.6582198, 17.9615327 43.6582543, 17.9616111 43.6583116, 17.9616316 43.6583417, 17.9616464 43.6583634, 17.9616561 43.6584198)",,,,,,
"[347771050, 347771046, 347771111]","['Repovica', 'Pave Anđelića']",residential,False,True,501.791,"LINESTRING (17.9621199 43.6584659, 17.9622267 43.6584697, 17.9623618 43.658465, 17.9625432 43.6584658, 17.9627444 43.6584794, 17.962916 43.6585075, 17.9630703 43.6585638, 17.9631923 43.6586608, 17.9633559 43.6587627, 17.9635893 43.6588403, 17.9637958 43.6589131, 17.96395 43.6589383, 17.964111 43.6589888, 17.9642183 43.6590179, 17.9643001 43.6590683, 17.9644302 43.6591091, 17.9646206 43.6591304, 17.964744 43.659111, 17.9648486 43.659079, 17.9649907 43.6590819, 17.9651342 43.6591188, 17.9654078 43.6592003, 17.9657793 43.6593381, 17.9660864 43.6594652, 17.9662205 43.6595554, 17.9663144 43.6595952, 17.9664069 43.6596029, 17.9664978 43.6595943, 17.9666218 43.6594529, 17.9666391 43.6594093, 17.96662 43.6593769, 17.9665913 43.6593568, 17.9664925 43.6593134, 17.9663083 43.6592425, 17.9661773 43.6591734, 17.9660966 43.6591141, 17.9660557 43.6590512, 17.9660582 43.6589784, 17.9660819 43.6589155, 17.9661647 43.6588336)",,,,,,yes
734919646,,residential,False,True,105.893,"LINESTRING (17.9598919 43.6576974, 17.959853 43.6577769, 17.9598476 43.657874, 17.9598597 43.6579496, 17.9598932 43.6580341, 17.9599455 43.658133, 17.9599718 43.6581788, 17.9599984 43.6582196, 17.9599995 43.6582581, 17.9599814 43.6583259, 17.959975 43.6583813, 17.959975 43.658416, 17.9599878 43.6584553, 17.960024 43.6584953, 17.9600549 43.6585338, 17.9600623 43.6585638, 17.9600538 43.6585808, 17.9600209 43.6585937)",,,,,,
347771111,Repovica,residential,False,False,55.82699999999999,"LINESTRING (17.9600209 43.6585937, 17.9599844 43.6585803, 17.959921 43.6585193, 17.9598154 43.6584076, 17.9597604 43.6583154, 17.959692 43.6582931, 17.9596156 43.6582621, 17.9595566 43.6582601)",,,,,,
347771111,Repovica,residential,False,True,136.136,"LINESTRING (17.9600209 43.6585937, 17.9600957 43.6586211, 17.9602365 43.6586123, 17.9603693 43.6585784, 17.960498 43.658556, 17.9606751 43.6585638, 17.9609258 43.6585648, 17.9610136 43.65856, 17.9611418 43.6585531, 17.9613 43.6585221, 17.9614274 43.6584784, 17.9615146 43.6584454, 17.9616561 43.6584198)",,,,,,
734919646,,residential,False,False,105.89299999999999,"LINESTRING (17.9600209 43.6585937, 17.9600538 43.6585808, 17.9600623 43.6585638, 17.9600549 43.6585338, 17.960024 43.6584953, 17.9599878 43.6584553, 17.959975 43.658416, 17.959975 43.6583813, 17.9599814 43.6583259, 17.9599995 43.6582581, 17.9599984 43.6582196, 17.9599718 43.6581788, 17.9599455 43.658133, 17.9598932 43.6580341, 17.9598597 43.6579496, 17.9598476 43.657874, 17.959853 43.6577769, 17.9598919 43.6576974)",,,,,,
734919649,,residential,False,True,121.67699999999999,"LINESTRING (17.958763 43.6578905, 17.9588745 43.6578428, 17.9589252 43.6578318, 17.9590063 43.6577988, 17.9590671 43.6577731, 17.9591212 43.6577438, 17.9592006 43.657723, 17.9592631 43.6577083, 17.9593341 43.6577059, 17.9593983 43.6577169, 17.9594304 43.6577548, 17.9594406 43.6578122, 17.9594321 43.6578672, 17.9594101 43.6579516, 17.9593983 43.6580176, 17.9594118 43.6580751, 17.9594321 43.6581399, 17.9594642 43.6581887, 17.9595031 43.6582266, 17.9595566 43.6582601)",,,,,,
347771111,Repovica,residential,False,True,55.827000000000005,"LINESTRING (17.9595566 43.6582601, 17.9596156 43.6582621, 17.959692 43.6582931, 17.9597604 43.6583154, 17.9598154 43.6584076, 17.959921 43.6585193, 17.9599844 43.6585803, 17.9600209 43.6585937)",,,,,,
734919649,,residential,False,False,121.67700000000002,"LINESTRING (17.9595566 43.6582601, 17.9595031 43.6582266, 17.9594642 43.6581887, 17.9594321 43.6581399, 17.9594118 43.6580751, 17.9593983 43.6580176, 17.9594101 43.6579516, 17.9594321 43.6578672, 17.9594406 43.6578122, 17.9594304 43.6577548, 17.9593983 43.6577169, 17.9593341 43.6577059, 17.9592631 43.6577083, 17.9592006 43.657723, 17.9591212 43.6577438, 17.9590671 43.6577731, 17.9590063 43.6577988, 17.9589252 43.6578318, 17.9588745 43.6578428, 17.958763 43.6578905)",,,,,,
854134862,,residential,False,True,52.852,"LINESTRING (17.960295 43.6523897, 17.959668 43.6522479)",,,,,,
347764662,Kasima Prohića,residential,False,False,60.604,"LINESTRING (17.9591037 43.6526066, 17.9591394 43.6525876, 17.9593622 43.6524692, 17.959668 43.6522479)",,,,,,
347764662,Kasima Prohića,residential,False,True,146.335,"LINESTRING (17.9591037 43.6526066, 17.9590081 43.6526574, 17.9585736 43.6528651, 17.958241 43.6530281, 17.9579392 43.6531438, 17.9577367 43.6532515, 17.9575798 43.6533223)",,,,,,
854134893,,residential,False,False,74.981,"LINESTRING (17.9591037 43.6526066, 17.958699 43.6523343, 17.9586902 43.6522972, 17.958791 43.6520719)",,,,,,
854134905,,residential,False,False,86.322,"LINESTRING (17.9591037 43.6526066, 17.9592051 43.652662, 17.9592274 43.6526944, 17.9592254 43.6527591, 17.9592254 43.6528208, 17.9592559 43.6528811, 17.9593636 43.6530091, 17.9594734 43.6531473, 17.9595505 43.6532847)",,,,,,
854134893,,residential,False,True,74.981,"LINESTRING (17.958791 43.6520719, 17.9586902 43.6522972, 17.958699 43.6523343, 17.9591037 43.6526066)",,,,,,
172701037,Varda,secondary,False,False,63.337,"LINESTRING (17.9595505 43.6532847, 17.9595821 43.6532757, 17.9598583 43.6531981, 17.9600702 43.653138, 17.9602669 43.6530526)",2,R-435,,,,
172701037,Varda,secondary,False,True,142.813,"LINESTRING (17.9595505 43.6532847, 17.959397 43.6533281, 17.9589075 43.6534718, 17.9581826 43.6537075, 17.9579271 43.6538026)",2,R-435,,,,
854134905,,residential,False,True,86.322,"LINESTRING (17.9595505 43.6532847, 17.9594734 43.6531473, 17.9593636 43.6530091, 17.9592559 43.6528811, 17.9592254 43.6528208, 17.9592254 43.6527591, 17.9592274 43.6526944, 17.9592051 43.652662, 17.9591037 43.6526066)",,,,,,
854137836,,residential,False,False,68.647,"LINESTRING (17.9554417 43.6546775, 17.9558025 43.6545271, 17.9558441 43.6545009, 17.9558696 43.6544747, 17.9559125 43.6543399, 17.9559363 43.6542355)",,,,,,
194463070,3. mart,residential,False,False,32.453,"LINESTRING (17.9559363 43.6542355, 17.956133 43.6541711, 17.9561894 43.6541507, 17.9563008 43.6541106)",,,,,,
854137836,,residential,False,True,68.64699999999999,"LINESTRING (17.9559363 43.6542355, 17.9559125 43.6543399, 17.9558696 43.6544747, 17.9558441 43.6545009, 17.9558025 43.6545271, 17.9554417 43.6546775)",,,,,,
220282962,3. mart,residential,False,False,35.938,"LINESTRING (17.9577274 43.6535135, 17.9579271 43.6538026)",,,,,,
220282962,3. mart,residential,False,True,24.366999999999997,"LINESTRING (17.9577274 43.6535135, 17.9576777 43.6534415, 17.9575798 43.6533223)",,,,,,
1037791120,,residential,False,False,135.671,"LINESTRING (17.9577274 43.6535135, 17.9575619 43.6535637, 17.9573625 43.6536317, 17.9571565 43.653704, 17.9565314 43.6539484, 17.9563485 43.65402, 17.9563098 43.6540565, 17.9563035 43.6540816, 17.9563008 43.6541106)",,,,,,
194463070,3. mart,residential,False,False,74.146,"LINESTRING (17.9563008 43.6541106, 17.9566653 43.6539791, 17.9567514 43.6539602, 17.9568283 43.6539639, 17.9568959 43.6539962, 17.9569728 43.6540549, 17.9570648 43.6541447)",,,,,,
194463070,3. mart,residential,False,True,32.453,"LINESTRING (17.9563008 43.6541106, 17.9561894 43.6541507, 17.956133 43.6541711, 17.9559363 43.6542355)",,,,,,
1037791120,,residential,False,True,135.671,"LINESTRING (17.9563008 43.6541106, 17.9563035 43.6540816, 17.9563098 43.6540565, 17.9563485 43.65402, 17.9565314 43.6539484, 17.9571565 43.653704, 17.9573625 43.6536317, 17.9575619 43.6535637, 17.9577274 43.6535135)",,,,,,
678283733,Kolonija,primary,False,True,21.526,"LINESTRING (17.9601154 43.6543115, 17.9598563 43.6542632)",2,M 115;M-17,,,,
220282949,,residential,False,True,17.781,"LINESTRING (17.9601154 43.6543115, 17.9600948 43.6542848, 17.9600845 43.6542507, 17.9600791 43.654212, 17.9600887 43.6541569)",,,,,,
"[678281280, 64394609, 220277984, 678283733]","['Kolonija', 'Trg državnosti', 'Most Jurij Gagarin']",primary,False,False,200.367,"LINESTRING (17.9601154 43.6543115, 17.9601603 43.6543202, 17.9610926 43.6545308, 17.9612284 43.6545617, 17.9613026 43.6545803, 17.9616997 43.6546738, 17.9617338 43.6546819, 17.9619087 43.6547259, 17.9619697 43.6547447, 17.9620806 43.6547781, 17.9621385 43.654799, 17.9622014 43.6548216, 17.9623111 43.6548629, 17.9623647 43.6548821, 17.9624544 43.6549187)","['2', '3']","['M 115;M17', 'M 115;M-17']",,yes,,
221164573,4. muslimanske brigade,residential,False,True,303.02500000000003,"LINESTRING (17.9621427 43.6561486, 17.9622287 43.6561955, 17.9623145 43.6562605, 17.9624118 43.6563206, 17.962517 43.6563859, 17.9629802 43.6566524, 17.9630512 43.6566787, 17.9631321 43.656706, 17.9632712 43.656758, 17.963448 43.6568234, 17.9635348 43.6568554, 17.9636165 43.6568815, 17.9636984 43.656901, 17.9637989 43.6569172, 17.9640164 43.6569171, 17.9642033 43.6569174, 17.9643586 43.6569032, 17.9644718 43.6568923, 17.9646552 43.6568773, 17.9648202 43.6568841, 17.9649926 43.6568827, 17.9653053 43.6569347, 17.9655575 43.6569745)",,,,,,
"[347761242, 220278964, 220278966]",Željeznička,secondary,False,False,36.713,"LINESTRING (17.9621427 43.6561486, 17.9621166 43.6561815, 17.9619885 43.6563536, 17.9619654 43.6563869, 17.9619373 43.656406, 17.9618984 43.6564204)",,,,yes,,
"[220278970, 347761242]","['Trg državnosti', 'Željeznička']",secondary,False,True,97.58699999999999,"LINESTRING (17.9621427 43.6561486, 17.962492 43.6557237, 17.9625105 43.655703, 17.9626847 43.6555065, 17.9627156 43.6554711, 17.9627424 43.6554361, 17.9627734 43.6553991)",,,,,,
221164573,4. muslimanske brigade,residential,False,False,303.025,"LINESTRING (17.9655575 43.6569745, 17.9653053 43.6569347, 17.9649926 43.6568827, 17.9648202 43.6568841, 17.9646552 43.6568773, 17.9644718 43.6568923, 17.9643586 43.6569032, 17.9642033 43.6569174, 17.9640164 43.6569171, 17.9637989 43.6569172, 17.9636984 43.656901, 17.9636165 43.6568815, 17.9635348 43.6568554, 17.963448 43.6568234, 17.9632712 43.656758, 17.9631321 43.656706, 17.9630512 43.6566787, 17.9629802 43.6566524, 17.962517 43.6563859, 17.9624118 43.6563206, 17.9623145 43.6562605, 17.9622287 43.6561955, 17.9621427 43.6561486)",,,,,,
"[266816187, 266816189, 266816190]",Pave Anđelića,residential,False,False,93.607,"LINESTRING (17.9655575 43.6569745, 17.9655548 43.6569809, 17.9654481 43.6572491, 17.9653488 43.6575596, 17.9653327 43.6576644, 17.9653314 43.6577963)",,,,yes,,
266816187,Pave Anđelića,residential,False,True,20.839,"LINESTRING (17.9655575 43.6569745, 17.9656231 43.6568491, 17.9656476 43.6567988)",,,,,,
"[220282953, 326755948]","['Pleha', 'Omladinska']",residential,False,False,657.9079999999999,"LINESTRING (17.9632043 43.6528046, 17.9632496 43.6528538, 17.9632604 43.6528916, 17.9632484 43.6529502, 17.963161 43.6531237, 17.9631047 43.6532448, 17.96308 43.6533045, 17.9630909 43.6533328, 17.9631244 43.6533494, 17.9632996 43.6534011, 17.9635409 43.6534626, 17.9635731 43.6534707, 17.9638123 43.6535311, 17.9642136 43.6536397, 17.9644215 43.6537157, 17.9645709 43.6537741, 17.9646138 43.6537845, 17.9646462 43.6537662, 17.9646544 43.6537395, 17.9646214 43.653702, 17.9645613 43.6536702, 17.9644744 43.6536209, 17.9643926 43.6535229, 17.9642746 43.6533699, 17.9642531 43.6533281, 17.964225 43.6532704, 17.9642042 43.6532025, 17.9641753 43.6530943, 17.9641579 43.6529832, 17.9641613 43.6528968, 17.964174 43.6528153, 17.9642009 43.6526716, 17.9642223 43.6525664, 17.9642444 43.6525038, 17.9642873 43.6524587, 17.9643376 43.6524228, 17.964404 43.6523859, 17.964467 43.6523636, 17.9647052 43.652304, 17.9650385 43.6522265, 17.9651429 43.6522011, 17.9652344 43.6521795, 17.9652913 43.6521745, 17.9653595 43.652176, 17.9654255 43.6521841, 17.9655064 43.6522069, 17.9655803 43.6522353, 17.9656421 43.6522423, 17.9656841 43.6522353, 17.9657182 43.6522184, 17.9657389 43.6521941, 17.9657741 43.6521048, 17.9658433 43.6519877, 17.9658892 43.6519232, 17.9659296 43.6518838, 17.966004 43.6518391, 17.9660881 43.6518091, 17.9662296 43.6517482, 17.9663733 43.6516951, 17.9664926 43.6516312, 17.9666352 43.6515449, 17.966764 43.6514448, 17.9668406 43.6513839, 17.9669173 43.6513169, 17.9669481 43.6512861, 17.9669535 43.6512592, 17.9669354 43.6512361, 17.9669151 43.651196, 17.9668539 43.6510447)",,,,,,
435442412,Maršala Tita,tertiary,False,False,87.831,"LINESTRING (17.9632043 43.6528046, 17.9632146 43.652786, 17.9632981 43.6526233, 17.9633243 43.6525518, 17.9633446 43.6524815, 17.9633589 43.6524173, 17.9633741 43.6523348, 17.9633909 43.652245, 17.963397 43.6521606, 17.9633964 43.6520942, 17.9633953 43.6520335)",,,,,,
"[347763978, 435442412]",Maršala Tita,tertiary,False,True,236.95999999999998,"LINESTRING (17.9632043 43.6528046, 17.9631401 43.6529208, 17.9630757 43.6530633, 17.9629576 43.653314, 17.9629136 43.6534076, 17.9629027 43.6534368, 17.9628624 43.6535831, 17.962833 43.6537155, 17.9628175 43.6537852, 17.962815 43.6538302, 17.9628121 43.6538832, 17.9628228 43.654021, 17.9628503 43.6541714, 17.9628664 43.6542359, 17.9629536 43.6545692, 17.9629643 43.6547011, 17.9629543 43.6548239, 17.9629482 43.6548588, 17.9629462 43.654884)",,,,,,
