osmid,oneway,lanes,name,highway,maxspeed,access,width,reversed,length,geometry,ref
580900479,False,2,الطوفة,tertiary,60,yes,,True,102.24600000000001,"LINESTRING (47.2853011 30.9289232, 47.2856632 30.9291401, 47.2860099 30.9293248, 47.2862035 30.9294183)",
1215329660,False,1,,residential,20,yes,,False,72.643,"LINESTRING (47.2853011 30.9289232, 47.285554 30.9287683, 47.2857566 30.9286601, 47.285942 30.9285716)",
1215329660,False,1,,residential,20,yes,,True,72.643,"LINESTRING (47.285942 30.9285716, 47.2857566 30.9286601, 47.285554 30.9287683, 47.2853011 30.9289232)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,False,8.489,"LINESTRING (47.2860293 30.9235177, 47.2861074 30.9235543)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,True,55.948,"LINESTRING (47.2860293 30.9235177, 47.2855094 30.9232848)",
1215329662,False,1,,residential,20,yes,,True,111.099,"LINESTRING (47.2860293 30.9235177, 47.2858352 30.9236942, 47.2856175 30.9238686, 47.2855738 30.9238997, 47.2855506 30.9239419, 47.2855387 30.9239773, 47.2855412 30.9240475, 47.285556 30.9240915, 47.2855567 30.924132, 47.2855459 30.9241696, 47.2855324 30.9242031, 47.2854967 30.9242577, 47.285476 30.9242933, 47.2854574 30.9243252)",
1215329662,False,1,,residential,20,yes,,False,73.78500000000001,"LINESTRING (47.2854934 30.9248816, 47.2854735 30.9248492, 47.2854362 30.924811, 47.2853808 30.9247617, 47.285329 30.9247275, 47.285301 30.9247049, 47.2852824 30.9246802, 47.2852815 30.9246576, 47.2852858 30.9246249, 47.2853113 30.9245677, 47.2853441 30.9245026, 47.2853815 30.9244354, 47.2854465 30.9243431, 47.2854492 30.9243392, 47.2854574 30.9243252)",
1215329662,False,1,,residential,20,yes,,True,199.085,"LINESTRING (47.2854934 30.9248816, 47.285497 30.9248874, 47.2854913 30.9249402, 47.2854914 30.9249853, 47.2855513 30.9251722, 47.2855609 30.9252355, 47.2855744 30.9253294, 47.2855801 30.9254142, 47.2856022 30.9254932, 47.2856491 30.9255897, 47.2856829 30.9256721, 47.2856961 30.9257213, 47.2856811 30.9257915, 47.2856564 30.9258351, 47.2856456 30.9258764, 47.2856851 30.9260145, 47.2857316 30.9260864, 47.2857782 30.9261344, 47.2858364 30.9262214, 47.2858631 30.9262817, 47.2859164 30.9263753, 47.2859928 30.9264834, 47.2860364 30.9265354, 47.2860547 30.92654)",
1215329667,False,,,residential,,,,False,192.56,"LINESTRING (47.2854934 30.9248816, 47.2856045 30.924862, 47.2856893 30.9248362, 47.2857364 30.9248086, 47.2857773 30.9247981, 47.285898 30.9247776, 47.2859762 30.9247534, 47.2860935 30.924734, 47.2861577 30.9247048, 47.2864324 30.9245307, 47.2865108 30.9244673, 47.2865371 30.9244285, 47.2865293 30.9243977, 47.2865268 30.9243936, 47.2865042 30.9243561, 47.2864863 30.9242998, 47.2864869 30.9242563, 47.2864909 30.924205, 47.2865004 30.9241661, 47.2865049 30.9241535, 47.2865169 30.9241201, 47.2865468 30.9240917, 47.2865824 30.9240653, 47.2866179 30.9240383, 47.2867408 30.9239597, 47.2868645 30.9238857)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,False,19.421,"LINESTRING (47.2868645 30.9238857, 47.2870462 30.9239645)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,True,81.081,"LINESTRING (47.2868645 30.9238857, 47.2861883 30.9235923, 47.2861074 30.9235543)",
1215329667,False,,,residential,,,,True,192.56000000000003,"LINESTRING (47.2868645 30.9238857, 47.2867408 30.9239597, 47.2866179 30.9240383, 47.2865824 30.9240653, 47.2865468 30.9240917, 47.2865169 30.9241201, 47.2865049 30.9241535, 47.2865004 30.9241661, 47.2864909 30.924205, 47.2864869 30.9242563, 47.2864863 30.9242998, 47.2865042 30.9243561, 47.2865268 30.9243936, 47.2865293 30.9243977, 47.2865371 30.9244285, 47.2865108 30.9244673, 47.2864324 30.9245307, 47.2861577 30.9247048, 47.2860935 30.924734, 47.2859762 30.9247534, 47.285898 30.9247776, 47.2857773 30.9247981, 47.2857364 30.9248086, 47.2856893 30.9248362, 47.2856045 30.924862, 47.2854934 30.9248816)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,False,7.837,"LINESTRING (47.2883239 30.9243764, 47.2883978 30.9244072)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,True,130.591,"LINESTRING (47.2883239 30.9243764, 47.2879793 30.924233, 47.2874724 30.9241141, 47.2870568 30.9239691, 47.2870462 30.9239645)",
1215329670,False,,,residential,,,,False,79.017,"LINESTRING (47.2883239 30.9243764, 47.2883606 30.9242815, 47.2883797 30.9242333, 47.2884009 30.9241642, 47.2884115 30.9240969, 47.2884094 30.9240577, 47.2883922 30.9239937, 47.2883598 30.9239229, 47.2883097 30.9238436, 47.2882948 30.9238182, 47.2882314 30.9237104)",
1215329670,False,,,residential,,,,True,79.017,"LINESTRING (47.2882314 30.9237104, 47.2882948 30.9238182, 47.2883097 30.9238436, 47.2883598 30.9239229, 47.2883922 30.9239937, 47.2884094 30.9240577, 47.2884115 30.9240969, 47.2884009 30.9241642, 47.2883797 30.9242333, 47.2883606 30.9242815, 47.2883239 30.9243764)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,True,19.421,"LINESTRING (47.2870462 30.9239645, 47.2868645 30.9238857)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,False,130.591,"LINESTRING (47.2870462 30.9239645, 47.2870568 30.9239691, 47.2874724 30.9241141, 47.2879793 30.924233, 47.2883239 30.9243764)",
1215329672,False,,,residential,,,,False,35.577,"LINESTRING (47.2870462 30.9239645, 47.2870618 30.9238486, 47.2870678 30.9237831, 47.2870603 30.9237058, 47.2870469 30.9236469)",
1215329672,False,,,residential,,,,True,21.016,"LINESTRING (47.2868122 30.9234489, 47.286845 30.9234868, 47.2868987 30.9235107, 47.2869379 30.9235215, 47.2869827 30.9235296, 47.2869965 30.9235393)",
1215329672,False,,,residential,,,,False,13.332999999999998,"LINESTRING (47.2870469 30.9236469, 47.2870335 30.9235878, 47.2870181 30.9235555, 47.2870174 30.923554, 47.2869965 30.9235393)",
1215329672,False,,,residential,,,,True,35.577,"LINESTRING (47.2870469 30.9236469, 47.2870603 30.9237058, 47.2870678 30.9237831, 47.2870618 30.9238486, 47.2870462 30.9239645)",
1215329673,False,,,residential,,,,False,112.44800000000001,"LINESTRING (47.2870469 30.9236469, 47.2871497 30.9235858, 47.2872038 30.9235567, 47.287278 30.9235429, 47.2873476 30.9235428, 47.2873994 30.9235504, 47.2875002 30.9235319, 47.2875795 30.9234964, 47.2877179 30.9234274, 47.2878123 30.9233704, 47.2879594 30.9233146, 47.2880025 30.9232621, 47.2880067 30.9231866)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,True,8.489,"LINESTRING (47.2861074 30.9235543, 47.2860293 30.9235177)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,False,81.081,"LINESTRING (47.2861074 30.9235543, 47.2861883 30.9235923, 47.2868645 30.9238857)",
1215329674,False,,,residential,,,,False,83.158,"LINESTRING (47.2861074 30.9235543, 47.2862878 30.9233872, 47.286443 30.9232532, 47.2864927 30.9231939, 47.2865262 30.9231063, 47.2865427 30.9230632, 47.2866197 30.9230156, 47.2866588 30.9229953)",
1215329674,False,,,residential,,,,True,83.158,"LINESTRING (47.2866588 30.9229953, 47.2866197 30.9230156, 47.2865427 30.9230632, 47.2865262 30.9231063, 47.2864927 30.9231939, 47.286443 30.9232532, 47.2862878 30.9233872, 47.2861074 30.9235543)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,False,56.375,"LINESTRING (47.2910411 30.9272157, 47.2913512 30.9276473)",
619559406,False,2,شارع الحلاف,residential,60,yes,2,True,147.037,"LINESTRING (47.2910411 30.9272157, 47.2907942 30.926895, 47.2906879 30.9268319, 47.2904207 30.9264796, 47.2903885 30.9264381, 47.290119 30.9261661)",
1215329680,False,,,residential,,,,False,65.39,"LINESTRING (47.2910411 30.9272157, 47.2912516 30.9271382, 47.2914021 30.9270973, 47.2915663 30.9270487, 47.2915564 30.9269419)",
1215329680,False,,,residential,,,,True,65.39,"LINESTRING (47.2915564 30.9269419, 47.2915663 30.9270487, 47.2914021 30.9270973, 47.2912516 30.9271382, 47.2910411 30.9272157)",
1215965773,False,,,residential,,,,True,90.227,"LINESTRING (47.2904633 30.9288915, 47.290565 30.928817, 47.2907249 30.9287347, 47.2908652 30.9286935, 47.2909505 30.9286768, 47.2910482 30.9286387, 47.2911832 30.9285716, 47.2913008 30.9285314)",
480948223,False,2,الطوفة,tertiary,60,,,True,290.047,"LINESTRING (47.2848742 30.9294875, 47.2867965 30.9305778, 47.2870921 30.9307476, 47.2872773 30.9309041, 47.2873075 30.9309304, 47.2873414 30.9309452, 47.28738 30.9309526)",١١
1215329673,False,,,residential,,,,True,69.48899999999999,"LINESTRING (47.2877091 30.9226181, 47.2878473 30.9228297, 47.2879387 30.9230231, 47.2880068 30.9231854, 47.2880067 30.9231866)",
1227611796,False,,,residential,,,,False,102.275,"LINESTRING (47.2880067 30.9231866, 47.2888378 30.9226055)",
1215329673,False,,,residential,,,,False,69.489,"LINESTRING (47.2880067 30.9231866, 47.2880068 30.9231854, 47.2879387 30.9230231, 47.2878473 30.9228297, 47.2877091 30.9226181)",
1215329673,False,,,residential,,,,True,112.44800000000001,"LINESTRING (47.2880067 30.9231866, 47.2880025 30.9232621, 47.2879594 30.9233146, 47.2878123 30.9233704, 47.2877179 30.9234274, 47.2875795 30.9234964, 47.2875002 30.9235319, 47.2873994 30.9235504, 47.2873476 30.9235428, 47.287278 30.9235429, 47.2872038 30.9235567, 47.2871497 30.9235858, 47.2870469 30.9236469)",
1227611796,False,,,residential,,,,True,102.275,"LINESTRING (47.2888378 30.9226055, 47.2880067 30.9231866)",
1215329672,False,,,residential,,,,False,21.016,"LINESTRING (47.2869965 30.9235393, 47.2869827 30.9235296, 47.2869379 30.9235215, 47.2868987 30.9235107, 47.286845 30.9234868, 47.2868122 30.9234489)",
