osmid,highway,oneway,reversed,length,geometry,ref,lanes
399535165,unclassified,False,False,199.204,"LINESTRING (-13.034354 10.8995901, -13.0343635 10.8989415, -13.0346151 10.8989446, -13.0346088 10.8995901, -13.034354 10.8995901)",,
399535165,unclassified,False,True,199.204,"LINESTRING (-13.034354 10.8995901, -13.0346088 10.8995901, -13.0346151 10.8989446, -13.0343635 10.8989415, -13.034354 10.8995901)",,
399549869,unclassified,False,False,101.913,"LINESTRING (-13.0305578 10.8983871, -13.0312686 10.8989811)",,
399549869,unclassified,False,False,146.394,"LINESTRING (-13.0312686 10.8989811, -13.0323654 10.8997383)",,
399549869,unclassified,False,True,101.913,"LINESTRING (-13.0312686 10.8989811, -13.0305578 10.8983871)",,
448519482,unclassified,False,True,163.775,"LINESTRING (-13.0312686 10.8989811, -13.031951 10.8976695)",,
448519482,unclassified,False,False,168.466,"LINESTRING (-13.0312686 10.8989811, -13.0310176 10.8994636, -13.0305667 10.9003303)",,
186029051,primary,False,False,15.62,"LINESTRING (-13.0323654 10.8997383, -13.0324379 10.8996172)",N24,
186029051,primary,False,True,98.053,"LINESTRING (-13.0323654 10.8997383, -13.0319504 10.9005203)",N24,
399549869,unclassified,False,True,146.394,"LINESTRING (-13.0323654 10.8997383, -13.0312686 10.8989811)",,
498408235,residential,False,True,178.713,"LINESTRING (-13.0327839 10.9029621, -13.033645 10.9015953)",,
1152888090,primary,False,False,14.738,"LINESTRING (-13.0327839 10.9029621, -13.0328321 10.9030859)",N24,
1152888090,primary,False,True,90.318,"LINESTRING (-13.0327839 10.9029621, -13.0322588 10.9023345)",N24,
498408235,residential,False,False,178.713,"LINESTRING (-13.033645 10.9015953, -13.0327839 10.9029621)",,
284409384,unclassified,False,False,218.523,"LINESTRING (-13.033645 10.9015953, -13.0327893 10.9013977, -13.0317512 10.9009789)",,
"[284409384, 186041894]",unclassified,False,"[False, True]",107.181,"LINESTRING (-13.033645 10.9015953, -13.0345629 10.901737, -13.0346138 10.9017494)",,
186029051,primary,False,False,50.627,"LINESTRING (-13.0317512 10.9009789, -13.0319331 10.9005601)",N24,
186029051,primary,False,True,54.176,"LINESTRING (-13.0317512 10.9009789, -13.0316627 10.9012317, -13.0316305 10.9013476, -13.031652 10.9014451)",N24,
284409384,unclassified,False,True,218.523,"LINESTRING (-13.0317512 10.9009789, -13.0327893 10.9013977, -13.033645 10.9015953)",,
448519480,unclassified,False,True,16.83,"LINESTRING (-13.0314994 10.9014238, -13.031652 10.9014451)",,
448519480,unclassified,False,False,167.382,"LINESTRING (-13.0314994 10.9014238, -13.0307489 10.9015601, -13.0299799 10.9015931)",,
448519482,unclassified,False,True,164.40800000000002,"LINESTRING (-13.0314994 10.9014238, -13.0314085 10.9012029, -13.0312255 10.9008009, -13.0305667 10.9003303)",,
186029038,unclassified,False,False,252.72400000000002,"LINESTRING (-13.0368216 10.9058771, -13.036758 10.905779, -13.0361061 10.9047748, -13.0354925 10.9040202)",,
1152888089,residential,False,True,105.976,"LINESTRING (-13.0327911 10.8986761, -13.0328579 10.8996269)",,
186029051,primary,False,True,112.239,"LINESTRING (-13.0327911 10.8986761, -13.0326927 10.899101, -13.0324379 10.8996172)",N24,
1152888096,unclassified,False,True,386.226,"LINESTRING (-13.0327911 10.8986761, -13.0330379 10.8984164, -13.033438 10.8980104, -13.0339324 10.8971541, -13.0343279 10.8970128, -13.0348448 10.8970702, -13.0349617 10.8971585, -13.0348853 10.8976528)",,
1152888096,unclassified,False,False,386.226,"LINESTRING (-13.0348853 10.8976528, -13.0349617 10.8971585, -13.0348448 10.8970702, -13.0343279 10.8970128, -13.0339324 10.8971541, -13.033438 10.8980104, -13.0330379 10.8984164, -13.0327911 10.8986761)",,
186029051,primary,False,False,4.812,"LINESTRING (-13.0319331 10.9005601, -13.0319504 10.9005203)",N24,
186029051,primary,False,True,50.627,"LINESTRING (-13.0319331 10.9005601, -13.0317512 10.9009789)",N24,
1152888100,unclassified,False,False,64.838,"LINESTRING (-13.0319331 10.9005601, -13.0313532 10.9004346)",,1
1152888100,unclassified,False,True,64.838,"LINESTRING (-13.0313532 10.9004346, -13.0319331 10.9005601)",,1
