osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,ref,bridge
32391242,,Cycad Road,residential,,False,True,57.758,"LINESTRING (18.6226636 -34.0527945, 18.6232437 -34.0525975)",,,,
829522871,,Emery Road,residential,,False,False,40.979,"LINESTRING (18.6226636 -34.0527945, 18.6228272 -34.0531372)",,,,
"[32391231, 32391213, 829522871]",,"['Emery Road', 'Juniper Crescent']",residential,,False,"[False, True]",165.80999999999997,"LINESTRING (18.6226636 -34.0527945, 18.6226026 -34.0526773, 18.6225689 -34.0526429, 18.6225317 -34.0526226, 18.6224917 -34.0526186, 18.6224475 -34.0526277, 18.6222623 -34.0526959, 18.6215052 -34.0529432, 18.6214669 -34.0529633, 18.6214488 -34.0529799, 18.6214342 -34.0530097, 18.6214325 -34.0530359, 18.6214461 -34.0530902, 18.6215206 -34.0532754)",,,,
32391092,2,7th Avenue,tertiary,60,False,False,76.385,"LINESTRING (18.6210967 -34.0533797, 18.6213416 -34.054036)",,,,
32391122,,Chestnut Street,residential,,False,True,40.738,"LINESTRING (18.6210967 -34.0533797, 18.6215206 -34.0532754)",,,,
32391092,2,7th Avenue,tertiary,60,False,True,72.864,"LINESTRING (18.6210967 -34.0533797, 18.6209537 -34.0529796, 18.6208721 -34.0527514)",,,,
32391092,2,7th Avenue,tertiary,60,False,False,72.864,"LINESTRING (18.6208721 -34.0527514, 18.6209537 -34.0529796, 18.6210967 -34.0533797)",,,,
32391092,2,7th Avenue,tertiary,60,False,True,35.923,"LINESTRING (18.6208721 -34.0527514, 18.6207904 -34.0525226, 18.6207615 -34.0524416)",,,,
32391203,2,5th Avenue,residential,,False,False,208.99,"LINESTRING (18.6208721 -34.0527514, 18.6210762 -34.0526838, 18.6214297 -34.052565, 18.6219721 -34.0523866, 18.6220868 -34.0523471, 18.6221738 -34.0523175, 18.6229716 -34.0520398)",,,,
32391211,,Teak Place,residential,60,False,False,40.207,"LINESTRING (18.6218101 -34.0542135, 18.6222133 -34.0540751)",,,,
32391170,,Koolhout Close,residential,60,False,False,69.918,"LINESTRING (18.6222117 -34.0550239, 18.6229156 -34.0547888)",,,,
32391151,,Ironwood Close,residential,60,False,True,85.513,"LINESTRING (18.6222117 -34.0550239, 18.6220488 -34.054702, 18.6220395 -34.054668, 18.62204 -34.0546487, 18.6220433 -34.0546275, 18.6220604 -34.0546054, 18.6220885 -34.0545862, 18.6224123 -34.0544814)",,,,
748718281,1,4th Avenue,tertiary,60,True,False,28.708000000000002,"LINESTRING (18.6208405 -34.0513822, 18.6207667 -34.0514266, 18.6207131 -34.0514577, 18.6206715 -34.0514866, 18.620648 -34.0515099, 18.6206068 -34.0515505)",,,,
32391121,,Hickory Road,residential,,False,False,42.453,"LINESTRING (18.6229716 -34.0520398, 18.6231486 -34.0523923)",,,,
32391203,2,5th Avenue,residential,,False,True,208.99,"LINESTRING (18.6229716 -34.0520398, 18.6221738 -34.0523175, 18.6220868 -34.0523471, 18.6219721 -34.0523866, 18.6214297 -34.052565, 18.6210762 -34.0526838, 18.6208721 -34.0527514)",,,,
32391122,,Chestnut Street,residential,,False,False,40.738,"LINESTRING (18.6215206 -34.0532754, 18.6210967 -34.0533797)",,,,
32391231,,Juniper Crescent,residential,,False,False,144.281,"LINESTRING (18.6215206 -34.0532754, 18.6216136 -34.0534622, 18.6216384 -34.0534878, 18.6216713 -34.0535028, 18.6217102 -34.05351, 18.6217591 -34.0535022, 18.6228272 -34.0531372)",,,,
"[829522871, 32391213, 32391231]",,"['Emery Road', 'Juniper Crescent']",residential,,False,"[False, True]",165.81,"LINESTRING (18.6215206 -34.0532754, 18.6214461 -34.0530902, 18.6214325 -34.0530359, 18.6214342 -34.0530097, 18.6214488 -34.0529799, 18.6214669 -34.0529633, 18.6215052 -34.0529432, 18.6222623 -34.0526959, 18.6224475 -34.0526277, 18.6224917 -34.0526186, 18.6225317 -34.0526226, 18.6225689 -34.0526429, 18.6226026 -34.0526773, 18.6226636 -34.0527945)",,,,
32391073,,Teak Street,residential,60,False,False,48.757,"LINESTRING (18.6222133 -34.0540751, 18.6224123 -34.0544814)",,,,
32391211,,Teak Place,residential,60,False,True,40.207,"LINESTRING (18.6222133 -34.0540751, 18.6218101 -34.0542135)",,,,
32391211,,Teak Place,residential,60,False,False,49.142,"LINESTRING (18.6222133 -34.0540751, 18.6226334 -34.0539374, 18.6227093 -34.0539125)",,,,
32391176,2,Baobab Street,residential,60,False,False,58.842,"LINESTRING (18.6229905 -34.0534789, 18.6232314 -34.053969)",,,,
744764781,2,6th Avenue,residential,60,False,False,164.053,"LINESTRING (18.6229905 -34.0534789, 18.6213416 -34.054036)",,,,
829522871,,Emery Road,residential,,False,True,40.865,"LINESTRING (18.6229905 -34.0534789, 18.6228272 -34.0531372)",,,,
32391176,2,Baobab Street,residential,60,False,True,73.845,"LINESTRING (18.6233233 -34.0548305, 18.6233235 -34.0546451, 18.6233233 -34.0544376, 18.6233232 -34.0541664)",,,,
32391242,,Cycad Road,residential,,False,False,57.758,"LINESTRING (18.6232437 -34.0525975, 18.6226636 -34.0527945)",,,,
32391121,,Hickory Road,residential,,False,True,24.442,"LINESTRING (18.6232437 -34.0525975, 18.6232392 -34.0525885, 18.6231486 -34.0523923)",,,,
32767720,2,Danube Way,residential,60,False,False,46.522999999999996,"LINESTRING (18.6133347 -34.0464528, 18.6134786 -34.046404, 18.6136445 -34.0463476, 18.6138017 -34.0462937)",,,,
32767720,2,Danube Way,residential,60,False,True,53.12899999999999,"LINESTRING (18.6133347 -34.0464528, 18.6132509 -34.0464806, 18.6131285 -34.0465206, 18.6130518 -34.0465384, 18.6129338 -34.0465602, 18.6127819 -34.0465824)",,,,
32767688,,Sicily Street,residential,60,False,True,98.85000000000001,"LINESTRING (18.6141724 -34.0461558, 18.6143207 -34.0464624, 18.6144854 -34.0468036, 18.6145735 -34.0469803)",,,,
32767745,2,Mauritius Way,residential,60,False,True,37.467,"LINESTRING (18.6141724 -34.0461558, 18.6140579 -34.0462051, 18.6138633 -34.0462722, 18.6138017 -34.0462937)",,,,
32767688,,Sicily Street,residential,60,False,True,23.857,"LINESTRING (18.6164655 -34.0461825, 18.6167092 -34.04611)",,,,
32767688,,Sicily Street,residential,60,False,False,196.094,"LINESTRING (18.6164655 -34.0461825, 18.6162457 -34.046254, 18.616187 -34.0462763, 18.6161339 -34.0462987, 18.616064 -34.04633, 18.6151671 -34.0467741, 18.6150729 -34.0468101, 18.6147742 -34.0469141, 18.6145735 -34.0469803)",,,,
32767683,,Clyde Close,residential,60,False,False,77.267,"LINESTRING (18.6127819 -34.0465824, 18.6129331 -34.0469092, 18.6130146 -34.0470763, 18.613031 -34.0471245, 18.6130292 -34.04716, 18.6130185 -34.0471955, 18.612988 -34.0472296)",,,,
32767720,2,Danube Way,residential,60,False,False,53.129,"LINESTRING (18.6127819 -34.0465824, 18.6129338 -34.0465602, 18.6130518 -34.0465384, 18.6131285 -34.0465206, 18.6132509 -34.0464806, 18.6133347 -34.0464528)",,,,
32767720,2,Danube Way,residential,60,False,True,46.523,"LINESTRING (18.6138017 -34.0462937, 18.6136445 -34.0463476, 18.6134786 -34.046404, 18.6133347 -34.0464528)",,,,
32767745,2,Mauritius Way,residential,60,False,False,37.467,"LINESTRING (18.6138017 -34.0462937, 18.6138633 -34.0462722, 18.6140579 -34.0462051, 18.6141724 -34.0461558)",,,,
"[900342233, 32767767]",2,Merrydale Avenue,tertiary,60,False,False,134.035,"LINESTRING (18.6138017 -34.0462937, 18.6141834 -34.047076, 18.6142667 -34.0472562, 18.6143381 -34.0474141)",,,,
32770054,,Sicily Street,residential,60,False,False,14.652,"LINESTRING (18.6145735 -34.0469803, 18.6144278 -34.0470331)",,,,
32767688,,Sicily Street,residential,60,False,False,98.85,"LINESTRING (18.6145735 -34.0469803, 18.6144854 -34.0468036, 18.6143207 -34.0464624, 18.6141724 -34.0461558)",,,,
32767688,,Sicily Street,residential,60,False,True,196.094,"LINESTRING (18.6145735 -34.0469803, 18.6147742 -34.0469141, 18.6150729 -34.0468101, 18.6151671 -34.0467741, 18.616064 -34.04633, 18.6161339 -34.0462987, 18.616187 -34.0462763, 18.6162457 -34.046254, 18.6164655 -34.0461825)",,,,
32770054,,Sicily Street,residential,60,False,True,14.652,"LINESTRING (18.6144278 -34.0470331, 18.6145735 -34.0469803)",,,,
32767688,,Sicily Street,residential,60,False,False,23.857,"LINESTRING (18.6167092 -34.04611, 18.6164655 -34.0461825)",,,,
32216450,,London Street,residential,60,False,True,14.369,"LINESTRING (18.614207 -34.047921, 18.6140636 -34.0479718)",,,,
32216484,,Panama Close,residential,60,False,True,77.59,"LINESTRING (18.6161653 -34.0489881, 18.6158532 -34.04834)",,,,
32216558,,Waikiki Close,residential,60,False,True,77.583,"LINESTRING (18.6166877 -34.0488093, 18.6163746 -34.0481616)",,,,
188805998,1,,secondary_link,,True,False,111.665,"LINESTRING (18.6195145 -34.0463292, 18.6194098 -34.046239, 18.6193294 -34.0461697, 18.619282 -34.0461328, 18.619225 -34.0460881, 18.6191687 -34.0460598, 18.6191235 -34.046043, 18.6190558 -34.0460325, 18.6189999 -34.0460323, 18.6189525 -34.046039, 18.6188989 -34.0460535, 18.6187874 -34.0460853, 18.6186421 -34.0461257, 18.6184636 -34.0461678)",,,,
744742295,1,,tertiary_link,,False,True,13.533,"LINESTRING (18.6212152 -34.0466259, 18.6212237 -34.0467474)",,,,
744742309,2,2nd Avenue,tertiary,60,True,False,11.103,"LINESTRING (18.6201277 -34.0469006, 18.6201799 -34.0469906)",10.1,,,
744742297,2,1st Avenue,tertiary,60,True,False,105.68500000000002,"LINESTRING (18.6201277 -34.0469006, 18.620211 -34.0468735, 18.6207925 -34.0466842, 18.6208518 -34.0466649, 18.6209805 -34.0466333, 18.6212152 -34.0466259)",,,,
744742297,2,1st Avenue,tertiary,60,True,False,12.445,"LINESTRING (18.6200033 -34.0469442, 18.6201277 -34.0469006)",,,,
"[188806000, 744742274]","['2', '3']",2nd Avenue,tertiary,60,True,False,81.949,"LINESTRING (18.6200033 -34.0469442, 18.6199398 -34.0468454, 18.6196145 -34.0464456, 18.6195145 -34.0463292)",10.1,,,
744742305,1,2nd Avenue,tertiary,60,True,False,10.959,"LINESTRING (18.6200635 -34.0470292, 18.6200033 -34.0469442)",10.1,,,
744742306,2,1st Avenue,tertiary,60,True,False,175.541,"LINESTRING (18.6200635 -34.0470292, 18.6199045 -34.0470818, 18.6196359 -34.0471707, 18.6195942 -34.047184, 18.6195558 -34.0471972, 18.6182941 -34.0476147)",,,,
32505007,,7th Avenue,tertiary,60,False,False,11.514,"LINESTRING (18.6182377 -34.0475223, 18.6182941 -34.0476147)",,,,
"[744742307, 744742308]",2,1st Avenue,tertiary,60,True,False,174.95199999999997,"LINESTRING (18.6182377 -34.0475223, 18.6185613 -34.0474215, 18.6187732 -34.0473555, 18.6189912 -34.0472876, 18.6192216 -34.0472159, 18.6193401 -34.047179, 18.6195167 -34.0471166, 18.619552 -34.0471038, 18.6198597 -34.0469955, 18.6200033 -34.0469442)",,,,
32505007,,7th Avenue,tertiary,60,False,True,11.514,"LINESTRING (18.6182941 -34.0476147, 18.6182377 -34.0475223)",,,,
"[32391078, 32505007]",,7th Avenue,tertiary,60,False,False,471.01800000000003,"LINESTRING (18.6182941 -34.0476147, 18.6184343 -34.0478324, 18.6184815 -34.0479058, 18.6185375 -34.0479907, 18.6187125 -34.0482562, 18.6187953 -34.0483837, 18.6188975 -34.0485545, 18.6189715 -34.048681, 18.6190036 -34.0487362, 18.6191051 -34.0489165, 18.6192196 -34.0491362, 18.6193813 -34.0494546, 18.619548 -34.049719, 18.619667 -34.0499413, 18.6198111 -34.050251, 18.6199822 -34.0505997, 18.6203909 -34.051405, 18.6204201 -34.0514625)",,,,
744694430,1,Merrydale Avenue,tertiary,,True,False,27.797,"LINESTRING (18.6162288 -34.0511262, 18.6162677 -34.0513741)",,,,
744694432,1,,tertiary,,True,False,11.133,"LINESTRING (18.6162288 -34.0511262, 18.6161979 -34.0511476, 18.6161605 -34.05116, 18.6161203 -34.0511623)",,roundabout,,
744694432,1,,tertiary,,True,False,7.427,"LINESTRING (18.61626 -34.0510655, 18.6162502 -34.0510979, 18.6162288 -34.0511262)",,roundabout,,
744694428,1,Hazeldene Avenue,residential,,True,False,21.873,"LINESTRING (18.6162163 -34.0509756, 18.6164488 -34.0509358)",,,,
744694432,1,,tertiary,,True,False,11.14,"LINESTRING (18.6162163 -34.0509756, 18.6162422 -34.0510012, 18.6162572 -34.0510322, 18.61626 -34.0510655)",,roundabout,,
744694432,1,,tertiary,,True,False,3.713,"LINESTRING (18.6161822 -34.0509578, 18.6162163 -34.0509756)",,roundabout,,
744694426,1,Merrydale Avenue,tertiary,,True,False,23.628,"LINESTRING (18.6160132 -34.0510142, 18.6159957 -34.0508022)",,,,
744694432,1,,tertiary,,True,False,18.563,"LINESTRING (18.6160132 -34.0510142, 18.6160346 -34.0509859, 18.6160655 -34.0509645, 18.6161029 -34.050952, 18.6161431 -34.0509497, 18.6161822 -34.0509578)",,roundabout,,
744694432,1,,tertiary,,True,False,3.714,"LINESTRING (18.6160034 -34.0510466, 18.6160132 -34.0510142)",,roundabout,,
744694425,1,Hazeldene Avenue,residential,,True,False,24.308,"LINESTRING (18.6160812 -34.0511542, 18.6158174 -34.0511583)",,,,
744694432,1,,tertiary,,True,False,14.851,"LINESTRING (18.6160812 -34.0511542, 18.616047 -34.0511365, 18.6160212 -34.0511109, 18.6160061 -34.0510799, 18.6160034 -34.0510466)",,roundabout,,
744694432,1,,tertiary,,True,False,3.713,"LINESTRING (18.6161203 -34.0511623, 18.6160812 -34.0511542)",,roundabout,,
744694424,1,Hazeldene Avenue,residential,,True,False,21.164,"LINESTRING (18.6158174 -34.0511583, 18.6160034 -34.0510466)",,,,
32216605,2,Hazeldene Avenue,residential,60,False,True,174.421,"LINESTRING (18.6158174 -34.0511583, 18.6157867 -34.0511693, 18.6155553 -34.0512457, 18.6152593 -34.051346, 18.6148465 -34.0514859, 18.6148386 -34.0514886, 18.6143273 -34.0516607, 18.6140638 -34.0517495)",,,,
744694431,1,Merrydale Avenue,tertiary,,True,False,27.186,"LINESTRING (18.6162677 -34.0513741, 18.6161203 -34.0511623)",,,,
744694438,2,Merrydale Avenue,tertiary,60,False,False,126.73400000000001,"LINESTRING (18.6162677 -34.0513741, 18.6162818 -34.0513989, 18.6163444 -34.05152, 18.6165347 -34.0519103, 18.6167844 -34.0524303)",,,,
744694427,1,Merrydale Avenue,tertiary,,True,False,24.384,"LINESTRING (18.6159957 -34.0508022, 18.6161822 -34.0509578)",,,,
744694433,2,Merrydale Avenue,tertiary,60,False,True,150.573,"LINESTRING (18.6159957 -34.0508022, 18.6159777 -34.0507693, 18.6159647 -34.050742, 18.6157909 -34.0503857, 18.6157331 -34.0502626, 18.615639 -34.0500623, 18.6155887 -34.049958, 18.6155352 -34.0498468, 18.6153822 -34.0495472)",,,,
744742303,2,1st Avenue,tertiary,60,True,False,11.551,"LINESTRING (18.6201799 -34.0469906, 18.6200635 -34.0470292)",,,,
806334133,,,busway,,True,False,35.28,"LINESTRING (18.6201799 -34.0469906, 18.6202109 -34.0470459, 18.6203057 -34.0470987, 18.6205008 -34.0471001)",,,,
744742295,1,,tertiary_link,,False,False,13.533,"LINESTRING (18.6212237 -34.0467474, 18.6212152 -34.0466259)",,,,
"[744742304, 744742303]",2,1st Avenue,tertiary,60,True,False,101.33500000000001,"LINESTRING (18.6212237 -34.0467474, 18.6210952 -34.0467379, 18.6209536 -34.0467453, 18.6208048 -34.0467819, 18.6206495 -34.0468332, 18.6202636 -34.0469626, 18.6201799 -34.0469906)",,,,
748718282,1,,tertiary,,True,False,22.064999999999998,"LINESTRING (18.6204455 -34.0516268, 18.6204121 -34.0516086, 18.6203881 -34.0515822, 18.6203763 -34.0515506, 18.6203781 -34.0515176, 18.6203933 -34.051487, 18.6204201 -34.0514625)",,roundabout,,
748718282,1,,tertiary,,True,False,5.821999999999999,"LINESTRING (18.6206068 -34.0515505, 18.6205986 -34.0515758, 18.6205825 -34.0515983)",,roundabout,,
748718280,1,4th Avenue,tertiary,60,True,False,29.024,"LINESTRING (18.6205365 -34.0514496, 18.6205933 -34.0514397, 18.6206378 -34.0514324, 18.6207593 -34.0513999, 18.6208405 -34.0513822)",,,,
748718282,1,,tertiary,,True,False,13.856,"LINESTRING (18.6205365 -34.0514496, 18.6205683 -34.0514661, 18.6205922 -34.0514902, 18.6206055 -34.0515193, 18.6206068 -34.0515505)",,roundabout,,
703357896,1,7th Avenue,tertiary,60,True,False,95.682,"LINESTRING (18.6205825 -34.0515983, 18.6205776 -34.0516444, 18.6205769 -34.0516738, 18.6205809 -34.0517005, 18.6205848 -34.0517247, 18.6207021 -34.0521152, 18.6207154 -34.0521607, 18.6207225 -34.0521856, 18.6207432 -34.0522566, 18.6207615 -34.0524416)",,,,
748718282,1,,tertiary,,True,False,13.924,"LINESTRING (18.6205825 -34.0515983, 18.6205545 -34.0516193, 18.6205198 -34.0516318, 18.6204821 -34.0516343, 18.6204455 -34.0516268)",,roundabout,,
32391092,2,7th Avenue,tertiary,60,False,False,35.923,"LINESTRING (18.6207615 -34.0524416, 18.6207904 -34.0525226, 18.6208721 -34.0527514)",,,,
748718283,1,7th Avenue,tertiary,60,True,False,95.73700000000001,"LINESTRING (18.6207615 -34.0524416, 18.6206641 -34.0522744, 18.6206442 -34.052205, 18.6205105 -34.0517383, 18.6204998 -34.0517111, 18.6204871 -34.0516861, 18.620471 -34.0516633, 18.6204455 -34.0516268)",,,,
"[32391078, 32505007]",,7th Avenue,tertiary,60,False,True,471.0179999999999,"LINESTRING (18.6204201 -34.0514625, 18.6203909 -34.051405, 18.6199822 -34.0505997, 18.6198111 -34.050251, 18.619667 -34.0499413, 18.619548 -34.049719, 18.6193813 -34.0494546, 18.6192196 -34.0491362, 18.6191051 -34.0489165, 18.6190036 -34.0487362, 18.6189715 -34.048681, 18.6188975 -34.0485545, 18.6187953 -34.0483837, 18.6187125 -34.0482562, 18.6185375 -34.0479907, 18.6184815 -34.0479058, 18.6184343 -34.0478324, 18.6182941 -34.0476147)",,,,
748718282,1,,tertiary,,True,False,11.283,"LINESTRING (18.6204201 -34.0514625, 18.6204562 -34.0514467, 18.6204966 -34.0514422, 18.6205365 -34.0514496)",,roundabout,,
32391211,,Teak Place,residential,60,False,True,49.142,"LINESTRING (18.6227093 -34.0539125, 18.6226334 -34.0539374, 18.6222133 -34.0540751)",,,,
32391170,,Koolhout Close,residential,60,False,True,69.918,"LINESTRING (18.6229156 -34.0547888, 18.6222117 -34.0550239)",,,,
805899608,,Grand Canyon Way,residential,,False,True,13.041,"LINESTRING (18.6153122 -34.0485215, 18.6151807 -34.0485649)",,,,
32216481,,Grand Canyon Way,residential,60,False,False,53.775000000000006,"LINESTRING (18.6153122 -34.0485215, 18.6154043 -34.0484897, 18.615579 -34.048432, 18.6158532 -34.04834)",,,,
965840151,,Niagara Street,residential,60,False,True,107.482,"LINESTRING (18.6153122 -34.0485215, 18.6153389 -34.0485728, 18.6154412 -34.0487731, 18.6157699 -34.0494106)",,,,
"[32216417, 743457646, 744431736, 744431738, 900342235]","['2', '3', '4']",Wespoort Drive,secondary,60,True,False,404.50700000000006,"LINESTRING (18.6184636 -34.0461678, 18.6176667 -34.0464302, 18.6170283 -34.0466414, 18.6169899 -34.0466541, 18.6158896 -34.0470192, 18.6152851 -34.0472224, 18.614532 -34.0474835, 18.6143919 -34.0475283)",,,M177,yes
32216298,,Buckingham Way,residential,60,False,True,2.851,"LINESTRING (18.6178156 -34.0547732, 18.6177859 -34.0547804)",,,,
32216298,,Buckingham Way,residential,60,False,False,239.981,"LINESTRING (18.6178156 -34.0547732, 18.6179263 -34.0547485, 18.6185975 -34.0545472, 18.6189461 -34.0544363, 18.6191707 -34.0543648, 18.6197216 -34.0541896, 18.6202553 -34.0540183)",,,,
32216298,,Buckingham Way,residential,60,False,False,2.851,"LINESTRING (18.6177859 -34.0547804, 18.6178156 -34.0547732)",,,,
744694436,1,Merrydale Avenue,tertiary,60,True,False,5.904,"LINESTRING (18.6177859 -34.0547804, 18.6177846 -34.0547675, 18.6177804 -34.0547275)",,,,
32216495,,San Francisco Close,residential,60,False,True,98.17399999999999,"LINESTRING (18.6132372 -34.0502511, 18.6132584 -34.0502174, 18.6132659 -34.0501803, 18.6132629 -34.0501473, 18.6132524 -34.05011, 18.6129206 -34.0494274)",,,,
32216749,,New York Close,residential,60,False,True,80.894,"LINESTRING (18.614177 -34.04965, 18.6142013 -34.0496229, 18.6142105 -34.0495906, 18.6142055 -34.0495475, 18.6141955 -34.0495145, 18.6140968 -34.049311, 18.6139374 -34.0489719)",,,,
32216616,,Zurich Close,residential,60,False,True,93.418,"LINESTRING (18.613875 -34.0498545, 18.61382 -34.0498572, 18.6137806 -34.0498473, 18.6137451 -34.0498247, 18.6137196 -34.0497949, 18.6134666 -34.049271, 18.6134105 -34.0491577)",,,,
32216714,,Venice Close,residential,60,False,True,71.195,"LINESTRING (18.6137278 -34.0487412, 18.613757 -34.0487115, 18.6137693 -34.0486842, 18.6137736 -34.0486604, 18.6137716 -34.0486369, 18.6137624 -34.0486121, 18.6135882 -34.0482651, 18.613536 -34.0481495)",,,,
32216540,,Vancouver Close,residential,60,False,True,74.25800000000001,"LINESTRING (18.6133902 -34.0488682, 18.6133281 -34.0488647, 18.6132875 -34.0488534, 18.6132481 -34.0488201, 18.613216 -34.048761, 18.613061 -34.0484437, 18.6130037 -34.0483259)",,,,
32767683,,Clyde Close,residential,60,False,True,77.267,"LINESTRING (18.612988 -34.0472296, 18.6130185 -34.0471955, 18.6130292 -34.04716, 18.613031 -34.0471245, 18.6130146 -34.0470763, 18.6129331 -34.0469092, 18.6127819 -34.0465824)",,,,
32216644,,Seattle Close,residential,,False,True,108.02,"LINESTRING (18.6162502 -34.0536095, 18.6162033 -34.053611, 18.61617 -34.053602, 18.6161439 -34.0535856, 18.616115 -34.0535501, 18.6157762 -34.0527652)",,,,
805893598,,,residential,,False,False,14.572,"LINESTRING (18.6135178 -34.0522806, 18.6136644 -34.0522314)",,,,
805899608,,Grand Canyon Way,residential,,False,False,13.041,"LINESTRING (18.6151807 -34.0485649, 18.6153122 -34.0485215)",,,,
805899609,,Etosha Way,residential,,False,False,14.253,"LINESTRING (18.6164886 -34.0512788, 18.6166317 -34.0512301)",,,,
32216266,,Portobello Close,residential,,False,True,104.453,"LINESTRING (18.6180317 -34.0517495, 18.6180556 -34.0517108, 18.6180679 -34.0516722, 18.6180652 -34.0516383, 18.6180509 -34.0515926, 18.6176998 -34.0508745)",,,,
32216682,,Whitehall Close,residential,,False,True,106.257,"LINESTRING (18.6176926 -34.0518458, 18.6176517 -34.0518501, 18.6176106 -34.0518464, 18.6175702 -34.0518348, 18.6175493 -34.0518186, 18.6175327 -34.0517954, 18.6171707 -34.0510526)",,,,
32216622,,Orly Close,residential,60,False,True,109.14899999999999,"LINESTRING (18.6186517 -34.0528504, 18.6186859 -34.0528124, 18.6186977 -34.0527783, 18.6186923 -34.0527452, 18.6186772 -34.0527127, 18.6182576 -34.0520895, 18.6181925 -34.0519858)",,,,
32216726,,Mayfair Close,residential,60,False,True,108.80600000000001,"LINESTRING (18.618182 -34.0529868, 18.6181237 -34.0529843, 18.618082 -34.0529746, 18.6180559 -34.0529535, 18.6180365 -34.0529261, 18.6177034 -34.0521409)",,,,
32216468,,Pisa Close,residential,,False,True,118.035,"LINESTRING (18.6187159 -34.0542147, 18.6186781 -34.054211, 18.6186221 -34.0541961, 18.6185884 -34.054174, 18.618557 -34.0541229, 18.6181896 -34.0532884)",,,,
32216506,,Winsor Close,residential,,False,True,119.36800000000001,"LINESTRING (18.6194303 -34.0539922, 18.6194633 -34.0539623, 18.6194777 -34.0539306, 18.6194724 -34.0538916, 18.6194478 -34.0538432, 18.6189783 -34.0531558, 18.618907 -34.0530542)",,,,
1270313201,,,busway,,True,False,100.693,"LINESTRING (18.6205008 -34.0471001, 18.6205405 -34.047081, 18.6205888 -34.0470732, 18.6206363 -34.0470756, 18.6206789 -34.0470911, 18.6207019 -34.0471174, 18.6207185 -34.0471509, 18.6207199 -34.0471968, 18.6207279 -34.0472607, 18.6207581 -34.0473402, 18.6209791 -34.047791)",,,,
"[1270966565, 1270313207]",,,busway,,True,False,140.391,"LINESTRING (18.6210079 -34.0482288, 18.6210334 -34.0481773, 18.620957 -34.0480204, 18.6206313 -34.0473515, 18.6205729 -34.0473013, 18.6205073 -34.0472571, 18.6204727 -34.0472207, 18.6204634 -34.0471777, 18.6204699 -34.0471335, 18.6205008 -34.0471001)",,,,
"[1270313201, 1270313210]",,,busway,,True,False,54.124,"LINESTRING (18.6209791 -34.047791, 18.6210801 -34.0479937, 18.6212033 -34.0482409)",,,,
1270313202,,,busway,,True,False,57.157,"LINESTRING (18.6209791 -34.047791, 18.6210601 -34.0478656, 18.6211466 -34.0479152, 18.6212028 -34.04796, 18.6212453 -34.0480269, 18.6213272 -34.0482004)",,,,
