osmid,oneway,lanes,ref,highway,reversed,length,geometry,bridge
932237312,False,,,residential,True,35.621,"LINESTRING (-15.4264038 12.6524992, -15.4263875 12.6525819, -15.4263729 12.6528176)",
932237312,False,,,residential,True,24.294,"LINESTRING (-15.4263729 12.6528176, -15.4264336 12.6530279)",
928013356,False,,,residential,True,133.225,"LINESTRING (-15.4263729 12.6528176, -15.4263074 12.6527983, -15.4260101 12.6527294, -15.425947 12.6527347, -15.4258625 12.6527621, -15.4257834 12.6527844, -15.4256788 12.6528119, -15.4255581 12.652859, -15.4254723 12.6528969, -15.4253448 12.6529768, -15.4252487 12.6530696)",
932237312,False,,,residential,False,35.621,"LINESTRING (-15.4263729 12.6528176, -15.4263875 12.6525819, -15.4264038 12.6524992)",
295229309,False,,,residential,False,8.942,"LINESTRING (-15.4274478 12.6535416, -15.4273656 12.6535474)",
295229309,False,,,residential,True,133.867,"LINESTRING (-15.4274478 12.6535416, -15.4276596 12.6535822, -15.4277858 12.6535867, -15.4281109 12.6535971, -15.4284149 12.6536358, -15.4286716 12.6536754)",
932238485,False,,,residential,False,87.367,"LINESTRING (-15.4274478 12.6535416, -15.4274957 12.6533886, -15.4276763 12.6527882)",
"[654350048, 295229306, 932238485, 654350047]",False,,,residential,"[False, True]",225.252,"LINESTRING (-15.4274478 12.6535416, -15.4274145 12.6536517, -15.4274145 12.6537563, -15.4274493 12.6538689, -15.427503 12.6539709, -15.4275808 12.654107, -15.4276398 12.6542091, -15.4276747 12.6543242, -15.4277064 12.6545836, -15.4277206 12.6546929, -15.4277419 12.6548529, -15.4277573 12.6550061, -15.4277511 12.6551735, -15.4277605 12.6552402, -15.4277699 12.6553279, -15.4277598 12.6553826, -15.4277215 12.6554921)",
706869520,False,,,tertiary,True,83.258,"LINESTRING (-15.4250174 12.6546203, -15.4257534 12.6548323)",
706869520,False,,,tertiary,False,39.86,"LINESTRING (-15.4250174 12.6546203, -15.4247543 12.6545061, -15.42468 12.6544787)",
928020041,False,,,residential,False,129.01899999999998,"LINESTRING (-15.4250174 12.6546203, -15.4246861 12.6546354, -15.4246184 12.6546459, -15.4245185 12.6546447, -15.4244304 12.6546232, -15.4243857 12.6546059, -15.4242884 12.6545506, -15.4242194 12.6545076, -15.4240644 12.654302, -15.4240323 12.6542157)",
295229294,False,,,residential,True,21.883,"LINESTRING (-15.4319278 12.6545915, -15.4318616 12.6547774)",
295229294,False,,,residential,False,97.9,"LINESTRING (-15.4319278 12.6545915, -15.4320131 12.6542383, -15.432167 12.653743)",
295229294,False,,,residential,False,32.905,"LINESTRING (-15.4317264 12.6554839, -15.4317476 12.6551887)",
295229294,False,,,residential,True,106.515,"LINESTRING (-15.4317264 12.6554839, -15.4316922 12.6556116, -15.4315048 12.6559468, -15.4314237 12.6563838)",
1007537110,False,,,residential,True,117.05600000000001,"LINESTRING (-15.4317264 12.6554839, -15.4324946 12.6556799, -15.4324248 12.6559494)",
"[583046368, 583046369, 26753959, 295079090, 295079092, 583047160, 583047161]",False,2,N 6,primary,True,427.553,"LINESTRING (-15.427387 12.6599834, -15.427454 12.6587941, -15.4274661 12.6586986, -15.4275177 12.6580627, -15.4275419 12.6577525, -15.4275768 12.6573979, -15.4275875 12.6572553, -15.4277109 12.6561523)",yes
"[1144593272, 1144593273, 1144593271]",False,,,unclassified,True,542.0390000000001,"LINESTRING (-15.427387 12.6599834, -15.4272965 12.6599666, -15.4271758 12.6599011, -15.4270256 12.6596813, -15.4268459 12.6593856, -15.4267412 12.6591631, -15.4266018 12.6588308, -15.4265575 12.6587405, -15.4264985 12.6586345, -15.4263899 12.6584147, -15.4261029 12.6577212, -15.4259205 12.6572998, -15.4258159 12.6570093, -15.4257703 12.6568549, -15.4257703 12.6567188, -15.4257944 12.6566142, -15.4258695 12.6564205, -15.4259446 12.656185, -15.4259446 12.6559939, -15.4259554 12.6557689, -15.4260138 12.6555917)",yes
295229309,False,,,residential,True,8.942,"LINESTRING (-15.4273656 12.6535474, -15.4274478 12.6535416)",
295229309,False,,,residential,False,25.897,"LINESTRING (-15.4273656 12.6535474, -15.427288 12.6535529, -15.4271272 12.6535476)",
1144825464,False,,,residential,True,38.632000000000005,"LINESTRING (-15.4273656 12.6535474, -15.4272777 12.65367, -15.4272015 12.6538533)",
295229309,False,,,residential,False,68.652,"LINESTRING (-15.4292755 12.6538553, -15.4290265 12.6537616, -15.4289085 12.653738, -15.4286716 12.6536754)",
295229309,False,,,residential,True,32.207,"LINESTRING (-15.4292755 12.6538553, -15.4293671 12.6538898, -15.4295576 12.6539448)",
1144825470,False,,,residential,True,209.599,"LINESTRING (-15.4292755 12.6538553, -15.4292947 12.6542902, -15.4292867 12.654408, -15.42925 12.6544677, -15.4291901 12.6545127, -15.4290855 12.6545781, -15.4289567 12.6546461, -15.4288092 12.6547168, -15.4287234 12.6547587, -15.4286698 12.6548607, -15.4286134 12.6549602, -15.4285598 12.655078, -15.428474 12.6552114, -15.4283881 12.6553423)",
1144825470,False,,,residential,False,209.599,"LINESTRING (-15.4283881 12.6553423, -15.428474 12.6552114, -15.4285598 12.655078, -15.4286134 12.6549602, -15.4286698 12.6548607, -15.4287234 12.6547587, -15.4288092 12.6547168, -15.4289567 12.6546461, -15.4290855 12.6545781, -15.4291901 12.6545127, -15.42925 12.6544677, -15.4292867 12.654408, -15.4292947 12.6542902, -15.4292755 12.6538553)",
1144825472,False,,,residential,True,53.203,"LINESTRING (-15.4256201 12.6553449, -15.4256496 12.6554077, -15.4257193 12.655481, -15.4258239 12.6555359, -15.4260138 12.6555917)",
295229334,False,,,residential,False,11.707,"LINESTRING (-15.4311497 12.6547906, -15.4312461 12.6547433)",
295229334,False,,,residential,True,100.644,"LINESTRING (-15.4311497 12.6547906, -15.4310911 12.6548194, -15.4307404 12.6549131, -15.4305044 12.6549968, -15.4302791 12.6550963)",
1145042453,False,,,residential,True,66.24000000000001,"LINESTRING (-15.4311497 12.6547906, -15.431124 12.655023, -15.4310381 12.6550544, -15.4309309 12.6550544, -15.4307592 12.6550439)",
1007537110,False,,,residential,False,117.05600000000001,"LINESTRING (-15.4324248 12.6559494, -15.4324946 12.6556799, -15.4317264 12.6554839)",
1145042473,False,,,residential,True,74.392,"LINESTRING (-15.4314031 12.6537026, -15.4315773 12.6537092, -15.4316255 12.6536176, -15.4316685 12.6534371, -15.4317231 12.6532333)",
1145042480,False,,,residential,False,63.695,"LINESTRING (-15.4314031 12.6537026, -15.4314137 12.6536647, -15.4314297 12.653492, -15.4314458 12.6533062, -15.4314711 12.6531343)",
1145042480,False,,,residential,True,52.976,"LINESTRING (-15.4314031 12.6537026, -15.4313251 12.653984, -15.4313251 12.6540704, -15.4313439 12.6541672)",
340911361,False,,,residential,False,29.474,"LINESTRING (-15.4317231 12.6532333, -15.4314711 12.6531343)",
340911361,False,,,residential,True,57.068,"LINESTRING (-15.4317231 12.6532333, -15.4318725 12.6532919, -15.4322195 12.6534023)",
1145042473,False,,,residential,False,74.392,"LINESTRING (-15.4317231 12.6532333, -15.4316685 12.6534371, -15.4316255 12.6536176, -15.4315773 12.6537092, -15.4314031 12.6537026)",
1145042475,False,,,residential,True,62.838,"LINESTRING (-15.4323796 12.6528592, -15.4322195 12.6534023)",
295229325,False,,,residential,False,95.856,"LINESTRING (-15.4305487 12.6534031, -15.430539 12.653532, -15.4304436 12.653807, -15.4303797 12.6539388, -15.4302898 12.6542222)",
295229325,False,,,residential,True,41.61,"LINESTRING (-15.4305487 12.6534031, -15.430552 12.6533591, -15.4305285 12.6532303, -15.4305496 12.6530321)",
"[1145042477, 1149119463]",False,,,residential,True,133.44299999999998,"LINESTRING (-15.4305487 12.6534031, -15.4306385 12.6534292, -15.4308289 12.6534737, -15.4309952 12.6535103, -15.431065 12.6535731, -15.4310878 12.6536484, -15.4311528 12.6538381, -15.43125 12.6540429, -15.4313439 12.6541672)",
1145042480,False,,,residential,False,52.976,"LINESTRING (-15.4313439 12.6541672, -15.4313251 12.6540704, -15.4313251 12.653984, -15.4314031 12.6537026)",
1145042480,False,,,residential,True,65.36099999999999,"LINESTRING (-15.4313439 12.6541672, -15.431352 12.6542798, -15.4313225 12.6544237, -15.4312461 12.6547433)",
"[1145042477, 1149119463]",False,,,residential,False,133.443,"LINESTRING (-15.4313439 12.6541672, -15.43125 12.6540429, -15.4311528 12.6538381, -15.4310878 12.6536484, -15.431065 12.6535731, -15.4309952 12.6535103, -15.4308289 12.6534737, -15.4306385 12.6534292, -15.4305487 12.6534031)",
295229334,False,,,residential,True,11.707,"LINESTRING (-15.4312461 12.6547433, -15.4311497 12.6547906)",
295229334,False,,,residential,False,70.306,"LINESTRING (-15.4312461 12.6547433, -15.4312904 12.6547215, -15.4314297 12.6546749, -15.4315692 12.6546723, -15.4318616 12.6547774)",
1145042480,False,,,residential,False,65.361,"LINESTRING (-15.4312461 12.6547433, -15.4313225 12.6544237, -15.431352 12.6542798, -15.4313439 12.6541672)",
295229334,False,,,residential,False,12.828,"LINESTRING (-15.4302159 12.6551938, -15.4302791 12.6550963)",
295229334,False,,,residential,True,119.41999999999999,"LINESTRING (-15.4302159 12.6551938, -15.4301664 12.6552376, -15.42963 12.655624, -15.4293832 12.6558892)",
1145042481,False,,,residential,False,64.213,"LINESTRING (-15.4302159 12.6551938, -15.4303837 12.6551434, -15.4305097 12.6550649, -15.4306117 12.655023, -15.4307109 12.6550151, -15.4307592 12.6550439)",
1145042453,False,,,residential,False,66.24,"LINESTRING (-15.4307592 12.6550439, -15.4309309 12.6550544, -15.4310381 12.6550544, -15.431124 12.655023, -15.4311497 12.6547906)",
1145042481,False,,,residential,False,68.76,"LINESTRING (-15.4307592 12.6550439, -15.4308102 12.6551094, -15.4308665 12.6551879, -15.4309523 12.6553449, -15.4310516 12.6554443, -15.4311267 12.6555438)",
1145042481,False,,,residential,True,64.213,"LINESTRING (-15.4307592 12.6550439, -15.4307109 12.6550151, -15.4306117 12.655023, -15.4305097 12.6550649, -15.4303837 12.6551434, -15.4302159 12.6551938)",
