osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,access
230059686,1,,tertiary_link,,,True,False,58.559,"LINESTRING (15.2607782 46.2311697, 15.2606753 46.231178, 15.2605401 46.2311836, 15.2603695 46.2312178, 15.2602638 46.23126, 15.2601838 46.2312921, 15.260078 46.2313445)",,
673357011,,,tertiary,,,False,False,41.156,"LINESTRING (15.2607782 46.2311697, 15.2604585 46.2310744, 15.260298 46.2310081)",Gregorčičeva ulica,
9807993,,,residential,,,False,True,135.822,"LINESTRING (15.2612513 46.2286583, 15.2612102 46.2286086, 15.2611016 46.2284541, 15.2610197 46.2283686, 15.2609609 46.2282936, 15.2609459 46.2282516, 15.260966 46.228228, 15.2611796 46.2281426, 15.261545 46.2279984, 15.261909 46.2278951)",Muzejski trg,
273364156,1,,residential,,roundabout,True,False,9.436,"LINESTRING (15.2612513 46.2286583, 15.2612779 46.2286368, 15.2613168 46.2286281, 15.2613564 46.2286351)",Trg celjskih knezov,
9808142,,,residential,,,False,False,99.213,"LINESTRING (15.2613241 46.2287315, 15.2613352 46.2287772, 15.2613546 46.2288245, 15.2614003 46.2289046, 15.2614376 46.2289459, 15.2614852 46.2289986, 15.2616753 46.2291989, 15.2617493 46.2292769, 15.2619101 46.2294464, 15.2619258 46.2294623, 15.2619623 46.2294994)",Trg celjskih knezov,
273364156,1,,residential,,roundabout,True,False,11.657,"LINESTRING (15.2613241 46.2287315, 15.2612755 46.2287219, 15.2612469 46.2286931, 15.2612513 46.2286583)",Trg celjskih knezov,
283532624,,,residential,,,False,True,63.767,"LINESTRING (15.2661552 46.2262718, 15.2660848 46.2257004)",,
"[9807841, 9229106]",,,residential,30,,False,True,169.518,"LINESTRING (15.2656543 46.2277534, 15.2652969 46.2277747, 15.2652782 46.2277528, 15.2652654 46.2276458, 15.2652829 46.2276104, 15.2654961 46.2275985, 15.2656628 46.2275861, 15.2656934 46.2275603, 15.2656823 46.2274614, 15.265655 46.2272562, 15.2656634 46.2271947, 15.2657199 46.2271789, 15.265852 46.2271734, 15.265942 46.2271811, 15.2662966 46.2271801)",Pleteršnikova ulica,
172940260,,,residential,,,False,True,122.759,"LINESTRING (15.2585095 46.2335011, 15.2592378 46.2331015, 15.2596805 46.2328479, 15.2597013 46.232836, 15.2597429 46.2328018)",Ljubljanska cesta,
673614876,,,residential,,,True,False,78.088,"LINESTRING (15.2678684 46.2320721, 15.2679665 46.2322469, 15.2679875 46.2325328, 15.267921 46.2327566)",,no
673614877,2,5,primary,50,,True,False,76.22200000000001,"LINESTRING (15.2678684 46.2320721, 15.2679043 46.2325785, 15.267921 46.2327566)",Aškerčeva ulica,
673617536,,,tertiary_link,,,True,False,54.99300000000001,"LINESTRING (15.2677159 46.2319113, 15.2674707 46.2317486, 15.2674112 46.2317091, 15.2672865 46.2316822, 15.2671263 46.2316651)",,
704601391,3,5,primary,50,,True,False,35.577,"LINESTRING (15.2677159 46.2319113, 15.267707 46.2317555, 15.2676832 46.2315923)",Aškerčeva ulica,
673352563,,,tertiary,,,False,False,99.802,"LINESTRING (15.2671263 46.2316651, 15.2668228 46.2317054, 15.2664173 46.2317731, 15.2661094 46.2318419, 15.2658769 46.2319011)",Levstikova ulica,
673352563,,,tertiary,,,False,True,43.595,"LINESTRING (15.2671263 46.2316651, 15.2672347 46.2316507, 15.2674963 46.2316176, 15.2676832 46.2315923)",Levstikova ulica,
1084411238,,,tertiary,,,False,False,107.53099999999999,"LINESTRING (15.2591472 46.2320471, 15.2592285 46.2319903, 15.2594275 46.2318678, 15.2597874 46.2316661, 15.2598621 46.2316123, 15.2599276 46.231553, 15.2600147 46.2314428, 15.260078 46.2313445)",Ljubljanska cesta,
1084411239,1,,tertiary,,roundabout,True,False,19.835,"LINESTRING (15.2591472 46.2320471, 15.2591958 46.2320764, 15.2592162 46.2321187, 15.2592029 46.2321624, 15.2591595 46.2321953)",Ljubljanska cesta,
29148120,,,residential,,,False,False,72.744,"LINESTRING (15.2591595 46.2321953, 15.2593072 46.2323219, 15.2594616 46.232473, 15.2595941 46.2325801, 15.2597145 46.2326735, 15.2597499 46.2327056)",Ljubljanska cesta,
1084411239,1,,tertiary,,roundabout,True,False,18.036,"LINESTRING (15.2591595 46.2321953, 15.2591039 46.2322083, 15.259046 46.232202, 15.2589989 46.2321779, 15.2589734 46.2321414)",Ljubljanska cesta,
