osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,est_width,bridge,junction
151178606,,unclassified,50,True,False,22.392999999999997,"LINESTRING (14.3544101 46.2442164, 14.3544006 46.2441822, 14.354409 46.2441467, 14.3544337 46.2441166, 14.3544715 46.244094, 14.3545073 46.2440835, 14.354557 46.2440802)",1,,,roundabout
151178606,,unclassified,50,True,False,17.833,"LINESTRING (14.3546025 46.2442733, 14.3545526 46.2442811, 14.354495 46.2442748, 14.3544512 46.2442569, 14.3544101 46.2442164)",1,,,roundabout
192389262,Bleiweisova cesta,unclassified,50,False,True,22.776,"LINESTRING (14.3546025 46.2442733, 14.3546673 46.2443816, 14.3546862 46.2444233, 14.354695 46.2444668)",2,,,
151178606,,unclassified,50,True,False,29.715000000000003,"LINESTRING (14.354557 46.2440802, 14.3546056 46.2440886, 14.3546307 46.2440986, 14.354666 46.2441235, 14.3546898 46.2441645, 14.354689 46.2441997, 14.3546706 46.2442326, 14.3546454 46.2442541, 14.3546025 46.2442733)",1,,,roundabout
172139125,Koroška cesta,unclassified,50,False,True,101.048,"LINESTRING (14.354557 46.2440802, 14.3545769 46.2439711, 14.3545856 46.2439232, 14.3546133 46.2438197, 14.354685 46.2435379, 14.3547579 46.2433213, 14.3548078 46.243189)",2,,,
161883717,Stošičeva ulica,unclassified,,True,False,29.084,"LINESTRING (14.3526976 46.2458404, 14.3525018 46.2458404, 14.3523206 46.2458549)",,,,
273616054,,unclassified,,True,False,21.869999999999997,"LINESTRING (14.3526976 46.2458404, 14.3526278 46.2457913, 14.352601 46.2457569, 14.3525771 46.2456697)",,,,
21801346,Zoisova ulica,residential,,False,True,78.58500000000001,"LINESTRING (14.3572969 46.2477709, 14.3572905 46.2477027, 14.3572831 46.2476234, 14.3572641 46.247421, 14.357263 46.2470649)",,,,
455297081,Kebetova ulica,living_street,,False,False,63.671,"LINESTRING (14.3572969 46.2477709, 14.3577194 46.2477367, 14.3581164 46.2476903)",,,,
151085544,Koroška cesta,residential,50,False,False,22.879,"LINESTRING (14.3556559 46.241553, 14.355676 46.2416122, 14.355686 46.2416774, 14.3556785 46.2417566)",2,,,
151085544,Koroška cesta,residential,50,False,True,21.842,"LINESTRING (14.3556559 46.241553, 14.3556043 46.2415008, 14.355549 46.2414547, 14.3554571 46.2414182)",2,,,
455297087,Cesta Staneta Žagarja,residential,50,False,False,16.829,"LINESTRING (14.354798 46.2452285, 14.3549977 46.2452904)",2,,,
"[192389262, 455297092, 455297093, 455297094]",Bleiweisova cesta,unclassified,50,False,False,85.167,"LINESTRING (14.354798 46.2452285, 14.3547808 46.2451474, 14.3547592 46.2450791, 14.3547252 46.2446686, 14.3547048 46.2445325, 14.354695 46.2444668)",2,,,
"[194835136, 151085771, 455297095]",Bleiweisova cesta,unclassified,"['40', '50']",False,True,61.166,"LINESTRING (14.354798 46.2452285, 14.354804 46.2453215, 14.3548077 46.2453947, 14.3548112 46.2456417, 14.3548087 46.2457137, 14.3548064 46.2457784)",2,,,
161776955,Koroška cesta,residential,,True,False,26.613,"LINESTRING (14.3559875 46.241501, 14.3558156 46.2415507, 14.3557526 46.2415517, 14.3556559 46.241553)",,,,
456767295,Koroška cesta,residential,,True,False,37.586000000000006,"LINESTRING (14.3559875 46.241501, 14.3558961 46.241598, 14.3558467 46.2416469, 14.3557875 46.2417056, 14.3556785 46.2417566)",,,,
161776950,Gregorčičeva ulica,residential,,True,False,15.992,"LINESTRING (14.356517 46.2414531, 14.3564921 46.2414394, 14.3564587 46.2414337, 14.3564004 46.2414322, 14.3563171 46.2414346)",,,,
"[204987130, 204987133, 38231135, 353705759]","['Huje', 'Na Skali', 'Kokrški breg']",residential,30,False,True,355.771,"LINESTRING (14.356517 46.2414531, 14.3565999 46.2414608, 14.3566654 46.2414855, 14.3567774 46.2416801, 14.3568808 46.2417996, 14.3569094 46.2418651, 14.3569589 46.2419459, 14.3569959 46.2419822, 14.3571305 46.2420597, 14.3572307 46.242086, 14.357376 46.2421257, 14.3577162 46.2421741, 14.3581963 46.2422692, 14.3584607 46.2423925, 14.358693 46.2425458, 14.3588019 46.2426177, 14.3589446 46.2427162, 14.3590181 46.2427425, 14.3590794 46.2427555, 14.3591458 46.242748, 14.3592139 46.2427253, 14.359666 46.2424789, 14.3597042 46.2424393, 14.359725 46.242395, 14.3597309 46.2423245, 14.359729 46.2422002, 14.3597055 46.2421238)",,,yes,
502895178,Koroška cesta,unclassified,50,False,True,28.516,"LINESTRING (14.3525771 46.2456697, 14.3523206 46.2458549)",2,,,
578426233,Koroška cesta,unclassified,50,False,False,17.586,"LINESTRING (14.3525771 46.2456697, 14.3527344 46.2455549)",2,,,
"[377513640, 377513639]",,residential,,False,True,58.57299999999999,"LINESTRING (14.3554292 46.2390254, 14.3552643 46.2390397, 14.3548207 46.2390381, 14.354743 46.2390378, 14.3546689 46.2390375)",,,,
16290194,Tomšičeva ulica,residential,,False,True,14.145,"LINESTRING (14.3546689 46.2390375, 14.3546715 46.2391647)",,,,
"[377513640, 377513639]",,residential,,False,False,58.573,"LINESTRING (14.3546689 46.2390375, 14.354743 46.2390378, 14.3548207 46.2390381, 14.3552643 46.2390397, 14.3554292 46.2390254)",,,,
16290194,Tomšičeva ulica,residential,,False,False,14.145,"LINESTRING (14.3546715 46.2391647, 14.3546689 46.2390375)",,,,
16290194,Tomšičeva ulica,residential,,False,True,37.914,"LINESTRING (14.3546715 46.2391647, 14.3546871 46.2395055)",,,,
377513643,Škrlovec,residential,,False,False,26.031,"LINESTRING (14.3546715 46.2391647, 14.3543331 46.2391695)",,,,
377513643,Škrlovec,residential,,False,True,26.031,"LINESTRING (14.3543331 46.2391695, 14.3546715 46.2391647)",,,,
433281791,Ulica 1. avgusta,living_street,,False,True,116.69400000000002,"LINESTRING (14.3506168 46.2476218, 14.3510348 46.2473192, 14.3510681 46.2472919, 14.3512506 46.2474085, 14.3514155 46.2475138, 14.3517004 46.2476958)",,,,
433281791,Ulica 1. avgusta,living_street,,False,False,116.694,"LINESTRING (14.3517004 46.2476958, 14.3514155 46.2475138, 14.3512506 46.2474085, 14.3510681 46.2472919, 14.3510348 46.2473192, 14.3506168 46.2476218)",,,,
24336595,Gradnikova ulica,living_street,,False,False,19.886,"LINESTRING (14.3517749 46.2467999, 14.3516262 46.2469094, 14.3515999 46.2469315)",,,,
24336595,Gradnikova ulica,living_street,,False,True,135.354,"LINESTRING (14.3517749 46.2467999, 14.3519247 46.2466897, 14.3519514 46.2466698, 14.3520979 46.2465583, 14.352136 46.2465296, 14.3522513 46.246442, 14.3522783 46.2464216, 14.3524311 46.2464525, 14.3524882 46.2464641, 14.3529822 46.246571, 14.3531058 46.2465855, 14.3532552 46.2465568)",,,,
433800892,Gradnikova ulica,living_street,,False,True,64.235,"LINESTRING (14.3517749 46.2467999, 14.3519361 46.2469042, 14.3521168 46.2470165, 14.3523932 46.2471883)",,,,
418345884,Ulica Franca Rozmana Staneta,residential,,True,False,77.619,"LINESTRING (14.3523932 46.2471883, 14.3523455 46.2472195, 14.3520696 46.247429, 14.3517004 46.2476958)",,,,
433800892,Gradnikova ulica,living_street,,False,False,64.235,"LINESTRING (14.3523932 46.2471883, 14.3521168 46.2470165, 14.3519361 46.2469042, 14.3517749 46.2467999)",,,,
22605417,Partizanska cesta,residential,,False,True,4.44,"LINESTRING (14.3590204 46.2447997, 14.3590471 46.2448351)",,,,
22605417,Partizanska cesta,residential,,False,False,52.092,"LINESTRING (14.3590204 46.2447997, 14.3588401 46.2445603, 14.3587064 46.2443846)",,,,
14201031,Maistrov trg,residential,,False,False,71.27199999999999,"LINESTRING (14.3563759 46.2412581, 14.3564232 46.2411974, 14.3564573 46.2411459, 14.3564761 46.2410962, 14.3564795 46.2410462, 14.3564681 46.2409947, 14.3564305 46.2409219, 14.3563689 46.2408143, 14.3562351 46.2406731)",,,,
456753196,Jahačev prehod,residential,,False,True,80.524,"LINESTRING (14.3563759 46.2412581, 14.3562262 46.241223, 14.3557989 46.2412401, 14.3556056 46.2412781, 14.3555236 46.2413173, 14.3554571 46.2414182)",,,,
514568012,Maistrov trg,residential,,False,True,20.570999999999998,"LINESTRING (14.3563759 46.2412581, 14.3563454 46.2412994, 14.3563172 46.2413532, 14.3563171 46.2414346)",,,,
21801346,Zoisova ulica,residential,,False,False,84.23,"LINESTRING (14.3577404 46.2463832, 14.3576537 46.2465119, 14.3575793 46.2466225, 14.3572916 46.2470265, 14.357263 46.2470649)",,,,
519732263,,residential,50,True,False,14.796,"LINESTRING (14.3577404 46.2463832, 14.3577098 46.246367, 14.3576905 46.246344, 14.3576854 46.2463176, 14.3576953 46.2462919, 14.3577187 46.2462708)",1,,,roundabout
455459782,Cesta Staneta Žagarja,residential,50,False,False,157.808,"LINESTRING (14.3578818 46.246327, 14.3580777 46.2463965, 14.3590021 46.2467243, 14.3597022 46.2469821)",2,,,
519732263,,residential,50,True,False,14.679000000000002,"LINESTRING (14.3578818 46.246327, 14.3578716 46.2463525, 14.3578482 46.2463734, 14.3578151 46.2463865, 14.3577773 46.2463899, 14.3577404 46.2463832)",1,,,roundabout
519732263,,residential,50,True,False,8.811,"LINESTRING (14.3578284 46.2462614, 14.3578584 46.2462778, 14.3578771 46.2463008, 14.3578818 46.246327)",1,,,roundabout
"[455459785, 455297087]",Cesta Staneta Žagarja,residential,50,False,True,235.946,"LINESTRING (14.3577187 46.2462708, 14.3576247 46.2462366, 14.3554946 46.2454617, 14.3550405 46.2453052, 14.3549977 46.2452904)",2,,,
519732263,,residential,50,True,False,8.968,"LINESTRING (14.3577187 46.2462708, 14.3577524 46.2462574, 14.357791 46.2462541, 14.3578284 46.2462614)",1,,,roundabout
377506752,Pot na Kolodvor,residential,,False,True,33.903,"LINESTRING (14.3542466 46.2395148, 14.3545834 46.2395108, 14.3546871 46.2395055)",,,,
"[1059532691, 1059532692]",,unclassified,,False,False,42.592,"LINESTRING (14.3530393 46.2392891, 14.3533369 46.2392657, 14.3535891 46.2392432)",,,yes,
194188097,Stara cesta,residential,50,False,True,361.414,"LINESTRING (14.3535891 46.2392432, 14.3536499 46.2397107, 14.3537065 46.2399595, 14.3537518 46.2401622, 14.353826 46.2406876, 14.3538159 46.2408615, 14.3538008 46.2411677, 14.3537681 46.2413651, 14.3536424 46.2418653, 14.3535896 46.242128, 14.3535795 46.2423054, 14.3535747 46.2424718)",,,,
"[1059532691, 1059532692]",,unclassified,,False,True,42.592,"LINESTRING (14.3535891 46.2392432, 14.3533369 46.2392657, 14.3530393 46.2392891)",,,yes,
