osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,junction,width
22673277,False,Barham Street,residential,,True,160.857,"LINESTRING (151.0202842 -33.8053095, 151.0200593 -33.8063887, 151.0200213 -33.8065107, 151.0198684 -33.8066968)",,,,,
310462378,False,Mason Street,residential,,True,180.519,"LINESTRING (151.0193817 -33.8073455, 151.0190202 -33.8071623, 151.0189599 -33.8071413, 151.0189217 -33.8071315, 151.0188721 -33.8071276, 151.0188284 -33.8071288, 151.0187852 -33.8071387, 151.0187437 -33.8071543, 151.0187021 -33.8071799, 151.0186686 -33.80721, 151.0186498 -33.8072456, 151.0186324 -33.8072791, 151.0186364 -33.8073911, 151.018633 -33.8074133, 151.018622 -33.8074298, 151.0186055 -33.8074401, 151.0185861 -33.8074445, 151.0182461 -33.8074362, 151.0177651 -33.8074805)",,,,,
14456232,False,Grandview Street,residential,,True,221.852,"LINESTRING (151.0196028 -33.8086949, 151.0195825 -33.8087682, 151.0190646 -33.8106393)",,,,,
224438964,True,Victoria Road,primary,60,False,92.346,"LINESTRING (151.0196028 -33.8086949, 151.0192967 -33.8086402, 151.0190338 -33.8085948, 151.0189026 -33.8085722, 151.0186223 -33.8085348)",,,,,
8026761,True,Pennant Street,primary_link,60,False,26.011000000000003,"LINESTRING (151.0190864 -33.8083479, 151.0189377 -33.8084431, 151.0188687 -33.8084959)",,,,,
713944453,True,,primary_link,60,False,28.958,"LINESTRING (151.0190864 -33.8083479, 151.0190656 -33.8083713, 151.0190521 -33.8083981, 151.0190469 -33.8084268, 151.0190502 -33.8084557, 151.0190616 -33.8084829, 151.0190806 -33.8085071, 151.019106 -33.8085268, 151.0191363 -33.8085408, 151.0191698 -33.8085484)",,,,,
"[1249421261, 706307156, 719633156]",True,Victoria Road,primary,60,False,165.918,"LINESTRING (151.0191698 -33.8085484, 151.0201689 -33.808718, 151.020563 -33.8087865, 151.0209285 -33.8088501)",4,,,,
257202788,True,Victoria Road,primary,60,False,132.827,"LINESTRING (151.0186223 -33.8085348, 151.0184569 -33.8085103, 151.0182415 -33.808493, 151.0180417 -33.8085007, 151.0171932 -33.8085751)",,,,,
257202788,True,Victoria Road,primary,60,False,84.744,"LINESTRING (151.0171932 -33.8085751, 151.0168268 -33.8086045, 151.0162798 -33.8086445)",,,,,
176728449,False,Morton Street,residential,,True,202.327,"LINESTRING (151.0182214 -33.8086471, 151.0177173 -33.8104178)",,,,,
42918049,False,Pemberton Street,residential,50,True,219.274,"LINESTRING (151.0209369 -33.8089393, 151.0209224 -33.8089879, 151.0209182 -33.8090018, 151.0203652 -33.8108532)",,,,,
224438964,True,Victoria Road,primary,60,False,126.22,"LINESTRING (151.0209369 -33.8089393, 151.0201786 -33.8088012, 151.0198135 -33.8087342, 151.0196028 -33.8086949)",,,,,
787582876,True,Victoria Road,primary,60,False,31.621,"LINESTRING (151.0224098 -33.8091608, 151.0220719 -33.8091156)",,,,,
224480216,True,,primary_link,60,False,13.818,"LINESTRING (151.0224098 -33.8091608, 151.0224354 -33.8091386, 151.0224643 -33.8091232, 151.0224932 -33.8091134, 151.0225398 -33.8091083)",2,,,,
"[164972155, 903043948, 903043949, 261318636]",True,,primary_link,,False,392.93499999999995,"LINESTRING (151.0264986 -33.8091425, 151.0259793 -33.8092335, 151.0258936 -33.809245, 151.0256842 -33.8092723, 151.0252918 -33.8092938, 151.0250571 -33.8092962, 151.0246852 -33.8093158, 151.024352 -33.8093345, 151.0240608 -33.8093476, 151.0238788 -33.8093825, 151.0238016 -33.8094242, 151.0237445 -33.8094617, 151.0236974 -33.8095113, 151.0236574 -33.8095928, 151.023348 -33.8106108)",1,,,,
"[261318632, 261318633, 903043950, 903043951, 164770366]",True,Victoria Road,trunk,60,False,304.48999999999995,"LINESTRING (151.0264986 -33.8091425, 151.0262034 -33.8091532, 151.0259731 -33.8091634, 151.0258876 -33.809168, 151.0250632 -33.8092117, 151.0245013 -33.8092337, 151.0241672 -33.8092532, 151.0240476 -33.8092551, 151.0235998 -33.8092498, 151.0232072 -33.8092374)",,A40,yes,,
36336029,False,Barton Street,residential,,False,100.113,"LINESTRING (151.0214719 -33.8042928, 151.0216678 -33.8034073)",,,,,
911505029,False,Isabella Street,tertiary,,False,193.474,"LINESTRING (151.0214719 -33.8042928, 151.0194042 -33.8040182)",,,,,
911505029,False,Isabella Street,tertiary,,True,121.603,"LINESTRING (151.0214719 -33.8042928, 151.0227674 -33.8044855)",,,,,
626908532,True,Kissing Point Road,primary,60,False,21.584,"LINESTRING (151.026791 -33.8043875, 151.0265615 -33.8043513)",2,,,,
911505032,True,,tertiary,,False,32.979,"LINESTRING (151.0190604 -33.8039385, 151.0194042 -33.8040182)",,,,,
173043476,True,,tertiary,50,False,8.124,"LINESTRING (151.0190604 -33.8039385, 151.0190625 -33.8039697, 151.0190561 -33.8039899, 151.0190437 -33.8040081)",,,,roundabout,
173043479,False,Isabella Street,tertiary,50,False,130.828,"LINESTRING (151.0188644 -33.8039524, 151.0187775 -33.8039226, 151.017621 -33.8037637, 151.0174719 -33.8037524)",,,,,
255635415,True,,tertiary,50,False,15.338,"LINESTRING (151.0188644 -33.8039524, 151.0188758 -33.8039204, 151.0188946 -33.8038995, 151.0189203 -33.8038844, 151.0189504 -33.8038768, 151.0189819 -33.8038774)",,,,roundabout,
173043476,True,,tertiary,50,False,9.3,"LINESTRING (151.0190437 -33.8040081, 151.0190263 -33.8040231, 151.0190048 -33.8040341, 151.0189808 -33.8040402, 151.0189556 -33.8040411)",,,,roundabout,
14457324,False,Webb Street,residential,50,True,120.297,"LINESTRING (151.0189556 -33.8040411, 151.018742 -33.8051083)",2,,,,
173043476,True,,tertiary,50,False,14.281,"LINESTRING (151.0189556 -33.8040411, 151.0189166 -33.8040314, 151.0188854 -33.8040095, 151.0188675 -33.8039791, 151.0188644 -33.8039524)",,,,roundabout,
"[903043962, 903043963, 1116229778]",True,James Ruse Drive,primary,70,False,231.775,"LINESTRING (151.0237912 -33.8085592, 151.0237179 -33.808906, 151.0236701 -33.8091298, 151.0236264 -33.8093386, 151.023348 -33.8106108)",3,,,,
"[903043946, 903043947, 1116229777, 5721464, 787582873, 261318619]",True,,trunk_link,60,False,308.723,"LINESTRING (151.0237912 -33.8085592, 151.0238031 -33.8088007, 151.023808 -33.8089217, 151.0238303 -33.8089687, 151.0238647 -33.8090171, 151.0239297 -33.8090617, 151.0240168 -33.8090922, 151.0241113 -33.8091001, 151.024989 -33.8090599, 151.0258784 -33.809037, 151.0259216 -33.8090361, 151.0259648 -33.8090329, 151.0261207 -33.8090254, 151.0264218 -33.8090163, 151.0266069 -33.8090508)",1,A40,,,
30132345,False,Brabyn Street,residential,,False,142.346,"LINESTRING (151.0170961 -33.8050809, 151.0173467 -33.8038178)",,,,,
30132345,False,Brabyn Street,residential,,True,284.094,"LINESTRING (151.0170961 -33.8050809, 151.0164961 -33.8075867)",,,,,
172805746,False,Albert Street East,residential,,True,150.39,"LINESTRING (151.0170961 -33.8050809, 151.018703 -33.8052963)",,,,,
"[706307153, 1201817921, 210675602, 706307155]",False,First Avenue,residential,,True,221.80500000000004,"LINESTRING (151.0223472 -33.8067718, 151.0223345 -33.8068411, 151.0222111 -33.8075154, 151.0221762 -33.8077061, 151.0221367 -33.8079263, 151.022134 -33.8079483, 151.0220957 -33.8081481, 151.022108 -33.8082606, 151.0220681 -33.8084819, 151.0220219 -33.808745)",,,,,
8026764,False,Pemberton Street,tertiary,,True,114.42699999999998,"LINESTRING (151.0209767 -33.8086188, 151.0209777 -33.8085335, 151.0209606 -33.8084537, 151.02093 -33.8083645, 151.0208881 -33.80828, 151.020837 -33.8082045, 151.0208338 -33.8081998, 151.0207586 -33.8081197, 151.020668 -33.8080624, 151.0205269 -33.8079957, 151.020329 -33.8078939, 151.0202685 -33.8078575)",,,,,
706307154,False,Second Avenue,residential,,True,97.589,"LINESTRING (151.0209767 -33.8086188, 151.021074 -33.8086299, 151.0210872 -33.8086314, 151.0215048 -33.8086869, 151.0220219 -33.808745)",,,,,
706307158,False,Pemberton Street,tertiary,,False,26.107,"LINESTRING (151.0209767 -33.8086188, 151.0209445 -33.8087602, 151.0209427 -33.8087703, 151.0209285 -33.8088501)",,,,,
"[1201817921, 706307153, 210675602, 706307155]",False,First Avenue,residential,,False,221.80499999999998,"LINESTRING (151.0220219 -33.808745, 151.0220681 -33.8084819, 151.022108 -33.8082606, 151.0220957 -33.8081481, 151.022134 -33.8079483, 151.0221367 -33.8079263, 151.0221762 -33.8077061, 151.0222111 -33.8075154, 151.0223345 -33.8068411, 151.0223472 -33.8067718)",,,,,
706307154,False,Second Avenue,residential,,False,97.58899999999998,"LINESTRING (151.0220219 -33.808745, 151.0215048 -33.8086869, 151.0210872 -33.8086314, 151.021074 -33.8086299, 151.0209767 -33.8086188)",,,,,
911505002,True,Second Avenue,residential,,False,98.32399999999998,"LINESTRING (151.0220219 -33.808745, 151.0221601 -33.8087616, 151.0223032 -33.8087774, 151.0230747 -33.808874)",1,,,,
733332448,True,Victoria Road,primary,60,False,35.381,"LINESTRING (151.0209285 -33.8088501, 151.0213049 -33.8089087)",2,,,,
706307158,False,Pemberton Street,tertiary,,True,26.107,"LINESTRING (151.0209285 -33.8088501, 151.0209427 -33.8087703, 151.0209445 -33.8087602, 151.0209767 -33.8086188)",,,,,
224449083,True,Kissing Point Road,primary,60,False,9.008,"LINESTRING (151.0243477 -33.8041035, 151.0242532 -33.8041234)",3,,,,
338807372,True,,primary,,False,12.235,"LINESTRING (151.0243477 -33.8041035, 151.0242726 -33.8040543, 151.0242481 -33.8040315)",,,,,
80104693,True,Kissing Point Road,primary,60,False,77.368,"LINESTRING (151.0237864 -33.804278, 151.0230559 -33.8046181)",,,,,
911505025,True,,primary_link,,False,73.976,"LINESTRING (151.0237864 -33.804278, 151.0236461 -33.8043034, 151.0231909 -33.8045154, 151.0230566 -33.8045285)",,,,,
"[1116229776, 224450241]",True,,primary_link,70,False,317.572,"LINESTRING (151.0213049 -33.8089087, 151.0218464 -33.8089404, 151.022565 -33.8090314, 151.0230554 -33.8090794, 151.0232344 -33.8090906, 151.0233503 -33.809089, 151.0233902 -33.8090767, 151.0234263 -33.8090633, 151.0234813 -33.8090257, 151.0235133 -33.8089678, 151.0237596 -33.8080359)",1,,,,
