osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,ref
36905456,False,Browns Lane,residential,40,True,13.628,"LINESTRING (151.2047587 -33.8356201, 151.2047977 -33.8357383)",,,
36905457,False,Browns Lane,residential,40,True,26.678,"LINESTRING (151.2047587 -33.8356201, 151.2044784 -33.835678)",,,
36905456,False,Browns Lane,residential,40,False,56.376000000000005,"LINESTRING (151.2047587 -33.8356201, 151.2046475 -33.8352032, 151.2046246 -33.8351255)",,,
47187031,False,Alfred Street North,residential,50,True,88.408,"LINESTRING (151.2136745 -33.8316575, 151.2135942 -33.8317351, 151.2133435 -33.8319984, 151.2132194 -33.832139, 151.2131063 -33.8322957)",,,
"[31936977, 31936923]",True,"['Napier Street', 'Charles Street']",residential,40,False,160.577,"LINESTRING (151.20524 -33.8367813, 151.205261 -33.8368539, 151.2053772 -33.8372551, 151.205445 -33.8374881, 151.2055155 -33.8377168, 151.2060054 -33.8376049, 151.2060744 -33.837591)",,,
172746012,False,Berry Street,residential,40,False,46.904,"LINESTRING (151.20524 -33.8367813, 151.2056367 -33.8366967, 151.2056636 -33.8366899, 151.2057297 -33.8366704)",,,
172746012,False,Berry Street,residential,40,True,132.291,"LINESTRING (151.20524 -33.8367813, 151.2039334 -33.8370607, 151.2038529 -33.8370779)",,,
"[379067497, 133144174]",False,Hazelbank Road,residential,50,False,117.825,"LINESTRING (151.2029164 -33.8325565, 151.2035399 -33.8324305, 151.2039994 -33.8323376, 151.2040301 -33.8323314, 151.2041545 -33.8323017)",,,
"[172746017, 379067501]",False,Myrtle Street,residential,,False,146.10399999999998,"LINESTRING (151.2033196 -33.8311652, 151.203432 -33.8311194, 151.2037354 -33.8310161, 151.2039465 -33.8309423, 151.2048355 -33.8310569)",,,
"[595870907, 595870908, 503032590]",False,Pacific Highway,primary,60,True,96.151,"LINESTRING (151.2033196 -33.8311652, 151.2034154 -33.8312828, 151.203492 -33.8313712, 151.203613 -33.8315182, 151.2039085 -33.8318782)","['5', '6']",,
"[32000514, 32000495]",False,"['Eden Lane', 'Eden Street']",residential,,False,156.435,"LINESTRING (151.2039085 -33.8318782, 151.2040118 -33.8318381, 151.2043109 -33.8317221, 151.2045775 -33.8317502, 151.2046942 -33.831764, 151.2048355 -33.8310569)",,,
379067514,False,Pacific Highway,primary,60,True,52.394,"LINESTRING (151.2039085 -33.8318782, 151.2040543 -33.8320958, 151.2041052 -33.8321968, 151.2041162 -33.8322244, 151.2041545 -33.8323017)",6,,
"[595870907, 595870908, 503032590]",False,Pacific Highway,primary,60,False,96.15100000000001,"LINESTRING (151.2039085 -33.8318782, 151.203613 -33.8315182, 151.203492 -33.8313712, 151.2034154 -33.8312828, 151.2033196 -33.8311652)","['5', '6']",,
32000501,False,Elliot Street,residential,,False,111.43,"LINESTRING (151.2086366 -33.8339082, 151.2087057 -33.833918, 151.2087917 -33.8335094, 151.2088882 -33.8330506, 151.2089013 -33.8329882)",,,
34551270,False,Alfred Street North,residential,,True,126.19999999999999,"LINESTRING (151.2120111 -33.8349581, 151.2121319 -33.8349465, 151.2121682 -33.8348843, 151.2124335 -33.833945)",,,
"[421964722, 1248776651]",True,Alfred Street North,residential,50,False,237.19299999999998,"LINESTRING (151.2120111 -33.8349581, 151.212153 -33.8343364, 151.2123057 -33.8338031, 151.21242 -33.8334581, 151.2125121 -33.8332529, 151.2126529 -33.8329875, 151.2126923 -33.8329087)",,,
172746018,False,Oak Street,residential,,False,48.133,"LINESTRING (151.2040455 -33.8377739, 151.204553 -33.8376755)",,,
172743731,False,Edward Street,residential,40,False,79.416,"LINESTRING (151.2040455 -33.8377739, 151.2038856 -33.8371832, 151.2038662 -33.8371179, 151.2038529 -33.8370779)",,,
172743731,False,Edward Street,residential,40,True,78.403,"LINESTRING (151.2040455 -33.8377739, 151.2042254 -33.8383695, 151.2042665 -33.8384539)",,,
"[172743731, 379324757]",False,Edward Street,residential,40,False,190.128,"LINESTRING (151.2038529 -33.8370779, 151.2038244 -33.8369594, 151.2036498 -33.8363719, 151.203523 -33.8358674, 151.2034086 -33.8354781, 151.203389 -33.8354123)",,,
172743731,False,Edward Street,residential,40,True,79.416,"LINESTRING (151.2038529 -33.8370779, 151.2038662 -33.8371179, 151.2038856 -33.8371832, 151.2040455 -33.8377739)",,,
172746012,False,Berry Street,residential,40,False,132.291,"LINESTRING (151.2038529 -33.8370779, 151.2039334 -33.8370607, 151.20524 -33.8367813)",,,
62202827,False,Miller Street,secondary,40,True,19.782,"LINESTRING (151.206893 -33.838728, 151.2068652 -33.8389044)",,,
73552746,True,Miller Street,secondary,40,False,216.194,"LINESTRING (151.206893 -33.838728, 151.2068914 -33.8385851, 151.2069136 -33.8384717, 151.2072192 -33.836935, 151.2072257 -33.8369072, 151.2072726 -33.8368144)",2,,
133669148,True,Berry Street,primary,40,False,32.051,"LINESTRING (151.2060605 -33.8366592, 151.2064032 -33.8367045)",3,,
133116362,True,Pacific Highway,primary,60,False,246.047,"LINESTRING (151.2058427 -33.8367126, 151.2058804 -33.8367474, 151.2063185 -33.8379159, 151.20671 -33.838484, 151.2067265 -33.8385061, 151.2067827 -33.838579, 151.2068066 -33.83861, 151.206893 -33.838728)",2,,
1252804863,True,Berry Street,primary,40,False,21.314999999999998,"LINESTRING (151.2058427 -33.8367126, 151.2058849 -33.8366881, 151.2059351 -33.836676, 151.2060605 -33.8366592)",3,,
62202758,True,,secondary_link,,False,34.201,"LINESTRING (151.2071136 -33.8391639, 151.2070424 -33.83913, 151.2070142 -33.8391204, 151.2069792 -33.8391121, 151.2069413 -33.8391157, 151.2069136 -33.8391234, 151.2068881 -33.839135, 151.2068578 -33.8391551, 151.2068286 -33.8391778, 151.2067972 -33.8392059)",1,,
133212870,True,Pacific Highway,primary,60,False,36.892,"LINESTRING (151.2071136 -33.8391639, 151.2070096 -33.8390454, 151.2069962 -33.8390308, 151.2068652 -33.8389044)",3,,
4354224,False,Miller Street,secondary,40,False,34.114,"LINESTRING (151.2067972 -33.8392059, 151.2068335 -33.8390577, 151.2068458 -33.8390017, 151.2068652 -33.8389044)",4,,
"[780125065, 618388170, 340609707]",True,Warringah Freeway,motorway,80,False,250.53,"LINESTRING (151.2113309 -33.8339253, 151.2115217 -33.8335251, 151.2117677 -33.83305, 151.212084 -33.8325274, 151.2122819 -33.8321569, 151.2124627 -33.8318798)","['5', '6']",,M1
64624332,True,Warringah Freeway,motorway,80,False,132.938,"LINESTRING (151.2115981 -33.8342085, 151.2114505 -33.8347843, 151.2113811 -33.8350571, 151.2113286 -33.8353822)",1,,
251111429,True,Warringah Freeway,motorway,80,False,291.379,"LINESTRING (151.2115981 -33.8342085, 151.2113722 -33.8348377, 151.2112555 -33.8352258, 151.2111449 -33.8355742, 151.2110564 -33.8359639, 151.210998 -33.8362276, 151.2109444 -33.83652, 151.2109323 -33.8365951, 151.2109056 -33.8367609)",3,,M1
322859198,True,Warringah Freeway,motorway,80,False,162.02700000000004,"LINESTRING (151.2113286 -33.8353822, 151.2112549 -33.8356858, 151.2112036 -33.8360286, 151.2111545 -33.8363806, 151.2111425 -33.836527, 151.2111338 -33.8366114, 151.2111116 -33.8368268)",4,,
100101221,True,Warringah Freeway,motorway,80,False,37.356,"LINESTRING (151.2102589 -33.8387993, 151.2103308 -33.8384687)",3,,M1
11898808,True,Warringah Freeway,motorway,80,False,514.235,"LINESTRING (151.2103308 -33.8384687, 151.2104187 -33.837949, 151.2105175 -33.8373531, 151.2106208 -33.8367458, 151.2107048 -33.8362514, 151.2107263 -33.8361456, 151.2109298 -33.8351919, 151.2111424 -33.8344897, 151.2113309 -33.8339253)",5,,M1
"[119416802, 802507379, 119416806]",True,Warringah Freeway,motorway_link,"['70', '80']",False,262.18399999999997,"LINESTRING (151.2109056 -33.8367609, 151.2109186 -33.837165, 151.2109159 -33.8372708, 151.2109119 -33.8374212, 151.2109078 -33.8376662, 151.2108998 -33.8378924, 151.2108824 -33.8381185, 151.2108632 -33.8382615, 151.2108274 -33.8385407, 151.2107882 -33.838922, 151.2107794 -33.839114)",1,,
6111030,False,Church Street,tertiary,40,False,131.50799999999998,"LINESTRING (151.2052957 -33.8334425, 151.2053254 -33.8335035, 151.2056503 -33.8341716, 151.2057683 -33.8343974, 151.2057893 -33.8344527, 151.205794 -33.8345448)",,,
"[172903347, 942233885]",False,West Street,tertiary,50,False,53.339,"LINESTRING (151.2052957 -33.8334425, 151.2052758 -33.8334778, 151.2052415 -33.8335052, 151.2051408 -33.8335522, 151.2048709 -33.8336815, 151.2048169 -33.8336935)",,,
"[941428923, 1193276094]",False,West Street,tertiary,50,True,107.72099999999999,"LINESTRING (151.2052957 -33.8334425, 151.2053041 -33.8334066, 151.2053407 -33.8332173, 151.2055009 -33.8324889)",,,
9921169,True,Angelo Street,unclassified,40,False,262.124,"LINESTRING (151.2053719 -33.8345098, 151.2053833 -33.8345639, 151.205388 -33.8345811, 151.2059329 -33.8357381, 151.2063718 -33.8366351, 151.2064032 -33.8367045)",,,
1162944159,True,McLaren Street,tertiary,,False,36.145,"LINESTRING (151.2053719 -33.8345098, 151.205088 -33.8344638, 151.205064 -33.8344691, 151.2049877 -33.8344791)",2,,
133116363,True,Pacific Highway,primary,60,False,96.441,"LINESTRING (151.2057297 -33.8366704, 151.2054094 -33.8358449)",3,,
172746012,False,Berry Street,residential,40,True,46.904,"LINESTRING (151.2057297 -33.8366704, 151.2056636 -33.8366899, 151.2056367 -33.8366967, 151.20524 -33.8367813)",,,
62202666,True,Pacific Highway,primary,60,False,25.846,"LINESTRING (151.205758 -33.8364912, 151.2057872 -33.8365797, 151.2058224 -33.8366646, 151.2058427 -33.8367126)",1,,
499463593,True,Berry Street,primary,60,False,35.417,"LINESTRING (151.205758 -33.8364912, 151.2058155 -33.8365641, 151.2058471 -33.836596, 151.2058724 -33.8366123, 151.2058997 -33.8366229, 151.2059276 -33.8366284, 151.2060605 -33.8366592)",2,,
554782081,False,Doohat Lane,residential,40,True,44.316,"LINESTRING (151.2051108 -33.8363322, 151.2049944 -33.8360124, 151.204972 -33.8359507)",,,
"[379067497, 133144174]",False,Hazelbank Road,residential,50,True,117.82499999999999,"LINESTRING (151.2041545 -33.8323017, 151.2040301 -33.8323314, 151.2039994 -33.8323376, 151.2035399 -33.8324305, 151.2029164 -33.8325565)",,,
379067514,False,Pacific Highway,primary,60,False,52.394000000000005,"LINESTRING (151.2041545 -33.8323017, 151.2041162 -33.8322244, 151.2041052 -33.8321968, 151.2040543 -33.8320958, 151.2039085 -33.8318782)",6,,
"[1162944160, 1162944165, 1162947570, 1162947571, 1162947572, 1162947573]",True,Pacific Highway,primary,60,False,168.059,"LINESTRING (151.2041545 -33.8323017, 151.2042363 -33.8323509, 151.2042624 -33.8324015, 151.2043176 -33.8325456, 151.2044041 -33.8327484, 151.2046049 -33.8331807, 151.2047173 -33.8334229, 151.2047825 -33.8335836, 151.2048169 -33.8336935)","['2', '3']",,
337986739,True,Warringah Freeway,motorway,80,False,26.918,"LINESTRING (151.2124627 -33.8318798, 151.2126036 -33.8316679)",5,,M1
9927478,False,Eaton Street,residential,,False,55.912,"LINESTRING (151.2122402 -33.8355253, 151.2122624 -33.8355258, 151.2123116 -33.8355316, 151.2128397 -33.8355942)",,,
1231243323,True,Eaton Street,residential,,False,29.358,"LINESTRING (151.2122402 -33.8355253, 151.212207 -33.8355259, 151.2121666 -33.8355289, 151.2121368 -33.8355319, 151.2121071 -33.835538, 151.2120813 -33.8355463, 151.2120523 -33.8355579, 151.2120284 -33.8355701, 151.2120086 -33.8355833, 151.2119904 -33.835599, 151.2119787 -33.8356129, 151.2119663 -33.8356295)",,,
27239015,True,Alfred Street,residential,,False,101.187,"LINESTRING (151.2119663 -33.8356295, 151.2118186 -33.836421, 151.2118157 -33.8364475, 151.2118158 -33.8364809, 151.2118166 -33.8365044, 151.2118152 -33.8365299)",,,
1162944157,True,McLaren Street,tertiary,,False,79.34599999999999,"LINESTRING (151.2049638 -33.8343734, 151.205003 -33.8343914, 151.2050466 -33.8344018, 151.205359 -33.8344547, 151.2056662 -33.8345027, 151.205794 -33.8345448)",,,
1162944173,True,Pacific Highway,primary,60,False,11.959,"LINESTRING (151.2049638 -33.8343734, 151.2049745 -33.8344208, 151.2049877 -33.8344791)",3,,
1162944171,True,McLaren Street,tertiary,,False,15.375,"LINESTRING (151.2049877 -33.8344791, 151.2049145 -33.8344529, 151.2048605 -33.8343965)",2,,
"[1162944163, 1162944172]",True,Pacific Highway,primary,60,False,61.274,"LINESTRING (151.2049877 -33.8344791, 151.2050058 -33.8345373, 151.2050272 -33.8345963, 151.2051381 -33.8349026, 151.205181 -33.8350061)",3,,
1162944161,True,Pacific Highway,primary,60,False,31.373,"LINESTRING (151.2048605 -33.8343965, 151.2047985 -33.8341191)",,,
1162944161,True,Pacific Highway,primary,60,False,108.469,"LINESTRING (151.2047985 -33.8341191, 151.2046662 -33.8335803, 151.2046349 -33.8334935, 151.2045014 -33.8331774)",,,
1162944161,True,Pacific Highway,primary,60,False,103.714,"LINESTRING (151.2045014 -33.8331774, 151.2041378 -33.8323899, 151.2041545 -33.8323017)",,,
1162944175,False,Bay Road,tertiary,40,False,8.857,"LINESTRING (151.2050875 -33.8350238, 151.205181 -33.8350061)",2,,
172743730,False,Bay Road,tertiary,40,True,44.229,"LINESTRING (151.2050875 -33.8350238, 151.2050222 -33.8350363, 151.2049907 -33.8350429, 151.2046246 -33.8351255)",2,,
1162944174,True,Pacific Highway,primary,60,False,72.977,"LINESTRING (151.2050875 -33.8350238, 151.2050522 -33.8349521, 151.2049037 -33.8345686, 151.2048939 -33.8345434, 151.2048605 -33.8343965)",,,
